coicop,unit,geo\time,date,value
CP11,I15,DK,2018-02-01,103.5 
CP11,I15,DK,2018-03-01,103.8 
CP11,I15,DK,2018-04-01,104.5 
CP11,I15,DK,2018-05-01,107.1 
CP11,I15,DK,2018-06-01,108.1 
CP11,I15,DK,2018-07-01,114.6 
CP11,I15,DK,2018-08-01,113.2 
CP11,I15,DK,2018-09-01,106.3 
CP11,I15,EA,2017-10-01,104.70 
CP11,I15,EA,2017-11-01,103.29 
CP11,I15,EA,2017-12-01,103.51 
CP11,I15,EA,2018-01-01,103.50 
CP11,I15,EA,2018-02-01,103.93 
CP11,I15,EA,2018-03-01,104.77 
CP11,I15,EA,2018-04-01,105.40 
CP11,I15,EA,2018-05-01,106.30 
CP11,I15,EA,2018-06-01,106.70 
CP11,I15,EA,2018-07-01,107.98 
CP11,I15,EA,2018-08-01,108.45 
CP11,I15,EA,2018-09-01,107.37 
CP11,I15,EA18,2017-10-01,104.68 
CP11,I15,EA18,2017-11-01,103.27 
CP11,I15,EA18,2017-12-01,103.49 
CP11,I15,EA18,2018-01-01,103.48 
CP11,I15,EA18,2018-02-01,103.91 
CP11,I15,EA18,2018-03-01,104.75 
CP11,I15,EA18,2018-04-01,105.38 
CP11,I15,EA18,2018-05-01,106.28 
CP11,I15,EA18,2018-06-01,106.67 
CP11,I15,EA18,2018-07-01,107.95 
CP11,I15,EA18,2018-08-01,108.42 
CP11,I15,EA18,2018-09-01,107.34 
CP11,I15,EA19,2017-10-01,104.70 
CP11,I15,EA19,2017-11-01,103.29 
CP11,I15,EA19,2017-12-01,103.51 
CP11,I15,EA19,2018-01-01,103.50 
CP11,I15,EA19,2018-02-01,103.93 
CP11,I15,EA19,2018-03-01,104.77 
CP11,I15,EA19,2018-04-01,105.40 
CP11,I15,EA19,2018-05-01,106.30 
CP11,I15,EA19,2018-06-01,106.70 
CP11,I15,EA19,2018-07-01,107.98 
CP11,I15,EA19,2018-08-01,108.45 
CP11,I15,EA19,2018-09-01,107.37 
CP11,I15,EE,2017-10-01,110.79 
CP11,I15,EE,2017-11-01,110.05 
CP11,I15,EE,2017-12-01,108.74 
CP11,I15,EE,2018-01-01,107.61 
CP11,I15,EE,2018-02-01,108.87 
CP11,I15,EE,2018-03-01,108.99 
CP11,I15,EE,2018-04-01,111.17 
CP11,I15,EE,2018-05-01,114.66 
CP11,I15,EE,2018-06-01,118.06 
CP11,I15,EE,2018-07-01,120.18 
CP11,I15,EE,2018-08-01,121.93 
CP11,I15,EE,2018-09-01,116.19 
CP11,I15,EL,2017-10-01,105.21 
CP11,I15,EL,2017-11-01,103.10 
CP11,I15,EL,2017-12-01,103.10 
CP11,I15,EL,2018-01-01,103.19 
CP11,I15,EL,2018-02-01,103.65 
CP11,I15,EL,2018-03-01,104.14 
CP11,I15,EL,2018-04-01,105.57 
CP11,I15,EL,2018-05-01,107.87 
CP11,I15,EL,2018-06-01,108.60 
CP11,I15,EL,2018-07-01,108.39 
CP11,I15,EL,2018-08-01,108.73 
CP11,I15,EL,2018-09-01,108.42 
CP11,I15,ES,2017-10-01,104.33 
CP11,I15,ES,2017-11-01,103.07 
CP11,I15,ES,2017-12-01,103.31 
CP11,I15,ES,2018-01-01,102.94 
CP11,I15,ES,2018-02-01,103.67 
CP11,I15,ES,2018-03-01,104.55 
CP11,I15,ES,2018-04-01,105.07 
CP11,I15,ES,2018-05-01,105.74 
CP11,I15,ES,2018-06-01,106.20 
CP11,I15,ES,2018-07-01,107.10 
CP11,I15,ES,2018-08-01,107.39 
CP11,I15,ES,2018-09-01,107.15 
CP11,I15,EU,2017-10-01,105.12 
CP11,I15,EU,2017-11-01,104.13 
CP11,I15,EU,2017-12-01,104.29 
CP11,I15,EU,2018-01-01,104.29 
CP11,I15,EU,2018-02-01,104.64 
CP11,I15,EU,2018-03-01,105.35 
CP11,I15,EU,2018-04-01,106.01 
CP11,I15,EU,2018-05-01,106.80 
CP11,I15,EU,2018-06-01,107.26 
CP11,I15,EU,2018-07-01,108.39 
CP11,I15,EU,2018-08-01,108.77 r
CP11,I15,EU,2018-09-01,107.93 
CP11,I15,EU28,2017-10-01,105.12 
CP11,I15,EU28,2017-11-01,104.13 
CP11,I15,EU28,2017-12-01,104.29 
CP11,I15,EU28,2018-01-01,104.29 
CP11,I15,EU28,2018-02-01,104.64 
CP11,I15,EU28,2018-03-01,105.35 
CP11,I15,EU28,2018-04-01,106.01 
CP11,I15,EU28,2018-05-01,106.80 
CP11,I15,EU28,2018-06-01,107.26 
CP11,I15,EU28,2018-07-01,108.39 
CP11,I15,EU28,2018-08-01,108.77 r
CP11,I15,EU28,2018-09-01,107.93 
CP11,I15,FI,2017-10-01,104.10 
CP11,I15,FI,2017-11-01,104.69 
CP11,I15,FI,2017-12-01,104.15 
CP11,I15,FI,2018-01-01,104.51 
CP11,I15,FI,2018-02-01,105.22 
CP11,I15,FI,2018-03-01,105.17 
CP11,I15,FI,2018-04-01,105.22 
CP11,I15,FI,2018-05-01,105.18 
CP11,I15,FI,2018-06-01,106.58 
CP11,I15,FI,2018-07-01,107.79 
CP11,I15,FI,2018-08-01,107.26 
CP11,I15,FI,2018-09-01,106.17 
CP11,I15,FR,2017-10-01,102.94 
CP11,I15,FR,2017-11-01,102.84 
CP11,I15,FR,2017-12-01,103.06 
CP11,I15,FR,2018-01-01,103.79 
CP11,I15,FR,2018-02-01,103.37 
CP11,I15,FR,2018-03-01,105.44 
CP11,I15,FR,2018-04-01,103.78 
CP11,I15,FR,2018-05-01,104.45 
CP11,I15,FR,2018-06-01,105.69 
CP11,I15,FR,2018-07-01,108.43 
CP11,I15,FR,2018-08-01,110.93 
CP11,I15,FR,2018-09-01,106.05 
CP11,I15,HR,2017-10-01,104.18 
CP11,I15,HR,2017-11-01,102.29 
CP11,I15,HR,2017-12-01,101.96 
CP11,I15,HR,2018-01-01,101.81 
CP11,I15,HR,2018-02-01,101.37 
CP11,I15,HR,2018-03-01,101.58 
CP11,I15,HR,2018-04-01,104.06 
CP11,I15,HR,2018-05-01,103.12 
CP11,I15,HR,2018-06-01,108.70 
CP11,I15,HR,2018-07-01,115.22 
CP11,I15,HR,2018-08-01,114.69 
CP11,I15,HR,2018-09-01,108.01 
CP11,I15,HU,2017-10-01,108.18 
CP11,I15,HU,2017-11-01,107.17 
CP11,I15,HU,2017-12-01,107.19 
CP11,I15,HU,2018-01-01,107.43 
CP11,I15,HU,2018-02-01,108.10 
CP11,I15,HU,2018-03-01,108.95 
CP11,I15,HU,2018-04-01,110.12 
CP11,I15,HU,2018-05-01,111.00 
CP11,I15,HU,2018-06-01,112.01 
CP11,I15,HU,2018-07-01,112.63 
CP11,I15,HU,2018-08-01,112.83 
CP11,I15,HU,2018-09-01,113.18 
CP11,I15,IE,2017-10-01,105.2 
CP11,I15,IE,2017-11-01,104.4 
CP11,I15,IE,2017-12-01,104.4 
CP11,I15,IE,2018-01-01,103.4 
CP11,I15,IE,2018-02-01,104.3 
CP11,I15,IE,2018-03-01,105.2 
CP11,I15,IE,2018-04-01,105.7 
CP11,I15,IE,2018-05-01,106.5 
CP11,I15,IE,2018-06-01,107.5 
CP11,I15,IE,2018-07-01,108.3 
CP11,I15,IE,2018-08-01,109.1 
CP11,I15,IE,2018-09-01,108.4 
CP11,I15,IS,2017-10-01,120.22 
CP11,I15,IS,2017-11-01,114.92 
CP11,I15,IS,2017-12-01,113.70 
CP11,I15,IS,2018-01-01,116.16 
CP11,I15,IS,2018-02-01,116.39 
CP11,I15,IS,2018-03-01,115.98 
CP11,I15,IS,2018-04-01,114.12 
CP11,I15,IS,2018-05-01,122.29 
CP11,I15,IS,2018-06-01,130.04 
CP11,I15,IS,2018-07-01,131.76 
CP11,I15,IS,2018-08-01,131.75 
CP11,I15,IS,2018-09-01,125.15 
CP11,I15,IT,2017-10-01,103.3 
CP11,I15,IT,2017-11-01,101.4 
CP11,I15,IT,2017-12-01,101.2 
CP11,I15,IT,2018-01-01,101.2 
CP11,I15,IT,2018-02-01,101.5 
CP11,I15,IT,2018-03-01,102.2 
CP11,I15,IT,2018-04-01,103.9 
CP11,I15,IT,2018-05-01,104.7 
CP11,I15,IT,2018-06-01,104.6 
CP11,I15,IT,2018-07-01,105.1 
CP11,I15,IT,2018-08-01,104.9 
CP11,I15,IT,2018-09-01,105.3 
CP11,I15,LT,2017-10-01,114.72 
CP11,I15,LT,2017-11-01,114.00 
CP11,I15,LT,2017-12-01,113.59 
CP11,I15,LT,2018-01-01,113.67 
CP11,I15,LT,2018-02-01,114.64 
CP11,I15,LT,2018-03-01,115.07 
CP11,I15,LT,2018-04-01,115.98 
CP11,I15,LT,2018-05-01,118.91 
CP11,I15,LT,2018-06-01,120.60 
CP11,I15,LT,2018-07-01,120.55 
CP11,I15,LT,2018-08-01,121.35 
CP11,I15,LT,2018-09-01,121.39 
CP11,I15,LU,2017-10-01,103.67 
CP11,I15,LU,2017-11-01,103.75 
CP11,I15,LU,2017-12-01,103.92 
CP11,I15,LU,2018-01-01,104.27 
CP11,I15,LU,2018-02-01,104.38 
CP11,I15,LU,2018-03-01,104.60 
CP11,I15,LU,2018-04-01,104.54 
CP11,I15,LU,2018-05-01,104.80 
CP11,I15,LU,2018-06-01,104.84 
CP11,I15,LU,2018-07-01,104.68 
CP11,I15,LU,2018-08-01,105.73 
CP11,I15,LU,2018-09-01,106.41 
CP11,I15,LV,2017-10-01,101.59 
CP11,I15,LV,2017-11-01,101.82 
CP11,I15,LV,2017-12-01,102.09 
CP11,I15,LV,2018-01-01,101.46 
CP11,I15,LV,2018-02-01,101.58 
CP11,I15,LV,2018-03-01,102.81 
CP11,I15,LV,2018-04-01,104.35 
CP11,I15,LV,2018-05-01,107.24 
CP11,I15,LV,2018-06-01,108.78 
CP11,I15,LV,2018-07-01,108.27 
CP11,I15,LV,2018-08-01,109.67 
CP11,I15,LV,2018-09-01,110.80 
CP11,I15,MK,2017-10-01,105.82 d
CP11,I15,MK,2017-11-01,105.92 d
CP11,I15,MK,2017-12-01,106.30 d
CP11,I15,MK,2018-01-01,105.87 d
CP11,I15,MK,2018-02-01,105.87 d
CP11,I15,MK,2018-03-01,105.95 d
CP11,I15,MK,2018-04-01,105.99 d
CP11,I15,MK,2018-05-01,107.83 d
CP11,I15,MK,2018-06-01,109.87 d
CP11,I15,MK,2018-07-01,111.52 d
CP11,I15,MK,2018-08-01,112.81 d
CP11,I15,MK,2018-09-01,109.99 d
CP11,I15,MT,2017-10-01,107.20 
CP11,I15,MT,2017-11-01,92.63 
CP11,I15,MT,2017-12-01,90.38 
CP11,I15,MT,2018-01-01,89.23 
CP11,I15,MT,2018-02-01,91.52 
CP11,I15,MT,2018-03-01,94.71 
CP11,I15,MT,2018-04-01,106.53 
CP11,I15,MT,2018-05-01,113.59 
CP11,I15,MT,2018-06-01,120.20 
CP11,I15,MT,2018-07-01,121.74 
CP11,I15,MT,2018-08-01,125.03 
CP11,I15,MT,2018-09-01,117.78 
CP11,I15,NL,2017-10-01,108.71 
CP11,I15,NL,2017-11-01,103.61 
CP11,I15,NL,2017-12-01,104.40 
CP11,I15,NL,2018-01-01,103.51 
CP11,I15,NL,2018-02-01,105.67 
CP11,I15,NL,2018-03-01,105.44 
CP11,I15,NL,2018-04-01,109.13 
CP11,I15,NL,2018-05-01,111.51 
CP11,I15,NL,2018-06-01,110.15 
CP11,I15,NL,2018-07-01,114.94 
CP11,I15,NL,2018-08-01,116.11 
CP11,I15,NL,2018-09-01,110.63 
CP11,I15,NO,2017-10-01,107.3 
CP11,I15,NO,2017-11-01,107.9 
CP11,I15,NO,2017-12-01,107.4 
CP11,I15,NO,2018-01-01,107.8 
CP11,I15,NO,2018-02-01,108.3 
CP11,I15,NO,2018-03-01,107.6 
CP11,I15,NO,2018-04-01,109.3 
CP11,I15,NO,2018-05-01,109.3 
CP11,I15,NO,2018-06-01,110.4 
CP11,I15,NO,2018-07-01,110.1 
CP11,I15,NO,2018-08-01,111.0 
CP11,I15,NO,2018-09-01,111.1 
CP11,I15,PL,2017-10-01,104.5 
CP11,I15,PL,2017-11-01,104.5 
CP11,I15,PL,2017-12-01,104.7 
CP11,I15,PL,2018-01-01,105.1 
CP11,I15,PL,2018-02-01,105.2 
CP11,I15,PL,2018-03-01,105.3 
CP11,I15,PL,2018-04-01,105.5 
CP11,I15,PL,2018-05-01,106.0 
CP11,I15,PL,2018-06-01,106.3 
CP11,I15,PL,2018-07-01,106.6 
CP11,I15,PL,2018-08-01,106.7 
CP11,I15,PL,2018-09-01,107.3 
CP11,I15,PT,2017-10-01,114.47 
CP11,I15,PT,2017-11-01,104.76 
CP11,I15,PT,2017-12-01,103.19 
CP11,I15,PT,2018-01-01,102.06 
CP11,I15,PT,2018-02-01,102.53 
CP11,I15,PT,2018-03-01,106.29 
CP11,I15,PT,2018-04-01,109.85 
CP11,I15,PT,2018-05-01,115.21 
CP11,I15,PT,2018-06-01,114.80 
CP11,I15,PT,2018-07-01,117.55 
CP11,I15,PT,2018-08-01,113.83 
CP11,I15,PT,2018-09-01,118.70 
CP11,I15,RO,2017-10-01,102.82 
CP11,I15,RO,2017-11-01,103.33 
CP11,I15,RO,2017-12-01,103.87 
CP11,I15,RO,2018-01-01,103.99 
CP11,I15,RO,2018-02-01,104.23 
CP11,I15,RO,2018-03-01,104.50 
CP11,I15,RO,2018-04-01,104.68 
CP11,I15,RO,2018-05-01,105.08 
CP11,I15,RO,2018-06-01,105.29 
CP11,I15,RO,2018-07-01,105.58 
CP11,I15,RO,2018-08-01,105.66 
CP11,I15,RO,2018-09-01,105.91 
CP11,I15,RS,2017-10-01,103.6 d
CP11,I15,RS,2017-11-01,103.7 d
CP11,I15,RS,2017-12-01,103.6 d
CP11,I15,RS,2018-01-01,103.5 d
CP11,I15,RS,2018-02-01,103.6 d
CP11,I15,RS,2018-03-01,103.8 d
CP11,I15,RS,2018-04-01,103.8 d
CP11,I15,RS,2018-05-01,104.3 d
CP11,I15,RS,2018-06-01,104.2 d
CP11,I15,RS,2018-07-01,104.2 d
CP11,I15,RS,2018-08-01,104.2 d
CP11,I15,RS,2018-09-01,104.8 d
CP11,I15,SE,2017-10-01,107.20 
CP11,I15,SE,2017-11-01,107.20 
CP11,I15,SE,2017-12-01,107.19 
CP11,I15,SE,2018-01-01,107.17 
CP11,I15,SE,2018-02-01,107.61 
CP11,I15,SE,2018-03-01,107.86 
CP11,I15,SE,2018-04-01,108.21 
CP11,I15,SE,2018-05-01,109.02 
CP11,I15,SE,2018-06-01,109.18 
CP11,I15,SE,2018-07-01,108.30 
CP11,I15,SE,2018-08-01,109.58 
CP11,I15,SE,2018-09-01,110.24 
CP11,I15,SI,2017-10-01,103.91 
CP11,I15,SI,2017-11-01,103.27 
CP11,I15,SI,2017-12-01,103.43 
CP11,I15,SI,2018-01-01,104.48 
CP11,I15,SI,2018-02-01,105.05 
CP11,I15,SI,2018-03-01,105.17 
CP11,I15,SI,2018-04-01,105.52 
CP11,I15,SI,2018-05-01,106.51 
CP11,I15,SI,2018-06-01,106.77 
CP11,I15,SI,2018-07-01,107.45 
CP11,I15,SI,2018-08-01,107.83 
CP11,I15,SI,2018-09-01,107.50 
CP11,I15,SK,2017-10-01,105.27 
CP11,I15,SK,2017-11-01,105.46 
CP11,I15,SK,2017-12-01,105.52 
CP11,I15,SK,2018-01-01,106.34 
CP11,I15,SK,2018-02-01,106.60 
CP11,I15,SK,2018-03-01,107.07 
CP11,I15,SK,2018-04-01,107.44 
CP11,I15,SK,2018-05-01,107.64 
CP11,I15,SK,2018-06-01,107.79 
CP11,I15,SK,2018-07-01,108.22 
CP11,I15,SK,2018-08-01,108.47 
CP11,I15,SK,2018-09-01,109.10 
CP11,I15,TR,2017-10-01,126.00 d
CP11,I15,TR,2017-11-01,126.58 d
CP11,I15,TR,2017-12-01,127.18 d
CP11,I15,TR,2018-01-01,128.46 d
CP11,I15,TR,2018-02-01,129.68 d
CP11,I15,TR,2018-03-01,130.76 d
CP11,I15,TR,2018-04-01,132.26 d
CP11,I15,TR,2018-05-01,134.18 d
CP11,I15,TR,2018-06-01,136.51 d
CP11,I15,TR,2018-07-01,139.59 d
CP11,I15,TR,2018-08-01,142.23 d
CP11,I15,TR,2018-09-01,149.00 d
CP11,I15,UK,2017-10-01,106.5 
CP11,I15,UK,2017-11-01,106.8 
CP11,I15,UK,2017-12-01,106.7 
CP11,I15,UK,2018-01-01,106.6 
CP11,I15,UK,2018-02-01,106.7 
CP11,I15,UK,2018-03-01,107.1 
CP11,I15,UK,2018-04-01,107.9 
CP11,I15,UK,2018-05-01,108.3 
CP11,I15,UK,2018-06-01,108.6 
CP11,I15,UK,2018-07-01,108.8 
CP11,I15,UK,2018-08-01,108.9 
CP11,I15,UK,2018-09-01,: 
CP11,I15,US,2017-10-01,105.60 d
CP11,I15,US,2017-11-01,104.86 d
CP11,I15,US,2017-12-01,104.87 d
CP11,I15,US,2018-01-01,105.43 d
CP11,I15,US,2018-02-01,106.03 d
CP11,I15,US,2018-03-01,106.77 d
CP11,I15,US,2018-04-01,107.12 d
CP11,I15,US,2018-05-01,108.09 d
CP11,I15,US,2018-06-01,108.06 d
CP11,I15,US,2018-07-01,108.14 d
CP11,I15,US,2018-08-01,108.19 d
CP11,I15,US,2018-09-01,107.97 d
CP11,PCH_M1,AT,2017-10-01,-0.1 
CP11,PCH_M1,AT,2017-11-01,0.7 
CP11,PCH_M1,AT,2017-12-01,2.1 
CP11,PCH_M1,AT,2018-01-01,-0.1 
CP11,PCH_M1,AT,2018-02-01,0.9 
CP11,PCH_M1,AT,2018-03-01,-0.3 
CP11,PCH_M1,AT,2018-04-01,-0.3 
CP11,PCH_M1,AT,2018-05-01,-0.5 
CP11,PCH_M1,AT,2018-06-01,0.0 
CP11,PCH_M1,AT,2018-07-01,0.8 
CP11,PCH_M1,AT,2018-08-01,0.3 
CP11,PCH_M1,AT,2018-09-01,-0.7 
CP11,PCH_M1,BE,2017-10-01,0.8 
CP11,PCH_M1,BE,2017-11-01,-1.4 
CP11,PCH_M1,BE,2017-12-01,1.7 
CP11,PCH_M1,BE,2018-01-01,-0.7 
CP11,PCH_M1,BE,2018-02-01,1.1 
CP11,PCH_M1,BE,2018-03-01,-0.8 
CP11,PCH_M1,BE,2018-04-01,1.0 
CP11,PCH_M1,BE,2018-05-01,0.1 
CP11,PCH_M1,BE,2018-06-01,-0.2 
CP11,PCH_M1,BE,2018-07-01,3.5 
CP11,PCH_M1,BE,2018-08-01,-0.2 
CP11,PCH_M1,BE,2018-09-01,-3.0 
CP11,PCH_M1,BG,2017-10-01,-0.9 
CP11,PCH_M1,BG,2017-11-01,0.0 
CP11,PCH_M1,BG,2017-12-01,2.9 
CP11,PCH_M1,BG,2018-01-01,1.1 
CP11,PCH_M1,BG,2018-02-01,0.3 
CP11,PCH_M1,BG,2018-03-01,-0.1 
CP11,PCH_M1,BG,2018-04-01,-0.1 
CP11,PCH_M1,BG,2018-05-01,-0.2 
CP11,PCH_M1,BG,2018-06-01,4.2 
CP11,PCH_M1,BG,2018-07-01,7.1 
CP11,PCH_M1,BG,2018-08-01,1.1 
CP11,PCH_M1,BG,2018-09-01,-6.3 
CP11,PCH_M1,CH,2017-10-01,-0.2 
CP11,PCH_M1,CH,2017-11-01,-0.6 
CP11,PCH_M1,CH,2017-12-01,0.6 
CP11,PCH_M1,CH,2018-01-01,1.2 
CP11,PCH_M1,CH,2018-02-01,0.0 
CP11,PCH_M1,CH,2018-03-01,0.8 
CP11,PCH_M1,CH,2018-04-01,-1.5 
CP11,PCH_M1,CH,2018-05-01,0.4 
CP11,PCH_M1,CH,2018-06-01,0.1 
CP11,PCH_M1,CH,2018-07-01,0.2 
CP11,PCH_M1,CH,2018-08-01,-0.1 
CP11,PCH_M1,CH,2018-09-01,-0.3 
CP11,PCH_M1,CY,2017-10-01,-4.8 
CP11,PCH_M1,CY,2017-11-01,-6.3 
CP11,PCH_M1,CY,2017-12-01,0.1 
CP11,PCH_M1,CY,2018-01-01,-0.8 
CP11,PCH_M1,CY,2018-02-01,0.2 
CP11,PCH_M1,CY,2018-03-01,1.7 
CP11,PCH_M1,CY,2018-04-01,1.6 
CP11,PCH_M1,CY,2018-05-01,4.7 
CP11,PCH_M1,CY,2018-06-01,2.8 
CP11,PCH_M1,CY,2018-07-01,2.5 
CP11,PCH_M1,CY,2018-08-01,0.9 
CP11,PCH_M1,CY,2018-09-01,-1.7 
CP11,PCH_M1,CZ,2017-10-01,-0.2 
CP11,PCH_M1,CZ,2017-11-01,-0.3 
CP11,PCH_M1,CZ,2017-12-01,0.3 
CP11,PCH_M1,CZ,2018-01-01,0.2 
CP11,PCH_M1,CZ,2018-02-01,0.1 
CP11,PCH_M1,CZ,2018-03-01,0.6 
CP11,PCH_M1,CZ,2018-04-01,0.7 
CP11,PCH_M1,CZ,2018-05-01,0.6 
CP11,PCH_M1,CZ,2018-06-01,0.2 
CP11,PCH_M1,CZ,2018-07-01,0.5 
CP11,PCH_M1,CZ,2018-08-01,0.0 
CP11,PCH_M1,CZ,2018-09-01,0.4 
CP11,PCH_M1,DE,2017-10-01,-0.2 
CP11,PCH_M1,DE,2017-11-01,-0.2 
CP11,PCH_M1,DE,2017-12-01,0.3 
CP11,PCH_M1,DE,2018-01-01,0.2 
CP11,PCH_M1,DE,2018-02-01,0.3 
CP11,PCH_M1,DE,2018-03-01,0.3 
CP11,PCH_M1,DE,2018-04-01,0.2 
CP11,PCH_M1,DE,2018-05-01,0.3 
CP11,PCH_M1,DE,2018-06-01,0.5 
CP11,PCH_M1,DE,2018-07-01,0.0 
CP11,PCH_M1,DE,2018-08-01,0.1 
CP11,PCH_M1,DE,2018-09-01,0.4 
CP11,PCH_M1,DK,2017-10-01,-0.1 
CP11,PCH_M1,DK,2017-11-01,-1.1 
CP11,PCH_M1,DK,2017-12-01,0.0 
CP11,PCH_M1,DK,2018-01-01,-0.2 
CP11,PCH_M1,DK,2018-02-01,0.1 
CP11,PCH_M1,DK,2018-03-01,0.3 
CP11,PCH_M1,DK,2018-04-01,0.7 
CP11,PCH_M1,DK,2018-05-01,2.5 
CP11,PCH_M1,DK,2018-06-01,0.9 
CP11,PCH_M1,DK,2018-07-01,6.0 
CP11,PCH_M1,DK,2018-08-01,-1.2 
CP11,PCH_M1,DK,2018-09-01,-6.1 
CP11,PCH_M1,EA,2017-10-01,-0.4 
CP11,PCH_M1,EA,2017-11-01,-1.3 
CP11,PCH_M1,EA,2017-12-01,0.2 
CP11,PCH_M1,EA,2018-01-01,0.0 
CP11,PCH_M1,EA,2018-02-01,0.4 
CP11,PCH_M1,EA,2018-03-01,0.8 
CP11,PCH_M1,EA,2018-04-01,0.6 
CP11,PCH_M1,EA,2018-05-01,0.9 
CP11,PCH_M1,EA,2018-06-01,0.4 
CP11,PCH_M1,EA,2018-07-01,1.2 
CP11,PCH_M1,EA,2018-08-01,0.4 
CP11,PCH_M1,EA,2018-09-01,-1.0 
CP11,PCH_M1,EA18,2017-10-01,-0.4 
CP11,PCH_M1,EA18,2017-11-01,-1.3 
CP11,PCH_M1,EA18,2017-12-01,0.2 
CP11,PCH_M1,EA18,2018-01-01,0.0 
CP11,PCH_M1,EA18,2018-02-01,0.4 
CP11,PCH_M1,EA18,2018-03-01,0.8 
CP11,PCH_M1,EA18,2018-04-01,0.6 
CP11,PCH_M1,EA18,2018-05-01,0.9 
CP11,PCH_M1,EA18,2018-06-01,0.4 
CP11,PCH_M1,EA18,2018-07-01,1.2 
CP11,PCH_M1,EA18,2018-08-01,0.4 
CP11,PCH_M1,EA18,2018-09-01,-1.0 
CP11,PCH_M1,EA19,2017-10-01,-0.4 
CP11,PCH_M1,EA19,2017-11-01,-1.3 
CP11,PCH_M1,EA19,2017-12-01,0.2 
CP11,PCH_M1,EA19,2018-01-01,0.0 
CP11,PCH_M1,EA19,2018-02-01,0.4 
