na_item,nace_r2,unit,geotime,date,value
B1G,M_N,MIO_EUR_NSA,BE,2017-01-01,13169
B1G,M_N,MIO_EUR_NSA,BE,2017-04-01,14421
B1G,M_N,MIO_EUR_NSA,BE,2017-07-01,13900
B1G,M_N,MIO_EUR_NSA,BE,2017-10-01,15826
B1G,M_N,MIO_EUR_NSA,BE,2018-01-01,13916
B1G,M_N,MIO_EUR_NSA,BE,2018-04-01,15138
B1G,M_N,MIO_EUR_NSA,BG,2015-07-01,703
B1G,M_N,MIO_EUR_NSA,BG,2015-10-01,807
B1G,M_N,MIO_EUR_NSA,BG,2016-01-01,490
B1G,M_N,MIO_EUR_NSA,BG,2016-04-01,540
B1G,M_N,MIO_EUR_NSA,BG,2016-07-01,719
B1G,M_N,MIO_EUR_NSA,BG,2016-10-01,852
B1G,M_N,MIO_EUR_NSA,BG,2017-01-01,485
B1G,M_N,MIO_EUR_NSA,BG,2017-04-01,584
B1G,M_N,MIO_EUR_NSA,BG,2017-07-01,742
B1G,M_N,MIO_EUR_NSA,BG,2017-10-01,901
B1G,M_N,MIO_EUR_NSA,BG,2018-01-01,527
B1G,M_N,MIO_EUR_NSA,BG,2018-04-01,634
B1G,M_N,MIO_EUR_NSA,CH,2015-07-01,15213
B1G,M_N,MIO_EUR_NSA,CH,2015-10-01,14879
B1G,M_N,MIO_EUR_NSA,CH,2016-01-01,14766
B1G,M_N,MIO_EUR_NSA,CH,2016-04-01,14963
B1G,M_N,MIO_EUR_NSA,CH,2016-07-01,15151
B1G,M_N,MIO_EUR_NSA,CH,2016-10-01,15391
B1G,M_N,MIO_EUR_NSA,CH,2017-01-01,15606
B1G,M_N,MIO_EUR_NSA,CH,2017-04-01,15441
B1G,M_N,MIO_EUR_NSA,CH,2017-07-01,14992
B1G,M_N,MIO_EUR_NSA,CH,2017-10-01,14549
B1G,M_N,MIO_EUR_NSA,CH,2018-01-01,14514
B1G,M_N,MIO_EUR_NSA,CH,2018-04-01,14498
B1G,M_N,MIO_EUR_NSA,CY,2015-07-01,362
B1G,M_N,MIO_EUR_NSA,CY,2015-10-01,390
B1G,M_N,MIO_EUR_NSA,CY,2016-01-01,400
B1G,M_N,MIO_EUR_NSA,CY,2016-04-01,398
B1G,M_N,MIO_EUR_NSA,CY,2016-07-01,389
B1G,M_N,MIO_EUR_NSA,CY,2016-10-01,414
B1G,M_N,MIO_EUR_NSA,CY,2017-01-01,421
B1G,M_N,MIO_EUR_NSA,CY,2017-04-01,415
B1G,M_N,MIO_EUR_NSA,CY,2017-07-01,404
B1G,M_N,MIO_EUR_NSA,CY,2017-10-01,434
B1G,M_N,MIO_EUR_NSA,CY,2018-01-01,446
B1G,M_N,MIO_EUR_NSA,CY,2018-04-01,448
B1G,M_N,MIO_EUR_NSA,CZ,2015-07-01,2539
B1G,M_N,MIO_EUR_NSA,CZ,2015-10-01,2807
B1G,M_N,MIO_EUR_NSA,CZ,2016-01-01,2384
B1G,M_N,MIO_EUR_NSA,CZ,2016-04-01,2739
B1G,M_N,MIO_EUR_NSA,CZ,2016-07-01,2743
B1G,M_N,MIO_EUR_NSA,CZ,2016-10-01,2951
B1G,M_N,MIO_EUR_NSA,CZ,2017-01-01,2446
B1G,M_N,MIO_EUR_NSA,CZ,2017-04-01,2869
B1G,M_N,MIO_EUR_NSA,CZ,2017-07-01,3026
B1G,M_N,MIO_EUR_NSA,CZ,2017-10-01,3353
B1G,M_N,MIO_EUR_NSA,CZ,2018-01-01,2808
B1G,M_N,MIO_EUR_NSA,CZ,2018-04-01,3102
B1G,M_N,MIO_EUR_NSA,DE,2015-07-01,78369
B1G,M_N,MIO_EUR_NSA,DE,2015-10-01,76088
B1G,M_N,MIO_EUR_NSA,DE,2016-01-01,76338
B1G,M_N,MIO_EUR_NSA,DE,2016-04-01,75188
B1G,M_N,MIO_EUR_NSA,DE,2016-07-01,80027
B1G,M_N,MIO_EUR_NSA,DE,2016-10-01,77157
B1G,M_N,MIO_EUR_NSA,DE,2017-01-01,79485
B1G,M_N,MIO_EUR_NSA,DE,2017-04-01,76432
B1G,M_N,MIO_EUR_NSA,DE,2017-07-01,83446
B1G,M_N,MIO_EUR_NSA,DE,2017-10-01,79991
B1G,M_N,MIO_EUR_NSA,DE,2018-01-01,82259
B1G,M_N,MIO_EUR_NSA,DE,2018-04-01,80218
B1G,M_N,MIO_EUR_NSA,DK,2015-07-01,4874
B1G,M_N,MIO_EUR_NSA,DK,2015-10-01,5796
B1G,M_N,MIO_EUR_NSA,DK,2016-01-01,4904
B1G,M_N,MIO_EUR_NSA,DK,2016-04-01,5630
B1G,M_N,MIO_EUR_NSA,DK,2016-07-01,5235
B1G,M_N,MIO_EUR_NSA,DK,2016-10-01,6203
B1G,M_N,MIO_EUR_NSA,DK,2017-01-01,6392
B1G,M_N,MIO_EUR_NSA,DK,2017-04-01,5709
B1G,M_N,MIO_EUR_NSA,DK,2017-07-01,5447
B1G,M_N,MIO_EUR_NSA,DK,2017-10-01,6361
B1G,M_N,MIO_EUR_NSA,DK,2018-01-01,5172
B1G,M_N,MIO_EUR_NSA,DK,2018-04-01,5884
B1G,M_N,MIO_EUR_NSA,EA,2015-07-01,257365
B1G,M_N,MIO_EUR_NSA,EA,2015-10-01,270601
B1G,M_N,MIO_EUR_NSA,EA,2016-01-01,258805
B1G,M_N,MIO_EUR_NSA,EA,2016-04-01,268377
B1G,M_N,MIO_EUR_NSA,EA,2016-07-01,265439
B1G,M_N,MIO_EUR_NSA,EA,2016-10-01,276632
B1G,M_N,MIO_EUR_NSA,EA,2017-01-01,269709
B1G,M_N,MIO_EUR_NSA,EA,2017-04-01,278373
B1G,M_N,MIO_EUR_NSA,EA,2017-07-01,279165
B1G,M_N,MIO_EUR_NSA,EA,2017-10-01,291238
B1G,M_N,MIO_EUR_NSA,EA,2018-01-01,284079
B1G,M_N,MIO_EUR_NSA,EA,2018-04-01,292861
B1G,M_N,MIO_EUR_NSA,EA19,2015-07-01,257365
B1G,M_N,MIO_EUR_NSA,EA19,2015-10-01,270601
B1G,M_N,MIO_EUR_NSA,EA19,2016-01-01,258805
B1G,M_N,MIO_EUR_NSA,EA19,2016-04-01,268377
B1G,M_N,MIO_EUR_NSA,EA19,2016-07-01,265439
B1G,M_N,MIO_EUR_NSA,EA19,2016-10-01,276632
B1G,M_N,MIO_EUR_NSA,EA19,2017-01-01,269709
B1G,M_N,MIO_EUR_NSA,EA19,2017-04-01,278373
B1G,M_N,MIO_EUR_NSA,EA19,2017-07-01,279165
B1G,M_N,MIO_EUR_NSA,EA19,2017-10-01,291238
B1G,M_N,MIO_EUR_NSA,EA19,2018-01-01,284079
B1G,M_N,MIO_EUR_NSA,EA19,2018-04-01,292861
B1G,M_N,MIO_EUR_NSA,EE,2015-07-01,394
B1G,M_N,MIO_EUR_NSA,EE,2015-10-01,443
B1G,M_N,MIO_EUR_NSA,EE,2016-01-01,385
B1G,M_N,MIO_EUR_NSA,EE,2016-04-01,425
B1G,M_N,MIO_EUR_NSA,EE,2016-07-01,413
B1G,M_N,MIO_EUR_NSA,EE,2016-10-01,468
B1G,M_N,MIO_EUR_NSA,EE,2017-01-01,435
B1G,M_N,MIO_EUR_NSA,EE,2017-04-01,485
B1G,M_N,MIO_EUR_NSA,EE,2017-07-01,477
B1G,M_N,MIO_EUR_NSA,EE,2017-10-01,543
B1G,M_N,MIO_EUR_NSA,EE,2018-01-01,473
B1G,M_N,MIO_EUR_NSA,EE,2018-04-01,532
B1G,M_N,MIO_EUR_NSA,EL,2015-07-01,1813
B1G,M_N,MIO_EUR_NSA,EL,2015-10-01,2334
B1G,M_N,MIO_EUR_NSA,EL,2016-01-01,1636
B1G,M_N,MIO_EUR_NSA,EL,2016-04-01,2090
B1G,M_N,MIO_EUR_NSA,EL,2016-07-01,1828
B1G,M_N,MIO_EUR_NSA,EL,2016-10-01,2215
B1G,M_N,MIO_EUR_NSA,EL,2017-01-01,1635
B1G,M_N,MIO_EUR_NSA,EL,2017-04-01,2184
B1G,M_N,MIO_EUR_NSA,EL,2017-07-01,1960
B1G,M_N,MIO_EUR_NSA,EL,2017-10-01,2466
B1G,M_N,MIO_EUR_NSA,EL,2018-01-01,1804
B1G,M_N,MIO_EUR_NSA,EL,2018-04-01,2353
B1G,M_N,MIO_EUR_NSA,ES,2015-07-01,18818
B1G,M_N,MIO_EUR_NSA,ES,2015-10-01,21196
B1G,M_N,MIO_EUR_NSA,ES,2016-01-01,19406
B1G,M_N,MIO_EUR_NSA,ES,2016-04-01,20826
B1G,M_N,MIO_EUR_NSA,ES,2016-07-01,19294
B1G,M_N,MIO_EUR_NSA,ES,2016-10-01,21689
B1G,M_N,MIO_EUR_NSA,ES,2017-01-01,20478
B1G,M_N,MIO_EUR_NSA,ES,2017-04-01,22255
B1G,M_N,MIO_EUR_NSA,ES,2017-07-01,20444
B1G,M_N,MIO_EUR_NSA,ES,2017-10-01,22924
B1G,M_N,MIO_EUR_NSA,ES,2018-01-01,21763
B1G,M_N,MIO_EUR_NSA,ES,2018-04-01,23520
B1G,M_N,MIO_EUR_NSA,EU28,2015-07-01,361806
B1G,M_N,MIO_EUR_NSA,EU28,2015-10-01,379970
B1G,M_N,MIO_EUR_NSA,EU28,2016-01-01,358137
B1G,M_N,MIO_EUR_NSA,EU28,2016-04-01,372685
B1G,M_N,MIO_EUR_NSA,EU28,2016-07-01,362214
B1G,M_N,MIO_EUR_NSA,EU28,2016-10-01,377040
B1G,M_N,MIO_EUR_NSA,EU28,2017-01-01,368075
B1G,M_N,MIO_EUR_NSA,EU28,2017-04-01,381709
B1G,M_N,MIO_EUR_NSA,EU28,2017-07-01,378987
B1G,M_N,MIO_EUR_NSA,EU28,2017-10-01,397696
B1G,M_N,MIO_EUR_NSA,EU28,2018-01-01,385600
B1G,M_N,MIO_EUR_NSA,EU28,2018-04-01,399430
B1G,M_N,MIO_EUR_NSA,FI,2015-07-01,3589
B1G,M_N,MIO_EUR_NSA,FI,2015-10-01,4167
B1G,M_N,MIO_EUR_NSA,FI,2016-01-01,3614
B1G,M_N,MIO_EUR_NSA,FI,2016-04-01,4017
B1G,M_N,MIO_EUR_NSA,FI,2016-07-01,3711
B1G,M_N,MIO_EUR_NSA,FI,2016-10-01,4353
B1G,M_N,MIO_EUR_NSA,FI,2017-01-01,3823
B1G,M_N,MIO_EUR_NSA,FI,2017-04-01,4263
B1G,M_N,MIO_EUR_NSA,FI,2017-07-01,4055
B1G,M_N,MIO_EUR_NSA,FI,2017-10-01,4747
B1G,M_N,MIO_EUR_NSA,FI,2018-01-01,4073
B1G,M_N,MIO_EUR_NSA,FI,2018-04-01,4517
B1G,M_N,MIO_EUR_NSA,FR,2015-07-01,62667
B1G,M_N,MIO_EUR_NSA,FR,2015-10-01,67138
B1G,M_N,MIO_EUR_NSA,FR,2016-01-01,66368
B1G,M_N,MIO_EUR_NSA,FR,2016-04-01,67696
B1G,M_N,MIO_EUR_NSA,FR,2016-07-01,64996
B1G,M_N,MIO_EUR_NSA,FR,2016-10-01,68913
B1G,M_N,MIO_EUR_NSA,FR,2017-01-01,68564
B1G,M_N,MIO_EUR_NSA,FR,2017-04-01,70373
B1G,M_N,MIO_EUR_NSA,FR,2017-07-01,69073
B1G,M_N,MIO_EUR_NSA,FR,2017-10-01,73942
B1G,M_N,MIO_EUR_NSA,FR,2018-01-01,73053
B1G,M_N,MIO_EUR_NSA,FR,2018-04-01,74160
B1G,M_N,MIO_EUR_NSA,HR,2015-07-01,784
B1G,M_N,MIO_EUR_NSA,HR,2015-10-01,769
B1G,M_N,MIO_EUR_NSA,HR,2016-01-01,755
B1G,M_N,MIO_EUR_NSA,HR,2016-04-01,813
B1G,M_N,MIO_EUR_NSA,HR,2016-07-01,827
B1G,M_N,MIO_EUR_NSA,HR,2016-10-01,811
B1G,M_N,MIO_EUR_NSA,HR,2017-01-01,813
B1G,M_N,MIO_EUR_NSA,HR,2017-04-01,867
B1G,M_N,MIO_EUR_NSA,HR,2017-07-01,870
B1G,M_N,MIO_EUR_NSA,HR,2017-10-01,837
B1G,M_N,MIO_EUR_NSA,HR,2018-01-01,851
B1G,M_N,MIO_EUR_NSA,HR,2018-04-01,916
B1G,M_N,MIO_EUR_NSA,HU,2015-07-01,2065
B1G,M_N,MIO_EUR_NSA,HU,2015-10-01,2182
B1G,M_N,MIO_EUR_NSA,HU,2016-01-01,2097
B1G,M_N,MIO_EUR_NSA,HU,2016-04-01,2243
B1G,M_N,MIO_EUR_NSA,HU,2016-07-01,2238
B1G,M_N,MIO_EUR_NSA,HU,2016-10-01,2366
B1G,M_N,MIO_EUR_NSA,HU,2017-01-01,2353
B1G,M_N,MIO_EUR_NSA,HU,2017-04-01,2560
B1G,M_N,MIO_EUR_NSA,HU,2017-07-01,2590
B1G,M_N,MIO_EUR_NSA,HU,2017-10-01,2706
B1G,M_N,MIO_EUR_NSA,HU,2018-01-01,2555
B1G,M_N,MIO_EUR_NSA,HU,2018-04-01,2747
B1G,M_N,MIO_EUR_NSA,IE,2015-07-01,6631
B1G,M_N,MIO_EUR_NSA,IE,2015-10-01,6353
B1G,M_N,MIO_EUR_NSA,IE,2016-01-01,7454
B1G,M_N,MIO_EUR_NSA,IE,2016-04-01,6943
B1G,M_N,MIO_EUR_NSA,IE,2016-07-01,7276
B1G,M_N,MIO_EUR_NSA,IE,2016-10-01,6795
B1G,M_N,MIO_EUR_NSA,IE,2017-01-01,7983
B1G,M_N,MIO_EUR_NSA,IE,2017-04-01,7782
B1G,M_N,MIO_EUR_NSA,IE,2017-07-01,8001
B1G,M_N,MIO_EUR_NSA,IE,2017-10-01,7579
B1G,M_N,MIO_EUR_NSA,IE,2018-01-01,9020
B1G,M_N,MIO_EUR_NSA,IE,2018-04-01,8818
B1G,M_N,MIO_EUR_NSA,IT,2015-07-01,34202
B1G,M_N,MIO_EUR_NSA,IT,2015-10-01,38524
B1G,M_N,MIO_EUR_NSA,IT,2016-01-01,33927
B1G,M_N,MIO_EUR_NSA,IT,2016-04-01,37247
B1G,M_N,MIO_EUR_NSA,IT,2016-07-01,34801
B1G,M_N,MIO_EUR_NSA,IT,2016-10-01,38767
B1G,M_N,MIO_EUR_NSA,IT,2017-01-01,34866
B1G,M_N,MIO_EUR_NSA,IT,2017-04-01,37685
B1G,M_N,MIO_EUR_NSA,IT,2017-07-01,35410
B1G,M_N,MIO_EUR_NSA,IT,2017-10-01,39118
B1G,M_N,MIO_EUR_NSA,IT,2018-01-01,35369
B1G,M_N,MIO_EUR_NSA,IT,2018-04-01,38065
B1G,M_N,MIO_EUR_NSA,LT,2015-07-01,584
B1G,M_N,MIO_EUR_NSA,LT,2015-10-01,605
B1G,M_N,MIO_EUR_NSA,LT,2016-01-01,492
B1G,M_N,MIO_EUR_NSA,LT,2016-04-01,588
B1G,M_N,MIO_EUR_NSA,LT,2016-07-01,649
B1G,M_N,MIO_EUR_NSA,LT,2016-10-01,679
B1G,M_N,MIO_EUR_NSA,LT,2017-01-01,562
B1G,M_N,MIO_EUR_NSA,LT,2017-04-01,654
B1G,M_N,MIO_EUR_NSA,LT,2017-07-01,676
B1G,M_N,MIO_EUR_NSA,LT,2017-10-01,743
B1G,M_N,MIO_EUR_NSA,LT,2018-01-01,621
B1G,M_N,MIO_EUR_NSA,LT,2018-04-01,740
B1G,M_N,MIO_EUR_NSA,LU,2015-07-01,1261
B1G,M_N,MIO_EUR_NSA,LU,2015-10-01,1567
B1G,M_N,MIO_EUR_NSA,LU,2016-01-01,1400
B1G,M_N,MIO_EUR_NSA,LU,2016-04-01,1461
B1G,M_N,MIO_EUR_NSA,LU,2016-07-01,1296
B1G,M_N,MIO_EUR_NSA,LU,2016-10-01,1461
B1G,M_N,MIO_EUR_NSA,LU,2017-01-01,1465
B1G,M_N,MIO_EUR_NSA,LU,2017-04-01,1405
B1G,M_N,MIO_EUR_NSA,LU,2017-07-01,1340
B1G,M_N,MIO_EUR_NSA,LU,2017-10-01,1642
B1G,M_N,MIO_EUR_NSA,LU,2018-01-01,1587
B1G,M_N,MIO_EUR_NSA,LU,2018-04-01,1601
B1G,M_N,MIO_EUR_NSA,LV,2015-07-01,407
B1G,M_N,MIO_EUR_NSA,LV,2015-10-01,449
B1G,M_N,MIO_EUR_NSA,LV,2016-01-01,363
B1G,M_N,MIO_EUR_NSA,LV,2016-04-01,420
B1G,M_N,MIO_EUR_NSA,LV,2016-07-01,429
B1G,M_N,MIO_EUR_NSA,LV,2016-10-01,458
B1G,M_N,MIO_EUR_NSA,LV,2017-01-01,398
B1G,M_N,MIO_EUR_NSA,LV,2017-04-01,454
B1G,M_N,MIO_EUR_NSA,LV,2017-07-01,472
B1G,M_N,MIO_EUR_NSA,LV,2017-10-01,509
B1G,M_N,MIO_EUR_NSA,LV,2018-01-01,436
B1G,M_N,MIO_EUR_NSA,LV,2018-04-01,489
B1G,M_N,MIO_EUR_NSA,ME,2015-07-01,
B1G,M_N,MIO_EUR_NSA,ME,2015-10-01,
B1G,M_N,MIO_EUR_NSA,ME,2016-01-01,
B1G,M_N,MIO_EUR_NSA,ME,2016-04-01,
B1G,M_N,MIO_EUR_NSA,ME,2016-07-01,
B1G,M_N,MIO_EUR_NSA,ME,2016-10-01,
B1G,M_N,MIO_EUR_NSA,ME,2017-01-01,
B1G,M_N,MIO_EUR_NSA,ME,2017-04-01,
B1G,M_N,MIO_EUR_NSA,ME,2017-07-01,
B1G,M_N,MIO_EUR_NSA,ME,2017-10-01,
B1G,M_N,MIO_EUR_NSA,ME,2018-01-01,
B1G,M_N,MIO_EUR_NSA,ME,2018-04-01,
B1G,M_N,MIO_EUR_NSA,MK,2015-07-01,73
B1G,M_N,MIO_EUR_NSA,MK,2015-10-01,73
B1G,M_N,MIO_EUR_NSA,MK,2016-01-01,78
B1G,M_N,MIO_EUR_NSA,MK,2016-04-01,82
B1G,M_N,MIO_EUR_NSA,MK,2016-07-01,83
B1G,M_N,MIO_EUR_NSA,MK,2016-10-01,82
B1G,M_N,MIO_EUR_NSA,MK,2017-01-01,81
B1G,M_N,MIO_EUR_NSA,MK,2017-04-01,81
B1G,M_N,MIO_EUR_NSA,MK,2017-07-01,81
B1G,M_N,MIO_EUR_NSA,MK,2017-10-01,81
B1G,M_N,MIO_EUR_NSA,MK,2018-01-01,91
B1G,M_N,MIO_EUR_NSA,MK,2018-04-01,85
B1G,M_N,MIO_EUR_NSA,MT,2015-07-01,300
B1G,M_N,MIO_EUR_NSA,MT,2015-10-01,271
B1G,M_N,MIO_EUR_NSA,MT,2016-01-01,278
B1G,M_N,MIO_EUR_NSA,MT,2016-04-01,289
B1G,M_N,MIO_EUR_NSA,MT,2016-07-01,333
B1G,M_N,MIO_EUR_NSA,MT,2016-10-01,311
B1G,M_N,MIO_EUR_NSA,MT,2017-01-01,346
B1G,M_N,MIO_EUR_NSA,MT,2017-04-01,367
B1G,M_N,MIO_EUR_NSA,MT,2017-07-01,392
B1G,M_N,MIO_EUR_NSA,MT,2017-10-01,375
B1G,M_N,MIO_EUR_NSA,MT,2018-01-01,375
B1G,M_N,MIO_EUR_NSA,MT,2018-04-01,399
B1G,M_N,MIO_EUR_NSA,NL,2015-07-01,22818
B1G,M_N,MIO_EUR_NSA,NL,2015-10-01,23264
B1G,M_N,MIO_EUR_NSA,NL,2016-01-01,22329
B1G,M_N,MIO_EUR_NSA,NL,2016-04-01,23852
B1G,M_N,MIO_EUR_NSA,NL,2016-07-01,23631
B1G,M_N,MIO_EUR_NSA,NL,2016-10-01,23926
B1G,M_N,MIO_EUR_NSA,NL,2017-01-01,23555
B1G,M_N,MIO_EUR_NSA,NL,2017-04-01,25359
B1G,M_N,MIO_EUR_NSA,NL,2017-07-01,25210
B1G,M_N,MIO_EUR_NSA,NL,2017-10-01,25668
B1G,M_N,MIO_EUR_NSA,NL,2018-01-01,25509
B1G,M_N,MIO_EUR_NSA,NL,2018-04-01,27397
B1G,M_N,MIO_EUR_NSA,NO,2015-07-01,5217
B1G,M_N,MIO_EUR_NSA,NO,2015-10-01,5949
B1G,M_N,MIO_EUR_NSA,NO,2016-01-01,4947
B1G,M_N,MIO_EUR_NSA,NO,2016-04-01,5797
B1G,M_N,MIO_EUR_NSA,NO,2016-07-01,4883
B1G,M_N,MIO_EUR_NSA,NO,2016-10-01,5811
B1G,M_N,MIO_EUR_NSA,NO,2017-01-01,5834
B1G,M_N,MIO_EUR_NSA,NO,2017-04-01,5488
B1G,M_N,MIO_EUR_NSA,NO,2017-07-01,5088
B1G,M_N,MIO_EUR_NSA,NO,2017-10-01,5715
B1G,M_N,MIO_EUR_NSA,NO,2018-01-01,5492
B1G,M_N,MIO_EUR_NSA,NO,2018-04-01,6139
B1G,M_N,MIO_EUR_NSA,PL,2015-07-01,7395
B1G,M_N,MIO_EUR_NSA,PL,2015-10-01,7260
B1G,M_N,MIO_EUR_NSA,PL,2016-01-01,6999
B1G,M_N,MIO_EUR_NSA,PL,2016-04-01,8531
B1G,M_N,MIO_EUR_NSA,PL,2016-07-01,7244
B1G,M_N,MIO_EUR_NSA,PL,2016-10-01,7014
B1G,M_N,MIO_EUR_NSA,PL,2017-01-01,7416
B1G,M_N,MIO_EUR_NSA,PL,2017-04-01,9329
B1G,M_N,MIO_EUR_NSA,PL,2017-07-01,7786
B1G,M_N,MIO_EUR_NSA,PL,2017-10-01,7675
B1G,M_N,MIO_EUR_NSA,PL,2018-01-01,8077
B1G,M_N,MIO_EUR_NSA,PL,2018-04-01,9690
B1G,M_N,MIO_EUR_NSA,PT,2015-07-01,2755
B1G,M_N,MIO_EUR_NSA,PT,2015-10-01,2838
B1G,M_N,MIO_EUR_NSA,PT,2016-01-01,2834
B1G,M_N,MIO_EUR_NSA,PT,2016-04-01,3053
B1G,M_N,MIO_EUR_NSA,PT,2016-07-01,2953
B1G,M_N,MIO_EUR_NSA,PT,2016-10-01,3005
B1G,M_N,MIO_EUR_NSA,PT,2017-01-01,3191
B1G,M_N,MIO_EUR_NSA,PT,2017-04-01,3229
B1G,M_N,MIO_EUR_NSA,PT,2017-07-01,3177
B1G,M_N,MIO_EUR_NSA,PT,2017-10-01,3172
B1G,M_N,MIO_EUR_NSA,PT,2018-01-01,3237
B1G,M_N,MIO_EUR_NSA,PT,2018-04-01,3365
B1G,M_N,MIO_EUR_NSA,RO,2015-07-01,3115
B1G,M_N,MIO_EUR_NSA,RO,2015-10-01,3726
B1G,M_N,MIO_EUR_NSA,RO,2016-01-01,1989
B1G,M_N,MIO_EUR_NSA,RO,2016-04-01,2635
B1G,M_N,MIO_EUR_NSA,RO,2016-07-01,3208
B1G,M_N,MIO_EUR_NSA,RO,2016-10-01,3858
B1G,M_N,MIO_EUR_NSA,RO,2017-01-01,2173
B1G,M_N,MIO_EUR_NSA,RO,2017-04-01,2893
B1G,M_N,MIO_EUR_NSA,RO,2017-07-01,3581
B1G,M_N,MIO_EUR_NSA,RO,2017-10-01,4292
B1G,M_N,MIO_EUR_NSA,RO,2018-01-01,2287
B1G,M_N,MIO_EUR_NSA,RO,2018-04-01,3036
B1G,M_N,MIO_EUR_NSA,RS,2015-07-01,406
B1G,M_N,MIO_EUR_NSA,RS,2015-10-01,446
B1G,M_N,MIO_EUR_NSA,RS,2016-01-01,385
B1G,M_N,MIO_EUR_NSA,RS,2016-04-01,391
B1G,M_N,MIO_EUR_NSA,RS,2016-07-01,448
B1G,M_N,MIO_EUR_NSA,RS,2016-10-01,490
B1G,M_N,MIO_EUR_NSA,RS,2017-01-01,392
B1G,M_N,MIO_EUR_NSA,RS,2017-04-01,409
B1G,M_N,MIO_EUR_NSA,RS,2017-07-01,485
B1G,M_N,MIO_EUR_NSA,RS,2017-10-01,531
B1G,M_N,MIO_EUR_NSA,RS,2018-01-01,438
B1G,M_N,MIO_EUR_NSA,RS,2018-04-01,445
B1G,M_N,MIO_EUR_NSA,SE,2015-07-01,10198
B1G,M_N,MIO_EUR_NSA,SE,2015-10-01,12083
B1G,M_N,MIO_EUR_NSA,SE,2016-01-01,11616
B1G,M_N,MIO_EUR_NSA,SE,2016-04-01,12854
B1G,M_N,MIO_EUR_NSA,SE,2016-07-01,10663
B1G,M_N,MIO_EUR_NSA,SE,2016-10-01,12356
B1G,M_N,MIO_EUR_NSA,SE,2017-01-01,12276
B1G,M_N,MIO_EUR_NSA,SE,2017-04-01,13108
B1G,M_N,MIO_EUR_NSA,SE,2017-07-01,11418
B1G,M_N,MIO_EUR_NSA,SE,2017-10-01,12939
B1G,M_N,MIO_EUR_NSA,SE,2018-01-01,12516
B1G,M_N,MIO_EUR_NSA,SE,2018-04-01,12899
B1G,M_N,MIO_EUR_NSA,SI,2015-07-01,836
B1G,M_N,MIO_EUR_NSA,SI,2015-10-01,941
B1G,M_N,MIO_EUR_NSA,SI,2016-01-01,757
B1G,M_N,MIO_EUR_NSA,SI,2016-04-01,859
B1G,M_N,MIO_EUR_NSA,SI,2016-07-01,875
B1G,M_N,MIO_EUR_NSA,SI,2016-10-01,981
B1G,M_N,MIO_EUR_NSA,SI,2017-01-01,849
B1G,M_N,MIO_EUR_NSA,SI,2017-04-01,924
B1G,M_N,MIO_EUR_NSA,SI,2017-07-01,953
B1G,M_N,MIO_EUR_NSA,SI,2017-10-01,1104
B1G,M_N,MIO_EUR_NSA,SI,2018-01-01,916
B1G,M_N,MIO_EUR_NSA,SI,2018-04-01,996
B1G,M_N,MIO_EUR_NSA,SK,2015-07-01,1457
B1G,M_N,MIO_EUR_NSA,SK,2015-10-01,1289
B1G,M_N,MIO_EUR_NSA,SK,2016-01-01,1584
B1G,M_N,MIO_EUR_NSA,SK,2016-04-01,1848
B1G,M_N,MIO_EUR_NSA,SK,2016-07-01,1624
B1G,M_N,MIO_EUR_NSA,SK,2016-10-01,1471
