age,unit,sex,geotime,date,value
Y_LT25,PC_ACT,F,US,2012-01-01,14.7
Y_LT25,PC_ACT,F,US,2013-01-01,13.9
Y_LT25,PC_ACT,F,US,2014-01-01,12.2
Y_LT25,PC_ACT,F,US,2015-01-01,10.4
Y_LT25,PC_ACT,F,US,2016-01-01,9.3
Y_LT25,PC_ACT,F,US,2017-01-01,8.1
Y_LT25,PC_ACT,M,AT,2005-01-01,11.6
Y_LT25,PC_ACT,M,AT,2006-01-01,9.8
Y_LT25,PC_ACT,M,AT,2007-01-01,9.3
Y_LT25,PC_ACT,M,AT,2008-01-01,8.4
Y_LT25,PC_ACT,M,AT,2009-01-01,11.2
Y_LT25,PC_ACT,M,AT,2010-01-01,9.6
Y_LT25,PC_ACT,M,AT,2011-01-01,8.8
Y_LT25,PC_ACT,M,AT,2012-01-01,9.6
Y_LT25,PC_ACT,M,AT,2013-01-01,9.4
Y_LT25,PC_ACT,M,AT,2014-01-01,10.6
Y_LT25,PC_ACT,M,AT,2015-01-01,11.1
Y_LT25,PC_ACT,M,AT,2016-01-01,12.1
Y_LT25,PC_ACT,M,AT,2017-01-01,10.8
Y_LT25,PC_ACT,M,BE,2005-01-01,21.0
Y_LT25,PC_ACT,M,BE,2006-01-01,18.8
Y_LT25,PC_ACT,M,BE,2007-01-01,17.1
Y_LT25,PC_ACT,M,BE,2008-01-01,17.3
Y_LT25,PC_ACT,M,BE,2009-01-01,21.5
Y_LT25,PC_ACT,M,BE,2010-01-01,22.4
Y_LT25,PC_ACT,M,BE,2011-01-01,18.7
Y_LT25,PC_ACT,M,BE,2012-01-01,20.4
Y_LT25,PC_ACT,M,BE,2013-01-01,24.7
Y_LT25,PC_ACT,M,BE,2014-01-01,24.0
Y_LT25,PC_ACT,M,BE,2015-01-01,23.8
Y_LT25,PC_ACT,M,BE,2016-01-01,21.7
Y_LT25,PC_ACT,M,BE,2017-01-01,20.2
Y_LT25,PC_ACT,M,BG,2005-01-01,22.0
Y_LT25,PC_ACT,M,BG,2006-01-01,17.7
Y_LT25,PC_ACT,M,BG,2007-01-01,13.5
Y_LT25,PC_ACT,M,BG,2008-01-01,12.8
Y_LT25,PC_ACT,M,BG,2009-01-01,16.7
Y_LT25,PC_ACT,M,BG,2010-01-01,23.2
Y_LT25,PC_ACT,M,BG,2011-01-01,26.0
Y_LT25,PC_ACT,M,BG,2012-01-01,29.5
Y_LT25,PC_ACT,M,BG,2013-01-01,30.2
Y_LT25,PC_ACT,M,BG,2014-01-01,23.8
Y_LT25,PC_ACT,M,BG,2015-01-01,21.2
Y_LT25,PC_ACT,M,BG,2016-01-01,17.4
Y_LT25,PC_ACT,M,BG,2017-01-01,13.3
Y_LT25,PC_ACT,M,CY,2005-01-01,13.2
Y_LT25,PC_ACT,M,CY,2006-01-01,8.9
Y_LT25,PC_ACT,M,CY,2007-01-01,11.0
Y_LT25,PC_ACT,M,CY,2008-01-01,8.7
Y_LT25,PC_ACT,M,CY,2009-01-01,13.6
Y_LT25,PC_ACT,M,CY,2010-01-01,15.9
Y_LT25,PC_ACT,M,CY,2011-01-01,23.3
Y_LT25,PC_ACT,M,CY,2012-01-01,28.8
Y_LT25,PC_ACT,M,CY,2013-01-01,41.1
Y_LT25,PC_ACT,M,CY,2014-01-01,37.4
Y_LT25,PC_ACT,M,CY,2015-01-01,34.7
Y_LT25,PC_ACT,M,CY,2016-01-01,25.8
Y_LT25,PC_ACT,M,CY,2017-01-01,27.0
Y_LT25,PC_ACT,M,CZ,2005-01-01,19.4
Y_LT25,PC_ACT,M,CZ,2006-01-01,16.6
Y_LT25,PC_ACT,M,CZ,2007-01-01,10.6
Y_LT25,PC_ACT,M,CZ,2008-01-01,9.8
Y_LT25,PC_ACT,M,CZ,2009-01-01,16.6
Y_LT25,PC_ACT,M,CZ,2010-01-01,18.2
Y_LT25,PC_ACT,M,CZ,2011-01-01,18.2
Y_LT25,PC_ACT,M,CZ,2012-01-01,19.9
Y_LT25,PC_ACT,M,CZ,2013-01-01,18.7
Y_LT25,PC_ACT,M,CZ,2014-01-01,15.0
Y_LT25,PC_ACT,M,CZ,2015-01-01,11.3
Y_LT25,PC_ACT,M,CZ,2016-01-01,10.0
Y_LT25,PC_ACT,M,CZ,2017-01-01,7.4
Y_LT25,PC_ACT,M,DE,2005-01-01,16.6
Y_LT25,PC_ACT,M,DE,2006-01-01,14.6
Y_LT25,PC_ACT,M,DE,2007-01-01,12.4
Y_LT25,PC_ACT,M,DE,2008-01-01,10.8
Y_LT25,PC_ACT,M,DE,2009-01-01,12.2
Y_LT25,PC_ACT,M,DE,2010-01-01,10.6
Y_LT25,PC_ACT,M,DE,2011-01-01,9.2
Y_LT25,PC_ACT,M,DE,2012-01-01,8.7
Y_LT25,PC_ACT,M,DE,2013-01-01,8.5
Y_LT25,PC_ACT,M,DE,2014-01-01,8.3
Y_LT25,PC_ACT,M,DE,2015-01-01,7.9
Y_LT25,PC_ACT,M,DE,2016-01-01,7.8
Y_LT25,PC_ACT,M,DE,2017-01-01,7.6
Y_LT25,PC_ACT,M,DK,2005-01-01,8.6
Y_LT25,PC_ACT,M,DK,2006-01-01,7.9
Y_LT25,PC_ACT,M,DK,2007-01-01,7.6
Y_LT25,PC_ACT,M,DK,2008-01-01,7.3
Y_LT25,PC_ACT,M,DK,2009-01-01,13.2
Y_LT25,PC_ACT,M,DK,2010-01-01,16.0
Y_LT25,PC_ACT,M,DK,2011-01-01,15.6
Y_LT25,PC_ACT,M,DK,2012-01-01,14.7
Y_LT25,PC_ACT,M,DK,2013-01-01,14.2
Y_LT25,PC_ACT,M,DK,2014-01-01,13.7
Y_LT25,PC_ACT,M,DK,2015-01-01,11.6
Y_LT25,PC_ACT,M,DK,2016-01-01,13.1
Y_LT25,PC_ACT,M,DK,2017-01-01,11.4
Y_LT25,PC_ACT,M,EA18,2005-01-01,17.8
Y_LT25,PC_ACT,M,EA18,2006-01-01,16.3
Y_LT25,PC_ACT,M,EA18,2007-01-01,14.9
Y_LT25,PC_ACT,M,EA18,2008-01-01,15.9
Y_LT25,PC_ACT,M,EA18,2009-01-01,21.5
Y_LT25,PC_ACT,M,EA18,2010-01-01,22.0
Y_LT25,PC_ACT,M,EA18,2011-01-01,21.6
Y_LT25,PC_ACT,M,EA18,2012-01-01,24.0
Y_LT25,PC_ACT,M,EA18,2013-01-01,24.8
Y_LT25,PC_ACT,M,EA18,2014-01-01,24.2
Y_LT25,PC_ACT,M,EA18,2015-01-01,23.0
Y_LT25,PC_ACT,M,EA18,2016-01-01,21.5
Y_LT25,PC_ACT,M,EA18,2017-01-01,19.4
Y_LT25,PC_ACT,M,EA19,2005-01-01,17.8
Y_LT25,PC_ACT,M,EA19,2006-01-01,16.3
Y_LT25,PC_ACT,M,EA19,2007-01-01,14.8
Y_LT25,PC_ACT,M,EA19,2008-01-01,15.9
Y_LT25,PC_ACT,M,EA19,2009-01-01,21.6
Y_LT25,PC_ACT,M,EA19,2010-01-01,22.1
Y_LT25,PC_ACT,M,EA19,2011-01-01,21.7
Y_LT25,PC_ACT,M,EA19,2012-01-01,24.0
Y_LT25,PC_ACT,M,EA19,2013-01-01,24.8
Y_LT25,PC_ACT,M,EA19,2014-01-01,24.2
Y_LT25,PC_ACT,M,EA19,2015-01-01,23.0
Y_LT25,PC_ACT,M,EA19,2016-01-01,21.4
Y_LT25,PC_ACT,M,EA19,2017-01-01,19.4
Y_LT25,PC_ACT,M,EE,2005-01-01,16.1
Y_LT25,PC_ACT,M,EE,2006-01-01,10.0
Y_LT25,PC_ACT,M,EE,2007-01-01,12.2
Y_LT25,PC_ACT,M,EE,2008-01-01,12.6
Y_LT25,PC_ACT,M,EE,2009-01-01,31.6
Y_LT25,PC_ACT,M,EE,2010-01-01,35.6
Y_LT25,PC_ACT,M,EE,2011-01-01,23.8
Y_LT25,PC_ACT,M,EE,2012-01-01,22.8
Y_LT25,PC_ACT,M,EE,2013-01-01,17.7
Y_LT25,PC_ACT,M,EE,2014-01-01,19.3
Y_LT25,PC_ACT,M,EE,2015-01-01,13.8
Y_LT25,PC_ACT,M,EE,2016-01-01,15.8
Y_LT25,PC_ACT,M,EE,2017-01-01,13.9
Y_LT25,PC_ACT,M,EL,2005-01-01,18.9
Y_LT25,PC_ACT,M,EL,2006-01-01,17.6
Y_LT25,PC_ACT,M,EL,2007-01-01,15.5
Y_LT25,PC_ACT,M,EL,2008-01-01,16.9
Y_LT25,PC_ACT,M,EL,2009-01-01,19.5
Y_LT25,PC_ACT,M,EL,2010-01-01,26.8
Y_LT25,PC_ACT,M,EL,2011-01-01,38.8
Y_LT25,PC_ACT,M,EL,2012-01-01,48.5
Y_LT25,PC_ACT,M,EL,2013-01-01,53.8
Y_LT25,PC_ACT,M,EL,2014-01-01,47.4
Y_LT25,PC_ACT,M,EL,2015-01-01,45.2
Y_LT25,PC_ACT,M,EL,2016-01-01,44.3
Y_LT25,PC_ACT,M,EL,2017-01-01,39.3
Y_LT25,PC_ACT,M,ES,2005-01-01,16.7
Y_LT25,PC_ACT,M,ES,2006-01-01,15.0
Y_LT25,PC_ACT,M,ES,2007-01-01,15.2
Y_LT25,PC_ACT,M,ES,2008-01-01,23.6
Y_LT25,PC_ACT,M,ES,2009-01-01,39.1
Y_LT25,PC_ACT,M,ES,2010-01-01,43.1
Y_LT25,PC_ACT,M,ES,2011-01-01,48.2
Y_LT25,PC_ACT,M,ES,2012-01-01,54.1
Y_LT25,PC_ACT,M,ES,2013-01-01,56.2
Y_LT25,PC_ACT,M,ES,2014-01-01,53.4
Y_LT25,PC_ACT,M,ES,2015-01-01,48.6
Y_LT25,PC_ACT,M,ES,2016-01-01,44.0
Y_LT25,PC_ACT,M,ES,2017-01-01,39.5
Y_LT25,PC_ACT,M,EU27,2005-01-01,18.8
Y_LT25,PC_ACT,M,EU27,2006-01-01,17.3
Y_LT25,PC_ACT,M,EU27,2007-01-01,15.5
Y_LT25,PC_ACT,M,EU27,2008-01-01,16.0
Y_LT25,PC_ACT,M,EU27,2009-01-01,21.4
Y_LT25,PC_ACT,M,EU27,2010-01-01,22.1
Y_LT25,PC_ACT,M,EU27,2011-01-01,22.3
Y_LT25,PC_ACT,M,EU27,2012-01-01,23.9
Y_LT25,PC_ACT,M,EU27,2013-01-01,24.2
Y_LT25,PC_ACT,M,EU27,2014-01-01,22.7
Y_LT25,PC_ACT,M,EU27,2015-01-01,20.9
Y_LT25,PC_ACT,M,EU27,2016-01-01,19.3
Y_LT25,PC_ACT,M,EU27,2017-01-01,17.4
Y_LT25,PC_ACT,M,EU28,2005-01-01,18.9
Y_LT25,PC_ACT,M,EU28,2006-01-01,17.4
Y_LT25,PC_ACT,M,EU28,2007-01-01,15.6
Y_LT25,PC_ACT,M,EU28,2008-01-01,16.0
Y_LT25,PC_ACT,M,EU28,2009-01-01,21.4
Y_LT25,PC_ACT,M,EU28,2010-01-01,22.2
Y_LT25,PC_ACT,M,EU28,2011-01-01,22.4
Y_LT25,PC_ACT,M,EU28,2012-01-01,24.0
Y_LT25,PC_ACT,M,EU28,2013-01-01,24.4
Y_LT25,PC_ACT,M,EU28,2014-01-01,22.8
Y_LT25,PC_ACT,M,EU28,2015-01-01,21.1
Y_LT25,PC_ACT,M,EU28,2016-01-01,19.4
Y_LT25,PC_ACT,M,EU28,2017-01-01,17.4
Y_LT25,PC_ACT,M,FI,2005-01-01,20.6
Y_LT25,PC_ACT,M,FI,2006-01-01,19.0
Y_LT25,PC_ACT,M,FI,2007-01-01,16.4
Y_LT25,PC_ACT,M,FI,2008-01-01,17.1
Y_LT25,PC_ACT,M,FI,2009-01-01,24.1
Y_LT25,PC_ACT,M,FI,2010-01-01,23.8
Y_LT25,PC_ACT,M,FI,2011-01-01,21.8
Y_LT25,PC_ACT,M,FI,2012-01-01,19.9
Y_LT25,PC_ACT,M,FI,2013-01-01,22.9
Y_LT25,PC_ACT,M,FI,2014-01-01,22.8
Y_LT25,PC_ACT,M,FI,2015-01-01,25.4
Y_LT25,PC_ACT,M,FI,2016-01-01,21.8
Y_LT25,PC_ACT,M,FI,2017-01-01,20.9
Y_LT25,PC_ACT,M,FR,2005-01-01,20.1
Y_LT25,PC_ACT,M,FR,2006-01-01,21.1
Y_LT25,PC_ACT,M,FR,2007-01-01,19.0
Y_LT25,PC_ACT,M,FR,2008-01-01,19.2
Y_LT25,PC_ACT,M,FR,2009-01-01,24.7
Y_LT25,PC_ACT,M,FR,2010-01-01,22.9
Y_LT25,PC_ACT,M,FR,2011-01-01,22.0
Y_LT25,PC_ACT,M,FR,2012-01-01,24.8
Y_LT25,PC_ACT,M,FR,2013-01-01,24.6
Y_LT25,PC_ACT,M,FR,2014-01-01,25.1
Y_LT25,PC_ACT,M,FR,2015-01-01,25.8
Y_LT25,PC_ACT,M,FR,2016-01-01,25.1
Y_LT25,PC_ACT,M,FR,2017-01-01,23.1
Y_LT25,PC_ACT,M,HR,2005-01-01,29.3
Y_LT25,PC_ACT,M,HR,2006-01-01,26.5
Y_LT25,PC_ACT,M,HR,2007-01-01,22.6
Y_LT25,PC_ACT,M,HR,2008-01-01,20.7
Y_LT25,PC_ACT,M,HR,2009-01-01,23.8
Y_LT25,PC_ACT,M,HR,2010-01-01,31.8
Y_LT25,PC_ACT,M,HR,2011-01-01,36.7
Y_LT25,PC_ACT,M,HR,2012-01-01,42.2
Y_LT25,PC_ACT,M,HR,2013-01-01,49.5
Y_LT25,PC_ACT,M,HR,2014-01-01,44.5
Y_LT25,PC_ACT,M,HR,2015-01-01,41.5
Y_LT25,PC_ACT,M,HR,2016-01-01,31.4
Y_LT25,PC_ACT,M,HR,2017-01-01,26.5
Y_LT25,PC_ACT,M,HU,2005-01-01,19.6
Y_LT25,PC_ACT,M,HU,2006-01-01,18.6
Y_LT25,PC_ACT,M,HU,2007-01-01,17.6
Y_LT25,PC_ACT,M,HU,2008-01-01,18.9
Y_LT25,PC_ACT,M,HU,2009-01-01,27.9
Y_LT25,PC_ACT,M,HU,2010-01-01,27.8
Y_LT25,PC_ACT,M,HU,2011-01-01,27.0
Y_LT25,PC_ACT,M,HU,2012-01-01,29.1
Y_LT25,PC_ACT,M,HU,2013-01-01,25.6
Y_LT25,PC_ACT,M,HU,2014-01-01,20.0
Y_LT25,PC_ACT,M,HU,2015-01-01,18.3
Y_LT25,PC_ACT,M,HU,2016-01-01,12.9
Y_LT25,PC_ACT,M,HU,2017-01-01,9.7
Y_LT25,PC_ACT,M,IE,2005-01-01,9.5
Y_LT25,PC_ACT,M,IE,2006-01-01,9.3
Y_LT25,PC_ACT,M,IE,2007-01-01,10.2
Y_LT25,PC_ACT,M,IE,2008-01-01,16.5
Y_LT25,PC_ACT,M,IE,2009-01-01,31.6
Y_LT25,PC_ACT,M,IE,2010-01-01,34.8
Y_LT25,PC_ACT,M,IE,2011-01-01,36.1
Y_LT25,PC_ACT,M,IE,2012-01-01,37.4
Y_LT25,PC_ACT,M,IE,2013-01-01,30.3
Y_LT25,PC_ACT,M,IE,2014-01-01,26.6
Y_LT25,PC_ACT,M,IE,2015-01-01,23.6
Y_LT25,PC_ACT,M,IE,2016-01-01,19.7
Y_LT25,PC_ACT,M,IE,2017-01-01,16.1
Y_LT25,PC_ACT,M,IS,2005-01-01,8.5
Y_LT25,PC_ACT,M,IS,2006-01-01,8.9
Y_LT25,PC_ACT,M,IS,2007-01-01,8.0
Y_LT25,PC_ACT,M,IS,2008-01-01,9.0
Y_LT25,PC_ACT,M,IS,2009-01-01,19.9
Y_LT25,PC_ACT,M,IS,2010-01-01,18.4
Y_LT25,PC_ACT,M,IS,2011-01-01,18.4
Y_LT25,PC_ACT,M,IS,2012-01-01,14.7
Y_LT25,PC_ACT,M,IS,2013-01-01,13.6
Y_LT25,PC_ACT,M,IS,2014-01-01,13.1
Y_LT25,PC_ACT,M,IS,2015-01-01,10.8
Y_LT25,PC_ACT,M,IS,2016-01-01,6.7
Y_LT25,PC_ACT,M,IS,2017-01-01,8.6
Y_LT25,PC_ACT,M,IT,2005-01-01,21.6
Y_LT25,PC_ACT,M,IT,2006-01-01,19.2
Y_LT25,PC_ACT,M,IT,2007-01-01,18.4
Y_LT25,PC_ACT,M,IT,2008-01-01,18.8
Y_LT25,PC_ACT,M,IT,2009-01-01,23.2
Y_LT25,PC_ACT,M,IT,2010-01-01,26.9
Y_LT25,PC_ACT,M,IT,2011-01-01,27.1
Y_LT25,PC_ACT,M,IT,2012-01-01,33.7
Y_LT25,PC_ACT,M,IT,2013-01-01,39.0
Y_LT25,PC_ACT,M,IT,2014-01-01,41.3
Y_LT25,PC_ACT,M,IT,2015-01-01,38.8
Y_LT25,PC_ACT,M,IT,2016-01-01,36.5
Y_LT25,PC_ACT,M,IT,2017-01-01,33.0
Y_LT25,PC_ACT,M,JP,2005-01-01,9.9
Y_LT25,PC_ACT,M,JP,2006-01-01,9.0
Y_LT25,PC_ACT,M,JP,2007-01-01,8.3
Y_LT25,PC_ACT,M,JP,2008-01-01,7.9
Y_LT25,PC_ACT,M,JP,2009-01-01,10.2
Y_LT25,PC_ACT,M,JP,2010-01-01,10.8
Y_LT25,PC_ACT,M,JP,2011-01-01,9.5
Y_LT25,PC_ACT,M,JP,2012-01-01,8.9
Y_LT25,PC_ACT,M,JP,2013-01-01,7.5
Y_LT25,PC_ACT,M,JP,2014-01-01,6.8
Y_LT25,PC_ACT,M,JP,2015-01-01,5.8
Y_LT25,PC_ACT,M,JP,2016-01-01,5.8
Y_LT25,PC_ACT,M,JP,2017-01-01,4.8
Y_LT25,PC_ACT,M,LT,2005-01-01,16.0
Y_LT25,PC_ACT,M,LT,2006-01-01,10.0
Y_LT25,PC_ACT,M,LT,2007-01-01,7.0
Y_LT25,PC_ACT,M,LT,2008-01-01,13.0
Y_LT25,PC_ACT,M,LT,2009-01-01,35.1
Y_LT25,PC_ACT,M,LT,2010-01-01,39.0
Y_LT25,PC_ACT,M,LT,2011-01-01,34.9
Y_LT25,PC_ACT,M,LT,2012-01-01,29.7
Y_LT25,PC_ACT,M,LT,2013-01-01,23.0
Y_LT25,PC_ACT,M,LT,2014-01-01,19.6
Y_LT25,PC_ACT,M,LT,2015-01-01,16.0
Y_LT25,PC_ACT,M,LT,2016-01-01,15.9
Y_LT25,PC_ACT,M,LT,2017-01-01,14.6
Y_LT25,PC_ACT,M,LU,2005-01-01,12.6
Y_LT25,PC_ACT,M,LU,2006-01-01,16.0
Y_LT25,PC_ACT,M,LU,2007-01-01,13.8
Y_LT25,PC_ACT,M,LU,2008-01-01,13.4
Y_LT25,PC_ACT,M,LU,2009-01-01,15.0
Y_LT25,PC_ACT,M,LU,2010-01-01,17.2
Y_LT25,PC_ACT,M,LU,2011-01-01,15.1
Y_LT25,PC_ACT,M,LU,2012-01-01,18.6
Y_LT25,PC_ACT,M,LU,2013-01-01,18.8
Y_LT25,PC_ACT,M,LU,2014-01-01,25.1
Y_LT25,PC_ACT,M,LU,2015-01-01,18.0
Y_LT25,PC_ACT,M,LU,2016-01-01,21.3
Y_LT25,PC_ACT,M,LU,2017-01-01,17.2
Y_LT25,PC_ACT,M,LV,2005-01-01,12.8
Y_LT25,PC_ACT,M,LV,2006-01-01,11.9
Y_LT25,PC_ACT,M,LV,2007-01-01,11.0
Y_LT25,PC_ACT,M,LV,2008-01-01,14.0
Y_LT25,PC_ACT,M,LV,2009-01-01,36.4
Y_LT25,PC_ACT,M,LV,2010-01-01,37.3
Y_LT25,PC_ACT,M,LV,2011-01-01,31.3
Y_LT25,PC_ACT,M,LV,2012-01-01,27.8
Y_LT25,PC_ACT,M,LV,2013-01-01,21.8
Y_LT25,PC_ACT,M,LV,2014-01-01,19.4
Y_LT25,PC_ACT,M,LV,2015-01-01,18.0
Y_LT25,PC_ACT,M,LV,2016-01-01,21.4
Y_LT25,PC_ACT,M,LV,2017-01-01,18.3
Y_LT25,PC_ACT,M,MT,2005-01-01,17.5
Y_LT25,PC_ACT,M,MT,2006-01-01,17.7
Y_LT25,PC_ACT,M,MT,2007-01-01,16.3
Y_LT25,PC_ACT,M,MT,2008-01-01,14.5
Y_LT25,PC_ACT,M,MT,2009-01-01,17.5
Y_LT25,PC_ACT,M,MT,2010-01-01,15.8
Y_LT25,PC_ACT,M,MT,2011-01-01,15.1
Y_LT25,PC_ACT,M,MT,2012-01-01,15.0
Y_LT25,PC_ACT,M,MT,2013-01-01,16.5
Y_LT25,PC_ACT,M,MT,2014-01-01,15.2
Y_LT25,PC_ACT,M,MT,2015-01-01,15.4
Y_LT25,PC_ACT,M,MT,2016-01-01,12.7
Y_LT25,PC_ACT,M,MT,2017-01-01,12.2
Y_LT25,PC_ACT,M,NL,2005-01-01,12.7
Y_LT25,PC_ACT,M,NL,2006-01-01,10.0
Y_LT25,PC_ACT,M,NL,2007-01-01,9.4
Y_LT25,PC_ACT,M,NL,2008-01-01,9.3
Y_LT25,PC_ACT,M,NL,2009-01-01,11.4
Y_LT25,PC_ACT,M,NL,2010-01-01,12.0
Y_LT25,PC_ACT,M,NL,2011-01-01,10.5
Y_LT25,PC_ACT,M,NL,2012-01-01,11.8
Y_LT25,PC_ACT,M,NL,2013-01-01,13.5
Y_LT25,PC_ACT,M,NL,2014-01-01,12.4
Y_LT25,PC_ACT,M,NL,2015-01-01,11.3
Y_LT25,PC_ACT,M,NL,2016-01-01,11.4
Y_LT25,PC_ACT,M,NL,2017-01-01,9.0
Y_LT25,PC_ACT,M,NO,2005-01-01,12.0
Y_LT25,PC_ACT,M,NO,2006-01-01,9.2
Y_LT25,PC_ACT,M,NO,2007-01-01,8.0
Y_LT25,PC_ACT,M,NO,2008-01-01,8.7
Y_LT25,PC_ACT,M,NO,2009-01-01,10.5
Y_LT25,PC_ACT,M,NO,2010-01-01,11.7
Y_LT25,PC_ACT,M,NO,2011-01-01,10.0
Y_LT25,PC_ACT,M,NO,2012-01-01,9.9
Y_LT25,PC_ACT,M,NO,2013-01-01,11.2
Y_LT25,PC_ACT,M,NO,2014-01-01,9.4
Y_LT25,PC_ACT,M,NO,2015-01-01,11.4
Y_LT25,PC_ACT,M,NO,2016-01-01,12.8
Y_LT25,PC_ACT,M,NO,2017-01-01,12.0
Y_LT25,PC_ACT,M,PL,2005-01-01,35.8
Y_LT25,PC_ACT,M,PL,2006-01-01,28.3
Y_LT25,PC_ACT,M,PL,2007-01-01,20.0
Y_LT25,PC_ACT,M,PL,2008-01-01,15.2
Y_LT25,PC_ACT,M,PL,2009-01-01,20.2
Y_LT25,PC_ACT,M,PL,2010-01-01,22.4
Y_LT25,PC_ACT,M,PL,2011-01-01,23.6
Y_LT25,PC_ACT,M,PL,2012-01-01,24.1
Y_LT25,PC_ACT,M,PL,2013-01-01,25.4
Y_LT25,PC_ACT,M,PL,2014-01-01,22.7
Y_LT25,PC_ACT,M,PL,2015-01-01,20.7
Y_LT25,PC_ACT,M,PL,2016-01-01,17.4
Y_LT25,PC_ACT,M,PL,2017-01-01,14.6
Y_LT25,PC_ACT,M,PT,2005-01-01,18.7
Y_LT25,PC_ACT,M,PT,2006-01-01,19.9
Y_LT25,PC_ACT,M,PT,2007-01-01,18.9
Y_LT25,PC_ACT,M,PT,2008-01-01,19.0
Y_LT25,PC_ACT,M,PT,2009-01-01,24.6
Y_LT25,PC_ACT,M,PT,2010-01-01,27.3
Y_LT25,PC_ACT,M,PT,2011-01-01,29.0
Y_LT25,PC_ACT,M,PT,2012-01-01,36.7
Y_LT25,PC_ACT,M,PT,2013-01-01,36.7
Y_LT25,PC_ACT,M,PT,2014-01-01,33.9
Y_LT25,PC_ACT,M,PT,2015-01-01,29.7
Y_LT25,PC_ACT,M,PT,2016-01-01,27.4
Y_LT25,PC_ACT,M,PT,2017-01-01,22.5
Y_LT25,PC_ACT,M,RO,2005-01-01,19.9
Y_LT25,PC_ACT,M,RO,2006-01-01,20.5
Y_LT25,PC_ACT,M,RO,2007-01-01,20.3
Y_LT25,PC_ACT,M,RO,2008-01-01,17.7
Y_LT25,PC_ACT,M,RO,2009-01-01,20.5
Y_LT25,PC_ACT,M,RO,2010-01-01,22.1
Y_LT25,PC_ACT,M,RO,2011-01-01,24.0
Y_LT25,PC_ACT,M,RO,2012-01-01,22.2
Y_LT25,PC_ACT,M,RO,2013-01-01,23.2
Y_LT25,PC_ACT,M,RO,2014-01-01,23.6
Y_LT25,PC_ACT,M,RO,2015-01-01,20.6
Y_LT25,PC_ACT,M,RO,2016-01-01,19.9
Y_LT25,PC_ACT,M,RO,2017-01-01,18.1
Y_LT25,PC_ACT,M,SE,2005-01-01,22.6
Y_LT25,PC_ACT,M,SE,2006-01-01,21.0
Y_LT25,PC_ACT,M,SE,2007-01-01,18.7
Y_LT25,PC_ACT,M,SE,2008-01-01,19.7
Y_LT25,PC_ACT,M,SE,2009-01-01,26.3
Y_LT25,PC_ACT,M,SE,2010-01-01,25.9
Y_LT25,PC_ACT,M,SE,2011-01-01,23.3
Y_LT25,PC_ACT,M,SE,2012-01-01,25.0
Y_LT25,PC_ACT,M,SE,2013-01-01,24.8
Y_LT25,PC_ACT,M,SE,2014-01-01,24.3
Y_LT25,PC_ACT,M,SE,2015-01-01,21.3
Y_LT25,PC_ACT,M,SE,2016-01-01,20.5
Y_LT25,PC_ACT,M,SE,2017-01-01,18.7
Y_LT25,PC_ACT,M,SI,2005-01-01,14.5
Y_LT25,PC_ACT,M,SI,2006-01-01,11.6
Y_LT25,PC_ACT,M,SI,2007-01-01,9.4
Y_LT25,PC_ACT,M,SI,2008-01-01,9.9
Y_LT25,PC_ACT,M,SI,2009-01-01,13.8
Y_LT25,PC_ACT,M,SI,2010-01-01,15.2
Y_LT25,PC_ACT,M,SI,2011-01-01,15.0
Y_LT25,PC_ACT,M,SI,2012-01-01,20.3
Y_LT25,PC_ACT,M,SI,2013-01-01,20.1
Y_LT25,PC_ACT,M,SI,2014-01-01,19.4
Y_LT25,PC_ACT,M,SI,2015-01-01,17.7
Y_LT25,PC_ACT,M,SI,2016-01-01,15.6
Y_LT25,PC_ACT,M,SI,2017-01-01,9.9
Y_LT25,PC_ACT,M,SK,2005-01-01,31.2
Y_LT25,PC_ACT,M,SK,2006-01-01,26.6
Y_LT25,PC_ACT,M,SK,2007-01-01,20.6
Y_LT25,PC_ACT,M,SK,2008-01-01,18.6
Y_LT25,PC_ACT,M,SK,2009-01-01,27.9
Y_LT25,PC_ACT,M,SK,2010-01-01,34.8
Y_LT25,PC_ACT,M,SK,2011-01-01,33.3
Y_LT25,PC_ACT,M,SK,2012-01-01,35.0
Y_LT25,PC_ACT,M,SK,2013-01-01,34.9
Y_LT25,PC_ACT,M,SK,2014-01-01,29.5
Y_LT25,PC_ACT,M,SK,2015-01-01,25.8
Y_LT25,PC_ACT,M,SK,2016-01-01,19.8
Y_LT25,PC_ACT,M,SK,2017-01-01,18.1
Y_LT25,PC_ACT,M,UK,2005-01-01,14.3
Y_LT25,PC_ACT,M,UK,2006-01-01,15.6
Y_LT25,PC_ACT,M,UK,2007-01-01,15.8
Y_LT25,PC_ACT,M,UK,2008-01-01,17.1
Y_LT25,PC_ACT,M,UK,2009-01-01,21.9
Y_LT25,PC_ACT,M,UK,2010-01-01,22.0
Y_LT25,PC_ACT,M,UK,2011-01-01,23.8
Y_LT25,PC_ACT,M,UK,2012-01-01,23.9
Y_LT25,PC_ACT,M,UK,2013-01-01,23.0
Y_LT25,PC_ACT,M,UK,2014-01-01,18.9
Y_LT25,PC_ACT,M,UK,2015-01-01,16.2
Y_LT25,PC_ACT,M,UK,2016-01-01,14.8
Y_LT25,PC_ACT,M,UK,2017-01-01,13.5
Y_LT25,PC_ACT,M,US,2005-01-01,12.4
Y_LT25,PC_ACT,M,US,2006-01-01,11.2
Y_LT25,PC_ACT,M,US,2007-01-01,11.6
