currency,bop_item,sector10,sectpart,stk_flow,partner,geo\time,date,value
MIO_NAC,CA,S1,S1,BAL,WRL_REST,BE,2008-01-01,-3535.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,BE,2009-01-01,-3755.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,BE,2010-01-01,6441.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,BE,2011-01-01,-4067.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,BE,2012-01-01,-210.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,BE,2013-01-01,-1247.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,BE,2014-01-01,-3482.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,BE,2015-01-01,-4199.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,BE,2016-01-01,-2562.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,BE,2017-01-01,3193.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,BG,1995-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,BG,1996-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,BG,1997-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,BG,1998-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,BG,1999-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,BG,2000-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,BG,2001-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,BG,2002-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,BG,2003-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,BG,2004-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,BG,2005-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,BG,2006-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,BG,2007-01-01,-15147.8 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,BG,2008-01-01,-15994.5 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,BG,2009-01-01,-6072.3 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,BG,2010-01-01,-1287.7 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,BG,2011-01-01,266.3 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,BG,2012-01-01,-699.7 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,BG,2013-01-01,1047.5
MIO_NAC,CA,S1,S1,BAL,WRL_REST,BG,2014-01-01,1037.7
MIO_NAC,CA,S1,S1,BAL,WRL_REST,BG,2015-01-01,-30.1
MIO_NAC,CA,S1,S1,BAL,WRL_REST,BG,2016-01-01,2433.1 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,BG,2017-01-01,6587.1 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CY,1995-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CY,1996-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CY,1997-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CY,1998-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CY,1999-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CY,2000-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CY,2001-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CY,2002-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CY,2003-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CY,2004-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CY,2005-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CY,2006-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CY,2007-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CY,2008-01-01,-2945.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CY,2009-01-01,-1431.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CY,2010-01-01,-2172.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CY,2011-01-01,-811.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CY,2012-01-01,-1162.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CY,2013-01-01,-896.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CY,2014-01-01,-760.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CY,2015-01-01,-260.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CY,2016-01-01,-935.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CY,2017-01-01,-1643.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CZ,1995-01-01,-36334.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CZ,1996-01-01,-111867.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CZ,1997-01-01,-113035.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CZ,1998-01-01,-40493.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CZ,1999-01-01,-50598.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CZ,2000-01-01,-104875.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CZ,2001-01-01,-124477.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CZ,2002-01-01,-136377.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CZ,2003-01-01,-160617.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CZ,2004-01-01,-114414.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CZ,2005-01-01,-68733.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CZ,2006-01-01,-86628.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CZ,2007-01-01,-177113.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CZ,2008-01-01,-75255.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CZ,2009-01-01,-89202.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CZ,2010-01-01,-141776.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CZ,2011-01-01,-84800.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CZ,2012-01-01,-63313.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CZ,2013-01-01,-21783.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CZ,2014-01-01,7882.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CZ,2015-01-01,11283.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CZ,2016-01-01,74220.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,CZ,2017-01-01,54157.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DE,1995-01-01,-23596.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DE,1996-01-01,-12991.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DE,1997-01-01,-9996.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DE,1998-01-01,-14306.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DE,1999-01-01,-29220.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DE,2000-01-01,-37030.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DE,2001-01-01,-7911.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DE,2002-01-01,41655.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DE,2003-01-01,31347.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DE,2004-01-01,101204.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DE,2005-01-01,105730.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DE,2006-01-01,135960.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DE,2007-01-01,169636.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DE,2008-01-01,143318.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DE,2009-01-01,141234.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DE,2010-01-01,144890.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DE,2011-01-01,165077.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DE,2012-01-01,193589.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DE,2013-01-01,190091.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DE,2014-01-01,218966.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DE,2015-01-01,271402.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DE,2016-01-01,268812.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DE,2017-01-01,257725.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DK,1995-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DK,1996-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DK,1997-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DK,1998-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DK,1999-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DK,2000-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DK,2001-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DK,2002-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DK,2003-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DK,2004-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DK,2005-01-01,66488.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DK,2006-01-01,55932.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DK,2007-01-01,25160.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DK,2008-01-01,52551.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DK,2009-01-01,59680.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DK,2010-01-01,118847.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DK,2011-01-01,121628.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DK,2012-01-01,119034.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DK,2013-01-01,149723.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DK,2014-01-01,176807.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DK,2015-01-01,167896.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DK,2016-01-01,166273.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,DK,2017-01-01,173260.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EE,1995-01-01,-115.6 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EE,1996-01-01,-307.7 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EE,1997-01-01,-499.1 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EE,1998-01-01,-432.3 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EE,1999-01-01,-230.7 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EE,2000-01-01,-333.9 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EE,2001-01-01,-495.9 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EE,2002-01-01,-865.8 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EE,2003-01-01,-1125.4 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EE,2004-01-01,-1165.8 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EE,2005-01-01,-984.4 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EE,2006-01-01,-2025.7 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EE,2007-01-01,-2437.5 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EE,2008-01-01,-1438.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EE,2009-01-01,360.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EE,2010-01-01,266.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EE,2011-01-01,222.5 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EE,2012-01-01,-349.6 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EE,2013-01-01,98.5
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EE,2014-01-01,161.7
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EE,2015-01-01,381.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EE,2016-01-01,425.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EE,2017-01-01,750.5 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EL,1995-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EL,1996-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EL,1997-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EL,1998-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EL,1999-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EL,2000-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EL,2001-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EL,2002-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EL,2003-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EL,2004-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EL,2005-01-01,-17672.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EL,2006-01-01,-25025.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EL,2007-01-01,-35341.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EL,2008-01-01,-36570.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EL,2009-01-01,-29323.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EL,2010-01-01,-25731.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EL,2011-01-01,-20713.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EL,2012-01-01,-7324.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EL,2013-01-01,-3685.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EL,2014-01-01,-2916.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EL,2015-01-01,-404.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EL,2016-01-01,-2193.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,EL,2017-01-01,-1781.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,ES,1995-01-01,-4371.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,ES,1996-01-01,-3671.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,ES,1997-01-01,-3751.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,ES,1998-01-01,-9209.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,ES,1999-01-01,-19600.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,ES,2000-01-01,-28437.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,ES,2001-01-01,-30714.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,ES,2002-01-01,-28011.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,ES,2003-01-01,-31201.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,ES,2004-01-01,-48120.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,ES,2005-01-01,-69733.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,ES,2006-01-01,-90619.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,ES,2007-01-01,-104276.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,ES,2008-01-01,-103255.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,ES,2009-01-01,-46191.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,ES,2010-01-01,-42388.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,ES,2011-01-01,-34040.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,ES,2012-01-01,-2404.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,ES,2013-01-01,15591.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,ES,2014-01-01,11217.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,ES,2015-01-01,12555.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,ES,2016-01-01,25244.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,ES,2017-01-01,21512.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FI,1995-01-01,4093.2 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FI,1996-01-01,3935.5 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FI,1997-01-01,5704.3 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FI,1998-01-01,6163.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FI,1999-01-01,6566.6 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FI,2000-01-01,10284.4 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FI,2001-01-01,11641.3 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FI,2002-01-01,12194.6 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FI,2003-01-01,7036.2 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FI,2004-01-01,9161.5 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FI,2005-01-01,5013.1 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FI,2006-01-01,6356.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FI,2007-01-01,6893.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FI,2008-01-01,4045.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FI,2009-01-01,2964.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FI,2010-01-01,2046.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FI,2011-01-01,-3425.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FI,2012-01-01,-4548.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FI,2013-01-01,-4571.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FI,2014-01-01,-3754.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FI,2015-01-01,-1539.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FI,2016-01-01,-1614.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FI,2017-01-01,-1507.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FR,1995-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FR,1996-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FR,1997-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FR,1998-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FR,1999-01-01,47673.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FR,2000-01-01,16255.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FR,2001-01-01,24223.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FR,2002-01-01,18231.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FR,2003-01-01,13628.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FR,2004-01-01,9079.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FR,2005-01-01,1836.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FR,2006-01-01,4680.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FR,2007-01-01,-1979.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FR,2008-01-01,-13874.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FR,2009-01-01,-10652.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FR,2010-01-01,-12547.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FR,2011-01-01,-17690.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FR,2012-01-01,-20151.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FR,2013-01-01,-10797.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FR,2014-01-01,-20553.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FR,2015-01-01,-8090.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FR,2016-01-01,-16765.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,FR,2017-01-01,-13135.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HR,1995-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HR,1996-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HR,1997-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HR,1998-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HR,1999-01-01,: 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HR,2000-01-01,-4169.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HR,2001-01-01,-5939.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HR,2002-01-01,-15215.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HR,2003-01-01,-14071.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HR,2004-01-01,-10715.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HR,2005-01-01,-14382.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HR,2006-01-01,-19564.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HR,2007-01-01,-23468.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HR,2008-01-01,-31306.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HR,2009-01-01,-17409.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HR,2010-01-01,-4020.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HR,2011-01-01,-2607.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HR,2012-01-01,-813.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HR,2013-01-01,2987.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HR,2014-01-01,6450.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HR,2015-01-01,15028.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HR,2016-01-01,8756.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HR,2017-01-01,14330.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HU,1995-01-01,-181101.6 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HU,1996-01-01,-263839.4 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HU,1997-01-01,-352436.5 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HU,1998-01-01,-741064.8 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HU,1999-01-01,-916994.2 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HU,2000-01-01,-1131813.9 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HU,2001-01-01,-900587.2 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HU,2002-01-01,-1098805.2 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HU,2003-01-01,-1528332.4 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HU,2004-01-01,-1794392.3 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HU,2005-01-01,-1571022.6 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HU,2006-01-01,-1706966.4 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HU,2007-01-01,-1820188.3 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HU,2008-01-01,-1890979.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HU,2009-01-01,-211684.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HU,2010-01-01,82027.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HU,2011-01-01,216353.0 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HU,2012-01-01,502126.6 
MIO_NAC,CA,S1,S1,BAL,WRL_REST,HU,2013-01-01,1142181.6
