unit,na_item,geotime,date,value
PCH_PRE,NULC_PER,IS,2009-01-01,1
PCH_PRE,NULC_PER,IS,2010-01-01,8
PCH_PRE,NULC_PER,IS,2011-01-01,8
PCH_PRE,NULC_PER,IS,2012-01-01,5
PCH_PRE,NULC_PER,IS,2013-01-01,4
PCH_PRE,NULC_PER,IS,2014-01-01,3
PCH_PRE,NULC_PER,IS,2015-01-01,6
PCH_PRE,NULC_PER,IS,2016-01-01,3
PCH_PRE,NULC_PER,IS,2017-01-01,5
PCH_PRE,NULC_PER,IT,2005-01-01,2
PCH_PRE,NULC_PER,IT,2006-01-01,2
PCH_PRE,NULC_PER,IT,2007-01-01,2
PCH_PRE,NULC_PER,IT,2008-01-01,4
PCH_PRE,NULC_PER,IT,2009-01-01,4
PCH_PRE,NULC_PER,IT,2010-01-01,0
PCH_PRE,NULC_PER,IT,2011-01-01,0
PCH_PRE,NULC_PER,IT,2012-01-01,1
PCH_PRE,NULC_PER,IT,2013-01-01,0
PCH_PRE,NULC_PER,IT,2014-01-01,0
PCH_PRE,NULC_PER,IT,2015-01-01,0
PCH_PRE,NULC_PER,IT,2016-01-01,0
PCH_PRE,NULC_PER,IT,2017-01-01,0
PCH_PRE,NULC_PER,LT,2005-01-01,6
PCH_PRE,NULC_PER,LT,2006-01-01,12
PCH_PRE,NULC_PER,LT,2007-01-01,4
PCH_PRE,NULC_PER,LT,2008-01-01,9
PCH_PRE,NULC_PER,LT,2009-01-01,1
PCH_PRE,NULC_PER,LT,2010-01-01,7
PCH_PRE,NULC_PER,LT,2011-01-01,0
PCH_PRE,NULC_PER,LT,2012-01-01,2
PCH_PRE,NULC_PER,LT,2013-01-01,3
PCH_PRE,NULC_PER,LT,2014-01-01,3
PCH_PRE,NULC_PER,LT,2015-01-01,5
PCH_PRE,NULC_PER,LT,2016-01-01,6
PCH_PRE,NULC_PER,LT,2017-01-01,3
PCH_PRE,NULC_PER,LU,2005-01-01,3
PCH_PRE,NULC_PER,LU,2006-01-01,2
PCH_PRE,NULC_PER,LU,2007-01-01,0
PCH_PRE,NULC_PER,LU,2008-01-01,9
PCH_PRE,NULC_PER,LU,2009-01-01,7
PCH_PRE,NULC_PER,LU,2010-01-01,1
PCH_PRE,NULC_PER,LU,2011-01-01,2
PCH_PRE,NULC_PER,LU,2012-01-01,4
PCH_PRE,NULC_PER,LU,2013-01-01,0
PCH_PRE,NULC_PER,LU,2014-01-01,1
PCH_PRE,NULC_PER,LU,2015-01-01,0
PCH_PRE,NULC_PER,LU,2016-01-01,1
PCH_PRE,NULC_PER,LU,2017-01-01,5
PCH_PRE,NULC_PER,LV,2005-01-01,15
PCH_PRE,NULC_PER,LV,2006-01-01,15
PCH_PRE,NULC_PER,LV,2007-01-01,27
PCH_PRE,NULC_PER,LV,2008-01-01,21
PCH_PRE,NULC_PER,LV,2009-01-01,10
PCH_PRE,NULC_PER,LV,2010-01-01,9
PCH_PRE,NULC_PER,LV,2011-01-01,2
PCH_PRE,NULC_PER,LV,2012-01-01,5
PCH_PRE,NULC_PER,LV,2013-01-01,5
PCH_PRE,NULC_PER,LV,2014-01-01,5
PCH_PRE,NULC_PER,LV,2015-01-01,6
PCH_PRE,NULC_PER,LV,2016-01-01,4
PCH_PRE,NULC_PER,LV,2017-01-01,3
PCH_PRE,NULC_PER,MK,2005-01-01,1
PCH_PRE,NULC_PER,MK,2006-01-01,9
PCH_PRE,NULC_PER,MK,2007-01-01,6
PCH_PRE,NULC_PER,MK,2008-01-01,10
PCH_PRE,NULC_PER,MK,2009-01-01,8
PCH_PRE,NULC_PER,MK,2010-01-01,2
PCH_PRE,NULC_PER,MK,2011-01-01,0
PCH_PRE,NULC_PER,MK,2012-01-01,0
PCH_PRE,NULC_PER,MK,2013-01-01,1
PCH_PRE,NULC_PER,MK,2014-01-01,3
PCH_PRE,NULC_PER,MK,2015-01-01,
PCH_PRE,NULC_PER,MK,2016-01-01,
PCH_PRE,NULC_PER,MK,2017-01-01,
PCH_PRE,NULC_PER,MT,2005-01-01,1
PCH_PRE,NULC_PER,MT,2006-01-01,4
PCH_PRE,NULC_PER,MT,2007-01-01,2
PCH_PRE,NULC_PER,MT,2008-01-01,3
PCH_PRE,NULC_PER,MT,2009-01-01,5
PCH_PRE,NULC_PER,MT,2010-01-01,0
PCH_PRE,NULC_PER,MT,2011-01-01,5
PCH_PRE,NULC_PER,MT,2012-01-01,3
PCH_PRE,NULC_PER,MT,2013-01-01,1
PCH_PRE,NULC_PER,MT,2014-01-01,1
PCH_PRE,NULC_PER,MT,2015-01-01,0
PCH_PRE,NULC_PER,MT,2016-01-01,1
PCH_PRE,NULC_PER,MT,2017-01-01,0
PCH_PRE,NULC_PER,NL,2005-01-01,0
PCH_PRE,NULC_PER,NL,2006-01-01,0
PCH_PRE,NULC_PER,NL,2007-01-01,2
PCH_PRE,NULC_PER,NL,2008-01-01,3
PCH_PRE,NULC_PER,NL,2009-01-01,5
PCH_PRE,NULC_PER,NL,2010-01-01,1
PCH_PRE,NULC_PER,NL,2011-01-01,1
PCH_PRE,NULC_PER,NL,2012-01-01,2
PCH_PRE,NULC_PER,NL,2013-01-01,0
PCH_PRE,NULC_PER,NL,2014-01-01,0
PCH_PRE,NULC_PER,NL,2015-01-01,1
PCH_PRE,NULC_PER,NL,2016-01-01,0
PCH_PRE,NULC_PER,NL,2017-01-01,0
PCH_PRE,NULC_PER,NO,2005-01-01,3
PCH_PRE,NULC_PER,NO,2006-01-01,6
PCH_PRE,NULC_PER,NO,2007-01-01,7
PCH_PRE,NULC_PER,NO,2008-01-01,9
PCH_PRE,NULC_PER,NO,2009-01-01,4
PCH_PRE,NULC_PER,NO,2010-01-01,1
PCH_PRE,NULC_PER,NO,2011-01-01,5
PCH_PRE,NULC_PER,NO,2012-01-01,3
PCH_PRE,NULC_PER,NO,2013-01-01,4
PCH_PRE,NULC_PER,NO,2014-01-01,2
PCH_PRE,NULC_PER,NO,2015-01-01,1
PCH_PRE,NULC_PER,NO,2016-01-01,0
PCH_PRE,NULC_PER,NO,2017-01-01,1
PCH_PRE,NULC_PER,PL,2005-01-01,0
PCH_PRE,NULC_PER,PL,2006-01-01,0
PCH_PRE,NULC_PER,PL,2007-01-01,3
PCH_PRE,NULC_PER,PL,2008-01-01,7
PCH_PRE,NULC_PER,PL,2009-01-01,0
PCH_PRE,NULC_PER,PL,2010-01-01,2
PCH_PRE,NULC_PER,PL,2011-01-01,0
PCH_PRE,NULC_PER,PL,2012-01-01,2
PCH_PRE,NULC_PER,PL,2013-01-01,0
PCH_PRE,NULC_PER,PL,2014-01-01,0
PCH_PRE,NULC_PER,PL,2015-01-01,0
PCH_PRE,NULC_PER,PL,2016-01-01,2
PCH_PRE,NULC_PER,PL,2017-01-01,2
PCH_PRE,NULC_PER,PT,2005-01-01,3
PCH_PRE,NULC_PER,PT,2006-01-01,0
PCH_PRE,NULC_PER,PT,2007-01-01,1
PCH_PRE,NULC_PER,PT,2008-01-01,2
PCH_PRE,NULC_PER,PT,2009-01-01,2
PCH_PRE,NULC_PER,PT,2010-01-01,1
PCH_PRE,NULC_PER,PT,2011-01-01,2
PCH_PRE,NULC_PER,PT,2012-01-01,3
PCH_PRE,NULC_PER,PT,2013-01-01,1
PCH_PRE,NULC_PER,PT,2014-01-01,1
PCH_PRE,NULC_PER,PT,2015-01-01,0
PCH_PRE,NULC_PER,PT,2016-01-01,1
PCH_PRE,NULC_PER,PT,2017-01-01,2
PCH_PRE,NULC_PER,RO,2005-01-01,22
PCH_PRE,NULC_PER,RO,2006-01-01,4
PCH_PRE,NULC_PER,RO,2007-01-01,2
PCH_PRE,NULC_PER,RO,2008-01-01,23
PCH_PRE,NULC_PER,RO,2009-01-01,1
PCH_PRE,NULC_PER,RO,2010-01-01,10
PCH_PRE,NULC_PER,RO,2011-01-01,6
PCH_PRE,NULC_PER,RO,2012-01-01,1
PCH_PRE,NULC_PER,RO,2013-01-01,0
PCH_PRE,NULC_PER,RO,2014-01-01,4
PCH_PRE,NULC_PER,RO,2015-01-01,3
PCH_PRE,NULC_PER,RO,2016-01-01,8
PCH_PRE,NULC_PER,RO,2017-01-01,6
PCH_PRE,NULC_PER,SE,2005-01-01,0
PCH_PRE,NULC_PER,SE,2006-01-01,0
PCH_PRE,NULC_PER,SE,2007-01-01,4
PCH_PRE,NULC_PER,SE,2008-01-01,5
PCH_PRE,NULC_PER,SE,2009-01-01,5
PCH_PRE,NULC_PER,SE,2010-01-01,2
PCH_PRE,NULC_PER,SE,2011-01-01,2
PCH_PRE,NULC_PER,SE,2012-01-01,4
PCH_PRE,NULC_PER,SE,2013-01-01,1
PCH_PRE,NULC_PER,SE,2014-01-01,1
PCH_PRE,NULC_PER,SE,2015-01-01,0
PCH_PRE,NULC_PER,SE,2016-01-01,1
PCH_PRE,NULC_PER,SE,2017-01-01,2
PCH_PRE,NULC_PER,SI,2005-01-01,1
PCH_PRE,NULC_PER,SI,2006-01-01,1
PCH_PRE,NULC_PER,SI,2007-01-01,2
PCH_PRE,NULC_PER,SI,2008-01-01,6
PCH_PRE,NULC_PER,SI,2009-01-01,8
PCH_PRE,NULC_PER,SI,2010-01-01,0
PCH_PRE,NULC_PER,SI,2011-01-01,0
PCH_PRE,NULC_PER,SI,2012-01-01,0
PCH_PRE,NULC_PER,SI,2013-01-01,0
PCH_PRE,NULC_PER,SI,2014-01-01,1
PCH_PRE,NULC_PER,SI,2015-01-01,0
PCH_PRE,NULC_PER,SI,2016-01-01,1
PCH_PRE,NULC_PER,SI,2017-01-01,1
PCH_PRE,NULC_PER,SK,2005-01-01,3
PCH_PRE,NULC_PER,SK,2006-01-01,1
PCH_PRE,NULC_PER,SK,2007-01-01,0
PCH_PRE,NULC_PER,SK,2008-01-01,4
PCH_PRE,NULC_PER,SK,2009-01-01,6
