indic_bt,s_adj,unit,nace_r2,geotime,date,value
PRON,NSA,I2015_NSA,H51,BE,2016-04-01,96.3
PRON,NSA,I2015_NSA,H51,BE,2016-07-01,121.6
PRON,NSA,I2015_NSA,H51,BE,2016-10-01,115.7
PRON,NSA,I2015_NSA,H51,BE,2017-01-01,109.3
PRON,NSA,I2015_NSA,H51,BE,2017-04-01,114.9
PRON,NSA,I2015_NSA,H51,BE,2017-07-01,133.0
PRON,NSA,I2015_NSA,H51,BE,2017-10-01,111.2
PRON,NSA,I2015_NSA,H51,BE,2018-01-01,114.6
PRON,NSA,I2015_NSA,H51,BE,2018-04-01,128.1
PRON,NSA,I2015_NSA,H51,BE,2018-07-01,
PRON,NSA,I2015_NSA,H51,BG,2015-10-01,101.5
PRON,NSA,I2015_NSA,H51,BG,2016-01-01,102.2
PRON,NSA,I2015_NSA,H51,BG,2016-04-01,101.9
PRON,NSA,I2015_NSA,H51,BG,2016-07-01,101.8
PRON,NSA,I2015_NSA,H51,BG,2016-10-01,101.8
PRON,NSA,I2015_NSA,H51,BG,2017-01-01,101.8
PRON,NSA,I2015_NSA,H51,BG,2017-04-01,102.3
PRON,NSA,I2015_NSA,H51,BG,2017-07-01,103.3
PRON,NSA,I2015_NSA,H51,BG,2017-10-01,102.9
PRON,NSA,I2015_NSA,H51,BG,2018-01-01,103.0
PRON,NSA,I2015_NSA,H51,BG,2018-04-01,103.6
PRON,NSA,I2015_NSA,H51,BG,2018-07-01,
PRON,NSA,I2015_NSA,H51,CY,2015-10-01,
PRON,NSA,I2015_NSA,H51,CY,2016-01-01,
PRON,NSA,I2015_NSA,H51,CY,2016-04-01,
PRON,NSA,I2015_NSA,H51,CY,2016-07-01,86.9
PRON,NSA,I2015_NSA,H51,CY,2016-10-01,87.3
PRON,NSA,I2015_NSA,H51,CY,2017-01-01,77.9
PRON,NSA,I2015_NSA,H51,CY,2017-04-01,80.3
PRON,NSA,I2015_NSA,H51,CY,2017-07-01,77.6
PRON,NSA,I2015_NSA,H51,CY,2017-10-01,66.9
PRON,NSA,I2015_NSA,H51,CY,2018-01-01,
PRON,NSA,I2015_NSA,H51,CY,2018-04-01,
PRON,NSA,I2015_NSA,H51,CY,2018-07-01,
PRON,NSA,I2015_NSA,H51,CZ,2015-10-01,101.5
PRON,NSA,I2015_NSA,H51,CZ,2016-01-01,101.7
PRON,NSA,I2015_NSA,H51,CZ,2016-04-01,101.7
PRON,NSA,I2015_NSA,H51,CZ,2016-07-01,102.1
PRON,NSA,I2015_NSA,H51,CZ,2016-10-01,100.3
PRON,NSA,I2015_NSA,H51,CZ,2017-01-01,99.9
PRON,NSA,I2015_NSA,H51,CZ,2017-04-01,100.4
PRON,NSA,I2015_NSA,H51,CZ,2017-07-01,103.1
PRON,NSA,I2015_NSA,H51,CZ,2017-10-01,103.1
PRON,NSA,I2015_NSA,H51,CZ,2018-01-01,102.5
PRON,NSA,I2015_NSA,H51,CZ,2018-04-01,103.3
PRON,NSA,I2015_NSA,H51,CZ,2018-07-01,
PRON,NSA,I2015_NSA,H51,DE,2015-10-01,100.0
PRON,NSA,I2015_NSA,H51,DE,2016-01-01,97.3
PRON,NSA,I2015_NSA,H51,DE,2016-04-01,95.9
PRON,NSA,I2015_NSA,H51,DE,2016-07-01,99.7
PRON,NSA,I2015_NSA,H51,DE,2016-10-01,97.0
PRON,NSA,I2015_NSA,H51,DE,2017-01-01,94.4
PRON,NSA,I2015_NSA,H51,DE,2017-04-01,97.3
PRON,NSA,I2015_NSA,H51,DE,2017-07-01,101.1
PRON,NSA,I2015_NSA,H51,DE,2017-10-01,100.9
PRON,NSA,I2015_NSA,H51,DE,2018-01-01,95.7
PRON,NSA,I2015_NSA,H51,DE,2018-04-01,95.9
PRON,NSA,I2015_NSA,H51,DE,2018-07-01,
PRON,NSA,I2015_NSA,H51,DK,2015-10-01,
PRON,NSA,I2015_NSA,H51,DK,2016-01-01,
PRON,NSA,I2015_NSA,H51,DK,2016-04-01,
PRON,NSA,I2015_NSA,H51,DK,2016-07-01,
PRON,NSA,I2015_NSA,H51,DK,2016-10-01,
PRON,NSA,I2015_NSA,H51,DK,2017-01-01,
PRON,NSA,I2015_NSA,H51,DK,2017-04-01,
PRON,NSA,I2015_NSA,H51,DK,2017-07-01,
PRON,NSA,I2015_NSA,H51,DK,2017-10-01,
PRON,NSA,I2015_NSA,H51,DK,2018-01-01,
PRON,NSA,I2015_NSA,H51,DK,2018-04-01,
PRON,NSA,I2015_NSA,H51,DK,2018-07-01,
PRON,NSA,I2015_NSA,H51,EA19,2015-10-01,98.9
PRON,NSA,I2015_NSA,H51,EA19,2016-01-01,95.5
PRON,NSA,I2015_NSA,H51,EA19,2016-04-01,96.6
PRON,NSA,I2015_NSA,H51,EA19,2016-07-01,101.3
PRON,NSA,I2015_NSA,H51,EA19,2016-10-01,97.8
PRON,NSA,I2015_NSA,H51,EA19,2017-01-01,96.5
PRON,NSA,I2015_NSA,H51,EA19,2017-04-01,99.9
PRON,NSA,I2015_NSA,H51,EA19,2017-07-01,103.6
PRON,NSA,I2015_NSA,H51,EA19,2017-10-01,100.5
PRON,NSA,I2015_NSA,H51,EA19,2018-01-01,98.3
PRON,NSA,I2015_NSA,H51,EA19,2018-04-01,100.6
PRON,NSA,I2015_NSA,H51,EA19,2018-07-01,
PRON,NSA,I2015_NSA,H51,EE,2015-10-01,
PRON,NSA,I2015_NSA,H51,EE,2016-01-01,
PRON,NSA,I2015_NSA,H51,EE,2016-04-01,
PRON,NSA,I2015_NSA,H51,EE,2016-07-01,
PRON,NSA,I2015_NSA,H51,EE,2016-10-01,
PRON,NSA,I2015_NSA,H51,EE,2017-01-01,
PRON,NSA,I2015_NSA,H51,EE,2017-04-01,
PRON,NSA,I2015_NSA,H51,EE,2017-07-01,
PRON,NSA,I2015_NSA,H51,EE,2017-10-01,
PRON,NSA,I2015_NSA,H51,EE,2018-01-01,
PRON,NSA,I2015_NSA,H51,EE,2018-04-01,
PRON,NSA,I2015_NSA,H51,EE,2018-07-01,
PRON,NSA,I2015_NSA,H51,EL,2015-10-01,94.5
PRON,NSA,I2015_NSA,H51,EL,2016-01-01,82.3
PRON,NSA,I2015_NSA,H51,EL,2016-04-01,91.8
PRON,NSA,I2015_NSA,H51,EL,2016-07-01,107.0
PRON,NSA,I2015_NSA,H51,EL,2016-10-01,91.4
PRON,NSA,I2015_NSA,H51,EL,2017-01-01,81.3
PRON,NSA,I2015_NSA,H51,EL,2017-04-01,102.9
PRON,NSA,I2015_NSA,H51,EL,2017-07-01,117.6
PRON,NSA,I2015_NSA,H51,EL,2017-10-01,91.0
PRON,NSA,I2015_NSA,H51,EL,2018-01-01,83.5
PRON,NSA,I2015_NSA,H51,EL,2018-04-01,97.8
PRON,NSA,I2015_NSA,H51,EL,2018-07-01,
PRON,NSA,I2015_NSA,H51,ES,2015-10-01,99.8
PRON,NSA,I2015_NSA,H51,ES,2016-01-01,97.3
PRON,NSA,I2015_NSA,H51,ES,2016-04-01,96.7
PRON,NSA,I2015_NSA,H51,ES,2016-07-01,96.9
PRON,NSA,I2015_NSA,H51,ES,2016-10-01,95.7
PRON,NSA,I2015_NSA,H51,ES,2017-01-01,95.9
PRON,NSA,I2015_NSA,H51,ES,2017-04-01,97.1
PRON,NSA,I2015_NSA,H51,ES,2017-07-01,97.4
PRON,NSA,I2015_NSA,H51,ES,2017-10-01,95.2
PRON,NSA,I2015_NSA,H51,ES,2018-01-01,95.1
PRON,NSA,I2015_NSA,H51,ES,2018-04-01,96.0
PRON,NSA,I2015_NSA,H51,ES,2018-07-01,
PRON,NSA,I2015_NSA,H51,EU28,2015-10-01,99.2
PRON,NSA,I2015_NSA,H51,EU28,2016-01-01,96.9
PRON,NSA,I2015_NSA,H51,EU28,2016-04-01,97.6
PRON,NSA,I2015_NSA,H51,EU28,2016-07-01,101.5
PRON,NSA,I2015_NSA,H51,EU28,2016-10-01,99.2
PRON,NSA,I2015_NSA,H51,EU28,2017-01-01,98.6
PRON,NSA,I2015_NSA,H51,EU28,2017-04-01,101.5
PRON,NSA,I2015_NSA,H51,EU28,2017-07-01,104.2
PRON,NSA,I2015_NSA,H51,EU28,2017-10-01,102.0
PRON,NSA,I2015_NSA,H51,EU28,2018-01-01,101.2
PRON,NSA,I2015_NSA,H51,EU28,2018-04-01,103.2
PRON,NSA,I2015_NSA,H51,EU28,2018-07-01,
PRON,NSA,I2015_NSA,H51,FI,2015-10-01,
PRON,NSA,I2015_NSA,H51,FI,2016-01-01,
PRON,NSA,I2015_NSA,H51,FI,2016-04-01,
PRON,NSA,I2015_NSA,H51,FI,2016-07-01,
PRON,NSA,I2015_NSA,H51,FI,2016-10-01,
PRON,NSA,I2015_NSA,H51,FI,2017-01-01,
PRON,NSA,I2015_NSA,H51,FI,2017-04-01,
PRON,NSA,I2015_NSA,H51,FI,2017-07-01,
PRON,NSA,I2015_NSA,H51,FI,2017-10-01,
PRON,NSA,I2015_NSA,H51,FI,2018-01-01,
PRON,NSA,I2015_NSA,H51,FI,2018-04-01,
PRON,NSA,I2015_NSA,H51,FI,2018-07-01,
PRON,NSA,I2015_NSA,H51,FR,2015-10-01,
PRON,NSA,I2015_NSA,H51,FR,2016-01-01,
PRON,NSA,I2015_NSA,H51,FR,2016-04-01,
PRON,NSA,I2015_NSA,H51,FR,2016-07-01,
PRON,NSA,I2015_NSA,H51,FR,2016-10-01,
PRON,NSA,I2015_NSA,H51,FR,2017-01-01,
PRON,NSA,I2015_NSA,H51,FR,2017-04-01,
PRON,NSA,I2015_NSA,H51,FR,2017-07-01,
PRON,NSA,I2015_NSA,H51,FR,2017-10-01,
PRON,NSA,I2015_NSA,H51,FR,2018-01-01,
PRON,NSA,I2015_NSA,H51,FR,2018-04-01,
PRON,NSA,I2015_NSA,H51,FR,2018-07-01,
PRON,NSA,I2015_NSA,H51,HR,2015-10-01,
PRON,NSA,I2015_NSA,H51,HR,2016-01-01,
PRON,NSA,I2015_NSA,H51,HR,2016-04-01,
PRON,NSA,I2015_NSA,H51,HR,2016-07-01,
PRON,NSA,I2015_NSA,H51,HR,2016-10-01,
PRON,NSA,I2015_NSA,H51,HR,2017-01-01,
PRON,NSA,I2015_NSA,H51,HR,2017-04-01,
PRON,NSA,I2015_NSA,H51,HR,2017-07-01,
PRON,NSA,I2015_NSA,H51,HR,2017-10-01,
PRON,NSA,I2015_NSA,H51,HR,2018-01-01,
PRON,NSA,I2015_NSA,H51,HR,2018-04-01,
PRON,NSA,I2015_NSA,H51,HR,2018-07-01,
PRON,NSA,I2015_NSA,H51,HU,2015-10-01,
PRON,NSA,I2015_NSA,H51,HU,2016-01-01,
PRON,NSA,I2015_NSA,H51,HU,2016-04-01,
PRON,NSA,I2015_NSA,H51,HU,2016-07-01,
PRON,NSA,I2015_NSA,H51,HU,2016-10-01,
PRON,NSA,I2015_NSA,H51,HU,2017-01-01,
PRON,NSA,I2015_NSA,H51,HU,2017-04-01,
PRON,NSA,I2015_NSA,H51,HU,2017-07-01,
PRON,NSA,I2015_NSA,H51,HU,2017-10-01,
PRON,NSA,I2015_NSA,H51,HU,2018-01-01,
PRON,NSA,I2015_NSA,H51,HU,2018-04-01,
PRON,NSA,I2015_NSA,H51,HU,2018-07-01,
PRON,NSA,I2015_NSA,H51,IE,2015-10-01,91.8
PRON,NSA,I2015_NSA,H51,IE,2016-01-01,95.8
PRON,NSA,I2015_NSA,H51,IE,2016-04-01,106.4
PRON,NSA,I2015_NSA,H51,IE,2016-07-01,101.3
PRON,NSA,I2015_NSA,H51,IE,2016-10-01,99.8
PRON,NSA,I2015_NSA,H51,IE,2017-01-01,107.6
PRON,NSA,I2015_NSA,H51,IE,2017-04-01,108.1
PRON,NSA,I2015_NSA,H51,IE,2017-07-01,107.3
PRON,NSA,I2015_NSA,H51,IE,2017-10-01,106.9
PRON,NSA,I2015_NSA,H51,IE,2018-01-01,114.5
PRON,NSA,I2015_NSA,H51,IE,2018-04-01,108.2
PRON,NSA,I2015_NSA,H51,IE,2018-07-01,
PRON,NSA,I2015_NSA,H51,IT,2015-10-01,101.7
PRON,NSA,I2015_NSA,H51,IT,2016-01-01,99.0
PRON,NSA,I2015_NSA,H51,IT,2016-04-01,98.1
PRON,NSA,I2015_NSA,H51,IT,2016-07-01,101.2
PRON,NSA,I2015_NSA,H51,IT,2016-10-01,100.7
PRON,NSA,I2015_NSA,H51,IT,2017-01-01,100.6
PRON,NSA,I2015_NSA,H51,IT,2017-04-01,105.0
PRON,NSA,I2015_NSA,H51,IT,2017-07-01,101.8
PRON,NSA,I2015_NSA,H51,IT,2017-10-01,108.4
PRON,NSA,I2015_NSA,H51,IT,2018-01-01,107.7
PRON,NSA,I2015_NSA,H51,IT,2018-04-01,106.8
PRON,NSA,I2015_NSA,H51,IT,2018-07-01,
PRON,NSA,I2015_NSA,H51,LT,2015-10-01,102.3
PRON,NSA,I2015_NSA,H51,LT,2016-01-01,108.9
PRON,NSA,I2015_NSA,H51,LT,2016-04-01,103.3
PRON,NSA,I2015_NSA,H51,LT,2016-07-01,101.9
PRON,NSA,I2015_NSA,H51,LT,2016-10-01,103.5
PRON,NSA,I2015_NSA,H51,LT,2017-01-01,106.0
PRON,NSA,I2015_NSA,H51,LT,2017-04-01,104.0
PRON,NSA,I2015_NSA,H51,LT,2017-07-01,100.4
PRON,NSA,I2015_NSA,H51,LT,2017-10-01,108.1
PRON,NSA,I2015_NSA,H51,LT,2018-01-01,109.7
PRON,NSA,I2015_NSA,H51,LT,2018-04-01,121.7
PRON,NSA,I2015_NSA,H51,LT,2018-07-01,
PRON,NSA,I2015_NSA,H51,LU,2015-10-01,
PRON,NSA,I2015_NSA,H51,LU,2016-01-01,
PRON,NSA,I2015_NSA,H51,LU,2016-04-01,
PRON,NSA,I2015_NSA,H51,LU,2016-07-01,
PRON,NSA,I2015_NSA,H51,LU,2016-10-01,
PRON,NSA,I2015_NSA,H51,LU,2017-01-01,
PRON,NSA,I2015_NSA,H51,LU,2017-04-01,
PRON,NSA,I2015_NSA,H51,LU,2017-07-01,
PRON,NSA,I2015_NSA,H51,LU,2017-10-01,
PRON,NSA,I2015_NSA,H51,LU,2018-01-01,
PRON,NSA,I2015_NSA,H51,LU,2018-04-01,
PRON,NSA,I2015_NSA,H51,LU,2018-07-01,
PRON,NSA,I2015_NSA,H51,LV,2015-10-01,86.9
PRON,NSA,I2015_NSA,H51,LV,2016-01-01,82.4
PRON,NSA,I2015_NSA,H51,LV,2016-04-01,84.7
PRON,NSA,I2015_NSA,H51,LV,2016-07-01,94.0
PRON,NSA,I2015_NSA,H51,LV,2016-10-01,87.6
PRON,NSA,I2015_NSA,H51,LV,2017-01-01,76.3
PRON,NSA,I2015_NSA,H51,LV,2017-04-01,83.9
PRON,NSA,I2015_NSA,H51,LV,2017-07-01,87.8
PRON,NSA,I2015_NSA,H51,LV,2017-10-01,79.8
PRON,NSA,I2015_NSA,H51,LV,2018-01-01,72.4
PRON,NSA,I2015_NSA,H51,LV,2018-04-01,79.1
PRON,NSA,I2015_NSA,H51,LV,2018-07-01,
PRON,NSA,I2015_NSA,H51,MT,2015-10-01,
PRON,NSA,I2015_NSA,H51,MT,2016-01-01,
PRON,NSA,I2015_NSA,H51,MT,2016-04-01,
PRON,NSA,I2015_NSA,H51,MT,2016-07-01,
PRON,NSA,I2015_NSA,H51,MT,2016-10-01,
PRON,NSA,I2015_NSA,H51,MT,2017-01-01,
PRON,NSA,I2015_NSA,H51,MT,2017-04-01,
PRON,NSA,I2015_NSA,H51,MT,2017-07-01,
PRON,NSA,I2015_NSA,H51,MT,2017-10-01,
PRON,NSA,I2015_NSA,H51,MT,2018-01-01,
PRON,NSA,I2015_NSA,H51,MT,2018-04-01,
PRON,NSA,I2015_NSA,H51,MT,2018-07-01,
PRON,NSA,I2015_NSA,H51,NL,2015-10-01,98.1
PRON,NSA,I2015_NSA,H51,NL,2016-01-01,93.9
PRON,NSA,I2015_NSA,H51,NL,2016-04-01,93.3
PRON,NSA,I2015_NSA,H51,NL,2016-07-01,95.8
PRON,NSA,I2015_NSA,H51,NL,2016-10-01,92.4
PRON,NSA,I2015_NSA,H51,NL,2017-01-01,92.2
PRON,NSA,I2015_NSA,H51,NL,2017-04-01,94.5
PRON,NSA,I2015_NSA,H51,NL,2017-07-01,97.0
PRON,NSA,I2015_NSA,H51,NL,2017-10-01,93.3
PRON,NSA,I2015_NSA,H51,NL,2018-01-01,90.1
PRON,NSA,I2015_NSA,H51,NL,2018-04-01,93.9
PRON,NSA,I2015_NSA,H51,NL,2018-07-01,
PRON,NSA,I2015_NSA,H51,NO,2015-10-01,103.5
PRON,NSA,I2015_NSA,H51,NO,2016-01-01,107.2
PRON,NSA,I2015_NSA,H51,NO,2016-04-01,104.5
PRON,NSA,I2015_NSA,H51,NO,2016-07-01,99.3
PRON,NSA,I2015_NSA,H51,NO,2016-10-01,100.3
PRON,NSA,I2015_NSA,H51,NO,2017-01-01,95.9
PRON,NSA,I2015_NSA,H51,NO,2017-04-01,97.9
PRON,NSA,I2015_NSA,H51,NO,2017-07-01,100.6
PRON,NSA,I2015_NSA,H51,NO,2017-10-01,100.9
PRON,NSA,I2015_NSA,H51,NO,2018-01-01,90.9
PRON,NSA,I2015_NSA,H51,NO,2018-04-01,98.0
PRON,NSA,I2015_NSA,H51,NO,2018-07-01,
PRON,NSA,I2015_NSA,H51,PL,2015-10-01,101.4
PRON,NSA,I2015_NSA,H51,PL,2016-01-01,101.0
PRON,NSA,I2015_NSA,H51,PL,2016-04-01,100.6
PRON,NSA,I2015_NSA,H51,PL,2016-07-01,101.1
PRON,NSA,I2015_NSA,H51,PL,2016-10-01,99.5
PRON,NSA,I2015_NSA,H51,PL,2017-01-01,96.7
PRON,NSA,I2015_NSA,H51,PL,2017-04-01,100.2
PRON,NSA,I2015_NSA,H51,PL,2017-07-01,100.4
PRON,NSA,I2015_NSA,H51,PL,2017-10-01,99.0
PRON,NSA,I2015_NSA,H51,PL,2018-01-01,99.2
PRON,NSA,I2015_NSA,H51,PL,2018-04-01,102.6
PRON,NSA,I2015_NSA,H51,PL,2018-07-01,
PRON,NSA,I2015_NSA,H51,PT,2015-10-01,
PRON,NSA,I2015_NSA,H51,PT,2016-01-01,
PRON,NSA,I2015_NSA,H51,PT,2016-04-01,
PRON,NSA,I2015_NSA,H51,PT,2016-07-01,
PRON,NSA,I2015_NSA,H51,PT,2016-10-01,
PRON,NSA,I2015_NSA,H51,PT,2017-01-01,
PRON,NSA,I2015_NSA,H51,PT,2017-04-01,
PRON,NSA,I2015_NSA,H51,PT,2017-07-01,
PRON,NSA,I2015_NSA,H51,PT,2017-10-01,
PRON,NSA,I2015_NSA,H51,PT,2018-01-01,
PRON,NSA,I2015_NSA,H51,PT,2018-04-01,
PRON,NSA,I2015_NSA,H51,PT,2018-07-01,
PRON,NSA,I2015_NSA,H51,RO,2015-10-01,100.3
PRON,NSA,I2015_NSA,H51,RO,2016-01-01,102.2
PRON,NSA,I2015_NSA,H51,RO,2016-04-01,101.2
PRON,NSA,I2015_NSA,H51,RO,2016-07-01,100.5
PRON,NSA,I2015_NSA,H51,RO,2016-10-01,101.3
PRON,NSA,I2015_NSA,H51,RO,2017-01-01,106.3
PRON,NSA,I2015_NSA,H51,RO,2017-04-01,119.9
PRON,NSA,I2015_NSA,H51,RO,2017-07-01,125.3
PRON,NSA,I2015_NSA,H51,RO,2017-10-01,124.0
PRON,NSA,I2015_NSA,H51,RO,2018-01-01,128.7
PRON,NSA,I2015_NSA,H51,RO,2018-04-01,134.3
PRON,NSA,I2015_NSA,H51,RO,2018-07-01,
PRON,NSA,I2015_NSA,H51,SE,2015-10-01,
PRON,NSA,I2015_NSA,H51,SE,2016-01-01,
PRON,NSA,I2015_NSA,H51,SE,2016-04-01,
PRON,NSA,I2015_NSA,H51,SE,2016-07-01,
PRON,NSA,I2015_NSA,H51,SE,2016-10-01,
PRON,NSA,I2015_NSA,H51,SE,2017-01-01,
PRON,NSA,I2015_NSA,H51,SE,2017-04-01,
PRON,NSA,I2015_NSA,H51,SE,2017-07-01,
PRON,NSA,I2015_NSA,H51,SE,2017-10-01,
PRON,NSA,I2015_NSA,H51,SE,2018-01-01,95.7
PRON,NSA,I2015_NSA,H51,SE,2018-04-01,99.1
PRON,NSA,I2015_NSA,H51,SE,2018-07-01,
PRON,NSA,I2015_NSA,H51,SI,2015-10-01,101.0
PRON,NSA,I2015_NSA,H51,SI,2016-01-01,99.7
PRON,NSA,I2015_NSA,H51,SI,2016-04-01,102.3
PRON,NSA,I2015_NSA,H51,SI,2016-07-01,103.2
PRON,NSA,I2015_NSA,H51,SI,2016-10-01,102.8
PRON,NSA,I2015_NSA,H51,SI,2017-01-01,102.9
PRON,NSA,I2015_NSA,H51,SI,2017-04-01,100.2
PRON,NSA,I2015_NSA,H51,SI,2017-07-01,98.7
PRON,NSA,I2015_NSA,H51,SI,2017-10-01,97.9
PRON,NSA,I2015_NSA,H51,SI,2018-01-01,95.8
PRON,NSA,I2015_NSA,H51,SI,2018-04-01,101.0
PRON,NSA,I2015_NSA,H51,SI,2018-07-01,
PRON,NSA,I2015_NSA,H51,SK,2015-10-01,91.1
PRON,NSA,I2015_NSA,H51,SK,2016-01-01,80.2
PRON,NSA,I2015_NSA,H51,SK,2016-04-01,98.6
PRON,NSA,I2015_NSA,H51,SK,2016-07-01,119.0
PRON,NSA,I2015_NSA,H51,SK,2016-10-01,103.8
PRON,NSA,I2015_NSA,H51,SK,2017-01-01,120.3
PRON,NSA,I2015_NSA,H51,SK,2017-04-01,131.8
PRON,NSA,I2015_NSA,H51,SK,2017-07-01,156.8
PRON,NSA,I2015_NSA,H51,SK,2017-10-01,119.6
PRON,NSA,I2015_NSA,H51,SK,2018-01-01,129.4
PRON,NSA,I2015_NSA,H51,SK,2018-04-01,146.2
PRON,NSA,I2015_NSA,H51,SK,2018-07-01,
PRON,NSA,I2015_NSA,H51,UK,2015-10-01,100.5
PRON,NSA,I2015_NSA,H51,UK,2016-01-01,100.8
PRON,NSA,I2015_NSA,H51,UK,2016-04-01,101.2
PRON,NSA,I2015_NSA,H51,UK,2016-07-01,103.9
PRON,NSA,I2015_NSA,H51,UK,2016-10-01,105.4
PRON,NSA,I2015_NSA,H51,UK,2017-01-01,106.9
PRON,NSA,I2015_NSA,H51,UK,2017-04-01,107.7
PRON,NSA,I2015_NSA,H51,UK,2017-07-01,108.4
PRON,NSA,I2015_NSA,H51,UK,2017-10-01,109.3
PRON,NSA,I2015_NSA,H51,UK,2018-01-01,112.4
PRON,NSA,I2015_NSA,H51,UK,2018-04-01,112.6
PRON,NSA,I2015_NSA,H51,UK,2018-07-01,114.0
PRON,NSA,I2015_NSA,H521,AT,2015-10-01,100.1
PRON,NSA,I2015_NSA,H521,AT,2016-01-01,103.4
PRON,NSA,I2015_NSA,H521,AT,2016-04-01,97.6
PRON,NSA,I2015_NSA,H521,AT,2016-07-01,97.5
PRON,NSA,I2015_NSA,H521,AT,2016-10-01,97.5
PRON,NSA,I2015_NSA,H521,AT,2017-01-01,97.6
PRON,NSA,I2015_NSA,H521,AT,2017-04-01,98.2
PRON,NSA,I2015_NSA,H521,AT,2017-07-01,98.3
PRON,NSA,I2015_NSA,H521,AT,2017-10-01,98.1
PRON,NSA,I2015_NSA,H521,AT,2018-01-01,97.8
PRON,NSA,I2015_NSA,H521,AT,2018-04-01,98.2
PRON,NSA,I2015_NSA,H521,AT,2018-07-01,
PRON,NSA,I2015_NSA,H521,BE,2015-10-01,99.5
PRON,NSA,I2015_NSA,H521,BE,2016-01-01,100.4
PRON,NSA,I2015_NSA,H521,BE,2016-04-01,102.4
PRON,NSA,I2015_NSA,H521,BE,2016-07-01,102.2
PRON,NSA,I2015_NSA,H521,BE,2016-10-01,101.1
PRON,NSA,I2015_NSA,H521,BE,2017-01-01,100.9
PRON,NSA,I2015_NSA,H521,BE,2017-04-01,101.3
PRON,NSA,I2015_NSA,H521,BE,2017-07-01,103.0
PRON,NSA,I2015_NSA,H521,BE,2017-10-01,102.2
PRON,NSA,I2015_NSA,H521,BE,2018-01-01,101.3
PRON,NSA,I2015_NSA,H521,BE,2018-04-01,103.7
PRON,NSA,I2015_NSA,H521,BE,2018-07-01,
PRON,NSA,I2015_NSA,H521,BG,2015-10-01,100.1
PRON,NSA,I2015_NSA,H521,BG,2016-01-01,100.1
PRON,NSA,I2015_NSA,H521,BG,2016-04-01,100.1
PRON,NSA,I2015_NSA,H521,BG,2016-07-01,100.4
PRON,NSA,I2015_NSA,H521,BG,2016-10-01,100.4
PRON,NSA,I2015_NSA,H521,BG,2017-01-01,101.0
PRON,NSA,I2015_NSA,H521,BG,2017-04-01,100.8
PRON,NSA,I2015_NSA,H521,BG,2017-07-01,99.8
PRON,NSA,I2015_NSA,H521,BG,2017-10-01,99.7
PRON,NSA,I2015_NSA,H521,BG,2018-01-01,99.4
PRON,NSA,I2015_NSA,H521,BG,2018-04-01,99.4
PRON,NSA,I2015_NSA,H521,BG,2018-07-01,
PRON,NSA,I2015_NSA,H521,CY,2015-10-01,100.0
PRON,NSA,I2015_NSA,H521,CY,2016-01-01,104.2
PRON,NSA,I2015_NSA,H521,CY,2016-04-01,104.2
PRON,NSA,I2015_NSA,H521,CY,2016-07-01,104.2
PRON,NSA,I2015_NSA,H521,CY,2016-10-01,104.2
PRON,NSA,I2015_NSA,H521,CY,2017-01-01,106.2
PRON,NSA,I2015_NSA,H521,CY,2017-04-01,103.1
PRON,NSA,I2015_NSA,H521,CY,2017-07-01,103.1
PRON,NSA,I2015_NSA,H521,CY,2017-10-01,103.1
PRON,NSA,I2015_NSA,H521,CY,2018-01-01,100.5
PRON,NSA,I2015_NSA,H521,CY,2018-04-01,100.5
PRON,NSA,I2015_NSA,H521,CY,2018-07-01,
PRON,NSA,I2015_NSA,H521,CZ,2015-10-01,100.0
PRON,NSA,I2015_NSA,H521,CZ,2016-01-01,100.0
PRON,NSA,I2015_NSA,H521,CZ,2016-04-01,100.0
PRON,NSA,I2015_NSA,H521,CZ,2016-07-01,100.0
PRON,NSA,I2015_NSA,H521,CZ,2016-10-01,100.0
PRON,NSA,I2015_NSA,H521,CZ,2017-01-01,104.4
PRON,NSA,I2015_NSA,H521,CZ,2017-04-01,106.7
PRON,NSA,I2015_NSA,H521,CZ,2017-07-01,106.7
PRON,NSA,I2015_NSA,H521,CZ,2017-10-01,106.7
PRON,NSA,I2015_NSA,H521,CZ,2018-01-01,106.2
PRON,NSA,I2015_NSA,H521,CZ,2018-04-01,106.2
PRON,NSA,I2015_NSA,H521,CZ,2018-07-01,
PRON,NSA,I2015_NSA,H521,DE,2015-10-01,100.1
PRON,NSA,I2015_NSA,H521,DE,2016-01-01,100.5
PRON,NSA,I2015_NSA,H521,DE,2016-04-01,100.5
PRON,NSA,I2015_NSA,H521,DE,2016-07-01,100.6
PRON,NSA,I2015_NSA,H521,DE,2016-10-01,100.6
PRON,NSA,I2015_NSA,H521,DE,2017-01-01,100.8
PRON,NSA,I2015_NSA,H521,DE,2017-04-01,100.8
PRON,NSA,I2015_NSA,H521,DE,2017-07-01,100.8
PRON,NSA,I2015_NSA,H521,DE,2017-10-01,100.9
PRON,NSA,I2015_NSA,H521,DE,2018-01-01,101.8
PRON,NSA,I2015_NSA,H521,DE,2018-04-01,102.1
PRON,NSA,I2015_NSA,H521,DE,2018-07-01,
PRON,NSA,I2015_NSA,H521,DK,2015-10-01,99.5
PRON,NSA,I2015_NSA,H521,DK,2016-01-01,100.2
PRON,NSA,I2015_NSA,H521,DK,2016-04-01,100.4
PRON,NSA,I2015_NSA,H521,DK,2016-07-01,100.1
PRON,NSA,I2015_NSA,H521,DK,2016-10-01,100.5
