exch_rt,unit,geotime,date,value
NEER_EA19,I10,BE,2014-01-01,100.0
NEER_EA19,I10,BE,2015-01-01,100.0
NEER_EA19,I10,BE,2016-01-01,100.0
NEER_EA19,I10,BE,2017-01-01,100.0
NEER_EA19,I10,BG,1995-01-01,2194.8
NEER_EA19,I10,BG,1996-01-01,849.1
NEER_EA19,I10,BG,1997-01-01,102.0
NEER_EA19,I10,BG,1998-01-01,99.7
NEER_EA19,I10,BG,1999-01-01,99.9
NEER_EA19,I10,BG,2000-01-01,100.4
NEER_EA19,I10,BG,2001-01-01,100.7
NEER_EA19,I10,BG,2002-01-01,100.6
NEER_EA19,I10,BG,2003-01-01,100.7
NEER_EA19,I10,BG,2004-01-01,100.4
NEER_EA19,I10,BG,2005-01-01,100.3
NEER_EA19,I10,BG,2006-01-01,100.3
NEER_EA19,I10,BG,2007-01-01,100.2
NEER_EA19,I10,BG,2008-01-01,100.1
NEER_EA19,I10,BG,2009-01-01,100.0
NEER_EA19,I10,BG,2010-01-01,100.0
NEER_EA19,I10,BG,2011-01-01,100.0
NEER_EA19,I10,BG,2012-01-01,100.0
NEER_EA19,I10,BG,2013-01-01,100.0
NEER_EA19,I10,BG,2014-01-01,100.0
NEER_EA19,I10,BG,2015-01-01,100.0
NEER_EA19,I10,BG,2016-01-01,100.0
NEER_EA19,I10,BG,2017-01-01,100.0
NEER_EA19,I10,CY,1995-01-01,96.9
NEER_EA19,I10,CY,1996-01-01,96.7
NEER_EA19,I10,CY,1997-01-01,99.9
NEER_EA19,I10,CY,1998-01-01,101.3
NEER_EA19,I10,CY,1999-01-01,100.9
NEER_EA19,I10,CY,2000-01-01,102.1
NEER_EA19,I10,CY,2001-01-01,101.8
NEER_EA19,I10,CY,2002-01-01,101.9
NEER_EA19,I10,CY,2003-01-01,100.4
NEER_EA19,I10,CY,2004-01-01,100.8
NEER_EA19,I10,CY,2005-01-01,101.7
NEER_EA19,I10,CY,2006-01-01,101.8
NEER_EA19,I10,CY,2007-01-01,100.6
NEER_EA19,I10,CY,2008-01-01,100.0
NEER_EA19,I10,CY,2009-01-01,100.0
NEER_EA19,I10,CY,2010-01-01,100.0
NEER_EA19,I10,CY,2011-01-01,100.0
NEER_EA19,I10,CY,2012-01-01,100.0
NEER_EA19,I10,CY,2013-01-01,100.0
NEER_EA19,I10,CY,2014-01-01,100.0
NEER_EA19,I10,CY,2015-01-01,100.0
NEER_EA19,I10,CY,2016-01-01,100.0
NEER_EA19,I10,CY,2017-01-01,100.0
NEER_EA19,I10,CZ,1995-01-01,71.8
NEER_EA19,I10,CZ,1996-01-01,72.6
NEER_EA19,I10,CZ,1997-01-01,70.8
NEER_EA19,I10,CZ,1998-01-01,70.9
NEER_EA19,I10,CZ,1999-01-01,69.6
NEER_EA19,I10,CZ,2000-01-01,72.0
NEER_EA19,I10,CZ,2001-01-01,75.3
NEER_EA19,I10,CZ,2002-01-01,83.2
NEER_EA19,I10,CZ,2003-01-01,80.5
NEER_EA19,I10,CZ,2004-01-01,80.2
NEER_EA19,I10,CZ,2005-01-01,85.8
NEER_EA19,I10,CZ,2006-01-01,90.0
NEER_EA19,I10,CZ,2007-01-01,91.4
NEER_EA19,I10,CZ,2008-01-01,101.5
NEER_EA19,I10,CZ,2009-01-01,95.5
NEER_EA19,I10,CZ,2010-01-01,100.0
NEER_EA19,I10,CZ,2011-01-01,102.8
NEER_EA19,I10,CZ,2012-01-01,100.5
NEER_EA19,I10,CZ,2013-01-01,97.4
NEER_EA19,I10,CZ,2014-01-01,91.8
NEER_EA19,I10,CZ,2015-01-01,92.7
NEER_EA19,I10,CZ,2016-01-01,93.5
NEER_EA19,I10,CZ,2017-01-01,96.0
NEER_EA19,I10,DE,1995-01-01,104.6
NEER_EA19,I10,DE,1996-01-01,101.3
NEER_EA19,I10,DE,1997-01-01,99.7
NEER_EA19,I10,DE,1998-01-01,100.2
NEER_EA19,I10,DE,1999-01-01,100.4
NEER_EA19,I10,DE,2000-01-01,100.4
NEER_EA19,I10,DE,2001-01-01,100.5
NEER_EA19,I10,DE,2002-01-01,100.5
NEER_EA19,I10,DE,2003-01-01,100.5
NEER_EA19,I10,DE,2004-01-01,100.5
NEER_EA19,I10,DE,2005-01-01,100.5
NEER_EA19,I10,DE,2006-01-01,100.4
NEER_EA19,I10,DE,2007-01-01,100.2
NEER_EA19,I10,DE,2008-01-01,100.1
NEER_EA19,I10,DE,2009-01-01,100.0
NEER_EA19,I10,DE,2010-01-01,100.0
NEER_EA19,I10,DE,2011-01-01,100.0
NEER_EA19,I10,DE,2012-01-01,100.0
NEER_EA19,I10,DE,2013-01-01,100.0
NEER_EA19,I10,DE,2014-01-01,100.0
NEER_EA19,I10,DE,2015-01-01,100.0
NEER_EA19,I10,DE,2016-01-01,100.0
NEER_EA19,I10,DE,2017-01-01,100.0
NEER_EA19,I10,DK,1995-01-01,100.1
NEER_EA19,I10,DK,1996-01-01,99.7
NEER_EA19,I10,DK,1997-01-01,99.8
NEER_EA19,I10,DK,1998-01-01,100.2
NEER_EA19,I10,DK,1999-01-01,100.5
NEER_EA19,I10,DK,2000-01-01,100.1
NEER_EA19,I10,DK,2001-01-01,100.2
NEER_EA19,I10,DK,2002-01-01,100.5
NEER_EA19,I10,DK,2003-01-01,100.5
NEER_EA19,I10,DK,2004-01-01,100.4
NEER_EA19,I10,DK,2005-01-01,100.2
NEER_EA19,I10,DK,2006-01-01,100.1
NEER_EA19,I10,DK,2007-01-01,100.1
NEER_EA19,I10,DK,2008-01-01,99.9
NEER_EA19,I10,DK,2009-01-01,100.0
NEER_EA19,I10,DK,2010-01-01,100.0
NEER_EA19,I10,DK,2011-01-01,100.0
NEER_EA19,I10,DK,2012-01-01,100.0
NEER_EA19,I10,DK,2013-01-01,99.9
NEER_EA19,I10,DK,2014-01-01,99.9
NEER_EA19,I10,DK,2015-01-01,99.8
NEER_EA19,I10,DK,2016-01-01,100.0
NEER_EA19,I10,DK,2017-01-01,100.1
NEER_EA19,I10,EE,1995-01-01,104.2
NEER_EA19,I10,EE,1996-01-01,102.8
NEER_EA19,I10,EE,1997-01-01,100.3
NEER_EA19,I10,EE,1998-01-01,100.8
NEER_EA19,I10,EE,1999-01-01,100.4
NEER_EA19,I10,EE,2000-01-01,99.1
NEER_EA19,I10,EE,2001-01-01,99.1
NEER_EA19,I10,EE,2002-01-01,99.2
NEER_EA19,I10,EE,2003-01-01,99.7
NEER_EA19,I10,EE,2004-01-01,99.9
NEER_EA19,I10,EE,2005-01-01,100.1
NEER_EA19,I10,EE,2006-01-01,100.1
NEER_EA19,I10,EE,2007-01-01,100.1
NEER_EA19,I10,EE,2008-01-01,100.0
NEER_EA19,I10,EE,2009-01-01,100.0
NEER_EA19,I10,EE,2010-01-01,100.0
NEER_EA19,I10,EE,2011-01-01,100.0
NEER_EA19,I10,EE,2012-01-01,99.9
NEER_EA19,I10,EE,2013-01-01,99.9
NEER_EA19,I10,EE,2014-01-01,100.0
NEER_EA19,I10,EE,2015-01-01,100.0
NEER_EA19,I10,EE,2016-01-01,100.0
NEER_EA19,I10,EE,2017-01-01,100.0
NEER_EA19,I10,EL,1995-01-01,112.1
NEER_EA19,I10,EL,1996-01-01,110.3
NEER_EA19,I10,EL,1997-01-01,110.4
NEER_EA19,I10,EL,1998-01-01,103.8
NEER_EA19,I10,EL,1999-01-01,104.8
NEER_EA19,I10,EL,2000-01-01,101.3
NEER_EA19,I10,EL,2001-01-01,100.2
NEER_EA19,I10,EL,2002-01-01,100.2
NEER_EA19,I10,EL,2003-01-01,100.3
NEER_EA19,I10,EL,2004-01-01,100.2
NEER_EA19,I10,EL,2005-01-01,100.2
NEER_EA19,I10,EL,2006-01-01,100.2
NEER_EA19,I10,EL,2007-01-01,100.1
NEER_EA19,I10,EL,2008-01-01,100.0
NEER_EA19,I10,EL,2009-01-01,100.0
NEER_EA19,I10,EL,2010-01-01,100.0
NEER_EA19,I10,EL,2011-01-01,100.0
NEER_EA19,I10,EL,2012-01-01,100.0
NEER_EA19,I10,EL,2013-01-01,100.0
NEER_EA19,I10,EL,2014-01-01,100.0
NEER_EA19,I10,EL,2015-01-01,100.0
NEER_EA19,I10,EL,2016-01-01,100.0
NEER_EA19,I10,EL,2017-01-01,100.0
NEER_EA19,I10,ES,1995-01-01,101.2
NEER_EA19,I10,ES,1996-01-01,102.1
NEER_EA19,I10,ES,1997-01-01,100.5
NEER_EA19,I10,ES,1998-01-01,100.2
NEER_EA19,I10,ES,1999-01-01,100.1
NEER_EA19,I10,ES,2000-01-01,100.2
NEER_EA19,I10,ES,2001-01-01,100.2
NEER_EA19,I10,ES,2002-01-01,100.2
NEER_EA19,I10,ES,2003-01-01,100.2
NEER_EA19,I10,ES,2004-01-01,100.2
NEER_EA19,I10,ES,2005-01-01,100.2
NEER_EA19,I10,ES,2006-01-01,100.2
NEER_EA19,I10,ES,2007-01-01,100.1
NEER_EA19,I10,ES,2008-01-01,100.0
NEER_EA19,I10,ES,2009-01-01,100.0
NEER_EA19,I10,ES,2010-01-01,100.0
NEER_EA19,I10,ES,2011-01-01,100.0
NEER_EA19,I10,ES,2012-01-01,100.0
NEER_EA19,I10,ES,2013-01-01,100.0
NEER_EA19,I10,ES,2014-01-01,100.0
NEER_EA19,I10,ES,2015-01-01,100.0
NEER_EA19,I10,ES,2016-01-01,100.0
NEER_EA19,I10,ES,2017-01-01,100.0
NEER_EA19,I10,FI,1995-01-01,102.8
NEER_EA19,I10,FI,1996-01-01,100.6
NEER_EA19,I10,FI,1997-01-01,101.4
NEER_EA19,I10,FI,1998-01-01,100.3
NEER_EA19,I10,FI,1999-01-01,100.3
NEER_EA19,I10,FI,2000-01-01,100.2
NEER_EA19,I10,FI,2001-01-01,100.2
NEER_EA19,I10,FI,2002-01-01,100.2
NEER_EA19,I10,FI,2003-01-01,100.3
NEER_EA19,I10,FI,2004-01-01,100.3
NEER_EA19,I10,FI,2005-01-01,100.3
NEER_EA19,I10,FI,2006-01-01,100.2
NEER_EA19,I10,FI,2007-01-01,100.1
NEER_EA19,I10,FI,2008-01-01,100.1
NEER_EA19,I10,FI,2009-01-01,100.0
NEER_EA19,I10,FI,2010-01-01,100.0
NEER_EA19,I10,FI,2011-01-01,100.0
NEER_EA19,I10,FI,2012-01-01,100.0
NEER_EA19,I10,FI,2013-01-01,100.0
NEER_EA19,I10,FI,2014-01-01,100.0
NEER_EA19,I10,FI,2015-01-01,100.0
NEER_EA19,I10,FI,2016-01-01,100.0
NEER_EA19,I10,FI,2017-01-01,100.0
NEER_EA19,I10,FR,1995-01-01,99.2
NEER_EA19,I10,FR,1996-01-01,99.2
NEER_EA19,I10,FR,1997-01-01,99.1
NEER_EA19,I10,FR,1998-01-01,100.0
NEER_EA19,I10,FR,1999-01-01,100.2
NEER_EA19,I10,FR,2000-01-01,100.2
NEER_EA19,I10,FR,2001-01-01,100.2
NEER_EA19,I10,FR,2002-01-01,100.2
NEER_EA19,I10,FR,2003-01-01,100.2
NEER_EA19,I10,FR,2004-01-01,100.2
NEER_EA19,I10,FR,2005-01-01,100.2
NEER_EA19,I10,FR,2006-01-01,100.2
NEER_EA19,I10,FR,2007-01-01,100.1
NEER_EA19,I10,FR,2008-01-01,100.0
NEER_EA19,I10,FR,2009-01-01,100.0
NEER_EA19,I10,FR,2010-01-01,100.0
NEER_EA19,I10,FR,2011-01-01,100.0
NEER_EA19,I10,FR,2012-01-01,100.0
NEER_EA19,I10,FR,2013-01-01,100.0
NEER_EA19,I10,FR,2014-01-01,100.0
NEER_EA19,I10,FR,2015-01-01,100.0
NEER_EA19,I10,FR,2016-01-01,100.0
NEER_EA19,I10,FR,2017-01-01,100.0
NEER_EA19,I10,HR,1995-01-01,104.1
NEER_EA19,I10,HR,1996-01-01,102.6
NEER_EA19,I10,HR,1997-01-01,103.0
NEER_EA19,I10,HR,1998-01-01,101.7
NEER_EA19,I10,HR,1999-01-01,95.4
NEER_EA19,I10,HR,2000-01-01,95.1
NEER_EA19,I10,HR,2001-01-01,97.3
NEER_EA19,I10,HR,2002-01-01,98.3
NEER_EA19,I10,HR,2003-01-01,96.5
NEER_EA19,I10,HR,2004-01-01,97.6
NEER_EA19,I10,HR,2005-01-01,98.8
NEER_EA19,I10,HR,2006-01-01,99.8
NEER_EA19,I10,HR,2007-01-01,99.5
NEER_EA19,I10,HR,2008-01-01,101.0
NEER_EA19,I10,HR,2009-01-01,99.3
NEER_EA19,I10,HR,2010-01-01,100.0
NEER_EA19,I10,HR,2011-01-01,98.0
NEER_EA19,I10,HR,2012-01-01,96.9
NEER_EA19,I10,HR,2013-01-01,96.2
NEER_EA19,I10,HR,2014-01-01,95.5
NEER_EA19,I10,HR,2015-01-01,95.7
NEER_EA19,I10,HR,2016-01-01,96.7
NEER_EA19,I10,HR,2017-01-01,97.7
NEER_EA19,I10,HU,1995-01-01,165.5
NEER_EA19,I10,HU,1996-01-01,140.5
NEER_EA19,I10,HU,1997-01-01,131.0
NEER_EA19,I10,HU,1998-01-01,116.1
NEER_EA19,I10,HU,1999-01-01,109.7
NEER_EA19,I10,HU,2000-01-01,106.6
NEER_EA19,I10,HU,2001-01-01,108.2
NEER_EA19,I10,HU,2002-01-01,114.2
NEER_EA19,I10,HU,2003-01-01,109.5
NEER_EA19,I10,HU,2004-01-01,110.2
NEER_EA19,I10,HU,2005-01-01,111.8
NEER_EA19,I10,HU,2006-01-01,104.9
NEER_EA19,I10,HU,2007-01-01,110.0
NEER_EA19,I10,HU,2008-01-01,109.5
NEER_EA19,I10,HU,2009-01-01,98.1
NEER_EA19,I10,HU,2010-01-01,100.0
NEER_EA19,I10,HU,2011-01-01,98.6
NEER_EA19,I10,HU,2012-01-01,95.3
NEER_EA19,I10,HU,2013-01-01,92.9
NEER_EA19,I10,HU,2014-01-01,89.3
NEER_EA19,I10,HU,2015-01-01,88.9
NEER_EA19,I10,HU,2016-01-01,88.5
NEER_EA19,I10,HU,2017-01-01,89.2
NEER_EA19,I10,IE,1995-01-01,95.0
NEER_EA19,I10,IE,1996-01-01,97.7
NEER_EA19,I10,IE,1997-01-01,105.8
NEER_EA19,I10,IE,1998-01-01,101.0
NEER_EA19,I10,IE,1999-01-01,100.2
NEER_EA19,I10,IE,2000-01-01,100.2
NEER_EA19,I10,IE,2001-01-01,100.2
NEER_EA19,I10,IE,2002-01-01,100.2
NEER_EA19,I10,IE,2003-01-01,100.2
NEER_EA19,I10,IE,2004-01-01,100.2
NEER_EA19,I10,IE,2005-01-01,100.2
NEER_EA19,I10,IE,2006-01-01,100.2
NEER_EA19,I10,IE,2007-01-01,100.1
NEER_EA19,I10,IE,2008-01-01,100.0
NEER_EA19,I10,IE,2009-01-01,100.0
NEER_EA19,I10,IE,2010-01-01,100.0
NEER_EA19,I10,IE,2011-01-01,100.0
NEER_EA19,I10,IE,2012-01-01,100.0
NEER_EA19,I10,IE,2013-01-01,100.0
NEER_EA19,I10,IE,2014-01-01,100.0
NEER_EA19,I10,IE,2015-01-01,100.0
NEER_EA19,I10,IE,2016-01-01,100.0
NEER_EA19,I10,IE,2017-01-01,100.0
NEER_EA19,I10,IT,1995-01-01,88.1
NEER_EA19,I10,IT,1996-01-01,96.7
NEER_EA19,I10,IT,1997-01-01,100.4
NEER_EA19,I10,IT,1998-01-01,100.3
NEER_EA19,I10,IT,1999-01-01,100.1
NEER_EA19,I10,IT,2000-01-01,100.2
NEER_EA19,I10,IT,2001-01-01,100.2
NEER_EA19,I10,IT,2002-01-01,100.2
NEER_EA19,I10,IT,2003-01-01,100.3
NEER_EA19,I10,IT,2004-01-01,100.3
NEER_EA19,I10,IT,2005-01-01,100.3
NEER_EA19,I10,IT,2006-01-01,100.2
NEER_EA19,I10,IT,2007-01-01,100.1
NEER_EA19,I10,IT,2008-01-01,100.1
NEER_EA19,I10,IT,2009-01-01,100.0
NEER_EA19,I10,IT,2010-01-01,100.0
NEER_EA19,I10,IT,2011-01-01,100.0
NEER_EA19,I10,IT,2012-01-01,100.0
NEER_EA19,I10,IT,2013-01-01,100.0
NEER_EA19,I10,IT,2014-01-01,100.0
NEER_EA19,I10,IT,2015-01-01,100.0
NEER_EA19,I10,IT,2016-01-01,100.0
NEER_EA19,I10,IT,2017-01-01,100.0
NEER_EA19,I10,LT,1995-01-01,64.9
NEER_EA19,I10,LT,1996-01-01,67.1
NEER_EA19,I10,LT,1997-01-01,76.1
NEER_EA19,I10,LT,1998-01-01,77.5
NEER_EA19,I10,LT,1999-01-01,80.7
NEER_EA19,I10,LT,2000-01-01,92.3
NEER_EA19,I10,LT,2001-01-01,95.0
NEER_EA19,I10,LT,2002-01-01,98.6
NEER_EA19,I10,LT,2003-01-01,99.6
NEER_EA19,I10,LT,2004-01-01,99.8
NEER_EA19,I10,LT,2005-01-01,100.2
NEER_EA19,I10,LT,2006-01-01,100.1
NEER_EA19,I10,LT,2007-01-01,100.1
NEER_EA19,I10,LT,2008-01-01,100.0
NEER_EA19,I10,LT,2009-01-01,100.0
NEER_EA19,I10,LT,2010-01-01,100.0
NEER_EA19,I10,LT,2011-01-01,100.0
NEER_EA19,I10,LT,2012-01-01,99.9
NEER_EA19,I10,LT,2013-01-01,99.9
NEER_EA19,I10,LT,2014-01-01,99.9
NEER_EA19,I10,LT,2015-01-01,99.9
NEER_EA19,I10,LT,2016-01-01,99.9
NEER_EA19,I10,LT,2017-01-01,99.9
NEER_EA19,I10,LU,1995-01-01,103.1
NEER_EA19,I10,LU,1996-01-01,101.1
NEER_EA19,I10,LU,1997-01-01,99.9
NEER_EA19,I10,LU,1998-01-01,100.1
NEER_EA19,I10,LU,1999-01-01,100.2
NEER_EA19,I10,LU,2000-01-01,100.2
NEER_EA19,I10,LU,2001-01-01,100.2
NEER_EA19,I10,LU,2002-01-01,100.2
NEER_EA19,I10,LU,2003-01-01,100.2
NEER_EA19,I10,LU,2004-01-01,100.2
NEER_EA19,I10,LU,2005-01-01,100.2
NEER_EA19,I10,LU,2006-01-01,100.2
NEER_EA19,I10,LU,2007-01-01,100.1
NEER_EA19,I10,LU,2008-01-01,100.0
NEER_EA19,I10,LU,2009-01-01,100.0
NEER_EA19,I10,LU,2010-01-01,100.0
NEER_EA19,I10,LU,2011-01-01,100.0
NEER_EA19,I10,LU,2012-01-01,100.0
NEER_EA19,I10,LU,2013-01-01,100.0
NEER_EA19,I10,LU,2014-01-01,100.0
NEER_EA19,I10,LU,2015-01-01,100.0
NEER_EA19,I10,LU,2016-01-01,100.0
NEER_EA19,I10,LU,2017-01-01,100.0
NEER_EA19,I10,LV,1995-01-01,103.5
NEER_EA19,I10,LV,1996-01-01,102.3
NEER_EA19,I10,LV,1997-01-01,109.7
NEER_EA19,I10,LV,1998-01-01,109.9
NEER_EA19,I10,LV,1999-01-01,115.2
NEER_EA19,I10,LV,2000-01-01,127.9
NEER_EA19,I10,LV,2001-01-01,127.4
NEER_EA19,I10,LV,2002-01-01,122.6
NEER_EA19,I10,LV,2003-01-01,111.1
NEER_EA19,I10,LV,2004-01-01,107.0
NEER_EA19,I10,LV,2005-01-01,102.1
NEER_EA19,I10,LV,2006-01-01,102.1
NEER_EA19,I10,LV,2007-01-01,101.4
NEER_EA19,I10,LV,2008-01-01,100.9
NEER_EA19,I10,LV,2009-01-01,100.4
NEER_EA19,I10,LV,2010-01-01,100.0
NEER_EA19,I10,LV,2011-01-01,100.4
NEER_EA19,I10,LV,2012-01-01,101.6
NEER_EA19,I10,LV,2013-01-01,101.0
NEER_EA19,I10,LV,2014-01-01,100.8
NEER_EA19,I10,LV,2015-01-01,100.8
NEER_EA19,I10,LV,2016-01-01,100.8
NEER_EA19,I10,LV,2017-01-01,100.8
NEER_EA19,I10,MT,1995-01-01,93.8
NEER_EA19,I10,MT,1996-01-01,92.7
NEER_EA19,I10,MT,1997-01-01,98.4
NEER_EA19,I10,MT,1998-01-01,99.4
NEER_EA19,I10,MT,1999-01-01,101.0
NEER_EA19,I10,MT,2000-01-01,106.5
NEER_EA19,I10,MT,2001-01-01,106.7
NEER_EA19,I10,MT,2002-01-01,105.2
NEER_EA19,I10,MT,2003-01-01,100.9
NEER_EA19,I10,MT,2004-01-01,100.5
NEER_EA19,I10,MT,2005-01-01,100.0
NEER_EA19,I10,MT,2006-01-01,100.1
NEER_EA19,I10,MT,2007-01-01,100.1
NEER_EA19,I10,MT,2008-01-01,100.0
NEER_EA19,I10,MT,2009-01-01,100.0
NEER_EA19,I10,MT,2010-01-01,100.0
NEER_EA19,I10,MT,2011-01-01,100.0
NEER_EA19,I10,MT,2012-01-01,100.0
NEER_EA19,I10,MT,2013-01-01,100.0
NEER_EA19,I10,MT,2014-01-01,100.0
NEER_EA19,I10,MT,2015-01-01,100.0
NEER_EA19,I10,MT,2016-01-01,100.0
NEER_EA19,I10,MT,2017-01-01,100.0
NEER_EA19,I10,NL,1995-01-01,103.4
NEER_EA19,I10,NL,1996-01-01,101.4
NEER_EA19,I10,NL,1997-01-01,99.9
NEER_EA19,I10,NL,1998-01-01,100.0
NEER_EA19,I10,NL,1999-01-01,100.2
NEER_EA19,I10,NL,2000-01-01,100.2
NEER_EA19,I10,NL,2001-01-01,100.2
NEER_EA19,I10,NL,2002-01-01,100.2
NEER_EA19,I10,NL,2003-01-01,100.2
NEER_EA19,I10,NL,2004-01-01,100.2
NEER_EA19,I10,NL,2005-01-01,100.2
NEER_EA19,I10,NL,2006-01-01,100.2
NEER_EA19,I10,NL,2007-01-01,100.1
NEER_EA19,I10,NL,2008-01-01,100.0
NEER_EA19,I10,NL,2009-01-01,100.0
NEER_EA19,I10,NL,2010-01-01,100.0
NEER_EA19,I10,NL,2011-01-01,100.0
NEER_EA19,I10,NL,2012-01-01,100.0
NEER_EA19,I10,NL,2013-01-01,100.0
NEER_EA19,I10,NL,2014-01-01,100.0
NEER_EA19,I10,NL,2015-01-01,100.0
NEER_EA19,I10,NL,2016-01-01,100.0
NEER_EA19,I10,NL,2017-01-01,100.0
NEER_EA19,I10,PL,1995-01-01,124.3
NEER_EA19,I10,PL,1996-01-01,115.6
NEER_EA19,I10,PL,1997-01-01,108.4
NEER_EA19,I10,PL,1998-01-01,104.1
NEER_EA19,I10,PL,1999-01-01,95.2
NEER_EA19,I10,PL,2000-01-01,100.3
NEER_EA19,I10,PL,2001-01-01,109.4
NEER_EA19,I10,PL,2002-01-01,104.3
NEER_EA19,I10,PL,2003-01-01,91.4
NEER_EA19,I10,PL,2004-01-01,88.6
NEER_EA19,I10,PL,2005-01-01,99.8
NEER_EA19,I10,PL,2006-01-01,103.0
NEER_EA19,I10,PL,2007-01-01,105.8
NEER_EA19,I10,PL,2008-01-01,113.5
NEER_EA19,I10,PL,2009-01-01,92.2
NEER_EA19,I10,PL,2010-01-01,100.0
NEER_EA19,I10,PL,2011-01-01,96.9
NEER_EA19,I10,PL,2012-01-01,95.5
NEER_EA19,I10,PL,2013-01-01,95.2
NEER_EA19,I10,PL,2014-01-01,95.5
NEER_EA19,I10,PL,2015-01-01,95.5
NEER_EA19,I10,PL,2016-01-01,91.6
NEER_EA19,I10,PL,2017-01-01,93.9
NEER_EA19,I10,PT,1995-01-01,100.5
NEER_EA19,I10,PT,1996-01-01,100.6
NEER_EA19,I10,PT,1997-01-01,101.1
NEER_EA19,I10,PT,1998-01-01,100.1
NEER_EA19,I10,PT,1999-01-01,100.1
NEER_EA19,I10,PT,2000-01-01,100.1
NEER_EA19,I10,PT,2001-01-01,100.1
NEER_EA19,I10,PT,2002-01-01,100.1
NEER_EA19,I10,PT,2003-01-01,100.1
NEER_EA19,I10,PT,2004-01-01,100.1
NEER_EA19,I10,PT,2005-01-01,100.1
NEER_EA19,I10,PT,2006-01-01,100.1
NEER_EA19,I10,PT,2007-01-01,100.1
NEER_EA19,I10,PT,2008-01-01,100.0
NEER_EA19,I10,PT,2009-01-01,100.0
NEER_EA19,I10,PT,2010-01-01,100.0
NEER_EA19,I10,PT,2011-01-01,100.0
NEER_EA19,I10,PT,2012-01-01,100.0
NEER_EA19,I10,PT,2013-01-01,100.0
NEER_EA19,I10,PT,2014-01-01,100.0
NEER_EA19,I10,PT,2015-01-01,100.0
NEER_EA19,I10,PT,2016-01-01,100.0
NEER_EA19,I10,PT,2017-01-01,100.0
NEER_EA19,I10,RO,1995-01-01,1578.3
NEER_EA19,I10,RO,1996-01-01,1061.5
NEER_EA19,I10,RO,1997-01-01,519.0
NEER_EA19,I10,RO,1998-01-01,426.9
NEER_EA19,I10,RO,1999-01-01,257.4
NEER_EA19,I10,RO,2000-01-01,211.4
NEER_EA19,I10,RO,2001-01-01,162.5
NEER_EA19,I10,RO,2002-01-01,135.6
NEER_EA19,I10,RO,2003-01-01,112.8
NEER_EA19,I10,RO,2004-01-01,104.3
NEER_EA19,I10,RO,2005-01-01,116.7
NEER_EA19,I10,RO,2006-01-01,119.8
NEER_EA19,I10,RO,2007-01-01,126.6
NEER_EA19,I10,RO,2008-01-01,114.3
NEER_EA19,I10,RO,2009-01-01,99.4
NEER_EA19,I10,RO,2010-01-01,100.0
NEER_EA19,I10,RO,2011-01-01,99.3
NEER_EA19,I10,RO,2012-01-01,94.5
NEER_EA19,I10,RO,2013-01-01,95.4
NEER_EA19,I10,RO,2014-01-01,94.8
NEER_EA19,I10,RO,2015-01-01,94.8
NEER_EA19,I10,RO,2016-01-01,93.8
NEER_EA19,I10,RO,2017-01-01,92.3
NEER_EA19,I10,SE,1995-01-01,100.7
NEER_EA19,I10,SE,1996-01-01,110.3
NEER_EA19,I10,SE,1997-01-01,110.4
NEER_EA19,I10,SE,1998-01-01,108.0
NEER_EA19,I10,SE,1999-01-01,108.5
