unit,geotime,date,value
EUR_KG_CLV10,BG,2013-01-01,0
EUR_KG_CLV10,BG,2014-01-01,0
EUR_KG_CLV10,BG,2015-01-01,0
EUR_KG_CLV10,BG,2016-01-01,0
EUR_KG_CLV10,BG,2017-01-01,0
EUR_KG_CLV10,CH,2000-01-01,4
EUR_KG_CLV10,CH,2001-01-01,4
EUR_KG_CLV10,CH,2002-01-01,4
EUR_KG_CLV10,CH,2003-01-01,4
EUR_KG_CLV10,CH,2004-01-01,4
EUR_KG_CLV10,CH,2005-01-01,4
EUR_KG_CLV10,CH,2006-01-01,4
EUR_KG_CLV10,CH,2007-01-01,4
EUR_KG_CLV10,CH,2008-01-01,4
EUR_KG_CLV10,CH,2009-01-01,4
EUR_KG_CLV10,CH,2010-01-01,4
EUR_KG_CLV10,CH,2011-01-01,4
EUR_KG_CLV10,CH,2012-01-01,4
EUR_KG_CLV10,CH,2013-01-01,4
EUR_KG_CLV10,CH,2014-01-01,4
EUR_KG_CLV10,CH,2015-01-01,5
EUR_KG_CLV10,CH,2016-01-01,5
EUR_KG_CLV10,CH,2017-01-01,5
EUR_KG_CLV10,CY,2000-01-01,0
EUR_KG_CLV10,CY,2001-01-01,0
EUR_KG_CLV10,CY,2002-01-01,0
EUR_KG_CLV10,CY,2003-01-01,0
EUR_KG_CLV10,CY,2004-01-01,0
EUR_KG_CLV10,CY,2005-01-01,0
EUR_KG_CLV10,CY,2006-01-01,0
EUR_KG_CLV10,CY,2007-01-01,0
EUR_KG_CLV10,CY,2008-01-01,0
EUR_KG_CLV10,CY,2009-01-01,0
EUR_KG_CLV10,CY,2010-01-01,0
EUR_KG_CLV10,CY,2011-01-01,0
EUR_KG_CLV10,CY,2012-01-01,1
EUR_KG_CLV10,CY,2013-01-01,1
EUR_KG_CLV10,CY,2014-01-01,1
EUR_KG_CLV10,CY,2015-01-01,1
EUR_KG_CLV10,CY,2016-01-01,1
EUR_KG_CLV10,CY,2017-01-01,1
EUR_KG_CLV10,CZ,2000-01-01,0
EUR_KG_CLV10,CZ,2001-01-01,0
EUR_KG_CLV10,CZ,2002-01-01,0
EUR_KG_CLV10,CZ,2003-01-01,0
EUR_KG_CLV10,CZ,2004-01-01,0
EUR_KG_CLV10,CZ,2005-01-01,0
EUR_KG_CLV10,CZ,2006-01-01,0
EUR_KG_CLV10,CZ,2007-01-01,0
EUR_KG_CLV10,CZ,2008-01-01,0
EUR_KG_CLV10,CZ,2009-01-01,0
EUR_KG_CLV10,CZ,2010-01-01,0
EUR_KG_CLV10,CZ,2011-01-01,0
EUR_KG_CLV10,CZ,2012-01-01,1
EUR_KG_CLV10,CZ,2013-01-01,1
EUR_KG_CLV10,CZ,2014-01-01,1
EUR_KG_CLV10,CZ,2015-01-01,1
EUR_KG_CLV10,CZ,2016-01-01,1
EUR_KG_CLV10,CZ,2017-01-01,1
EUR_KG_CLV10,DE,2000-01-01,1
EUR_KG_CLV10,DE,2001-01-01,1
EUR_KG_CLV10,DE,2002-01-01,1
EUR_KG_CLV10,DE,2003-01-01,1
EUR_KG_CLV10,DE,2004-01-01,1
EUR_KG_CLV10,DE,2005-01-01,1
EUR_KG_CLV10,DE,2006-01-01,1
EUR_KG_CLV10,DE,2007-01-01,1
EUR_KG_CLV10,DE,2008-01-01,1
EUR_KG_CLV10,DE,2009-01-01,1
EUR_KG_CLV10,DE,2010-01-01,2
EUR_KG_CLV10,DE,2011-01-01,1
EUR_KG_CLV10,DE,2012-01-01,2
EUR_KG_CLV10,DE,2013-01-01,2
EUR_KG_CLV10,DE,2014-01-01,2
EUR_KG_CLV10,DE,2015-01-01,2
EUR_KG_CLV10,DE,2016-01-01,2
EUR_KG_CLV10,DE,2017-01-01,2
EUR_KG_CLV10,DK,2000-01-01,1
EUR_KG_CLV10,DK,2001-01-01,1
EUR_KG_CLV10,DK,2002-01-01,1
EUR_KG_CLV10,DK,2003-01-01,1
EUR_KG_CLV10,DK,2004-01-01,1
EUR_KG_CLV10,DK,2005-01-01,1
EUR_KG_CLV10,DK,2006-01-01,1
EUR_KG_CLV10,DK,2007-01-01,1
EUR_KG_CLV10,DK,2008-01-01,1
EUR_KG_CLV10,DK,2009-01-01,1
EUR_KG_CLV10,DK,2010-01-01,2
EUR_KG_CLV10,DK,2011-01-01,1
EUR_KG_CLV10,DK,2012-01-01,1
EUR_KG_CLV10,DK,2013-01-01,2
EUR_KG_CLV10,DK,2014-01-01,2
EUR_KG_CLV10,DK,2015-01-01,2
EUR_KG_CLV10,DK,2016-01-01,1
EUR_KG_CLV10,DK,2017-01-01,1
EUR_KG_CLV10,EE,2000-01-01,0
EUR_KG_CLV10,EE,2001-01-01,0
EUR_KG_CLV10,EE,2002-01-01,0
EUR_KG_CLV10,EE,2003-01-01,0
EUR_KG_CLV10,EE,2004-01-01,0
EUR_KG_CLV10,EE,2005-01-01,0
EUR_KG_CLV10,EE,2006-01-01,0
EUR_KG_CLV10,EE,2007-01-01,0
EUR_KG_CLV10,EE,2008-01-01,0
EUR_KG_CLV10,EE,2009-01-01,0
EUR_KG_CLV10,EE,2010-01-01,0
EUR_KG_CLV10,EE,2011-01-01,0
EUR_KG_CLV10,EE,2012-01-01,0
EUR_KG_CLV10,EE,2013-01-01,0
EUR_KG_CLV10,EE,2014-01-01,0
EUR_KG_CLV10,EE,2015-01-01,0
EUR_KG_CLV10,EE,2016-01-01,0
EUR_KG_CLV10,EE,2017-01-01,0
EUR_KG_CLV10,EL,2000-01-01,1
EUR_KG_CLV10,EL,2001-01-01,1
EUR_KG_CLV10,EL,2002-01-01,1
EUR_KG_CLV10,EL,2003-01-01,1
EUR_KG_CLV10,EL,2004-01-01,1
EUR_KG_CLV10,EL,2005-01-01,1
EUR_KG_CLV10,EL,2006-01-01,1
EUR_KG_CLV10,EL,2007-01-01,1
EUR_KG_CLV10,EL,2008-01-01,1
EUR_KG_CLV10,EL,2009-01-01,1
EUR_KG_CLV10,EL,2010-01-01,1
EUR_KG_CLV10,EL,2011-01-01,1
EUR_KG_CLV10,EL,2012-01-01,1
EUR_KG_CLV10,EL,2013-01-01,1
EUR_KG_CLV10,EL,2014-01-01,1
EUR_KG_CLV10,EL,2015-01-01,1
EUR_KG_CLV10,EL,2016-01-01,1
EUR_KG_CLV10,EL,2017-01-01,1
EUR_KG_CLV10,ES,2000-01-01,1
EUR_KG_CLV10,ES,2001-01-01,1
EUR_KG_CLV10,ES,2002-01-01,1
EUR_KG_CLV10,ES,2003-01-01,1
EUR_KG_CLV10,ES,2004-01-01,1
EUR_KG_CLV10,ES,2005-01-01,1
EUR_KG_CLV10,ES,2006-01-01,1
EUR_KG_CLV10,ES,2007-01-01,1
EUR_KG_CLV10,ES,2008-01-01,1
EUR_KG_CLV10,ES,2009-01-01,1
EUR_KG_CLV10,ES,2010-01-01,1
EUR_KG_CLV10,ES,2011-01-01,2
EUR_KG_CLV10,ES,2012-01-01,2
EUR_KG_CLV10,ES,2013-01-01,2
EUR_KG_CLV10,ES,2014-01-01,2
EUR_KG_CLV10,ES,2015-01-01,2
EUR_KG_CLV10,ES,2016-01-01,2
EUR_KG_CLV10,ES,2017-01-01,2
EUR_KG_CLV10,EU28,2000-01-01,1
EUR_KG_CLV10,EU28,2001-01-01,1
EUR_KG_CLV10,EU28,2002-01-01,1
EUR_KG_CLV10,EU28,2003-01-01,1
EUR_KG_CLV10,EU28,2004-01-01,1
EUR_KG_CLV10,EU28,2005-01-01,1
EUR_KG_CLV10,EU28,2006-01-01,1
EUR_KG_CLV10,EU28,2007-01-01,1
EUR_KG_CLV10,EU28,2008-01-01,1
EUR_KG_CLV10,EU28,2009-01-01,1
EUR_KG_CLV10,EU28,2010-01-01,1
EUR_KG_CLV10,EU28,2011-01-01,1
EUR_KG_CLV10,EU28,2012-01-01,1
EUR_KG_CLV10,EU28,2013-01-01,1
EUR_KG_CLV10,EU28,2014-01-01,1
EUR_KG_CLV10,EU28,2015-01-01,1
EUR_KG_CLV10,EU28,2016-01-01,2
EUR_KG_CLV10,EU28,2017-01-01,2
EUR_KG_CLV10,FI,2000-01-01,0
EUR_KG_CLV10,FI,2001-01-01,0
EUR_KG_CLV10,FI,2002-01-01,0
EUR_KG_CLV10,FI,2003-01-01,0
EUR_KG_CLV10,FI,2004-01-01,0
EUR_KG_CLV10,FI,2005-01-01,0
EUR_KG_CLV10,FI,2006-01-01,0
EUR_KG_CLV10,FI,2007-01-01,0
EUR_KG_CLV10,FI,2008-01-01,0
EUR_KG_CLV10,FI,2009-01-01,1
EUR_KG_CLV10,FI,2010-01-01,1
EUR_KG_CLV10,FI,2011-01-01,1
EUR_KG_CLV10,FI,2012-01-01,1
EUR_KG_CLV10,FI,2013-01-01,0
EUR_KG_CLV10,FI,2014-01-01,1
EUR_KG_CLV10,FI,2015-01-01,1
EUR_KG_CLV10,FI,2016-01-01,1
EUR_KG_CLV10,FI,2017-01-01,1
EUR_KG_CLV10,FR,2000-01-01,1
EUR_KG_CLV10,FR,2001-01-01,2
EUR_KG_CLV10,FR,2002-01-01,2
EUR_KG_CLV10,FR,2003-01-01,2
EUR_KG_CLV10,FR,2004-01-01,2
EUR_KG_CLV10,FR,2005-01-01,2
EUR_KG_CLV10,FR,2006-01-01,2
EUR_KG_CLV10,FR,2007-01-01,2
EUR_KG_CLV10,FR,2008-01-01,2
EUR_KG_CLV10,FR,2009-01-01,2
EUR_KG_CLV10,FR,2010-01-01,2
EUR_KG_CLV10,FR,2011-01-01,2
EUR_KG_CLV10,FR,2012-01-01,2
EUR_KG_CLV10,FR,2013-01-01,2
EUR_KG_CLV10,FR,2014-01-01,2
EUR_KG_CLV10,FR,2015-01-01,2
EUR_KG_CLV10,FR,2016-01-01,2
EUR_KG_CLV10,FR,2017-01-01,2
EUR_KG_CLV10,HR,2000-01-01,1
EUR_KG_CLV10,HR,2001-01-01,0
EUR_KG_CLV10,HR,2002-01-01,0
EUR_KG_CLV10,HR,2003-01-01,0
EUR_KG_CLV10,HR,2004-01-01,0
EUR_KG_CLV10,HR,2005-01-01,0
EUR_KG_CLV10,HR,2006-01-01,0
EUR_KG_CLV10,HR,2007-01-01,0
EUR_KG_CLV10,HR,2008-01-01,0
EUR_KG_CLV10,HR,2009-01-01,0
EUR_KG_CLV10,HR,2010-01-01,1
EUR_KG_CLV10,HR,2011-01-01,1
EUR_KG_CLV10,HR,2012-01-01,1
EUR_KG_CLV10,HR,2013-01-01,1
EUR_KG_CLV10,HR,2014-01-01,1
EUR_KG_CLV10,HR,2015-01-01,1
EUR_KG_CLV10,HR,2016-01-01,1
EUR_KG_CLV10,HR,2017-01-01,1
EUR_KG_CLV10,HU,2000-01-01,0
EUR_KG_CLV10,HU,2001-01-01,0
EUR_KG_CLV10,HU,2002-01-01,0
EUR_KG_CLV10,HU,2003-01-01,0
EUR_KG_CLV10,HU,2004-01-01,0
EUR_KG_CLV10,HU,2005-01-01,0
EUR_KG_CLV10,HU,2006-01-01,0
EUR_KG_CLV10,HU,2007-01-01,0
EUR_KG_CLV10,HU,2008-01-01,0
EUR_KG_CLV10,HU,2009-01-01,0
EUR_KG_CLV10,HU,2010-01-01,0
EUR_KG_CLV10,HU,2011-01-01,1
EUR_KG_CLV10,HU,2012-01-01,1
EUR_KG_CLV10,HU,2013-01-01,1
EUR_KG_CLV10,HU,2014-01-01,0
EUR_KG_CLV10,HU,2015-01-01,0
EUR_KG_CLV10,HU,2016-01-01,0
EUR_KG_CLV10,HU,2017-01-01,0
EUR_KG_CLV10,IE,2000-01-01,0
EUR_KG_CLV10,IE,2001-01-01,1
EUR_KG_CLV10,IE,2002-01-01,1
EUR_KG_CLV10,IE,2003-01-01,0
EUR_KG_CLV10,IE,2004-01-01,0
EUR_KG_CLV10,IE,2005-01-01,1
EUR_KG_CLV10,IE,2006-01-01,0
EUR_KG_CLV10,IE,2007-01-01,1
EUR_KG_CLV10,IE,2008-01-01,1
EUR_KG_CLV10,IE,2009-01-01,1
EUR_KG_CLV10,IE,2010-01-01,1
EUR_KG_CLV10,IE,2011-01-01,1
EUR_KG_CLV10,IE,2012-01-01,1
EUR_KG_CLV10,IE,2013-01-01,1
EUR_KG_CLV10,IE,2014-01-01,1
EUR_KG_CLV10,IE,2015-01-01,2
EUR_KG_CLV10,IE,2016-01-01,2
EUR_KG_CLV10,IE,2017-01-01,2
EUR_KG_CLV10,IT,2000-01-01,1
EUR_KG_CLV10,IT,2001-01-01,1
EUR_KG_CLV10,IT,2002-01-01,1
EUR_KG_CLV10,IT,2003-01-01,2
EUR_KG_CLV10,IT,2004-01-01,1
EUR_KG_CLV10,IT,2005-01-01,1
EUR_KG_CLV10,IT,2006-01-01,1
EUR_KG_CLV10,IT,2007-01-01,2
EUR_KG_CLV10,IT,2008-01-01,2
EUR_KG_CLV10,IT,2009-01-01,2
EUR_KG_CLV10,IT,2010-01-01,2
EUR_KG_CLV10,IT,2011-01-01,2
EUR_KG_CLV10,IT,2012-01-01,2
EUR_KG_CLV10,IT,2013-01-01,3
EUR_KG_CLV10,IT,2014-01-01,3
EUR_KG_CLV10,IT,2015-01-01,3
EUR_KG_CLV10,IT,2016-01-01,3
EUR_KG_CLV10,IT,2017-01-01,3
EUR_KG_CLV10,LT,2000-01-01,0
EUR_KG_CLV10,LT,2001-01-01,0
EUR_KG_CLV10,LT,2002-01-01,0
EUR_KG_CLV10,LT,2003-01-01,0
EUR_KG_CLV10,LT,2004-01-01,0
EUR_KG_CLV10,LT,2005-01-01,0
EUR_KG_CLV10,LT,2006-01-01,0
EUR_KG_CLV10,LT,2007-01-01,0
EUR_KG_CLV10,LT,2008-01-01,0
EUR_KG_CLV10,LT,2009-01-01,0
EUR_KG_CLV10,LT,2010-01-01,0
EUR_KG_CLV10,LT,2011-01-01,0
EUR_KG_CLV10,LT,2012-01-01,0
EUR_KG_CLV10,LT,2013-01-01,0
EUR_KG_CLV10,LT,2014-01-01,0
EUR_KG_CLV10,LT,2015-01-01,0
EUR_KG_CLV10,LT,2016-01-01,0
EUR_KG_CLV10,LT,2017-01-01,0
EUR_KG_CLV10,LU,2000-01-01,2
EUR_KG_CLV10,LU,2001-01-01,3
EUR_KG_CLV10,LU,2002-01-01,2
EUR_KG_CLV10,LU,2003-01-01,2
EUR_KG_CLV10,LU,2004-01-01,2
EUR_KG_CLV10,LU,2005-01-01,2
EUR_KG_CLV10,LU,2006-01-01,2
EUR_KG_CLV10,LU,2007-01-01,3
EUR_KG_CLV10,LU,2008-01-01,3
EUR_KG_CLV10,LU,2009-01-01,3
EUR_KG_CLV10,LU,2010-01-01,3
EUR_KG_CLV10,LU,2011-01-01,3
EUR_KG_CLV10,LU,2012-01-01,3
EUR_KG_CLV10,LU,2013-01-01,3
EUR_KG_CLV10,LU,2014-01-01,3
EUR_KG_CLV10,LU,2015-01-01,3
EUR_KG_CLV10,LU,2016-01-01,3
EUR_KG_CLV10,LU,2017-01-01,3
EUR_KG_CLV10,LV,2000-01-01,0
EUR_KG_CLV10,LV,2001-01-01,0
EUR_KG_CLV10,LV,2002-01-01,0
EUR_KG_CLV10,LV,2003-01-01,0
EUR_KG_CLV10,LV,2004-01-01,0
EUR_KG_CLV10,LV,2005-01-01,0
EUR_KG_CLV10,LV,2006-01-01,0
EUR_KG_CLV10,LV,2007-01-01,0
EUR_KG_CLV10,LV,2008-01-01,0
EUR_KG_CLV10,LV,2009-01-01,0
EUR_KG_CLV10,LV,2010-01-01,0
EUR_KG_CLV10,LV,2011-01-01,0
EUR_KG_CLV10,LV,2012-01-01,0
EUR_KG_CLV10,LV,2013-01-01,0
EUR_KG_CLV10,LV,2014-01-01,0
EUR_KG_CLV10,LV,2015-01-01,0
EUR_KG_CLV10,LV,2016-01-01,0
EUR_KG_CLV10,LV,2017-01-01,0
EUR_KG_CLV10,MK,2000-01-01,
EUR_KG_CLV10,MK,2001-01-01,
EUR_KG_CLV10,MK,2002-01-01,
EUR_KG_CLV10,MK,2003-01-01,
EUR_KG_CLV10,MK,2004-01-01,
EUR_KG_CLV10,MK,2005-01-01,
EUR_KG_CLV10,MK,2006-01-01,
EUR_KG_CLV10,MK,2007-01-01,
EUR_KG_CLV10,MK,2008-01-01,
EUR_KG_CLV10,MK,2009-01-01,
EUR_KG_CLV10,MK,2010-01-01,0
EUR_KG_CLV10,MK,2011-01-01,0
EUR_KG_CLV10,MK,2012-01-01,0
EUR_KG_CLV10,MK,2013-01-01,0
EUR_KG_CLV10,MK,2014-01-01,0
EUR_KG_CLV10,MK,2015-01-01,0
EUR_KG_CLV10,MK,2016-01-01,0
EUR_KG_CLV10,MK,2017-01-01,
EUR_KG_CLV10,MT,2000-01-01,1
EUR_KG_CLV10,MT,2001-01-01,1
EUR_KG_CLV10,MT,2002-01-01,1
EUR_KG_CLV10,MT,2003-01-01,1
EUR_KG_CLV10,MT,2004-01-01,1
EUR_KG_CLV10,MT,2005-01-01,1
EUR_KG_CLV10,MT,2006-01-01,1
EUR_KG_CLV10,MT,2007-01-01,1
EUR_KG_CLV10,MT,2008-01-01,2
EUR_KG_CLV10,MT,2009-01-01,1
EUR_KG_CLV10,MT,2010-01-01,2
EUR_KG_CLV10,MT,2011-01-01,1
EUR_KG_CLV10,MT,2012-01-01,1
EUR_KG_CLV10,MT,2013-01-01,1
EUR_KG_CLV10,MT,2014-01-01,1
EUR_KG_CLV10,MT,2015-01-01,1
EUR_KG_CLV10,MT,2016-01-01,1
EUR_KG_CLV10,MT,2017-01-01,1
EUR_KG_CLV10,NL,2000-01-01,2
EUR_KG_CLV10,NL,2001-01-01,2
EUR_KG_CLV10,NL,2002-01-01,3
EUR_KG_CLV10,NL,2003-01-01,3
EUR_KG_CLV10,NL,2004-01-01,3
EUR_KG_CLV10,NL,2005-01-01,3
EUR_KG_CLV10,NL,2006-01-01,3
EUR_KG_CLV10,NL,2007-01-01,3
EUR_KG_CLV10,NL,2008-01-01,3
EUR_KG_CLV10,NL,2009-01-01,3
EUR_KG_CLV10,NL,2010-01-01,3
EUR_KG_CLV10,NL,2011-01-01,3
EUR_KG_CLV10,NL,2012-01-01,3
EUR_KG_CLV10,NL,2013-01-01,3
EUR_KG_CLV10,NL,2014-01-01,3
EUR_KG_CLV10,NL,2015-01-01,3
EUR_KG_CLV10,NL,2016-01-01,4
EUR_KG_CLV10,NL,2017-01-01,4
EUR_KG_CLV10,NO,2000-01-01,
EUR_KG_CLV10,NO,2001-01-01,
EUR_KG_CLV10,NO,2002-01-01,
EUR_KG_CLV10,NO,2003-01-01,
EUR_KG_CLV10,NO,2004-01-01,
EUR_KG_CLV10,NO,2005-01-01,
EUR_KG_CLV10,NO,2006-01-01,2
EUR_KG_CLV10,NO,2007-01-01,2
EUR_KG_CLV10,NO,2008-01-01,2
EUR_KG_CLV10,NO,2009-01-01,2
EUR_KG_CLV10,NO,2010-01-01,2
EUR_KG_CLV10,NO,2011-01-01,2
EUR_KG_CLV10,NO,2012-01-01,2
EUR_KG_CLV10,NO,2013-01-01,2
EUR_KG_CLV10,NO,2014-01-01,2
EUR_KG_CLV10,NO,2015-01-01,1
EUR_KG_CLV10,NO,2016-01-01,2
EUR_KG_CLV10,NO,2017-01-01,
EUR_KG_CLV10,PL,2000-01-01,0
EUR_KG_CLV10,PL,2001-01-01,0
EUR_KG_CLV10,PL,2002-01-01,0
EUR_KG_CLV10,PL,2003-01-01,0
EUR_KG_CLV10,PL,2004-01-01,0
EUR_KG_CLV10,PL,2005-01-01,0
EUR_KG_CLV10,PL,2006-01-01,0
EUR_KG_CLV10,PL,2007-01-01,0
EUR_KG_CLV10,PL,2008-01-01,0
EUR_KG_CLV10,PL,2009-01-01,0
EUR_KG_CLV10,PL,2010-01-01,0
EUR_KG_CLV10,PL,2011-01-01,0
EUR_KG_CLV10,PL,2012-01-01,0
EUR_KG_CLV10,PL,2013-01-01,0
EUR_KG_CLV10,PL,2014-01-01,0
EUR_KG_CLV10,PL,2015-01-01,0
EUR_KG_CLV10,PL,2016-01-01,0
EUR_KG_CLV10,PL,2017-01-01,0
EUR_KG_CLV10,PT,2000-01-01,0
EUR_KG_CLV10,PT,2001-01-01,0
EUR_KG_CLV10,PT,2002-01-01,0
EUR_KG_CLV10,PT,2003-01-01,0
EUR_KG_CLV10,PT,2004-01-01,0
EUR_KG_CLV10,PT,2005-01-01,0
EUR_KG_CLV10,PT,2006-01-01,0
EUR_KG_CLV10,PT,2007-01-01,0
EUR_KG_CLV10,PT,2008-01-01,0
EUR_KG_CLV10,PT,2009-01-01,0
EUR_KG_CLV10,PT,2010-01-01,0
EUR_KG_CLV10,PT,2011-01-01,0
EUR_KG_CLV10,PT,2012-01-01,1
EUR_KG_CLV10,PT,2013-01-01,1
EUR_KG_CLV10,PT,2014-01-01,1
EUR_KG_CLV10,PT,2015-01-01,1
EUR_KG_CLV10,PT,2016-01-01,1
EUR_KG_CLV10,PT,2017-01-01,1
EUR_KG_CLV10,RO,2000-01-01,0
EUR_KG_CLV10,RO,2001-01-01,0
EUR_KG_CLV10,RO,2002-01-01,0
EUR_KG_CLV10,RO,2003-01-01,0
EUR_KG_CLV10,RO,2004-01-01,0
EUR_KG_CLV10,RO,2005-01-01,0
EUR_KG_CLV10,RO,2006-01-01,0
EUR_KG_CLV10,RO,2007-01-01,0
EUR_KG_CLV10,RO,2008-01-01,0
EUR_KG_CLV10,RO,2009-01-01,0
EUR_KG_CLV10,RO,2010-01-01,0
EUR_KG_CLV10,RO,2011-01-01,0
EUR_KG_CLV10,RO,2012-01-01,0
EUR_KG_CLV10,RO,2013-01-01,0
EUR_KG_CLV10,RO,2014-01-01,0
EUR_KG_CLV10,RO,2015-01-01,0
EUR_KG_CLV10,RO,2016-01-01,0
EUR_KG_CLV10,RO,2017-01-01,0
EUR_KG_CLV10,RS,2000-01-01,
EUR_KG_CLV10,RS,2001-01-01,0
EUR_KG_CLV10,RS,2002-01-01,0
EUR_KG_CLV10,RS,2003-01-01,0
EUR_KG_CLV10,RS,2004-01-01,0
EUR_KG_CLV10,RS,2005-01-01,0
EUR_KG_CLV10,RS,2006-01-01,0
EUR_KG_CLV10,RS,2007-01-01,0
EUR_KG_CLV10,RS,2008-01-01,0
EUR_KG_CLV10,RS,2009-01-01,0
EUR_KG_CLV10,RS,2010-01-01,0
EUR_KG_CLV10,RS,2011-01-01,0
EUR_KG_CLV10,RS,2012-01-01,0
EUR_KG_CLV10,RS,2013-01-01,0
EUR_KG_CLV10,RS,2014-01-01,0
EUR_KG_CLV10,RS,2015-01-01,0
EUR_KG_CLV10,RS,2016-01-01,0
EUR_KG_CLV10,RS,2017-01-01,
EUR_KG_CLV10,SE,2000-01-01,1
EUR_KG_CLV10,SE,2001-01-01,1
EUR_KG_CLV10,SE,2002-01-01,1
EUR_KG_CLV10,SE,2003-01-01,1
EUR_KG_CLV10,SE,2004-01-01,1
EUR_KG_CLV10,SE,2005-01-01,1
EUR_KG_CLV10,SE,2006-01-01,1
EUR_KG_CLV10,SE,2007-01-01,1
EUR_KG_CLV10,SE,2008-01-01,1
EUR_KG_CLV10,SE,2009-01-01,1
EUR_KG_CLV10,SE,2010-01-01,1
EUR_KG_CLV10,SE,2011-01-01,1
EUR_KG_CLV10,SE,2012-01-01,1
EUR_KG_CLV10,SE,2013-01-01,1
EUR_KG_CLV10,SE,2014-01-01,1
EUR_KG_CLV10,SE,2015-01-01,1
EUR_KG_CLV10,SE,2016-01-01,1
EUR_KG_CLV10,SE,2017-01-01,1
EUR_KG_CLV10,SI,2000-01-01,0
EUR_KG_CLV10,SI,2001-01-01,0
EUR_KG_CLV10,SI,2002-01-01,0
EUR_KG_CLV10,SI,2003-01-01,0
EUR_KG_CLV10,SI,2004-01-01,0
EUR_KG_CLV10,SI,2005-01-01,0
EUR_KG_CLV10,SI,2006-01-01,0
