currency,bop_item,sector10,sectpart,stk_flow,partner,geotime,date,value
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,1995-10-01,
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,1996-01-01,
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,1996-04-01,
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,1996-07-01,
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,1996-10-01,
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,1997-01-01,
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,1997-04-01,
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,1997-07-01,
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,1997-10-01,
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,1998-01-01,
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,1998-04-01,
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,1998-07-01,
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,1998-10-01,
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,1999-01-01,72413.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,1999-04-01,75273.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,1999-07-01,81388.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,1999-10-01,93593.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2000-01-01,100669.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2000-04-01,106986.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2000-07-01,121495.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2000-10-01,123959.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2001-01-01,124952.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2001-04-01,131487.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2001-07-01,123085.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2001-10-01,127605.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2002-01-01,140531.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2002-04-01,138237.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2002-07-01,138631.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2002-10-01,145403.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2003-01-01,150322.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2003-04-01,156808.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2003-07-01,161770.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2003-10-01,163923.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2004-01-01,176141.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2004-04-01,184622.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2004-07-01,191647.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2004-10-01,194213.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2005-01-01,211265.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2005-04-01,233086.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2005-07-01,241612.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2005-10-01,240933.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2006-01-01,259936.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2006-04-01,263604.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2006-07-01,266478.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2006-10-01,268001.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2007-01-01,281934.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2007-04-01,300449.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2007-07-01,295076.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2007-10-01,275524.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2008-01-01,259512.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2008-04-01,261430.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2008-07-01,253196.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2008-10-01,231676.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2009-01-01,225568.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2009-04-01,232441.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2009-07-01,244333.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2009-10-01,250217.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2010-01-01,261162.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2010-04-01,258275.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2010-07-01,266650.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2010-10-01,266299.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2011-01-01,266745.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2011-04-01,262304.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2011-07-01,250457.0
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,AT,2011-10-01,247332.0
