unit,geotime,date,value
PC,SE,2014-01-01,0.27
PC,SE,2015-01-01,0.0
PC,SI,2000-01-01,
PC,SI,2001-01-01,
PC,SI,2002-01-01,2.02
PC,SI,2003-01-01,100.0
PC,SI,2004-01-01,100.0
PC,SI,2005-01-01,100.0
PC,SI,2006-01-01,100.0
PC,SI,2007-01-01,100.0
PC,SI,2008-01-01,51.01
PC,SI,2009-01-01,0.0
PC,SI,2010-01-01,51.01
PC,SI,2011-01-01,100.0
PC,SI,2012-01-01,0.0
PC,SI,2013-01-01,2.02
PC,SI,2014-01-01,0.0
PC,SI,2015-01-01,100.0
PC,SK,2000-01-01,23.24
PC,SK,2001-01-01,15.47
PC,SK,2002-01-01,47.16
PC,SK,2003-01-01,60.4
PC,SK,2004-01-01,69.11
PC,SK,2005-01-01,100.0
PC,SK,2006-01-01,86.52
PC,SK,2007-01-01,46.35
PC,SK,2008-01-01,43.51
PC,SK,2009-01-01,16.72
PC,SK,2010-01-01,56.48
PC,SK,2011-01-01,100.0
PC,SK,2012-01-01,47.89
PC,SK,2013-01-01,5.64
PC,SK,2014-01-01,45.87
PC,SK,2015-01-01,5.63
PC,UK,2000-01-01,0.43
PC,UK,2001-01-01,3.08
PC,UK,2002-01-01,0.53
PC,UK,2003-01-01,14.25
PC,UK,2004-01-01,1.07
PC,UK,2005-01-01,3.55
PC,UK,2006-01-01,4.25
PC,UK,2007-01-01,2.72
PC,UK,2008-01-01,1.28
PC,UK,2009-01-01,1.52
PC,UK,2010-01-01,0.0
PC,UK,2011-01-01,1.85
PC,UK,2012-01-01,0.0
PC,UK,2013-01-01,0.0
PC,UK,2014-01-01,0.0
PC,UK,2015-01-01,0.0
