wst_oper,unit,geotime,date,value
RCY,PC,EE,2005-01-01,22.5
RCY,PC,EE,2006-01-01,17.4
RCY,PC,EE,2007-01-01,23.1
RCY,PC,EE,2008-01-01,20.2
RCY,PC,EE,2009-01-01,21.0
RCY,PC,EE,2010-01-01,18.2
RCY,PC,EE,2011-01-01,23.3
RCY,PC,EE,2012-01-01,19.1
RCY,PC,EE,2013-01-01,17.9
RCY,PC,EE,2014-01-01,31.3
RCY,PC,EE,2015-01-01,28.3
RCY,PC,EE,2016-01-01,28.1
RCY,PC,EL,1995-01-01,
RCY,PC,EL,1996-01-01,
RCY,PC,EL,1997-01-01,9.2
RCY,PC,EL,1998-01-01,8.9
RCY,PC,EL,1999-01-01,8.9
RCY,PC,EL,2000-01-01,8.8
RCY,PC,EL,2001-01-01,8.8
RCY,PC,EL,2002-01-01,8.8
RCY,PC,EL,2003-01-01,8.1
RCY,PC,EL,2004-01-01,10.1
RCY,PC,EL,2005-01-01,11.8
RCY,PC,EL,2006-01-01,12.8
RCY,PC,EL,2007-01-01,20.1
RCY,PC,EL,2008-01-01,17.7
RCY,PC,EL,2009-01-01,18.9
RCY,PC,EL,2010-01-01,17.1
RCY,PC,EL,2011-01-01,17.8
RCY,PC,EL,2012-01-01,17.0
RCY,PC,EL,2013-01-01,15.8
RCY,PC,EL,2014-01-01,15.4
RCY,PC,EL,2015-01-01,15.8
RCY,PC,EL,2016-01-01,17.2
RCY,PC,ES,1995-01-01,7.0
RCY,PC,ES,1996-01-01,7.8
RCY,PC,ES,1997-01-01,8.4
RCY,PC,ES,1998-01-01,9.2
RCY,PC,ES,1999-01-01,14.2
RCY,PC,ES,2000-01-01,18.4
RCY,PC,ES,2001-01-01,21.4
RCY,PC,ES,2002-01-01,29.3
RCY,PC,ES,2003-01-01,28.7
RCY,PC,ES,2004-01-01,30.9
RCY,PC,ES,2005-01-01,31.4
RCY,PC,ES,2006-01-01,31.2
RCY,PC,ES,2007-01-01,30.6
RCY,PC,ES,2008-01-01,39.7
RCY,PC,ES,2009-01-01,33.2
RCY,PC,ES,2010-01-01,29.2
RCY,PC,ES,2011-01-01,26.7
RCY,PC,ES,2012-01-01,29.8
RCY,PC,ES,2013-01-01,32.5
RCY,PC,ES,2014-01-01,30.8
RCY,PC,ES,2015-01-01,30.0
RCY,PC,ES,2016-01-01,29.7
RCY,PC,EU27,1995-01-01,
RCY,PC,EU27,1996-01-01,
RCY,PC,EU27,1997-01-01,
RCY,PC,EU27,1998-01-01,
RCY,PC,EU27,1999-01-01,
RCY,PC,EU27,2000-01-01,25.3
RCY,PC,EU27,2001-01-01,26.5
RCY,PC,EU27,2002-01-01,28.3
RCY,PC,EU27,2003-01-01,29.4
RCY,PC,EU27,2004-01-01,30.6
RCY,PC,EU27,2005-01-01,31.9
RCY,PC,EU27,2006-01-01,32.9
RCY,PC,EU27,2007-01-01,35.2
RCY,PC,EU27,2008-01-01,36.7
RCY,PC,EU27,2009-01-01,37.5
RCY,PC,EU27,2010-01-01,38.4
RCY,PC,EU27,2011-01-01,39.4
RCY,PC,EU27,2012-01-01,41.3
RCY,PC,EU27,2013-01-01,41.9
RCY,PC,EU27,2014-01-01,43.6
RCY,PC,EU27,2015-01-01,44.8
RCY,PC,EU27,2016-01-01,45.5
RCY,PC,EU28,1995-01-01,
RCY,PC,EU28,1996-01-01,
RCY,PC,EU28,1997-01-01,
RCY,PC,EU28,1998-01-01,
RCY,PC,EU28,1999-01-01,
RCY,PC,EU28,2000-01-01,
RCY,PC,EU28,2001-01-01,
RCY,PC,EU28,2002-01-01,
RCY,PC,EU28,2003-01-01,
RCY,PC,EU28,2004-01-01,
RCY,PC,EU28,2005-01-01,
RCY,PC,EU28,2006-01-01,
RCY,PC,EU28,2007-01-01,35.0
RCY,PC,EU28,2008-01-01,36.5
RCY,PC,EU28,2009-01-01,37.3
RCY,PC,EU28,2010-01-01,38.2
RCY,PC,EU28,2011-01-01,39.2
RCY,PC,EU28,2012-01-01,41.1
RCY,PC,EU28,2013-01-01,41.7
RCY,PC,EU28,2014-01-01,43.4
RCY,PC,EU28,2015-01-01,44.6
RCY,PC,EU28,2016-01-01,45.3
RCY,PC,FI,1995-01-01,33.6
RCY,PC,FI,1996-01-01,33.6
RCY,PC,FI,1997-01-01,33.6
RCY,PC,FI,1998-01-01,33.6
RCY,PC,FI,1999-01-01,33.6
RCY,PC,FI,2000-01-01,33.6
RCY,PC,FI,2001-01-01,33.6
RCY,PC,FI,2002-01-01,33.6
RCY,PC,FI,2003-01-01,33.6
RCY,PC,FI,2004-01-01,33.6
RCY,PC,FI,2005-01-01,33.6
RCY,PC,FI,2006-01-01,33.6
RCY,PC,FI,2007-01-01,35.6
RCY,PC,FI,2008-01-01,34.3
RCY,PC,FI,2009-01-01,35.9
RCY,PC,FI,2010-01-01,32.8
RCY,PC,FI,2011-01-01,34.8
RCY,PC,FI,2012-01-01,33.3
RCY,PC,FI,2013-01-01,32.5
RCY,PC,FI,2014-01-01,32.5
RCY,PC,FI,2015-01-01,40.6
RCY,PC,FI,2016-01-01,42.0
RCY,PC,FR,1995-01-01,17.7
RCY,PC,FR,1996-01-01,18.7
RCY,PC,FR,1997-01-01,20.0
RCY,PC,FR,1998-01-01,21.8
RCY,PC,FR,1999-01-01,22.9
RCY,PC,FR,2000-01-01,24.5
RCY,PC,FR,2001-01-01,26.1
RCY,PC,FR,2002-01-01,27.3
RCY,PC,FR,2003-01-01,28.0
RCY,PC,FR,2004-01-01,29.0
RCY,PC,FR,2005-01-01,29.7
RCY,PC,FR,2006-01-01,30.6
RCY,PC,FR,2007-01-01,31.9
RCY,PC,FR,2008-01-01,33.3
RCY,PC,FR,2009-01-01,34.1
RCY,PC,FR,2010-01-01,36.0
RCY,PC,FR,2011-01-01,36.8
RCY,PC,FR,2012-01-01,37.7
RCY,PC,FR,2013-01-01,38.7
RCY,PC,FR,2014-01-01,39.7
RCY,PC,FR,2015-01-01,40.7
RCY,PC,FR,2016-01-01,41.7
RCY,PC,HR,1995-01-01,
RCY,PC,HR,1996-01-01,
RCY,PC,HR,1997-01-01,0.0
RCY,PC,HR,1998-01-01,
RCY,PC,HR,1999-01-01,
RCY,PC,HR,2000-01-01,
RCY,PC,HR,2001-01-01,
RCY,PC,HR,2002-01-01,
RCY,PC,HR,2003-01-01,
RCY,PC,HR,2004-01-01,
RCY,PC,HR,2005-01-01,
RCY,PC,HR,2006-01-01,
RCY,PC,HR,2007-01-01,3.1
RCY,PC,HR,2008-01-01,2.8
RCY,PC,HR,2009-01-01,2.3
RCY,PC,HR,2010-01-01,4.0
RCY,PC,HR,2011-01-01,8.3
RCY,PC,HR,2012-01-01,14.7
RCY,PC,HR,2013-01-01,14.9
RCY,PC,HR,2014-01-01,16.5
RCY,PC,HR,2015-01-01,18.0
RCY,PC,HR,2016-01-01,21.0
RCY,PC,HU,1995-01-01,1.6
RCY,PC,HU,1996-01-01,1.6
RCY,PC,HU,1997-01-01,1.6
RCY,PC,HU,1998-01-01,1.6
RCY,PC,HU,1999-01-01,1.6
RCY,PC,HU,2000-01-01,1.6
RCY,PC,HU,2001-01-01,1.6
RCY,PC,HU,2002-01-01,2.5
RCY,PC,HU,2003-01-01,3.5
RCY,PC,HU,2004-01-01,11.8
RCY,PC,HU,2005-01-01,9.6
RCY,PC,HU,2006-01-01,10.4
RCY,PC,HU,2007-01-01,12.1
RCY,PC,HU,2008-01-01,15.2
RCY,PC,HU,2009-01-01,15.4
RCY,PC,HU,2010-01-01,19.6
RCY,PC,HU,2011-01-01,22.0
RCY,PC,HU,2012-01-01,25.5
RCY,PC,HU,2013-01-01,26.4
RCY,PC,HU,2014-01-01,30.5
RCY,PC,HU,2015-01-01,32.2
RCY,PC,HU,2016-01-01,34.7
RCY,PC,IE,1995-01-01,
RCY,PC,IE,1996-01-01,
RCY,PC,IE,1997-01-01,
RCY,PC,IE,1998-01-01,8.1
RCY,PC,IE,1999-01-01,
RCY,PC,IE,2000-01-01,11.9
RCY,PC,IE,2001-01-01,11.3
RCY,PC,IE,2002-01-01,18.3
RCY,PC,IE,2003-01-01,23.6
RCY,PC,IE,2004-01-01,29.5
RCY,PC,IE,2005-01-01,31.1
RCY,PC,IE,2006-01-01,33.1
RCY,PC,IE,2007-01-01,34.1
RCY,PC,IE,2008-01-01,33.6
RCY,PC,IE,2009-01-01,33.5
RCY,PC,IE,2010-01-01,35.7
RCY,PC,IE,2011-01-01,36.1
RCY,PC,IE,2012-01-01,36.6
RCY,PC,IE,2013-01-01,36.6
RCY,PC,IE,2014-01-01,39.8
RCY,PC,IE,2015-01-01,
RCY,PC,IE,2016-01-01,
RCY,PC,IS,1995-01-01,7.9
RCY,PC,IS,1996-01-01,9.4
RCY,PC,IS,1997-01-01,8.3
RCY,PC,IS,1998-01-01,10.6
RCY,PC,IS,1999-01-01,12.7
RCY,PC,IS,2000-01-01,15.4
RCY,PC,IS,2001-01-01,15.8
RCY,PC,IS,2002-01-01,16.1
RCY,PC,IS,2003-01-01,16.4
RCY,PC,IS,2004-01-01,
RCY,PC,IS,2005-01-01,
RCY,PC,IS,2006-01-01,
RCY,PC,IS,2007-01-01,
RCY,PC,IS,2008-01-01,19.2
RCY,PC,IS,2009-01-01,20.5
RCY,PC,IS,2010-01-01,20.8
RCY,PC,IS,2011-01-01,25.3
RCY,PC,IS,2012-01-01,28.0
RCY,PC,IS,2013-01-01,29.9
RCY,PC,IS,2014-01-01,29.7
RCY,PC,IS,2015-01-01,28.2
RCY,PC,IS,2016-01-01,33.2
RCY,PC,IT,1995-01-01,4.8
RCY,PC,IT,1996-01-01,6.4
RCY,PC,IT,1997-01-01,9.3
RCY,PC,IT,1998-01-01,11.0
RCY,PC,IT,1999-01-01,12.1
RCY,PC,IT,2000-01-01,14.2
RCY,PC,IT,2001-01-01,17.8
RCY,PC,IT,2002-01-01,14.8
RCY,PC,IT,2003-01-01,16.3
RCY,PC,IT,2004-01-01,17.6
RCY,PC,IT,2005-01-01,18.5
RCY,PC,IT,2006-01-01,19.2
RCY,PC,IT,2007-01-01,25.0
RCY,PC,IT,2008-01-01,23.8
RCY,PC,IT,2009-01-01,29.7
RCY,PC,IT,2010-01-01,31.0
RCY,PC,IT,2011-01-01,35.5
RCY,PC,IT,2012-01-01,38.4
RCY,PC,IT,2013-01-01,39.4
RCY,PC,IT,2014-01-01,41.6
RCY,PC,IT,2015-01-01,43.5
RCY,PC,IT,2016-01-01,45.1
RCY,PC,LT,1995-01-01,0.0
RCY,PC,LT,1996-01-01,0.0
RCY,PC,LT,1997-01-01,0.0
RCY,PC,LT,1998-01-01,0.0
RCY,PC,LT,1999-01-01,0.0
RCY,PC,LT,2000-01-01,0.0
RCY,PC,LT,2001-01-01,0.0
RCY,PC,LT,2002-01-01,0.0
RCY,PC,LT,2003-01-01,0.0
RCY,PC,LT,2004-01-01,1.9
RCY,PC,LT,2005-01-01,1.9
RCY,PC,LT,2006-01-01,1.9
RCY,PC,LT,2007-01-01,7.5
RCY,PC,LT,2008-01-01,8.5
RCY,PC,LT,2009-01-01,8.5
RCY,PC,LT,2010-01-01,4.9
RCY,PC,LT,2011-01-01,19.9
RCY,PC,LT,2012-01-01,23.5
RCY,PC,LT,2013-01-01,27.8
RCY,PC,LT,2014-01-01,30.5
RCY,PC,LT,2015-01-01,33.1
RCY,PC,LT,2016-01-01,48.0
RCY,PC,LU,1995-01-01,20.0
RCY,PC,LU,1996-01-01,20.2
RCY,PC,LU,1997-01-01,26.9
RCY,PC,LU,1998-01-01,30.8
RCY,PC,LU,1999-01-01,30.6
RCY,PC,LU,2000-01-01,36.1
RCY,PC,LU,2001-01-01,37.2
RCY,PC,LU,2002-01-01,38.1
RCY,PC,LU,2003-01-01,42.5
RCY,PC,LU,2004-01-01,41.5
RCY,PC,LU,2005-01-01,43.5
RCY,PC,LU,2006-01-01,43.7
RCY,PC,LU,2007-01-01,45.0
RCY,PC,LU,2008-01-01,46.0
RCY,PC,LU,2009-01-01,46.2
RCY,PC,LU,2010-01-01,46.5
RCY,PC,LU,2011-01-01,46.4
RCY,PC,LU,2012-01-01,47.4
RCY,PC,LU,2013-01-01,46.6
RCY,PC,LU,2014-01-01,47.7
RCY,PC,LU,2015-01-01,47.4
RCY,PC,LU,2016-01-01,48.3
RCY,PC,LV,1995-01-01,0.0
RCY,PC,LV,1996-01-01,0.0
RCY,PC,LV,1997-01-01,0.0
RCY,PC,LV,1998-01-01,0.0
RCY,PC,LV,1999-01-01,0.0
RCY,PC,LV,2000-01-01,0.0
RCY,PC,LV,2001-01-01,0.4
RCY,PC,LV,2002-01-01,0.4
RCY,PC,LV,2003-01-01,2.3
RCY,PC,LV,2004-01-01,4.6
RCY,PC,LV,2005-01-01,3.8
RCY,PC,LV,2006-01-01,4.5
RCY,PC,LV,2007-01-01,5.0
RCY,PC,LV,2008-01-01,6.4
RCY,PC,LV,2009-01-01,7.7
RCY,PC,LV,2010-01-01,9.4
RCY,PC,LV,2011-01-01,9.7
RCY,PC,LV,2012-01-01,14.7
RCY,PC,LV,2013-01-01,25.9
RCY,PC,LV,2014-01-01,27.0
RCY,PC,LV,2015-01-01,28.7
RCY,PC,LV,2016-01-01,25.2
RCY,PC,ME,1995-01-01,
RCY,PC,ME,1996-01-01,
RCY,PC,ME,1997-01-01,
RCY,PC,ME,1998-01-01,
RCY,PC,ME,1999-01-01,
RCY,PC,ME,2000-01-01,
RCY,PC,ME,2001-01-01,
RCY,PC,ME,2002-01-01,
RCY,PC,ME,2003-01-01,
RCY,PC,ME,2004-01-01,
RCY,PC,ME,2005-01-01,
RCY,PC,ME,2006-01-01,
RCY,PC,ME,2007-01-01,
RCY,PC,ME,2008-01-01,
RCY,PC,ME,2009-01-01,
RCY,PC,ME,2010-01-01,
RCY,PC,ME,2011-01-01,0.9
RCY,PC,ME,2012-01-01,2.6
RCY,PC,ME,2013-01-01,3.2
RCY,PC,ME,2014-01-01,5.0
RCY,PC,ME,2015-01-01,4.5
RCY,PC,ME,2016-01-01,
RCY,PC,MK,1995-01-01,
RCY,PC,MK,1996-01-01,
RCY,PC,MK,1997-01-01,
RCY,PC,MK,1998-01-01,
RCY,PC,MK,1999-01-01,
RCY,PC,MK,2000-01-01,
RCY,PC,MK,2001-01-01,
RCY,PC,MK,2002-01-01,
RCY,PC,MK,2003-01-01,
RCY,PC,MK,2004-01-01,
RCY,PC,MK,2005-01-01,
RCY,PC,MK,2006-01-01,
RCY,PC,MK,2007-01-01,
RCY,PC,MK,2008-01-01,0.0
RCY,PC,MK,2009-01-01,
RCY,PC,MK,2010-01-01,
RCY,PC,MK,2011-01-01,0.0
RCY,PC,MK,2012-01-01,
RCY,PC,MK,2013-01-01,
RCY,PC,MK,2014-01-01,
RCY,PC,MK,2015-01-01,
RCY,PC,MK,2016-01-01,
RCY,PC,MT,1995-01-01,13.7
RCY,PC,MT,1996-01-01,12.2
RCY,PC,MT,1997-01-01,10.8
RCY,PC,MT,1998-01-01,9.6
RCY,PC,MT,1999-01-01,7.2
RCY,PC,MT,2000-01-01,10.1
RCY,PC,MT,2001-01-01,9.0
RCY,PC,MT,2002-01-01,5.1
RCY,PC,MT,2003-01-01,6.5
RCY,PC,MT,2004-01-01,6.4
RCY,PC,MT,2005-01-01,8.7
RCY,PC,MT,2006-01-01,13.4
RCY,PC,MT,2007-01-01,4.1
RCY,PC,MT,2008-01-01,3.6
RCY,PC,MT,2009-01-01,3.7
RCY,PC,MT,2010-01-01,5.2
RCY,PC,MT,2011-01-01,9.0
RCY,PC,MT,2012-01-01,9.7
RCY,PC,MT,2013-01-01,8.1
RCY,PC,MT,2014-01-01,7.4
RCY,PC,MT,2015-01-01,6.7
RCY,PC,MT,2016-01-01,7.1
RCY,PC,NL,1995-01-01,39.7
RCY,PC,NL,1996-01-01,41.5
RCY,PC,NL,1997-01-01,43.6
RCY,PC,NL,1998-01-01,43.9
RCY,PC,NL,1999-01-01,43.8
RCY,PC,NL,2000-01-01,44.1
RCY,PC,NL,2001-01-01,43.7
RCY,PC,NL,2002-01-01,45.3
RCY,PC,NL,2003-01-01,45.6
RCY,PC,NL,2004-01-01,46.9
RCY,PC,NL,2005-01-01,46.7
RCY,PC,NL,2006-01-01,46.8
RCY,PC,NL,2007-01-01,48.3
RCY,PC,NL,2008-01-01,48.4
RCY,PC,NL,2009-01-01,49.1
RCY,PC,NL,2010-01-01,49.2
RCY,PC,NL,2011-01-01,49.1
RCY,PC,NL,2012-01-01,49.4
RCY,PC,NL,2013-01-01,49.8
RCY,PC,NL,2014-01-01,50.9
RCY,PC,NL,2015-01-01,51.8
RCY,PC,NL,2016-01-01,53.1
RCY,PC,NO,1995-01-01,13.7
RCY,PC,NO,1996-01-01,19.9
RCY,PC,NO,1997-01-01,24.7
RCY,PC,NO,1998-01-01,22.4
RCY,PC,NO,1999-01-01,29.5
RCY,PC,NO,2000-01-01,30.6
RCY,PC,NO,2001-01-01,44.3
RCY,PC,NO,2002-01-01,45.4
RCY,PC,NO,2003-01-01,45.8
RCY,PC,NO,2004-01-01,36.5
RCY,PC,NO,2005-01-01,39.3
RCY,PC,NO,2006-01-01,40.3
RCY,PC,NO,2007-01-01,42.6
RCY,PC,NO,2008-01-01,43.6
RCY,PC,NO,2009-01-01,43.0
RCY,PC,NO,2010-01-01,42.1
RCY,PC,NO,2011-01-01,39.9
RCY,PC,NO,2012-01-01,39.8
RCY,PC,NO,2013-01-01,39.2
RCY,PC,NO,2014-01-01,42.2
RCY,PC,NO,2015-01-01,42.8
RCY,PC,NO,2016-01-01,38.2
RCY,PC,PL,1995-01-01,1.8
RCY,PC,PL,1996-01-01,1.9
RCY,PC,PL,1997-01-01,3.0
RCY,PC,PL,1998-01-01,2.0
RCY,PC,PL,1999-01-01,2.0
RCY,PC,PL,2000-01-01,2.1
RCY,PC,PL,2001-01-01,4.1
RCY,PC,PL,2002-01-01,3.1
RCY,PC,PL,2003-01-01,2.8
RCY,PC,PL,2004-01-01,4.9
RCY,PC,PL,2005-01-01,5.6
RCY,PC,PL,2006-01-01,6.9
RCY,PC,PL,2007-01-01,7.7
RCY,PC,PL,2008-01-01,10.5
RCY,PC,PL,2009-01-01,13.2
RCY,PC,PL,2010-01-01,16.3
RCY,PC,PL,2011-01-01,11.4
RCY,PC,PL,2012-01-01,12.0
RCY,PC,PL,2013-01-01,15.1
RCY,PC,PL,2014-01-01,26.5
RCY,PC,PL,2015-01-01,32.5
RCY,PC,PL,2016-01-01,34.8
RCY,PC,PT,1995-01-01,9.7
RCY,PC,PT,1996-01-01,9.8
RCY,PC,PT,1997-01-01,9.9
RCY,PC,PT,1998-01-01,10.3
RCY,PC,PT,1999-01-01,10.7
RCY,PC,PT,2000-01-01,10.5
RCY,PC,PT,2001-01-01,11.9
RCY,PC,PT,2002-01-01,7.6
RCY,PC,PT,2003-01-01,10.9
RCY,PC,PT,2004-01-01,13.5
RCY,PC,PT,2005-01-01,15.2
RCY,PC,PT,2006-01-01,15.9
RCY,PC,PT,2007-01-01,17.1
RCY,PC,PT,2008-01-01,17.3
