na_item,co_nco,sector,finpos,unit,geotime,date,value
F,NCO,S121,LIAB,MIO_NAC,RO,1997-01-01,3958
F,NCO,S121,LIAB,MIO_NAC,RO,1998-01-01,4648
F,NCO,S121,LIAB,MIO_NAC,RO,1999-01-01,7104
F,NCO,S121,LIAB,MIO_NAC,RO,2000-01-01,10175
F,NCO,S121,LIAB,MIO_NAC,RO,2001-01-01,14811
F,NCO,S121,LIAB,MIO_NAC,RO,2002-01-01,21551
F,NCO,S121,LIAB,MIO_NAC,RO,2003-01-01,25977
F,NCO,S121,LIAB,MIO_NAC,RO,2004-01-01,46394
F,NCO,S121,LIAB,MIO_NAC,RO,2005-01-01,66432
F,NCO,S121,LIAB,MIO_NAC,RO,2006-01-01,94063
F,NCO,S121,LIAB,MIO_NAC,RO,2007-01-01,99900
F,NCO,S121,LIAB,MIO_NAC,RO,2008-01-01,115726
F,NCO,S121,LIAB,MIO_NAC,RO,2009-01-01,141432
F,NCO,S121,LIAB,MIO_NAC,RO,2010-01-01,158956
F,NCO,S121,LIAB,MIO_NAC,RO,2011-01-01,169504
F,NCO,S121,LIAB,MIO_NAC,RO,2012-01-01,171969
F,NCO,S121,LIAB,MIO_NAC,RO,2013-01-01,162834
F,NCO,S121,LIAB,MIO_NAC,RO,2014-01-01,159971
F,NCO,S121,LIAB,MIO_NAC,RO,2015-01-01,163079
F,NCO,S121,LIAB,MIO_NAC,RO,2016-01-01,179309
F,NCO,S121,LIAB,MIO_NAC,RO,2017-01-01,186764
F,NCO,S121,LIAB,MIO_NAC,SE,1995-01-01,269239
F,NCO,S121,LIAB,MIO_NAC,SE,1996-01-01,224420
F,NCO,S121,LIAB,MIO_NAC,SE,1997-01-01,199725
F,NCO,S121,LIAB,MIO_NAC,SE,1998-01-01,211521
F,NCO,S121,LIAB,MIO_NAC,SE,1999-01-01,228765
F,NCO,S121,LIAB,MIO_NAC,SE,2000-01-01,233255
F,NCO,S121,LIAB,MIO_NAC,SE,2001-01-01,235532
F,NCO,S121,LIAB,MIO_NAC,SE,2002-01-01,200984
F,NCO,S121,LIAB,MIO_NAC,SE,2003-01-01,186472
F,NCO,S121,LIAB,MIO_NAC,SE,2004-01-01,185560
F,NCO,S121,LIAB,MIO_NAC,SE,2005-01-01,208756
F,NCO,S121,LIAB,MIO_NAC,SE,2006-01-01,199946
F,NCO,S121,LIAB,MIO_NAC,SE,2007-01-01,211860
F,NCO,S121,LIAB,MIO_NAC,SE,2008-01-01,690827
F,NCO,S121,LIAB,MIO_NAC,SE,2009-01-01,708835
F,NCO,S121,LIAB,MIO_NAC,SE,2010-01-01,326926
F,NCO,S121,LIAB,MIO_NAC,SE,2011-01-01,347917
F,NCO,S121,LIAB,MIO_NAC,SE,2012-01-01,345916
F,NCO,S121,LIAB,MIO_NAC,SE,2013-01-01,431627
F,NCO,S121,LIAB,MIO_NAC,SE,2014-01-01,505668
F,NCO,S121,LIAB,MIO_NAC,SE,2015-01-01,665335
F,NCO,S121,LIAB,MIO_NAC,SE,2016-01-01,844809
F,NCO,S121,LIAB,MIO_NAC,SE,2017-01-01,870165
F,NCO,S121,LIAB,MIO_NAC,SI,1995-01-01,1190
F,NCO,S121,LIAB,MIO_NAC,SI,1996-01-01,1418
F,NCO,S121,LIAB,MIO_NAC,SI,1997-01-01,2380
F,NCO,S121,LIAB,MIO_NAC,SI,1998-01-01,2478
F,NCO,S121,LIAB,MIO_NAC,SI,1999-01-01,2737
F,NCO,S121,LIAB,MIO_NAC,SI,2000-01-01,3133
F,NCO,S121,LIAB,MIO_NAC,SI,2001-01-01,4445
F,NCO,S121,LIAB,MIO_NAC,SI,2002-01-01,6365
F,NCO,S121,LIAB,MIO_NAC,SI,2003-01-01,6680
F,NCO,S121,LIAB,MIO_NAC,SI,2004-01-01,6522
F,NCO,S121,LIAB,MIO_NAC,SI,2005-01-01,6856
F,NCO,S121,LIAB,MIO_NAC,SI,2006-01-01,5372
F,NCO,S121,LIAB,MIO_NAC,SI,2007-01-01,8090
F,NCO,S121,LIAB,MIO_NAC,SI,2008-01-01,8964
F,NCO,S121,LIAB,MIO_NAC,SI,2009-01-01,9590
F,NCO,S121,LIAB,MIO_NAC,SI,2010-01-01,8156
F,NCO,S121,LIAB,MIO_NAC,SI,2011-01-01,9825
F,NCO,S121,LIAB,MIO_NAC,SI,2012-01-01,12102
F,NCO,S121,LIAB,MIO_NAC,SI,2013-01-01,10299
F,NCO,S121,LIAB,MIO_NAC,SI,2014-01-01,10361
F,NCO,S121,LIAB,MIO_NAC,SI,2015-01-01,9779
F,NCO,S121,LIAB,MIO_NAC,SI,2016-01-01,12239
F,NCO,S121,LIAB,MIO_NAC,SI,2017-01-01,14095
F,NCO,S121_S122_S123,LIAB,MIO_NAC,AT,1995-01-01,391653
F,NCO,S121_S122_S123,LIAB,MIO_NAC,AT,1996-01-01,413769
F,NCO,S121_S122_S123,LIAB,MIO_NAC,AT,1997-01-01,432280
F,NCO,S121_S122_S123,LIAB,MIO_NAC,AT,1998-01-01,464348
F,NCO,S121_S122_S123,LIAB,MIO_NAC,AT,1999-01-01,513604
F,NCO,S121_S122_S123,LIAB,MIO_NAC,AT,2000-01-01,550984
F,NCO,S121_S122_S123,LIAB,MIO_NAC,AT,2001-01-01,574153
F,NCO,S121_S122_S123,LIAB,MIO_NAC,AT,2002-01-01,565978
F,NCO,S121_S122_S123,LIAB,MIO_NAC,AT,2003-01-01,606607
F,NCO,S121_S122_S123,LIAB,MIO_NAC,AT,2004-01-01,676699
F,NCO,S121_S122_S123,LIAB,MIO_NAC,AT,2005-01-01,776110
F,NCO,S121_S122_S123,LIAB,MIO_NAC,AT,2006-01-01,825013
F,NCO,S121_S122_S123,LIAB,MIO_NAC,AT,2007-01-01,922117
F,NCO,S121_S122_S123,LIAB,MIO_NAC,AT,2008-01-01,1113383
F,NCO,S121_S122_S123,LIAB,MIO_NAC,AT,2009-01-01,1041844
F,NCO,S121_S122_S123,LIAB,MIO_NAC,AT,2010-01-01,1023486
F,NCO,S121_S122_S123,LIAB,MIO_NAC,AT,2011-01-01,1053225
F,NCO,S121_S122_S123,LIAB,MIO_NAC,AT,2012-01-01,1022361
F,NCO,S121_S122_S123,LIAB,MIO_NAC,AT,2013-01-01,966262
F,NCO,S121_S122_S123,LIAB,MIO_NAC,AT,2014-01-01,921206
F,NCO,S121_S122_S123,LIAB,MIO_NAC,AT,2015-01-01,908922
F,NCO,S121_S122_S123,LIAB,MIO_NAC,AT,2016-01-01,898378
F,NCO,S121_S122_S123,LIAB,MIO_NAC,AT,2017-01-01,920277
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BE,1995-01-01,586168
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BE,1996-01-01,628975
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BE,1997-01-01,649814
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BE,1998-01-01,676901
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BE,1999-01-01,718028
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BE,2000-01-01,688407
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BE,2001-01-01,743110
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BE,2002-01-01,735432
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BE,2003-01-01,792296
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BE,2004-01-01,888763
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BE,2005-01-01,1048952
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BE,2006-01-01,1130446
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BE,2007-01-01,1303865
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BE,2008-01-01,1217993
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BE,2009-01-01,1110770
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BE,2010-01-01,1055851
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BE,2011-01-01,1113564
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BE,2012-01-01,1028948
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BE,2013-01-01,987277
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BE,2014-01-01,1015447
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BE,2015-01-01,1039028
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BE,2016-01-01,1110113
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BE,2017-01-01,1160839
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BG,1995-01-01,1610
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BG,1996-01-01,4577
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BG,1997-01-01,14823
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BG,1998-01-01,15625
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BG,1999-01-01,18461
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BG,2000-01-01,22628
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BG,2001-01-01,24379
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BG,2002-01-01,25955
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BG,2003-01-01,31345
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BG,2004-01-01,42652
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BG,2005-01-01,54829
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BG,2006-01-01,78691
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BG,2007-01-01,104379
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BG,2008-01-01,100728
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BG,2009-01-01,101958
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BG,2010-01-01,96691
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BG,2011-01-01,99901
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BG,2012-01-01,109602
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BG,2013-01-01,110969
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BG,2014-01-01,113421
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BG,2015-01-01,121503
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BG,2016-01-01,134916
F,NCO,S121_S122_S123,LIAB,MIO_NAC,BG,2017-01-01,133048
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CY,1995-01-01,18713
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CY,1996-01-01,21701
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CY,1997-01-01,23332
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CY,1998-01-01,26639
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CY,1999-01-01,38780
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CY,2000-01-01,34341
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CY,2001-01-01,38396
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CY,2002-01-01,36825
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CY,2003-01-01,41542
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CY,2004-01-01,48759
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CY,2005-01-01,67713
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CY,2006-01-01,87883
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CY,2007-01-01,111379
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CY,2008-01-01,132754
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CY,2009-01-01,163360
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CY,2010-01-01,153103
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CY,2011-01-01,149160
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CY,2012-01-01,139719
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CY,2013-01-01,92899
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CY,2014-01-01,87102
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CY,2015-01-01,85685
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CY,2016-01-01,82759
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CY,2017-01-01,79623
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CZ,1995-01-01,1986859
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CZ,1996-01-01,2146784
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CZ,1997-01-01,2487861
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CZ,1998-01-01,2604399
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CZ,1999-01-01,2772437
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CZ,2000-01-01,2832931
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CZ,2001-01-01,2879220
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CZ,2002-01-01,3067141
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CZ,2003-01-01,3155058
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CZ,2004-01-01,3339465
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CZ,2005-01-01,3756543
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CZ,2006-01-01,3963197
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CZ,2007-01-01,4583862
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CZ,2008-01-01,4894907
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CZ,2009-01-01,5006177
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CZ,2010-01-01,5079759
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CZ,2011-01-01,5303487
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CZ,2012-01-01,5454284
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CZ,2013-01-01,6105590
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CZ,2014-01-01,6296073
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CZ,2015-01-01,6883803
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CZ,2016-01-01,7923188
F,NCO,S121_S122_S123,LIAB,MIO_NAC,CZ,2017-01-01,
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DE,1995-01-01,4379055
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DE,1996-01-01,4788256
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DE,1997-01-01,5295627
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DE,1998-01-01,5926116
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DE,1999-01-01,6428521
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DE,2000-01-01,6896342
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DE,2001-01-01,7351274
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DE,2002-01-01,7561773
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DE,2003-01-01,7680966
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DE,2004-01-01,8030263
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DE,2005-01-01,8423666
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DE,2006-01-01,8719442
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DE,2007-01-01,9518418
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DE,2008-01-01,10148179
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DE,2009-01-01,9022539
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DE,2010-01-01,8671164
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DE,2011-01-01,8931949
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DE,2012-01-01,9042534
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DE,2013-01-01,8191649
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DE,2014-01-01,8349997
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DE,2015-01-01,8387608
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DE,2016-01-01,8831560
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DE,2017-01-01,9131379
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DK,1995-01-01,2170426
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DK,1996-01-01,2368742
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DK,1997-01-01,2683241
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DK,1998-01-01,3019321
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DK,1999-01-01,3148492
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DK,2000-01-01,3294813
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DK,2001-01-01,3659826
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DK,2002-01-01,3922989
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DK,2003-01-01,4239424
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DK,2004-01-01,4570090
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DK,2005-01-01,5428505
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DK,2006-01-01,6012164
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DK,2007-01-01,6891038
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DK,2008-01-01,7467092
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DK,2009-01-01,7506668
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DK,2010-01-01,7680916
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DK,2011-01-01,7661577
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DK,2012-01-01,7857243
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DK,2013-01-01,7846594
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DK,2014-01-01,7956561
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DK,2015-01-01,7511173
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DK,2016-01-01,7868608
F,NCO,S121_S122_S123,LIAB,MIO_NAC,DK,2017-01-01,8106298
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EE,1995-01-01,1462
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EE,1996-01-01,2271
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EE,1997-01-01,3811
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EE,1998-01-01,3308
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EE,1999-01-01,4127
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EE,2000-01-01,5193
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EE,2001-01-01,5904
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EE,2002-01-01,7209
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EE,2003-01-01,8873
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EE,2004-01-01,12618
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EE,2005-01-01,16048
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EE,2006-01-01,18190
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EE,2007-01-01,23499
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EE,2008-01-01,25610
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EE,2009-01-01,23587
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EE,2010-01-01,21860
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EE,2011-01-01,21864
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EE,2012-01-01,23815
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EE,2013-01-01,24552
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EE,2014-01-01,27981
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EE,2015-01-01,30114
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EE,2016-01-01,31676
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EE,2017-01-01,33980
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EL,1995-01-01,122408
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EL,1996-01-01,135210
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EL,1997-01-01,145133
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EL,1998-01-01,169532
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EL,1999-01-01,220566
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EL,2000-01-01,232480
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EL,2001-01-01,232885
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EL,2002-01-01,239510
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EL,2003-01-01,262326
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EL,2004-01-01,284323
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EL,2005-01-01,326512
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EL,2006-01-01,380034
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EL,2007-01-01,477589
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EL,2008-01-01,512661
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EL,2009-01-01,563504
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EL,2010-01-01,614686
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EL,2011-01-01,593378
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EL,2012-01-01,576962
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EL,2013-01-01,468056
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EL,2014-01-01,429203
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EL,2015-01-01,503248
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EL,2016-01-01,414952
F,NCO,S121_S122_S123,LIAB,MIO_NAC,EL,2017-01-01,354562
F,NCO,S121_S122_S123,LIAB,MIO_NAC,ES,1995-01-01,839234
F,NCO,S121_S122_S123,LIAB,MIO_NAC,ES,1996-01-01,899738
F,NCO,S121_S122_S123,LIAB,MIO_NAC,ES,1997-01-01,987633
F,NCO,S121_S122_S123,LIAB,MIO_NAC,ES,1998-01-01,1051021
F,NCO,S121_S122_S123,LIAB,MIO_NAC,ES,1999-01-01,1194292
F,NCO,S121_S122_S123,LIAB,MIO_NAC,ES,2000-01-01,1293915
F,NCO,S121_S122_S123,LIAB,MIO_NAC,ES,2001-01-01,1386927
F,NCO,S121_S122_S123,LIAB,MIO_NAC,ES,2002-01-01,1451307
F,NCO,S121_S122_S123,LIAB,MIO_NAC,ES,2003-01-01,1653264
F,NCO,S121_S122_S123,LIAB,MIO_NAC,ES,2004-01-01,1865155
F,NCO,S121_S122_S123,LIAB,MIO_NAC,ES,2005-01-01,2306269
F,NCO,S121_S122_S123,LIAB,MIO_NAC,ES,2006-01-01,2670643
F,NCO,S121_S122_S123,LIAB,MIO_NAC,ES,2007-01-01,3139385
F,NCO,S121_S122_S123,LIAB,MIO_NAC,ES,2008-01-01,3362697
F,NCO,S121_S122_S123,LIAB,MIO_NAC,ES,2009-01-01,3481215
F,NCO,S121_S122_S123,LIAB,MIO_NAC,ES,2010-01-01,3410378
F,NCO,S121_S122_S123,LIAB,MIO_NAC,ES,2011-01-01,3656527
F,NCO,S121_S122_S123,LIAB,MIO_NAC,ES,2012-01-01,3869630
F,NCO,S121_S122_S123,LIAB,MIO_NAC,ES,2013-01-01,3334952
F,NCO,S121_S122_S123,LIAB,MIO_NAC,ES,2014-01-01,3213113
F,NCO,S121_S122_S123,LIAB,MIO_NAC,ES,2015-01-01,3156636
F,NCO,S121_S122_S123,LIAB,MIO_NAC,ES,2016-01-01,3202768
F,NCO,S121_S122_S123,LIAB,MIO_NAC,ES,2017-01-01,3384505
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FI,1995-01-01,127504
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FI,1996-01-01,123171
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FI,1997-01-01,133180
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FI,1998-01-01,132063
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FI,1999-01-01,147472
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FI,2000-01-01,144521
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FI,2001-01-01,175144
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FI,2002-01-01,185128
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FI,2003-01-01,210153
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FI,2004-01-01,236682
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FI,2005-01-01,262343
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FI,2006-01-01,289592
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FI,2007-01-01,326660
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FI,2008-01-01,420884
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FI,2009-01-01,437493
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FI,2010-01-01,534630
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FI,2011-01-01,736931
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FI,2012-01-01,697354
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FI,2013-01-01,572552
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FI,2014-01-01,617812
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FI,2015-01-01,601196
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FI,2016-01-01,616099
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FI,2017-01-01,552890
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FR,1995-01-01,2903442
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FR,1996-01-01,3003357
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FR,1997-01-01,3197357
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FR,1998-01-01,3253334
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FR,1999-01-01,3700986
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FR,2000-01-01,3824111
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FR,2001-01-01,4078696
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FR,2002-01-01,4234048
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FR,2003-01-01,4421408
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FR,2004-01-01,4895628
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FR,2005-01-01,5579277
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FR,2006-01-01,6309176
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FR,2007-01-01,7251084
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FR,2008-01-01,7844823
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FR,2009-01-01,7632721
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FR,2010-01-01,7797686
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FR,2011-01-01,8672849
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FR,2012-01-01,8647015
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FR,2013-01-01,8499255
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FR,2014-01-01,8874836
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FR,2015-01-01,9047458
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FR,2016-01-01,9319524
F,NCO,S121_S122_S123,LIAB,MIO_NAC,FR,2017-01-01,9693260
F,NCO,S121_S122_S123,LIAB,MIO_NAC,HR,1995-01-01,
F,NCO,S121_S122_S123,LIAB,MIO_NAC,HR,1996-01-01,
F,NCO,S121_S122_S123,LIAB,MIO_NAC,HR,1997-01-01,
F,NCO,S121_S122_S123,LIAB,MIO_NAC,HR,1998-01-01,
