na_item,sector,unit,geotime,date,value
GD,S13,MIO_NAC,BG,2011-01-01,12290.7
GD,S13,MIO_NAC,BG,2012-01-01,13700.3
GD,S13,MIO_NAC,BG,2013-01-01,13978.1
GD,S13,MIO_NAC,BG,2014-01-01,22723.6
GD,S13,MIO_NAC,BG,2015-01-01,23217.0
GD,S13,MIO_NAC,BG,2016-01-01,27862.0
GD,S13,MIO_NAC,BG,2017-01-01,25907.8
GD,S13,MIO_NAC,CY,1995-01-01,3765.7
GD,S13,MIO_NAC,CY,1996-01-01,4012.6
GD,S13,MIO_NAC,CY,1997-01-01,4531.8
GD,S13,MIO_NAC,CY,1998-01-01,5043.6
GD,S13,MIO_NAC,CY,1999-01-01,5428.9
GD,S13,MIO_NAC,CY,2000-01-01,5905.2
GD,S13,MIO_NAC,CY,2001-01-01,6544.4
GD,S13,MIO_NAC,CY,2002-01-01,7187.9
GD,S13,MIO_NAC,CY,2003-01-01,8200.1
GD,S13,MIO_NAC,CY,2004-01-01,8974.3
GD,S13,MIO_NAC,CY,2005-01-01,9402.8
GD,S13,MIO_NAC,CY,2006-01-01,9481.7
GD,S13,MIO_NAC,CY,2007-01-01,9461.8
GD,S13,MIO_NAC,CY,2008-01-01,8658.6
GD,S13,MIO_NAC,CY,2009-01-01,10139.0
GD,S13,MIO_NAC,CY,2010-01-01,10953.7
GD,S13,MIO_NAC,CY,2011-01-01,13057.9
GD,S13,MIO_NAC,CY,2012-01-01,15618.4
GD,S13,MIO_NAC,CY,2013-01-01,18706.4
GD,S13,MIO_NAC,CY,2014-01-01,19013.8
GD,S13,MIO_NAC,CY,2015-01-01,19164.0
GD,S13,MIO_NAC,CY,2016-01-01,19509.2
GD,S13,MIO_NAC,CY,2017-01-01,18814.1
GD,S13,MIO_NAC,CZ,1995-01-01,216645.0
GD,S13,MIO_NAC,CZ,1996-01-01,211777.0
GD,S13,MIO_NAC,CZ,1997-01-01,240341.0
GD,S13,MIO_NAC,CZ,1998-01-01,300976.0
GD,S13,MIO_NAC,CZ,1999-01-01,342083.0
GD,S13,MIO_NAC,CZ,2000-01-01,405418.0
GD,S13,MIO_NAC,CZ,2001-01-01,585615.0
GD,S13,MIO_NAC,CZ,2002-01-01,695133.0
GD,S13,MIO_NAC,CZ,2003-01-01,795347.0
GD,S13,MIO_NAC,CZ,2004-01-01,873760.0
GD,S13,MIO_NAC,CZ,2005-01-01,910309.0
GD,S13,MIO_NAC,CZ,2006-01-01,973153.0
GD,S13,MIO_NAC,CZ,2007-01-01,1054684.0
GD,S13,MIO_NAC,CZ,2008-01-01,1136819.0
GD,S13,MIO_NAC,CZ,2009-01-01,1319064.0
GD,S13,MIO_NAC,CZ,2010-01-01,1480165.0
GD,S13,MIO_NAC,CZ,2011-01-01,1606492.0
GD,S13,MIO_NAC,CZ,2012-01-01,1805429.0
GD,S13,MIO_NAC,CZ,2013-01-01,1840412.0
GD,S13,MIO_NAC,CZ,2014-01-01,1819098.0
GD,S13,MIO_NAC,CZ,2015-01-01,1836255.0
GD,S13,MIO_NAC,CZ,2016-01-01,1754883.0
GD,S13,MIO_NAC,CZ,2017-01-01,1749532.0
GD,S13,MIO_NAC,DE,1995-01-01,1040187.3
GD,S13,MIO_NAC,DE,1996-01-01,1110441.1
GD,S13,MIO_NAC,DE,1997-01-01,1154462.9
GD,S13,MIO_NAC,DE,1998-01-01,1199283.7
GD,S13,MIO_NAC,DE,1999-01-01,1238568.1
GD,S13,MIO_NAC,DE,2000-01-01,1245785.0
GD,S13,MIO_NAC,DE,2001-01-01,1258749.0
GD,S13,MIO_NAC,DE,2002-01-01,1312446.6
GD,S13,MIO_NAC,DE,2003-01-01,1400260.9
GD,S13,MIO_NAC,DE,2004-01-01,1470586.1
GD,S13,MIO_NAC,DE,2005-01-01,1541399.9
GD,S13,MIO_NAC,DE,2006-01-01,1591334.4
GD,S13,MIO_NAC,DE,2007-01-01,1600016.2
GD,S13,MIO_NAC,DE,2008-01-01,1669035.0
GD,S13,MIO_NAC,DE,2009-01-01,1785684.4
GD,S13,MIO_NAC,DE,2010-01-01,2088715.8
GD,S13,MIO_NAC,DE,2011-01-01,2125337.1
GD,S13,MIO_NAC,DE,2012-01-01,2202864.1
GD,S13,MIO_NAC,DE,2013-01-01,2188128.0
GD,S13,MIO_NAC,DE,2014-01-01,2189568.6
GD,S13,MIO_NAC,DE,2015-01-01,2159746.0
GD,S13,MIO_NAC,DE,2016-01-01,2143904.1
GD,S13,MIO_NAC,DE,2017-01-01,2092781.2
GD,S13,MIO_NAC,DK,1995-01-01,
GD,S13,MIO_NAC,DK,1996-01-01,
GD,S13,MIO_NAC,DK,1997-01-01,
GD,S13,MIO_NAC,DK,1998-01-01,
GD,S13,MIO_NAC,DK,1999-01-01,
GD,S13,MIO_NAC,DK,2000-01-01,694695.0
GD,S13,MIO_NAC,DK,2001-01-01,665304.0
GD,S13,MIO_NAC,DK,2002-01-01,692175.0
GD,S13,MIO_NAC,DK,2003-01-01,663062.0
GD,S13,MIO_NAC,DK,2004-01-01,664989.0
GD,S13,MIO_NAC,DK,2005-01-01,593352.0
GD,S13,MIO_NAC,DK,2006-01-01,530743.0
GD,S13,MIO_NAC,DK,2007-01-01,475504.0
GD,S13,MIO_NAC,DK,2008-01-01,600127.0
GD,S13,MIO_NAC,DK,2009-01-01,691988.0
GD,S13,MIO_NAC,DK,2010-01-01,771235.0
GD,S13,MIO_NAC,DK,2011-01-01,850862.0
GD,S13,MIO_NAC,DK,2012-01-01,850746.0
GD,S13,MIO_NAC,DK,2013-01-01,849938.0
GD,S13,MIO_NAC,DK,2014-01-01,877067.0
GD,S13,MIO_NAC,DK,2015-01-01,809664.0
GD,S13,MIO_NAC,DK,2016-01-01,783029.0
GD,S13,MIO_NAC,DK,2017-01-01,775060.0
GD,S13,MIO_NAC,EE,1995-01-01,227.5
GD,S13,MIO_NAC,EE,1996-01-01,275.4
GD,S13,MIO_NAC,EE,1997-01-01,314.4
GD,S13,MIO_NAC,EE,1998-01-01,302.3
GD,S13,MIO_NAC,EE,1999-01-01,348.0
GD,S13,MIO_NAC,EE,2000-01-01,315.6
GD,S13,MIO_NAC,EE,2001-01-01,333.4
GD,S13,MIO_NAC,EE,2002-01-01,442.9
GD,S13,MIO_NAC,EE,2003-01-01,489.7
GD,S13,MIO_NAC,EE,2004-01-01,491.4
GD,S13,MIO_NAC,EE,2005-01-01,512.3
GD,S13,MIO_NAC,EE,2006-01-01,595.5
GD,S13,MIO_NAC,EE,2007-01-01,595.2
GD,S13,MIO_NAC,EE,2008-01-01,741.1
GD,S13,MIO_NAC,EE,2009-01-01,995.6
GD,S13,MIO_NAC,EE,2010-01-01,964.4
GD,S13,MIO_NAC,EE,2011-01-01,1011.1
GD,S13,MIO_NAC,EE,2012-01-01,1745.5
GD,S13,MIO_NAC,EE,2013-01-01,1923.7
GD,S13,MIO_NAC,EE,2014-01-01,2108.4
GD,S13,MIO_NAC,EE,2015-01-01,2034.9
GD,S13,MIO_NAC,EE,2016-01-01,1986.8
GD,S13,MIO_NAC,EE,2017-01-01,2063.7
GD,S13,MIO_NAC,EL,1995-01-01,92124.0
GD,S13,MIO_NAC,EL,1996-01-01,104413.0
GD,S13,MIO_NAC,EL,1997-01-01,114083.0
GD,S13,MIO_NAC,EL,1998-01-01,122037.0
GD,S13,MIO_NAC,EL,1999-01-01,132326.0
GD,S13,MIO_NAC,EL,2000-01-01,148217.0
GD,S13,MIO_NAC,EL,2001-01-01,162971.0
GD,S13,MIO_NAC,EL,2002-01-01,171410.0
GD,S13,MIO_NAC,EL,2003-01-01,181510.0
GD,S13,MIO_NAC,EL,2004-01-01,199276.0
GD,S13,MIO_NAC,EL,2005-01-01,213970.0
GD,S13,MIO_NAC,EL,2006-01-01,225648.0
GD,S13,MIO_NAC,EL,2007-01-01,239915.0
GD,S13,MIO_NAC,EL,2008-01-01,264775.0
GD,S13,MIO_NAC,EL,2009-01-01,301062.0
GD,S13,MIO_NAC,EL,2010-01-01,330570.0
GD,S13,MIO_NAC,EL,2011-01-01,356235.0
GD,S13,MIO_NAC,EL,2012-01-01,305085.0
GD,S13,MIO_NAC,EL,2013-01-01,320498.0
GD,S13,MIO_NAC,EL,2014-01-01,319629.0
GD,S13,MIO_NAC,EL,2015-01-01,311725.0
GD,S13,MIO_NAC,EL,2016-01-01,315011.0
GD,S13,MIO_NAC,EL,2017-01-01,317414.0
GD,S13,MIO_NAC,ES,1995-01-01,283457.0
GD,S13,MIO_NAC,ES,1996-01-01,319976.0
GD,S13,MIO_NAC,ES,1997-01-01,333627.0
GD,S13,MIO_NAC,ES,1998-01-01,346417.0
GD,S13,MIO_NAC,ES,1999-01-01,362223.0
GD,S13,MIO_NAC,ES,2000-01-01,374557.0
GD,S13,MIO_NAC,ES,2001-01-01,378883.0
GD,S13,MIO_NAC,ES,2002-01-01,384145.0
GD,S13,MIO_NAC,ES,2003-01-01,382775.0
GD,S13,MIO_NAC,ES,2004-01-01,389888.0
GD,S13,MIO_NAC,ES,2005-01-01,393479.0
GD,S13,MIO_NAC,ES,2006-01-01,392132.0
GD,S13,MIO_NAC,ES,2007-01-01,384662.0
GD,S13,MIO_NAC,ES,2008-01-01,440621.0
GD,S13,MIO_NAC,ES,2009-01-01,569535.0
GD,S13,MIO_NAC,ES,2010-01-01,650079.0
GD,S13,MIO_NAC,ES,2011-01-01,744323.0
GD,S13,MIO_NAC,ES,2012-01-01,891502.0
GD,S13,MIO_NAC,ES,2013-01-01,979031.0
GD,S13,MIO_NAC,ES,2014-01-01,1041624.0
GD,S13,MIO_NAC,ES,2015-01-01,1073934.0
GD,S13,MIO_NAC,ES,2016-01-01,1107220.0
GD,S13,MIO_NAC,ES,2017-01-01,1144425.0
GD,S13,MIO_NAC,FI,1995-01-01,54351.4
GD,S13,MIO_NAC,FI,1996-01-01,56457.7
GD,S13,MIO_NAC,FI,1997-01-01,57858.0
GD,S13,MIO_NAC,FI,1998-01-01,56414.1
GD,S13,MIO_NAC,FI,1999-01-01,55912.4
GD,S13,MIO_NAC,FI,2000-01-01,57926.2
GD,S13,MIO_NAC,FI,2001-01-01,59186.6
GD,S13,MIO_NAC,FI,2002-01-01,59661.0
GD,S13,MIO_NAC,FI,2003-01-01,64870.0
GD,S13,MIO_NAC,FI,2004-01-01,67697.0
GD,S13,MIO_NAC,FI,2005-01-01,65759.0
GD,S13,MIO_NAC,FI,2006-01-01,65894.0
GD,S13,MIO_NAC,FI,2007-01-01,63425.0
GD,S13,MIO_NAC,FI,2008-01-01,63254.0
GD,S13,MIO_NAC,FI,2009-01-01,75482.0
GD,S13,MIO_NAC,FI,2010-01-01,88160.0
GD,S13,MIO_NAC,FI,2011-01-01,95490.0
GD,S13,MIO_NAC,FI,2012-01-01,107708.0
GD,S13,MIO_NAC,FI,2013-01-01,114801.0
GD,S13,MIO_NAC,FI,2014-01-01,123696.0
GD,S13,MIO_NAC,FI,2015-01-01,133206.0
GD,S13,MIO_NAC,FI,2016-01-01,136150.0
GD,S13,MIO_NAC,FI,2017-01-01,137278.0
GD,S13,MIO_NAC,FR,1995-01-01,683523.0
GD,S13,MIO_NAC,FR,1996-01-01,751340.0
GD,S13,MIO_NAC,FR,1997-01-01,794088.0
GD,S13,MIO_NAC,FR,1998-01-01,829352.0
GD,S13,MIO_NAC,FR,1999-01-01,847555.0
GD,S13,MIO_NAC,FR,2000-01-01,870626.0
GD,S13,MIO_NAC,FR,2001-01-01,897446.0
GD,S13,MIO_NAC,FR,2002-01-01,956794.0
GD,S13,MIO_NAC,FR,2003-01-01,1050356.0
GD,S13,MIO_NAC,FR,2004-01-01,1123615.0
GD,S13,MIO_NAC,FR,2005-01-01,1189919.0
GD,S13,MIO_NAC,FR,2006-01-01,1194106.0
GD,S13,MIO_NAC,FR,2007-01-01,1252867.0
GD,S13,MIO_NAC,FR,2008-01-01,1370326.0
GD,S13,MIO_NAC,FR,2009-01-01,1607985.0
GD,S13,MIO_NAC,FR,2010-01-01,1701124.0
GD,S13,MIO_NAC,FR,2011-01-01,1807959.0
GD,S13,MIO_NAC,FR,2012-01-01,1892503.0
GD,S13,MIO_NAC,FR,2013-01-01,1977697.0
GD,S13,MIO_NAC,FR,2014-01-01,2039848.1
GD,S13,MIO_NAC,FR,2015-01-01,2101221.2
GD,S13,MIO_NAC,FR,2016-01-01,2188348.6
GD,S13,MIO_NAC,FR,2017-01-01,2257764.9
GD,S13,MIO_NAC,HR,1995-01-01,
GD,S13,MIO_NAC,HR,1996-01-01,
GD,S13,MIO_NAC,HR,1997-01-01,
GD,S13,MIO_NAC,HR,1998-01-01,
GD,S13,MIO_NAC,HR,1999-01-01,
GD,S13,MIO_NAC,HR,2000-01-01,63983.1
GD,S13,MIO_NAC,HR,2001-01-01,70835.5
GD,S13,MIO_NAC,HR,2002-01-01,77412.4
GD,S13,MIO_NAC,HR,2003-01-01,88522.8
GD,S13,MIO_NAC,HR,2004-01-01,100897.7
GD,S13,MIO_NAC,HR,2005-01-01,111028.6
GD,S13,MIO_NAC,HR,2006-01-01,113670.3
GD,S13,MIO_NAC,HR,2007-01-01,120044.4
GD,S13,MIO_NAC,HR,2008-01-01,135489.0
GD,S13,MIO_NAC,HR,2009-01-01,159895.4
GD,S13,MIO_NAC,HR,2010-01-01,188617.0
GD,S13,MIO_NAC,HR,2011-01-01,212828.1
GD,S13,MIO_NAC,HR,2012-01-01,229740.0
GD,S13,MIO_NAC,HR,2013-01-01,266622.9
GD,S13,MIO_NAC,HR,2014-01-01,278369.7
GD,S13,MIO_NAC,HR,2015-01-01,284206.2
GD,S13,MIO_NAC,HR,2016-01-01,281741.9
GD,S13,MIO_NAC,HR,2017-01-01,283317.7
GD,S13,MIO_NAC,HU,1995-01-01,4900605.0
GD,S13,MIO_NAC,HU,1996-01-01,5072071.0
GD,S13,MIO_NAC,HU,1997-01-01,5480415.0
GD,S13,MIO_NAC,HU,1998-01-01,6285528.0
GD,S13,MIO_NAC,HU,1999-01-01,6988670.0
GD,S13,MIO_NAC,HU,2000-01-01,7377569.0
GD,S13,MIO_NAC,HU,2001-01-01,8007848.0
GD,S13,MIO_NAC,HU,2002-01-01,9656989.0
GD,S13,MIO_NAC,HU,2003-01-01,11078541.0
GD,S13,MIO_NAC,HU,2004-01-01,12389858.0
GD,S13,MIO_NAC,HU,2005-01-01,13643767.0
GD,S13,MIO_NAC,HU,2006-01-01,15635158.0
GD,S13,MIO_NAC,HU,2007-01-01,16813307.0
GD,S13,MIO_NAC,HU,2008-01-01,19465604.0
GD,S13,MIO_NAC,HU,2009-01-01,20569410.0
GD,S13,MIO_NAC,HU,2010-01-01,21847404.0
GD,S13,MIO_NAC,HU,2011-01-01,22780457.0
GD,S13,MIO_NAC,HU,2012-01-01,22556631.0
GD,S13,MIO_NAC,HU,2013-01-01,23334879.0
GD,S13,MIO_NAC,HU,2014-01-01,24975014.0
GD,S13,MIO_NAC,HU,2015-01-01,26336529.0
GD,S13,MIO_NAC,HU,2016-01-01,26912197.0
GD,S13,MIO_NAC,HU,2017-01-01,28095477.0
GD,S13,MIO_NAC,IE,1995-01-01,43060.7
GD,S13,MIO_NAC,IE,1996-01-01,42063.9
GD,S13,MIO_NAC,IE,1997-01-01,42735.4
GD,S13,MIO_NAC,IE,1998-01-01,41352.7
GD,S13,MIO_NAC,IE,1999-01-01,43212.9
GD,S13,MIO_NAC,IE,2000-01-01,39096.3
GD,S13,MIO_NAC,IE,2001-01-01,40538.4
GD,S13,MIO_NAC,IE,2002-01-01,41538.4
GD,S13,MIO_NAC,IE,2003-01-01,43564.4
GD,S13,MIO_NAC,IE,2004-01-01,44055.8
GD,S13,MIO_NAC,IE,2005-01-01,44379.0
GD,S13,MIO_NAC,IE,2006-01-01,43692.4
GD,S13,MIO_NAC,IE,2007-01-01,47147.8
GD,S13,MIO_NAC,IE,2008-01-01,79621.0
GD,S13,MIO_NAC,IE,2009-01-01,104685.5
GD,S13,MIO_NAC,IE,2010-01-01,144229.9
GD,S13,MIO_NAC,IE,2011-01-01,189728.8
GD,S13,MIO_NAC,IE,2012-01-01,210022.3
GD,S13,MIO_NAC,IE,2013-01-01,215337.8
GD,S13,MIO_NAC,IE,2014-01-01,203355.4
GD,S13,MIO_NAC,IE,2015-01-01,201624.1
GD,S13,MIO_NAC,IE,2016-01-01,200677.8
GD,S13,MIO_NAC,IE,2017-01-01,201289.9
GD,S13,MIO_NAC,IT,1995-01-01,1151539.0
GD,S13,MIO_NAC,IT,1996-01-01,1213535.2
GD,S13,MIO_NAC,IT,1997-01-01,1239878.5
GD,S13,MIO_NAC,IT,1998-01-01,1258222.6
GD,S13,MIO_NAC,IT,1999-01-01,1285054.1
GD,S13,MIO_NAC,IT,2000-01-01,1302548.0
GD,S13,MIO_NAC,IT,2001-01-01,1360285.4
GD,S13,MIO_NAC,IT,2002-01-01,1371679.2
GD,S13,MIO_NAC,IT,2003-01-01,1397460.4
GD,S13,MIO_NAC,IT,2004-01-01,1449656.6
GD,S13,MIO_NAC,IT,2005-01-01,1518639.7
GD,S13,MIO_NAC,IT,2006-01-01,1588072.3
GD,S13,MIO_NAC,IT,2007-01-01,1606203.2
GD,S13,MIO_NAC,IT,2008-01-01,1671400.8
GD,S13,MIO_NAC,IT,2009-01-01,1770229.7
GD,S13,MIO_NAC,IT,2010-01-01,1851816.9
GD,S13,MIO_NAC,IT,2011-01-01,1908003.8
GD,S13,MIO_NAC,IT,2012-01-01,1990129.7
GD,S13,MIO_NAC,IT,2013-01-01,2070253.8
GD,S13,MIO_NAC,IT,2014-01-01,2137322.0
GD,S13,MIO_NAC,IT,2015-01-01,2173402.7
GD,S13,MIO_NAC,IT,2016-01-01,2219581.2
GD,S13,MIO_NAC,IT,2017-01-01,2263479.2
GD,S13,MIO_NAC,LT,1995-01-01,894.5
GD,S13,MIO_NAC,LT,1996-01-01,1351.5
GD,S13,MIO_NAC,LT,1997-01-01,1802.2
GD,S13,MIO_NAC,LT,1998-01-01,2153.7
GD,S13,MIO_NAC,LT,1999-01-01,2885.6
GD,S13,MIO_NAC,LT,2000-01-01,3139.9
GD,S13,MIO_NAC,LT,2001-01-01,3249.8
GD,S13,MIO_NAC,LT,2002-01-01,3365.4
GD,S13,MIO_NAC,LT,2003-01-01,3394.7
GD,S13,MIO_NAC,LT,2004-01-01,3404.5
GD,S13,MIO_NAC,LT,2005-01-01,3701.9
GD,S13,MIO_NAC,LT,2006-01-01,4151.9
GD,S13,MIO_NAC,LT,2007-01-01,4609.7
GD,S13,MIO_NAC,LT,2008-01-01,4762.1
GD,S13,MIO_NAC,LT,2009-01-01,7528.5
GD,S13,MIO_NAC,LT,2010-01-01,10150.4
GD,S13,MIO_NAC,LT,2011-01-01,11629.2
GD,S13,MIO_NAC,LT,2012-01-01,13264.1
GD,S13,MIO_NAC,LT,2013-01-01,13550.6
GD,S13,MIO_NAC,LT,2014-01-01,14827.1
GD,S13,MIO_NAC,LT,2015-01-01,15939.5
GD,S13,MIO_NAC,LT,2016-01-01,15515.4
GD,S13,MIO_NAC,LT,2017-01-01,16614.1
GD,S13,MIO_NAC,LU,1995-01-01,1520.0
GD,S13,MIO_NAC,LU,1996-01-01,1580.9
GD,S13,MIO_NAC,LU,1997-01-01,1624.9
GD,S13,MIO_NAC,LU,1998-01-01,1624.8
GD,S13,MIO_NAC,LU,1999-01-01,1627.4
GD,S13,MIO_NAC,LU,2000-01-01,1672.2
GD,S13,MIO_NAC,LU,2001-01-01,1736.6
GD,S13,MIO_NAC,LU,2002-01-01,1768.3
GD,S13,MIO_NAC,LU,2003-01-01,1817.9
GD,S13,MIO_NAC,LU,2004-01-01,2051.9
GD,S13,MIO_NAC,LU,2005-01-01,2217.1
GD,S13,MIO_NAC,LU,2006-01-01,2630.1
GD,S13,MIO_NAC,LU,2007-01-01,2868.2
GD,S13,MIO_NAC,LU,2008-01-01,5684.6
GD,S13,MIO_NAC,LU,2009-01-01,5815.7
GD,S13,MIO_NAC,LU,2010-01-01,7951.0
GD,S13,MIO_NAC,LU,2011-01-01,8074.5
GD,S13,MIO_NAC,LU,2012-01-01,9699.7
GD,S13,MIO_NAC,LU,2013-01-01,11009.6
GD,S13,MIO_NAC,LU,2014-01-01,11330.5
GD,S13,MIO_NAC,LU,2015-01-01,11446.9
GD,S13,MIO_NAC,LU,2016-01-01,11024.4
GD,S13,MIO_NAC,LU,2017-01-01,12697.1
GD,S13,MIO_NAC,LV,1995-01-01,563.6
GD,S13,MIO_NAC,LV,1996-01-01,620.1
GD,S13,MIO_NAC,LV,1997-01-01,574.3
GD,S13,MIO_NAC,LV,1998-01-01,542.7
GD,S13,MIO_NAC,LV,1999-01-01,757.0
GD,S13,MIO_NAC,LV,2000-01-01,829.2
GD,S13,MIO_NAC,LV,2001-01-01,1032.5
GD,S13,MIO_NAC,LV,2002-01-01,1093.4
GD,S13,MIO_NAC,LV,2003-01-01,1311.4
GD,S13,MIO_NAC,LV,2004-01-01,1550.8
GD,S13,MIO_NAC,LV,2005-01-01,1552.0
GD,S13,MIO_NAC,LV,2006-01-01,1634.5
GD,S13,MIO_NAC,LV,2007-01-01,1817.9
GD,S13,MIO_NAC,LV,2008-01-01,4426.8
GD,S13,MIO_NAC,LV,2009-01-01,6738.7
GD,S13,MIO_NAC,LV,2010-01-01,8401.5
GD,S13,MIO_NAC,LV,2011-01-01,8662.8
GD,S13,MIO_NAC,LV,2012-01-01,9020.0
GD,S13,MIO_NAC,LV,2013-01-01,8892.7
GD,S13,MIO_NAC,LV,2014-01-01,9668.5
GD,S13,MIO_NAC,LV,2015-01-01,8953.3
GD,S13,MIO_NAC,LV,2016-01-01,10091.6
GD,S13,MIO_NAC,LV,2017-01-01,10806.8
GD,S13,MIO_NAC,MT,1995-01-01,1044.9
GD,S13,MIO_NAC,MT,1996-01-01,1236.0
GD,S13,MIO_NAC,MT,1997-01-01,1582.2
GD,S13,MIO_NAC,MT,1998-01-01,1841.5
GD,S13,MIO_NAC,MT,1999-01-01,2361.1
GD,S13,MIO_NAC,MT,2000-01-01,2519.2
GD,S13,MIO_NAC,MT,2001-01-01,2781.0
GD,S13,MIO_NAC,MT,2002-01-01,2851.6
GD,S13,MIO_NAC,MT,2003-01-01,3285.6
GD,S13,MIO_NAC,MT,2004-01-01,3489.8
GD,S13,MIO_NAC,MT,2005-01-01,3606.4
GD,S13,MIO_NAC,MT,2006-01-01,3472.9
GD,S13,MIO_NAC,MT,2007-01-01,3584.6
GD,S13,MIO_NAC,MT,2008-01-01,3837.0
GD,S13,MIO_NAC,MT,2009-01-01,4152.7
GD,S13,MIO_NAC,MT,2010-01-01,4452.1
GD,S13,MIO_NAC,MT,2011-01-01,4796.6
GD,S13,MIO_NAC,MT,2012-01-01,4855.1
GD,S13,MIO_NAC,MT,2013-01-01,5226.6
GD,S13,MIO_NAC,MT,2014-01-01,5390.0
GD,S13,MIO_NAC,MT,2015-01-01,5585.5
GD,S13,MIO_NAC,MT,2016-01-01,5734.9
GD,S13,MIO_NAC,MT,2017-01-01,5670.6
GD,S13,MIO_NAC,NL,1995-01-01,240962.0
GD,S13,MIO_NAC,NL,1996-01-01,245950.0
GD,S13,MIO_NAC,NL,1997-01-01,242791.0
GD,S13,MIO_NAC,NL,1998-01-01,247173.0
GD,S13,MIO_NAC,NL,1999-01-01,245746.0
GD,S13,MIO_NAC,NL,2000-01-01,235427.0
GD,S13,MIO_NAC,NL,2001-01-01,238329.0
GD,S13,MIO_NAC,NL,2002-01-01,244564.0
GD,S13,MIO_NAC,NL,2003-01-01,256381.0
GD,S13,MIO_NAC,NL,2004-01-01,266230.0
GD,S13,MIO_NAC,NL,2005-01-01,274420.0
GD,S13,MIO_NAC,NL,2006-01-01,264268.0
GD,S13,MIO_NAC,NL,2007-01-01,266215.0
GD,S13,MIO_NAC,NL,2008-01-01,354022.0
GD,S13,MIO_NAC,NL,2009-01-01,354795.0
GD,S13,MIO_NAC,NL,2010-01-01,378789.0
GD,S13,MIO_NAC,NL,2011-01-01,401269.0
GD,S13,MIO_NAC,NL,2012-01-01,432428.0
GD,S13,MIO_NAC,NL,2013-01-01,446944.0
