age,unit,sex,indic_em,geotime,date,value
Y15-64,THS_PER,T,ACT,LV,2008-01-01,1097.0
Y15-64,THS_PER,T,ACT,LV,2009-01-01,1069.0
Y15-64,THS_PER,T,ACT,LV,2010-01-01,1034.0
Y15-64,THS_PER,T,ACT,LV,2011-01-01,1007.0
Y15-64,THS_PER,T,ACT,LV,2012-01-01,1006.0
Y15-64,THS_PER,T,ACT,LV,2013-01-01,986.0
Y15-64,THS_PER,T,ACT,LV,2014-01-01,966.0
Y15-64,THS_PER,T,ACT,LV,2015-01-01,965.0
Y15-64,THS_PER,T,ACT,LV,2016-01-01,957.0
Y15-64,THS_PER,T,ACT,LV,2017-01-01,946.0
Y15-64,THS_PER,T,ACT,MT,1995-01-01,
Y15-64,THS_PER,T,ACT,MT,1996-01-01,
Y15-64,THS_PER,T,ACT,MT,1997-01-01,152.0
Y15-64,THS_PER,T,ACT,MT,1998-01-01,152.0
Y15-64,THS_PER,T,ACT,MT,1999-01-01,152.0
Y15-64,THS_PER,T,ACT,MT,2000-01-01,153.0
Y15-64,THS_PER,T,ACT,MT,2001-01-01,155.0
Y15-64,THS_PER,T,ACT,MT,2002-01-01,157.0
Y15-64,THS_PER,T,ACT,MT,2003-01-01,159.0
Y15-64,THS_PER,T,ACT,MT,2004-01-01,158.0
Y15-64,THS_PER,T,ACT,MT,2005-01-01,159.0
Y15-64,THS_PER,T,ACT,MT,2006-01-01,161.0
Y15-64,THS_PER,T,ACT,MT,2007-01-01,165.0
Y15-64,THS_PER,T,ACT,MT,2008-01-01,168.0
Y15-64,THS_PER,T,ACT,MT,2009-01-01,170.0
Y15-64,THS_PER,T,ACT,MT,2010-01-01,172.0
Y15-64,THS_PER,T,ACT,MT,2011-01-01,176.0
Y15-64,THS_PER,T,ACT,MT,2012-01-01,182.0
Y15-64,THS_PER,T,ACT,MT,2013-01-01,190.0
Y15-64,THS_PER,T,ACT,MT,2014-01-01,198.0
Y15-64,THS_PER,T,ACT,MT,2015-01-01,206.0
Y15-64,THS_PER,T,ACT,MT,2016-01-01,215.0
Y15-64,THS_PER,T,ACT,MT,2017-01-01,226.0
Y15-64,THS_PER,T,ACT,NL,1995-01-01,7266.0
Y15-64,THS_PER,T,ACT,NL,1996-01-01,7383.0
Y15-64,THS_PER,T,ACT,NL,1997-01-01,7566.0
Y15-64,THS_PER,T,ACT,NL,1998-01-01,7713.0
Y15-64,THS_PER,T,ACT,NL,1999-01-01,7859.0
Y15-64,THS_PER,T,ACT,NL,2000-01-01,8058.0
Y15-64,THS_PER,T,ACT,NL,2001-01-01,8189.0
Y15-64,THS_PER,T,ACT,NL,2002-01-01,8319.0
Y15-64,THS_PER,T,ACT,NL,2003-01-01,8350.0
Y15-64,THS_PER,T,ACT,NL,2004-01-01,8398.0
Y15-64,THS_PER,T,ACT,NL,2005-01-01,8414.0
Y15-64,THS_PER,T,ACT,NL,2006-01-01,8484.0
Y15-64,THS_PER,T,ACT,NL,2007-01-01,8622.0
Y15-64,THS_PER,T,ACT,NL,2008-01-01,8704.0
Y15-64,THS_PER,T,ACT,NL,2009-01-01,8742.0
Y15-64,THS_PER,T,ACT,NL,2010-01-01,8614.0
Y15-64,THS_PER,T,ACT,NL,2011-01-01,8582.0
Y15-64,THS_PER,T,ACT,NL,2012-01-01,8684.0
Y15-64,THS_PER,T,ACT,NL,2013-01-01,8742.0
Y15-64,THS_PER,T,ACT,NL,2014-01-01,8677.0
Y15-64,THS_PER,T,ACT,NL,2015-01-01,8719.0
Y15-64,THS_PER,T,ACT,NL,2016-01-01,8754.0
Y15-64,THS_PER,T,ACT,NL,2017-01-01,8805.0
Y15-64,THS_PER,T,ACT,PL,1995-01-01,
Y15-64,THS_PER,T,ACT,PL,1996-01-01,
Y15-64,THS_PER,T,ACT,PL,1997-01-01,
Y15-64,THS_PER,T,ACT,PL,1998-01-01,16567.0
Y15-64,THS_PER,T,ACT,PL,1999-01-01,16748.0
Y15-64,THS_PER,T,ACT,PL,2000-01-01,16928.0
Y15-64,THS_PER,T,ACT,PL,2001-01-01,17030.0
Y15-64,THS_PER,T,ACT,PL,2002-01-01,16893.0
Y15-64,THS_PER,T,ACT,PL,2003-01-01,16644.0
Y15-64,THS_PER,T,ACT,PL,2004-01-01,16727.0
Y15-64,THS_PER,T,ACT,PL,2005-01-01,16873.0
Y15-64,THS_PER,T,ACT,PL,2006-01-01,16679.0
Y15-64,THS_PER,T,ACT,PL,2007-01-01,16610.0
Y15-64,THS_PER,T,ACT,PL,2008-01-01,16765.0
Y15-64,THS_PER,T,ACT,PL,2009-01-01,17039.0
Y15-64,THS_PER,T,ACT,PL,2010-01-01,16879.0
Y15-64,THS_PER,T,ACT,PL,2011-01-01,16968.0
Y15-64,THS_PER,T,ACT,PL,2012-01-01,17085.0
Y15-64,THS_PER,T,ACT,PL,2013-01-01,17101.0
Y15-64,THS_PER,T,ACT,PL,2014-01-01,17153.0
Y15-64,THS_PER,T,ACT,PL,2015-01-01,17112.0
Y15-64,THS_PER,T,ACT,PL,2016-01-01,16961.0
Y15-64,THS_PER,T,ACT,PL,2017-01-01,16919.0
Y15-64,THS_PER,T,ACT,PT,1995-01-01,4549.0
Y15-64,THS_PER,T,ACT,PT,1996-01-01,4538.0
Y15-64,THS_PER,T,ACT,PT,1997-01-01,4575.0
Y15-64,THS_PER,T,ACT,PT,1998-01-01,4834.0
Y15-64,THS_PER,T,ACT,PT,1999-01-01,4879.0
Y15-64,THS_PER,T,ACT,PT,2000-01-01,4952.0
Y15-64,THS_PER,T,ACT,PT,2001-01-01,5023.0
Y15-64,THS_PER,T,ACT,PT,2002-01-01,5085.0
Y15-64,THS_PER,T,ACT,PT,2003-01-01,5105.0
Y15-64,THS_PER,T,ACT,PT,2004-01-01,5101.0
Y15-64,THS_PER,T,ACT,PT,2005-01-01,5136.0
Y15-64,THS_PER,T,ACT,PT,2006-01-01,5171.0
Y15-64,THS_PER,T,ACT,PT,2007-01-01,5196.0
Y15-64,THS_PER,T,ACT,PT,2008-01-01,5203.0
Y15-64,THS_PER,T,ACT,PT,2009-01-01,5161.0
Y15-64,THS_PER,T,ACT,PT,2010-01-01,5166.0
Y15-64,THS_PER,T,ACT,PT,2011-01-01,5138.0
Y15-64,THS_PER,T,ACT,PT,2012-01-01,5087.0
Y15-64,THS_PER,T,ACT,PT,2013-01-01,5010.0
Y15-64,THS_PER,T,ACT,PT,2014-01-01,4976.0
Y15-64,THS_PER,T,ACT,PT,2015-01-01,4949.0
Y15-64,THS_PER,T,ACT,PT,2016-01-01,4940.0
Y15-64,THS_PER,T,ACT,PT,2017-01-01,4972.0
Y15-64,THS_PER,T,ACT,RO,1995-01-01,
Y15-64,THS_PER,T,ACT,RO,1996-01-01,
Y15-64,THS_PER,T,ACT,RO,1997-01-01,
Y15-64,THS_PER,T,ACT,RO,1998-01-01,10466.0
Y15-64,THS_PER,T,ACT,RO,1999-01-01,10388.0
Y15-64,THS_PER,T,ACT,RO,2000-01-01,10411.0
Y15-64,THS_PER,T,ACT,RO,2001-01-01,10279.0
Y15-64,THS_PER,T,ACT,RO,2002-01-01,9717.0
Y15-64,THS_PER,T,ACT,RO,2003-01-01,9293.0
Y15-64,THS_PER,T,ACT,RO,2004-01-01,9434.0
Y15-64,THS_PER,T,ACT,RO,2005-01-01,9356.0
Y15-64,THS_PER,T,ACT,RO,2006-01-01,9565.0
Y15-64,THS_PER,T,ACT,RO,2007-01-01,9483.0
Y15-64,THS_PER,T,ACT,RO,2008-01-01,9457.0
Y15-64,THS_PER,T,ACT,RO,2009-01-01,9485.0
Y15-64,THS_PER,T,ACT,RO,2010-01-01,8958.0
Y15-64,THS_PER,T,ACT,RO,2011-01-01,8799.0
Y15-64,THS_PER,T,ACT,RO,2012-01-01,8849.0
Y15-64,THS_PER,T,ACT,RO,2013-01-01,8832.0
Y15-64,THS_PER,T,ACT,RO,2014-01-01,8883.0
Y15-64,THS_PER,T,ACT,RO,2015-01-01,8858.0
Y15-64,THS_PER,T,ACT,RO,2016-01-01,8696.0
Y15-64,THS_PER,T,ACT,RO,2017-01-01,8812.0
Y15-64,THS_PER,T,ACT,SE,1995-01-01,
Y15-64,THS_PER,T,ACT,SE,1996-01-01,4325.0
Y15-64,THS_PER,T,ACT,SE,1997-01-01,4290.0
Y15-64,THS_PER,T,ACT,SE,1998-01-01,4269.0
Y15-64,THS_PER,T,ACT,SE,1999-01-01,4306.0
Y15-64,THS_PER,T,ACT,SE,2000-01-01,4315.0
Y15-64,THS_PER,T,ACT,SE,2001-01-01,4468.0
Y15-64,THS_PER,T,ACT,SE,2002-01-01,4482.0
Y15-64,THS_PER,T,ACT,SE,2003-01-01,4501.0
Y15-64,THS_PER,T,ACT,SE,2004-01-01,4519.0
Y15-64,THS_PER,T,ACT,SE,2005-01-01,4614.0
Y15-64,THS_PER,T,ACT,SE,2006-01-01,4687.0
Y15-64,THS_PER,T,ACT,SE,2007-01-01,4750.0
Y15-64,THS_PER,T,ACT,SE,2008-01-01,4797.0
Y15-64,THS_PER,T,ACT,SE,2009-01-01,4799.0
Y15-64,THS_PER,T,ACT,SE,2010-01-01,4827.0
Y15-64,THS_PER,T,ACT,SE,2011-01-01,4887.0
Y15-64,THS_PER,T,ACT,SE,2012-01-01,4909.0
Y15-64,THS_PER,T,ACT,SE,2013-01-01,4963.0
Y15-64,THS_PER,T,ACT,SE,2014-01-01,5005.0
Y15-64,THS_PER,T,ACT,SE,2015-01-01,5044.0
Y15-64,THS_PER,T,ACT,SE,2016-01-01,5100.0
Y15-64,THS_PER,T,ACT,SE,2017-01-01,5190.0
Y15-64,THS_PER,T,ACT,SI,1995-01-01,
Y15-64,THS_PER,T,ACT,SI,1996-01-01,
Y15-64,THS_PER,T,ACT,SI,1997-01-01,935.0
Y15-64,THS_PER,T,ACT,SI,1998-01-01,942.0
Y15-64,THS_PER,T,ACT,SI,1999-01-01,931.0
Y15-64,THS_PER,T,ACT,SI,2000-01-01,942.0
Y15-64,THS_PER,T,ACT,SI,2001-01-01,953.0
Y15-64,THS_PER,T,ACT,SI,2002-01-01,950.0
Y15-64,THS_PER,T,ACT,SI,2003-01-01,943.0
Y15-64,THS_PER,T,ACT,SI,2004-01-01,981.0
Y15-64,THS_PER,T,ACT,SI,2005-01-01,991.0
Y15-64,THS_PER,T,ACT,SI,2006-01-01,997.0
Y15-64,THS_PER,T,ACT,SI,2007-01-01,1007.0
Y15-64,THS_PER,T,ACT,SI,2008-01-01,1021.0
Y15-64,THS_PER,T,ACT,SI,2009-01-01,1016.0
Y15-64,THS_PER,T,ACT,SI,2010-01-01,1017.0
Y15-64,THS_PER,T,ACT,SI,2011-01-01,998.0
Y15-64,THS_PER,T,ACT,SI,2012-01-01,996.0
Y15-64,THS_PER,T,ACT,SI,2013-01-01,990.0
Y15-64,THS_PER,T,ACT,SI,2014-01-01,991.0
Y15-64,THS_PER,T,ACT,SI,2015-01-01,992.0
Y15-64,THS_PER,T,ACT,SI,2016-01-01,982.0
Y15-64,THS_PER,T,ACT,SI,2017-01-01,1011.0
Y15-64,THS_PER,T,ACT,SK,1995-01-01,
Y15-64,THS_PER,T,ACT,SK,1996-01-01,
Y15-64,THS_PER,T,ACT,SK,1997-01-01,2505.0
Y15-64,THS_PER,T,ACT,SK,1998-01-01,2508.0
Y15-64,THS_PER,T,ACT,SK,1999-01-01,2541.0
Y15-64,THS_PER,T,ACT,SK,2000-01-01,2580.0
Y15-64,THS_PER,T,ACT,SK,2001-01-01,2622.0
Y15-64,THS_PER,T,ACT,SK,2002-01-01,2605.0
Y15-64,THS_PER,T,ACT,SK,2003-01-01,2614.0
Y15-64,THS_PER,T,ACT,SK,2004-01-01,2642.0
Y15-64,THS_PER,T,ACT,SK,2005-01-01,2636.0
Y15-64,THS_PER,T,ACT,SK,2006-01-01,2650.0
Y15-64,THS_PER,T,ACT,SK,2007-01-01,2646.0
Y15-64,THS_PER,T,ACT,SK,2008-01-01,2679.0
Y15-64,THS_PER,T,ACT,SK,2009-01-01,2680.0
Y15-64,THS_PER,T,ACT,SK,2010-01-01,2696.0
Y15-64,THS_PER,T,ACT,SK,2011-01-01,2668.0
Y15-64,THS_PER,T,ACT,SK,2012-01-01,2695.0
Y15-64,THS_PER,T,ACT,SK,2013-01-01,2703.0
Y15-64,THS_PER,T,ACT,SK,2014-01-01,2707.0
Y15-64,THS_PER,T,ACT,SK,2015-01-01,2719.0
Y15-64,THS_PER,T,ACT,SK,2016-01-01,2738.0
Y15-64,THS_PER,T,ACT,SK,2017-01-01,2726.0
Y15-64,THS_PER,T,ACT,UK,1995-01-01,28175.0
Y15-64,THS_PER,T,ACT,UK,1996-01-01,28341.0
Y15-64,THS_PER,T,ACT,UK,1997-01-01,28469.0
Y15-64,THS_PER,T,ACT,UK,1998-01-01,28463.0
Y15-64,THS_PER,T,ACT,UK,1999-01-01,28332.0
Y15-64,THS_PER,T,ACT,UK,2000-01-01,28516.0
Y15-64,THS_PER,T,ACT,UK,2001-01-01,28636.0
Y15-64,THS_PER,T,ACT,UK,2002-01-01,28846.0
Y15-64,THS_PER,T,ACT,UK,2003-01-01,29046.0
Y15-64,THS_PER,T,ACT,UK,2004-01-01,29266.0
Y15-64,THS_PER,T,ACT,UK,2005-01-01,29584.0
Y15-64,THS_PER,T,ACT,UK,2006-01-01,30045.0
Y15-64,THS_PER,T,ACT,UK,2007-01-01,30236.0
Y15-64,THS_PER,T,ACT,UK,2008-01-01,30569.0
Y15-64,THS_PER,T,ACT,UK,2009-01-01,30666.0
Y15-64,THS_PER,T,ACT,UK,2010-01-01,30728.0
Y15-64,THS_PER,T,ACT,UK,2011-01-01,30943.0
Y15-64,THS_PER,T,ACT,UK,2012-01-01,31161.0
Y15-64,THS_PER,T,ACT,UK,2013-01-01,31334.0
Y15-64,THS_PER,T,ACT,UK,2014-01-01,31533.0
Y15-64,THS_PER,T,ACT,UK,2015-01-01,31742.0
Y15-64,THS_PER,T,ACT,UK,2016-01-01,32005.0
Y15-64,THS_PER,T,ACT,UK,2017-01-01,32214.0
