unit,bop_item,sector10,sectpart,stk_flow,partner,s_adj,geotime,date,value
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,HR,2014-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,HR,2015-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,HR,2016-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,HR,2017-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,HU,1995-01-01,173561
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,HU,1996-01-01,239960
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,HU,1997-01-01,330312
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,HU,1998-01-01,700520
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,HU,1999-01-01,908758
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,HU,2000-01-01,1053383
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,HU,2001-01-01,809288
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,HU,2002-01-01,1049827
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,HU,2003-01-01,1534960
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,HU,2004-01-01,1776125
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,HU,2005-01-01,1421890
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,HU,2006-01-01,1552200
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,HU,2007-01-01,1642768
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,HU,2008-01-01,1582683
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,HU,2009-01-01,238306
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,HU,2010-01-01,575887
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,HU,2011-01-01,878310
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,HU,2012-01-01,1228255
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,HU,2013-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,HU,2014-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,HU,2015-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,HU,2016-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,HU,2017-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IE,1995-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IE,1996-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IE,1997-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IE,1998-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IE,1999-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IE,2000-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IE,2001-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IE,2002-01-01,924
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IE,2003-01-01,1163
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IE,2004-01-01,198
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IE,2005-01-01,5688
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IE,2006-01-01,9600
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IE,2007-01-01,12715
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IE,2008-01-01,12857
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IE,2009-01-01,9483
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IE,2010-01-01,3241
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IE,2011-01-01,3832
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IE,2012-01-01,4520
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IE,2013-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IE,2014-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IE,2015-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IE,2016-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IE,2017-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IT,1995-01-01,20459
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IT,1996-01-01,29459
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IT,1997-01-01,31348
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IT,1998-01-01,21008
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IT,1999-01-01,15974
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IT,2000-01-01,3909
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IT,2001-01-01,7848
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IT,2002-01-01,3675
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IT,2003-01-01,6138
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IT,2004-01-01,3276
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IT,2005-01-01,12331
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IT,2006-01-01,21720
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IT,2007-01-01,20545
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IT,2008-01-01,46173
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IT,2009-01-01,29498
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IT,2010-01-01,54696
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IT,2011-01-01,48029
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IT,2012-01-01,1496
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IT,2013-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IT,2014-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IT,2015-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IT,2016-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,IT,2017-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LT,1995-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LT,1996-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LT,1997-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LT,1998-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LT,1999-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LT,2000-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LT,2001-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LT,2002-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LT,2003-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LT,2004-01-01,1257
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LT,2005-01-01,1322
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LT,2006-01-01,2265
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LT,2007-01-01,3884
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LT,2008-01-01,3829
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LT,2009-01-01,1543
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LT,2010-01-01,700
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LT,2011-01-01,419
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LT,2012-01-01,493
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LT,2013-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LT,2014-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LT,2015-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LT,2016-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LT,2017-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LU,1995-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LU,1996-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LU,1997-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LU,1998-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LU,1999-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LU,2000-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LU,2001-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LU,2002-01-01,2238
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LU,2003-01-01,1585
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LU,2004-01-01,2760
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LU,2005-01-01,4260
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LU,2006-01-01,3106
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LU,2007-01-01,3473
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LU,2008-01-01,2637
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LU,2009-01-01,2257
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LU,2010-01-01,2487
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LU,2011-01-01,2434
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LU,2012-01-01,2075
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LU,2013-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LU,2014-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LU,2015-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LU,2016-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LU,2017-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LV,1995-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LV,1996-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LV,1997-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LV,1998-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LV,1999-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LV,2000-01-01,293
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LV,2001-01-01,523
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LV,2002-01-01,525
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LV,2003-01-01,685
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LV,2004-01-01,1247
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LV,2005-01-01,1439
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LV,2006-01-01,3381
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LV,2007-01-01,4279
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LV,2008-01-01,2667
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LV,2009-01-01,1914
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LV,2010-01-01,719
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LV,2011-01-01,213
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LV,2012-01-01,142
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LV,2013-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LV,2014-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LV,2015-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LV,2016-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,LV,2017-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,MT,1995-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,MT,1996-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,MT,1997-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,MT,1998-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,MT,1999-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,MT,2000-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,MT,2001-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,MT,2002-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,MT,2003-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,MT,2004-01-01,111
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,MT,2005-01-01,176
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,MT,2006-01-01,161
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,MT,2007-01-01,39
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,MT,2008-01-01,41
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,MT,2009-01-01,329
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,MT,2010-01-01,178
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,MT,2011-01-01,83
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,MT,2012-01-01,227
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,MT,2013-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,MT,2014-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,MT,2015-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,MT,2016-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,MT,2017-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,NL,1995-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,NL,1996-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,NL,1997-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,NL,1998-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,NL,1999-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,NL,2000-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,NL,2001-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,NL,2002-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,NL,2003-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,NL,2004-01-01,40814
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,NL,2005-01-01,39319
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,NL,2006-01-01,51785
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,NL,2007-01-01,32292
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,NL,2008-01-01,31826
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,NL,2009-01-01,34583
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,NL,2010-01-01,41688
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,NL,2011-01-01,56680
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,NL,2012-01-01,57954
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,NL,2013-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,NL,2014-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,NL,2015-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,NL,2016-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,NL,2017-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PL,1995-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PL,1996-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PL,1997-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PL,1998-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PL,1999-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PL,2000-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PL,2001-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PL,2002-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PL,2003-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PL,2004-01-01,46686
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PL,2005-01-01,22641
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PL,2006-01-01,36261
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PL,2007-01-01,62382
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PL,2008-01-01,71544
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PL,2009-01-01,32171
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PL,2010-01-01,52068
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PL,2011-01-01,50878
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PL,2012-01-01,24772
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PL,2013-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PL,2014-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PL,2015-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PL,2016-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PL,2017-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PT,1995-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PT,1996-01-01,2322
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PT,1997-01-01,3735
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PT,1998-01-01,6043
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PT,1999-01-01,8027
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PT,2000-01-01,12121
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PT,2001-01-01,12092
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PT,2002-01-01,9413
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PT,2003-01-01,7268
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PT,2004-01-01,10076
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PT,2005-01-01,13421
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PT,2006-01-01,15767
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PT,2007-01-01,15087
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PT,2008-01-01,19535
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PT,2009-01-01,16242
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PT,2010-01-01,15763
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PT,2011-01-01,7938
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PT,2012-01-01,484
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PT,2013-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PT,2014-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PT,2015-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PT,2016-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,PT,2017-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,RO,1995-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,RO,1996-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,RO,1997-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,RO,1998-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,RO,1999-01-01,2234
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,RO,2000-01-01,3038
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,RO,2001-01-01,6312
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,RO,2002-01-01,4873
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,RO,2003-01-01,11095
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,RO,2004-01-01,18614
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,RO,2005-01-01,22925
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,RO,2006-01-01,36045
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,RO,2007-01-01,55316
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,RO,2008-01-01,59639
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,RO,2009-01-01,22198
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,RO,2010-01-01,26166
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,RO,2011-01-01,24760
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,RO,2012-01-01,20144
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,RO,2013-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,RO,2014-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,RO,2015-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,RO,2016-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,RO,2017-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SE,1995-01-01,55594
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SE,1996-01-01,54283
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SE,1997-01-01,72123
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SE,1998-01-01,76364
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SE,1999-01-01,62745
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SE,2000-01-01,90474
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SE,2001-01-01,115399
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SE,2002-01-01,114526
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SE,2003-01-01,157601
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SE,2004-01-01,168554
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SE,2005-01-01,178180
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SE,2006-01-01,234274
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SE,2007-01-01,266417
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SE,2008-01-01,260313
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SE,2009-01-01,194327
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SE,2010-01-01,204954
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SE,2011-01-01,195470
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SE,2012-01-01,199728
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SE,2013-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SE,2014-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SE,2015-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SE,2016-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SE,2017-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SI,1995-01-01,79
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SI,1996-01-01,10
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SI,1997-01-01,23
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SI,1998-01-01,132
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SI,1999-01-01,691
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SI,2000-01-01,607
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SI,2001-01-01,3
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SI,2002-01-01,52
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SI,2003-01-01,380
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SI,2004-01-01,843
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SI,2005-01-01,638
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SI,2006-01-01,711
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SI,2007-01-01,1502
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SI,2008-01-01,2049
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SI,2009-01-01,194
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SI,2010-01-01,10
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SI,2011-01-01,15
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SI,2012-01-01,816
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SI,2013-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SI,2014-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SI,2015-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SI,2016-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SI,2017-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SK,1995-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SK,1996-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SK,1997-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SK,1998-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SK,1999-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SK,2000-01-01,
MIO_NAC,CKA,S1,S1,BAL,WRL_REST,NSA,SK,2001-01-01,
