unit,bop_item,sector10,sectpart,stk_flow,partner,s_adj,geotime,date,value
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DE,1996-01-01,-12991.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DE,1997-01-01,-9996.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DE,1998-01-01,-14306.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DE,1999-01-01,-29220.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DE,2000-01-01,-37030.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DE,2001-01-01,-7911.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DE,2002-01-01,41655.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DE,2003-01-01,31347.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DE,2004-01-01,101204.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DE,2005-01-01,105730.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DE,2006-01-01,135960.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DE,2007-01-01,169636.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DE,2008-01-01,143318.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DE,2009-01-01,141234.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DE,2010-01-01,144890.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DE,2011-01-01,165077.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DE,2012-01-01,193589.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DE,2013-01-01,190091.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DE,2014-01-01,218966.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DE,2015-01-01,271402.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DE,2016-01-01,268812.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DE,2017-01-01,257725.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DK,1995-01-01,
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DK,1996-01-01,
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DK,1997-01-01,
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DK,1998-01-01,
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DK,1999-01-01,
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DK,2000-01-01,
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DK,2001-01-01,
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DK,2002-01-01,
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DK,2003-01-01,
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DK,2004-01-01,
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DK,2005-01-01,66488.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DK,2006-01-01,55932.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DK,2007-01-01,25160.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DK,2008-01-01,52551.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DK,2009-01-01,59680.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DK,2010-01-01,118847.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DK,2011-01-01,121628.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DK,2012-01-01,119034.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DK,2013-01-01,149723.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DK,2014-01-01,176807.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DK,2015-01-01,167896.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DK,2016-01-01,166273.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,DK,2017-01-01,173260.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EE,1995-01-01,-115.6
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EE,1996-01-01,-307.7
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EE,1997-01-01,-499.1
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EE,1998-01-01,-432.3
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EE,1999-01-01,-230.7
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EE,2000-01-01,-333.9
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EE,2001-01-01,-495.9
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EE,2002-01-01,-865.8
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EE,2003-01-01,-1125.4
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EE,2004-01-01,-1165.8
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EE,2005-01-01,-984.4
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EE,2006-01-01,-2025.7
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EE,2007-01-01,-2437.5
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EE,2008-01-01,-1438.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EE,2009-01-01,360.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EE,2010-01-01,266.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EE,2011-01-01,222.5
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EE,2012-01-01,-349.6
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EE,2013-01-01,98.5
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EE,2014-01-01,161.7
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EE,2015-01-01,381.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EE,2016-01-01,425.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EE,2017-01-01,750.5
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EL,1995-01-01,
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EL,1996-01-01,
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EL,1997-01-01,
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EL,1998-01-01,
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EL,1999-01-01,
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EL,2000-01-01,
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EL,2001-01-01,
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EL,2002-01-01,
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EL,2003-01-01,
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EL,2004-01-01,
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EL,2005-01-01,-17672.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EL,2006-01-01,-25025.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EL,2007-01-01,-35341.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EL,2008-01-01,-36570.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EL,2009-01-01,-29323.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EL,2010-01-01,-25731.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EL,2011-01-01,-20713.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EL,2012-01-01,-7324.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EL,2013-01-01,-3685.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EL,2014-01-01,-2916.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EL,2015-01-01,-404.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EL,2016-01-01,-2193.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,EL,2017-01-01,-1781.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,ES,1995-01-01,-4371.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,ES,1996-01-01,-3671.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,ES,1997-01-01,-3751.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,ES,1998-01-01,-9209.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,ES,1999-01-01,-19600.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,ES,2000-01-01,-28437.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,ES,2001-01-01,-30714.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,ES,2002-01-01,-28011.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,ES,2003-01-01,-31201.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,ES,2004-01-01,-48120.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,ES,2005-01-01,-69733.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,ES,2006-01-01,-90619.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,ES,2007-01-01,-104276.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,ES,2008-01-01,-103255.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,ES,2009-01-01,-46191.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,ES,2010-01-01,-42388.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,ES,2011-01-01,-34040.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,ES,2012-01-01,-2404.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,ES,2013-01-01,15591.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,ES,2014-01-01,11217.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,ES,2015-01-01,12555.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,ES,2016-01-01,25244.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,ES,2017-01-01,21512.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FI,1995-01-01,4093.2
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FI,1996-01-01,3935.5
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FI,1997-01-01,5704.3
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FI,1998-01-01,6163.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FI,1999-01-01,6566.6
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FI,2000-01-01,10284.4
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FI,2001-01-01,11641.3
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FI,2002-01-01,12194.6
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FI,2003-01-01,7036.2
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FI,2004-01-01,9161.5
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FI,2005-01-01,5013.1
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FI,2006-01-01,6356.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FI,2007-01-01,6893.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FI,2008-01-01,4045.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FI,2009-01-01,2964.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FI,2010-01-01,2046.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FI,2011-01-01,-3425.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FI,2012-01-01,-4548.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FI,2013-01-01,-4571.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FI,2014-01-01,-3754.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FI,2015-01-01,-1539.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FI,2016-01-01,-1614.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FI,2017-01-01,-1507.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FR,1995-01-01,
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FR,1996-01-01,
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FR,1997-01-01,
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FR,1998-01-01,
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FR,1999-01-01,47673.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FR,2000-01-01,16255.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FR,2001-01-01,24223.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FR,2002-01-01,18231.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FR,2003-01-01,13628.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FR,2004-01-01,9079.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FR,2005-01-01,1836.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FR,2006-01-01,4680.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FR,2007-01-01,-1979.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FR,2008-01-01,-13874.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FR,2009-01-01,-10652.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FR,2010-01-01,-12547.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FR,2011-01-01,-17690.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FR,2012-01-01,-20151.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FR,2013-01-01,-10797.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FR,2014-01-01,-20553.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FR,2015-01-01,-8090.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FR,2016-01-01,-16765.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,FR,2017-01-01,-13135.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,HR,1995-01-01,
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,HR,1996-01-01,
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,HR,1997-01-01,
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,HR,1998-01-01,
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,HR,1999-01-01,
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,HR,2000-01-01,-4169.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,HR,2001-01-01,-5939.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,HR,2002-01-01,-15215.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,HR,2003-01-01,-14071.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,HR,2004-01-01,-10715.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,HR,2005-01-01,-14382.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,HR,2006-01-01,-19564.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,HR,2007-01-01,-23468.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,HR,2008-01-01,-31306.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,HR,2009-01-01,-17409.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,HR,2010-01-01,-4020.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,HR,2011-01-01,-2607.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,HR,2012-01-01,-813.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,HR,2013-01-01,2987.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,HR,2014-01-01,6450.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,HR,2015-01-01,15028.0
MIO_NAC,CA,S1,S1,BAL,WRL_REST,NSA,HR,2016-01-01,8756.0
