unit,co_nco,na_item,finpos,sector,geotime,date,value
MIO_NAC,NCO,F4,LIAB,S11,BG,2017-01-01,85304
MIO_NAC,NCO,F4,LIAB,S11,CY,1995-01-01,19528
MIO_NAC,NCO,F4,LIAB,S11,CY,1996-01-01,19818
MIO_NAC,NCO,F4,LIAB,S11,CY,1997-01-01,20589
MIO_NAC,NCO,F4,LIAB,S11,CY,1998-01-01,21698
MIO_NAC,NCO,F4,LIAB,S11,CY,1999-01-01,22006
MIO_NAC,NCO,F4,LIAB,S11,CY,2000-01-01,23963
MIO_NAC,NCO,F4,LIAB,S11,CY,2001-01-01,22653
MIO_NAC,NCO,F4,LIAB,S11,CY,2002-01-01,24070
MIO_NAC,NCO,F4,LIAB,S11,CY,2003-01-01,24203
MIO_NAC,NCO,F4,LIAB,S11,CY,2004-01-01,24795
MIO_NAC,NCO,F4,LIAB,S11,CY,2005-01-01,26802
MIO_NAC,NCO,F4,LIAB,S11,CY,2006-01-01,27611
MIO_NAC,NCO,F4,LIAB,S11,CY,2007-01-01,30374
MIO_NAC,NCO,F4,LIAB,S11,CY,2008-01-01,35517
MIO_NAC,NCO,F4,LIAB,S11,CY,2009-01-01,37021
MIO_NAC,NCO,F4,LIAB,S11,CY,2010-01-01,39028
MIO_NAC,NCO,F4,LIAB,S11,CY,2011-01-01,40500
MIO_NAC,NCO,F4,LIAB,S11,CY,2012-01-01,
MIO_NAC,NCO,F4,LIAB,S11,CY,2013-01-01,
MIO_NAC,NCO,F4,LIAB,S11,CY,2014-01-01,
MIO_NAC,NCO,F4,LIAB,S11,CY,2015-01-01,
MIO_NAC,NCO,F4,LIAB,S11,CY,2016-01-01,
MIO_NAC,NCO,F4,LIAB,S11,CY,2017-01-01,40942
MIO_NAC,NCO,F4,LIAB,S11,CZ,1995-01-01,884800
MIO_NAC,NCO,F4,LIAB,S11,CZ,1996-01-01,1042794
MIO_NAC,NCO,F4,LIAB,S11,CZ,1997-01-01,1275626
MIO_NAC,NCO,F4,LIAB,S11,CZ,1998-01-01,1193318
MIO_NAC,NCO,F4,LIAB,S11,CZ,1999-01-01,1192056
MIO_NAC,NCO,F4,LIAB,S11,CZ,2000-01-01,1176046
MIO_NAC,NCO,F4,LIAB,S11,CZ,2001-01-01,1111337
MIO_NAC,NCO,F4,LIAB,S11,CZ,2002-01-01,1131887
MIO_NAC,NCO,F4,LIAB,S11,CZ,2003-01-01,1015336
MIO_NAC,NCO,F4,LIAB,S11,CZ,2004-01-01,1069235
MIO_NAC,NCO,F4,LIAB,S11,CZ,2005-01-01,1093224
MIO_NAC,NCO,F4,LIAB,S11,CZ,2006-01-01,1226756
MIO_NAC,NCO,F4,LIAB,S11,CZ,2007-01-01,1333973
MIO_NAC,NCO,F4,LIAB,S11,CZ,2008-01-01,1512882
MIO_NAC,NCO,F4,LIAB,S11,CZ,2009-01-01,1441876
MIO_NAC,NCO,F4,LIAB,S11,CZ,2010-01-01,1443980
MIO_NAC,NCO,F4,LIAB,S11,CZ,2011-01-01,1525535
MIO_NAC,NCO,F4,LIAB,S11,CZ,2012-01-01,
MIO_NAC,NCO,F4,LIAB,S11,CZ,2013-01-01,
MIO_NAC,NCO,F4,LIAB,S11,CZ,2014-01-01,
MIO_NAC,NCO,F4,LIAB,S11,CZ,2015-01-01,
MIO_NAC,NCO,F4,LIAB,S11,CZ,2016-01-01,
MIO_NAC,NCO,F4,LIAB,S11,CZ,2017-01-01,2013984
MIO_NAC,NCO,F4,LIAB,S11,DE,1995-01-01,902572
MIO_NAC,NCO,F4,LIAB,S11,DE,1996-01-01,950375
MIO_NAC,NCO,F4,LIAB,S11,DE,1997-01-01,1003188
MIO_NAC,NCO,F4,LIAB,S11,DE,1998-01-01,1069241
MIO_NAC,NCO,F4,LIAB,S11,DE,1999-01-01,1078424
MIO_NAC,NCO,F4,LIAB,S11,DE,2000-01-01,1171371
MIO_NAC,NCO,F4,LIAB,S11,DE,2001-01-01,1232136
MIO_NAC,NCO,F4,LIAB,S11,DE,2002-01-01,1263907
MIO_NAC,NCO,F4,LIAB,S11,DE,2003-01-01,1255234
MIO_NAC,NCO,F4,LIAB,S11,DE,2004-01-01,1200770
MIO_NAC,NCO,F4,LIAB,S11,DE,2005-01-01,1182573
MIO_NAC,NCO,F4,LIAB,S11,DE,2006-01-01,1233221
MIO_NAC,NCO,F4,LIAB,S11,DE,2007-01-01,1288454
MIO_NAC,NCO,F4,LIAB,S11,DE,2008-01-01,1327925
MIO_NAC,NCO,F4,LIAB,S11,DE,2009-01-01,1304664
MIO_NAC,NCO,F4,LIAB,S11,DE,2010-01-01,1289573
MIO_NAC,NCO,F4,LIAB,S11,DE,2011-01-01,1311031
MIO_NAC,NCO,F4,LIAB,S11,DE,2012-01-01,
MIO_NAC,NCO,F4,LIAB,S11,DE,2013-01-01,
MIO_NAC,NCO,F4,LIAB,S11,DE,2014-01-01,
MIO_NAC,NCO,F4,LIAB,S11,DE,2015-01-01,
MIO_NAC,NCO,F4,LIAB,S11,DE,2016-01-01,
MIO_NAC,NCO,F4,LIAB,S11,DE,2017-01-01,1571928
MIO_NAC,NCO,F4,LIAB,S11,DK,1995-01-01,592886
MIO_NAC,NCO,F4,LIAB,S11,DK,1996-01-01,652927
MIO_NAC,NCO,F4,LIAB,S11,DK,1997-01-01,699743
MIO_NAC,NCO,F4,LIAB,S11,DK,1998-01-01,651600
MIO_NAC,NCO,F4,LIAB,S11,DK,1999-01-01,743023
MIO_NAC,NCO,F4,LIAB,S11,DK,2000-01-01,879335
MIO_NAC,NCO,F4,LIAB,S11,DK,2001-01-01,994307
MIO_NAC,NCO,F4,LIAB,S11,DK,2002-01-01,951881
MIO_NAC,NCO,F4,LIAB,S11,DK,2003-01-01,977744
MIO_NAC,NCO,F4,LIAB,S11,DK,2004-01-01,1016393
MIO_NAC,NCO,F4,LIAB,S11,DK,2005-01-01,1082802
MIO_NAC,NCO,F4,LIAB,S11,DK,2006-01-01,1401665
MIO_NAC,NCO,F4,LIAB,S11,DK,2007-01-01,1522395
MIO_NAC,NCO,F4,LIAB,S11,DK,2008-01-01,1726482
MIO_NAC,NCO,F4,LIAB,S11,DK,2009-01-01,1578062
MIO_NAC,NCO,F4,LIAB,S11,DK,2010-01-01,1588051
MIO_NAC,NCO,F4,LIAB,S11,DK,2011-01-01,1604892
MIO_NAC,NCO,F4,LIAB,S11,DK,2012-01-01,
MIO_NAC,NCO,F4,LIAB,S11,DK,2013-01-01,
MIO_NAC,NCO,F4,LIAB,S11,DK,2014-01-01,
MIO_NAC,NCO,F4,LIAB,S11,DK,2015-01-01,
MIO_NAC,NCO,F4,LIAB,S11,DK,2016-01-01,
MIO_NAC,NCO,F4,LIAB,S11,DK,2017-01-01,1765836
MIO_NAC,NCO,F4,LIAB,S11,EE,1995-01-01,863
MIO_NAC,NCO,F4,LIAB,S11,EE,1996-01-01,1205
MIO_NAC,NCO,F4,LIAB,S11,EE,1997-01-01,1841
MIO_NAC,NCO,F4,LIAB,S11,EE,1998-01-01,2772
MIO_NAC,NCO,F4,LIAB,S11,EE,1999-01-01,3082
MIO_NAC,NCO,F4,LIAB,S11,EE,2000-01-01,3804
MIO_NAC,NCO,F4,LIAB,S11,EE,2001-01-01,4715
MIO_NAC,NCO,F4,LIAB,S11,EE,2002-01-01,5449
MIO_NAC,NCO,F4,LIAB,S11,EE,2003-01-01,6559
MIO_NAC,NCO,F4,LIAB,S11,EE,2004-01-01,8109
MIO_NAC,NCO,F4,LIAB,S11,EE,2005-01-01,9538
MIO_NAC,NCO,F4,LIAB,S11,EE,2006-01-01,13759
MIO_NAC,NCO,F4,LIAB,S11,EE,2007-01-01,16724
MIO_NAC,NCO,F4,LIAB,S11,EE,2008-01-01,17615
MIO_NAC,NCO,F4,LIAB,S11,EE,2009-01-01,14928
MIO_NAC,NCO,F4,LIAB,S11,EE,2010-01-01,13881
MIO_NAC,NCO,F4,LIAB,S11,EE,2011-01-01,13584
MIO_NAC,NCO,F4,LIAB,S11,EE,2012-01-01,
MIO_NAC,NCO,F4,LIAB,S11,EE,2013-01-01,
MIO_NAC,NCO,F4,LIAB,S11,EE,2014-01-01,
MIO_NAC,NCO,F4,LIAB,S11,EE,2015-01-01,
MIO_NAC,NCO,F4,LIAB,S11,EE,2016-01-01,
MIO_NAC,NCO,F4,LIAB,S11,EE,2017-01-01,16380
MIO_NAC,NCO,F4,LIAB,S11,EL,1995-01-01,27386
MIO_NAC,NCO,F4,LIAB,S11,EL,1996-01-01,29937
MIO_NAC,NCO,F4,LIAB,S11,EL,1997-01-01,33182
MIO_NAC,NCO,F4,LIAB,S11,EL,1998-01-01,38984
MIO_NAC,NCO,F4,LIAB,S11,EL,1999-01-01,44697
MIO_NAC,NCO,F4,LIAB,S11,EL,2000-01-01,52444
MIO_NAC,NCO,F4,LIAB,S11,EL,2001-01-01,61961
MIO_NAC,NCO,F4,LIAB,S11,EL,2002-01-01,66678
MIO_NAC,NCO,F4,LIAB,S11,EL,2003-01-01,74078
MIO_NAC,NCO,F4,LIAB,S11,EL,2004-01-01,79583
MIO_NAC,NCO,F4,LIAB,S11,EL,2005-01-01,88784
MIO_NAC,NCO,F4,LIAB,S11,EL,2006-01-01,98320
MIO_NAC,NCO,F4,LIAB,S11,EL,2007-01-01,109454
MIO_NAC,NCO,F4,LIAB,S11,EL,2008-01-01,124621
MIO_NAC,NCO,F4,LIAB,S11,EL,2009-01-01,126568
MIO_NAC,NCO,F4,LIAB,S11,EL,2010-01-01,145245
MIO_NAC,NCO,F4,LIAB,S11,EL,2011-01-01,134854
MIO_NAC,NCO,F4,LIAB,S11,EL,2012-01-01,
MIO_NAC,NCO,F4,LIAB,S11,EL,2013-01-01,
MIO_NAC,NCO,F4,LIAB,S11,EL,2014-01-01,
MIO_NAC,NCO,F4,LIAB,S11,EL,2015-01-01,
MIO_NAC,NCO,F4,LIAB,S11,EL,2016-01-01,
MIO_NAC,NCO,F4,LIAB,S11,EL,2017-01-01,107773
MIO_NAC,NCO,F4,LIAB,S11,ES,1995-01-01,202657
MIO_NAC,NCO,F4,LIAB,S11,ES,1996-01-01,211479
MIO_NAC,NCO,F4,LIAB,S11,ES,1997-01-01,231577
MIO_NAC,NCO,F4,LIAB,S11,ES,1998-01-01,265344
MIO_NAC,NCO,F4,LIAB,S11,ES,1999-01-01,343267
MIO_NAC,NCO,F4,LIAB,S11,ES,2000-01-01,455825
MIO_NAC,NCO,F4,LIAB,S11,ES,2001-01-01,546354
MIO_NAC,NCO,F4,LIAB,S11,ES,2002-01-01,610054
MIO_NAC,NCO,F4,LIAB,S11,ES,2003-01-01,676078
MIO_NAC,NCO,F4,LIAB,S11,ES,2004-01-01,769472
MIO_NAC,NCO,F4,LIAB,S11,ES,2005-01-01,914009
MIO_NAC,NCO,F4,LIAB,S11,ES,2006-01-01,1146865
MIO_NAC,NCO,F4,LIAB,S11,ES,2007-01-01,1331758
MIO_NAC,NCO,F4,LIAB,S11,ES,2008-01-01,1408901
MIO_NAC,NCO,F4,LIAB,S11,ES,2009-01-01,1391668
MIO_NAC,NCO,F4,LIAB,S11,ES,2010-01-01,1416067
MIO_NAC,NCO,F4,LIAB,S11,ES,2011-01-01,1401858
MIO_NAC,NCO,F4,LIAB,S11,ES,2012-01-01,
MIO_NAC,NCO,F4,LIAB,S11,ES,2013-01-01,
MIO_NAC,NCO,F4,LIAB,S11,ES,2014-01-01,
MIO_NAC,NCO,F4,LIAB,S11,ES,2015-01-01,
MIO_NAC,NCO,F4,LIAB,S11,ES,2016-01-01,
MIO_NAC,NCO,F4,LIAB,S11,ES,2017-01-01,1090021
MIO_NAC,NCO,F4,LIAB,S11,FI,1995-01-01,63844
MIO_NAC,NCO,F4,LIAB,S11,FI,1996-01-01,66252
MIO_NAC,NCO,F4,LIAB,S11,FI,1997-01-01,72933
MIO_NAC,NCO,F4,LIAB,S11,FI,1998-01-01,72561
MIO_NAC,NCO,F4,LIAB,S11,FI,1999-01-01,93086
MIO_NAC,NCO,F4,LIAB,S11,FI,2000-01-01,109793
MIO_NAC,NCO,F4,LIAB,S11,FI,2001-01-01,107696
MIO_NAC,NCO,F4,LIAB,S11,FI,2002-01-01,110447
MIO_NAC,NCO,F4,LIAB,S11,FI,2003-01-01,116079
MIO_NAC,NCO,F4,LIAB,S11,FI,2004-01-01,121460
MIO_NAC,NCO,F4,LIAB,S11,FI,2005-01-01,123361
MIO_NAC,NCO,F4,LIAB,S11,FI,2006-01-01,133673
MIO_NAC,NCO,F4,LIAB,S11,FI,2007-01-01,151470
MIO_NAC,NCO,F4,LIAB,S11,FI,2008-01-01,185128
MIO_NAC,NCO,F4,LIAB,S11,FI,2009-01-01,170514
MIO_NAC,NCO,F4,LIAB,S11,FI,2010-01-01,175856
MIO_NAC,NCO,F4,LIAB,S11,FI,2011-01-01,183878
MIO_NAC,NCO,F4,LIAB,S11,FI,2012-01-01,
MIO_NAC,NCO,F4,LIAB,S11,FI,2013-01-01,
MIO_NAC,NCO,F4,LIAB,S11,FI,2014-01-01,
MIO_NAC,NCO,F4,LIAB,S11,FI,2015-01-01,
MIO_NAC,NCO,F4,LIAB,S11,FI,2016-01-01,
MIO_NAC,NCO,F4,LIAB,S11,FI,2017-01-01,226393
MIO_NAC,NCO,F4,LIAB,S11,FR,1995-01-01,979548
MIO_NAC,NCO,F4,LIAB,S11,FR,1996-01-01,983453
MIO_NAC,NCO,F4,LIAB,S11,FR,1997-01-01,1012980
MIO_NAC,NCO,F4,LIAB,S11,FR,1998-01-01,1033208
MIO_NAC,NCO,F4,LIAB,S11,FR,1999-01-01,1108939
MIO_NAC,NCO,F4,LIAB,S11,FR,2000-01-01,1211243
MIO_NAC,NCO,F4,LIAB,S11,FR,2001-01-01,1284073
MIO_NAC,NCO,F4,LIAB,S11,FR,2002-01-01,1331557
MIO_NAC,NCO,F4,LIAB,S11,FR,2003-01-01,1321775
MIO_NAC,NCO,F4,LIAB,S11,FR,2004-01-01,1405778
MIO_NAC,NCO,F4,LIAB,S11,FR,2005-01-01,1487929
MIO_NAC,NCO,F4,LIAB,S11,FR,2006-01-01,1607532
MIO_NAC,NCO,F4,LIAB,S11,FR,2007-01-01,1760685
MIO_NAC,NCO,F4,LIAB,S11,FR,2008-01-01,1886549
MIO_NAC,NCO,F4,LIAB,S11,FR,2009-01-01,1829157
MIO_NAC,NCO,F4,LIAB,S11,FR,2010-01-01,1847070
MIO_NAC,NCO,F4,LIAB,S11,FR,2011-01-01,1993532
MIO_NAC,NCO,F4,LIAB,S11,FR,2012-01-01,
MIO_NAC,NCO,F4,LIAB,S11,FR,2013-01-01,
MIO_NAC,NCO,F4,LIAB,S11,FR,2014-01-01,
MIO_NAC,NCO,F4,LIAB,S11,FR,2015-01-01,
MIO_NAC,NCO,F4,LIAB,S11,FR,2016-01-01,
MIO_NAC,NCO,F4,LIAB,S11,FR,2017-01-01,2628886
MIO_NAC,NCO,F4,LIAB,S11,HR,1995-01-01,
MIO_NAC,NCO,F4,LIAB,S11,HR,1996-01-01,
MIO_NAC,NCO,F4,LIAB,S11,HR,1997-01-01,
MIO_NAC,NCO,F4,LIAB,S11,HR,1998-01-01,
MIO_NAC,NCO,F4,LIAB,S11,HR,1999-01-01,
MIO_NAC,NCO,F4,LIAB,S11,HR,2000-01-01,
MIO_NAC,NCO,F4,LIAB,S11,HR,2001-01-01,92121
MIO_NAC,NCO,F4,LIAB,S11,HR,2002-01-01,121535
MIO_NAC,NCO,F4,LIAB,S11,HR,2003-01-01,130911
MIO_NAC,NCO,F4,LIAB,S11,HR,2004-01-01,145377
MIO_NAC,NCO,F4,LIAB,S11,HR,2005-01-01,161716
MIO_NAC,NCO,F4,LIAB,S11,HR,2006-01-01,191215
MIO_NAC,NCO,F4,LIAB,S11,HR,2007-01-01,229588
MIO_NAC,NCO,F4,LIAB,S11,HR,2008-01-01,273085
MIO_NAC,NCO,F4,LIAB,S11,HR,2009-01-01,297797
MIO_NAC,NCO,F4,LIAB,S11,HR,2010-01-01,324207
MIO_NAC,NCO,F4,LIAB,S11,HR,2011-01-01,326237
MIO_NAC,NCO,F4,LIAB,S11,HR,2012-01-01,
MIO_NAC,NCO,F4,LIAB,S11,HR,2013-01-01,
MIO_NAC,NCO,F4,LIAB,S11,HR,2014-01-01,
MIO_NAC,NCO,F4,LIAB,S11,HR,2015-01-01,
MIO_NAC,NCO,F4,LIAB,S11,HR,2016-01-01,
MIO_NAC,NCO,F4,LIAB,S11,HR,2017-01-01,333153
MIO_NAC,NCO,F4,LIAB,S11,HU,1995-01-01,2051909
MIO_NAC,NCO,F4,LIAB,S11,HU,1996-01-01,2825989
MIO_NAC,NCO,F4,LIAB,S11,HU,1997-01-01,3781192
MIO_NAC,NCO,F4,LIAB,S11,HU,1998-01-01,4519343
MIO_NAC,NCO,F4,LIAB,S11,HU,1999-01-01,5486067
MIO_NAC,NCO,F4,LIAB,S11,HU,2000-01-01,7024494
MIO_NAC,NCO,F4,LIAB,S11,HU,2001-01-01,8126346
MIO_NAC,NCO,F4,LIAB,S11,HU,2002-01-01,8460743
MIO_NAC,NCO,F4,LIAB,S11,HU,2003-01-01,10296699
MIO_NAC,NCO,F4,LIAB,S11,HU,2004-01-01,11665367
MIO_NAC,NCO,F4,LIAB,S11,HU,2005-01-01,14096754
MIO_NAC,NCO,F4,LIAB,S11,HU,2006-01-01,16096854
MIO_NAC,NCO,F4,LIAB,S11,HU,2007-01-01,19775982
MIO_NAC,NCO,F4,LIAB,S11,HU,2008-01-01,21938576
MIO_NAC,NCO,F4,LIAB,S11,HU,2009-01-01,24048875
MIO_NAC,NCO,F4,LIAB,S11,HU,2010-01-01,23391075
MIO_NAC,NCO,F4,LIAB,S11,HU,2011-01-01,24935268
MIO_NAC,NCO,F4,LIAB,S11,HU,2012-01-01,
MIO_NAC,NCO,F4,LIAB,S11,HU,2013-01-01,
MIO_NAC,NCO,F4,LIAB,S11,HU,2014-01-01,
MIO_NAC,NCO,F4,LIAB,S11,HU,2015-01-01,
MIO_NAC,NCO,F4,LIAB,S11,HU,2016-01-01,
MIO_NAC,NCO,F4,LIAB,S11,HU,2017-01-01,24146894
MIO_NAC,NCO,F4,LIAB,S11,IE,1995-01-01,
MIO_NAC,NCO,F4,LIAB,S11,IE,1996-01-01,
MIO_NAC,NCO,F4,LIAB,S11,IE,1997-01-01,
MIO_NAC,NCO,F4,LIAB,S11,IE,1998-01-01,
MIO_NAC,NCO,F4,LIAB,S11,IE,1999-01-01,
MIO_NAC,NCO,F4,LIAB,S11,IE,2000-01-01,
MIO_NAC,NCO,F4,LIAB,S11,IE,2001-01-01,111992
MIO_NAC,NCO,F4,LIAB,S11,IE,2002-01-01,114531
MIO_NAC,NCO,F4,LIAB,S11,IE,2003-01-01,115296
MIO_NAC,NCO,F4,LIAB,S11,IE,2004-01-01,119468
MIO_NAC,NCO,F4,LIAB,S11,IE,2005-01-01,144463
MIO_NAC,NCO,F4,LIAB,S11,IE,2006-01-01,178973
MIO_NAC,NCO,F4,LIAB,S11,IE,2007-01-01,194912
MIO_NAC,NCO,F4,LIAB,S11,IE,2008-01-01,271114
MIO_NAC,NCO,F4,LIAB,S11,IE,2009-01-01,273829
MIO_NAC,NCO,F4,LIAB,S11,IE,2010-01-01,278260
MIO_NAC,NCO,F4,LIAB,S11,IE,2011-01-01,323730
MIO_NAC,NCO,F4,LIAB,S11,IE,2012-01-01,
MIO_NAC,NCO,F4,LIAB,S11,IE,2013-01-01,
MIO_NAC,NCO,F4,LIAB,S11,IE,2014-01-01,
MIO_NAC,NCO,F4,LIAB,S11,IE,2015-01-01,
MIO_NAC,NCO,F4,LIAB,S11,IE,2016-01-01,
MIO_NAC,NCO,F4,LIAB,S11,IE,2017-01-01,624360
MIO_NAC,NCO,F4,LIAB,S11,IT,1995-01-01,497843
MIO_NAC,NCO,F4,LIAB,S11,IT,1996-01-01,505026
MIO_NAC,NCO,F4,LIAB,S11,IT,1997-01-01,519548
MIO_NAC,NCO,F4,LIAB,S11,IT,1998-01-01,533788
MIO_NAC,NCO,F4,LIAB,S11,IT,1999-01-01,615711
MIO_NAC,NCO,F4,LIAB,S11,IT,2000-01-01,672547
MIO_NAC,NCO,F4,LIAB,S11,IT,2001-01-01,724405
MIO_NAC,NCO,F4,LIAB,S11,IT,2002-01-01,758028
MIO_NAC,NCO,F4,LIAB,S11,IT,2003-01-01,812400
MIO_NAC,NCO,F4,LIAB,S11,IT,2004-01-01,854190
MIO_NAC,NCO,F4,LIAB,S11,IT,2005-01-01,915488
MIO_NAC,NCO,F4,LIAB,S11,IT,2006-01-01,998770
MIO_NAC,NCO,F4,LIAB,S11,IT,2007-01-01,1129246
MIO_NAC,NCO,F4,LIAB,S11,IT,2008-01-01,1195719
MIO_NAC,NCO,F4,LIAB,S11,IT,2009-01-01,1213161
MIO_NAC,NCO,F4,LIAB,S11,IT,2010-01-01,1219940
MIO_NAC,NCO,F4,LIAB,S11,IT,2011-01-01,1243359
MIO_NAC,NCO,F4,LIAB,S11,IT,2012-01-01,
MIO_NAC,NCO,F4,LIAB,S11,IT,2013-01-01,
MIO_NAC,NCO,F4,LIAB,S11,IT,2014-01-01,
MIO_NAC,NCO,F4,LIAB,S11,IT,2015-01-01,
MIO_NAC,NCO,F4,LIAB,S11,IT,2016-01-01,
MIO_NAC,NCO,F4,LIAB,S11,IT,2017-01-01,1081425
MIO_NAC,NCO,F4,LIAB,S11,LT,1995-01-01,1527
MIO_NAC,NCO,F4,LIAB,S11,LT,1996-01-01,1928
MIO_NAC,NCO,F4,LIAB,S11,LT,1997-01-01,2422
MIO_NAC,NCO,F4,LIAB,S11,LT,1998-01-01,3067
MIO_NAC,NCO,F4,LIAB,S11,LT,1999-01-01,3542
MIO_NAC,NCO,F4,LIAB,S11,LT,2000-01-01,3792
MIO_NAC,NCO,F4,LIAB,S11,LT,2001-01-01,3724
MIO_NAC,NCO,F4,LIAB,S11,LT,2002-01-01,3888
MIO_NAC,NCO,F4,LIAB,S11,LT,2003-01-01,5139
MIO_NAC,NCO,F4,LIAB,S11,LT,2004-01-01,5990
MIO_NAC,NCO,F4,LIAB,S11,LT,2005-01-01,7935
MIO_NAC,NCO,F4,LIAB,S11,LT,2006-01-01,10561
MIO_NAC,NCO,F4,LIAB,S11,LT,2007-01-01,16322
MIO_NAC,NCO,F4,LIAB,S11,LT,2008-01-01,18054
MIO_NAC,NCO,F4,LIAB,S11,LT,2009-01-01,14427
MIO_NAC,NCO,F4,LIAB,S11,LT,2010-01-01,13561
MIO_NAC,NCO,F4,LIAB,S11,LT,2011-01-01,13334
MIO_NAC,NCO,F4,LIAB,S11,LT,2012-01-01,
MIO_NAC,NCO,F4,LIAB,S11,LT,2013-01-01,
MIO_NAC,NCO,F4,LIAB,S11,LT,2014-01-01,
MIO_NAC,NCO,F4,LIAB,S11,LT,2015-01-01,
