na_item,nace_r2,unit,geotime,date,value
B1G,J,MIO_EUR_NSA,BG,2017-10-01,835
B1G,J,MIO_EUR_NSA,BG,2018-01-01,548
B1G,J,MIO_EUR_NSA,BG,2018-04-01,755
B1G,J,MIO_EUR_NSA,CH,2015-07-01,6156
B1G,J,MIO_EUR_NSA,CH,2015-10-01,6094
B1G,J,MIO_EUR_NSA,CH,2016-01-01,6026
B1G,J,MIO_EUR_NSA,CH,2016-04-01,6018
B1G,J,MIO_EUR_NSA,CH,2016-07-01,6046
B1G,J,MIO_EUR_NSA,CH,2016-10-01,6096
B1G,J,MIO_EUR_NSA,CH,2017-01-01,6061
B1G,J,MIO_EUR_NSA,CH,2017-04-01,5975
B1G,J,MIO_EUR_NSA,CH,2017-07-01,5774
B1G,J,MIO_EUR_NSA,CH,2017-10-01,5704
B1G,J,MIO_EUR_NSA,CH,2018-01-01,5809
B1G,J,MIO_EUR_NSA,CH,2018-04-01,5811
B1G,J,MIO_EUR_NSA,CY,2015-07-01,188
B1G,J,MIO_EUR_NSA,CY,2015-10-01,172
B1G,J,MIO_EUR_NSA,CY,2016-01-01,178
B1G,J,MIO_EUR_NSA,CY,2016-04-01,192
B1G,J,MIO_EUR_NSA,CY,2016-07-01,216
B1G,J,MIO_EUR_NSA,CY,2016-10-01,196
B1G,J,MIO_EUR_NSA,CY,2017-01-01,191
B1G,J,MIO_EUR_NSA,CY,2017-04-01,197
B1G,J,MIO_EUR_NSA,CY,2017-07-01,220
B1G,J,MIO_EUR_NSA,CY,2017-10-01,196
B1G,J,MIO_EUR_NSA,CY,2018-01-01,188
B1G,J,MIO_EUR_NSA,CY,2018-04-01,196
B1G,J,MIO_EUR_NSA,CZ,2015-07-01,1867
B1G,J,MIO_EUR_NSA,CZ,2015-10-01,2314
B1G,J,MIO_EUR_NSA,CZ,2016-01-01,1951
B1G,J,MIO_EUR_NSA,CZ,2016-04-01,2017
B1G,J,MIO_EUR_NSA,CZ,2016-07-01,1950
B1G,J,MIO_EUR_NSA,CZ,2016-10-01,2381
B1G,J,MIO_EUR_NSA,CZ,2017-01-01,2006
B1G,J,MIO_EUR_NSA,CZ,2017-04-01,2168
B1G,J,MIO_EUR_NSA,CZ,2017-07-01,2187
B1G,J,MIO_EUR_NSA,CZ,2017-10-01,2725
B1G,J,MIO_EUR_NSA,CZ,2018-01-01,2344
B1G,J,MIO_EUR_NSA,CZ,2018-04-01,2386
B1G,J,MIO_EUR_NSA,DE,2015-07-01,33112
B1G,J,MIO_EUR_NSA,DE,2015-10-01,32773
B1G,J,MIO_EUR_NSA,DE,2016-01-01,33377
B1G,J,MIO_EUR_NSA,DE,2016-04-01,32158
B1G,J,MIO_EUR_NSA,DE,2016-07-01,34386
B1G,J,MIO_EUR_NSA,DE,2016-10-01,33274
B1G,J,MIO_EUR_NSA,DE,2017-01-01,34584
B1G,J,MIO_EUR_NSA,DE,2017-04-01,32960
B1G,J,MIO_EUR_NSA,DE,2017-07-01,35429
B1G,J,MIO_EUR_NSA,DE,2017-10-01,34264
B1G,J,MIO_EUR_NSA,DE,2018-01-01,35823
B1G,J,MIO_EUR_NSA,DE,2018-04-01,34643
B1G,J,MIO_EUR_NSA,DK,2015-07-01,2598
B1G,J,MIO_EUR_NSA,DK,2015-10-01,3081
B1G,J,MIO_EUR_NSA,DK,2016-01-01,2729
B1G,J,MIO_EUR_NSA,DK,2016-04-01,2718
B1G,J,MIO_EUR_NSA,DK,2016-07-01,2593
B1G,J,MIO_EUR_NSA,DK,2016-10-01,2968
B1G,J,MIO_EUR_NSA,DK,2017-01-01,2641
B1G,J,MIO_EUR_NSA,DK,2017-04-01,2693
B1G,J,MIO_EUR_NSA,DK,2017-07-01,2592
B1G,J,MIO_EUR_NSA,DK,2017-10-01,2857
B1G,J,MIO_EUR_NSA,DK,2018-01-01,2618
B1G,J,MIO_EUR_NSA,DK,2018-04-01,2689
B1G,J,MIO_EUR_NSA,EA,2015-07-01,106769
B1G,J,MIO_EUR_NSA,EA,2015-10-01,114639
B1G,J,MIO_EUR_NSA,EA,2016-01-01,110586
B1G,J,MIO_EUR_NSA,EA,2016-04-01,111000
B1G,J,MIO_EUR_NSA,EA,2016-07-01,112032
B1G,J,MIO_EUR_NSA,EA,2016-10-01,119047
B1G,J,MIO_EUR_NSA,EA,2017-01-01,114983
B1G,J,MIO_EUR_NSA,EA,2017-04-01,114843
B1G,J,MIO_EUR_NSA,EA,2017-07-01,116507
B1G,J,MIO_EUR_NSA,EA,2017-10-01,123080
B1G,J,MIO_EUR_NSA,EA,2018-01-01,119885
B1G,J,MIO_EUR_NSA,EA,2018-04-01,120175
B1G,J,MIO_EUR_NSA,EA19,2015-07-01,106769
B1G,J,MIO_EUR_NSA,EA19,2015-10-01,114639
B1G,J,MIO_EUR_NSA,EA19,2016-01-01,110586
B1G,J,MIO_EUR_NSA,EA19,2016-04-01,111000
B1G,J,MIO_EUR_NSA,EA19,2016-07-01,112032
B1G,J,MIO_EUR_NSA,EA19,2016-10-01,119047
B1G,J,MIO_EUR_NSA,EA19,2017-01-01,114983
B1G,J,MIO_EUR_NSA,EA19,2017-04-01,114843
B1G,J,MIO_EUR_NSA,EA19,2017-07-01,116507
B1G,J,MIO_EUR_NSA,EA19,2017-10-01,123080
B1G,J,MIO_EUR_NSA,EA19,2018-01-01,119885
B1G,J,MIO_EUR_NSA,EA19,2018-04-01,120175
B1G,J,MIO_EUR_NSA,EE,2015-07-01,243
B1G,J,MIO_EUR_NSA,EE,2015-10-01,263
B1G,J,MIO_EUR_NSA,EE,2016-01-01,242
B1G,J,MIO_EUR_NSA,EE,2016-04-01,256
B1G,J,MIO_EUR_NSA,EE,2016-07-01,249
B1G,J,MIO_EUR_NSA,EE,2016-10-01,281
B1G,J,MIO_EUR_NSA,EE,2017-01-01,275
B1G,J,MIO_EUR_NSA,EE,2017-04-01,289
B1G,J,MIO_EUR_NSA,EE,2017-07-01,295
B1G,J,MIO_EUR_NSA,EE,2017-10-01,342
B1G,J,MIO_EUR_NSA,EE,2018-01-01,293
B1G,J,MIO_EUR_NSA,EE,2018-04-01,330
B1G,J,MIO_EUR_NSA,EL,2015-07-01,1242
B1G,J,MIO_EUR_NSA,EL,2015-10-01,1458
B1G,J,MIO_EUR_NSA,EL,2016-01-01,1233
B1G,J,MIO_EUR_NSA,EL,2016-04-01,1258
B1G,J,MIO_EUR_NSA,EL,2016-07-01,1273
B1G,J,MIO_EUR_NSA,EL,2016-10-01,1433
B1G,J,MIO_EUR_NSA,EL,2017-01-01,1218
B1G,J,MIO_EUR_NSA,EL,2017-04-01,1258
B1G,J,MIO_EUR_NSA,EL,2017-07-01,1260
B1G,J,MIO_EUR_NSA,EL,2017-10-01,1407
B1G,J,MIO_EUR_NSA,EL,2018-01-01,1214
B1G,J,MIO_EUR_NSA,EL,2018-04-01,1265
B1G,J,MIO_EUR_NSA,ES,2015-07-01,10173
B1G,J,MIO_EUR_NSA,ES,2015-10-01,11325
B1G,J,MIO_EUR_NSA,ES,2016-01-01,10413
B1G,J,MIO_EUR_NSA,ES,2016-04-01,10955
B1G,J,MIO_EUR_NSA,ES,2016-07-01,10610
B1G,J,MIO_EUR_NSA,ES,2016-10-01,11570
B1G,J,MIO_EUR_NSA,ES,2017-01-01,10515
B1G,J,MIO_EUR_NSA,ES,2017-04-01,11114
B1G,J,MIO_EUR_NSA,ES,2017-07-01,10866
B1G,J,MIO_EUR_NSA,ES,2017-10-01,11952
B1G,J,MIO_EUR_NSA,ES,2018-01-01,11017
B1G,J,MIO_EUR_NSA,ES,2018-04-01,11332
B1G,J,MIO_EUR_NSA,EU28,2015-07-01,162225
B1G,J,MIO_EUR_NSA,EU28,2015-10-01,175949
B1G,J,MIO_EUR_NSA,EU28,2016-01-01,163723
B1G,J,MIO_EUR_NSA,EU28,2016-04-01,165371
B1G,J,MIO_EUR_NSA,EU28,2016-07-01,163528
B1G,J,MIO_EUR_NSA,EU28,2016-10-01,176044
B1G,J,MIO_EUR_NSA,EU28,2017-01-01,166446
B1G,J,MIO_EUR_NSA,EU28,2017-04-01,169440
B1G,J,MIO_EUR_NSA,EU28,2017-07-01,169379
B1G,J,MIO_EUR_NSA,EU28,2017-10-01,182949
B1G,J,MIO_EUR_NSA,EU28,2018-01-01,173826
B1G,J,MIO_EUR_NSA,EU28,2018-04-01,176370
B1G,J,MIO_EUR_NSA,FI,2015-07-01,2360
B1G,J,MIO_EUR_NSA,FI,2015-10-01,2760
B1G,J,MIO_EUR_NSA,FI,2016-01-01,2606
B1G,J,MIO_EUR_NSA,FI,2016-04-01,2719
B1G,J,MIO_EUR_NSA,FI,2016-07-01,2458
B1G,J,MIO_EUR_NSA,FI,2016-10-01,2965
B1G,J,MIO_EUR_NSA,FI,2017-01-01,2793
B1G,J,MIO_EUR_NSA,FI,2017-04-01,2872
B1G,J,MIO_EUR_NSA,FI,2017-07-01,2518
B1G,J,MIO_EUR_NSA,FI,2017-10-01,3008
B1G,J,MIO_EUR_NSA,FI,2018-01-01,2810
B1G,J,MIO_EUR_NSA,FI,2018-04-01,2880
B1G,J,MIO_EUR_NSA,FR,2015-07-01,23456
B1G,J,MIO_EUR_NSA,FR,2015-10-01,26201
B1G,J,MIO_EUR_NSA,FR,2016-01-01,25963
B1G,J,MIO_EUR_NSA,FR,2016-04-01,25389
B1G,J,MIO_EUR_NSA,FR,2016-07-01,24579
B1G,J,MIO_EUR_NSA,FR,2016-10-01,27238
B1G,J,MIO_EUR_NSA,FR,2017-01-01,27063
B1G,J,MIO_EUR_NSA,FR,2017-04-01,26137
B1G,J,MIO_EUR_NSA,FR,2017-07-01,25312
B1G,J,MIO_EUR_NSA,FR,2017-10-01,28430
B1G,J,MIO_EUR_NSA,FR,2018-01-01,28127
B1G,J,MIO_EUR_NSA,FR,2018-04-01,27385
B1G,J,MIO_EUR_NSA,HR,2015-07-01,417
B1G,J,MIO_EUR_NSA,HR,2015-10-01,440
B1G,J,MIO_EUR_NSA,HR,2016-01-01,407
B1G,J,MIO_EUR_NSA,HR,2016-04-01,433
B1G,J,MIO_EUR_NSA,HR,2016-07-01,441
B1G,J,MIO_EUR_NSA,HR,2016-10-01,462
B1G,J,MIO_EUR_NSA,HR,2017-01-01,442
B1G,J,MIO_EUR_NSA,HR,2017-04-01,456
B1G,J,MIO_EUR_NSA,HR,2017-07-01,462
B1G,J,MIO_EUR_NSA,HR,2017-10-01,482
B1G,J,MIO_EUR_NSA,HR,2018-01-01,468
B1G,J,MIO_EUR_NSA,HR,2018-04-01,480
B1G,J,MIO_EUR_NSA,HU,2015-07-01,1175
B1G,J,MIO_EUR_NSA,HU,2015-10-01,1278
B1G,J,MIO_EUR_NSA,HU,2016-01-01,1074
B1G,J,MIO_EUR_NSA,HU,2016-04-01,1147
B1G,J,MIO_EUR_NSA,HU,2016-07-01,1230
B1G,J,MIO_EUR_NSA,HU,2016-10-01,1366
B1G,J,MIO_EUR_NSA,HU,2017-01-01,1182
B1G,J,MIO_EUR_NSA,HU,2017-04-01,1282
B1G,J,MIO_EUR_NSA,HU,2017-07-01,1386
B1G,J,MIO_EUR_NSA,HU,2017-10-01,1480
B1G,J,MIO_EUR_NSA,HU,2018-01-01,1294
B1G,J,MIO_EUR_NSA,HU,2018-04-01,1315
B1G,J,MIO_EUR_NSA,IE,2015-07-01,6270
B1G,J,MIO_EUR_NSA,IE,2015-10-01,5280
B1G,J,MIO_EUR_NSA,IE,2016-01-01,5422
B1G,J,MIO_EUR_NSA,IE,2016-04-01,5110
B1G,J,MIO_EUR_NSA,IE,2016-07-01,7005
B1G,J,MIO_EUR_NSA,IE,2016-10-01,6131
B1G,J,MIO_EUR_NSA,IE,2017-01-01,6061
B1G,J,MIO_EUR_NSA,IE,2017-04-01,6039
B1G,J,MIO_EUR_NSA,IE,2017-07-01,8930
B1G,J,MIO_EUR_NSA,IE,2017-10-01,7427
B1G,J,MIO_EUR_NSA,IE,2018-01-01,7594
B1G,J,MIO_EUR_NSA,IE,2018-04-01,7698
B1G,J,MIO_EUR_NSA,IT,2015-07-01,12769
B1G,J,MIO_EUR_NSA,IT,2015-10-01,15177
B1G,J,MIO_EUR_NSA,IT,2016-01-01,13651
B1G,J,MIO_EUR_NSA,IT,2016-04-01,14536
B1G,J,MIO_EUR_NSA,IT,2016-07-01,13558
B1G,J,MIO_EUR_NSA,IT,2016-10-01,15935
B1G,J,MIO_EUR_NSA,IT,2017-01-01,14198
B1G,J,MIO_EUR_NSA,IT,2017-04-01,14788
B1G,J,MIO_EUR_NSA,IT,2017-07-01,13508
B1G,J,MIO_EUR_NSA,IT,2017-10-01,15470
B1G,J,MIO_EUR_NSA,IT,2018-01-01,13867
B1G,J,MIO_EUR_NSA,IT,2018-04-01,14401
B1G,J,MIO_EUR_NSA,LT,2015-07-01,305
B1G,J,MIO_EUR_NSA,LT,2015-10-01,325
B1G,J,MIO_EUR_NSA,LT,2016-01-01,283
B1G,J,MIO_EUR_NSA,LT,2016-04-01,318
B1G,J,MIO_EUR_NSA,LT,2016-07-01,326
B1G,J,MIO_EUR_NSA,LT,2016-10-01,359
B1G,J,MIO_EUR_NSA,LT,2017-01-01,319
B1G,J,MIO_EUR_NSA,LT,2017-04-01,347
B1G,J,MIO_EUR_NSA,LT,2017-07-01,355
B1G,J,MIO_EUR_NSA,LT,2017-10-01,394
B1G,J,MIO_EUR_NSA,LT,2018-01-01,348
B1G,J,MIO_EUR_NSA,LT,2018-04-01,364
B1G,J,MIO_EUR_NSA,LU,2015-07-01,628
B1G,J,MIO_EUR_NSA,LU,2015-10-01,908
B1G,J,MIO_EUR_NSA,LU,2016-01-01,577
B1G,J,MIO_EUR_NSA,LU,2016-04-01,569
B1G,J,MIO_EUR_NSA,LU,2016-07-01,574
B1G,J,MIO_EUR_NSA,LU,2016-10-01,699
B1G,J,MIO_EUR_NSA,LU,2017-01-01,560
B1G,J,MIO_EUR_NSA,LU,2017-04-01,447
B1G,J,MIO_EUR_NSA,LU,2017-07-01,422
B1G,J,MIO_EUR_NSA,LU,2017-10-01,563
B1G,J,MIO_EUR_NSA,LU,2018-01-01,530
B1G,J,MIO_EUR_NSA,LU,2018-04-01,529
B1G,J,MIO_EUR_NSA,LV,2015-07-01,247
B1G,J,MIO_EUR_NSA,LV,2015-10-01,286
B1G,J,MIO_EUR_NSA,LV,2016-01-01,239
B1G,J,MIO_EUR_NSA,LV,2016-04-01,254
B1G,J,MIO_EUR_NSA,LV,2016-07-01,267
B1G,J,MIO_EUR_NSA,LV,2016-10-01,311
B1G,J,MIO_EUR_NSA,LV,2017-01-01,262
B1G,J,MIO_EUR_NSA,LV,2017-04-01,283
B1G,J,MIO_EUR_NSA,LV,2017-07-01,294
B1G,J,MIO_EUR_NSA,LV,2017-10-01,348
B1G,J,MIO_EUR_NSA,LV,2018-01-01,296
B1G,J,MIO_EUR_NSA,LV,2018-04-01,336
B1G,J,MIO_EUR_NSA,ME,2015-07-01,
B1G,J,MIO_EUR_NSA,ME,2015-10-01,
B1G,J,MIO_EUR_NSA,ME,2016-01-01,
B1G,J,MIO_EUR_NSA,ME,2016-04-01,
B1G,J,MIO_EUR_NSA,ME,2016-07-01,
B1G,J,MIO_EUR_NSA,ME,2016-10-01,
B1G,J,MIO_EUR_NSA,ME,2017-01-01,
B1G,J,MIO_EUR_NSA,ME,2017-04-01,
B1G,J,MIO_EUR_NSA,ME,2017-07-01,
B1G,J,MIO_EUR_NSA,ME,2017-10-01,
B1G,J,MIO_EUR_NSA,ME,2018-01-01,
B1G,J,MIO_EUR_NSA,ME,2018-04-01,
B1G,J,MIO_EUR_NSA,MK,2015-07-01,68
B1G,J,MIO_EUR_NSA,MK,2015-10-01,69
B1G,J,MIO_EUR_NSA,MK,2016-01-01,70
B1G,J,MIO_EUR_NSA,MK,2016-04-01,74
B1G,J,MIO_EUR_NSA,MK,2016-07-01,78
B1G,J,MIO_EUR_NSA,MK,2016-10-01,76
B1G,J,MIO_EUR_NSA,MK,2017-01-01,80
B1G,J,MIO_EUR_NSA,MK,2017-04-01,79
B1G,J,MIO_EUR_NSA,MK,2017-07-01,81
B1G,J,MIO_EUR_NSA,MK,2017-10-01,80
B1G,J,MIO_EUR_NSA,MK,2018-01-01,76
B1G,J,MIO_EUR_NSA,MK,2018-04-01,73
B1G,J,MIO_EUR_NSA,MT,2015-07-01,143
B1G,J,MIO_EUR_NSA,MT,2015-10-01,148
B1G,J,MIO_EUR_NSA,MT,2016-01-01,143
B1G,J,MIO_EUR_NSA,MT,2016-04-01,151
B1G,J,MIO_EUR_NSA,MT,2016-07-01,159
B1G,J,MIO_EUR_NSA,MT,2016-10-01,159
B1G,J,MIO_EUR_NSA,MT,2017-01-01,158
B1G,J,MIO_EUR_NSA,MT,2017-04-01,165
B1G,J,MIO_EUR_NSA,MT,2017-07-01,168
B1G,J,MIO_EUR_NSA,MT,2017-10-01,174
B1G,J,MIO_EUR_NSA,MT,2018-01-01,168
B1G,J,MIO_EUR_NSA,MT,2018-04-01,169
B1G,J,MIO_EUR_NSA,NL,2015-07-01,7058
B1G,J,MIO_EUR_NSA,NL,2015-10-01,7795
B1G,J,MIO_EUR_NSA,NL,2016-01-01,7282
B1G,J,MIO_EUR_NSA,NL,2016-04-01,8032
B1G,J,MIO_EUR_NSA,NL,2016-07-01,7468
B1G,J,MIO_EUR_NSA,NL,2016-10-01,8327
B1G,J,MIO_EUR_NSA,NL,2017-01-01,7570
B1G,J,MIO_EUR_NSA,NL,2017-04-01,8393
B1G,J,MIO_EUR_NSA,NL,2017-07-01,7543
B1G,J,MIO_EUR_NSA,NL,2017-10-01,8370
B1G,J,MIO_EUR_NSA,NL,2018-01-01,7752
B1G,J,MIO_EUR_NSA,NL,2018-04-01,8613
B1G,J,MIO_EUR_NSA,NO,2015-07-01,2825
B1G,J,MIO_EUR_NSA,NO,2015-10-01,3296
B1G,J,MIO_EUR_NSA,NO,2016-01-01,3026
B1G,J,MIO_EUR_NSA,NO,2016-04-01,3201
B1G,J,MIO_EUR_NSA,NO,2016-07-01,2837
B1G,J,MIO_EUR_NSA,NO,2016-10-01,3430
B1G,J,MIO_EUR_NSA,NO,2017-01-01,3634
B1G,J,MIO_EUR_NSA,NO,2017-04-01,2993
B1G,J,MIO_EUR_NSA,NO,2017-07-01,2852
B1G,J,MIO_EUR_NSA,NO,2017-10-01,3265
B1G,J,MIO_EUR_NSA,NO,2018-01-01,3244
B1G,J,MIO_EUR_NSA,NO,2018-04-01,3271
B1G,J,MIO_EUR_NSA,PL,2015-07-01,3681
B1G,J,MIO_EUR_NSA,PL,2015-10-01,4448
B1G,J,MIO_EUR_NSA,PL,2016-01-01,3116
B1G,J,MIO_EUR_NSA,PL,2016-04-01,3999
B1G,J,MIO_EUR_NSA,PL,2016-07-01,3834
B1G,J,MIO_EUR_NSA,PL,2016-10-01,4612
B1G,J,MIO_EUR_NSA,PL,2017-01-01,2930
B1G,J,MIO_EUR_NSA,PL,2017-04-01,4218
B1G,J,MIO_EUR_NSA,PL,2017-07-01,3933
B1G,J,MIO_EUR_NSA,PL,2017-10-01,4894
B1G,J,MIO_EUR_NSA,PL,2018-01-01,2965
B1G,J,MIO_EUR_NSA,PL,2018-04-01,3861
B1G,J,MIO_EUR_NSA,PT,2015-07-01,1345
B1G,J,MIO_EUR_NSA,PT,2015-10-01,1443
B1G,J,MIO_EUR_NSA,PT,2016-01-01,1292
B1G,J,MIO_EUR_NSA,PT,2016-04-01,1381
B1G,J,MIO_EUR_NSA,PT,2016-07-01,1451
B1G,J,MIO_EUR_NSA,PT,2016-10-01,1562
B1G,J,MIO_EUR_NSA,PT,2017-01-01,1379
B1G,J,MIO_EUR_NSA,PT,2017-04-01,1434
B1G,J,MIO_EUR_NSA,PT,2017-07-01,1485
B1G,J,MIO_EUR_NSA,PT,2017-10-01,1555
B1G,J,MIO_EUR_NSA,PT,2018-01-01,1397
B1G,J,MIO_EUR_NSA,PT,2018-04-01,1478
B1G,J,MIO_EUR_NSA,RO,2015-07-01,2077
B1G,J,MIO_EUR_NSA,RO,2015-10-01,2224
B1G,J,MIO_EUR_NSA,RO,2016-01-01,1936
B1G,J,MIO_EUR_NSA,RO,2016-04-01,2313
B1G,J,MIO_EUR_NSA,RO,2016-07-01,2322
B1G,J,MIO_EUR_NSA,RO,2016-10-01,2443
B1G,J,MIO_EUR_NSA,RO,2017-01-01,2159
B1G,J,MIO_EUR_NSA,RO,2017-04-01,2401
B1G,J,MIO_EUR_NSA,RO,2017-07-01,2396
B1G,J,MIO_EUR_NSA,RO,2017-10-01,2663
B1G,J,MIO_EUR_NSA,RO,2018-01-01,2253
B1G,J,MIO_EUR_NSA,RO,2018-04-01,2553
B1G,J,MIO_EUR_NSA,RS,2015-07-01,378
B1G,J,MIO_EUR_NSA,RS,2015-10-01,381
B1G,J,MIO_EUR_NSA,RS,2016-01-01,373
B1G,J,MIO_EUR_NSA,RS,2016-04-01,392
B1G,J,MIO_EUR_NSA,RS,2016-07-01,407
B1G,J,MIO_EUR_NSA,RS,2016-10-01,416
B1G,J,MIO_EUR_NSA,RS,2017-01-01,385
B1G,J,MIO_EUR_NSA,RS,2017-04-01,418
B1G,J,MIO_EUR_NSA,RS,2017-07-01,439
B1G,J,MIO_EUR_NSA,RS,2017-10-01,456
B1G,J,MIO_EUR_NSA,RS,2018-01-01,433
B1G,J,MIO_EUR_NSA,RS,2018-04-01,460
B1G,J,MIO_EUR_NSA,SE,2015-07-01,7300
B1G,J,MIO_EUR_NSA,SE,2015-10-01,8287
B1G,J,MIO_EUR_NSA,SE,2016-01-01,6547
B1G,J,MIO_EUR_NSA,SE,2016-04-01,7724
B1G,J,MIO_EUR_NSA,SE,2016-07-01,6699
B1G,J,MIO_EUR_NSA,SE,2016-10-01,7662
B1G,J,MIO_EUR_NSA,SE,2017-01-01,6613
B1G,J,MIO_EUR_NSA,SE,2017-04-01,7320
B1G,J,MIO_EUR_NSA,SE,2017-07-01,6896
B1G,J,MIO_EUR_NSA,SE,2017-10-01,7565
B1G,J,MIO_EUR_NSA,SE,2018-01-01,6602
B1G,J,MIO_EUR_NSA,SE,2018-04-01,7384
B1G,J,MIO_EUR_NSA,SI,2015-07-01,355
B1G,J,MIO_EUR_NSA,SI,2015-10-01,362
B1G,J,MIO_EUR_NSA,SI,2016-01-01,353
B1G,J,MIO_EUR_NSA,SI,2016-04-01,350
B1G,J,MIO_EUR_NSA,SI,2016-07-01,360
B1G,J,MIO_EUR_NSA,SI,2016-10-01,366
B1G,J,MIO_EUR_NSA,SI,2017-01-01,362
B1G,J,MIO_EUR_NSA,SI,2017-04-01,385
B1G,J,MIO_EUR_NSA,SI,2017-07-01,382
B1G,J,MIO_EUR_NSA,SI,2017-10-01,417
B1G,J,MIO_EUR_NSA,SI,2018-01-01,388
B1G,J,MIO_EUR_NSA,SI,2018-04-01,400
B1G,J,MIO_EUR_NSA,SK,2015-07-01,758
B1G,J,MIO_EUR_NSA,SK,2015-10-01,713
B1G,J,MIO_EUR_NSA,SK,2016-01-01,767
B1G,J,MIO_EUR_NSA,SK,2016-04-01,800
B1G,J,MIO_EUR_NSA,SK,2016-07-01,708
B1G,J,MIO_EUR_NSA,SK,2016-10-01,810
B1G,J,MIO_EUR_NSA,SK,2017-01-01,802
B1G,J,MIO_EUR_NSA,SK,2017-04-01,834
B1G,J,MIO_EUR_NSA,SK,2017-07-01,763
B1G,J,MIO_EUR_NSA,SK,2017-10-01,862
B1G,J,MIO_EUR_NSA,SK,2018-01-01,890
B1G,J,MIO_EUR_NSA,SK,2018-04-01,885
B1G,J,MIO_EUR_NSA,TR,2015-07-01,4194
B1G,J,MIO_EUR_NSA,TR,2015-10-01,5618
B1G,J,MIO_EUR_NSA,TR,2016-01-01,4178
B1G,J,MIO_EUR_NSA,TR,2016-04-01,4499
B1G,J,MIO_EUR_NSA,TR,2016-07-01,4451
B1G,J,MIO_EUR_NSA,TR,2016-10-01,5762
B1G,J,MIO_EUR_NSA,TR,2017-01-01,4153
B1G,J,MIO_EUR_NSA,TR,2017-04-01,4528
B1G,J,MIO_EUR_NSA,TR,2017-07-01,4386
B1G,J,MIO_EUR_NSA,TR,2017-10-01,5787
B1G,J,MIO_EUR_NSA,TR,2018-01-01,3947
B1G,J,MIO_EUR_NSA,TR,2018-04-01,4053
B1G,J,MIO_EUR_NSA,UK,2015-07-01,35758
B1G,J,MIO_EUR_NSA,UK,2015-10-01,38703
B1G,J,MIO_EUR_NSA,UK,2016-01-01,34959
B1G,J,MIO_EUR_NSA,UK,2016-04-01,33600
B1G,J,MIO_EUR_NSA,UK,2016-07-01,31881
B1G,J,MIO_EUR_NSA,UK,2016-10-01,34410
B1G,J,MIO_EUR_NSA,UK,2017-01-01,32793
B1G,J,MIO_EUR_NSA,UK,2017-04-01,33152
B1G,J,MIO_EUR_NSA,UK,2017-07-01,31864
B1G,J,MIO_EUR_NSA,UK,2017-10-01,35918
