indic_bt,nace_r2,unit,geotime,date,value
TOVT,MIG_NDCOG,I2015_SCA,EA19,2017-10-01,107
TOVT,MIG_NDCOG,I2015_SCA,EA19,2017-11-01,107
TOVT,MIG_NDCOG,I2015_SCA,EA19,2017-12-01,107
TOVT,MIG_NDCOG,I2015_SCA,EA19,2018-01-01,107
TOVT,MIG_NDCOG,I2015_SCA,EA19,2018-02-01,106
TOVT,MIG_NDCOG,I2015_SCA,EA19,2018-03-01,107
TOVT,MIG_NDCOG,I2015_SCA,EA19,2018-04-01,106
TOVT,MIG_NDCOG,I2015_SCA,EA19,2018-05-01,108
TOVT,MIG_NDCOG,I2015_SCA,EA19,2018-06-01,107
TOVT,MIG_NDCOG,I2015_SCA,EA19,2018-07-01,106
TOVT,MIG_NDCOG,I2015_SCA,EA19,2018-08-01,
TOVT,MIG_NDCOG,I2015_SCA,EE,2017-09-01,108
TOVT,MIG_NDCOG,I2015_SCA,EE,2017-10-01,108
TOVT,MIG_NDCOG,I2015_SCA,EE,2017-11-01,107
TOVT,MIG_NDCOG,I2015_SCA,EE,2017-12-01,110
TOVT,MIG_NDCOG,I2015_SCA,EE,2018-01-01,111
TOVT,MIG_NDCOG,I2015_SCA,EE,2018-02-01,111
TOVT,MIG_NDCOG,I2015_SCA,EE,2018-03-01,108
TOVT,MIG_NDCOG,I2015_SCA,EE,2018-04-01,112
TOVT,MIG_NDCOG,I2015_SCA,EE,2018-05-01,111
TOVT,MIG_NDCOG,I2015_SCA,EE,2018-06-01,113
TOVT,MIG_NDCOG,I2015_SCA,EE,2018-07-01,110
TOVT,MIG_NDCOG,I2015_SCA,EE,2018-08-01,111
TOVT,MIG_NDCOG,I2015_SCA,EL,2017-09-01,99
TOVT,MIG_NDCOG,I2015_SCA,EL,2017-10-01,98
TOVT,MIG_NDCOG,I2015_SCA,EL,2017-11-01,98
TOVT,MIG_NDCOG,I2015_SCA,EL,2017-12-01,102
TOVT,MIG_NDCOG,I2015_SCA,EL,2018-01-01,101
TOVT,MIG_NDCOG,I2015_SCA,EL,2018-02-01,100
TOVT,MIG_NDCOG,I2015_SCA,EL,2018-03-01,100
TOVT,MIG_NDCOG,I2015_SCA,EL,2018-04-01,101
TOVT,MIG_NDCOG,I2015_SCA,EL,2018-05-01,102
TOVT,MIG_NDCOG,I2015_SCA,EL,2018-06-01,101
TOVT,MIG_NDCOG,I2015_SCA,EL,2018-07-01,105
TOVT,MIG_NDCOG,I2015_SCA,EL,2018-08-01,103
TOVT,MIG_NDCOG,I2015_SCA,ES,2017-09-01,109
TOVT,MIG_NDCOG,I2015_SCA,ES,2017-10-01,109
TOVT,MIG_NDCOG,I2015_SCA,ES,2017-11-01,109
TOVT,MIG_NDCOG,I2015_SCA,ES,2017-12-01,109
TOVT,MIG_NDCOG,I2015_SCA,ES,2018-01-01,108
TOVT,MIG_NDCOG,I2015_SCA,ES,2018-02-01,108
TOVT,MIG_NDCOG,I2015_SCA,ES,2018-03-01,108
TOVT,MIG_NDCOG,I2015_SCA,ES,2018-04-01,108
TOVT,MIG_NDCOG,I2015_SCA,ES,2018-05-01,109
TOVT,MIG_NDCOG,I2015_SCA,ES,2018-06-01,108
TOVT,MIG_NDCOG,I2015_SCA,ES,2018-07-01,108
TOVT,MIG_NDCOG,I2015_SCA,ES,2018-08-01,108
TOVT,MIG_NDCOG,I2015_SCA,EU28,2017-09-01,106
TOVT,MIG_NDCOG,I2015_SCA,EU28,2017-10-01,106
TOVT,MIG_NDCOG,I2015_SCA,EU28,2017-11-01,107
TOVT,MIG_NDCOG,I2015_SCA,EU28,2017-12-01,107
TOVT,MIG_NDCOG,I2015_SCA,EU28,2018-01-01,106
TOVT,MIG_NDCOG,I2015_SCA,EU28,2018-02-01,106
TOVT,MIG_NDCOG,I2015_SCA,EU28,2018-03-01,107
TOVT,MIG_NDCOG,I2015_SCA,EU28,2018-04-01,106
TOVT,MIG_NDCOG,I2015_SCA,EU28,2018-05-01,107
TOVT,MIG_NDCOG,I2015_SCA,EU28,2018-06-01,107
TOVT,MIG_NDCOG,I2015_SCA,EU28,2018-07-01,107
TOVT,MIG_NDCOG,I2015_SCA,EU28,2018-08-01,
TOVT,MIG_NDCOG,I2015_SCA,FI,2017-09-01,101
TOVT,MIG_NDCOG,I2015_SCA,FI,2017-10-01,104
TOVT,MIG_NDCOG,I2015_SCA,FI,2017-11-01,103
TOVT,MIG_NDCOG,I2015_SCA,FI,2017-12-01,103
TOVT,MIG_NDCOG,I2015_SCA,FI,2018-01-01,105
TOVT,MIG_NDCOG,I2015_SCA,FI,2018-02-01,101
TOVT,MIG_NDCOG,I2015_SCA,FI,2018-03-01,104
TOVT,MIG_NDCOG,I2015_SCA,FI,2018-04-01,100
TOVT,MIG_NDCOG,I2015_SCA,FI,2018-05-01,104
TOVT,MIG_NDCOG,I2015_SCA,FI,2018-06-01,102
TOVT,MIG_NDCOG,I2015_SCA,FI,2018-07-01,101
TOVT,MIG_NDCOG,I2015_SCA,FI,2018-08-01,
TOVT,MIG_NDCOG,I2015_SCA,FR,2017-09-01,105
TOVT,MIG_NDCOG,I2015_SCA,FR,2017-10-01,106
TOVT,MIG_NDCOG,I2015_SCA,FR,2017-11-01,106
TOVT,MIG_NDCOG,I2015_SCA,FR,2017-12-01,105
TOVT,MIG_NDCOG,I2015_SCA,FR,2018-01-01,106
TOVT,MIG_NDCOG,I2015_SCA,FR,2018-02-01,105
TOVT,MIG_NDCOG,I2015_SCA,FR,2018-03-01,107
TOVT,MIG_NDCOG,I2015_SCA,FR,2018-04-01,106
TOVT,MIG_NDCOG,I2015_SCA,FR,2018-05-01,107
TOVT,MIG_NDCOG,I2015_SCA,FR,2018-06-01,107
TOVT,MIG_NDCOG,I2015_SCA,FR,2018-07-01,106
TOVT,MIG_NDCOG,I2015_SCA,FR,2018-08-01,
TOVT,MIG_NDCOG,I2015_SCA,HR,2017-09-01,98
TOVT,MIG_NDCOG,I2015_SCA,HR,2017-10-01,99
TOVT,MIG_NDCOG,I2015_SCA,HR,2017-11-01,97
TOVT,MIG_NDCOG,I2015_SCA,HR,2017-12-01,99
TOVT,MIG_NDCOG,I2015_SCA,HR,2018-01-01,106
TOVT,MIG_NDCOG,I2015_SCA,HR,2018-02-01,103
TOVT,MIG_NDCOG,I2015_SCA,HR,2018-03-01,104
TOVT,MIG_NDCOG,I2015_SCA,HR,2018-04-01,104
TOVT,MIG_NDCOG,I2015_SCA,HR,2018-05-01,106
TOVT,MIG_NDCOG,I2015_SCA,HR,2018-06-01,105
TOVT,MIG_NDCOG,I2015_SCA,HR,2018-07-01,104
TOVT,MIG_NDCOG,I2015_SCA,HR,2018-08-01,
TOVT,MIG_NDCOG,I2015_SCA,HU,2017-09-01,102
TOVT,MIG_NDCOG,I2015_SCA,HU,2017-10-01,101
TOVT,MIG_NDCOG,I2015_SCA,HU,2017-11-01,102
TOVT,MIG_NDCOG,I2015_SCA,HU,2017-12-01,102
TOVT,MIG_NDCOG,I2015_SCA,HU,2018-01-01,106
TOVT,MIG_NDCOG,I2015_SCA,HU,2018-02-01,105
TOVT,MIG_NDCOG,I2015_SCA,HU,2018-03-01,105
TOVT,MIG_NDCOG,I2015_SCA,HU,2018-04-01,103
TOVT,MIG_NDCOG,I2015_SCA,HU,2018-05-01,108
TOVT,MIG_NDCOG,I2015_SCA,HU,2018-06-01,104
TOVT,MIG_NDCOG,I2015_SCA,HU,2018-07-01,103
TOVT,MIG_NDCOG,I2015_SCA,HU,2018-08-01,104
TOVT,MIG_NDCOG,I2015_SCA,IE,2017-09-01,
TOVT,MIG_NDCOG,I2015_SCA,IE,2017-10-01,
TOVT,MIG_NDCOG,I2015_SCA,IE,2017-11-01,
TOVT,MIG_NDCOG,I2015_SCA,IE,2017-12-01,
TOVT,MIG_NDCOG,I2015_SCA,IE,2018-01-01,
TOVT,MIG_NDCOG,I2015_SCA,IE,2018-02-01,
TOVT,MIG_NDCOG,I2015_SCA,IE,2018-03-01,
TOVT,MIG_NDCOG,I2015_SCA,IE,2018-04-01,
TOVT,MIG_NDCOG,I2015_SCA,IE,2018-05-01,
TOVT,MIG_NDCOG,I2015_SCA,IE,2018-06-01,
TOVT,MIG_NDCOG,I2015_SCA,IE,2018-07-01,
TOVT,MIG_NDCOG,I2015_SCA,IE,2018-08-01,
TOVT,MIG_NDCOG,I2015_SCA,IT,2017-09-01,105
TOVT,MIG_NDCOG,I2015_SCA,IT,2017-10-01,105
TOVT,MIG_NDCOG,I2015_SCA,IT,2017-11-01,106
TOVT,MIG_NDCOG,I2015_SCA,IT,2017-12-01,107
TOVT,MIG_NDCOG,I2015_SCA,IT,2018-01-01,106
TOVT,MIG_NDCOG,I2015_SCA,IT,2018-02-01,105
TOVT,MIG_NDCOG,I2015_SCA,IT,2018-03-01,107
TOVT,MIG_NDCOG,I2015_SCA,IT,2018-04-01,106
TOVT,MIG_NDCOG,I2015_SCA,IT,2018-05-01,107
TOVT,MIG_NDCOG,I2015_SCA,IT,2018-06-01,107
TOVT,MIG_NDCOG,I2015_SCA,IT,2018-07-01,106
TOVT,MIG_NDCOG,I2015_SCA,IT,2018-08-01,107
TOVT,MIG_NDCOG,I2015_SCA,LT,2017-09-01,105
TOVT,MIG_NDCOG,I2015_SCA,LT,2017-10-01,106
TOVT,MIG_NDCOG,I2015_SCA,LT,2017-11-01,103
TOVT,MIG_NDCOG,I2015_SCA,LT,2017-12-01,103
TOVT,MIG_NDCOG,I2015_SCA,LT,2018-01-01,108
TOVT,MIG_NDCOG,I2015_SCA,LT,2018-02-01,103
TOVT,MIG_NDCOG,I2015_SCA,LT,2018-03-01,108
TOVT,MIG_NDCOG,I2015_SCA,LT,2018-04-01,102
TOVT,MIG_NDCOG,I2015_SCA,LT,2018-05-01,103
TOVT,MIG_NDCOG,I2015_SCA,LT,2018-06-01,102
TOVT,MIG_NDCOG,I2015_SCA,LT,2018-07-01,103
TOVT,MIG_NDCOG,I2015_SCA,LT,2018-08-01,106
TOVT,MIG_NDCOG,I2015_SCA,LU,2017-09-01,89
TOVT,MIG_NDCOG,I2015_SCA,LU,2017-10-01,92
TOVT,MIG_NDCOG,I2015_SCA,LU,2017-11-01,92
TOVT,MIG_NDCOG,I2015_SCA,LU,2017-12-01,94
TOVT,MIG_NDCOG,I2015_SCA,LU,2018-01-01,
TOVT,MIG_NDCOG,I2015_SCA,LU,2018-02-01,
TOVT,MIG_NDCOG,I2015_SCA,LU,2018-03-01,
TOVT,MIG_NDCOG,I2015_SCA,LU,2018-04-01,
TOVT,MIG_NDCOG,I2015_SCA,LU,2018-05-01,
TOVT,MIG_NDCOG,I2015_SCA,LU,2018-06-01,
TOVT,MIG_NDCOG,I2015_SCA,LU,2018-07-01,
TOVT,MIG_NDCOG,I2015_SCA,LU,2018-08-01,
TOVT,MIG_NDCOG,I2015_SCA,LV,2017-09-01,114
TOVT,MIG_NDCOG,I2015_SCA,LV,2017-10-01,114
TOVT,MIG_NDCOG,I2015_SCA,LV,2017-11-01,115
TOVT,MIG_NDCOG,I2015_SCA,LV,2017-12-01,111
TOVT,MIG_NDCOG,I2015_SCA,LV,2018-01-01,112
TOVT,MIG_NDCOG,I2015_SCA,LV,2018-02-01,113
TOVT,MIG_NDCOG,I2015_SCA,LV,2018-03-01,115
TOVT,MIG_NDCOG,I2015_SCA,LV,2018-04-01,110
TOVT,MIG_NDCOG,I2015_SCA,LV,2018-05-01,113
TOVT,MIG_NDCOG,I2015_SCA,LV,2018-06-01,112
TOVT,MIG_NDCOG,I2015_SCA,LV,2018-07-01,112
TOVT,MIG_NDCOG,I2015_SCA,LV,2018-08-01,115
TOVT,MIG_NDCOG,I2015_SCA,ME,2017-09-01,98
TOVT,MIG_NDCOG,I2015_SCA,ME,2017-10-01,93
TOVT,MIG_NDCOG,I2015_SCA,ME,2017-11-01,97
TOVT,MIG_NDCOG,I2015_SCA,ME,2017-12-01,94
TOVT,MIG_NDCOG,I2015_SCA,ME,2018-01-01,116
TOVT,MIG_NDCOG,I2015_SCA,ME,2018-02-01,173
TOVT,MIG_NDCOG,I2015_SCA,ME,2018-03-01,121
TOVT,MIG_NDCOG,I2015_SCA,ME,2018-04-01,
TOVT,MIG_NDCOG,I2015_SCA,ME,2018-05-01,
TOVT,MIG_NDCOG,I2015_SCA,ME,2018-06-01,
TOVT,MIG_NDCOG,I2015_SCA,ME,2018-07-01,
TOVT,MIG_NDCOG,I2015_SCA,ME,2018-08-01,
TOVT,MIG_NDCOG,I2015_SCA,MK,2017-09-01,116
TOVT,MIG_NDCOG,I2015_SCA,MK,2017-10-01,115
TOVT,MIG_NDCOG,I2015_SCA,MK,2017-11-01,113
TOVT,MIG_NDCOG,I2015_SCA,MK,2017-12-01,108
TOVT,MIG_NDCOG,I2015_SCA,MK,2018-01-01,116
TOVT,MIG_NDCOG,I2015_SCA,MK,2018-02-01,111
TOVT,MIG_NDCOG,I2015_SCA,MK,2018-03-01,114
TOVT,MIG_NDCOG,I2015_SCA,MK,2018-04-01,110
TOVT,MIG_NDCOG,I2015_SCA,MK,2018-05-01,116
TOVT,MIG_NDCOG,I2015_SCA,MK,2018-06-01,118
TOVT,MIG_NDCOG,I2015_SCA,MK,2018-07-01,112
TOVT,MIG_NDCOG,I2015_SCA,MK,2018-08-01,114
TOVT,MIG_NDCOG,I2015_SCA,MT,2017-09-01,97
TOVT,MIG_NDCOG,I2015_SCA,MT,2017-10-01,91
TOVT,MIG_NDCOG,I2015_SCA,MT,2017-11-01,92
TOVT,MIG_NDCOG,I2015_SCA,MT,2017-12-01,93
TOVT,MIG_NDCOG,I2015_SCA,MT,2018-01-01,97
TOVT,MIG_NDCOG,I2015_SCA,MT,2018-02-01,88
TOVT,MIG_NDCOG,I2015_SCA,MT,2018-03-01,92
TOVT,MIG_NDCOG,I2015_SCA,MT,2018-04-01,93
TOVT,MIG_NDCOG,I2015_SCA,MT,2018-05-01,95
TOVT,MIG_NDCOG,I2015_SCA,MT,2018-06-01,97
TOVT,MIG_NDCOG,I2015_SCA,MT,2018-07-01,92
TOVT,MIG_NDCOG,I2015_SCA,MT,2018-08-01,
TOVT,MIG_NDCOG,I2015_SCA,NL,2017-09-01,104
TOVT,MIG_NDCOG,I2015_SCA,NL,2017-10-01,104
TOVT,MIG_NDCOG,I2015_SCA,NL,2017-11-01,107
TOVT,MIG_NDCOG,I2015_SCA,NL,2017-12-01,105
TOVT,MIG_NDCOG,I2015_SCA,NL,2018-01-01,105
TOVT,MIG_NDCOG,I2015_SCA,NL,2018-02-01,106
TOVT,MIG_NDCOG,I2015_SCA,NL,2018-03-01,106
TOVT,MIG_NDCOG,I2015_SCA,NL,2018-04-01,102
TOVT,MIG_NDCOG,I2015_SCA,NL,2018-05-01,104
TOVT,MIG_NDCOG,I2015_SCA,NL,2018-06-01,103
TOVT,MIG_NDCOG,I2015_SCA,NL,2018-07-01,105
TOVT,MIG_NDCOG,I2015_SCA,NL,2018-08-01,107
TOVT,MIG_NDCOG,I2015_SCA,NO,2017-09-01,109
TOVT,MIG_NDCOG,I2015_SCA,NO,2017-10-01,109
TOVT,MIG_NDCOG,I2015_SCA,NO,2017-11-01,111
TOVT,MIG_NDCOG,I2015_SCA,NO,2017-12-01,115
TOVT,MIG_NDCOG,I2015_SCA,NO,2018-01-01,108
TOVT,MIG_NDCOG,I2015_SCA,NO,2018-02-01,111
TOVT,MIG_NDCOG,I2015_SCA,NO,2018-03-01,112
TOVT,MIG_NDCOG,I2015_SCA,NO,2018-04-01,120
TOVT,MIG_NDCOG,I2015_SCA,NO,2018-05-01,118
TOVT,MIG_NDCOG,I2015_SCA,NO,2018-06-01,116
TOVT,MIG_NDCOG,I2015_SCA,NO,2018-07-01,117
TOVT,MIG_NDCOG,I2015_SCA,NO,2018-08-01,116
TOVT,MIG_NDCOG,I2015_SCA,PL,2017-09-01,114
TOVT,MIG_NDCOG,I2015_SCA,PL,2017-10-01,116
TOVT,MIG_NDCOG,I2015_SCA,PL,2017-11-01,116
TOVT,MIG_NDCOG,I2015_SCA,PL,2017-12-01,116
TOVT,MIG_NDCOG,I2015_SCA,PL,2018-01-01,113
TOVT,MIG_NDCOG,I2015_SCA,PL,2018-02-01,115
TOVT,MIG_NDCOG,I2015_SCA,PL,2018-03-01,116
TOVT,MIG_NDCOG,I2015_SCA,PL,2018-04-01,114
TOVT,MIG_NDCOG,I2015_SCA,PL,2018-05-01,115
TOVT,MIG_NDCOG,I2015_SCA,PL,2018-06-01,118
TOVT,MIG_NDCOG,I2015_SCA,PL,2018-07-01,118
TOVT,MIG_NDCOG,I2015_SCA,PL,2018-08-01,117
TOVT,MIG_NDCOG,I2015_SCA,PT,2017-09-01,106
TOVT,MIG_NDCOG,I2015_SCA,PT,2017-10-01,108
TOVT,MIG_NDCOG,I2015_SCA,PT,2017-11-01,109
TOVT,MIG_NDCOG,I2015_SCA,PT,2017-12-01,108
TOVT,MIG_NDCOG,I2015_SCA,PT,2018-01-01,107
TOVT,MIG_NDCOG,I2015_SCA,PT,2018-02-01,109
TOVT,MIG_NDCOG,I2015_SCA,PT,2018-03-01,108
TOVT,MIG_NDCOG,I2015_SCA,PT,2018-04-01,108
TOVT,MIG_NDCOG,I2015_SCA,PT,2018-05-01,108
TOVT,MIG_NDCOG,I2015_SCA,PT,2018-06-01,111
TOVT,MIG_NDCOG,I2015_SCA,PT,2018-07-01,105
TOVT,MIG_NDCOG,I2015_SCA,PT,2018-08-01,107
TOVT,MIG_NDCOG,I2015_SCA,RO,2017-09-01,112
TOVT,MIG_NDCOG,I2015_SCA,RO,2017-10-01,111
TOVT,MIG_NDCOG,I2015_SCA,RO,2017-11-01,111
TOVT,MIG_NDCOG,I2015_SCA,RO,2017-12-01,111
TOVT,MIG_NDCOG,I2015_SCA,RO,2018-01-01,114
TOVT,MIG_NDCOG,I2015_SCA,RO,2018-02-01,114
TOVT,MIG_NDCOG,I2015_SCA,RO,2018-03-01,117
TOVT,MIG_NDCOG,I2015_SCA,RO,2018-04-01,115
TOVT,MIG_NDCOG,I2015_SCA,RO,2018-05-01,119
TOVT,MIG_NDCOG,I2015_SCA,RO,2018-06-01,116
TOVT,MIG_NDCOG,I2015_SCA,RO,2018-07-01,120
TOVT,MIG_NDCOG,I2015_SCA,RO,2018-08-01,120
TOVT,MIG_NDCOG,I2015_SCA,RS,2017-09-01,112
TOVT,MIG_NDCOG,I2015_SCA,RS,2017-10-01,109
TOVT,MIG_NDCOG,I2015_SCA,RS,2017-11-01,117
TOVT,MIG_NDCOG,I2015_SCA,RS,2017-12-01,105
TOVT,MIG_NDCOG,I2015_SCA,RS,2018-01-01,113
TOVT,MIG_NDCOG,I2015_SCA,RS,2018-02-01,109
TOVT,MIG_NDCOG,I2015_SCA,RS,2018-03-01,112
TOVT,MIG_NDCOG,I2015_SCA,RS,2018-04-01,110
TOVT,MIG_NDCOG,I2015_SCA,RS,2018-05-01,117
TOVT,MIG_NDCOG,I2015_SCA,RS,2018-06-01,117
TOVT,MIG_NDCOG,I2015_SCA,RS,2018-07-01,113
TOVT,MIG_NDCOG,I2015_SCA,RS,2018-08-01,113
TOVT,MIG_NDCOG,I2015_SCA,SE,2017-09-01,98
TOVT,MIG_NDCOG,I2015_SCA,SE,2017-10-01,100
TOVT,MIG_NDCOG,I2015_SCA,SE,2017-11-01,103
TOVT,MIG_NDCOG,I2015_SCA,SE,2017-12-01,104
TOVT,MIG_NDCOG,I2015_SCA,SE,2018-01-01,104
TOVT,MIG_NDCOG,I2015_SCA,SE,2018-02-01,100
TOVT,MIG_NDCOG,I2015_SCA,SE,2018-03-01,102
TOVT,MIG_NDCOG,I2015_SCA,SE,2018-04-01,100
TOVT,MIG_NDCOG,I2015_SCA,SE,2018-05-01,106
TOVT,MIG_NDCOG,I2015_SCA,SE,2018-06-01,109
TOVT,MIG_NDCOG,I2015_SCA,SE,2018-07-01,104
TOVT,MIG_NDCOG,I2015_SCA,SE,2018-08-01,106
TOVT,MIG_NDCOG,I2015_SCA,SI,2017-09-01,111
TOVT,MIG_NDCOG,I2015_SCA,SI,2017-10-01,113
TOVT,MIG_NDCOG,I2015_SCA,SI,2017-11-01,112
TOVT,MIG_NDCOG,I2015_SCA,SI,2017-12-01,108
TOVT,MIG_NDCOG,I2015_SCA,SI,2018-01-01,112
TOVT,MIG_NDCOG,I2015_SCA,SI,2018-02-01,112
TOVT,MIG_NDCOG,I2015_SCA,SI,2018-03-01,112
TOVT,MIG_NDCOG,I2015_SCA,SI,2018-04-01,112
TOVT,MIG_NDCOG,I2015_SCA,SI,2018-05-01,114
TOVT,MIG_NDCOG,I2015_SCA,SI,2018-06-01,109
TOVT,MIG_NDCOG,I2015_SCA,SI,2018-07-01,113
TOVT,MIG_NDCOG,I2015_SCA,SI,2018-08-01,117
TOVT,MIG_NDCOG,I2015_SCA,SK,2017-09-01,105
TOVT,MIG_NDCOG,I2015_SCA,SK,2017-10-01,113
TOVT,MIG_NDCOG,I2015_SCA,SK,2017-11-01,114
TOVT,MIG_NDCOG,I2015_SCA,SK,2017-12-01,111
TOVT,MIG_NDCOG,I2015_SCA,SK,2018-01-01,102
TOVT,MIG_NDCOG,I2015_SCA,SK,2018-02-01,101
TOVT,MIG_NDCOG,I2015_SCA,SK,2018-03-01,109
TOVT,MIG_NDCOG,I2015_SCA,SK,2018-04-01,105
TOVT,MIG_NDCOG,I2015_SCA,SK,2018-05-01,114
TOVT,MIG_NDCOG,I2015_SCA,SK,2018-06-01,110
TOVT,MIG_NDCOG,I2015_SCA,SK,2018-07-01,110
TOVT,MIG_NDCOG,I2015_SCA,SK,2018-08-01,109
TOVT,MIG_NDCOG,I2015_SCA,TR,2017-09-01,131
TOVT,MIG_NDCOG,I2015_SCA,TR,2017-10-01,136
