coicop,unit,geo\time,date,value
TOT_X_NRG_FOOD_NP,I15,BG,2018-08-01,103.30 
TOT_X_NRG_FOOD_NP,I15,BG,2018-09-01,102.42 
TOT_X_NRG_FOOD_NP,I15,CH,2017-10-01,100.27 e
TOT_X_NRG_FOOD_NP,I15,CH,2017-11-01,99.93 
TOT_X_NRG_FOOD_NP,I15,CH,2017-12-01,100.25 e
TOT_X_NRG_FOOD_NP,I15,CH,2018-01-01,99.48 e
TOT_X_NRG_FOOD_NP,I15,CH,2018-02-01,99.86 
TOT_X_NRG_FOOD_NP,I15,CH,2018-03-01,100.26 e
TOT_X_NRG_FOOD_NP,I15,CH,2018-04-01,100.37 e
TOT_X_NRG_FOOD_NP,I15,CH,2018-05-01,100.47 
TOT_X_NRG_FOOD_NP,I15,CH,2018-06-01,100.33 e
TOT_X_NRG_FOOD_NP,I15,CH,2018-07-01,100.74 e
TOT_X_NRG_FOOD_NP,I15,CH,2018-08-01,100.77 
TOT_X_NRG_FOOD_NP,I15,CH,2018-09-01,100.66 e
TOT_X_NRG_FOOD_NP,I15,CY,2017-10-01,100.03 
TOT_X_NRG_FOOD_NP,I15,CY,2017-11-01,98.61 
TOT_X_NRG_FOOD_NP,I15,CY,2017-12-01,98.57 
TOT_X_NRG_FOOD_NP,I15,CY,2018-01-01,96.36 
TOT_X_NRG_FOOD_NP,I15,CY,2018-02-01,97.37 
TOT_X_NRG_FOOD_NP,I15,CY,2018-03-01,98.28 
TOT_X_NRG_FOOD_NP,I15,CY,2018-04-01,99.20 
TOT_X_NRG_FOOD_NP,I15,CY,2018-05-01,100.27 
TOT_X_NRG_FOOD_NP,I15,CY,2018-06-01,101.20 
TOT_X_NRG_FOOD_NP,I15,CY,2018-07-01,100.89 
TOT_X_NRG_FOOD_NP,I15,CY,2018-08-01,101.77 
TOT_X_NRG_FOOD_NP,I15,CY,2018-09-01,100.60 
TOT_X_NRG_FOOD_NP,I15,CZ,2017-10-01,104.5 
TOT_X_NRG_FOOD_NP,I15,CZ,2017-11-01,104.6 
TOT_X_NRG_FOOD_NP,I15,CZ,2017-12-01,104.5 
TOT_X_NRG_FOOD_NP,I15,CZ,2018-01-01,105.0 
TOT_X_NRG_FOOD_NP,I15,CZ,2018-02-01,105.0 
TOT_X_NRG_FOOD_NP,I15,CZ,2018-03-01,105.1 
TOT_X_NRG_FOOD_NP,I15,CZ,2018-04-01,105.5 
TOT_X_NRG_FOOD_NP,I15,CZ,2018-05-01,105.7 
TOT_X_NRG_FOOD_NP,I15,CZ,2018-06-01,105.9 
TOT_X_NRG_FOOD_NP,I15,CZ,2018-07-01,106.5 
TOT_X_NRG_FOOD_NP,I15,CZ,2018-08-01,106.5 
TOT_X_NRG_FOOD_NP,I15,CZ,2018-09-01,105.8 
TOT_X_NRG_FOOD_NP,I15,DE,2017-10-01,102.9 
TOT_X_NRG_FOOD_NP,I15,DE,2017-11-01,103.1 
TOT_X_NRG_FOOD_NP,I15,DE,2017-12-01,103.9 
TOT_X_NRG_FOOD_NP,I15,DE,2018-01-01,102.7 
TOT_X_NRG_FOOD_NP,I15,DE,2018-02-01,103.3 
TOT_X_NRG_FOOD_NP,I15,DE,2018-03-01,103.9 
TOT_X_NRG_FOOD_NP,I15,DE,2018-04-01,103.5 
TOT_X_NRG_FOOD_NP,I15,DE,2018-05-01,103.8 
TOT_X_NRG_FOOD_NP,I15,DE,2018-06-01,103.9 
TOT_X_NRG_FOOD_NP,I15,DE,2018-07-01,104.5 
TOT_X_NRG_FOOD_NP,I15,DE,2018-08-01,104.5 
TOT_X_NRG_FOOD_NP,I15,DE,2018-09-01,104.5 
TOT_X_NRG_FOOD_NP,I15,DK,2017-10-01,101.9 
TOT_X_NRG_FOOD_NP,I15,DK,2017-11-01,101.4 
TOT_X_NRG_FOOD_NP,I15,DK,2017-12-01,101.1 
TOT_X_NRG_FOOD_NP,I15,DK,2018-01-01,100.6 
TOT_X_NRG_FOOD_NP,I15,DK,2018-02-01,101.5 
TOT_X_NRG_FOOD_NP,I15,DK,2018-03-01,101.4 
TOT_X_NRG_FOOD_NP,I15,DK,2018-04-01,102.0 
TOT_X_NRG_FOOD_NP,I15,DK,2018-05-01,102.0 
TOT_X_NRG_FOOD_NP,I15,DK,2018-06-01,101.8 
TOT_X_NRG_FOOD_NP,I15,DK,2018-07-01,102.9 
TOT_X_NRG_FOOD_NP,I15,DK,2018-08-01,102.3 
TOT_X_NRG_FOOD_NP,I15,DK,2018-09-01,102.0 
TOT_X_NRG_FOOD_NP,I15,EA,2017-10-01,102.42 
TOT_X_NRG_FOOD_NP,I15,EA,2017-11-01,102.33 
TOT_X_NRG_FOOD_NP,I15,EA,2017-12-01,102.74 
TOT_X_NRG_FOOD_NP,I15,EA,2018-01-01,101.36 
TOT_X_NRG_FOOD_NP,I15,EA,2018-02-01,101.66 
TOT_X_NRG_FOOD_NP,I15,EA,2018-03-01,103.00 
TOT_X_NRG_FOOD_NP,I15,EA,2018-04-01,103.27 
TOT_X_NRG_FOOD_NP,I15,EA,2018-05-01,103.51 
TOT_X_NRG_FOOD_NP,I15,EA,2018-06-01,103.58 
TOT_X_NRG_FOOD_NP,I15,EA,2018-07-01,103.15 
TOT_X_NRG_FOOD_NP,I15,EA,2018-08-01,103.29 r
TOT_X_NRG_FOOD_NP,I15,EA,2018-09-01,103.62 
TOT_X_NRG_FOOD_NP,I15,EA18,2017-10-01,102.40 
TOT_X_NRG_FOOD_NP,I15,EA18,2017-11-01,102.31 
TOT_X_NRG_FOOD_NP,I15,EA18,2017-12-01,102.72 
TOT_X_NRG_FOOD_NP,I15,EA18,2018-01-01,101.34 
TOT_X_NRG_FOOD_NP,I15,EA18,2018-02-01,101.64 
TOT_X_NRG_FOOD_NP,I15,EA18,2018-03-01,102.98 
TOT_X_NRG_FOOD_NP,I15,EA18,2018-04-01,103.25 
TOT_X_NRG_FOOD_NP,I15,EA18,2018-05-01,103.49 
TOT_X_NRG_FOOD_NP,I15,EA18,2018-06-01,103.56 
TOT_X_NRG_FOOD_NP,I15,EA18,2018-07-01,103.12 
TOT_X_NRG_FOOD_NP,I15,EA18,2018-08-01,103.27 r
TOT_X_NRG_FOOD_NP,I15,EA18,2018-09-01,103.60 
TOT_X_NRG_FOOD_NP,I15,EA19,2017-10-01,102.42 
TOT_X_NRG_FOOD_NP,I15,EA19,2017-11-01,102.33 
TOT_X_NRG_FOOD_NP,I15,EA19,2017-12-01,102.74 
TOT_X_NRG_FOOD_NP,I15,EA19,2018-01-01,101.36 
TOT_X_NRG_FOOD_NP,I15,EA19,2018-02-01,101.66 
TOT_X_NRG_FOOD_NP,I15,EA19,2018-03-01,103.00 
TOT_X_NRG_FOOD_NP,I15,EA19,2018-04-01,103.27 
TOT_X_NRG_FOOD_NP,I15,EA19,2018-05-01,103.51 
TOT_X_NRG_FOOD_NP,I15,EA19,2018-06-01,103.58 
TOT_X_NRG_FOOD_NP,I15,EA19,2018-07-01,103.15 
TOT_X_NRG_FOOD_NP,I15,EA19,2018-08-01,103.29 r
TOT_X_NRG_FOOD_NP,I15,EA19,2018-09-01,103.62 
TOT_X_NRG_FOOD_NP,I15,EE,2017-10-01,105.99 
TOT_X_NRG_FOOD_NP,I15,EE,2017-11-01,105.94 
TOT_X_NRG_FOOD_NP,I15,EE,2017-12-01,105.38 
TOT_X_NRG_FOOD_NP,I15,EE,2018-01-01,104.98 
TOT_X_NRG_FOOD_NP,I15,EE,2018-02-01,106.08 
TOT_X_NRG_FOOD_NP,I15,EE,2018-03-01,106.17 
TOT_X_NRG_FOOD_NP,I15,EE,2018-04-01,106.90 
TOT_X_NRG_FOOD_NP,I15,EE,2018-05-01,107.56 
TOT_X_NRG_FOOD_NP,I15,EE,2018-06-01,108.25 
TOT_X_NRG_FOOD_NP,I15,EE,2018-07-01,108.22 
TOT_X_NRG_FOOD_NP,I15,EE,2018-08-01,109.28 
TOT_X_NRG_FOOD_NP,I15,EE,2018-09-01,108.91 
TOT_X_NRG_FOOD_NP,I15,EL,2017-10-01,102.32 
TOT_X_NRG_FOOD_NP,I15,EL,2017-11-01,101.11 
TOT_X_NRG_FOOD_NP,I15,EL,2017-12-01,101.50 
TOT_X_NRG_FOOD_NP,I15,EL,2018-01-01,99.85 
TOT_X_NRG_FOOD_NP,I15,EL,2018-02-01,99.91 
TOT_X_NRG_FOOD_NP,I15,EL,2018-03-01,101.47 
TOT_X_NRG_FOOD_NP,I15,EL,2018-04-01,102.45 
TOT_X_NRG_FOOD_NP,I15,EL,2018-05-01,102.39 
TOT_X_NRG_FOOD_NP,I15,EL,2018-06-01,103.36 
TOT_X_NRG_FOOD_NP,I15,EL,2018-07-01,101.59 
TOT_X_NRG_FOOD_NP,I15,EL,2018-08-01,101.29 
TOT_X_NRG_FOOD_NP,I15,EL,2018-09-01,102.80 
TOT_X_NRG_FOOD_NP,I15,ES,2017-10-01,102.39 
TOT_X_NRG_FOOD_NP,I15,ES,2017-11-01,102.61 
TOT_X_NRG_FOOD_NP,I15,ES,2017-12-01,102.59 
TOT_X_NRG_FOOD_NP,I15,ES,2018-01-01,100.57 
TOT_X_NRG_FOOD_NP,I15,ES,2018-02-01,100.86 
TOT_X_NRG_FOOD_NP,I15,ES,2018-03-01,102.78 
TOT_X_NRG_FOOD_NP,I15,ES,2018-04-01,103.54 
TOT_X_NRG_FOOD_NP,I15,ES,2018-05-01,103.99 
TOT_X_NRG_FOOD_NP,I15,ES,2018-06-01,104.02 
TOT_X_NRG_FOOD_NP,I15,ES,2018-07-01,102.49 
TOT_X_NRG_FOOD_NP,I15,ES,2018-08-01,102.49 
TOT_X_NRG_FOOD_NP,I15,ES,2018-09-01,103.02 
TOT_X_NRG_FOOD_NP,I15,EU,2017-10-01,102.65 
TOT_X_NRG_FOOD_NP,I15,EU,2017-11-01,102.65 
TOT_X_NRG_FOOD_NP,I15,EU,2017-12-01,103.01 
TOT_X_NRG_FOOD_NP,I15,EU,2018-01-01,101.92 
TOT_X_NRG_FOOD_NP,I15,EU,2018-02-01,102.22 
TOT_X_NRG_FOOD_NP,I15,EU,2018-03-01,103.20 
TOT_X_NRG_FOOD_NP,I15,EU,2018-04-01,103.52 
TOT_X_NRG_FOOD_NP,I15,EU,2018-05-01,103.74 
TOT_X_NRG_FOOD_NP,I15,EU,2018-06-01,103.79 
TOT_X_NRG_FOOD_NP,I15,EU,2018-07-01,103.52 
TOT_X_NRG_FOOD_NP,I15,EU,2018-08-01,103.73 r
TOT_X_NRG_FOOD_NP,I15,EU,2018-09-01,103.96 
TOT_X_NRG_FOOD_NP,I15,EU28,2017-10-01,102.65 
TOT_X_NRG_FOOD_NP,I15,EU28,2017-11-01,102.65 
TOT_X_NRG_FOOD_NP,I15,EU28,2017-12-01,103.01 
TOT_X_NRG_FOOD_NP,I15,EU28,2018-01-01,101.92 
TOT_X_NRG_FOOD_NP,I15,EU28,2018-02-01,102.22 
TOT_X_NRG_FOOD_NP,I15,EU28,2018-03-01,103.20 
TOT_X_NRG_FOOD_NP,I15,EU28,2018-04-01,103.52 
TOT_X_NRG_FOOD_NP,I15,EU28,2018-05-01,103.74 
TOT_X_NRG_FOOD_NP,I15,EU28,2018-06-01,103.79 
TOT_X_NRG_FOOD_NP,I15,EU28,2018-07-01,103.52 
TOT_X_NRG_FOOD_NP,I15,EU28,2018-08-01,103.73 r
TOT_X_NRG_FOOD_NP,I15,EU28,2018-09-01,103.96 
TOT_X_NRG_FOOD_NP,I15,FI,2017-10-01,101.54 
TOT_X_NRG_FOOD_NP,I15,FI,2017-11-01,101.59 
TOT_X_NRG_FOOD_NP,I15,FI,2017-12-01,101.63 
TOT_X_NRG_FOOD_NP,I15,FI,2018-01-01,101.18 
TOT_X_NRG_FOOD_NP,I15,FI,2018-02-01,101.63 
TOT_X_NRG_FOOD_NP,I15,FI,2018-03-01,101.94 
TOT_X_NRG_FOOD_NP,I15,FI,2018-04-01,102.28 
TOT_X_NRG_FOOD_NP,I15,FI,2018-05-01,102.10 
TOT_X_NRG_FOOD_NP,I15,FI,2018-06-01,102.23 
TOT_X_NRG_FOOD_NP,I15,FI,2018-07-01,102.08 
TOT_X_NRG_FOOD_NP,I15,FI,2018-08-01,102.08 
TOT_X_NRG_FOOD_NP,I15,FI,2018-09-01,102.24 
TOT_X_NRG_FOOD_NP,I15,FR,2017-10-01,101.31 
TOT_X_NRG_FOOD_NP,I15,FR,2017-11-01,101.28 
TOT_X_NRG_FOOD_NP,I15,FR,2017-12-01,101.66 
TOT_X_NRG_FOOD_NP,I15,FR,2018-01-01,100.98 
TOT_X_NRG_FOOD_NP,I15,FR,2018-02-01,101.00 
TOT_X_NRG_FOOD_NP,I15,FR,2018-03-01,102.41 
TOT_X_NRG_FOOD_NP,I15,FR,2018-04-01,102.56 
TOT_X_NRG_FOOD_NP,I15,FR,2018-05-01,102.75 
TOT_X_NRG_FOOD_NP,I15,FR,2018-06-01,102.72 
TOT_X_NRG_FOOD_NP,I15,FR,2018-07-01,102.51 
TOT_X_NRG_FOOD_NP,I15,FR,2018-08-01,103.14 
TOT_X_NRG_FOOD_NP,I15,FR,2018-09-01,102.63 
TOT_X_NRG_FOOD_NP,I15,HR,2017-10-01,102.33 
TOT_X_NRG_FOOD_NP,I15,HR,2017-11-01,102.11 
TOT_X_NRG_FOOD_NP,I15,HR,2017-12-01,101.55 
TOT_X_NRG_FOOD_NP,I15,HR,2018-01-01,101.07 
TOT_X_NRG_FOOD_NP,I15,HR,2018-02-01,100.90 
TOT_X_NRG_FOOD_NP,I15,HR,2018-03-01,101.56 
TOT_X_NRG_FOOD_NP,I15,HR,2018-04-01,102.39 
TOT_X_NRG_FOOD_NP,I15,HR,2018-05-01,102.39 
TOT_X_NRG_FOOD_NP,I15,HR,2018-06-01,103.20 
TOT_X_NRG_FOOD_NP,I15,HR,2018-07-01,103.64 
TOT_X_NRG_FOOD_NP,I15,HR,2018-08-01,103.67 
TOT_X_NRG_FOOD_NP,I15,HR,2018-09-01,103.34 
TOT_X_NRG_FOOD_NP,I15,HU,2017-10-01,104.24 
TOT_X_NRG_FOOD_NP,I15,HU,2017-11-01,104.33 
TOT_X_NRG_FOOD_NP,I15,HU,2017-12-01,104.53 
TOT_X_NRG_FOOD_NP,I15,HU,2018-01-01,104.58 
TOT_X_NRG_FOOD_NP,I15,HU,2018-02-01,104.68 
TOT_X_NRG_FOOD_NP,I15,HU,2018-03-01,104.77 
TOT_X_NRG_FOOD_NP,I15,HU,2018-04-01,105.33 
TOT_X_NRG_FOOD_NP,I15,HU,2018-05-01,105.56 
TOT_X_NRG_FOOD_NP,I15,HU,2018-06-01,105.84 
TOT_X_NRG_FOOD_NP,I15,HU,2018-07-01,106.23 
TOT_X_NRG_FOOD_NP,I15,HU,2018-08-01,106.28 
TOT_X_NRG_FOOD_NP,I15,HU,2018-09-01,106.45 
TOT_X_NRG_FOOD_NP,I15,IE,2017-10-01,100.5 
TOT_X_NRG_FOOD_NP,I15,IE,2017-11-01,100.3 
TOT_X_NRG_FOOD_NP,I15,IE,2017-12-01,100.1 
TOT_X_NRG_FOOD_NP,I15,IE,2018-01-01,99.3 
TOT_X_NRG_FOOD_NP,I15,IE,2018-02-01,100.4 
TOT_X_NRG_FOOD_NP,I15,IE,2018-03-01,100.9 
TOT_X_NRG_FOOD_NP,I15,IE,2018-04-01,100.7 
TOT_X_NRG_FOOD_NP,I15,IE,2018-05-01,101.1 
TOT_X_NRG_FOOD_NP,I15,IE,2018-06-01,101.1 
TOT_X_NRG_FOOD_NP,I15,IE,2018-07-01,101.5 
TOT_X_NRG_FOOD_NP,I15,IE,2018-08-01,101.7 
TOT_X_NRG_FOOD_NP,I15,IE,2018-09-01,101.3 
TOT_X_NRG_FOOD_NP,I15,IS,2017-10-01,99.43 
TOT_X_NRG_FOOD_NP,I15,IS,2017-11-01,97.34 
TOT_X_NRG_FOOD_NP,I15,IS,2017-12-01,98.82 
TOT_X_NRG_FOOD_NP,I15,IS,2018-01-01,97.56 
TOT_X_NRG_FOOD_NP,I15,IS,2018-02-01,97.83 
TOT_X_NRG_FOOD_NP,I15,IS,2018-03-01,98.66 
TOT_X_NRG_FOOD_NP,I15,IS,2018-04-01,98.49 
TOT_X_NRG_FOOD_NP,I15,IS,2018-05-01,98.78 
TOT_X_NRG_FOOD_NP,I15,IS,2018-06-01,101.15 
TOT_X_NRG_FOOD_NP,I15,IS,2018-07-01,102.90 
TOT_X_NRG_FOOD_NP,I15,IS,2018-08-01,102.28 
TOT_X_NRG_FOOD_NP,I15,IS,2018-09-01,99.36 
TOT_X_NRG_FOOD_NP,I15,IT,2017-10-01,102.1 
TOT_X_NRG_FOOD_NP,I15,IT,2017-11-01,101.8 
TOT_X_NRG_FOOD_NP,I15,IT,2017-12-01,102.1 
TOT_X_NRG_FOOD_NP,I15,IT,2018-01-01,99.8 
TOT_X_NRG_FOOD_NP,I15,IT,2018-02-01,99.4 
TOT_X_NRG_FOOD_NP,I15,IT,2018-03-01,102.2 
TOT_X_NRG_FOOD_NP,I15,IT,2018-04-01,103.0 
TOT_X_NRG_FOOD_NP,I15,IT,2018-05-01,103.1 
TOT_X_NRG_FOOD_NP,I15,IT,2018-06-01,103.3 
TOT_X_NRG_FOOD_NP,I15,IT,2018-07-01,101.4 
TOT_X_NRG_FOOD_NP,I15,IT,2018-08-01,101.2 
TOT_X_NRG_FOOD_NP,I15,IT,2018-09-01,103.2 
TOT_X_NRG_FOOD_NP,I15,LT,2017-10-01,107.19 
TOT_X_NRG_FOOD_NP,I15,LT,2017-11-01,107.18 
TOT_X_NRG_FOOD_NP,I15,LT,2017-12-01,107.01 
TOT_X_NRG_FOOD_NP,I15,LT,2018-01-01,106.50 
TOT_X_NRG_FOOD_NP,I15,LT,2018-02-01,106.46 
TOT_X_NRG_FOOD_NP,I15,LT,2018-03-01,107.14 
TOT_X_NRG_FOOD_NP,I15,LT,2018-04-01,107.85 
TOT_X_NRG_FOOD_NP,I15,LT,2018-05-01,108.21 
TOT_X_NRG_FOOD_NP,I15,LT,2018-06-01,108.50 
TOT_X_NRG_FOOD_NP,I15,LT,2018-07-01,108.07 
TOT_X_NRG_FOOD_NP,I15,LT,2018-08-01,107.96 
TOT_X_NRG_FOOD_NP,I15,LT,2018-09-01,108.55 
TOT_X_NRG_FOOD_NP,I15,LU,2017-10-01,103.40 
TOT_X_NRG_FOOD_NP,I15,LU,2017-11-01,103.07 
TOT_X_NRG_FOOD_NP,I15,LU,2017-12-01,103.13 
TOT_X_NRG_FOOD_NP,I15,LU,2018-01-01,101.66 
TOT_X_NRG_FOOD_NP,I15,LU,2018-02-01,103.44 
TOT_X_NRG_FOOD_NP,I15,LU,2018-03-01,103.58 
TOT_X_NRG_FOOD_NP,I15,LU,2018-04-01,103.69 
TOT_X_NRG_FOOD_NP,I15,LU,2018-05-01,103.86 
TOT_X_NRG_FOOD_NP,I15,LU,2018-06-01,103.95 
TOT_X_NRG_FOOD_NP,I15,LU,2018-07-01,102.84 
TOT_X_NRG_FOOD_NP,I15,LU,2018-08-01,104.54 
TOT_X_NRG_FOOD_NP,I15,LU,2018-09-01,104.66 
TOT_X_NRG_FOOD_NP,I15,LV,2017-10-01,104.51 
TOT_X_NRG_FOOD_NP,I15,LV,2017-11-01,104.32 
TOT_X_NRG_FOOD_NP,I15,LV,2017-12-01,104.09 
TOT_X_NRG_FOOD_NP,I15,LV,2018-01-01,103.65 
TOT_X_NRG_FOOD_NP,I15,LV,2018-02-01,103.86 
TOT_X_NRG_FOOD_NP,I15,LV,2018-03-01,105.54 
TOT_X_NRG_FOOD_NP,I15,LV,2018-04-01,105.92 
TOT_X_NRG_FOOD_NP,I15,LV,2018-05-01,106.20 
TOT_X_NRG_FOOD_NP,I15,LV,2018-06-01,106.79 
TOT_X_NRG_FOOD_NP,I15,LV,2018-07-01,105.87 
TOT_X_NRG_FOOD_NP,I15,LV,2018-08-01,106.25 
TOT_X_NRG_FOOD_NP,I15,LV,2018-09-01,106.73 
TOT_X_NRG_FOOD_NP,I15,MK,2017-10-01,104.45 d
TOT_X_NRG_FOOD_NP,I15,MK,2017-11-01,104.70 d
TOT_X_NRG_FOOD_NP,I15,MK,2017-12-01,104.85 d
TOT_X_NRG_FOOD_NP,I15,MK,2018-01-01,104.51 d
TOT_X_NRG_FOOD_NP,I15,MK,2018-02-01,104.56 d
TOT_X_NRG_FOOD_NP,I15,MK,2018-03-01,104.70 d
TOT_X_NRG_FOOD_NP,I15,MK,2018-04-01,104.69 d
TOT_X_NRG_FOOD_NP,I15,MK,2018-05-01,105.32 d
TOT_X_NRG_FOOD_NP,I15,MK,2018-06-01,105.52 d
TOT_X_NRG_FOOD_NP,I15,MK,2018-07-01,106.03 d
TOT_X_NRG_FOOD_NP,I15,MK,2018-08-01,106.58 d
TOT_X_NRG_FOOD_NP,I15,MK,2018-09-01,105.86 d
TOT_X_NRG_FOOD_NP,I15,MT,2017-10-01,103.65 
TOT_X_NRG_FOOD_NP,I15,MT,2017-11-01,100.82 
TOT_X_NRG_FOOD_NP,I15,MT,2017-12-01,100.74 
TOT_X_NRG_FOOD_NP,I15,MT,2018-01-01,99.18 
TOT_X_NRG_FOOD_NP,I15,MT,2018-02-01,99.98 
TOT_X_NRG_FOOD_NP,I15,MT,2018-03-01,101.03 
TOT_X_NRG_FOOD_NP,I15,MT,2018-04-01,104.08 
TOT_X_NRG_FOOD_NP,I15,MT,2018-05-01,105.78 
TOT_X_NRG_FOOD_NP,I15,MT,2018-06-01,107.45 
TOT_X_NRG_FOOD_NP,I15,MT,2018-07-01,107.65 
TOT_X_NRG_FOOD_NP,I15,MT,2018-08-01,108.30 
TOT_X_NRG_FOOD_NP,I15,MT,2018-09-01,107.07 
TOT_X_NRG_FOOD_NP,I15,NL,2017-10-01,102.17 
TOT_X_NRG_FOOD_NP,I15,NL,2017-11-01,101.51 
TOT_X_NRG_FOOD_NP,I15,NL,2017-12-01,101.42 
TOT_X_NRG_FOOD_NP,I15,NL,2018-01-01,100.59 
TOT_X_NRG_FOOD_NP,I15,NL,2018-02-01,101.40 
TOT_X_NRG_FOOD_NP,I15,NL,2018-03-01,101.81 
TOT_X_NRG_FOOD_NP,I15,NL,2018-04-01,102.71 
TOT_X_NRG_FOOD_NP,I15,NL,2018-05-01,102.95 
TOT_X_NRG_FOOD_NP,I15,NL,2018-06-01,102.29 
TOT_X_NRG_FOOD_NP,I15,NL,2018-07-01,103.46 
TOT_X_NRG_FOOD_NP,I15,NL,2018-08-01,103.50 r
TOT_X_NRG_FOOD_NP,I15,NL,2018-09-01,102.60 
TOT_X_NRG_FOOD_NP,I15,NO,2017-10-01,105.7 
TOT_X_NRG_FOOD_NP,I15,NO,2017-11-01,105.4 
TOT_X_NRG_FOOD_NP,I15,NO,2017-12-01,105.6 
TOT_X_NRG_FOOD_NP,I15,NO,2018-01-01,104.8 
TOT_X_NRG_FOOD_NP,I15,NO,2018-02-01,105.6 
TOT_X_NRG_FOOD_NP,I15,NO,2018-03-01,105.9 
TOT_X_NRG_FOOD_NP,I15,NO,2018-04-01,106.6 
TOT_X_NRG_FOOD_NP,I15,NO,2018-05-01,106.7 
TOT_X_NRG_FOOD_NP,I15,NO,2018-06-01,107.2 
TOT_X_NRG_FOOD_NP,I15,NO,2018-07-01,107.5 
TOT_X_NRG_FOOD_NP,I15,NO,2018-08-01,107.0 
TOT_X_NRG_FOOD_NP,I15,NO,2018-09-01,107.8 
TOT_X_NRG_FOOD_NP,I15,PL,2017-10-01,101.7 
TOT_X_NRG_FOOD_NP,I15,PL,2017-11-01,101.9 
TOT_X_NRG_FOOD_NP,I15,PL,2017-12-01,102.0 
TOT_X_NRG_FOOD_NP,I15,PL,2018-01-01,101.9 
TOT_X_NRG_FOOD_NP,I15,PL,2018-02-01,101.5 
TOT_X_NRG_FOOD_NP,I15,PL,2018-03-01,101.6 
TOT_X_NRG_FOOD_NP,I15,PL,2018-04-01,102.0 
TOT_X_NRG_FOOD_NP,I15,PL,2018-05-01,102.0 
TOT_X_NRG_FOOD_NP,I15,PL,2018-06-01,102.1 
TOT_X_NRG_FOOD_NP,I15,PL,2018-07-01,102.1 
TOT_X_NRG_FOOD_NP,I15,PL,2018-08-01,102.1 
TOT_X_NRG_FOOD_NP,I15,PL,2018-09-01,102.2 
TOT_X_NRG_FOOD_NP,I15,PT,2017-10-01,103.80 
TOT_X_NRG_FOOD_NP,I15,PT,2017-11-01,102.32 
TOT_X_NRG_FOOD_NP,I15,PT,2017-12-01,102.15 
TOT_X_NRG_FOOD_NP,I15,PT,2018-01-01,100.35 
TOT_X_NRG_FOOD_NP,I15,PT,2018-02-01,99.87 
TOT_X_NRG_FOOD_NP,I15,PT,2018-03-01,102.65 
TOT_X_NRG_FOOD_NP,I15,PT,2018-04-01,103.53 
TOT_X_NRG_FOOD_NP,I15,PT,2018-05-01,104.32 
TOT_X_NRG_FOOD_NP,I15,PT,2018-06-01,104.29 
TOT_X_NRG_FOOD_NP,I15,PT,2018-07-01,103.75 
TOT_X_NRG_FOOD_NP,I15,PT,2018-08-01,102.85 
TOT_X_NRG_FOOD_NP,I15,PT,2018-09-01,104.74 
TOT_X_NRG_FOOD_NP,I15,RO,2017-10-01,101.18 
