indic_il,sex,age,geotime,date,value
LI_GAP_MD60,T,TOTAL,CH,2015-01-01,20.7
LI_GAP_MD60,T,TOTAL,CH,2016-01-01,22.2
LI_GAP_MD60,T,TOTAL,CH,2017-01-01,
LI_GAP_MD60,T,TOTAL,CY,2000-01-01,
LI_GAP_MD60,T,TOTAL,CY,2001-01-01,
LI_GAP_MD60,T,TOTAL,CY,2002-01-01,
LI_GAP_MD60,T,TOTAL,CY,2003-01-01,
LI_GAP_MD60,T,TOTAL,CY,2004-01-01,
LI_GAP_MD60,T,TOTAL,CY,2005-01-01,19.4
LI_GAP_MD60,T,TOTAL,CY,2006-01-01,18.9
LI_GAP_MD60,T,TOTAL,CY,2007-01-01,19.7
LI_GAP_MD60,T,TOTAL,CY,2008-01-01,15.3
LI_GAP_MD60,T,TOTAL,CY,2009-01-01,17.2
LI_GAP_MD60,T,TOTAL,CY,2010-01-01,18.0
LI_GAP_MD60,T,TOTAL,CY,2011-01-01,19.0
LI_GAP_MD60,T,TOTAL,CY,2012-01-01,19.0
LI_GAP_MD60,T,TOTAL,CY,2013-01-01,17.7
LI_GAP_MD60,T,TOTAL,CY,2014-01-01,18.5
LI_GAP_MD60,T,TOTAL,CY,2015-01-01,19.8
LI_GAP_MD60,T,TOTAL,CY,2016-01-01,17.3
LI_GAP_MD60,T,TOTAL,CY,2017-01-01,15.1
LI_GAP_MD60,T,TOTAL,CZ,2000-01-01,
LI_GAP_MD60,T,TOTAL,CZ,2001-01-01,16.0
LI_GAP_MD60,T,TOTAL,CZ,2002-01-01,
LI_GAP_MD60,T,TOTAL,CZ,2003-01-01,
LI_GAP_MD60,T,TOTAL,CZ,2004-01-01,
LI_GAP_MD60,T,TOTAL,CZ,2005-01-01,18.2
LI_GAP_MD60,T,TOTAL,CZ,2006-01-01,16.8
LI_GAP_MD60,T,TOTAL,CZ,2007-01-01,18.1
LI_GAP_MD60,T,TOTAL,CZ,2008-01-01,18.5
LI_GAP_MD60,T,TOTAL,CZ,2009-01-01,18.8
LI_GAP_MD60,T,TOTAL,CZ,2010-01-01,21.1
LI_GAP_MD60,T,TOTAL,CZ,2011-01-01,17.2
LI_GAP_MD60,T,TOTAL,CZ,2012-01-01,19.1
LI_GAP_MD60,T,TOTAL,CZ,2013-01-01,16.6
LI_GAP_MD60,T,TOTAL,CZ,2014-01-01,18.0
LI_GAP_MD60,T,TOTAL,CZ,2015-01-01,19.2
LI_GAP_MD60,T,TOTAL,CZ,2016-01-01,19.5
LI_GAP_MD60,T,TOTAL,CZ,2017-01-01,16.6
LI_GAP_MD60,T,TOTAL,DE,2000-01-01,19.0
LI_GAP_MD60,T,TOTAL,DE,2001-01-01,19.0
LI_GAP_MD60,T,TOTAL,DE,2002-01-01,
LI_GAP_MD60,T,TOTAL,DE,2003-01-01,
LI_GAP_MD60,T,TOTAL,DE,2004-01-01,
LI_GAP_MD60,T,TOTAL,DE,2005-01-01,18.9
LI_GAP_MD60,T,TOTAL,DE,2006-01-01,20.4
LI_GAP_MD60,T,TOTAL,DE,2007-01-01,23.2
LI_GAP_MD60,T,TOTAL,DE,2008-01-01,22.2
LI_GAP_MD60,T,TOTAL,DE,2009-01-01,21.5
LI_GAP_MD60,T,TOTAL,DE,2010-01-01,20.7
LI_GAP_MD60,T,TOTAL,DE,2011-01-01,21.4
LI_GAP_MD60,T,TOTAL,DE,2012-01-01,21.1
LI_GAP_MD60,T,TOTAL,DE,2013-01-01,20.4
LI_GAP_MD60,T,TOTAL,DE,2014-01-01,23.2
LI_GAP_MD60,T,TOTAL,DE,2015-01-01,22.0
LI_GAP_MD60,T,TOTAL,DE,2016-01-01,20.7
LI_GAP_MD60,T,TOTAL,DE,2017-01-01,20.9
LI_GAP_MD60,T,TOTAL,DK,2000-01-01,
LI_GAP_MD60,T,TOTAL,DK,2001-01-01,13.0
LI_GAP_MD60,T,TOTAL,DK,2002-01-01,
LI_GAP_MD60,T,TOTAL,DK,2003-01-01,15.0
LI_GAP_MD60,T,TOTAL,DK,2004-01-01,19.0
LI_GAP_MD60,T,TOTAL,DK,2005-01-01,15.6
LI_GAP_MD60,T,TOTAL,DK,2006-01-01,16.5
LI_GAP_MD60,T,TOTAL,DK,2007-01-01,17.0
LI_GAP_MD60,T,TOTAL,DK,2008-01-01,18.0
LI_GAP_MD60,T,TOTAL,DK,2009-01-01,18.4
LI_GAP_MD60,T,TOTAL,DK,2010-01-01,21.6
LI_GAP_MD60,T,TOTAL,DK,2011-01-01,20.5
LI_GAP_MD60,T,TOTAL,DK,2012-01-01,19.5
LI_GAP_MD60,T,TOTAL,DK,2013-01-01,23.5
LI_GAP_MD60,T,TOTAL,DK,2014-01-01,18.5
LI_GAP_MD60,T,TOTAL,DK,2015-01-01,22.0
LI_GAP_MD60,T,TOTAL,DK,2016-01-01,20.8
LI_GAP_MD60,T,TOTAL,DK,2017-01-01,21.7
LI_GAP_MD60,T,TOTAL,EA18,2000-01-01,
LI_GAP_MD60,T,TOTAL,EA18,2001-01-01,
LI_GAP_MD60,T,TOTAL,EA18,2002-01-01,
LI_GAP_MD60,T,TOTAL,EA18,2003-01-01,
LI_GAP_MD60,T,TOTAL,EA18,2004-01-01,22.8
LI_GAP_MD60,T,TOTAL,EA18,2005-01-01,21.4
LI_GAP_MD60,T,TOTAL,EA18,2006-01-01,22.0
LI_GAP_MD60,T,TOTAL,EA18,2007-01-01,22.1
LI_GAP_MD60,T,TOTAL,EA18,2008-01-01,21.4
