na_item,s_adj,unit,geotime,date,value
P31_S14_S15,SCA,MIO_EUR_SCA,SE,2016-07-01,51798.4
P31_S14_S15,SCA,MIO_EUR_SCA,SE,2016-10-01,50923.9
P31_S14_S15,SCA,MIO_EUR_SCA,SE,2017-01-01,52880.2
P31_S14_S15,SCA,MIO_EUR_SCA,SE,2017-04-01,52408.5
P31_S14_S15,SCA,MIO_EUR_SCA,SE,2017-07-01,53578.6
P31_S14_S15,SCA,MIO_EUR_SCA,SE,2017-10-01,52900.8
P31_S14_S15,SCA,MIO_EUR_SCA,SE,2018-01-01,52554.1
P31_S14_S15,SCA,MIO_EUR_SCA,SE,2018-04-01,51309.5
P31_S14_S15,SCA,MIO_EUR_SCA,SI,2015-07-01,5205.7
P31_S14_S15,SCA,MIO_EUR_SCA,SI,2015-10-01,5199.3
P31_S14_S15,SCA,MIO_EUR_SCA,SI,2016-01-01,5270.5
P31_S14_S15,SCA,MIO_EUR_SCA,SI,2016-04-01,5339.1
P31_S14_S15,SCA,MIO_EUR_SCA,SI,2016-07-01,5401.1
P31_S14_S15,SCA,MIO_EUR_SCA,SI,2016-10-01,5467.9
P31_S14_S15,SCA,MIO_EUR_SCA,SI,2017-01-01,5469.9
P31_S14_S15,SCA,MIO_EUR_SCA,SI,2017-04-01,5510.6
P31_S14_S15,SCA,MIO_EUR_SCA,SI,2017-07-01,5590.4
P31_S14_S15,SCA,MIO_EUR_SCA,SI,2017-10-01,5706.2
P31_S14_S15,SCA,MIO_EUR_SCA,SI,2018-01-01,5741.1
P31_S14_S15,SCA,MIO_EUR_SCA,SI,2018-04-01,5755.3
P31_S14_S15,SCA,MIO_EUR_SCA,UK,2015-07-01,432413.7
P31_S14_S15,SCA,MIO_EUR_SCA,UK,2015-10-01,434098.3
P31_S14_S15,SCA,MIO_EUR_SCA,UK,2016-01-01,412000.7
P31_S14_S15,SCA,MIO_EUR_SCA,UK,2016-04-01,408261.5
P31_S14_S15,SCA,MIO_EUR_SCA,UK,2016-07-01,382855.7
P31_S14_S15,SCA,MIO_EUR_SCA,UK,2016-10-01,378171.2
P31_S14_S15,SCA,MIO_EUR_SCA,UK,2017-01-01,387138.6
P31_S14_S15,SCA,MIO_EUR_SCA,UK,2017-04-01,388928.4
P31_S14_S15,SCA,MIO_EUR_SCA,UK,2017-07-01,374172.1
P31_S14_S15,SCA,MIO_EUR_SCA,UK,2017-10-01,383153.6
P31_S14_S15,SCA,MIO_EUR_SCA,UK,2018-01-01,389765.3
P31_S14_S15,SCA,MIO_EUR_SCA,UK,2018-04-01,395216.6
