unit,na_item,geotime,date,value
PC_EU28_MPPS_CP,NLPR_HW,BG,2010-01-01,41.4
PC_EU28_MPPS_CP,NLPR_HW,BG,2011-01-01,42.5
PC_EU28_MPPS_CP,NLPR_HW,BG,2012-01-01,43.4
PC_EU28_MPPS_CP,NLPR_HW,BG,2013-01-01,42.4
PC_EU28_MPPS_CP,NLPR_HW,BG,2014-01-01,43.6
PC_EU28_MPPS_CP,NLPR_HW,BG,2015-01-01,43.8
PC_EU28_MPPS_CP,NLPR_HW,BG,2016-01-01,45.1
PC_EU28_MPPS_CP,NLPR_HW,BG,2017-01-01,46.3
PC_EU28_MPPS_CP,NLPR_HW,CH,2005-01-01,117.2
PC_EU28_MPPS_CP,NLPR_HW,CH,2006-01-01,120.9
PC_EU28_MPPS_CP,NLPR_HW,CH,2007-01-01,126.4
PC_EU28_MPPS_CP,NLPR_HW,CH,2008-01-01,127.8
PC_EU28_MPPS_CP,NLPR_HW,CH,2009-01-01,126.3
PC_EU28_MPPS_CP,NLPR_HW,CH,2010-01-01,126.9
PC_EU28_MPPS_CP,NLPR_HW,CH,2011-01-01,127.7
PC_EU28_MPPS_CP,NLPR_HW,CH,2012-01-01,127.8
PC_EU28_MPPS_CP,NLPR_HW,CH,2013-01-01,128.6
PC_EU28_MPPS_CP,NLPR_HW,CH,2014-01-01,129.6
PC_EU28_MPPS_CP,NLPR_HW,CH,2015-01-01,129.2
PC_EU28_MPPS_CP,NLPR_HW,CH,2016-01-01,126.8
PC_EU28_MPPS_CP,NLPR_HW,CH,2017-01-01,
PC_EU28_MPPS_CP,NLPR_HW,CY,2005-01-01,82.4
PC_EU28_MPPS_CP,NLPR_HW,CY,2006-01-01,83.8
PC_EU28_MPPS_CP,NLPR_HW,CY,2007-01-01,84.7
PC_EU28_MPPS_CP,NLPR_HW,CY,2008-01-01,84.6
PC_EU28_MPPS_CP,NLPR_HW,CY,2009-01-01,84.3
PC_EU28_MPPS_CP,NLPR_HW,CY,2010-01-01,81.4
PC_EU28_MPPS_CP,NLPR_HW,CY,2011-01-01,80.8
PC_EU28_MPPS_CP,NLPR_HW,CY,2012-01-01,79.2
PC_EU28_MPPS_CP,NLPR_HW,CY,2013-01-01,78.4
PC_EU28_MPPS_CP,NLPR_HW,CY,2014-01-01,77.2
PC_EU28_MPPS_CP,NLPR_HW,CY,2015-01-01,77.1
PC_EU28_MPPS_CP,NLPR_HW,CY,2016-01-01,76.9
PC_EU28_MPPS_CP,NLPR_HW,CY,2017-01-01,76.7
PC_EU28_MPPS_CP,NLPR_HW,CZ,2005-01-01,68.2
PC_EU28_MPPS_CP,NLPR_HW,CZ,2006-01-01,69.1
PC_EU28_MPPS_CP,NLPR_HW,CZ,2007-01-01,72.2
PC_EU28_MPPS_CP,NLPR_HW,CZ,2008-01-01,72.8
PC_EU28_MPPS_CP,NLPR_HW,CZ,2009-01-01,73.7
PC_EU28_MPPS_CP,NLPR_HW,CZ,2010-01-01,70.8
PC_EU28_MPPS_CP,NLPR_HW,CZ,2011-01-01,70.9
PC_EU28_MPPS_CP,NLPR_HW,CZ,2012-01-01,70.2
PC_EU28_MPPS_CP,NLPR_HW,CZ,2013-01-01,70.9
PC_EU28_MPPS_CP,NLPR_HW,CZ,2014-01-01,72.6
PC_EU28_MPPS_CP,NLPR_HW,CZ,2015-01-01,74.0
PC_EU28_MPPS_CP,NLPR_HW,CZ,2016-01-01,73.4
PC_EU28_MPPS_CP,NLPR_HW,CZ,2017-01-01,73.6
PC_EU28_MPPS_CP,NLPR_HW,DE,2005-01-01,129.2
PC_EU28_MPPS_CP,NLPR_HW,DE,2006-01-01,127.2
PC_EU28_MPPS_CP,NLPR_HW,DE,2007-01-01,127.4
PC_EU28_MPPS_CP,NLPR_HW,DE,2008-01-01,126.4
PC_EU28_MPPS_CP,NLPR_HW,DE,2009-01-01,125.6
PC_EU28_MPPS_CP,NLPR_HW,DE,2010-01-01,125.0
PC_EU28_MPPS_CP,NLPR_HW,DE,2011-01-01,126.4
PC_EU28_MPPS_CP,NLPR_HW,DE,2012-01-01,125.4
PC_EU28_MPPS_CP,NLPR_HW,DE,2013-01-01,125.3
PC_EU28_MPPS_CP,NLPR_HW,DE,2014-01-01,127.2
PC_EU28_MPPS_CP,NLPR_HW,DE,2015-01-01,126.5
PC_EU28_MPPS_CP,NLPR_HW,DE,2016-01-01,127.5
PC_EU28_MPPS_CP,NLPR_HW,DE,2017-01-01,127.4
PC_EU28_MPPS_CP,NLPR_HW,DK,2005-01-01,124.6
PC_EU28_MPPS_CP,NLPR_HW,DK,2006-01-01,124.6
PC_EU28_MPPS_CP,NLPR_HW,DK,2007-01-01,124.5
PC_EU28_MPPS_CP,NLPR_HW,DK,2008-01-01,126.2
PC_EU28_MPPS_CP,NLPR_HW,DK,2009-01-01,128.0
PC_EU28_MPPS_CP,NLPR_HW,DK,2010-01-01,133.8
PC_EU28_MPPS_CP,NLPR_HW,DK,2011-01-01,132.0
PC_EU28_MPPS_CP,NLPR_HW,DK,2012-01-01,131.7
PC_EU28_MPPS_CP,NLPR_HW,DK,2013-01-01,131.8
PC_EU28_MPPS_CP,NLPR_HW,DK,2014-01-01,133.1
PC_EU28_MPPS_CP,NLPR_HW,DK,2015-01-01,132.4
PC_EU28_MPPS_CP,NLPR_HW,DK,2016-01-01,129.4
PC_EU28_MPPS_CP,NLPR_HW,DK,2017-01-01,131.7
PC_EU28_MPPS_CP,NLPR_HW,EA,2005-01-01,115.4
PC_EU28_MPPS_CP,NLPR_HW,EA,2006-01-01,115.2
PC_EU28_MPPS_CP,NLPR_HW,EA,2007-01-01,114.8
PC_EU28_MPPS_CP,NLPR_HW,EA,2008-01-01,114.1
PC_EU28_MPPS_CP,NLPR_HW,EA,2009-01-01,113.8
PC_EU28_MPPS_CP,NLPR_HW,EA,2010-01-01,112.6
PC_EU28_MPPS_CP,NLPR_HW,EA,2011-01-01,112.4
PC_EU28_MPPS_CP,NLPR_HW,EA,2012-01-01,112.1
PC_EU28_MPPS_CP,NLPR_HW,EA,2013-01-01,112.5
PC_EU28_MPPS_CP,NLPR_HW,EA,2014-01-01,112.3
PC_EU28_MPPS_CP,NLPR_HW,EA,2015-01-01,111.5
PC_EU28_MPPS_CP,NLPR_HW,EA,2016-01-01,111.6
PC_EU28_MPPS_CP,NLPR_HW,EA,2017-01-01,111.4
PC_EU28_MPPS_CP,NLPR_HW,EA19,2005-01-01,112.7
PC_EU28_MPPS_CP,NLPR_HW,EA19,2006-01-01,112.5
PC_EU28_MPPS_CP,NLPR_HW,EA19,2007-01-01,112.4
PC_EU28_MPPS_CP,NLPR_HW,EA19,2008-01-01,112.0
PC_EU28_MPPS_CP,NLPR_HW,EA19,2009-01-01,112.5
PC_EU28_MPPS_CP,NLPR_HW,EA19,2010-01-01,111.5
PC_EU28_MPPS_CP,NLPR_HW,EA19,2011-01-01,111.5
PC_EU28_MPPS_CP,NLPR_HW,EA19,2012-01-01,111.2
PC_EU28_MPPS_CP,NLPR_HW,EA19,2013-01-01,111.6
PC_EU28_MPPS_CP,NLPR_HW,EA19,2014-01-01,111.8
PC_EU28_MPPS_CP,NLPR_HW,EA19,2015-01-01,111.5
PC_EU28_MPPS_CP,NLPR_HW,EA19,2016-01-01,111.6
PC_EU28_MPPS_CP,NLPR_HW,EA19,2017-01-01,111.4
PC_EU28_MPPS_CP,NLPR_HW,EE,2005-01-01,49.5
PC_EU28_MPPS_CP,NLPR_HW,EE,2006-01-01,51.4
PC_EU28_MPPS_CP,NLPR_HW,EE,2007-01-01,55.9
PC_EU28_MPPS_CP,NLPR_HW,EE,2008-01-01,56.2
PC_EU28_MPPS_CP,NLPR_HW,EE,2009-01-01,60.2
PC_EU28_MPPS_CP,NLPR_HW,EE,2010-01-01,62.2
PC_EU28_MPPS_CP,NLPR_HW,EE,2011-01-01,62.1
PC_EU28_MPPS_CP,NLPR_HW,EE,2012-01-01,63.7
PC_EU28_MPPS_CP,NLPR_HW,EE,2013-01-01,64.0
PC_EU28_MPPS_CP,NLPR_HW,EE,2014-01-01,65.7
PC_EU28_MPPS_CP,NLPR_HW,EE,2015-01-01,63.3
PC_EU28_MPPS_CP,NLPR_HW,EE,2016-01-01,65.0
PC_EU28_MPPS_CP,NLPR_HW,EE,2017-01-01,65.6
PC_EU28_MPPS_CP,NLPR_HW,EL,2005-01-01,77.0
PC_EU28_MPPS_CP,NLPR_HW,EL,2006-01-01,79.6
PC_EU28_MPPS_CP,NLPR_HW,EL,2007-01-01,78.0
PC_EU28_MPPS_CP,NLPR_HW,EL,2008-01-01,78.4
PC_EU28_MPPS_CP,NLPR_HW,EL,2009-01-01,78.0
PC_EU28_MPPS_CP,NLPR_HW,EL,2010-01-01,73.3
PC_EU28_MPPS_CP,NLPR_HW,EL,2011-01-01,69.4
PC_EU28_MPPS_CP,NLPR_HW,EL,2012-01-01,68.5
PC_EU28_MPPS_CP,NLPR_HW,EL,2013-01-01,68.9
PC_EU28_MPPS_CP,NLPR_HW,EL,2014-01-01,69.6
PC_EU28_MPPS_CP,NLPR_HW,EL,2015-01-01,67.1
PC_EU28_MPPS_CP,NLPR_HW,EL,2016-01-01,66.0
PC_EU28_MPPS_CP,NLPR_HW,EL,2017-01-01,64.7
PC_EU28_MPPS_CP,NLPR_HW,ES,2005-01-01,96.3
PC_EU28_MPPS_CP,NLPR_HW,ES,2006-01-01,98.5
PC_EU28_MPPS_CP,NLPR_HW,ES,2007-01-01,99.2
PC_EU28_MPPS_CP,NLPR_HW,ES,2008-01-01,98.7
PC_EU28_MPPS_CP,NLPR_HW,ES,2009-01-01,101.6
PC_EU28_MPPS_CP,NLPR_HW,ES,2010-01-01,98.4
PC_EU28_MPPS_CP,NLPR_HW,ES,2011-01-01,97.7
PC_EU28_MPPS_CP,NLPR_HW,ES,2012-01-01,99.2
PC_EU28_MPPS_CP,NLPR_HW,ES,2013-01-01,99.5
PC_EU28_MPPS_CP,NLPR_HW,ES,2014-01-01,99.5
PC_EU28_MPPS_CP,NLPR_HW,ES,2015-01-01,97.9
PC_EU28_MPPS_CP,NLPR_HW,ES,2016-01-01,97.6
PC_EU28_MPPS_CP,NLPR_HW,ES,2017-01-01,98.0
PC_EU28_MPPS_CP,NLPR_HW,EU28,2005-01-01,100.0
PC_EU28_MPPS_CP,NLPR_HW,EU28,2006-01-01,100.0
PC_EU28_MPPS_CP,NLPR_HW,EU28,2007-01-01,100.0
PC_EU28_MPPS_CP,NLPR_HW,EU28,2008-01-01,100.0
PC_EU28_MPPS_CP,NLPR_HW,EU28,2009-01-01,100.0
PC_EU28_MPPS_CP,NLPR_HW,EU28,2010-01-01,100.0
PC_EU28_MPPS_CP,NLPR_HW,EU28,2011-01-01,100.0
PC_EU28_MPPS_CP,NLPR_HW,EU28,2012-01-01,100.0
PC_EU28_MPPS_CP,NLPR_HW,EU28,2013-01-01,100.0
PC_EU28_MPPS_CP,NLPR_HW,EU28,2014-01-01,100.0
PC_EU28_MPPS_CP,NLPR_HW,EU28,2015-01-01,100.0
PC_EU28_MPPS_CP,NLPR_HW,EU28,2016-01-01,100.0
PC_EU28_MPPS_CP,NLPR_HW,EU28,2017-01-01,100.0
PC_EU28_MPPS_CP,NLPR_HW,FI,2005-01-01,111.6
PC_EU28_MPPS_CP,NLPR_HW,FI,2006-01-01,110.9
PC_EU28_MPPS_CP,NLPR_HW,FI,2007-01-01,114.8
PC_EU28_MPPS_CP,NLPR_HW,FI,2008-01-01,115.4
PC_EU28_MPPS_CP,NLPR_HW,FI,2009-01-01,113.0
PC_EU28_MPPS_CP,NLPR_HW,FI,2010-01-01,111.5
PC_EU28_MPPS_CP,NLPR_HW,FI,2011-01-01,112.0
PC_EU28_MPPS_CP,NLPR_HW,FI,2012-01-01,108.7
PC_EU28_MPPS_CP,NLPR_HW,FI,2013-01-01,107.7
PC_EU28_MPPS_CP,NLPR_HW,FI,2014-01-01,107.2
PC_EU28_MPPS_CP,NLPR_HW,FI,2015-01-01,107.3
PC_EU28_MPPS_CP,NLPR_HW,FI,2016-01-01,108.7
PC_EU28_MPPS_CP,NLPR_HW,FI,2017-01-01,108.8
PC_EU28_MPPS_CP,NLPR_HW,FR,2005-01-01,129.9
PC_EU28_MPPS_CP,NLPR_HW,FR,2006-01-01,130.3
PC_EU28_MPPS_CP,NLPR_HW,FR,2007-01-01,128.4
PC_EU28_MPPS_CP,NLPR_HW,FR,2008-01-01,126.6
PC_EU28_MPPS_CP,NLPR_HW,FR,2009-01-01,127.0
PC_EU28_MPPS_CP,NLPR_HW,FR,2010-01-01,125.6
PC_EU28_MPPS_CP,NLPR_HW,FR,2011-01-01,124.9
PC_EU28_MPPS_CP,NLPR_HW,FR,2012-01-01,122.4
PC_EU28_MPPS_CP,NLPR_HW,FR,2013-01-01,124.5
PC_EU28_MPPS_CP,NLPR_HW,FR,2014-01-01,124.6
PC_EU28_MPPS_CP,NLPR_HW,FR,2015-01-01,123.8
PC_EU28_MPPS_CP,NLPR_HW,FR,2016-01-01,122.9
PC_EU28_MPPS_CP,NLPR_HW,FR,2017-01-01,123.4
PC_EU28_MPPS_CP,NLPR_HW,HR,2005-01-01,56.8
PC_EU28_MPPS_CP,NLPR_HW,HR,2006-01-01,58.7
PC_EU28_MPPS_CP,NLPR_HW,HR,2007-01-01,60.4
PC_EU28_MPPS_CP,NLPR_HW,HR,2008-01-01,61.2
PC_EU28_MPPS_CP,NLPR_HW,HR,2009-01-01,58.8
PC_EU28_MPPS_CP,NLPR_HW,HR,2010-01-01,57.2
PC_EU28_MPPS_CP,NLPR_HW,HR,2011-01-01,59.9
PC_EU28_MPPS_CP,NLPR_HW,HR,2012-01-01,61.7
PC_EU28_MPPS_CP,NLPR_HW,HR,2013-01-01,62.8
PC_EU28_MPPS_CP,NLPR_HW,HR,2014-01-01,61.0
PC_EU28_MPPS_CP,NLPR_HW,HR,2015-01-01,62.6
PC_EU28_MPPS_CP,NLPR_HW,HR,2016-01-01,63.5
PC_EU28_MPPS_CP,NLPR_HW,HR,2017-01-01,64.2
PC_EU28_MPPS_CP,NLPR_HW,HU,2005-01-01,56.5
PC_EU28_MPPS_CP,NLPR_HW,HU,2006-01-01,56.4
PC_EU28_MPPS_CP,NLPR_HW,HU,2007-01-01,56.2
PC_EU28_MPPS_CP,NLPR_HW,HU,2008-01-01,59.7
PC_EU28_MPPS_CP,NLPR_HW,HU,2009-01-01,61.1
PC_EU28_MPPS_CP,NLPR_HW,HU,2010-01-01,67.9
PC_EU28_MPPS_CP,NLPR_HW,HU,2011-01-01,69.3
PC_EU28_MPPS_CP,NLPR_HW,HU,2012-01-01,68.2
PC_EU28_MPPS_CP,NLPR_HW,HU,2013-01-01,68.4
PC_EU28_MPPS_CP,NLPR_HW,HU,2014-01-01,66.2
PC_EU28_MPPS_CP,NLPR_HW,HU,2015-01-01,65.2
PC_EU28_MPPS_CP,NLPR_HW,HU,2016-01-01,62.8
PC_EU28_MPPS_CP,NLPR_HW,HU,2017-01-01,63.8
PC_EU28_MPPS_CP,NLPR_HW,IE,2005-01-01,123.8
PC_EU28_MPPS_CP,NLPR_HW,IE,2006-01-01,124.7
PC_EU28_MPPS_CP,NLPR_HW,IE,2007-01-01,125.6
PC_EU28_MPPS_CP,NLPR_HW,IE,2008-01-01,118.7
PC_EU28_MPPS_CP,NLPR_HW,IE,2009-01-01,123.4
PC_EU28_MPPS_CP,NLPR_HW,IE,2010-01-01,138.1
PC_EU28_MPPS_CP,NLPR_HW,IE,2011-01-01,140.2
PC_EU28_MPPS_CP,NLPR_HW,IE,2012-01-01,140.7
PC_EU28_MPPS_CP,NLPR_HW,IE,2013-01-01,136.0
PC_EU28_MPPS_CP,NLPR_HW,IE,2014-01-01,138.7
PC_EU28_MPPS_CP,NLPR_HW,IE,2015-01-01,177.3
PC_EU28_MPPS_CP,NLPR_HW,IE,2016-01-01,175.2
PC_EU28_MPPS_CP,NLPR_HW,IE,2017-01-01,177.8
PC_EU28_MPPS_CP,NLPR_HW,IS,2005-01-01,
PC_EU28_MPPS_CP,NLPR_HW,IS,2006-01-01,
PC_EU28_MPPS_CP,NLPR_HW,IS,2007-01-01,
PC_EU28_MPPS_CP,NLPR_HW,IS,2008-01-01,112.2
PC_EU28_MPPS_CP,NLPR_HW,IS,2009-01-01,124.0
PC_EU28_MPPS_CP,NLPR_HW,IS,2010-01-01,113.9
PC_EU28_MPPS_CP,NLPR_HW,IS,2011-01-01,111.0
PC_EU28_MPPS_CP,NLPR_HW,IS,2012-01-01,110.2
PC_EU28_MPPS_CP,NLPR_HW,IS,2013-01-01,109.4
PC_EU28_MPPS_CP,NLPR_HW,IS,2014-01-01,110.1
PC_EU28_MPPS_CP,NLPR_HW,IS,2015-01-01,112.9
PC_EU28_MPPS_CP,NLPR_HW,IS,2016-01-01,115.2
PC_EU28_MPPS_CP,NLPR_HW,IS,2017-01-01,116.1
PC_EU28_MPPS_CP,NLPR_HW,IT,2005-01-01,106.7
PC_EU28_MPPS_CP,NLPR_HW,IT,2006-01-01,105.7
PC_EU28_MPPS_CP,NLPR_HW,IT,2007-01-01,105.4
PC_EU28_MPPS_CP,NLPR_HW,IT,2008-01-01,106.6
PC_EU28_MPPS_CP,NLPR_HW,IT,2009-01-01,107.1
PC_EU28_MPPS_CP,NLPR_HW,IT,2010-01-01,104.9
PC_EU28_MPPS_CP,NLPR_HW,IT,2011-01-01,104.7
PC_EU28_MPPS_CP,NLPR_HW,IT,2012-01-01,104.0
PC_EU28_MPPS_CP,NLPR_HW,IT,2013-01-01,103.1
PC_EU28_MPPS_CP,NLPR_HW,IT,2014-01-01,101.9
PC_EU28_MPPS_CP,NLPR_HW,IT,2015-01-01,100.8
PC_EU28_MPPS_CP,NLPR_HW,IT,2016-01-01,102.5
PC_EU28_MPPS_CP,NLPR_HW,IT,2017-01-01,101.3
PC_EU28_MPPS_CP,NLPR_HW,LT,2005-01-01,49.2
PC_EU28_MPPS_CP,NLPR_HW,LT,2006-01-01,51.7
PC_EU28_MPPS_CP,NLPR_HW,LT,2007-01-01,54.7
PC_EU28_MPPS_CP,NLPR_HW,LT,2008-01-01,56.4
PC_EU28_MPPS_CP,NLPR_HW,LT,2009-01-01,54.4
PC_EU28_MPPS_CP,NLPR_HW,LT,2010-01-01,58.9
PC_EU28_MPPS_CP,NLPR_HW,LT,2011-01-01,63.5
PC_EU28_MPPS_CP,NLPR_HW,LT,2012-01-01,64.4
PC_EU28_MPPS_CP,NLPR_HW,LT,2013-01-01,65.7
PC_EU28_MPPS_CP,NLPR_HW,LT,2014-01-01,66.4
PC_EU28_MPPS_CP,NLPR_HW,LT,2015-01-01,64.3
PC_EU28_MPPS_CP,NLPR_HW,LT,2016-01-01,62.8
PC_EU28_MPPS_CP,NLPR_HW,LT,2017-01-01,66.8
PC_EU28_MPPS_CP,NLPR_HW,LU,2005-01-01,181.0
PC_EU28_MPPS_CP,NLPR_HW,LU,2006-01-01,189.1
PC_EU28_MPPS_CP,NLPR_HW,LU,2007-01-01,188.3
PC_EU28_MPPS_CP,NLPR_HW,LU,2008-01-01,181.4
PC_EU28_MPPS_CP,NLPR_HW,LU,2009-01-01,177.8
PC_EU28_MPPS_CP,NLPR_HW,LU,2010-01-01,177.0
PC_EU28_MPPS_CP,NLPR_HW,LU,2011-01-01,181.6
PC_EU28_MPPS_CP,NLPR_HW,LU,2012-01-01,176.1
PC_EU28_MPPS_CP,NLPR_HW,LU,2013-01-01,177.4
PC_EU28_MPPS_CP,NLPR_HW,LU,2014-01-01,183.5
PC_EU28_MPPS_CP,NLPR_HW,LU,2015-01-01,179.3
PC_EU28_MPPS_CP,NLPR_HW,LU,2016-01-01,177.2
PC_EU28_MPPS_CP,NLPR_HW,LU,2017-01-01,173.7
PC_EU28_MPPS_CP,NLPR_HW,LV,2005-01-01,45.7
PC_EU28_MPPS_CP,NLPR_HW,LV,2006-01-01,45.5
PC_EU28_MPPS_CP,NLPR_HW,LV,2007-01-01,48.7
PC_EU28_MPPS_CP,NLPR_HW,LV,2008-01-01,47.0
PC_EU28_MPPS_CP,NLPR_HW,LV,2009-01-01,47.6
PC_EU28_MPPS_CP,NLPR_HW,LV,2010-01-01,50.2
PC_EU28_MPPS_CP,NLPR_HW,LV,2011-01-01,52.1
PC_EU28_MPPS_CP,NLPR_HW,LV,2012-01-01,53.3
PC_EU28_MPPS_CP,NLPR_HW,LV,2013-01-01,52.8
PC_EU28_MPPS_CP,NLPR_HW,LV,2014-01-01,54.2
PC_EU28_MPPS_CP,NLPR_HW,LV,2015-01-01,54.7
PC_EU28_MPPS_CP,NLPR_HW,LV,2016-01-01,55.9
PC_EU28_MPPS_CP,NLPR_HW,LV,2017-01-01,58.8
PC_EU28_MPPS_CP,NLPR_HW,MT,2005-01-01,74.9
PC_EU28_MPPS_CP,NLPR_HW,MT,2006-01-01,72.2
PC_EU28_MPPS_CP,NLPR_HW,MT,2007-01-01,73.1
PC_EU28_MPPS_CP,NLPR_HW,MT,2008-01-01,72.2
PC_EU28_MPPS_CP,NLPR_HW,MT,2009-01-01,71.8
PC_EU28_MPPS_CP,NLPR_HW,MT,2010-01-01,74.2
PC_EU28_MPPS_CP,NLPR_HW,MT,2011-01-01,73.7
PC_EU28_MPPS_CP,NLPR_HW,MT,2012-01-01,73.2
PC_EU28_MPPS_CP,NLPR_HW,MT,2013-01-01,73.0
PC_EU28_MPPS_CP,NLPR_HW,MT,2014-01-01,75.6
PC_EU28_MPPS_CP,NLPR_HW,MT,2015-01-01,79.4
PC_EU28_MPPS_CP,NLPR_HW,MT,2016-01-01,77.1
PC_EU28_MPPS_CP,NLPR_HW,MT,2017-01-01,79.4
PC_EU28_MPPS_CP,NLPR_HW,NL,2005-01-01,139.7
PC_EU28_MPPS_CP,NLPR_HW,NL,2006-01-01,139.9
PC_EU28_MPPS_CP,NLPR_HW,NL,2007-01-01,140.0
PC_EU28_MPPS_CP,NLPR_HW,NL,2008-01-01,140.6
PC_EU28_MPPS_CP,NLPR_HW,NL,2009-01-01,136.4
PC_EU28_MPPS_CP,NLPR_HW,NL,2010-01-01,133.5
PC_EU28_MPPS_CP,NLPR_HW,NL,2011-01-01,132.1
PC_EU28_MPPS_CP,NLPR_HW,NL,2012-01-01,131.5
PC_EU28_MPPS_CP,NLPR_HW,NL,2013-01-01,132.7
PC_EU28_MPPS_CP,NLPR_HW,NL,2014-01-01,129.6
PC_EU28_MPPS_CP,NLPR_HW,NL,2015-01-01,128.6
PC_EU28_MPPS_CP,NLPR_HW,NL,2016-01-01,126.9
PC_EU28_MPPS_CP,NLPR_HW,NL,2017-01-01,126.4
PC_EU28_MPPS_CP,NLPR_HW,NO,2005-01-01,178.7
PC_EU28_MPPS_CP,NLPR_HW,NO,2006-01-01,185.0
PC_EU28_MPPS_CP,NLPR_HW,NO,2007-01-01,176.7
PC_EU28_MPPS_CP,NLPR_HW,NO,2008-01-01,183.4
PC_EU28_MPPS_CP,NLPR_HW,NO,2009-01-01,168.6
PC_EU28_MPPS_CP,NLPR_HW,NO,2010-01-01,170.5
PC_EU28_MPPS_CP,NLPR_HW,NO,2011-01-01,174.8
PC_EU28_MPPS_CP,NLPR_HW,NO,2012-01-01,177.3
PC_EU28_MPPS_CP,NLPR_HW,NO,2013-01-01,175.4
PC_EU28_MPPS_CP,NLPR_HW,NO,2014-01-01,168.8
PC_EU28_MPPS_CP,NLPR_HW,NO,2015-01-01,155.8
PC_EU28_MPPS_CP,NLPR_HW,NO,2016-01-01,146.4
PC_EU28_MPPS_CP,NLPR_HW,NO,2017-01-01,149.9
PC_EU28_MPPS_CP,NLPR_HW,PL,2005-01-01,49.4
PC_EU28_MPPS_CP,NLPR_HW,PL,2006-01-01,48.7
PC_EU28_MPPS_CP,NLPR_HW,PL,2007-01-01,49.6
PC_EU28_MPPS_CP,NLPR_HW,PL,2008-01-01,50.3
PC_EU28_MPPS_CP,NLPR_HW,PL,2009-01-01,52.6
PC_EU28_MPPS_CP,NLPR_HW,PL,2010-01-01,56.6
PC_EU28_MPPS_CP,NLPR_HW,PL,2011-01-01,58.8
PC_EU28_MPPS_CP,NLPR_HW,PL,2012-01-01,59.5
PC_EU28_MPPS_CP,NLPR_HW,PL,2013-01-01,59.2
PC_EU28_MPPS_CP,NLPR_HW,PL,2014-01-01,58.9
PC_EU28_MPPS_CP,NLPR_HW,PL,2015-01-01,58.9
PC_EU28_MPPS_CP,NLPR_HW,PL,2016-01-01,59.2
PC_EU28_MPPS_CP,NLPR_HW,PL,2017-01-01,61.1
PC_EU28_MPPS_CP,NLPR_HW,PT,2005-01-01,68.0
PC_EU28_MPPS_CP,NLPR_HW,PT,2006-01-01,69.3
PC_EU28_MPPS_CP,NLPR_HW,PT,2007-01-01,68.8
PC_EU28_MPPS_CP,NLPR_HW,PT,2008-01-01,68.8
PC_EU28_MPPS_CP,NLPR_HW,PT,2009-01-01,69.7
PC_EU28_MPPS_CP,NLPR_HW,PT,2010-01-01,69.8
PC_EU28_MPPS_CP,NLPR_HW,PT,2011-01-01,67.7
PC_EU28_MPPS_CP,NLPR_HW,PT,2012-01-01,68.0
PC_EU28_MPPS_CP,NLPR_HW,PT,2013-01-01,69.9
PC_EU28_MPPS_CP,NLPR_HW,PT,2014-01-01,68.9
PC_EU28_MPPS_CP,NLPR_HW,PT,2015-01-01,68.0
PC_EU28_MPPS_CP,NLPR_HW,PT,2016-01-01,68.2
