indic_bt,s_adj,unit,nace_r2,geotime,date,value
PRON,NSA,I15,H494,DE,2015-10-01,99
PRON,NSA,I15,H494,DE,2016-01-01,99
PRON,NSA,I15,H494,DE,2016-04-01,99
PRON,NSA,I15,H494,DE,2016-07-01,99
PRON,NSA,I15,H494,DE,2016-10-01,99
PRON,NSA,I15,H494,DE,2017-01-01,99
PRON,NSA,I15,H494,DE,2017-04-01,99
PRON,NSA,I15,H494,DE,2017-07-01,99
PRON,NSA,I15,H494,DE,2017-10-01,100
PRON,NSA,I15,H494,DE,2018-01-01,101
PRON,NSA,I15,H494,DE,2018-04-01,101
PRON,NSA,I15,H494,DE,2018-07-01,
PRON,NSA,I15,H494,DK,2015-10-01,100
PRON,NSA,I15,H494,DK,2016-01-01,100
PRON,NSA,I15,H494,DK,2016-04-01,100
PRON,NSA,I15,H494,DK,2016-07-01,100
PRON,NSA,I15,H494,DK,2016-10-01,100
PRON,NSA,I15,H494,DK,2017-01-01,101
PRON,NSA,I15,H494,DK,2017-04-01,102
PRON,NSA,I15,H494,DK,2017-07-01,102
PRON,NSA,I15,H494,DK,2017-10-01,103
PRON,NSA,I15,H494,DK,2018-01-01,103
PRON,NSA,I15,H494,DK,2018-04-01,103
PRON,NSA,I15,H494,DK,2018-07-01,
PRON,NSA,I15,H494,EA19,2015-10-01,99
PRON,NSA,I15,H494,EA19,2016-01-01,98
PRON,NSA,I15,H494,EA19,2016-04-01,99
PRON,NSA,I15,H494,EA19,2016-07-01,99
PRON,NSA,I15,H494,EA19,2016-10-01,99
PRON,NSA,I15,H494,EA19,2017-01-01,98
PRON,NSA,I15,H494,EA19,2017-04-01,99
PRON,NSA,I15,H494,EA19,2017-07-01,99
PRON,NSA,I15,H494,EA19,2017-10-01,100
PRON,NSA,I15,H494,EA19,2018-01-01,100
PRON,NSA,I15,H494,EA19,2018-04-01,101
PRON,NSA,I15,H494,EA19,2018-07-01,
PRON,NSA,I15,H494,EE,2015-10-01,99
PRON,NSA,I15,H494,EE,2016-01-01,98
PRON,NSA,I15,H494,EE,2016-04-01,98
PRON,NSA,I15,H494,EE,2016-07-01,98
PRON,NSA,I15,H494,EE,2016-10-01,98
PRON,NSA,I15,H494,EE,2017-01-01,99
PRON,NSA,I15,H494,EE,2017-04-01,99
PRON,NSA,I15,H494,EE,2017-07-01,98
PRON,NSA,I15,H494,EE,2017-10-01,97
PRON,NSA,I15,H494,EE,2018-01-01,99
PRON,NSA,I15,H494,EE,2018-04-01,100
PRON,NSA,I15,H494,EE,2018-07-01,
PRON,NSA,I15,H494,EL,2015-10-01,100
PRON,NSA,I15,H494,EL,2016-01-01,99
PRON,NSA,I15,H494,EL,2016-04-01,99
PRON,NSA,I15,H494,EL,2016-07-01,99
PRON,NSA,I15,H494,EL,2016-10-01,100
PRON,NSA,I15,H494,EL,2017-01-01,100
PRON,NSA,I15,H494,EL,2017-04-01,100
PRON,NSA,I15,H494,EL,2017-07-01,100
PRON,NSA,I15,H494,EL,2017-10-01,100
PRON,NSA,I15,H494,EL,2018-01-01,100
PRON,NSA,I15,H494,EL,2018-04-01,100
PRON,NSA,I15,H494,EL,2018-07-01,
PRON,NSA,I15,H494,ES,2015-10-01,100
PRON,NSA,I15,H494,ES,2016-01-01,97
PRON,NSA,I15,H494,ES,2016-04-01,98
PRON,NSA,I15,H494,ES,2016-07-01,99
PRON,NSA,I15,H494,ES,2016-10-01,100
PRON,NSA,I15,H494,ES,2017-01-01,97
PRON,NSA,I15,H494,ES,2017-04-01,97
PRON,NSA,I15,H494,ES,2017-07-01,99
PRON,NSA,I15,H494,ES,2017-10-01,101
PRON,NSA,I15,H494,ES,2018-01-01,98
PRON,NSA,I15,H494,ES,2018-04-01,99
PRON,NSA,I15,H494,ES,2018-07-01,
PRON,NSA,I15,H494,EU28,2015-10-01,100
PRON,NSA,I15,H494,EU28,2016-01-01,99
PRON,NSA,I15,H494,EU28,2016-04-01,99
PRON,NSA,I15,H494,EU28,2016-07-01,100
PRON,NSA,I15,H494,EU28,2016-10-01,100
PRON,NSA,I15,H494,EU28,2017-01-01,99
PRON,NSA,I15,H494,EU28,2017-04-01,100
PRON,NSA,I15,H494,EU28,2017-07-01,100
PRON,NSA,I15,H494,EU28,2017-10-01,101
PRON,NSA,I15,H494,EU28,2018-01-01,101
PRON,NSA,I15,H494,EU28,2018-04-01,102
PRON,NSA,I15,H494,EU28,2018-07-01,
PRON,NSA,I15,H494,FI,2015-10-01,97
PRON,NSA,I15,H494,FI,2016-01-01,96
PRON,NSA,I15,H494,FI,2016-04-01,97
PRON,NSA,I15,H494,FI,2016-07-01,97
PRON,NSA,I15,H494,FI,2016-10-01,97
PRON,NSA,I15,H494,FI,2017-01-01,99
PRON,NSA,I15,H494,FI,2017-04-01,100
PRON,NSA,I15,H494,FI,2017-07-01,100
PRON,NSA,I15,H494,FI,2017-10-01,101
PRON,NSA,I15,H494,FI,2018-01-01,102
PRON,NSA,I15,H494,FI,2018-04-01,103
PRON,NSA,I15,H494,FI,2018-07-01,
PRON,NSA,I15,H494,FR,2015-10-01,99
PRON,NSA,I15,H494,FR,2016-01-01,99
PRON,NSA,I15,H494,FR,2016-04-01,99
PRON,NSA,I15,H494,FR,2016-07-01,100
PRON,NSA,I15,H494,FR,2016-10-01,100
PRON,NSA,I15,H494,FR,2017-01-01,100
PRON,NSA,I15,H494,FR,2017-04-01,100
PRON,NSA,I15,H494,FR,2017-07-01,100
PRON,NSA,I15,H494,FR,2017-10-01,100
PRON,NSA,I15,H494,FR,2018-01-01,101
PRON,NSA,I15,H494,FR,2018-04-01,102
PRON,NSA,I15,H494,FR,2018-07-01,
PRON,NSA,I15,H494,HR,2015-10-01,99
PRON,NSA,I15,H494,HR,2016-01-01,98
PRON,NSA,I15,H494,HR,2016-04-01,98
PRON,NSA,I15,H494,HR,2016-07-01,97
PRON,NSA,I15,H494,HR,2016-10-01,97
PRON,NSA,I15,H494,HR,2017-01-01,97
PRON,NSA,I15,H494,HR,2017-04-01,97
PRON,NSA,I15,H494,HR,2017-07-01,97
PRON,NSA,I15,H494,HR,2017-10-01,97
PRON,NSA,I15,H494,HR,2018-01-01,97
PRON,NSA,I15,H494,HR,2018-04-01,98
PRON,NSA,I15,H494,HR,2018-07-01,
PRON,NSA,I15,H494,HU,2015-10-01,100
PRON,NSA,I15,H494,HU,2016-01-01,99
PRON,NSA,I15,H494,HU,2016-04-01,99
PRON,NSA,I15,H494,HU,2016-07-01,98
PRON,NSA,I15,H494,HU,2016-10-01,98
PRON,NSA,I15,H494,HU,2017-01-01,99
PRON,NSA,I15,H494,HU,2017-04-01,99
PRON,NSA,I15,H494,HU,2017-07-01,99
PRON,NSA,I15,H494,HU,2017-10-01,100
PRON,NSA,I15,H494,HU,2018-01-01,100
PRON,NSA,I15,H494,HU,2018-04-01,102
PRON,NSA,I15,H494,HU,2018-07-01,
PRON,NSA,I15,H494,IE,2015-10-01,100
PRON,NSA,I15,H494,IE,2016-01-01,99
PRON,NSA,I15,H494,IE,2016-04-01,99
PRON,NSA,I15,H494,IE,2016-07-01,101
PRON,NSA,I15,H494,IE,2016-10-01,100
PRON,NSA,I15,H494,IE,2017-01-01,101
PRON,NSA,I15,H494,IE,2017-04-01,100
PRON,NSA,I15,H494,IE,2017-07-01,100
PRON,NSA,I15,H494,IE,2017-10-01,100
PRON,NSA,I15,H494,IE,2018-01-01,101
PRON,NSA,I15,H494,IE,2018-04-01,101
PRON,NSA,I15,H494,IE,2018-07-01,
PRON,NSA,I15,H494,IT,2015-10-01,99
PRON,NSA,I15,H494,IT,2016-01-01,96
PRON,NSA,I15,H494,IT,2016-04-01,98
PRON,NSA,I15,H494,IT,2016-07-01,99
PRON,NSA,I15,H494,IT,2016-10-01,97
PRON,NSA,I15,H494,IT,2017-01-01,94
PRON,NSA,I15,H494,IT,2017-04-01,96
PRON,NSA,I15,H494,IT,2017-07-01,97
PRON,NSA,I15,H494,IT,2017-10-01,96
PRON,NSA,I15,H494,IT,2018-01-01,97
PRON,NSA,I15,H494,IT,2018-04-01,98
PRON,NSA,I15,H494,IT,2018-07-01,
PRON,NSA,I15,H494,LT,2015-10-01,100
PRON,NSA,I15,H494,LT,2016-01-01,100
PRON,NSA,I15,H494,LT,2016-04-01,99
PRON,NSA,I15,H494,LT,2016-07-01,98
PRON,NSA,I15,H494,LT,2016-10-01,98
PRON,NSA,I15,H494,LT,2017-01-01,97
PRON,NSA,I15,H494,LT,2017-04-01,98
PRON,NSA,I15,H494,LT,2017-07-01,97
PRON,NSA,I15,H494,LT,2017-10-01,99
PRON,NSA,I15,H494,LT,2018-01-01,98
PRON,NSA,I15,H494,LT,2018-04-01,97
PRON,NSA,I15,H494,LT,2018-07-01,
PRON,NSA,I15,H494,LU,2015-10-01,99
PRON,NSA,I15,H494,LU,2016-01-01,101
PRON,NSA,I15,H494,LU,2016-04-01,101
PRON,NSA,I15,H494,LU,2016-07-01,102
PRON,NSA,I15,H494,LU,2016-10-01,102
PRON,NSA,I15,H494,LU,2017-01-01,103
PRON,NSA,I15,H494,LU,2017-04-01,105
PRON,NSA,I15,H494,LU,2017-07-01,102
PRON,NSA,I15,H494,LU,2017-10-01,103
PRON,NSA,I15,H494,LU,2018-01-01,105
PRON,NSA,I15,H494,LU,2018-04-01,106
PRON,NSA,I15,H494,LU,2018-07-01,
PRON,NSA,I15,H494,LV,2015-10-01,98
PRON,NSA,I15,H494,LV,2016-01-01,96
PRON,NSA,I15,H494,LV,2016-04-01,95
PRON,NSA,I15,H494,LV,2016-07-01,96
PRON,NSA,I15,H494,LV,2016-10-01,95
PRON,NSA,I15,H494,LV,2017-01-01,94
PRON,NSA,I15,H494,LV,2017-04-01,95
PRON,NSA,I15,H494,LV,2017-07-01,95
PRON,NSA,I15,H494,LV,2017-10-01,97
PRON,NSA,I15,H494,LV,2018-01-01,99
PRON,NSA,I15,H494,LV,2018-04-01,100
PRON,NSA,I15,H494,LV,2018-07-01,
PRON,NSA,I15,H494,NL,2015-10-01,99
PRON,NSA,I15,H494,NL,2016-01-01,99
PRON,NSA,I15,H494,NL,2016-04-01,100
PRON,NSA,I15,H494,NL,2016-07-01,100
PRON,NSA,I15,H494,NL,2016-10-01,100
PRON,NSA,I15,H494,NL,2017-01-01,101
PRON,NSA,I15,H494,NL,2017-04-01,101
PRON,NSA,I15,H494,NL,2017-07-01,101
PRON,NSA,I15,H494,NL,2017-10-01,101
PRON,NSA,I15,H494,NL,2018-01-01,103
PRON,NSA,I15,H494,NL,2018-04-01,104
PRON,NSA,I15,H494,NL,2018-07-01,
PRON,NSA,I15,H494,NO,2015-10-01,100
PRON,NSA,I15,H494,NO,2016-01-01,100
PRON,NSA,I15,H494,NO,2016-04-01,100
PRON,NSA,I15,H494,NO,2016-07-01,100
PRON,NSA,I15,H494,NO,2016-10-01,100
PRON,NSA,I15,H494,NO,2017-01-01,102
PRON,NSA,I15,H494,NO,2017-04-01,101
PRON,NSA,I15,H494,NO,2017-07-01,102
PRON,NSA,I15,H494,NO,2017-10-01,102
PRON,NSA,I15,H494,NO,2018-01-01,103
PRON,NSA,I15,H494,NO,2018-04-01,103
PRON,NSA,I15,H494,NO,2018-07-01,
PRON,NSA,I15,H494,PL,2015-10-01,102
PRON,NSA,I15,H494,PL,2016-01-01,102
PRON,NSA,I15,H494,PL,2016-04-01,102
PRON,NSA,I15,H494,PL,2016-07-01,102
PRON,NSA,I15,H494,PL,2016-10-01,102
PRON,NSA,I15,H494,PL,2017-01-01,102
PRON,NSA,I15,H494,PL,2017-04-01,103
PRON,NSA,I15,H494,PL,2017-07-01,102
PRON,NSA,I15,H494,PL,2017-10-01,103
PRON,NSA,I15,H494,PL,2018-01-01,103
PRON,NSA,I15,H494,PL,2018-04-01,104
PRON,NSA,I15,H494,PL,2018-07-01,
PRON,NSA,I15,H494,RO,2015-10-01,102
PRON,NSA,I15,H494,RO,2016-01-01,107
PRON,NSA,I15,H494,RO,2016-04-01,112
PRON,NSA,I15,H494,RO,2016-07-01,115
PRON,NSA,I15,H494,RO,2016-10-01,116
PRON,NSA,I15,H494,RO,2017-01-01,122
PRON,NSA,I15,H494,RO,2017-04-01,126
PRON,NSA,I15,H494,RO,2017-07-01,128
PRON,NSA,I15,H494,RO,2017-10-01,131
PRON,NSA,I15,H494,RO,2018-01-01,134
PRON,NSA,I15,H494,RO,2018-04-01,139
PRON,NSA,I15,H494,RO,2018-07-01,
PRON,NSA,I15,H494,SE,2015-10-01,99
PRON,NSA,I15,H494,SE,2016-01-01,100
PRON,NSA,I15,H494,SE,2016-04-01,99
PRON,NSA,I15,H494,SE,2016-07-01,100
PRON,NSA,I15,H494,SE,2016-10-01,100
PRON,NSA,I15,H494,SE,2017-01-01,101
PRON,NSA,I15,H494,SE,2017-04-01,101
PRON,NSA,I15,H494,SE,2017-07-01,101
PRON,NSA,I15,H494,SE,2017-10-01,102
PRON,NSA,I15,H494,SE,2018-01-01,104
PRON,NSA,I15,H494,SE,2018-04-01,104
PRON,NSA,I15,H494,SE,2018-07-01,
PRON,NSA,I15,H494,SI,2015-10-01,99
PRON,NSA,I15,H494,SI,2016-01-01,99
PRON,NSA,I15,H494,SI,2016-04-01,98
PRON,NSA,I15,H494,SI,2016-07-01,98
PRON,NSA,I15,H494,SI,2016-10-01,98
PRON,NSA,I15,H494,SI,2017-01-01,98
PRON,NSA,I15,H494,SI,2017-04-01,98
PRON,NSA,I15,H494,SI,2017-07-01,99
PRON,NSA,I15,H494,SI,2017-10-01,98
PRON,NSA,I15,H494,SI,2018-01-01,99
PRON,NSA,I15,H494,SI,2018-04-01,99
PRON,NSA,I15,H494,SI,2018-07-01,
PRON,NSA,I15,H494,SK,2015-10-01,100
PRON,NSA,I15,H494,SK,2016-01-01,99
PRON,NSA,I15,H494,SK,2016-04-01,96
PRON,NSA,I15,H494,SK,2016-07-01,96
PRON,NSA,I15,H494,SK,2016-10-01,95
PRON,NSA,I15,H494,SK,2017-01-01,96
PRON,NSA,I15,H494,SK,2017-04-01,97
PRON,NSA,I15,H494,SK,2017-07-01,97
PRON,NSA,I15,H494,SK,2017-10-01,97
PRON,NSA,I15,H494,SK,2018-01-01,101
PRON,NSA,I15,H494,SK,2018-04-01,102
PRON,NSA,I15,H494,SK,2018-07-01,
PRON,NSA,I15,H494,UK,2015-10-01,100
PRON,NSA,I15,H494,UK,2016-01-01,100
PRON,NSA,I15,H494,UK,2016-04-01,100
PRON,NSA,I15,H494,UK,2016-07-01,99
PRON,NSA,I15,H494,UK,2016-10-01,100
PRON,NSA,I15,H494,UK,2017-01-01,100
PRON,NSA,I15,H494,UK,2017-04-01,100
PRON,NSA,I15,H494,UK,2017-07-01,100
PRON,NSA,I15,H494,UK,2017-10-01,101
PRON,NSA,I15,H494,UK,2018-01-01,101
PRON,NSA,I15,H494,UK,2018-04-01,102
PRON,NSA,I15,H494,UK,2018-07-01,103
PRON,NSA,I15,H494-N812_STS,AT,2015-10-01,100
PRON,NSA,I15,H494-N812_STS,AT,2016-01-01,101
PRON,NSA,I15,H494-N812_STS,AT,2016-04-01,101
PRON,NSA,I15,H494-N812_STS,AT,2016-07-01,101
PRON,NSA,I15,H494-N812_STS,AT,2016-10-01,101
PRON,NSA,I15,H494-N812_STS,AT,2017-01-01,102
PRON,NSA,I15,H494-N812_STS,AT,2017-04-01,102
PRON,NSA,I15,H494-N812_STS,AT,2017-07-01,102
PRON,NSA,I15,H494-N812_STS,AT,2017-10-01,102
PRON,NSA,I15,H494-N812_STS,AT,2018-01-01,103
PRON,NSA,I15,H494-N812_STS,AT,2018-04-01,103
PRON,NSA,I15,H494-N812_STS,AT,2018-07-01,
PRON,NSA,I15,H494-N812_STS,BE,2015-10-01,100
PRON,NSA,I15,H494-N812_STS,BE,2016-01-01,100
PRON,NSA,I15,H494-N812_STS,BE,2016-04-01,101
PRON,NSA,I15,H494-N812_STS,BE,2016-07-01,101
PRON,NSA,I15,H494-N812_STS,BE,2016-10-01,102
PRON,NSA,I15,H494-N812_STS,BE,2017-01-01,102
PRON,NSA,I15,H494-N812_STS,BE,2017-04-01,102
PRON,NSA,I15,H494-N812_STS,BE,2017-07-01,102
PRON,NSA,I15,H494-N812_STS,BE,2017-10-01,102
PRON,NSA,I15,H494-N812_STS,BE,2018-01-01,102
PRON,NSA,I15,H494-N812_STS,BE,2018-04-01,103
PRON,NSA,I15,H494-N812_STS,BE,2018-07-01,
PRON,NSA,I15,H494-N812_STS,BG,2015-10-01,99
PRON,NSA,I15,H494-N812_STS,BG,2016-01-01,100
PRON,NSA,I15,H494-N812_STS,BG,2016-04-01,100
PRON,NSA,I15,H494-N812_STS,BG,2016-07-01,99
PRON,NSA,I15,H494-N812_STS,BG,2016-10-01,100
PRON,NSA,I15,H494-N812_STS,BG,2017-01-01,101
PRON,NSA,I15,H494-N812_STS,BG,2017-04-01,101
PRON,NSA,I15,H494-N812_STS,BG,2017-07-01,101
PRON,NSA,I15,H494-N812_STS,BG,2017-10-01,102
PRON,NSA,I15,H494-N812_STS,BG,2018-01-01,102
PRON,NSA,I15,H494-N812_STS,BG,2018-04-01,103
PRON,NSA,I15,H494-N812_STS,BG,2018-07-01,
PRON,NSA,I15,H494-N812_STS,CY,2015-10-01,99
PRON,NSA,I15,H494-N812_STS,CY,2016-01-01,99
PRON,NSA,I15,H494-N812_STS,CY,2016-04-01,100
PRON,NSA,I15,H494-N812_STS,CY,2016-07-01,100
PRON,NSA,I15,H494-N812_STS,CY,2016-10-01,98
PRON,NSA,I15,H494-N812_STS,CY,2017-01-01,98
PRON,NSA,I15,H494-N812_STS,CY,2017-04-01,99
PRON,NSA,I15,H494-N812_STS,CY,2017-07-01,100
PRON,NSA,I15,H494-N812_STS,CY,2017-10-01,99
PRON,NSA,I15,H494-N812_STS,CY,2018-01-01,97
PRON,NSA,I15,H494-N812_STS,CY,2018-04-01,99
PRON,NSA,I15,H494-N812_STS,CY,2018-07-01,
PRON,NSA,I15,H494-N812_STS,CZ,2015-10-01,100
PRON,NSA,I15,H494-N812_STS,CZ,2016-01-01,100
PRON,NSA,I15,H494-N812_STS,CZ,2016-04-01,101
PRON,NSA,I15,H494-N812_STS,CZ,2016-07-01,100
PRON,NSA,I15,H494-N812_STS,CZ,2016-10-01,101
PRON,NSA,I15,H494-N812_STS,CZ,2017-01-01,101
PRON,NSA,I15,H494-N812_STS,CZ,2017-04-01,102
PRON,NSA,I15,H494-N812_STS,CZ,2017-07-01,102
PRON,NSA,I15,H494-N812_STS,CZ,2017-10-01,103
PRON,NSA,I15,H494-N812_STS,CZ,2018-01-01,102
PRON,NSA,I15,H494-N812_STS,CZ,2018-04-01,103
PRON,NSA,I15,H494-N812_STS,CZ,2018-07-01,
PRON,NSA,I15,H494-N812_STS,DE,2015-10-01,99
PRON,NSA,I15,H494-N812_STS,DE,2016-01-01,99
PRON,NSA,I15,H494-N812_STS,DE,2016-04-01,99
PRON,NSA,I15,H494-N812_STS,DE,2016-07-01,100
PRON,NSA,I15,H494-N812_STS,DE,2016-10-01,100
PRON,NSA,I15,H494-N812_STS,DE,2017-01-01,100
PRON,NSA,I15,H494-N812_STS,DE,2017-04-01,101
PRON,NSA,I15,H494-N812_STS,DE,2017-07-01,101
PRON,NSA,I15,H494-N812_STS,DE,2017-10-01,101
PRON,NSA,I15,H494-N812_STS,DE,2018-01-01,101
PRON,NSA,I15,H494-N812_STS,DE,2018-04-01,101
PRON,NSA,I15,H494-N812_STS,DE,2018-07-01,
PRON,NSA,I15,H494-N812_STS,DK,2015-10-01,96
PRON,NSA,I15,H494-N812_STS,DK,2016-01-01,94
PRON,NSA,I15,H494-N812_STS,DK,2016-04-01,91
PRON,NSA,I15,H494-N812_STS,DK,2016-07-01,91
PRON,NSA,I15,H494-N812_STS,DK,2016-10-01,92
PRON,NSA,I15,H494-N812_STS,DK,2017-01-01,94
PRON,NSA,I15,H494-N812_STS,DK,2017-04-01,96
PRON,NSA,I15,H494-N812_STS,DK,2017-07-01,96
PRON,NSA,I15,H494-N812_STS,DK,2017-10-01,94
PRON,NSA,I15,H494-N812_STS,DK,2018-01-01,97
PRON,NSA,I15,H494-N812_STS,DK,2018-04-01,97
PRON,NSA,I15,H494-N812_STS,DK,2018-07-01,
PRON,NSA,I15,H494-N812_STS,EA19,2015-10-01,100
PRON,NSA,I15,H494-N812_STS,EA19,2016-01-01,99
PRON,NSA,I15,H494-N812_STS,EA19,2016-04-01,99
PRON,NSA,I15,H494-N812_STS,EA19,2016-07-01,99
PRON,NSA,I15,H494-N812_STS,EA19,2016-10-01,100
PRON,NSA,I15,H494-N812_STS,EA19,2017-01-01,100
PRON,NSA,I15,H494-N812_STS,EA19,2017-04-01,101
PRON,NSA,I15,H494-N812_STS,EA19,2017-07-01,100
PRON,NSA,I15,H494-N812_STS,EA19,2017-10-01,101
PRON,NSA,I15,H494-N812_STS,EA19,2018-01-01,101
PRON,NSA,I15,H494-N812_STS,EA19,2018-04-01,102
PRON,NSA,I15,H494-N812_STS,EA19,2018-07-01,
PRON,NSA,I15,H494-N812_STS,EL,2015-10-01,99
PRON,NSA,I15,H494-N812_STS,EL,2016-01-01,98
PRON,NSA,I15,H494-N812_STS,EL,2016-04-01,100
PRON,NSA,I15,H494-N812_STS,EL,2016-07-01,105
PRON,NSA,I15,H494-N812_STS,EL,2016-10-01,105
PRON,NSA,I15,H494-N812_STS,EL,2017-01-01,104
PRON,NSA,I15,H494-N812_STS,EL,2017-04-01,107
PRON,NSA,I15,H494-N812_STS,EL,2017-07-01,109
PRON,NSA,I15,H494-N812_STS,EL,2017-10-01,108
PRON,NSA,I15,H494-N812_STS,EL,2018-01-01,107
PRON,NSA,I15,H494-N812_STS,EL,2018-04-01,109
PRON,NSA,I15,H494-N812_STS,EL,2018-07-01,
PRON,NSA,I15,H494-N812_STS,ES,2015-10-01,100
PRON,NSA,I15,H494-N812_STS,ES,2016-01-01,98
PRON,NSA,I15,H494-N812_STS,ES,2016-04-01,98
PRON,NSA,I15,H494-N812_STS,ES,2016-07-01,98
PRON,NSA,I15,H494-N812_STS,ES,2016-10-01,99
PRON,NSA,I15,H494-N812_STS,ES,2017-01-01,98
PRON,NSA,I15,H494-N812_STS,ES,2017-04-01,99
PRON,NSA,I15,H494-N812_STS,ES,2017-07-01,98
PRON,NSA,I15,H494-N812_STS,ES,2017-10-01,99
PRON,NSA,I15,H494-N812_STS,ES,2018-01-01,99
PRON,NSA,I15,H494-N812_STS,ES,2018-04-01,100
PRON,NSA,I15,H494-N812_STS,ES,2018-07-01,
PRON,NSA,I15,H494-N812_STS,EU28,2015-10-01,100
PRON,NSA,I15,H494-N812_STS,EU28,2016-01-01,99
PRON,NSA,I15,H494-N812_STS,EU28,2016-04-01,100
PRON,NSA,I15,H494-N812_STS,EU28,2016-07-01,100
PRON,NSA,I15,H494-N812_STS,EU28,2016-10-01,100
PRON,NSA,I15,H494-N812_STS,EU28,2017-01-01,100
PRON,NSA,I15,H494-N812_STS,EU28,2017-04-01,101
PRON,NSA,I15,H494-N812_STS,EU28,2017-07-01,101
PRON,NSA,I15,H494-N812_STS,EU28,2017-10-01,101
PRON,NSA,I15,H494-N812_STS,EU28,2018-01-01,102
PRON,NSA,I15,H494-N812_STS,EU28,2018-04-01,102
PRON,NSA,I15,H494-N812_STS,EU28,2018-07-01,
PRON,NSA,I15,H494-N812_STS,FI,2015-10-01,99
PRON,NSA,I15,H494-N812_STS,FI,2016-01-01,99
PRON,NSA,I15,H494-N812_STS,FI,2016-04-01,99
PRON,NSA,I15,H494-N812_STS,FI,2016-07-01,99
PRON,NSA,I15,H494-N812_STS,FI,2016-10-01,99
PRON,NSA,I15,H494-N812_STS,FI,2017-01-01,100
PRON,NSA,I15,H494-N812_STS,FI,2017-04-01,101
PRON,NSA,I15,H494-N812_STS,FI,2017-07-01,101
PRON,NSA,I15,H494-N812_STS,FI,2017-10-01,101
PRON,NSA,I15,H494-N812_STS,FI,2018-01-01,102
PRON,NSA,I15,H494-N812_STS,FI,2018-04-01,103
PRON,NSA,I15,H494-N812_STS,FI,2018-07-01,
PRON,NSA,I15,H494-N812_STS,FR,2015-10-01,100
PRON,NSA,I15,H494-N812_STS,FR,2016-01-01,99
PRON,NSA,I15,H494-N812_STS,FR,2016-04-01,100
PRON,NSA,I15,H494-N812_STS,FR,2016-07-01,100
PRON,NSA,I15,H494-N812_STS,FR,2016-10-01,100
PRON,NSA,I15,H494-N812_STS,FR,2017-01-01,100
PRON,NSA,I15,H494-N812_STS,FR,2017-04-01,100
PRON,NSA,I15,H494-N812_STS,FR,2017-07-01,100
