unit,indic_il,sex,age,geotime,date,value
PC,LI_R_MD60,T,Y_LT75,LT,2010-01-01,21
PC,LI_R_MD60,T,Y_LT75,LT,2011-01-01,20
PC,LI_R_MD60,T,Y_LT75,LT,2012-01-01,18
PC,LI_R_MD60,T,Y_LT75,LT,2013-01-01,
PC,LI_R_MD60,T,Y_LT75,LT,2014-01-01,
PC,LI_R_MD60,T,Y_LT75,LT,2015-01-01,
PC,LI_R_MD60,T,Y_LT75,LT,2016-01-01,21
PC,LI_R_MD60,T,Y_LT75,LT,2017-01-01,21
PC,LI_R_MD60,T,Y_LT75,LU,2006-01-01,14
PC,LI_R_MD60,T,Y_LT75,LU,2007-01-01,13
PC,LI_R_MD60,T,Y_LT75,LU,2008-01-01,13
PC,LI_R_MD60,T,Y_LT75,LU,2009-01-01,15
PC,LI_R_MD60,T,Y_LT75,LU,2010-01-01,14
PC,LI_R_MD60,T,Y_LT75,LU,2011-01-01,14
PC,LI_R_MD60,T,Y_LT75,LU,2012-01-01,15
PC,LI_R_MD60,T,Y_LT75,LU,2013-01-01,
PC,LI_R_MD60,T,Y_LT75,LU,2014-01-01,
PC,LI_R_MD60,T,Y_LT75,LU,2015-01-01,
PC,LI_R_MD60,T,Y_LT75,LU,2016-01-01,17
PC,LI_R_MD60,T,Y_LT75,LU,2017-01-01,19
PC,LI_R_MD60,T,Y_LT75,LV,2006-01-01,22
PC,LI_R_MD60,T,Y_LT75,LV,2007-01-01,19
PC,LI_R_MD60,T,Y_LT75,LV,2008-01-01,23
PC,LI_R_MD60,T,Y_LT75,LV,2009-01-01,24
PC,LI_R_MD60,T,Y_LT75,LV,2010-01-01,21
PC,LI_R_MD60,T,Y_LT75,LV,2011-01-01,19
PC,LI_R_MD60,T,Y_LT75,LV,2012-01-01,19
PC,LI_R_MD60,T,Y_LT75,LV,2013-01-01,
PC,LI_R_MD60,T,Y_LT75,LV,2014-01-01,
PC,LI_R_MD60,T,Y_LT75,LV,2015-01-01,
PC,LI_R_MD60,T,Y_LT75,LV,2016-01-01,19
PC,LI_R_MD60,T,Y_LT75,LV,2017-01-01,19
PC,LI_R_MD60,T,Y_LT75,MK,2006-01-01,
PC,LI_R_MD60,T,Y_LT75,MK,2007-01-01,
PC,LI_R_MD60,T,Y_LT75,MK,2008-01-01,
PC,LI_R_MD60,T,Y_LT75,MK,2009-01-01,
PC,LI_R_MD60,T,Y_LT75,MK,2010-01-01,27
PC,LI_R_MD60,T,Y_LT75,MK,2011-01-01,27
PC,LI_R_MD60,T,Y_LT75,MK,2012-01-01,26
PC,LI_R_MD60,T,Y_LT75,MK,2013-01-01,
PC,LI_R_MD60,T,Y_LT75,MK,2014-01-01,
PC,LI_R_MD60,T,Y_LT75,MK,2015-01-01,
PC,LI_R_MD60,T,Y_LT75,MK,2016-01-01,22
PC,LI_R_MD60,T,Y_LT75,MK,2017-01-01,
PC,LI_R_MD60,T,Y_LT75,MT,2006-01-01,13
PC,LI_R_MD60,T,Y_LT75,MT,2007-01-01,14
PC,LI_R_MD60,T,Y_LT75,MT,2008-01-01,14
PC,LI_R_MD60,T,Y_LT75,MT,2009-01-01,14
PC,LI_R_MD60,T,Y_LT75,MT,2010-01-01,15
PC,LI_R_MD60,T,Y_LT75,MT,2011-01-01,15
PC,LI_R_MD60,T,Y_LT75,MT,2012-01-01,15
PC,LI_R_MD60,T,Y_LT75,MT,2013-01-01,
PC,LI_R_MD60,T,Y_LT75,MT,2014-01-01,
PC,LI_R_MD60,T,Y_LT75,MT,2015-01-01,
PC,LI_R_MD60,T,Y_LT75,MT,2016-01-01,16
PC,LI_R_MD60,T,Y_LT75,MT,2017-01-01,16
PC,LI_R_MD60,T,Y_LT75,NL,2006-01-01,10
PC,LI_R_MD60,T,Y_LT75,NL,2007-01-01,10
PC,LI_R_MD60,T,Y_LT75,NL,2008-01-01,10
PC,LI_R_MD60,T,Y_LT75,NL,2009-01-01,11
PC,LI_R_MD60,T,Y_LT75,NL,2010-01-01,10
PC,LI_R_MD60,T,Y_LT75,NL,2011-01-01,11
PC,LI_R_MD60,T,Y_LT75,NL,2012-01-01,10
PC,LI_R_MD60,T,Y_LT75,NL,2013-01-01,
PC,LI_R_MD60,T,Y_LT75,NL,2014-01-01,
PC,LI_R_MD60,T,Y_LT75,NL,2015-01-01,
PC,LI_R_MD60,T,Y_LT75,NL,2016-01-01,12
PC,LI_R_MD60,T,Y_LT75,NL,2017-01-01,13
PC,LI_R_MD60,T,Y_LT75,NO,2006-01-01,11
PC,LI_R_MD60,T,Y_LT75,NO,2007-01-01,11
PC,LI_R_MD60,T,Y_LT75,NO,2008-01-01,10
PC,LI_R_MD60,T,Y_LT75,NO,2009-01-01,11
PC,LI_R_MD60,T,Y_LT75,NO,2010-01-01,10
PC,LI_R_MD60,T,Y_LT75,NO,2011-01-01,9
PC,LI_R_MD60,T,Y_LT75,NO,2012-01-01,9
PC,LI_R_MD60,T,Y_LT75,NO,2013-01-01,
PC,LI_R_MD60,T,Y_LT75,NO,2014-01-01,
PC,LI_R_MD60,T,Y_LT75,NO,2015-01-01,
PC,LI_R_MD60,T,Y_LT75,NO,2016-01-01,11
PC,LI_R_MD60,T,Y_LT75,NO,2017-01-01,11
PC,LI_R_MD60,T,Y_LT75,PL,2006-01-01,19
PC,LI_R_MD60,T,Y_LT75,PL,2007-01-01,18
PC,LI_R_MD60,T,Y_LT75,PL,2008-01-01,17
PC,LI_R_MD60,T,Y_LT75,PL,2009-01-01,17
PC,LI_R_MD60,T,Y_LT75,PL,2010-01-01,17
PC,LI_R_MD60,T,Y_LT75,PL,2011-01-01,18
PC,LI_R_MD60,T,Y_LT75,PL,2012-01-01,17
PC,LI_R_MD60,T,Y_LT75,PL,2013-01-01,
PC,LI_R_MD60,T,Y_LT75,PL,2014-01-01,
PC,LI_R_MD60,T,Y_LT75,PL,2015-01-01,
PC,LI_R_MD60,T,Y_LT75,PL,2016-01-01,17
PC,LI_R_MD60,T,Y_LT75,PL,2017-01-01,15
PC,LI_R_MD60,T,Y_LT75,PT,2006-01-01,17
PC,LI_R_MD60,T,Y_LT75,PT,2007-01-01,17
PC,LI_R_MD60,T,Y_LT75,PT,2008-01-01,17
PC,LI_R_MD60,T,Y_LT75,PT,2009-01-01,17
PC,LI_R_MD60,T,Y_LT75,PT,2010-01-01,17
PC,LI_R_MD60,T,Y_LT75,PT,2011-01-01,17
PC,LI_R_MD60,T,Y_LT75,PT,2012-01-01,17
PC,LI_R_MD60,T,Y_LT75,PT,2013-01-01,
PC,LI_R_MD60,T,Y_LT75,PT,2014-01-01,
PC,LI_R_MD60,T,Y_LT75,PT,2015-01-01,
PC,LI_R_MD60,T,Y_LT75,PT,2016-01-01,18
PC,LI_R_MD60,T,Y_LT75,PT,2017-01-01,18
PC,LI_R_MD60,T,Y_LT75,RO,2006-01-01,
PC,LI_R_MD60,T,Y_LT75,RO,2007-01-01,24
PC,LI_R_MD60,T,Y_LT75,RO,2008-01-01,23
PC,LI_R_MD60,T,Y_LT75,RO,2009-01-01,21
PC,LI_R_MD60,T,Y_LT75,RO,2010-01-01,21
PC,LI_R_MD60,T,Y_LT75,RO,2011-01-01,22
PC,LI_R_MD60,T,Y_LT75,RO,2012-01-01,23
PC,LI_R_MD60,T,Y_LT75,RO,2013-01-01,
PC,LI_R_MD60,T,Y_LT75,RO,2014-01-01,
PC,LI_R_MD60,T,Y_LT75,RO,2015-01-01,
PC,LI_R_MD60,T,Y_LT75,RO,2016-01-01,25
PC,LI_R_MD60,T,Y_LT75,RO,2017-01-01,23
PC,LI_R_MD60,T,Y_LT75,RS,2006-01-01,
PC,LI_R_MD60,T,Y_LT75,RS,2007-01-01,
PC,LI_R_MD60,T,Y_LT75,RS,2008-01-01,
PC,LI_R_MD60,T,Y_LT75,RS,2009-01-01,
PC,LI_R_MD60,T,Y_LT75,RS,2010-01-01,
PC,LI_R_MD60,T,Y_LT75,RS,2011-01-01,
PC,LI_R_MD60,T,Y_LT75,RS,2012-01-01,
PC,LI_R_MD60,T,Y_LT75,RS,2013-01-01,
PC,LI_R_MD60,T,Y_LT75,RS,2014-01-01,
PC,LI_R_MD60,T,Y_LT75,RS,2015-01-01,
PC,LI_R_MD60,T,Y_LT75,RS,2016-01-01,25
PC,LI_R_MD60,T,Y_LT75,RS,2017-01-01,
PC,LI_R_MD60,T,Y_LT75,SE,2006-01-01,11
PC,LI_R_MD60,T,Y_LT75,SE,2007-01-01,10
PC,LI_R_MD60,T,Y_LT75,SE,2008-01-01,12
PC,LI_R_MD60,T,Y_LT75,SE,2009-01-01,13
PC,LI_R_MD60,T,Y_LT75,SE,2010-01-01,14
PC,LI_R_MD60,T,Y_LT75,SE,2011-01-01,14
PC,LI_R_MD60,T,Y_LT75,SE,2012-01-01,14
PC,LI_R_MD60,T,Y_LT75,SE,2013-01-01,
PC,LI_R_MD60,T,Y_LT75,SE,2014-01-01,
PC,LI_R_MD60,T,Y_LT75,SE,2015-01-01,
PC,LI_R_MD60,T,Y_LT75,SE,2016-01-01,15
PC,LI_R_MD60,T,Y_LT75,SE,2017-01-01,15
PC,LI_R_MD60,T,Y_LT75,SI,2006-01-01,10
PC,LI_R_MD60,T,Y_LT75,SI,2007-01-01,10
PC,LI_R_MD60,T,Y_LT75,SI,2008-01-01,11
PC,LI_R_MD60,T,Y_LT75,SI,2009-01-01,10
PC,LI_R_MD60,T,Y_LT75,SI,2010-01-01,11
PC,LI_R_MD60,T,Y_LT75,SI,2011-01-01,12
PC,LI_R_MD60,T,Y_LT75,SI,2012-01-01,12
PC,LI_R_MD60,T,Y_LT75,SI,2013-01-01,
PC,LI_R_MD60,T,Y_LT75,SI,2014-01-01,
PC,LI_R_MD60,T,Y_LT75,SI,2015-01-01,
PC,LI_R_MD60,T,Y_LT75,SI,2016-01-01,13
PC,LI_R_MD60,T,Y_LT75,SI,2017-01-01,12
PC,LI_R_MD60,T,Y_LT75,SK,2006-01-01,11
PC,LI_R_MD60,T,Y_LT75,SK,2007-01-01,10
PC,LI_R_MD60,T,Y_LT75,SK,2008-01-01,10
PC,LI_R_MD60,T,Y_LT75,SK,2009-01-01,10
PC,LI_R_MD60,T,Y_LT75,SK,2010-01-01,12
PC,LI_R_MD60,T,Y_LT75,SK,2011-01-01,13
PC,LI_R_MD60,T,Y_LT75,SK,2012-01-01,13
PC,LI_R_MD60,T,Y_LT75,SK,2013-01-01,
PC,LI_R_MD60,T,Y_LT75,SK,2014-01-01,
PC,LI_R_MD60,T,Y_LT75,SK,2015-01-01,
PC,LI_R_MD60,T,Y_LT75,SK,2016-01-01,13
PC,LI_R_MD60,T,Y_LT75,SK,2017-01-01,12
PC,LI_R_MD60,T,Y_LT75,TR,2006-01-01,26
PC,LI_R_MD60,T,Y_LT75,TR,2007-01-01,24
PC,LI_R_MD60,T,Y_LT75,TR,2008-01-01,24
PC,LI_R_MD60,T,Y_LT75,TR,2009-01-01,25
PC,LI_R_MD60,T,Y_LT75,TR,2010-01-01,24
PC,LI_R_MD60,T,Y_LT75,TR,2011-01-01,23
PC,LI_R_MD60,T,Y_LT75,TR,2012-01-01,23
PC,LI_R_MD60,T,Y_LT75,TR,2013-01-01,
PC,LI_R_MD60,T,Y_LT75,TR,2014-01-01,
PC,LI_R_MD60,T,Y_LT75,TR,2015-01-01,
PC,LI_R_MD60,T,Y_LT75,TR,2016-01-01,
PC,LI_R_MD60,T,Y_LT75,TR,2017-01-01,
PC,LI_R_MD60,T,Y_LT75,UK,2006-01-01,18
PC,LI_R_MD60,T,Y_LT75,UK,2007-01-01,17
PC,LI_R_MD60,T,Y_LT75,UK,2008-01-01,17
PC,LI_R_MD60,T,Y_LT75,UK,2009-01-01,16
PC,LI_R_MD60,T,Y_LT75,UK,2010-01-01,16
PC,LI_R_MD60,T,Y_LT75,UK,2011-01-01,15
PC,LI_R_MD60,T,Y_LT75,UK,2012-01-01,15
PC,LI_R_MD60,T,Y_LT75,UK,2013-01-01,
PC,LI_R_MD60,T,Y_LT75,UK,2014-01-01,
PC,LI_R_MD60,T,Y_LT75,UK,2015-01-01,
PC,LI_R_MD60,T,Y_LT75,UK,2016-01-01,15
PC,LI_R_MD60,T,Y_LT75,UK,2017-01-01,
