indic_nrg,product,unit,geo\time,date,value
B_100900,0000,I00,CZ,2000-01-01,100.0
B_100900,0000,I00,CZ,2001-01-01,97.8
B_100900,0000,I00,CZ,2002-01-01,94.0
B_100900,0000,I00,CZ,2003-01-01,91.9
B_100900,0000,I00,CZ,2004-01-01,89.5
B_100900,0000,I00,CZ,2005-01-01,89.9
B_100900,0000,I00,CZ,2006-01-01,87.9
B_100900,0000,I00,CZ,2007-01-01,88.7
B_100900,0000,I00,CZ,2008-01-01,86.8
B_100900,0000,I00,CZ,2009-01-01,87.9
B_100900,0000,I00,CZ,2010-01-01,84.1
B_100900,0000,I00,CZ,2011-01-01,85.3
B_100900,0000,I00,CZ,2012-01-01,82.8
B_100900,0000,I00,CZ,2013-01-01,78.6
B_100900,0000,I00,CZ,2014-01-01,78.6
B_100900,0000,I00,CZ,2015-01-01,79.3
B_100900,0000,I00,CZ,2016-01-01,81.3
B_100900,0000,I00,DE,2000-01-01,100.0
B_100900,0000,I00,DE,2001-01-01,99.5
B_100900,0000,I00,DE,2002-01-01,99.8
B_100900,0000,I00,DE,2003-01-01,100.2
B_100900,0000,I00,DE,2004-01-01,97.6
B_100900,0000,I00,DE,2005-01-01,95.7
B_100900,0000,I00,DE,2006-01-01,94.2
B_100900,0000,I00,DE,2007-01-01,96.1
B_100900,0000,I00,DE,2008-01-01,95.7
B_100900,0000,I00,DE,2009-01-01,94.8
B_100900,0000,I00,DE,2010-01-01,94.9
B_100900,0000,I00,DE,2011-01-01,97.0
B_100900,0000,I00,DE,2012-01-01,97.1
B_100900,0000,I00,DE,2013-01-01,97.2
B_100900,0000,I00,DE,2014-01-01,95.7
B_100900,0000,I00,DE,2015-01-01,96.2
B_100900,0000,I00,DE,2016-01-01,95.7
B_100900,0000,I00,DK,2000-01-01,100.0
B_100900,0000,I00,DK,2001-01-01,100.5
B_100900,0000,I00,DK,2002-01-01,101.4
B_100900,0000,I00,DK,2003-01-01,106.6
B_100900,0000,I00,DK,2004-01-01,99.5
B_100900,0000,I00,DK,2005-01-01,95.8
B_100900,0000,I00,DK,2006-01-01,102.8
B_100900,0000,I00,DK,2007-01-01,96.7
B_100900,0000,I00,DK,2008-01-01,94.5
B_100900,0000,I00,DK,2009-01-01,94.7
B_100900,0000,I00,DK,2010-01-01,90.5
B_100900,0000,I00,DK,2011-01-01,87.0
B_100900,0000,I00,DK,2012-01-01,80.7
B_100900,0000,I00,DK,2013-01-01,85.1
B_100900,0000,I00,DK,2014-01-01,80.7
B_100900,0000,I00,DK,2015-01-01,75.8
B_100900,0000,I00,DK,2016-01-01,76.7
B_100900,0000,I00,EE,2000-01-01,100.0
B_100900,0000,I00,EE,2001-01-01,98.1
B_100900,0000,I00,EE,2002-01-01,99.8
B_100900,0000,I00,EE,2003-01-01,101.2
B_100900,0000,I00,EE,2004-01-01,99.3
B_100900,0000,I00,EE,2005-01-01,99.3
B_100900,0000,I00,EE,2006-01-01,97.3
B_100900,0000,I00,EE,2007-01-01,105.6
B_100900,0000,I00,EE,2008-01-01,96.8
B_100900,0000,I00,EE,2009-01-01,90.3
B_100900,0000,I00,EE,2010-01-01,102.3
B_100900,0000,I00,EE,2011-01-01,101.5
B_100900,0000,I00,EE,2012-01-01,95.0
B_100900,0000,I00,EE,2013-01-01,95.0
B_100900,0000,I00,EE,2014-01-01,95.9
B_100900,0000,I00,EE,2015-01-01,83.7
B_100900,0000,I00,EE,2016-01-01,93.6
B_100900,0000,I00,EL,2000-01-01,100.0
B_100900,0000,I00,EL,2001-01-01,99.6
B_100900,0000,I00,EL,2002-01-01,97.9
B_100900,0000,I00,EL,2003-01-01,99.1
B_100900,0000,I00,EL,2004-01-01,98.0
B_100900,0000,I00,EL,2005-01-01,99.8
B_100900,0000,I00,EL,2006-01-01,98.1
B_100900,0000,I00,EL,2007-01-01,100.3
B_100900,0000,I00,EL,2008-01-01,96.7
B_100900,0000,I00,EL,2009-01-01,96.3
B_100900,0000,I00,EL,2010-01-01,94.9
B_100900,0000,I00,EL,2011-01-01,96.8
B_100900,0000,I00,EL,2012-01-01,93.6
B_100900,0000,I00,EL,2013-01-01,93.9
B_100900,0000,I00,EL,2014-01-01,89.3
B_100900,0000,I00,EL,2015-01-01,85.0
B_100900,0000,I00,EL,2016-01-01,81.0
B_100900,0000,I00,ES,2000-01-01,100.0
B_100900,0000,I00,ES,2001-01-01,97.8
B_100900,0000,I00,ES,2002-01-01,101.4
B_100900,0000,I00,ES,2003-01-01,99.1
B_100900,0000,I00,ES,2004-01-01,99.6
B_100900,0000,I00,ES,2005-01-01,101.5
B_100900,0000,I00,ES,2006-01-01,98.6
B_100900,0000,I00,ES,2007-01-01,99.7
B_100900,0000,I00,ES,2008-01-01,94.6
B_100900,0000,I00,ES,2009-01-01,91.5
B_100900,0000,I00,ES,2010-01-01,86.9
B_100900,0000,I00,ES,2011-01-01,89.0
B_100900,0000,I00,ES,2012-01-01,88.1
B_100900,0000,I00,ES,2013-01-01,85.4
B_100900,0000,I00,ES,2014-01-01,87.3
B_100900,0000,I00,ES,2015-01-01,89.3
B_100900,0000,I00,ES,2016-01-01,85.1
B_100900,0000,I00,EU28,2000-01-01,100.0
B_100900,0000,I00,EU28,2001-01-01,99.8
B_100900,0000,I00,EU28,2002-01-01,99.2
B_100900,0000,I00,EU28,2003-01-01,99.0
B_100900,0000,I00,EU28,2004-01-01,97.8
B_100900,0000,I00,EU28,2005-01-01,96.8
B_100900,0000,I00,EU28,2006-01-01,96.4
B_100900,0000,I00,EU28,2007-01-01,96.6
B_100900,0000,I00,EU28,2008-01-01,95.0
B_100900,0000,I00,EU28,2009-01-01,93.6
B_100900,0000,I00,EU28,2010-01-01,92.6
B_100900,0000,I00,EU28,2011-01-01,92.4
B_100900,0000,I00,EU28,2012-01-01,92.0
B_100900,0000,I00,EU28,2013-01-01,90.7
B_100900,0000,I00,EU28,2014-01-01,89.3
B_100900,0000,I00,EU28,2015-01-01,89.1
B_100900,0000,I00,EU28,2016-01-01,87.9
B_100900,0000,I00,FI,2000-01-01,100.0
B_100900,0000,I00,FI,2001-01-01,107.6
B_100900,0000,I00,FI,2002-01-01,106.5
B_100900,0000,I00,FI,2003-01-01,113.2
B_100900,0000,I00,FI,2004-01-01,105.9
B_100900,0000,I00,FI,2005-01-01,93.9
B_100900,0000,I00,FI,2006-01-01,104.2
B_100900,0000,I00,FI,2007-01-01,101.6
B_100900,0000,I00,FI,2008-01-01,91.3
B_100900,0000,I00,FI,2009-01-01,93.4
B_100900,0000,I00,FI,2010-01-01,97.8
B_100900,0000,I00,FI,2011-01-01,88.7
B_100900,0000,I00,FI,2012-01-01,82.5
B_100900,0000,I00,FI,2013-01-01,85.3
B_100900,0000,I00,FI,2014-01-01,77.1
B_100900,0000,I00,FI,2015-01-01,74.0
B_100900,0000,I00,FI,2016-01-01,76.8
B_100900,0000,I00,FR,2000-01-01,100.0
B_100900,0000,I00,FR,2001-01-01,97.9
B_100900,0000,I00,FR,2002-01-01,96.4
B_100900,0000,I00,FR,2003-01-01,96.5
B_100900,0000,I00,FR,2004-01-01,94.9
B_100900,0000,I00,FR,2005-01-01,95.1
B_100900,0000,I00,FR,2006-01-01,94.0
B_100900,0000,I00,FR,2007-01-01,92.5
B_100900,0000,I00,FR,2008-01-01,90.9
B_100900,0000,I00,FR,2009-01-01,90.8
B_100900,0000,I00,FR,2010-01-01,90.3
B_100900,0000,I00,FR,2011-01-01,86.8
B_100900,0000,I00,FR,2012-01-01,87.6
B_100900,0000,I00,FR,2013-01-01,87.4
B_100900,0000,I00,FR,2014-01-01,82.8
B_100900,0000,I00,FR,2015-01-01,82.9
B_100900,0000,I00,FR,2016-01-01,85.0
B_100900,0000,I00,HR,2000-01-01,100.0
B_100900,0000,I00,HR,2001-01-01,101.8
B_100900,0000,I00,HR,2002-01-01,104.9
B_100900,0000,I00,HR,2003-01-01,104.5
B_100900,0000,I00,HR,2004-01-01,101.9
B_100900,0000,I00,HR,2005-01-01,102.0
B_100900,0000,I00,HR,2006-01-01,103.1
B_100900,0000,I00,HR,2007-01-01,104.5
B_100900,0000,I00,HR,2008-01-01,101.9
B_100900,0000,I00,HR,2009-01-01,99.7
B_100900,0000,I00,HR,2010-01-01,96.9
B_100900,0000,I00,HR,2011-01-01,96.9
B_100900,0000,I00,HR,2012-01-01,94.2
B_100900,0000,I00,HR,2013-01-01,93.1
B_100900,0000,I00,HR,2014-01-01,92.2
B_100900,0000,I00,HR,2015-01-01,90.1
B_100900,0000,I00,HR,2016-01-01,91.3
B_100900,0000,I00,HU,2000-01-01,100.0
B_100900,0000,I00,HU,2001-01-01,101.3
B_100900,0000,I00,HU,2002-01-01,99.0
B_100900,0000,I00,HU,2003-01-01,102.3
B_100900,0000,I00,HU,2004-01-01,99.8
B_100900,0000,I00,HU,2005-01-01,92.1
B_100900,0000,I00,HU,2006-01-01,91.5
B_100900,0000,I00,HU,2007-01-01,90.9
B_100900,0000,I00,HU,2008-01-01,90.8
B_100900,0000,I00,HU,2009-01-01,86.7
B_100900,0000,I00,HU,2010-01-01,84.8
B_100900,0000,I00,HU,2011-01-01,83.5
B_100900,0000,I00,HU,2012-01-01,81.9
B_100900,0000,I00,HU,2013-01-01,79.8
B_100900,0000,I00,HU,2014-01-01,79.4
B_100900,0000,I00,HU,2015-01-01,79.6
B_100900,0000,I00,HU,2016-01-01,80.3
B_100900,0000,I00,IE,2000-01-01,100.0
B_100900,0000,I00,IE,2001-01-01,100.4
B_100900,0000,I00,IE,2002-01-01,97.1
B_100900,0000,I00,IE,2003-01-01,101.2
B_100900,0000,I00,IE,2004-01-01,98.2
B_100900,0000,I00,IE,2005-01-01,101.7
B_100900,0000,I00,IE,2006-01-01,98.2
B_100900,0000,I00,IE,2007-01-01,96.4
B_100900,0000,I00,IE,2008-01-01,97.4
B_100900,0000,I00,IE,2009-01-01,92.8
B_100900,0000,I00,IE,2010-01-01,90.3
B_100900,0000,I00,IE,2011-01-01,90.2
B_100900,0000,I00,IE,2012-01-01,91.2
B_100900,0000,I00,IE,2013-01-01,88.3
B_100900,0000,I00,IE,2014-01-01,87.6
B_100900,0000,I00,IE,2015-01-01,87.4
B_100900,0000,I00,IE,2016-01-01,86.6
B_100900,0000,I00,IS,2000-01-01,100.0
B_100900,0000,I00,IS,2001-01-01,98.1
B_100900,0000,I00,IS,2002-01-01,100.5
B_100900,0000,I00,IS,2003-01-01,100.0
B_100900,0000,I00,IS,2004-01-01,105.0
B_100900,0000,I00,IS,2005-01-01,98.2
B_100900,0000,I00,IS,2006-01-01,81.4
B_100900,0000,I00,IS,2007-01-01,74.1
B_100900,0000,I00,IS,2008-01-01,60.5
B_100900,0000,I00,IS,2009-01-01,56.5
B_100900,0000,I00,IS,2010-01-01,56.2
B_100900,0000,I00,IS,2011-01-01,49.0
B_100900,0000,I00,IS,2012-01-01,49.1
B_100900,0000,I00,IS,2013-01-01,46.1
B_100900,0000,I00,IS,2014-01-01,46.5
B_100900,0000,I00,IS,2015-01-01,48.9
B_100900,0000,I00,IS,2016-01-01,50.4
B_100900,0000,I00,IT,2000-01-01,100.0
B_100900,0000,I00,IT,2001-01-01,100.5
B_100900,0000,I00,IT,2002-01-01,99.8
B_100900,0000,I00,IT,2003-01-01,97.8
B_100900,0000,I00,IT,2004-01-01,97.9
B_100900,0000,I00,IT,2005-01-01,95.9
B_100900,0000,I00,IT,2006-01-01,95.6
B_100900,0000,I00,IT,2007-01-01,93.9
B_100900,0000,I00,IT,2008-01-01,92.8
B_100900,0000,I00,IT,2009-01-01,89.2
B_100900,0000,I00,IT,2010-01-01,89.0
B_100900,0000,I00,IT,2011-01-01,89.0
B_100900,0000,I00,IT,2012-01-01,88.6
B_100900,0000,I00,IT,2013-01-01,85.6
B_100900,0000,I00,IT,2014-01-01,86.7
B_100900,0000,I00,IT,2015-01-01,85.7
B_100900,0000,I00,IT,2016-01-01,85.1
B_100900,0000,I00,LT,2000-01-01,100.0
B_100900,0000,I00,LT,2001-01-01,92.1
B_100900,0000,I00,LT,2002-01-01,86.7
B_100900,0000,I00,LT,2003-01-01,83.3
B_100900,0000,I00,LT,2004-01-01,86.1
B_100900,0000,I00,LT,2005-01-01,97.8
B_100900,0000,I00,LT,2006-01-01,100.3
B_100900,0000,I00,LT,2007-01-01,93.9
B_100900,0000,I00,LT,2008-01-01,92.9
B_100900,0000,I00,LT,2009-01-01,91.9
B_100900,0000,I00,LT,2010-01-01,123.9
B_100900,0000,I00,LT,2011-01-01,112.2
B_100900,0000,I00,LT,2012-01-01,111.2
B_100900,0000,I00,LT,2013-01-01,111.6
B_100900,0000,I00,LT,2014-01-01,107.8
B_100900,0000,I00,LT,2015-01-01,104.5
B_100900,0000,I00,LT,2016-01-01,105.7
B_100900,0000,I00,LU,2000-01-01,100.0
B_100900,0000,I00,LU,2001-01-01,101.3
B_100900,0000,I00,LU,2002-01-01,105.9
B_100900,0000,I00,LU,2003-01-01,106.2
B_100900,0000,I00,LU,2004-01-01,108.3
B_100900,0000,I00,LU,2005-01-01,108.9
B_100900,0000,I00,LU,2006-01-01,108.6
B_100900,0000,I00,LU,2007-01-01,104.9
B_100900,0000,I00,LU,2008-01-01,104.1
B_100900,0000,I00,LU,2009-01-01,105.5
B_100900,0000,I00,LU,2010-01-01,104.6
B_100900,0000,I00,LU,2011-01-01,105.1
B_100900,0000,I00,LU,2012-01-01,105.6
B_100900,0000,I00,LU,2013-01-01,102.9
B_100900,0000,I00,LU,2014-01-01,100.4
B_100900,0000,I00,LU,2015-01-01,96.1
B_100900,0000,I00,LU,2016-01-01,92.6
B_100900,0000,I00,LV,2000-01-01,100.0
B_100900,0000,I00,LV,2001-01-01,98.7
B_100900,0000,I00,LV,2002-01-01,99.4
B_100900,0000,I00,LV,2003-01-01,95.4
B_100900,0000,I00,LV,2004-01-01,93.3
B_100900,0000,I00,LV,2005-01-01,92.5
B_100900,0000,I00,LV,2006-01-01,93.9
B_100900,0000,I00,LV,2007-01-01,95.1
B_100900,0000,I00,LV,2008-01-01,93.9
B_100900,0000,I00,LV,2009-01-01,89.4
B_100900,0000,I00,LV,2010-01-01,97.0
B_100900,0000,I00,LV,2011-01-01,91.8
B_100900,0000,I00,LV,2012-01-01,84.8
B_100900,0000,I00,LV,2013-01-01,85.2
B_100900,0000,I00,LV,2014-01-01,83.6
B_100900,0000,I00,LV,2015-01-01,86.6
B_100900,0000,I00,LV,2016-01-01,87.2
B_100900,0000,I00,MT,2000-01-01,100.0
B_100900,0000,I00,MT,2001-01-01,87.2
B_100900,0000,I00,MT,2002-01-01,92.3
B_100900,0000,I00,MT,2003-01-01,91.4
B_100900,0000,I00,MT,2004-01-01,85.4
B_100900,0000,I00,MT,2005-01-01,88.8
B_100900,0000,I00,MT,2006-01-01,89.0
B_100900,0000,I00,MT,2007-01-01,89.5
B_100900,0000,I00,MT,2008-01-01,90.2
B_100900,0000,I00,MT,2009-01-01,90.0
B_100900,0000,I00,MT,2010-01-01,85.9
B_100900,0000,I00,MT,2011-01-01,88.2
B_100900,0000,I00,MT,2012-01-01,89.2
B_100900,0000,I00,MT,2013-01-01,87.9
B_100900,0000,I00,MT,2014-01-01,86.5
B_100900,0000,I00,MT,2015-01-01,72.5
B_100900,0000,I00,MT,2016-01-01,61.0
B_100900,0000,I00,NL,2000-01-01,100.0
B_100900,0000,I00,NL,2001-01-01,100.8
B_100900,0000,I00,NL,2002-01-01,99.1
B_100900,0000,I00,NL,2003-01-01,97.8
B_100900,0000,I00,NL,2004-01-01,96.8
B_100900,0000,I00,NL,2005-01-01,95.9
B_100900,0000,I00,NL,2006-01-01,94.3
B_100900,0000,I00,NL,2007-01-01,94.5
B_100900,0000,I00,NL,2008-01-01,96.8
B_100900,0000,I00,NL,2009-01-01,96.0
B_100900,0000,I00,NL,2010-01-01,96.2
B_100900,0000,I00,NL,2011-01-01,95.2
B_100900,0000,I00,NL,2012-01-01,93.0
B_100900,0000,I00,NL,2013-01-01,93.6
B_100900,0000,I00,NL,2014-01-01,93.7
B_100900,0000,I00,NL,2015-01-01,97.2
B_100900,0000,I00,NL,2016-01-01,96.1
B_100900,0000,I00,NO,2000-01-01,100.0
B_100900,0000,I00,NO,2001-01-01,102.3
B_100900,0000,I00,NO,2002-01-01,108.7
B_100900,0000,I00,NO,2003-01-01,104.4
B_100900,0000,I00,NO,2004-01-01,106.1
B_100900,0000,I00,NO,2005-01-01,103.2
B_100900,0000,I00,NO,2006-01-01,103.5
B_100900,0000,I00,NO,2007-01-01,106.8
B_100900,0000,I00,NO,2008-01-01,88.8
B_100900,0000,I00,NO,2009-01-01,90.7
B_100900,0000,I00,NO,2010-01-01,100.7
B_100900,0000,I00,NO,2011-01-01,109.2
B_100900,0000,I00,NO,2012-01-01,103.5
B_100900,0000,I00,NO,2013-01-01,98.5
B_100900,0000,I00,NO,2014-01-01,98.3
B_100900,0000,I00,NO,2015-01-01,99.7
B_100900,0000,I00,NO,2016-01-01,102.3
B_100900,0000,I00,PL,2000-01-01,100.0
B_100900,0000,I00,PL,2001-01-01,99.3
B_100900,0000,I00,PL,2002-01-01,98.4
B_100900,0000,I00,PL,2003-01-01,98.6
B_100900,0000,I00,PL,2004-01-01,99.6
B_100900,0000,I00,PL,2005-01-01,98.8
B_100900,0000,I00,PL,2006-01-01,97.4
B_100900,0000,I00,PL,2007-01-01,96.7
B_100900,0000,I00,PL,2008-01-01,94.0
B_100900,0000,I00,PL,2009-01-01,94.1
B_100900,0000,I00,PL,2010-01-01,93.0
B_100900,0000,I00,PL,2011-01-01,91.9
B_100900,0000,I00,PL,2012-01-01,93.3
B_100900,0000,I00,PL,2013-01-01,91.9
B_100900,0000,I00,PL,2014-01-01,91.4
B_100900,0000,I00,PL,2015-01-01,91.4
B_100900,0000,I00,PL,2016-01-01,90.3
B_100900,0000,I00,PT,2000-01-01,100.0
B_100900,0000,I00,PT,2001-01-01,99.4
B_100900,0000,I00,PT,2002-01-01,100.9
B_100900,0000,I00,PT,2003-01-01,95.4
B_100900,0000,I00,PT,2004-01-01,95.8
B_100900,0000,I00,PT,2005-01-01,96.9
B_100900,0000,I00,PT,2006-01-01,94.7
B_100900,0000,I00,PT,2007-01-01,89.8
B_100900,0000,I00,PT,2008-01-01,89.2
B_100900,0000,I00,PT,2009-01-01,88.4
B_100900,0000,I00,PT,2010-01-01,83.6
B_100900,0000,I00,PT,2011-01-01,84.7
B_100900,0000,I00,PT,2012-01-01,87.2
B_100900,0000,I00,PT,2013-01-01,82.7
B_100900,0000,I00,PT,2014-01-01,82.9
B_100900,0000,I00,PT,2015-01-01,87.3
B_100900,0000,I00,PT,2016-01-01,84.2
B_100900,0000,I00,RO,2000-01-01,100.0
B_100900,0000,I00,RO,2001-01-01,106.4
B_100900,0000,I00,RO,2002-01-01,100.1
B_100900,0000,I00,RO,2003-01-01,98.8
B_100900,0000,I00,RO,2004-01-01,96.5
B_100900,0000,I00,RO,2005-01-01,94.9
B_100900,0000,I00,RO,2006-01-01,93.9
B_100900,0000,I00,RO,2007-01-01,97.2
B_100900,0000,I00,RO,2008-01-01,96.4
B_100900,0000,I00,RO,2009-01-01,94.9
B_100900,0000,I00,RO,2010-01-01,88.6
B_100900,0000,I00,RO,2011-01-01,92.2
B_100900,0000,I00,RO,2012-01-01,93.0
B_100900,0000,I00,RO,2013-01-01,91.5
B_100900,0000,I00,RO,2014-01-01,91.8
B_100900,0000,I00,RO,2015-01-01,91.3
B_100900,0000,I00,RO,2016-01-01,87.3
B_100900,0000,I00,SE,2000-01-01,100.0
B_100900,0000,I00,SE,2001-01-01,97.0
B_100900,0000,I00,SE,2002-01-01,98.3
B_100900,0000,I00,SE,2003-01-01,102.9
B_100900,0000,I00,SE,2004-01-01,96.9
B_100900,0000,I00,SE,2005-01-01,93.9
B_100900,0000,I00,SE,2006-01-01,96.3
B_100900,0000,I00,SE,2007-01-01,94.6
B_100900,0000,I00,SE,2008-01-01,91.2
B_100900,0000,I00,SE,2009-01-01,94.7
B_100900,0000,I00,SE,2010-01-01,92.7
B_100900,0000,I00,SE,2011-01-01,87.2
B_100900,0000,I00,SE,2012-01-01,82.3
B_100900,0000,I00,SE,2013-01-01,80.1
B_100900,0000,I00,SE,2014-01-01,78.8
B_100900,0000,I00,SE,2015-01-01,83.7
B_100900,0000,I00,SE,2016-01-01,75.1
B_100900,0000,I00,SI,2000-01-01,100.0
B_100900,0000,I00,SI,2001-01-01,100.6
B_100900,0000,I00,SI,2002-01-01,99.9
B_100900,0000,I00,SI,2003-01-01,97.2
B_100900,0000,I00,SI,2004-01-01,96.3
B_100900,0000,I00,SI,2005-01-01,95.5
B_100900,0000,I00,SI,2006-01-01,96.5
B_100900,0000,I00,SI,2007-01-01,97.1
B_100900,0000,I00,SI,2008-01-01,97.4
B_100900,0000,I00,SI,2009-01-01,96.2
B_100900,0000,I00,SI,2010-01-01,94.1
B_100900,0000,I00,SI,2011-01-01,94.2
B_100900,0000,I00,SI,2012-01-01,94.7
B_100900,0000,I00,SI,2013-01-01,92.7
B_100900,0000,I00,SI,2014-01-01,84.3
B_100900,0000,I00,SI,2015-01-01,86.3
B_100900,0000,I00,SI,2016-01-01,88.7
B_100900,0000,I00,SK,2000-01-01,100.0
B_100900,0000,I00,SK,2001-01-01,103.3
B_100900,0000,I00,SK,2002-01-01,94.9
B_100900,0000,I00,SK,2003-01-01,97.8
B_100900,0000,I00,SK,2004-01-01,98.3
B_100900,0000,I00,SK,2005-01-01,96.8
B_100900,0000,I00,SK,2006-01-01,94.9
B_100900,0000,I00,SK,2007-01-01,95.6
B_100900,0000,I00,SK,2008-01-01,95.2
B_100900,0000,I00,SK,2009-01-01,95.9
B_100900,0000,I00,SK,2010-01-01,91.8
B_100900,0000,I00,SK,2011-01-01,92.3
B_100900,0000,I00,SK,2012-01-01,89.5
B_100900,0000,I00,SK,2013-01-01,87.4
B_100900,0000,I00,SK,2014-01-01,84.1
B_100900,0000,I00,SK,2015-01-01,83.8
B_100900,0000,I00,SK,2016-01-01,83.0
B_100900,0000,I00,TR,2000-01-01,100.0
B_100900,0000,I00,TR,2001-01-01,99.7
B_100900,0000,I00,TR,2002-01-01,97.1
B_100900,0000,I00,TR,2003-01-01,98.2
B_100900,0000,I00,TR,2004-01-01,98.8
B_100900,0000,I00,TR,2005-01-01,102.1
B_100900,0000,I00,TR,2006-01-01,100.1
B_100900,0000,I00,TR,2007-01-01,103.8
B_100900,0000,I00,TR,2008-01-01,104.6
B_100900,0000,I00,TR,2009-01-01,106.5
B_100900,0000,I00,TR,2010-01-01,100.0
B_100900,0000,I00,TR,2011-01-01,100.6
B_100900,0000,I00,TR,2012-01-01,97.2
B_100900,0000,I00,TR,2013-01-01,96.8
B_100900,0000,I00,TR,2014-01-01,95.8
B_100900,0000,I00,TR,2015-01-01,93.5
B_100900,0000,I00,TR,2016-01-01,93.6
B_100900,0000,I00,UK,2000-01-01,100.0
B_100900,0000,I00,UK,2001-01-01,101.2
B_100900,0000,I00,UK,2002-01-01,99.4
B_100900,0000,I00,UK,2003-01-01,98.8
B_100900,0000,I00,UK,2004-01-01,99.3
B_100900,0000,I00,UK,2005-01-01,97.9
B_100900,0000,I00,UK,2006-01-01,99.0
B_100900,0000,I00,UK,2007-01-01,100.6
B_100900,0000,I00,UK,2008-01-01,99.5
B_100900,0000,I00,UK,2009-01-01,97.0
B_100900,0000,I00,UK,2010-01-01,97.2
B_100900,0000,I00,UK,2011-01-01,95.5
B_100900,0000,I00,UK,2012-01-01,96.7
B_100900,0000,I00,UK,2013-01-01,95.3
B_100900,0000,I00,UK,2014-01-01,92.6
B_100900,0000,I00,UK,2015-01-01,88.2
B_100900,0000,I00,UK,2016-01-01,84.4
