na_item,sector,unit,geo\time,date,value
P51G,S13,PC_GDP,SI,2013-01-01,4.3
P51G,S13,PC_GDP,SI,2014-01-01,5.1
P51G,S13,PC_GDP,SI,2015-01-01,4.7
P51G,S13,PC_GDP,SI,2016-01-01,3.1
P51G,S13,PC_GDP,SI,2017-01-01,3.1
P51G,S13,PC_GDP,SK,2006-01-01,3.8
P51G,S13,PC_GDP,SK,2007-01-01,3.2
P51G,S13,PC_GDP,SK,2008-01-01,3.4
P51G,S13,PC_GDP,SK,2009-01-01,3.9
P51G,S13,PC_GDP,SK,2010-01-01,3.6
P51G,S13,PC_GDP,SK,2011-01-01,3.8
P51G,S13,PC_GDP,SK,2012-01-01,3.4
P51G,S13,PC_GDP,SK,2013-01-01,3.3
P51G,S13,PC_GDP,SK,2014-01-01,4.0
P51G,S13,PC_GDP,SK,2015-01-01,6.3
P51G,S13,PC_GDP,SK,2016-01-01,3.2
P51G,S13,PC_GDP,SK,2017-01-01,3.2
P51G,S13,PC_GDP,UK,2006-01-01,2.5
P51G,S13,PC_GDP,UK,2007-01-01,2.5
P51G,S13,PC_GDP,UK,2008-01-01,3.0
P51G,S13,PC_GDP,UK,2009-01-01,3.3
P51G,S13,PC_GDP,UK,2010-01-01,3.2
P51G,S13,PC_GDP,UK,2011-01-01,2.9
P51G,S13,PC_GDP,UK,2012-01-01,2.7
P51G,S13,PC_GDP,UK,2013-01-01,2.6
P51G,S13,PC_GDP,UK,2014-01-01,2.8
P51G,S13,PC_GDP,UK,2015-01-01,2.7
P51G,S13,PC_GDP,UK,2016-01-01,2.6
P51G,S13,PC_GDP,UK,2017-01-01,2.6
