unit,age,sex,indic_il,geotime,date,value
PC,TOTAL,T,LI_R_MD70,RS,2006-01-01,
PC,TOTAL,T,LI_R_MD70,RS,2007-01-01,
PC,TOTAL,T,LI_R_MD70,RS,2008-01-01,
PC,TOTAL,T,LI_R_MD70,RS,2009-01-01,
PC,TOTAL,T,LI_R_MD70,RS,2010-01-01,
PC,TOTAL,T,LI_R_MD70,RS,2011-01-01,
PC,TOTAL,T,LI_R_MD70,RS,2012-01-01,
PC,TOTAL,T,LI_R_MD70,RS,2013-01-01,
PC,TOTAL,T,LI_R_MD70,RS,2014-01-01,
PC,TOTAL,T,LI_R_MD70,RS,2015-01-01,
PC,TOTAL,T,LI_R_MD70,RS,2016-01-01,31
PC,TOTAL,T,LI_R_MD70,RS,2017-01-01,
PC,TOTAL,T,LI_R_MD70,SE,2006-01-01,19
PC,TOTAL,T,LI_R_MD70,SE,2007-01-01,18
PC,TOTAL,T,LI_R_MD70,SE,2008-01-01,22
PC,TOTAL,T,LI_R_MD70,SE,2009-01-01,23
PC,TOTAL,T,LI_R_MD70,SE,2010-01-01,23
PC,TOTAL,T,LI_R_MD70,SE,2011-01-01,23
PC,TOTAL,T,LI_R_MD70,SE,2012-01-01,24
PC,TOTAL,T,LI_R_MD70,SE,2013-01-01,
PC,TOTAL,T,LI_R_MD70,SE,2014-01-01,
PC,TOTAL,T,LI_R_MD70,SE,2015-01-01,
PC,TOTAL,T,LI_R_MD70,SE,2016-01-01,24
PC,TOTAL,T,LI_R_MD70,SE,2017-01-01,24
PC,TOTAL,T,LI_R_MD70,SI,2006-01-01,19
PC,TOTAL,T,LI_R_MD70,SI,2007-01-01,18
PC,TOTAL,T,LI_R_MD70,SI,2008-01-01,18
PC,TOTAL,T,LI_R_MD70,SI,2009-01-01,18
PC,TOTAL,T,LI_R_MD70,SI,2010-01-01,19
PC,TOTAL,T,LI_R_MD70,SI,2011-01-01,20
PC,TOTAL,T,LI_R_MD70,SI,2012-01-01,20
PC,TOTAL,T,LI_R_MD70,SI,2013-01-01,
PC,TOTAL,T,LI_R_MD70,SI,2014-01-01,
PC,TOTAL,T,LI_R_MD70,SI,2015-01-01,
PC,TOTAL,T,LI_R_MD70,SI,2016-01-01,21
PC,TOTAL,T,LI_R_MD70,SI,2017-01-01,20
PC,TOTAL,T,LI_R_MD70,SK,2006-01-01,18
PC,TOTAL,T,LI_R_MD70,SK,2007-01-01,17
PC,TOTAL,T,LI_R_MD70,SK,2008-01-01,18
PC,TOTAL,T,LI_R_MD70,SK,2009-01-01,16
PC,TOTAL,T,LI_R_MD70,SK,2010-01-01,19
PC,TOTAL,T,LI_R_MD70,SK,2011-01-01,18
PC,TOTAL,T,LI_R_MD70,SK,2012-01-01,20
PC,TOTAL,T,LI_R_MD70,SK,2013-01-01,
PC,TOTAL,T,LI_R_MD70,SK,2014-01-01,
PC,TOTAL,T,LI_R_MD70,SK,2015-01-01,
PC,TOTAL,T,LI_R_MD70,SK,2016-01-01,19
PC,TOTAL,T,LI_R_MD70,SK,2017-01-01,18
PC,TOTAL,T,LI_R_MD70,TR,2006-01-01,33
PC,TOTAL,T,LI_R_MD70,TR,2007-01-01,31
PC,TOTAL,T,LI_R_MD70,TR,2008-01-01,31
PC,TOTAL,T,LI_R_MD70,TR,2009-01-01,32
PC,TOTAL,T,LI_R_MD70,TR,2010-01-01,31
PC,TOTAL,T,LI_R_MD70,TR,2011-01-01,30
PC,TOTAL,T,LI_R_MD70,TR,2012-01-01,30
PC,TOTAL,T,LI_R_MD70,TR,2013-01-01,
PC,TOTAL,T,LI_R_MD70,TR,2014-01-01,
PC,TOTAL,T,LI_R_MD70,TR,2015-01-01,
PC,TOTAL,T,LI_R_MD70,TR,2016-01-01,
PC,TOTAL,T,LI_R_MD70,TR,2017-01-01,
PC,TOTAL,T,LI_R_MD70,UK,2006-01-01,27
PC,TOTAL,T,LI_R_MD70,UK,2007-01-01,26
PC,TOTAL,T,LI_R_MD70,UK,2008-01-01,27
PC,TOTAL,T,LI_R_MD70,UK,2009-01-01,25
PC,TOTAL,T,LI_R_MD70,UK,2010-01-01,25
PC,TOTAL,T,LI_R_MD70,UK,2011-01-01,24
PC,TOTAL,T,LI_R_MD70,UK,2012-01-01,24
PC,TOTAL,T,LI_R_MD70,UK,2013-01-01,
PC,TOTAL,T,LI_R_MD70,UK,2014-01-01,
PC,TOTAL,T,LI_R_MD70,UK,2015-01-01,
PC,TOTAL,T,LI_R_MD70,UK,2016-01-01,24
PC,TOTAL,T,LI_R_MD70,UK,2017-01-01,
