unit,s_adj,na_item,geotime,date,value
CLV_PCH_SM,SCA,P311_S14,BG,2017-01-01,-27.6
CLV_PCH_SM,SCA,P311_S14,BG,2017-04-01,-24.7
CLV_PCH_SM,SCA,P311_S14,BG,2017-07-01,-20.6
CLV_PCH_SM,SCA,P311_S14,BG,2017-10-01,-18.4
CLV_PCH_SM,SCA,P311_S14,BG,2018-01-01,40.8
CLV_PCH_SM,SCA,P311_S14,BG,2018-04-01,50.0
CLV_PCH_SM,SCA,P311_S14,CZ,2015-07-01,11.7
CLV_PCH_SM,SCA,P311_S14,CZ,2015-10-01,7.5
CLV_PCH_SM,SCA,P311_S14,CZ,2016-01-01,10.8
CLV_PCH_SM,SCA,P311_S14,CZ,2016-04-01,6.3
CLV_PCH_SM,SCA,P311_S14,CZ,2016-07-01,8.3
CLV_PCH_SM,SCA,P311_S14,CZ,2016-10-01,5.9
CLV_PCH_SM,SCA,P311_S14,CZ,2017-01-01,6.6
CLV_PCH_SM,SCA,P311_S14,CZ,2017-04-01,11.0
CLV_PCH_SM,SCA,P311_S14,CZ,2017-07-01,10.7
CLV_PCH_SM,SCA,P311_S14,CZ,2017-10-01,10.2
CLV_PCH_SM,SCA,P311_S14,CZ,2018-01-01,8.8
CLV_PCH_SM,SCA,P311_S14,CZ,2018-04-01,5.9
CLV_PCH_SM,SCA,P311_S14,DE,2015-07-01,4.8
CLV_PCH_SM,SCA,P311_S14,DE,2015-10-01,3.2
CLV_PCH_SM,SCA,P311_S14,DE,2016-01-01,4.3
CLV_PCH_SM,SCA,P311_S14,DE,2016-04-01,4.0
CLV_PCH_SM,SCA,P311_S14,DE,2016-07-01,4.4
CLV_PCH_SM,SCA,P311_S14,DE,2016-10-01,4.0
CLV_PCH_SM,SCA,P311_S14,DE,2017-01-01,3.3
CLV_PCH_SM,SCA,P311_S14,DE,2017-04-01,4.8
CLV_PCH_SM,SCA,P311_S14,DE,2017-07-01,4.2
CLV_PCH_SM,SCA,P311_S14,DE,2017-10-01,4.5
CLV_PCH_SM,SCA,P311_S14,DE,2018-01-01,3.5
CLV_PCH_SM,SCA,P311_S14,DE,2018-04-01,1.1
CLV_PCH_SM,SCA,P311_S14,DK,2015-07-01,3.1
CLV_PCH_SM,SCA,P311_S14,DK,2015-10-01,2.8
CLV_PCH_SM,SCA,P311_S14,DK,2016-01-01,4.5
CLV_PCH_SM,SCA,P311_S14,DK,2016-04-01,8.0
CLV_PCH_SM,SCA,P311_S14,DK,2016-07-01,2.2
CLV_PCH_SM,SCA,P311_S14,DK,2016-10-01,2.3
CLV_PCH_SM,SCA,P311_S14,DK,2017-01-01,3.9
CLV_PCH_SM,SCA,P311_S14,DK,2017-04-01,5.6
CLV_PCH_SM,SCA,P311_S14,DK,2017-07-01,0.7
CLV_PCH_SM,SCA,P311_S14,DK,2017-10-01,11.2
CLV_PCH_SM,SCA,P311_S14,DK,2018-01-01,12.3
CLV_PCH_SM,SCA,P311_S14,DK,2018-04-01,7.2
CLV_PCH_SM,SCA,P311_S14,EE,2015-07-01,15.3
CLV_PCH_SM,SCA,P311_S14,EE,2015-10-01,11.7
CLV_PCH_SM,SCA,P311_S14,EE,2016-01-01,10.8
CLV_PCH_SM,SCA,P311_S14,EE,2016-04-01,9.1
CLV_PCH_SM,SCA,P311_S14,EE,2016-07-01,6.8
CLV_PCH_SM,SCA,P311_S14,EE,2016-10-01,8.7
CLV_PCH_SM,SCA,P311_S14,EE,2017-01-01,6.7
CLV_PCH_SM,SCA,P311_S14,EE,2017-04-01,8.2
CLV_PCH_SM,SCA,P311_S14,EE,2017-07-01,7.7
CLV_PCH_SM,SCA,P311_S14,EE,2017-10-01,6.5
CLV_PCH_SM,SCA,P311_S14,EE,2018-01-01,9.2
CLV_PCH_SM,SCA,P311_S14,EE,2018-04-01,6.8
CLV_PCH_SM,SCA,P311_S14,EL,2015-07-01,-17.4
CLV_PCH_SM,SCA,P311_S14,EL,2015-10-01,-6.2
CLV_PCH_SM,SCA,P311_S14,EL,2016-01-01,-11.1
CLV_PCH_SM,SCA,P311_S14,EL,2016-04-01,0.0
CLV_PCH_SM,SCA,P311_S14,EL,2016-07-01,11.2
CLV_PCH_SM,SCA,P311_S14,EL,2016-10-01,6.1
CLV_PCH_SM,SCA,P311_S14,EL,2017-01-01,13.7
CLV_PCH_SM,SCA,P311_S14,EL,2017-04-01,1.4
CLV_PCH_SM,SCA,P311_S14,EL,2017-07-01,14.3
CLV_PCH_SM,SCA,P311_S14,EL,2017-10-01,6.3
CLV_PCH_SM,SCA,P311_S14,EL,2018-01-01,15.8
CLV_PCH_SM,SCA,P311_S14,EL,2018-04-01,18.7
CLV_PCH_SM,SCA,P311_S14,ES,2015-07-01,13.9
CLV_PCH_SM,SCA,P311_S14,ES,2015-10-01,10.8
CLV_PCH_SM,SCA,P311_S14,ES,2016-01-01,7.6
CLV_PCH_SM,SCA,P311_S14,ES,2016-04-01,10.1
CLV_PCH_SM,SCA,P311_S14,ES,2016-07-01,6.2
CLV_PCH_SM,SCA,P311_S14,ES,2016-10-01,5.8
CLV_PCH_SM,SCA,P311_S14,ES,2017-01-01,4.6
CLV_PCH_SM,SCA,P311_S14,ES,2017-04-01,2.1
CLV_PCH_SM,SCA,P311_S14,ES,2017-07-01,5.2
CLV_PCH_SM,SCA,P311_S14,ES,2017-10-01,7.2
CLV_PCH_SM,SCA,P311_S14,ES,2018-01-01,
CLV_PCH_SM,SCA,P311_S14,ES,2018-04-01,
CLV_PCH_SM,SCA,P311_S14,FI,2015-07-01,3.5
CLV_PCH_SM,SCA,P311_S14,FI,2015-10-01,7.2
CLV_PCH_SM,SCA,P311_S14,FI,2016-01-01,3.5
CLV_PCH_SM,SCA,P311_S14,FI,2016-04-01,7.6
CLV_PCH_SM,SCA,P311_S14,FI,2016-07-01,6.9
CLV_PCH_SM,SCA,P311_S14,FI,2016-10-01,3.0
CLV_PCH_SM,SCA,P311_S14,FI,2017-01-01,5.5
CLV_PCH_SM,SCA,P311_S14,FI,2017-04-01,1.3
CLV_PCH_SM,SCA,P311_S14,FI,2017-07-01,2.5
CLV_PCH_SM,SCA,P311_S14,FI,2017-10-01,4.5
CLV_PCH_SM,SCA,P311_S14,FI,2018-01-01,6.2
CLV_PCH_SM,SCA,P311_S14,FI,2018-04-01,8.7
CLV_PCH_SM,SCA,P311_S14,FR,2015-07-01,4.7
CLV_PCH_SM,SCA,P311_S14,FR,2015-10-01,4.6
CLV_PCH_SM,SCA,P311_S14,FR,2016-01-01,7.7
CLV_PCH_SM,SCA,P311_S14,FR,2016-04-01,8.7
CLV_PCH_SM,SCA,P311_S14,FR,2016-07-01,2.6
CLV_PCH_SM,SCA,P311_S14,FR,2016-10-01,4.3
CLV_PCH_SM,SCA,P311_S14,FR,2017-01-01,0.9
CLV_PCH_SM,SCA,P311_S14,FR,2017-04-01,1.9
CLV_PCH_SM,SCA,P311_S14,FR,2017-07-01,7.2
CLV_PCH_SM,SCA,P311_S14,FR,2017-10-01,4.7
CLV_PCH_SM,SCA,P311_S14,FR,2018-01-01,3.9
CLV_PCH_SM,SCA,P311_S14,FR,2018-04-01,3.1
CLV_PCH_SM,SCA,P311_S14,IE,2015-07-01,24.3
CLV_PCH_SM,SCA,P311_S14,IE,2015-10-01,23.4
CLV_PCH_SM,SCA,P311_S14,IE,2016-01-01,15.5
CLV_PCH_SM,SCA,P311_S14,IE,2016-04-01,12.7
CLV_PCH_SM,SCA,P311_S14,IE,2016-07-01,11.5
CLV_PCH_SM,SCA,P311_S14,IE,2016-10-01,11.4
CLV_PCH_SM,SCA,P311_S14,IE,2017-01-01,1.1
CLV_PCH_SM,SCA,P311_S14,IE,2017-04-01,2.6
CLV_PCH_SM,SCA,P311_S14,IE,2017-07-01,3.7
CLV_PCH_SM,SCA,P311_S14,IE,2017-10-01,4.2
CLV_PCH_SM,SCA,P311_S14,IE,2018-01-01,2.9
CLV_PCH_SM,SCA,P311_S14,IE,2018-04-01,3.6
CLV_PCH_SM,SCA,P311_S14,IT,2015-07-01,9.7
CLV_PCH_SM,SCA,P311_S14,IT,2015-10-01,7.1
CLV_PCH_SM,SCA,P311_S14,IT,2016-01-01,8.0
CLV_PCH_SM,SCA,P311_S14,IT,2016-04-01,5.4
CLV_PCH_SM,SCA,P311_S14,IT,2016-07-01,3.3
CLV_PCH_SM,SCA,P311_S14,IT,2016-10-01,4.9
CLV_PCH_SM,SCA,P311_S14,IT,2017-01-01,6.0
CLV_PCH_SM,SCA,P311_S14,IT,2017-04-01,3.8
CLV_PCH_SM,SCA,P311_S14,IT,2017-07-01,6.0
CLV_PCH_SM,SCA,P311_S14,IT,2017-10-01,4.5
CLV_PCH_SM,SCA,P311_S14,IT,2018-01-01,2.2
CLV_PCH_SM,SCA,P311_S14,IT,2018-04-01,3.2
CLV_PCH_SM,SCA,P311_S14,LT,2015-07-01,10.7
CLV_PCH_SM,SCA,P311_S14,LT,2015-10-01,13.7
CLV_PCH_SM,SCA,P311_S14,LT,2016-01-01,9.9
CLV_PCH_SM,SCA,P311_S14,LT,2016-04-01,9.7
CLV_PCH_SM,SCA,P311_S14,LT,2016-07-01,10.4
CLV_PCH_SM,SCA,P311_S14,LT,2016-10-01,12.6
CLV_PCH_SM,SCA,P311_S14,LT,2017-01-01,17.8
CLV_PCH_SM,SCA,P311_S14,LT,2017-04-01,17.1
CLV_PCH_SM,SCA,P311_S14,LT,2017-07-01,13.6
CLV_PCH_SM,SCA,P311_S14,LT,2017-10-01,12.6
CLV_PCH_SM,SCA,P311_S14,LT,2018-01-01,7.4
CLV_PCH_SM,SCA,P311_S14,LT,2018-04-01,6.4
CLV_PCH_SM,SCA,P311_S14,LU,2015-07-01,1.8
CLV_PCH_SM,SCA,P311_S14,LU,2015-10-01,0.2
CLV_PCH_SM,SCA,P311_S14,LU,2016-01-01,-11.1
CLV_PCH_SM,SCA,P311_S14,LU,2016-04-01,-11.7
CLV_PCH_SM,SCA,P311_S14,LU,2016-07-01,-11.9
CLV_PCH_SM,SCA,P311_S14,LU,2016-10-01,-10.9
CLV_PCH_SM,SCA,P311_S14,LU,2017-01-01,0.5
CLV_PCH_SM,SCA,P311_S14,LU,2017-04-01,2.7
CLV_PCH_SM,SCA,P311_S14,LU,2017-07-01,3.2
CLV_PCH_SM,SCA,P311_S14,LU,2017-10-01,2.2
CLV_PCH_SM,SCA,P311_S14,LU,2018-01-01,3.8
CLV_PCH_SM,SCA,P311_S14,LU,2018-04-01,3.3
CLV_PCH_SM,SCA,P311_S14,LV,2015-07-01,6.6
CLV_PCH_SM,SCA,P311_S14,LV,2015-10-01,2.4
CLV_PCH_SM,SCA,P311_S14,LV,2016-01-01,1.4
CLV_PCH_SM,SCA,P311_S14,LV,2016-04-01,0.3
CLV_PCH_SM,SCA,P311_S14,LV,2016-07-01,-0.4
CLV_PCH_SM,SCA,P311_S14,LV,2016-10-01,1.2
CLV_PCH_SM,SCA,P311_S14,LV,2017-01-01,2.6
CLV_PCH_SM,SCA,P311_S14,LV,2017-04-01,3.8
CLV_PCH_SM,SCA,P311_S14,LV,2017-07-01,6.0
CLV_PCH_SM,SCA,P311_S14,LV,2017-10-01,6.6
CLV_PCH_SM,SCA,P311_S14,LV,2018-01-01,7.0
CLV_PCH_SM,SCA,P311_S14,LV,2018-04-01,7.2
CLV_PCH_SM,SCA,P311_S14,MT,2015-07-01,13.3
CLV_PCH_SM,SCA,P311_S14,MT,2015-10-01,18.0
CLV_PCH_SM,SCA,P311_S14,MT,2016-01-01,5.3
CLV_PCH_SM,SCA,P311_S14,MT,2016-04-01,4.5
CLV_PCH_SM,SCA,P311_S14,MT,2016-07-01,-0.3
CLV_PCH_SM,SCA,P311_S14,MT,2016-10-01,-2.1
CLV_PCH_SM,SCA,P311_S14,MT,2017-01-01,4.8
CLV_PCH_SM,SCA,P311_S14,MT,2017-04-01,5.0
CLV_PCH_SM,SCA,P311_S14,MT,2017-07-01,3.0
CLV_PCH_SM,SCA,P311_S14,MT,2017-10-01,-3.4
CLV_PCH_SM,SCA,P311_S14,MT,2018-01-01,0.9
CLV_PCH_SM,SCA,P311_S14,MT,2018-04-01,0.3
CLV_PCH_SM,SCA,P311_S14,NL,2015-07-01,5.6
CLV_PCH_SM,SCA,P311_S14,NL,2015-10-01,3.6
CLV_PCH_SM,SCA,P311_S14,NL,2016-01-01,-2.8
CLV_PCH_SM,SCA,P311_S14,NL,2016-04-01,2.5
CLV_PCH_SM,SCA,P311_S14,NL,2016-07-01,0.0
CLV_PCH_SM,SCA,P311_S14,NL,2016-10-01,0.1
CLV_PCH_SM,SCA,P311_S14,NL,2017-01-01,5.6
CLV_PCH_SM,SCA,P311_S14,NL,2017-04-01,6.5
CLV_PCH_SM,SCA,P311_S14,NL,2017-07-01,6.9
CLV_PCH_SM,SCA,P311_S14,NL,2017-10-01,1.0
CLV_PCH_SM,SCA,P311_S14,NL,2018-01-01,10.7
CLV_PCH_SM,SCA,P311_S14,NL,2018-04-01,8.2
CLV_PCH_SM,SCA,P311_S14,NO,2015-07-01,2.8
CLV_PCH_SM,SCA,P311_S14,NO,2015-10-01,1.1
CLV_PCH_SM,SCA,P311_S14,NO,2016-01-01,2.4
CLV_PCH_SM,SCA,P311_S14,NO,2016-04-01,-2.0
CLV_PCH_SM,SCA,P311_S14,NO,2016-07-01,-0.1
CLV_PCH_SM,SCA,P311_S14,NO,2016-10-01,0.7
CLV_PCH_SM,SCA,P311_S14,NO,2017-01-01,1.2
CLV_PCH_SM,SCA,P311_S14,NO,2017-04-01,5.1
CLV_PCH_SM,SCA,P311_S14,NO,2017-07-01,5.1
CLV_PCH_SM,SCA,P311_S14,NO,2017-10-01,6.1
CLV_PCH_SM,SCA,P311_S14,NO,2018-01-01,0.3
CLV_PCH_SM,SCA,P311_S14,NO,2018-04-01,3.7
CLV_PCH_SM,SCA,P311_S14,PL,2015-07-01,4.3
CLV_PCH_SM,SCA,P311_S14,PL,2015-10-01,12.5
CLV_PCH_SM,SCA,P311_S14,PL,2016-01-01,8.0
CLV_PCH_SM,SCA,P311_S14,PL,2016-04-01,3.6
CLV_PCH_SM,SCA,P311_S14,PL,2016-07-01,7.3
CLV_PCH_SM,SCA,P311_S14,PL,2016-10-01,-1.1
CLV_PCH_SM,SCA,P311_S14,PL,2017-01-01,-2.2
CLV_PCH_SM,SCA,P311_S14,PL,2017-04-01,3.2
CLV_PCH_SM,SCA,P311_S14,PL,2017-07-01,3.5
CLV_PCH_SM,SCA,P311_S14,PL,2017-10-01,15.8
CLV_PCH_SM,SCA,P311_S14,PL,2018-01-01,32.9
CLV_PCH_SM,SCA,P311_S14,PL,2018-04-01,35.8
CLV_PCH_SM,SCA,P311_S14,PT,2015-07-01,12.0
CLV_PCH_SM,SCA,P311_S14,PT,2015-10-01,10.7
CLV_PCH_SM,SCA,P311_S14,PT,2016-01-01,14.4
CLV_PCH_SM,SCA,P311_S14,PT,2016-04-01,9.3
CLV_PCH_SM,SCA,P311_S14,PT,2016-07-01,7.6
CLV_PCH_SM,SCA,P311_S14,PT,2016-10-01,13.2
CLV_PCH_SM,SCA,P311_S14,PT,2017-01-01,7.1
CLV_PCH_SM,SCA,P311_S14,PT,2017-04-01,5.0
CLV_PCH_SM,SCA,P311_S14,PT,2017-07-01,8.8
CLV_PCH_SM,SCA,P311_S14,PT,2017-10-01,5.6
CLV_PCH_SM,SCA,P311_S14,PT,2018-01-01,3.3
CLV_PCH_SM,SCA,P311_S14,PT,2018-04-01,9.0
CLV_PCH_SM,SCA,P311_S14,SE,2015-07-01,12.4
CLV_PCH_SM,SCA,P311_S14,SE,2015-10-01,12.6
CLV_PCH_SM,SCA,P311_S14,SE,2016-01-01,11.3
CLV_PCH_SM,SCA,P311_S14,SE,2016-04-01,10.9
CLV_PCH_SM,SCA,P311_S14,SE,2016-07-01,6.1
CLV_PCH_SM,SCA,P311_S14,SE,2016-10-01,5.1
CLV_PCH_SM,SCA,P311_S14,SE,2017-01-01,5.6
CLV_PCH_SM,SCA,P311_S14,SE,2017-04-01,3.3
CLV_PCH_SM,SCA,P311_S14,SE,2017-07-01,3.2
CLV_PCH_SM,SCA,P311_S14,SE,2017-10-01,2.4
CLV_PCH_SM,SCA,P311_S14,SE,2018-01-01,0.5
CLV_PCH_SM,SCA,P311_S14,SE,2018-04-01,10.2
CLV_PCH_SM,SCA,P311_S14,SI,2015-07-01,9.1
CLV_PCH_SM,SCA,P311_S14,SI,2015-10-01,8.6
CLV_PCH_SM,SCA,P311_S14,SI,2016-01-01,13.0
CLV_PCH_SM,SCA,P311_S14,SI,2016-04-01,13.8
CLV_PCH_SM,SCA,P311_S14,SI,2016-07-01,8.5
CLV_PCH_SM,SCA,P311_S14,SI,2016-10-01,11.6
CLV_PCH_SM,SCA,P311_S14,SI,2017-01-01,13.5
CLV_PCH_SM,SCA,P311_S14,SI,2017-04-01,13.8
CLV_PCH_SM,SCA,P311_S14,SI,2017-07-01,11.5
CLV_PCH_SM,SCA,P311_S14,SI,2017-10-01,12.0
CLV_PCH_SM,SCA,P311_S14,SI,2018-01-01,6.9
CLV_PCH_SM,SCA,P311_S14,SI,2018-04-01,10.0
CLV_PCH_SM,SCA,P311_S14,UK,2015-07-01,9.2
CLV_PCH_SM,SCA,P311_S14,UK,2015-10-01,8.4
CLV_PCH_SM,SCA,P311_S14,UK,2016-01-01,12.9
CLV_PCH_SM,SCA,P311_S14,UK,2016-04-01,11.6
CLV_PCH_SM,SCA,P311_S14,UK,2016-07-01,11.1
CLV_PCH_SM,SCA,P311_S14,UK,2016-10-01,9.7
CLV_PCH_SM,SCA,P311_S14,UK,2017-01-01,8.5
CLV_PCH_SM,SCA,P311_S14,UK,2017-04-01,2.1
CLV_PCH_SM,SCA,P311_S14,UK,2017-07-01,3.6
CLV_PCH_SM,SCA,P311_S14,UK,2017-10-01,4.3
CLV_PCH_SM,SCA,P311_S14,UK,2018-01-01,1.2
CLV_PCH_SM,SCA,P311_S14,UK,2018-04-01,6.0
CLV_PCH_SM,SCA,P312_S14,CZ,2015-07-01,3.1
CLV_PCH_SM,SCA,P312_S14,CZ,2015-10-01,7.2
CLV_PCH_SM,SCA,P312_S14,CZ,2016-01-01,6.3
CLV_PCH_SM,SCA,P312_S14,CZ,2016-04-01,4.0
CLV_PCH_SM,SCA,P312_S14,CZ,2016-07-01,6.2
CLV_PCH_SM,SCA,P312_S14,CZ,2016-10-01,4.0
CLV_PCH_SM,SCA,P312_S14,CZ,2017-01-01,8.4
CLV_PCH_SM,SCA,P312_S14,CZ,2017-04-01,11.2
CLV_PCH_SM,SCA,P312_S14,CZ,2017-07-01,10.0
CLV_PCH_SM,SCA,P312_S14,CZ,2017-10-01,10.6
CLV_PCH_SM,SCA,P312_S14,CZ,2018-01-01,6.6
CLV_PCH_SM,SCA,P312_S14,CZ,2018-04-01,6.3
CLV_PCH_SM,SCA,P312_S14,DE,2015-07-01,0.5
CLV_PCH_SM,SCA,P312_S14,DE,2015-10-01,0.8
CLV_PCH_SM,SCA,P312_S14,DE,2016-01-01,4.1
CLV_PCH_SM,SCA,P312_S14,DE,2016-04-01,4.2
CLV_PCH_SM,SCA,P312_S14,DE,2016-07-01,2.7
CLV_PCH_SM,SCA,P312_S14,DE,2016-10-01,5.3
CLV_PCH_SM,SCA,P312_S14,DE,2017-01-01,5.2
CLV_PCH_SM,SCA,P312_S14,DE,2017-04-01,3.3
CLV_PCH_SM,SCA,P312_S14,DE,2017-07-01,6.4
CLV_PCH_SM,SCA,P312_S14,DE,2017-10-01,2.6
CLV_PCH_SM,SCA,P312_S14,DE,2018-01-01,0.0
CLV_PCH_SM,SCA,P312_S14,DE,2018-04-01,2.2
CLV_PCH_SM,SCA,P312_S14,DK,2015-07-01,-2.3
CLV_PCH_SM,SCA,P312_S14,DK,2015-10-01,1.0
CLV_PCH_SM,SCA,P312_S14,DK,2016-01-01,2.5
CLV_PCH_SM,SCA,P312_S14,DK,2016-04-01,5.4
CLV_PCH_SM,SCA,P312_S14,DK,2016-07-01,2.7
CLV_PCH_SM,SCA,P312_S14,DK,2016-10-01,2.7
CLV_PCH_SM,SCA,P312_S14,DK,2017-01-01,0.5
CLV_PCH_SM,SCA,P312_S14,DK,2017-04-01,-0.2
CLV_PCH_SM,SCA,P312_S14,DK,2017-07-01,2.9
CLV_PCH_SM,SCA,P312_S14,DK,2017-10-01,0.9
CLV_PCH_SM,SCA,P312_S14,DK,2018-01-01,1.2
CLV_PCH_SM,SCA,P312_S14,DK,2018-04-01,2.6
CLV_PCH_SM,SCA,P312_S14,EE,2015-07-01,5.8
CLV_PCH_SM,SCA,P312_S14,EE,2015-10-01,1.8
CLV_PCH_SM,SCA,P312_S14,EE,2016-01-01,5.7
CLV_PCH_SM,SCA,P312_S14,EE,2016-04-01,5.0
CLV_PCH_SM,SCA,P312_S14,EE,2016-07-01,1.2
CLV_PCH_SM,SCA,P312_S14,EE,2016-10-01,5.4
CLV_PCH_SM,SCA,P312_S14,EE,2017-01-01,3.8
CLV_PCH_SM,SCA,P312_S14,EE,2017-04-01,2.5
CLV_PCH_SM,SCA,P312_S14,EE,2017-07-01,8.1
CLV_PCH_SM,SCA,P312_S14,EE,2017-10-01,5.1
CLV_PCH_SM,SCA,P312_S14,EE,2018-01-01,2.9
CLV_PCH_SM,SCA,P312_S14,EE,2018-04-01,6.2
CLV_PCH_SM,SCA,P312_S14,FI,2015-07-01,0.0
CLV_PCH_SM,SCA,P312_S14,FI,2015-10-01,1.6
CLV_PCH_SM,SCA,P312_S14,FI,2016-01-01,0.4
CLV_PCH_SM,SCA,P312_S14,FI,2016-04-01,1.5
CLV_PCH_SM,SCA,P312_S14,FI,2016-07-01,2.4
CLV_PCH_SM,SCA,P312_S14,FI,2016-10-01,1.1
CLV_PCH_SM,SCA,P312_S14,FI,2017-01-01,1.3
CLV_PCH_SM,SCA,P312_S14,FI,2017-04-01,2.3
CLV_PCH_SM,SCA,P312_S14,FI,2017-07-01,2.7
CLV_PCH_SM,SCA,P312_S14,FI,2017-10-01,4.4
CLV_PCH_SM,SCA,P312_S14,FI,2018-01-01,5.0
CLV_PCH_SM,SCA,P312_S14,FI,2018-04-01,4.7
CLV_PCH_SM,SCA,P312_S14,FR,2015-07-01,2.8
CLV_PCH_SM,SCA,P312_S14,FR,2015-10-01,0.0
CLV_PCH_SM,SCA,P312_S14,FR,2016-01-01,-0.1
CLV_PCH_SM,SCA,P312_S14,FR,2016-04-01,-1.0
CLV_PCH_SM,SCA,P312_S14,FR,2016-07-01,-2.4
CLV_PCH_SM,SCA,P312_S14,FR,2016-10-01,1.2
CLV_PCH_SM,SCA,P312_S14,FR,2017-01-01,1.6
CLV_PCH_SM,SCA,P312_S14,FR,2017-04-01,0.9
CLV_PCH_SM,SCA,P312_S14,FR,2017-07-01,4.1
CLV_PCH_SM,SCA,P312_S14,FR,2017-10-01,1.5
CLV_PCH_SM,SCA,P312_S14,FR,2018-01-01,0.2
CLV_PCH_SM,SCA,P312_S14,FR,2018-04-01,1.7
CLV_PCH_SM,SCA,P312_S14,IE,2015-07-01,9.6
CLV_PCH_SM,SCA,P312_S14,IE,2015-10-01,8.6
CLV_PCH_SM,SCA,P312_S14,IE,2016-01-01,4.4
CLV_PCH_SM,SCA,P312_S14,IE,2016-04-01,1.8
CLV_PCH_SM,SCA,P312_S14,IE,2016-07-01,0.8
CLV_PCH_SM,SCA,P312_S14,IE,2016-10-01,0.8
CLV_PCH_SM,SCA,P312_S14,IE,2017-01-01,8.4
CLV_PCH_SM,SCA,P312_S14,IE,2017-04-01,10.2
CLV_PCH_SM,SCA,P312_S14,IE,2017-07-01,11.3
CLV_PCH_SM,SCA,P312_S14,IE,2017-10-01,12.0
CLV_PCH_SM,SCA,P312_S14,IE,2018-01-01,2.7
CLV_PCH_SM,SCA,P312_S14,IE,2018-04-01,3.7
CLV_PCH_SM,SCA,P312_S14,IT,2015-07-01,2.2
CLV_PCH_SM,SCA,P312_S14,IT,2015-10-01,4.0
CLV_PCH_SM,SCA,P312_S14,IT,2016-01-01,1.6
CLV_PCH_SM,SCA,P312_S14,IT,2016-04-01,2.1
CLV_PCH_SM,SCA,P312_S14,IT,2016-07-01,1.2
CLV_PCH_SM,SCA,P312_S14,IT,2016-10-01,-0.5
CLV_PCH_SM,SCA,P312_S14,IT,2017-01-01,2.0
CLV_PCH_SM,SCA,P312_S14,IT,2017-04-01,0.6
CLV_PCH_SM,SCA,P312_S14,IT,2017-07-01,1.1
CLV_PCH_SM,SCA,P312_S14,IT,2017-10-01,1.0
CLV_PCH_SM,SCA,P312_S14,IT,2018-01-01,2.9
CLV_PCH_SM,SCA,P312_S14,IT,2018-04-01,1.9
CLV_PCH_SM,SCA,P312_S14,LU,2015-07-01,4.1
CLV_PCH_SM,SCA,P312_S14,LU,2015-10-01,4.1
CLV_PCH_SM,SCA,P312_S14,LU,2016-01-01,-3.2
CLV_PCH_SM,SCA,P312_S14,LU,2016-04-01,-1.3
CLV_PCH_SM,SCA,P312_S14,LU,2016-07-01,-2.2
CLV_PCH_SM,SCA,P312_S14,LU,2016-10-01,0.2
CLV_PCH_SM,SCA,P312_S14,LU,2017-01-01,0.4
CLV_PCH_SM,SCA,P312_S14,LU,2017-04-01,-0.4
CLV_PCH_SM,SCA,P312_S14,LU,2017-07-01,1.1
CLV_PCH_SM,SCA,P312_S14,LU,2017-10-01,-2.0
CLV_PCH_SM,SCA,P312_S14,LU,2018-01-01,4.7
CLV_PCH_SM,SCA,P312_S14,LU,2018-04-01,3.9
CLV_PCH_SM,SCA,P312_S14,LV,2015-07-01,8.5
