wst_oper,unit,geotime,date,value
RCY_RT,PC,PL,2010-01-01,17
RCY_RT,PC,PL,2011-01-01,23
RCY_RT,PC,PL,2012-01-01,30
RCY_RT,PC,PL,2013-01-01,28
RCY_RT,PC,PL,2014-01-01,27
RCY_RT,PC,PL,2015-01-01,33
RCY_RT,PC,PL,2016-01-01,38
RCY_RT,PC,PT,2008-01-01,21
RCY_RT,PC,PT,2009-01-01,24
RCY_RT,PC,PT,2010-01-01,22
RCY_RT,PC,PT,2011-01-01,30
RCY_RT,PC,PT,2012-01-01,24
RCY_RT,PC,PT,2013-01-01,32
RCY_RT,PC,PT,2014-01-01,38
RCY_RT,PC,PT,2015-01-01,42
RCY_RT,PC,PT,2016-01-01,45
RCY_RT,PC,RO,2008-01-01,
RCY_RT,PC,RO,2009-01-01,17
RCY_RT,PC,RO,2010-01-01,12
RCY_RT,PC,RO,2011-01-01,10
RCY_RT,PC,RO,2012-01-01,14
RCY_RT,PC,RO,2013-01-01,21
RCY_RT,PC,RO,2014-01-01,21
RCY_RT,PC,RO,2015-01-01,
RCY_RT,PC,RO,2016-01-01,
RCY_RT,PC,SE,2008-01-01,62
RCY_RT,PC,SE,2009-01-01,52
RCY_RT,PC,SE,2010-01-01,55
RCY_RT,PC,SE,2011-01-01,64
RCY_RT,PC,SE,2012-01-01,62
RCY_RT,PC,SE,2013-01-01,64
RCY_RT,PC,SE,2014-01-01,52
RCY_RT,PC,SE,2015-01-01,51
RCY_RT,PC,SE,2016-01-01,55
RCY_RT,PC,SI,2008-01-01,
RCY_RT,PC,SI,2009-01-01,17
RCY_RT,PC,SI,2010-01-01,22
RCY_RT,PC,SI,2011-01-01,26
RCY_RT,PC,SI,2012-01-01,26
RCY_RT,PC,SI,2013-01-01,16
RCY_RT,PC,SI,2014-01-01,27
RCY_RT,PC,SI,2015-01-01,47
RCY_RT,PC,SI,2016-01-01,
RCY_RT,PC,SK,2008-01-01,31
RCY_RT,PC,SK,2009-01-01,34
RCY_RT,PC,SK,2010-01-01,34
RCY_RT,PC,SK,2011-01-01,39
RCY_RT,PC,SK,2012-01-01,42
RCY_RT,PC,SK,2013-01-01,41
RCY_RT,PC,SK,2014-01-01,44
RCY_RT,PC,SK,2015-01-01,40
RCY_RT,PC,SK,2016-01-01,50
RCY_RT,PC,UK,2008-01-01,
RCY_RT,PC,UK,2009-01-01,
RCY_RT,PC,UK,2010-01-01,26
RCY_RT,PC,UK,2011-01-01,23
RCY_RT,PC,UK,2012-01-01,22
RCY_RT,PC,UK,2013-01-01,22
RCY_RT,PC,UK,2014-01-01,29
RCY_RT,PC,UK,2015-01-01,36
RCY_RT,PC,UK,2016-01-01,49
