exch_rt,unit,geotime,date,value
REER_IC42_CPI,I10,CZ,2000-01-01,68.74
REER_IC42_CPI,I10,CZ,2001-01-01,72.86
REER_IC42_CPI,I10,CZ,2002-01-01,80.64
REER_IC42_CPI,I10,CZ,2003-01-01,78.91
REER_IC42_CPI,I10,CZ,2004-01-01,79.35
REER_IC42_CPI,I10,CZ,2005-01-01,83.31
REER_IC42_CPI,I10,CZ,2006-01-01,86.94
REER_IC42_CPI,I10,CZ,2007-01-01,89.2
REER_IC42_CPI,I10,CZ,2008-01-01,102.59
REER_IC42_CPI,I10,CZ,2009-01-01,98.72
REER_IC42_CPI,I10,CZ,2010-01-01,100.0
REER_IC42_CPI,I10,CZ,2011-01-01,102.05
REER_IC42_CPI,I10,CZ,2012-01-01,99.18
REER_IC42_CPI,I10,CZ,2013-01-01,96.96
REER_IC42_CPI,I10,CZ,2014-01-01,91.88
REER_IC42_CPI,I10,CZ,2015-01-01,91.2
REER_IC42_CPI,I10,CZ,2016-01-01,93.46
REER_IC42_CPI,I10,CZ,2017-01-01,96.86
REER_IC42_CPI,I10,DE,1995-01-01,119.17
REER_IC42_CPI,I10,DE,1996-01-01,113.54
REER_IC42_CPI,I10,DE,1997-01-01,106.5
REER_IC42_CPI,I10,DE,1998-01-01,107.08
REER_IC42_CPI,I10,DE,1999-01-01,105.52
REER_IC42_CPI,I10,DE,2000-01-01,98.36
REER_IC42_CPI,I10,DE,2001-01-01,98.21
REER_IC42_CPI,I10,DE,2002-01-01,99.03
REER_IC42_CPI,I10,DE,2003-01-01,104.11
REER_IC42_CPI,I10,DE,2004-01-01,105.45
REER_IC42_CPI,I10,DE,2005-01-01,103.54
REER_IC42_CPI,I10,DE,2006-01-01,102.6
REER_IC42_CPI,I10,DE,2007-01-01,103.89
REER_IC42_CPI,I10,DE,2008-01-01,104.48
REER_IC42_CPI,I10,DE,2009-01-01,105.58
REER_IC42_CPI,I10,DE,2010-01-01,100.0
REER_IC42_CPI,I10,DE,2011-01-01,99.43
REER_IC42_CPI,I10,DE,2012-01-01,96.1
REER_IC42_CPI,I10,DE,2013-01-01,98.19
REER_IC42_CPI,I10,DE,2014-01-01,99.01
REER_IC42_CPI,I10,DE,2015-01-01,94.11
REER_IC42_CPI,I10,DE,2016-01-01,95.61
REER_IC42_CPI,I10,DE,2017-01-01,96.51
REER_IC42_CPI,I10,DK,1995-01-01,100.85
REER_IC42_CPI,I10,DK,1996-01-01,99.2
REER_IC42_CPI,I10,DK,1997-01-01,95.43
REER_IC42_CPI,I10,DK,1998-01-01,97.26
REER_IC42_CPI,I10,DK,1999-01-01,97.39
REER_IC42_CPI,I10,DK,2000-01-01,92.86
REER_IC42_CPI,I10,DK,2001-01-01,94.01
REER_IC42_CPI,I10,DK,2002-01-01,95.85
REER_IC42_CPI,I10,DK,2003-01-01,100.78
REER_IC42_CPI,I10,DK,2004-01-01,101.15
REER_IC42_CPI,I10,DK,2005-01-01,99.78
REER_IC42_CPI,I10,DK,2006-01-01,99.15
REER_IC42_CPI,I10,DK,2007-01-01,99.83
REER_IC42_CPI,I10,DK,2008-01-01,102.0
REER_IC42_CPI,I10,DK,2009-01-01,104.65
REER_IC42_CPI,I10,DK,2010-01-01,100.0
REER_IC42_CPI,I10,DK,2011-01-01,99.41
REER_IC42_CPI,I10,DK,2012-01-01,96.51
REER_IC42_CPI,I10,DK,2013-01-01,97.48
REER_IC42_CPI,I10,DK,2014-01-01,98.25
REER_IC42_CPI,I10,DK,2015-01-01,94.94
REER_IC42_CPI,I10,DK,2016-01-01,95.86
REER_IC42_CPI,I10,DK,2017-01-01,96.19
REER_IC42_CPI,I10,EE,1995-01-01,65.84
REER_IC42_CPI,I10,EE,1996-01-01,70.41
REER_IC42_CPI,I10,EE,1997-01-01,70.35
REER_IC42_CPI,I10,EE,1998-01-01,80.6
REER_IC42_CPI,I10,EE,1999-01-01,84.91
REER_IC42_CPI,I10,EE,2000-01-01,81.38
REER_IC42_CPI,I10,EE,2001-01-01,83.74
REER_IC42_CPI,I10,EE,2002-01-01,85.52
REER_IC42_CPI,I10,EE,2003-01-01,88.35
REER_IC42_CPI,I10,EE,2004-01-01,89.76
REER_IC42_CPI,I10,EE,2005-01-01,90.48
REER_IC42_CPI,I10,EE,2006-01-01,91.48
REER_IC42_CPI,I10,EE,2007-01-01,95.59
REER_IC42_CPI,I10,EE,2008-01-01,101.88
REER_IC42_CPI,I10,EE,2009-01-01,103.96
REER_IC42_CPI,I10,EE,2010-01-01,100.0
REER_IC42_CPI,I10,EE,2011-01-01,101.11
REER_IC42_CPI,I10,EE,2012-01-01,100.22
REER_IC42_CPI,I10,EE,2013-01-01,103.13
REER_IC42_CPI,I10,EE,2014-01-01,105.98
REER_IC42_CPI,I10,EE,2015-01-01,106.09
REER_IC42_CPI,I10,EE,2016-01-01,107.68
REER_IC42_CPI,I10,EE,2017-01-01,109.06
REER_IC42_CPI,I10,EL,1995-01-01,94.06
REER_IC42_CPI,I10,EL,1996-01-01,96.44
REER_IC42_CPI,I10,EL,1997-01-01,95.17
REER_IC42_CPI,I10,EL,1998-01-01,93.68
REER_IC42_CPI,I10,EL,1999-01-01,95.98
REER_IC42_CPI,I10,EL,2000-01-01,88.33
REER_IC42_CPI,I10,EL,2001-01-01,88.56
REER_IC42_CPI,I10,EL,2002-01-01,90.75
REER_IC42_CPI,I10,EL,2003-01-01,96.31
REER_IC42_CPI,I10,EL,2004-01-01,97.63
REER_IC42_CPI,I10,EL,2005-01-01,96.53
REER_IC42_CPI,I10,EL,2006-01-01,96.56
REER_IC42_CPI,I10,EL,2007-01-01,97.23
REER_IC42_CPI,I10,EL,2008-01-01,98.82
REER_IC42_CPI,I10,EL,2009-01-01,101.22
REER_IC42_CPI,I10,EL,2010-01-01,100.0
REER_IC42_CPI,I10,EL,2011-01-01,100.64
REER_IC42_CPI,I10,EL,2012-01-01,96.16
REER_IC42_CPI,I10,EL,2013-01-01,95.63
REER_IC42_CPI,I10,EL,2014-01-01,95.03
REER_IC42_CPI,I10,EL,2015-01-01,90.79
REER_IC42_CPI,I10,EL,2016-01-01,91.83
REER_IC42_CPI,I10,EL,2017-01-01,92.35
REER_IC42_CPI,I10,ES,1995-01-01,92.37
REER_IC42_CPI,I10,ES,1996-01-01,93.59
REER_IC42_CPI,I10,ES,1997-01-01,88.68
REER_IC42_CPI,I10,ES,1998-01-01,89.47
REER_IC42_CPI,I10,ES,1999-01-01,89.77
REER_IC42_CPI,I10,ES,2000-01-01,87.08
REER_IC42_CPI,I10,ES,2001-01-01,88.2
REER_IC42_CPI,I10,ES,2002-01-01,90.7
REER_IC42_CPI,I10,ES,2003-01-01,95.77
REER_IC42_CPI,I10,ES,2004-01-01,97.64
REER_IC42_CPI,I10,ES,2005-01-01,97.73
REER_IC42_CPI,I10,ES,2006-01-01,98.71
REER_IC42_CPI,I10,ES,2007-01-01,100.28
REER_IC42_CPI,I10,ES,2008-01-01,102.83
REER_IC42_CPI,I10,ES,2009-01-01,103.29
REER_IC42_CPI,I10,ES,2010-01-01,100.0
REER_IC42_CPI,I10,ES,2011-01-01,100.26
REER_IC42_CPI,I10,ES,2012-01-01,97.84
REER_IC42_CPI,I10,ES,2013-01-01,99.69
REER_IC42_CPI,I10,ES,2014-01-01,99.23
REER_IC42_CPI,I10,ES,2015-01-01,94.79
REER_IC42_CPI,I10,ES,2016-01-01,95.45
REER_IC42_CPI,I10,ES,2017-01-01,96.7
REER_IC42_CPI,I10,FI,1995-01-01,114.86
REER_IC42_CPI,I10,FI,1996-01-01,108.13
REER_IC42_CPI,I10,FI,1997-01-01,102.49
REER_IC42_CPI,I10,FI,1998-01-01,104.25
REER_IC42_CPI,I10,FI,1999-01-01,104.52
REER_IC42_CPI,I10,FI,2000-01-01,99.03
REER_IC42_CPI,I10,FI,2001-01-01,99.91
REER_IC42_CPI,I10,FI,2002-01-01,101.61
REER_IC42_CPI,I10,FI,2003-01-01,107.05
REER_IC42_CPI,I10,FI,2004-01-01,106.58
REER_IC42_CPI,I10,FI,2005-01-01,103.23
REER_IC42_CPI,I10,FI,2006-01-01,101.1
REER_IC42_CPI,I10,FI,2007-01-01,101.28
REER_IC42_CPI,I10,FI,2008-01-01,102.86
REER_IC42_CPI,I10,FI,2009-01-01,106.12
REER_IC42_CPI,I10,FI,2010-01-01,100.0
REER_IC42_CPI,I10,FI,2011-01-01,100.0
REER_IC42_CPI,I10,FI,2012-01-01,97.36
REER_IC42_CPI,I10,FI,2013-01-01,100.18
REER_IC42_CPI,I10,FI,2014-01-01,102.67
REER_IC42_CPI,I10,FI,2015-01-01,99.47
REER_IC42_CPI,I10,FI,2016-01-01,100.66
REER_IC42_CPI,I10,FI,2017-01-01,100.0
REER_IC42_CPI,I10,FR,1995-01-01,108.0
REER_IC42_CPI,I10,FR,1996-01-01,107.05
REER_IC42_CPI,I10,FR,1997-01-01,101.58
REER_IC42_CPI,I10,FR,1998-01-01,102.72
REER_IC42_CPI,I10,FR,1999-01-01,100.65
REER_IC42_CPI,I10,FR,2000-01-01,94.93
REER_IC42_CPI,I10,FR,2001-01-01,95.13
REER_IC42_CPI,I10,FR,2002-01-01,96.65
REER_IC42_CPI,I10,FR,2003-01-01,102.21
REER_IC42_CPI,I10,FR,2004-01-01,103.94
REER_IC42_CPI,I10,FR,2005-01-01,102.37
REER_IC42_CPI,I10,FR,2006-01-01,101.7
REER_IC42_CPI,I10,FR,2007-01-01,102.28
REER_IC42_CPI,I10,FR,2008-01-01,103.93
REER_IC42_CPI,I10,FR,2009-01-01,104.37
REER_IC42_CPI,I10,FR,2010-01-01,100.0
REER_IC42_CPI,I10,FR,2011-01-01,99.4
REER_IC42_CPI,I10,FR,2012-01-01,96.21
REER_IC42_CPI,I10,FR,2013-01-01,97.76
REER_IC42_CPI,I10,FR,2014-01-01,98.09
REER_IC42_CPI,I10,FR,2015-01-01,93.53
REER_IC42_CPI,I10,FR,2016-01-01,94.76
REER_IC42_CPI,I10,FR,2017-01-01,95.22
REER_IC42_CPI,I10,HR,1995-01-01,92.48
REER_IC42_CPI,I10,HR,1996-01-01,89.99
REER_IC42_CPI,I10,HR,1997-01-01,89.07
REER_IC42_CPI,I10,HR,1998-01-01,94.21
REER_IC42_CPI,I10,HR,1999-01-01,91.98
REER_IC42_CPI,I10,HR,2000-01-01,89.82
REER_IC42_CPI,I10,HR,2001-01-01,92.57
REER_IC42_CPI,I10,HR,2002-01-01,94.21
REER_IC42_CPI,I10,HR,2003-01-01,95.21
REER_IC42_CPI,I10,HR,2004-01-01,96.43
REER_IC42_CPI,I10,HR,2005-01-01,96.72
REER_IC42_CPI,I10,HR,2006-01-01,97.8
REER_IC42_CPI,I10,HR,2007-01-01,98.21
REER_IC42_CPI,I10,HR,2008-01-01,102.12
REER_IC42_CPI,I10,HR,2009-01-01,103.56
REER_IC42_CPI,I10,HR,2010-01-01,100.0
REER_IC42_CPI,I10,HR,2011-01-01,97.32
REER_IC42_CPI,I10,HR,2012-01-01,94.9
REER_IC42_CPI,I10,HR,2013-01-01,96.08
REER_IC42_CPI,I10,HR,2014-01-01,96.51
REER_IC42_CPI,I10,HR,2015-01-01,95.12
REER_IC42_CPI,I10,HR,2016-01-01,96.16
REER_IC42_CPI,I10,HR,2017-01-01,96.49
REER_IC42_CPI,I10,HU,1995-01-01,67.42
REER_IC42_CPI,I10,HU,1996-01-01,67.43
REER_IC42_CPI,I10,HU,1997-01-01,70.59
REER_IC42_CPI,I10,HU,1998-01-01,71.43
REER_IC42_CPI,I10,HU,1999-01-01,73.94
REER_IC42_CPI,I10,HU,2000-01-01,74.69
REER_IC42_CPI,I10,HU,2001-01-01,80.56
REER_IC42_CPI,I10,HU,2002-01-01,88.36
REER_IC42_CPI,I10,HU,2003-01-01,89.82
REER_IC42_CPI,I10,HU,2004-01-01,95.12
REER_IC42_CPI,I10,HU,2005-01-01,96.3
REER_IC42_CPI,I10,HU,2006-01-01,91.38
REER_IC42_CPI,I10,HU,2007-01-01,101.34
REER_IC42_CPI,I10,HU,2008-01-01,103.9
REER_IC42_CPI,I10,HU,2009-01-01,98.41
REER_IC42_CPI,I10,HU,2010-01-01,100.0
REER_IC42_CPI,I10,HU,2011-01-01,99.5
REER_IC42_CPI,I10,HU,2012-01-01,97.6
REER_IC42_CPI,I10,HU,2013-01-01,96.21
REER_IC42_CPI,I10,HU,2014-01-01,92.76
REER_IC42_CPI,I10,HU,2015-01-01,90.65
REER_IC42_CPI,I10,HU,2016-01-01,91.34
REER_IC42_CPI,I10,HU,2017-01-01,92.86
REER_IC42_CPI,I10,IE,1995-01-01,88.99
REER_IC42_CPI,I10,IE,1996-01-01,90.56
REER_IC42_CPI,I10,IE,1997-01-01,91.26
REER_IC42_CPI,I10,IE,1998-01-01,88.56
REER_IC42_CPI,I10,IE,1999-01-01,87.17
REER_IC42_CPI,I10,IE,2000-01-01,84.41
REER_IC42_CPI,I10,IE,2001-01-01,86.67
REER_IC42_CPI,I10,IE,2002-01-01,90.98
REER_IC42_CPI,I10,IE,2003-01-01,99.9
REER_IC42_CPI,I10,IE,2004-01-01,102.6
REER_IC42_CPI,I10,IE,2005-01-01,102.01
REER_IC42_CPI,I10,IE,2006-01-01,102.55
REER_IC42_CPI,I10,IE,2007-01-01,105.71
REER_IC42_CPI,I10,IE,2008-01-01,109.5
REER_IC42_CPI,I10,IE,2009-01-01,107.84
REER_IC42_CPI,I10,IE,2010-01-01,100.0
REER_IC42_CPI,I10,IE,2011-01-01,99.0
REER_IC42_CPI,I10,IE,2012-01-01,94.67
REER_IC42_CPI,I10,IE,2013-01-01,96.18
REER_IC42_CPI,I10,IE,2014-01-01,95.43
REER_IC42_CPI,I10,IE,2015-01-01,88.64
REER_IC42_CPI,I10,IE,2016-01-01,89.43
REER_IC42_CPI,I10,IE,2017-01-01,89.52
REER_IC42_CPI,I10,IT,1995-01-01,88.58
REER_IC42_CPI,I10,IT,1996-01-01,97.49
REER_IC42_CPI,I10,IT,1997-01-01,96.45
REER_IC42_CPI,I10,IT,1998-01-01,97.88
REER_IC42_CPI,I10,IT,1999-01-01,97.34
REER_IC42_CPI,I10,IT,2000-01-01,92.49
REER_IC42_CPI,I10,IT,2001-01-01,93.06
REER_IC42_CPI,I10,IT,2002-01-01,95.15
REER_IC42_CPI,I10,IT,2003-01-01,101.55
REER_IC42_CPI,I10,IT,2004-01-01,103.21
REER_IC42_CPI,I10,IT,2005-01-01,101.56
REER_IC42_CPI,I10,IT,2006-01-01,101.09
REER_IC42_CPI,I10,IT,2007-01-01,101.98
REER_IC42_CPI,I10,IT,2008-01-01,103.45
REER_IC42_CPI,I10,IT,2009-01-01,104.77
REER_IC42_CPI,I10,IT,2010-01-01,100.0
REER_IC42_CPI,I10,IT,2011-01-01,100.14
REER_IC42_CPI,I10,IT,2012-01-01,98.25
REER_IC42_CPI,I10,IT,2013-01-01,100.08
REER_IC42_CPI,I10,IT,2014-01-01,100.33
REER_IC42_CPI,I10,IT,2015-01-01,95.92
REER_IC42_CPI,I10,IT,2016-01-01,96.73
REER_IC42_CPI,I10,IT,2017-01-01,97.24
REER_IC42_CPI,I10,LT,1995-01-01,48.97
REER_IC42_CPI,I10,LT,1996-01-01,56.27
REER_IC42_CPI,I10,LT,1997-01-01,64.89
REER_IC42_CPI,I10,LT,1998-01-01,74.58
REER_IC42_CPI,I10,LT,1999-01-01,82.3
REER_IC42_CPI,I10,LT,2000-01-01,88.45
REER_IC42_CPI,I10,LT,2001-01-01,88.75
REER_IC42_CPI,I10,LT,2002-01-01,91.08
REER_IC42_CPI,I10,LT,2003-01-01,93.01
REER_IC42_CPI,I10,LT,2004-01-01,92.5
REER_IC42_CPI,I10,LT,2005-01-01,90.83
REER_IC42_CPI,I10,LT,2006-01-01,90.56
REER_IC42_CPI,I10,LT,2007-01-01,93.26
REER_IC42_CPI,I10,LT,2008-01-01,98.9
REER_IC42_CPI,I10,LT,2009-01-01,105.67
REER_IC42_CPI,I10,LT,2010-01-01,100.0
REER_IC42_CPI,I10,LT,2011-01-01,100.6
REER_IC42_CPI,I10,LT,2012-01-01,98.55
REER_IC42_CPI,I10,LT,2013-01-01,99.41
REER_IC42_CPI,I10,LT,2014-01-01,102.36
REER_IC42_CPI,I10,LT,2015-01-01,102.75
REER_IC42_CPI,I10,LT,2016-01-01,104.72
REER_IC42_CPI,I10,LT,2017-01-01,104.75
REER_IC42_CPI,I10,LU,1995-01-01,100.28
REER_IC42_CPI,I10,LU,1996-01-01,96.71
REER_IC42_CPI,I10,LU,1997-01-01,91.72
REER_IC42_CPI,I10,LU,1998-01-01,91.92
REER_IC42_CPI,I10,LU,1999-01-01,91.36
REER_IC42_CPI,I10,LU,2000-01-01,90.18
REER_IC42_CPI,I10,LU,2001-01-01,90.59
REER_IC42_CPI,I10,LU,2002-01-01,91.35
REER_IC42_CPI,I10,LU,2003-01-01,94.74
REER_IC42_CPI,I10,LU,2004-01-01,96.46
REER_IC42_CPI,I10,LU,2005-01-01,97.41
REER_IC42_CPI,I10,LU,2006-01-01,97.92
REER_IC42_CPI,I10,LU,2007-01-01,98.79
REER_IC42_CPI,I10,LU,2008-01-01,100.75
REER_IC42_CPI,I10,LU,2009-01-01,101.69
REER_IC42_CPI,I10,LU,2010-01-01,100.0
REER_IC42_CPI,I10,LU,2011-01-01,100.81
REER_IC42_CPI,I10,LU,2012-01-01,99.25
REER_IC42_CPI,I10,LU,2013-01-01,100.79
REER_IC42_CPI,I10,LU,2014-01-01,101.33
REER_IC42_CPI,I10,LU,2015-01-01,98.7
REER_IC42_CPI,I10,LU,2016-01-01,99.4
REER_IC42_CPI,I10,LU,2017-01-01,100.42
REER_IC42_CPI,I10,LV,1995-01-01,67.63
REER_IC42_CPI,I10,LV,1996-01-01,69.56
REER_IC42_CPI,I10,LV,1997-01-01,74.1
REER_IC42_CPI,I10,LV,1998-01-01,81.06
REER_IC42_CPI,I10,LV,1999-01-01,88.38
REER_IC42_CPI,I10,LV,2000-01-01,93.68
REER_IC42_CPI,I10,LV,2001-01-01,93.25
REER_IC42_CPI,I10,LV,2002-01-01,90.51
REER_IC42_CPI,I10,LV,2003-01-01,86.51
REER_IC42_CPI,I10,LV,2004-01-01,87.09
REER_IC42_CPI,I10,LV,2005-01-01,85.59
REER_IC42_CPI,I10,LV,2006-01-01,87.99
REER_IC42_CPI,I10,LV,2007-01-01,93.74
REER_IC42_CPI,I10,LV,2008-01-01,103.33
REER_IC42_CPI,I10,LV,2009-01-01,108.64
REER_IC42_CPI,I10,LV,2010-01-01,100.0
REER_IC42_CPI,I10,LV,2011-01-01,100.83
REER_IC42_CPI,I10,LV,2012-01-01,99.28
REER_IC42_CPI,I10,LV,2013-01-01,98.33
REER_IC42_CPI,I10,LV,2014-01-01,101.22
REER_IC42_CPI,I10,LV,2015-01-01,101.87
REER_IC42_CPI,I10,LV,2016-01-01,103.15
REER_IC42_CPI,I10,LV,2017-01-01,102.9
REER_IC42_CPI,I10,MT,1995-01-01,84.95
REER_IC42_CPI,I10,MT,1996-01-01,85.11
REER_IC42_CPI,I10,MT,1997-01-01,87.78
REER_IC42_CPI,I10,MT,1998-01-01,91.59
REER_IC42_CPI,I10,MT,1999-01-01,91.43
REER_IC42_CPI,I10,MT,2000-01-01,90.27
REER_IC42_CPI,I10,MT,2001-01-01,91.33
REER_IC42_CPI,I10,MT,2002-01-01,93.17
REER_IC42_CPI,I10,MT,2003-01-01,96.77
REER_IC42_CPI,I10,MT,2004-01-01,99.54
REER_IC42_CPI,I10,MT,2005-01-01,98.71
REER_IC42_CPI,I10,MT,2006-01-01,99.46
REER_IC42_CPI,I10,MT,2007-01-01,100.75
REER_IC42_CPI,I10,MT,2008-01-01,104.54
REER_IC42_CPI,I10,MT,2009-01-01,105.32
REER_IC42_CPI,I10,MT,2010-01-01,100.0
REER_IC42_CPI,I10,MT,2011-01-01,99.3
REER_IC42_CPI,I10,MT,2012-01-01,97.34
REER_IC42_CPI,I10,MT,2013-01-01,98.77
REER_IC42_CPI,I10,MT,2014-01-01,99.4
REER_IC42_CPI,I10,MT,2015-01-01,94.7
REER_IC42_CPI,I10,MT,2016-01-01,96.02
REER_IC42_CPI,I10,MT,2017-01-01,97.11
REER_IC42_CPI,I10,NL,1995-01-01,103.06
REER_IC42_CPI,I10,NL,1996-01-01,99.58
REER_IC42_CPI,I10,NL,1997-01-01,94.86
REER_IC42_CPI,I10,NL,1998-01-01,96.07
REER_IC42_CPI,I10,NL,1999-01-01,96.3
REER_IC42_CPI,I10,NL,2000-01-01,92.93
REER_IC42_CPI,I10,NL,2001-01-01,96.24
REER_IC42_CPI,I10,NL,2002-01-01,99.08
REER_IC42_CPI,I10,NL,2003-01-01,103.54
REER_IC42_CPI,I10,NL,2004-01-01,103.79
REER_IC42_CPI,I10,NL,2005-01-01,102.21
REER_IC42_CPI,I10,NL,2006-01-01,101.38
REER_IC42_CPI,I10,NL,2007-01-01,101.56
REER_IC42_CPI,I10,NL,2008-01-01,102.16
REER_IC42_CPI,I10,NL,2009-01-01,104.09
REER_IC42_CPI,I10,NL,2010-01-01,100.0
REER_IC42_CPI,I10,NL,2011-01-01,99.69
REER_IC42_CPI,I10,NL,2012-01-01,97.86
REER_IC42_CPI,I10,NL,2013-01-01,100.48
REER_IC42_CPI,I10,NL,2014-01-01,100.41
REER_IC42_CPI,I10,NL,2015-01-01,97.1
REER_IC42_CPI,I10,NL,2016-01-01,98.3
REER_IC42_CPI,I10,NL,2017-01-01,98.76
REER_IC42_CPI,I10,PL,1995-01-01,72.29
REER_IC42_CPI,I10,PL,1996-01-01,76.7
REER_IC42_CPI,I10,PL,1997-01-01,78.41
REER_IC42_CPI,I10,PL,1998-01-01,85.58
REER_IC42_CPI,I10,PL,1999-01-01,84.27
REER_IC42_CPI,I10,PL,2000-01-01,92.46
REER_IC42_CPI,I10,PL,2001-01-01,103.44
REER_IC42_CPI,I10,PL,2002-01-01,98.84
REER_IC42_CPI,I10,PL,2003-01-01,88.11
REER_IC42_CPI,I10,PL,2004-01-01,87.11
REER_IC42_CPI,I10,PL,2005-01-01,96.84
REER_IC42_CPI,I10,PL,2006-01-01,98.24
REER_IC42_CPI,I10,PL,2007-01-01,101.32
REER_IC42_CPI,I10,PL,2008-01-01,110.26
