indic_bt,nace_r2,unit,geotime,date,value
TOVT,G47,I2015_SCA,IE,2017-12-01,104
TOVT,G47,I2015_SCA,IE,2018-01-01,105
TOVT,G47,I2015_SCA,IE,2018-02-01,105
TOVT,G47,I2015_SCA,IE,2018-03-01,102
TOVT,G47,I2015_SCA,IE,2018-04-01,105
TOVT,G47,I2015_SCA,IE,2018-05-01,107
TOVT,G47,I2015_SCA,IE,2018-06-01,107
TOVT,G47,I2015_SCA,IE,2018-07-01,107
TOVT,G47,I2015_SCA,IE,2018-08-01,107
TOVT,G47,I2015_SCA,IE,2018-09-01,
TOVT,G47,I2015_SCA,IT,2017-10-01,100
TOVT,G47,I2015_SCA,IT,2017-11-01,101
TOVT,G47,I2015_SCA,IT,2017-12-01,101
TOVT,G47,I2015_SCA,IT,2018-01-01,101
TOVT,G47,I2015_SCA,IT,2018-02-01,101
TOVT,G47,I2015_SCA,IT,2018-03-01,101
TOVT,G47,I2015_SCA,IT,2018-04-01,100
TOVT,G47,I2015_SCA,IT,2018-05-01,102
TOVT,G47,I2015_SCA,IT,2018-06-01,102
TOVT,G47,I2015_SCA,IT,2018-07-01,102
TOVT,G47,I2015_SCA,IT,2018-08-01,102
TOVT,G47,I2015_SCA,IT,2018-09-01,
TOVT,G47,I2015_SCA,LT,2017-10-01,116
TOVT,G47,I2015_SCA,LT,2017-11-01,119
TOVT,G47,I2015_SCA,LT,2017-12-01,121
TOVT,G47,I2015_SCA,LT,2018-01-01,122
TOVT,G47,I2015_SCA,LT,2018-02-01,121
TOVT,G47,I2015_SCA,LT,2018-03-01,122
TOVT,G47,I2015_SCA,LT,2018-04-01,123
TOVT,G47,I2015_SCA,LT,2018-05-01,126
TOVT,G47,I2015_SCA,LT,2018-06-01,126
TOVT,G47,I2015_SCA,LT,2018-07-01,127
TOVT,G47,I2015_SCA,LT,2018-08-01,127
TOVT,G47,I2015_SCA,LT,2018-09-01,
TOVT,G47,I2015_SCA,LU,2017-10-01,35
TOVT,G47,I2015_SCA,LU,2017-11-01,35
TOVT,G47,I2015_SCA,LU,2017-12-01,35
TOVT,G47,I2015_SCA,LU,2018-01-01,36
TOVT,G47,I2015_SCA,LU,2018-02-01,35
TOVT,G47,I2015_SCA,LU,2018-03-01,36
TOVT,G47,I2015_SCA,LU,2018-04-01,36
TOVT,G47,I2015_SCA,LU,2018-05-01,36
TOVT,G47,I2015_SCA,LU,2018-06-01,36
TOVT,G47,I2015_SCA,LU,2018-07-01,36
TOVT,G47,I2015_SCA,LU,2018-08-01,37
TOVT,G47,I2015_SCA,LU,2018-09-01,
TOVT,G47,I2015_SCA,LV,2017-10-01,110
TOVT,G47,I2015_SCA,LV,2017-11-01,112
TOVT,G47,I2015_SCA,LV,2017-12-01,112
TOVT,G47,I2015_SCA,LV,2018-01-01,114
TOVT,G47,I2015_SCA,LV,2018-02-01,112
TOVT,G47,I2015_SCA,LV,2018-03-01,114
TOVT,G47,I2015_SCA,LV,2018-04-01,113
TOVT,G47,I2015_SCA,LV,2018-05-01,117
TOVT,G47,I2015_SCA,LV,2018-06-01,116
TOVT,G47,I2015_SCA,LV,2018-07-01,116
TOVT,G47,I2015_SCA,LV,2018-08-01,115
TOVT,G47,I2015_SCA,LV,2018-09-01,
TOVT,G47,I2015_SCA,ME,2017-10-01,110
TOVT,G47,I2015_SCA,ME,2017-11-01,110
TOVT,G47,I2015_SCA,ME,2017-12-01,116
TOVT,G47,I2015_SCA,ME,2018-01-01,112
TOVT,G47,I2015_SCA,ME,2018-02-01,112
TOVT,G47,I2015_SCA,ME,2018-03-01,112
TOVT,G47,I2015_SCA,ME,2018-04-01,113
TOVT,G47,I2015_SCA,ME,2018-05-01,114
TOVT,G47,I2015_SCA,ME,2018-06-01,114
TOVT,G47,I2015_SCA,ME,2018-07-01,112
TOVT,G47,I2015_SCA,ME,2018-08-01,113
TOVT,G47,I2015_SCA,ME,2018-09-01,
TOVT,G47,I2015_SCA,MK,2017-10-01,106
TOVT,G47,I2015_SCA,MK,2017-11-01,112
TOVT,G47,I2015_SCA,MK,2017-12-01,109
TOVT,G47,I2015_SCA,MK,2018-01-01,115
TOVT,G47,I2015_SCA,MK,2018-02-01,111
TOVT,G47,I2015_SCA,MK,2018-03-01,112
TOVT,G47,I2015_SCA,MK,2018-04-01,118
TOVT,G47,I2015_SCA,MK,2018-05-01,120
TOVT,G47,I2015_SCA,MK,2018-06-01,119
TOVT,G47,I2015_SCA,MK,2018-07-01,118
TOVT,G47,I2015_SCA,MK,2018-08-01,121
TOVT,G47,I2015_SCA,MK,2018-09-01,
TOVT,G47,I2015_SCA,MT,2017-10-01,112
TOVT,G47,I2015_SCA,MT,2017-11-01,111
TOVT,G47,I2015_SCA,MT,2017-12-01,113
TOVT,G47,I2015_SCA,MT,2018-01-01,113
TOVT,G47,I2015_SCA,MT,2018-02-01,113
TOVT,G47,I2015_SCA,MT,2018-03-01,112
TOVT,G47,I2015_SCA,MT,2018-04-01,112
TOVT,G47,I2015_SCA,MT,2018-05-01,112
TOVT,G47,I2015_SCA,MT,2018-06-01,112
TOVT,G47,I2015_SCA,MT,2018-07-01,111
TOVT,G47,I2015_SCA,MT,2018-08-01,112
TOVT,G47,I2015_SCA,MT,2018-09-01,
TOVT,G47,I2015_SCA,NL,2017-10-01,106
TOVT,G47,I2015_SCA,NL,2017-11-01,109
TOVT,G47,I2015_SCA,NL,2017-12-01,107
TOVT,G47,I2015_SCA,NL,2018-01-01,109
TOVT,G47,I2015_SCA,NL,2018-02-01,108
TOVT,G47,I2015_SCA,NL,2018-03-01,107
TOVT,G47,I2015_SCA,NL,2018-04-01,110
TOVT,G47,I2015_SCA,NL,2018-05-01,110
TOVT,G47,I2015_SCA,NL,2018-06-01,110
TOVT,G47,I2015_SCA,NL,2018-07-01,111
TOVT,G47,I2015_SCA,NL,2018-08-01,110
TOVT,G47,I2015_SCA,NL,2018-09-01,
TOVT,G47,I2015_SCA,NO,2017-10-01,105
TOVT,G47,I2015_SCA,NO,2017-11-01,107
TOVT,G47,I2015_SCA,NO,2017-12-01,106
TOVT,G47,I2015_SCA,NO,2018-01-01,106
TOVT,G47,I2015_SCA,NO,2018-02-01,107
TOVT,G47,I2015_SCA,NO,2018-03-01,107
TOVT,G47,I2015_SCA,NO,2018-04-01,108
TOVT,G47,I2015_SCA,NO,2018-05-01,109
TOVT,G47,I2015_SCA,NO,2018-06-01,107
TOVT,G47,I2015_SCA,NO,2018-07-01,108
TOVT,G47,I2015_SCA,NO,2018-08-01,109
TOVT,G47,I2015_SCA,NO,2018-09-01,
TOVT,G47,I2015_SCA,PL,2017-10-01,113
TOVT,G47,I2015_SCA,PL,2017-11-01,116
TOVT,G47,I2015_SCA,PL,2017-12-01,115
TOVT,G47,I2015_SCA,PL,2018-01-01,116
TOVT,G47,I2015_SCA,PL,2018-02-01,117
TOVT,G47,I2015_SCA,PL,2018-03-01,117
TOVT,G47,I2015_SCA,PL,2018-04-01,119
TOVT,G47,I2015_SCA,PL,2018-05-01,121
TOVT,G47,I2015_SCA,PL,2018-06-01,121
TOVT,G47,I2015_SCA,PL,2018-07-01,122
TOVT,G47,I2015_SCA,PL,2018-08-01,121
TOVT,G47,I2015_SCA,PL,2018-09-01,
TOVT,G47,I2015_SCA,PT,2017-10-01,107
TOVT,G47,I2015_SCA,PT,2017-11-01,111
TOVT,G47,I2015_SCA,PT,2017-12-01,111
TOVT,G47,I2015_SCA,PT,2018-01-01,111
TOVT,G47,I2015_SCA,PT,2018-02-01,110
TOVT,G47,I2015_SCA,PT,2018-03-01,112
TOVT,G47,I2015_SCA,PT,2018-04-01,109
TOVT,G47,I2015_SCA,PT,2018-05-01,115
TOVT,G47,I2015_SCA,PT,2018-06-01,114
TOVT,G47,I2015_SCA,PT,2018-07-01,112
TOVT,G47,I2015_SCA,PT,2018-08-01,114
TOVT,G47,I2015_SCA,PT,2018-09-01,
TOVT,G47,I2015_SCA,RO,2017-10-01,128
TOVT,G47,I2015_SCA,RO,2017-11-01,130
TOVT,G47,I2015_SCA,RO,2017-12-01,133
TOVT,G47,I2015_SCA,RO,2018-01-01,132
TOVT,G47,I2015_SCA,RO,2018-02-01,129
TOVT,G47,I2015_SCA,RO,2018-03-01,131
TOVT,G47,I2015_SCA,RO,2018-04-01,135
TOVT,G47,I2015_SCA,RO,2018-05-01,137
TOVT,G47,I2015_SCA,RO,2018-06-01,138
TOVT,G47,I2015_SCA,RO,2018-07-01,137
TOVT,G47,I2015_SCA,RO,2018-08-01,137
TOVT,G47,I2015_SCA,RO,2018-09-01,
TOVT,G47,I2015_SCA,RS,2017-10-01,117
TOVT,G47,I2015_SCA,RS,2017-11-01,118
TOVT,G47,I2015_SCA,RS,2017-12-01,119
TOVT,G47,I2015_SCA,RS,2018-01-01,120
TOVT,G47,I2015_SCA,RS,2018-02-01,118
TOVT,G47,I2015_SCA,RS,2018-03-01,120
TOVT,G47,I2015_SCA,RS,2018-04-01,121
TOVT,G47,I2015_SCA,RS,2018-05-01,123
TOVT,G47,I2015_SCA,RS,2018-06-01,123
TOVT,G47,I2015_SCA,RS,2018-07-01,124
TOVT,G47,I2015_SCA,RS,2018-08-01,126
TOVT,G47,I2015_SCA,RS,2018-09-01,
TOVT,G47,I2015_SCA,SE,2017-10-01,106
TOVT,G47,I2015_SCA,SE,2017-11-01,107
TOVT,G47,I2015_SCA,SE,2017-12-01,106
TOVT,G47,I2015_SCA,SE,2018-01-01,106
TOVT,G47,I2015_SCA,SE,2018-02-01,106
TOVT,G47,I2015_SCA,SE,2018-03-01,107
TOVT,G47,I2015_SCA,SE,2018-04-01,109
TOVT,G47,I2015_SCA,SE,2018-05-01,109
TOVT,G47,I2015_SCA,SE,2018-06-01,107
TOVT,G47,I2015_SCA,SE,2018-07-01,107
TOVT,G47,I2015_SCA,SE,2018-08-01,108
TOVT,G47,I2015_SCA,SE,2018-09-01,
TOVT,G47,I2015_SCA,SI,2017-10-01,112
TOVT,G47,I2015_SCA,SI,2017-11-01,116
TOVT,G47,I2015_SCA,SI,2017-12-01,114
TOVT,G47,I2015_SCA,SI,2018-01-01,114
TOVT,G47,I2015_SCA,SI,2018-02-01,114
TOVT,G47,I2015_SCA,SI,2018-03-01,115
TOVT,G47,I2015_SCA,SI,2018-04-01,113
TOVT,G47,I2015_SCA,SI,2018-05-01,118
TOVT,G47,I2015_SCA,SI,2018-06-01,119
TOVT,G47,I2015_SCA,SI,2018-07-01,118
TOVT,G47,I2015_SCA,SI,2018-08-01,119
TOVT,G47,I2015_SCA,SI,2018-09-01,
TOVT,G47,I2015_SCA,SK,2017-10-01,111
TOVT,G47,I2015_SCA,SK,2017-11-01,112
TOVT,G47,I2015_SCA,SK,2017-12-01,113
TOVT,G47,I2015_SCA,SK,2018-01-01,112
TOVT,G47,I2015_SCA,SK,2018-02-01,113
TOVT,G47,I2015_SCA,SK,2018-03-01,114
TOVT,G47,I2015_SCA,SK,2018-04-01,114
TOVT,G47,I2015_SCA,SK,2018-05-01,115
TOVT,G47,I2015_SCA,SK,2018-06-01,115
TOVT,G47,I2015_SCA,SK,2018-07-01,116
TOVT,G47,I2015_SCA,SK,2018-08-01,116
TOVT,G47,I2015_SCA,SK,2018-09-01,
TOVT,G47,I2015_SCA,TR,2017-10-01,135
TOVT,G47,I2015_SCA,TR,2017-11-01,138
TOVT,G47,I2015_SCA,TR,2017-12-01,141
TOVT,G47,I2015_SCA,TR,2018-01-01,144
TOVT,G47,I2015_SCA,TR,2018-02-01,144
TOVT,G47,I2015_SCA,TR,2018-03-01,147
TOVT,G47,I2015_SCA,TR,2018-04-01,151
TOVT,G47,I2015_SCA,TR,2018-05-01,152
TOVT,G47,I2015_SCA,TR,2018-06-01,155
TOVT,G47,I2015_SCA,TR,2018-07-01,158
TOVT,G47,I2015_SCA,TR,2018-08-01,162
TOVT,G47,I2015_SCA,TR,2018-09-01,
TOVT,G47,I2015_SCA,UK,2017-10-01,109
TOVT,G47,I2015_SCA,UK,2017-11-01,110
TOVT,G47,I2015_SCA,UK,2017-12-01,110
TOVT,G47,I2015_SCA,UK,2018-01-01,109
TOVT,G47,I2015_SCA,UK,2018-02-01,110
TOVT,G47,I2015_SCA,UK,2018-03-01,110
TOVT,G47,I2015_SCA,UK,2018-04-01,111
TOVT,G47,I2015_SCA,UK,2018-05-01,113
TOVT,G47,I2015_SCA,UK,2018-06-01,113
TOVT,G47,I2015_SCA,UK,2018-07-01,114
TOVT,G47,I2015_SCA,UK,2018-08-01,114
TOVT,G47,I2015_SCA,UK,2018-09-01,114
TOVT,G47,PCH_M12_CA,AT,2017-10-01,0
TOVT,G47,PCH_M12_CA,AT,2017-11-01,4
TOVT,G47,PCH_M12_CA,AT,2017-12-01,2
TOVT,G47,PCH_M12_CA,AT,2018-01-01,2
TOVT,G47,PCH_M12_CA,AT,2018-02-01,2
TOVT,G47,PCH_M12_CA,AT,2018-03-01,2
TOVT,G47,PCH_M12_CA,AT,2018-04-01,3
TOVT,G47,PCH_M12_CA,AT,2018-05-01,2
TOVT,G47,PCH_M12_CA,AT,2018-06-01,1
TOVT,G47,PCH_M12_CA,AT,2018-07-01,1
TOVT,G47,PCH_M12_CA,AT,2018-08-01,3
TOVT,G47,PCH_M12_CA,AT,2018-09-01,
TOVT,G47,PCH_M12_CA,BE,2017-10-01,1
TOVT,G47,PCH_M12_CA,BE,2017-11-01,1
TOVT,G47,PCH_M12_CA,BE,2017-12-01,1
TOVT,G47,PCH_M12_CA,BE,2018-01-01,0
TOVT,G47,PCH_M12_CA,BE,2018-02-01,2
TOVT,G47,PCH_M12_CA,BE,2018-03-01,2
TOVT,G47,PCH_M12_CA,BE,2018-04-01,0
TOVT,G47,PCH_M12_CA,BE,2018-05-01,1
TOVT,G47,PCH_M12_CA,BE,2018-06-01,3
TOVT,G47,PCH_M12_CA,BE,2018-07-01,0
TOVT,G47,PCH_M12_CA,BE,2018-08-01,1
TOVT,G47,PCH_M12_CA,BE,2018-09-01,
TOVT,G47,PCH_M12_CA,BG,2017-10-01,3
TOVT,G47,PCH_M12_CA,BG,2017-11-01,5
TOVT,G47,PCH_M12_CA,BG,2017-12-01,5
TOVT,G47,PCH_M12_CA,BG,2018-01-01,5
TOVT,G47,PCH_M12_CA,BG,2018-02-01,4
TOVT,G47,PCH_M12_CA,BG,2018-03-01,3
TOVT,G47,PCH_M12_CA,BG,2018-04-01,6
TOVT,G47,PCH_M12_CA,BG,2018-05-01,8
TOVT,G47,PCH_M12_CA,BG,2018-06-01,10
TOVT,G47,PCH_M12_CA,BG,2018-07-01,9
TOVT,G47,PCH_M12_CA,BG,2018-08-01,9
TOVT,G47,PCH_M12_CA,BG,2018-09-01,
TOVT,G47,PCH_M12_CA,CH,2017-10-01,1
TOVT,G47,PCH_M12_CA,CH,2017-11-01,0
TOVT,G47,PCH_M12_CA,CH,2017-12-01,2
TOVT,G47,PCH_M12_CA,CH,2018-01-01,0
TOVT,G47,PCH_M12_CA,CH,2018-02-01,0
TOVT,G47,PCH_M12_CA,CH,2018-03-01,0
TOVT,G47,PCH_M12_CA,CH,2018-04-01,3
TOVT,G47,PCH_M12_CA,CH,2018-05-01,1
TOVT,G47,PCH_M12_CA,CH,2018-06-01,1
TOVT,G47,PCH_M12_CA,CH,2018-07-01,0
TOVT,G47,PCH_M12_CA,CH,2018-08-01,1
TOVT,G47,PCH_M12_CA,CH,2018-09-01,
TOVT,G47,PCH_M12_CA,CY,2017-10-01,5
TOVT,G47,PCH_M12_CA,CY,2017-11-01,5
TOVT,G47,PCH_M12_CA,CY,2017-12-01,3
TOVT,G47,PCH_M12_CA,CY,2018-01-01,6
TOVT,G47,PCH_M12_CA,CY,2018-02-01,4
TOVT,G47,PCH_M12_CA,CY,2018-03-01,7
TOVT,G47,PCH_M12_CA,CY,2018-04-01,2
TOVT,G47,PCH_M12_CA,CY,2018-05-01,5
TOVT,G47,PCH_M12_CA,CY,2018-06-01,7
TOVT,G47,PCH_M12_CA,CY,2018-07-01,4
TOVT,G47,PCH_M12_CA,CY,2018-08-01,
TOVT,G47,PCH_M12_CA,CY,2018-09-01,
TOVT,G47,PCH_M12_CA,CZ,2017-10-01,5
TOVT,G47,PCH_M12_CA,CZ,2017-11-01,9
