unit,geotime,date,value
PCH_10Y,HU,2001-01-01,
PCH_10Y,HU,2002-01-01,
PCH_10Y,HU,2003-01-01,
PCH_10Y,HU,2004-01-01,127.1
PCH_10Y,HU,2005-01-01,135.4
PCH_10Y,HU,2006-01-01,99.3
PCH_10Y,HU,2007-01-01,74.5
PCH_10Y,HU,2008-01-01,58.0
PCH_10Y,HU,2009-01-01,46.9
PCH_10Y,HU,2010-01-01,34.0
PCH_10Y,HU,2011-01-01,23.5
PCH_10Y,HU,2012-01-01,19.9
PCH_10Y,HU,2013-01-01,13.1
PCH_10Y,HU,2014-01-01,8.9
PCH_10Y,HU,2015-01-01,3.4
PCH_10Y,HU,2016-01-01,5.4
PCH_10Y,HU,2017-01-01,6.3
PCH_10Y,IE,1995-01-01,
PCH_10Y,IE,1996-01-01,
PCH_10Y,IE,1997-01-01,
PCH_10Y,IE,1998-01-01,
PCH_10Y,IE,1999-01-01,
PCH_10Y,IE,2000-01-01,
PCH_10Y,IE,2001-01-01,
PCH_10Y,IE,2002-01-01,
PCH_10Y,IE,2003-01-01,
PCH_10Y,IE,2004-01-01,8.9
PCH_10Y,IE,2005-01-01,16.9
PCH_10Y,IE,2006-01-01,21.8
PCH_10Y,IE,2007-01-01,25.5
PCH_10Y,IE,2008-01-01,22.9
PCH_10Y,IE,2009-01-01,12.1
PCH_10Y,IE,2010-01-01,0.8
PCH_10Y,IE,2011-01-01,-5.8
PCH_10Y,IE,2012-01-01,-6.5
PCH_10Y,IE,2013-01-01,-9.5
PCH_10Y,IE,2014-01-01,-15.4
PCH_10Y,IE,2015-01-01,-32.1
PCH_10Y,IE,2016-01-01,-34.6
PCH_10Y,IE,2017-01-01,-39.2
PCH_10Y,IT,1995-01-01,
PCH_10Y,IT,1996-01-01,
PCH_10Y,IT,1997-01-01,
PCH_10Y,IT,1998-01-01,
PCH_10Y,IT,1999-01-01,
PCH_10Y,IT,2000-01-01,
PCH_10Y,IT,2001-01-01,
PCH_10Y,IT,2002-01-01,
PCH_10Y,IT,2003-01-01,
PCH_10Y,IT,2004-01-01,11.4
PCH_10Y,IT,2005-01-01,12.7
PCH_10Y,IT,2006-01-01,9.7
PCH_10Y,IT,2007-01-01,7.7
PCH_10Y,IT,2008-01-01,11.3
PCH_10Y,IT,2009-01-01,11.4
PCH_10Y,IT,2010-01-01,13.7
PCH_10Y,IT,2011-01-01,12.7
PCH_10Y,IT,2012-01-01,10.3
PCH_10Y,IT,2013-01-01,6.6
PCH_10Y,IT,2014-01-01,3.8
PCH_10Y,IT,2015-01-01,3.4
PCH_10Y,IT,2016-01-01,1.7
PCH_10Y,IT,2017-01-01,-0.3
PCH_10Y,LT,1995-01-01,
PCH_10Y,LT,1996-01-01,
PCH_10Y,LT,1997-01-01,
PCH_10Y,LT,1998-01-01,
PCH_10Y,LT,1999-01-01,
PCH_10Y,LT,2000-01-01,
PCH_10Y,LT,2001-01-01,
PCH_10Y,LT,2002-01-01,
