na_item,s_adj,unit,geotime,date,value
B11,SCA,MIO_EUR_SCA,CH,2017-01-01,13845
B11,SCA,MIO_EUR_SCA,CH,2017-04-01,17985
B11,SCA,MIO_EUR_SCA,CH,2017-07-01,13417
B11,SCA,MIO_EUR_SCA,CH,2017-10-01,19965
B11,SCA,MIO_EUR_SCA,CH,2018-01-01,17442
B11,SCA,MIO_EUR_SCA,CH,2018-04-01,18313
B11,SCA,MIO_EUR_SCA,CY,2015-07-01,
B11,SCA,MIO_EUR_SCA,CY,2015-10-01,
B11,SCA,MIO_EUR_SCA,CY,2016-01-01,689
B11,SCA,MIO_EUR_SCA,CY,2016-04-01,591
B11,SCA,MIO_EUR_SCA,CY,2016-07-01,163
B11,SCA,MIO_EUR_SCA,CY,2016-10-01,372
B11,SCA,MIO_EUR_SCA,CY,2017-01-01,187
B11,SCA,MIO_EUR_SCA,CY,2017-04-01,41
B11,SCA,MIO_EUR_SCA,CY,2017-07-01,90
B11,SCA,MIO_EUR_SCA,CY,2017-10-01,633
B11,SCA,MIO_EUR_SCA,CY,2018-01-01,714
B11,SCA,MIO_EUR_SCA,CY,2018-04-01,244
B11,SCA,MIO_EUR_SCA,CZ,2015-07-01,
B11,SCA,MIO_EUR_SCA,CZ,2015-10-01,
B11,SCA,MIO_EUR_SCA,CZ,2016-01-01,3328
B11,SCA,MIO_EUR_SCA,CZ,2016-04-01,3424
B11,SCA,MIO_EUR_SCA,CZ,2016-07-01,3419
B11,SCA,MIO_EUR_SCA,CZ,2016-10-01,3411
B11,SCA,MIO_EUR_SCA,CZ,2017-01-01,3531
B11,SCA,MIO_EUR_SCA,CZ,2017-04-01,3650
B11,SCA,MIO_EUR_SCA,CZ,2017-07-01,3571
B11,SCA,MIO_EUR_SCA,CZ,2017-10-01,3743
B11,SCA,MIO_EUR_SCA,CZ,2018-01-01,3634
B11,SCA,MIO_EUR_SCA,CZ,2018-04-01,3639
B11,SCA,MIO_EUR_SCA,DE,2015-07-01,
B11,SCA,MIO_EUR_SCA,DE,2015-10-01,
B11,SCA,MIO_EUR_SCA,DE,2016-01-01,60594
B11,SCA,MIO_EUR_SCA,DE,2016-04-01,65560
B11,SCA,MIO_EUR_SCA,DE,2016-07-01,61334
B11,SCA,MIO_EUR_SCA,DE,2016-10-01,57464
B11,SCA,MIO_EUR_SCA,DE,2017-01-01,59601
B11,SCA,MIO_EUR_SCA,DE,2017-04-01,60260
B11,SCA,MIO_EUR_SCA,DE,2017-07-01,64243
B11,SCA,MIO_EUR_SCA,DE,2017-10-01,64763
B11,SCA,MIO_EUR_SCA,DE,2018-01-01,63300
B11,SCA,MIO_EUR_SCA,DE,2018-04-01,60052
B11,SCA,MIO_EUR_SCA,DK,2015-07-01,
B11,SCA,MIO_EUR_SCA,DK,2015-10-01,
B11,SCA,MIO_EUR_SCA,DK,2016-01-01,4280
B11,SCA,MIO_EUR_SCA,DK,2016-04-01,4326
B11,SCA,MIO_EUR_SCA,DK,2016-07-01,3495
B11,SCA,MIO_EUR_SCA,DK,2016-10-01,5086
B11,SCA,MIO_EUR_SCA,DK,2017-01-01,5772
B11,SCA,MIO_EUR_SCA,DK,2017-04-01,5287
B11,SCA,MIO_EUR_SCA,DK,2017-07-01,4796
B11,SCA,MIO_EUR_SCA,DK,2017-10-01,4240
B11,SCA,MIO_EUR_SCA,DK,2018-01-01,3303
B11,SCA,MIO_EUR_SCA,DK,2018-04-01,2370
B11,SCA,MIO_EUR_SCA,EA,2015-07-01,
B11,SCA,MIO_EUR_SCA,EA,2015-10-01,
B11,SCA,MIO_EUR_SCA,EA,2016-01-01,126571
B11,SCA,MIO_EUR_SCA,EA,2016-04-01,123112
B11,SCA,MIO_EUR_SCA,EA,2016-07-01,118331
B11,SCA,MIO_EUR_SCA,EA,2016-10-01,107494
B11,SCA,MIO_EUR_SCA,EA,2017-01-01,122081
B11,SCA,MIO_EUR_SCA,EA,2017-04-01,124207
B11,SCA,MIO_EUR_SCA,EA,2017-07-01,138162
B11,SCA,MIO_EUR_SCA,EA,2017-10-01,140569
B11,SCA,MIO_EUR_SCA,EA,2018-01-01,140606
B11,SCA,MIO_EUR_SCA,EA,2018-04-01,132764
B11,SCA,MIO_EUR_SCA,EA19,2015-07-01,
B11,SCA,MIO_EUR_SCA,EA19,2015-10-01,
B11,SCA,MIO_EUR_SCA,EA19,2016-01-01,126571
B11,SCA,MIO_EUR_SCA,EA19,2016-04-01,123112
B11,SCA,MIO_EUR_SCA,EA19,2016-07-01,118331
B11,SCA,MIO_EUR_SCA,EA19,2016-10-01,107494
B11,SCA,MIO_EUR_SCA,EA19,2017-01-01,122081
B11,SCA,MIO_EUR_SCA,EA19,2017-04-01,124207
B11,SCA,MIO_EUR_SCA,EA19,2017-07-01,138162
B11,SCA,MIO_EUR_SCA,EA19,2017-10-01,140569
B11,SCA,MIO_EUR_SCA,EA19,2018-01-01,140606
B11,SCA,MIO_EUR_SCA,EA19,2018-04-01,132764
B11,SCA,MIO_EUR_SCA,EE,2015-07-01,
B11,SCA,MIO_EUR_SCA,EE,2015-10-01,
B11,SCA,MIO_EUR_SCA,EE,2016-01-01,168
B11,SCA,MIO_EUR_SCA,EE,2016-04-01,200
B11,SCA,MIO_EUR_SCA,EE,2016-07-01,326
B11,SCA,MIO_EUR_SCA,EE,2016-10-01,185
B11,SCA,MIO_EUR_SCA,EE,2017-01-01,275
B11,SCA,MIO_EUR_SCA,EE,2017-04-01,227
B11,SCA,MIO_EUR_SCA,EE,2017-07-01,283
B11,SCA,MIO_EUR_SCA,EE,2017-10-01,286
B11,SCA,MIO_EUR_SCA,EE,2018-01-01,110
B11,SCA,MIO_EUR_SCA,EE,2018-04-01,214
B11,SCA,MIO_EUR_SCA,EL,2015-07-01,
B11,SCA,MIO_EUR_SCA,EL,2015-10-01,
B11,SCA,MIO_EUR_SCA,EL,2016-01-01,177
B11,SCA,MIO_EUR_SCA,EL,2016-04-01,967
B11,SCA,MIO_EUR_SCA,EL,2016-07-01,77
B11,SCA,MIO_EUR_SCA,EL,2016-10-01,390
B11,SCA,MIO_EUR_SCA,EL,2017-01-01,1285
B11,SCA,MIO_EUR_SCA,EL,2017-04-01,464
B11,SCA,MIO_EUR_SCA,EL,2017-07-01,79
B11,SCA,MIO_EUR_SCA,EL,2017-10-01,297
B11,SCA,MIO_EUR_SCA,EL,2018-01-01,27
B11,SCA,MIO_EUR_SCA,EL,2018-04-01,4
B11,SCA,MIO_EUR_SCA,ES,2015-07-01,
B11,SCA,MIO_EUR_SCA,ES,2015-10-01,
B11,SCA,MIO_EUR_SCA,ES,2016-01-01,8159
B11,SCA,MIO_EUR_SCA,ES,2016-04-01,8986
B11,SCA,MIO_EUR_SCA,ES,2016-07-01,9455
B11,SCA,MIO_EUR_SCA,ES,2016-10-01,8679
B11,SCA,MIO_EUR_SCA,ES,2017-01-01,7104
B11,SCA,MIO_EUR_SCA,ES,2017-04-01,9449
B11,SCA,MIO_EUR_SCA,ES,2017-07-01,8176
B11,SCA,MIO_EUR_SCA,ES,2017-10-01,9262
B11,SCA,MIO_EUR_SCA,ES,2018-01-01,6607
B11,SCA,MIO_EUR_SCA,ES,2018-04-01,5930
B11,SCA,MIO_EUR_SCA,EU28,2015-07-01,
B11,SCA,MIO_EUR_SCA,EU28,2015-10-01,
B11,SCA,MIO_EUR_SCA,EU28,2016-01-01,137865
B11,SCA,MIO_EUR_SCA,EU28,2016-04-01,136036
B11,SCA,MIO_EUR_SCA,EU28,2016-07-01,121255
B11,SCA,MIO_EUR_SCA,EU28,2016-10-01,124313
B11,SCA,MIO_EUR_SCA,EU28,2017-01-01,134776
B11,SCA,MIO_EUR_SCA,EU28,2017-04-01,136584
B11,SCA,MIO_EUR_SCA,EU28,2017-07-01,152401
B11,SCA,MIO_EUR_SCA,EU28,2017-10-01,154735
B11,SCA,MIO_EUR_SCA,EU28,2018-01-01,153695
B11,SCA,MIO_EUR_SCA,EU28,2018-04-01,140164
B11,SCA,MIO_EUR_SCA,FI,2015-07-01,
B11,SCA,MIO_EUR_SCA,FI,2015-10-01,
B11,SCA,MIO_EUR_SCA,FI,2016-01-01,143
B11,SCA,MIO_EUR_SCA,FI,2016-04-01,334
B11,SCA,MIO_EUR_SCA,FI,2016-07-01,531
B11,SCA,MIO_EUR_SCA,FI,2016-10-01,963
B11,SCA,MIO_EUR_SCA,FI,2017-01-01,564
B11,SCA,MIO_EUR_SCA,FI,2017-04-01,122
B11,SCA,MIO_EUR_SCA,FI,2017-07-01,94
B11,SCA,MIO_EUR_SCA,FI,2017-10-01,268
B11,SCA,MIO_EUR_SCA,FI,2018-01-01,301
B11,SCA,MIO_EUR_SCA,FI,2018-04-01,259
B11,SCA,MIO_EUR_SCA,FR,2015-07-01,
B11,SCA,MIO_EUR_SCA,FR,2015-10-01,
B11,SCA,MIO_EUR_SCA,FR,2016-01-01,2933
B11,SCA,MIO_EUR_SCA,FR,2016-04-01,2934
B11,SCA,MIO_EUR_SCA,FR,2016-07-01,6392
B11,SCA,MIO_EUR_SCA,FR,2016-10-01,6165
B11,SCA,MIO_EUR_SCA,FR,2017-01-01,10373
B11,SCA,MIO_EUR_SCA,FR,2017-04-01,4524
B11,SCA,MIO_EUR_SCA,FR,2017-07-01,6217
B11,SCA,MIO_EUR_SCA,FR,2017-10-01,4179
B11,SCA,MIO_EUR_SCA,FR,2018-01-01,4272
B11,SCA,MIO_EUR_SCA,FR,2018-04-01,6587
B11,SCA,MIO_EUR_SCA,HR,2015-07-01,
B11,SCA,MIO_EUR_SCA,HR,2015-10-01,
B11,SCA,MIO_EUR_SCA,HR,2016-01-01,366
B11,SCA,MIO_EUR_SCA,HR,2016-04-01,285
B11,SCA,MIO_EUR_SCA,HR,2016-07-01,331
B11,SCA,MIO_EUR_SCA,HR,2016-10-01,271
B11,SCA,MIO_EUR_SCA,HR,2017-01-01,283
B11,SCA,MIO_EUR_SCA,HR,2017-04-01,264
B11,SCA,MIO_EUR_SCA,HR,2017-07-01,366
B11,SCA,MIO_EUR_SCA,HR,2017-10-01,155
B11,SCA,MIO_EUR_SCA,HR,2018-01-01,52
B11,SCA,MIO_EUR_SCA,HR,2018-04-01,297
B11,SCA,MIO_EUR_SCA,HU,2015-07-01,
B11,SCA,MIO_EUR_SCA,HU,2015-10-01,
B11,SCA,MIO_EUR_SCA,HU,2016-01-01,2743
B11,SCA,MIO_EUR_SCA,HU,2016-04-01,2992
B11,SCA,MIO_EUR_SCA,HU,2016-07-01,2943
B11,SCA,MIO_EUR_SCA,HU,2016-10-01,2718
B11,SCA,MIO_EUR_SCA,HU,2017-01-01,2070
B11,SCA,MIO_EUR_SCA,HU,2017-04-01,2537
B11,SCA,MIO_EUR_SCA,HU,2017-07-01,2129
B11,SCA,MIO_EUR_SCA,HU,2017-10-01,2640
B11,SCA,MIO_EUR_SCA,HU,2018-01-01,2061
B11,SCA,MIO_EUR_SCA,HU,2018-04-01,2192
B11,SCA,MIO_EUR_SCA,IE,2015-07-01,
B11,SCA,MIO_EUR_SCA,IE,2015-10-01,
B11,SCA,MIO_EUR_SCA,IE,2016-01-01,13139
B11,SCA,MIO_EUR_SCA,IE,2016-04-01,8584
B11,SCA,MIO_EUR_SCA,IE,2016-07-01,11053
B11,SCA,MIO_EUR_SCA,IE,2016-10-01,9031
B11,SCA,MIO_EUR_SCA,IE,2017-01-01,20160
B11,SCA,MIO_EUR_SCA,IE,2017-04-01,16427
B11,SCA,MIO_EUR_SCA,IE,2017-07-01,23130
B11,SCA,MIO_EUR_SCA,IE,2017-10-01,28852
B11,SCA,MIO_EUR_SCA,IE,2018-01-01,26420
B11,SCA,MIO_EUR_SCA,IE,2018-04-01,32683
B11,SCA,MIO_EUR_SCA,IT,2015-07-01,
B11,SCA,MIO_EUR_SCA,IT,2015-10-01,
B11,SCA,MIO_EUR_SCA,IT,2016-01-01,13399
B11,SCA,MIO_EUR_SCA,IT,2016-04-01,13787
B11,SCA,MIO_EUR_SCA,IT,2016-07-01,13447
B11,SCA,MIO_EUR_SCA,IT,2016-10-01,12875
B11,SCA,MIO_EUR_SCA,IT,2017-01-01,13511
B11,SCA,MIO_EUR_SCA,IT,2017-04-01,12127
B11,SCA,MIO_EUR_SCA,IT,2017-07-01,13376
B11,SCA,MIO_EUR_SCA,IT,2017-10-01,13045
B11,SCA,MIO_EUR_SCA,IT,2018-01-01,12988
B11,SCA,MIO_EUR_SCA,IT,2018-04-01,11055
B11,SCA,MIO_EUR_SCA,LT,2015-07-01,
B11,SCA,MIO_EUR_SCA,LT,2015-10-01,
B11,SCA,MIO_EUR_SCA,LT,2016-01-01,189
B11,SCA,MIO_EUR_SCA,LT,2016-04-01,9
B11,SCA,MIO_EUR_SCA,LT,2016-07-01,186
B11,SCA,MIO_EUR_SCA,LT,2016-10-01,132
B11,SCA,MIO_EUR_SCA,LT,2017-01-01,243
B11,SCA,MIO_EUR_SCA,LT,2017-04-01,265
B11,SCA,MIO_EUR_SCA,LT,2017-07-01,343
B11,SCA,MIO_EUR_SCA,LT,2017-10-01,353
B11,SCA,MIO_EUR_SCA,LT,2018-01-01,233
B11,SCA,MIO_EUR_SCA,LT,2018-04-01,239
B11,SCA,MIO_EUR_SCA,LU,2015-07-01,
B11,SCA,MIO_EUR_SCA,LU,2015-10-01,
B11,SCA,MIO_EUR_SCA,LU,2016-01-01,4479
B11,SCA,MIO_EUR_SCA,LU,2016-04-01,4458
B11,SCA,MIO_EUR_SCA,LU,2016-07-01,4789
B11,SCA,MIO_EUR_SCA,LU,2016-10-01,4274
B11,SCA,MIO_EUR_SCA,LU,2017-01-01,4473
B11,SCA,MIO_EUR_SCA,LU,2017-04-01,4432
B11,SCA,MIO_EUR_SCA,LU,2017-07-01,4715
B11,SCA,MIO_EUR_SCA,LU,2017-10-01,4792
B11,SCA,MIO_EUR_SCA,LU,2018-01-01,5039
B11,SCA,MIO_EUR_SCA,LU,2018-04-01,5180
B11,SCA,MIO_EUR_SCA,LV,2015-07-01,
B11,SCA,MIO_EUR_SCA,LV,2015-10-01,
B11,SCA,MIO_EUR_SCA,LV,2016-01-01,91
B11,SCA,MIO_EUR_SCA,LV,2016-04-01,55
B11,SCA,MIO_EUR_SCA,LV,2016-07-01,160
B11,SCA,MIO_EUR_SCA,LV,2016-10-01,19
B11,SCA,MIO_EUR_SCA,LV,2017-01-01,73
B11,SCA,MIO_EUR_SCA,LV,2017-04-01,96
B11,SCA,MIO_EUR_SCA,LV,2017-07-01,54
B11,SCA,MIO_EUR_SCA,LV,2017-10-01,98
B11,SCA,MIO_EUR_SCA,LV,2018-01-01,34
B11,SCA,MIO_EUR_SCA,LV,2018-04-01,160
B11,SCA,MIO_EUR_SCA,MT,2015-07-01,
B11,SCA,MIO_EUR_SCA,MT,2015-10-01,
B11,SCA,MIO_EUR_SCA,MT,2016-01-01,243
B11,SCA,MIO_EUR_SCA,MT,2016-04-01,185
B11,SCA,MIO_EUR_SCA,MT,2016-07-01,385
B11,SCA,MIO_EUR_SCA,MT,2016-10-01,383
B11,SCA,MIO_EUR_SCA,MT,2017-01-01,435
B11,SCA,MIO_EUR_SCA,MT,2017-04-01,663
B11,SCA,MIO_EUR_SCA,MT,2017-07-01,581
B11,SCA,MIO_EUR_SCA,MT,2017-10-01,482
B11,SCA,MIO_EUR_SCA,MT,2018-01-01,541
B11,SCA,MIO_EUR_SCA,MT,2018-04-01,548
B11,SCA,MIO_EUR_SCA,NL,2015-07-01,
B11,SCA,MIO_EUR_SCA,NL,2015-10-01,
B11,SCA,MIO_EUR_SCA,NL,2016-01-01,18955
B11,SCA,MIO_EUR_SCA,NL,2016-04-01,17634
B11,SCA,MIO_EUR_SCA,NL,2016-07-01,17807
B11,SCA,MIO_EUR_SCA,NL,2016-10-01,17818
B11,SCA,MIO_EUR_SCA,NL,2017-01-01,19832
B11,SCA,MIO_EUR_SCA,NL,2017-04-01,19668
B11,SCA,MIO_EUR_SCA,NL,2017-07-01,19486
B11,SCA,MIO_EUR_SCA,NL,2017-10-01,20350
B11,SCA,MIO_EUR_SCA,NL,2018-01-01,19837
B11,SCA,MIO_EUR_SCA,NL,2018-04-01,20960
B11,SCA,MIO_EUR_SCA,NO,2015-07-01,
B11,SCA,MIO_EUR_SCA,NO,2015-10-01,
B11,SCA,MIO_EUR_SCA,NO,2016-01-01,1379
B11,SCA,MIO_EUR_SCA,NO,2016-04-01,462
B11,SCA,MIO_EUR_SCA,NO,2016-07-01,432
B11,SCA,MIO_EUR_SCA,NO,2016-10-01,3156
B11,SCA,MIO_EUR_SCA,NO,2017-01-01,3454
B11,SCA,MIO_EUR_SCA,NO,2017-04-01,2574
B11,SCA,MIO_EUR_SCA,NO,2017-07-01,2415
B11,SCA,MIO_EUR_SCA,NO,2017-10-01,2468
B11,SCA,MIO_EUR_SCA,NO,2018-01-01,3609
B11,SCA,MIO_EUR_SCA,NO,2018-04-01,4747
B11,SCA,MIO_EUR_SCA,PT,2015-07-01,
B11,SCA,MIO_EUR_SCA,PT,2015-10-01,
B11,SCA,MIO_EUR_SCA,PT,2016-01-01,563
B11,SCA,MIO_EUR_SCA,PT,2016-04-01,415
B11,SCA,MIO_EUR_SCA,PT,2016-07-01,678
B11,SCA,MIO_EUR_SCA,PT,2016-10-01,417
B11,SCA,MIO_EUR_SCA,PT,2017-01-01,338
B11,SCA,MIO_EUR_SCA,PT,2017-04-01,418
B11,SCA,MIO_EUR_SCA,PT,2017-07-01,319
B11,SCA,MIO_EUR_SCA,PT,2017-10-01,484
B11,SCA,MIO_EUR_SCA,PT,2018-01-01,428
B11,SCA,MIO_EUR_SCA,PT,2018-04-01,349
B11,SCA,MIO_EUR_SCA,RO,2015-07-01,
B11,SCA,MIO_EUR_SCA,RO,2015-10-01,
B11,SCA,MIO_EUR_SCA,RO,2016-01-01,454
B11,SCA,MIO_EUR_SCA,RO,2016-04-01,398
B11,SCA,MIO_EUR_SCA,RO,2016-07-01,405
B11,SCA,MIO_EUR_SCA,RO,2016-10-01,251
B11,SCA,MIO_EUR_SCA,RO,2017-01-01,690
B11,SCA,MIO_EUR_SCA,RO,2017-04-01,1050
B11,SCA,MIO_EUR_SCA,RO,2017-07-01,891
B11,SCA,MIO_EUR_SCA,RO,2017-10-01,1332
B11,SCA,MIO_EUR_SCA,RO,2018-01-01,1298
B11,SCA,MIO_EUR_SCA,RO,2018-04-01,1372
B11,SCA,MIO_EUR_SCA,SE,2015-07-01,
B11,SCA,MIO_EUR_SCA,SE,2015-10-01,
B11,SCA,MIO_EUR_SCA,SE,2016-01-01,4844
B11,SCA,MIO_EUR_SCA,SE,2016-04-01,4705
B11,SCA,MIO_EUR_SCA,SE,2016-07-01,5403
B11,SCA,MIO_EUR_SCA,SE,2016-10-01,5362
B11,SCA,MIO_EUR_SCA,SE,2017-01-01,4358
B11,SCA,MIO_EUR_SCA,SE,2017-04-01,4784
B11,SCA,MIO_EUR_SCA,SE,2017-07-01,4174
B11,SCA,MIO_EUR_SCA,SE,2017-10-01,4250
B11,SCA,MIO_EUR_SCA,SE,2018-01-01,3856
B11,SCA,MIO_EUR_SCA,SE,2018-04-01,3141
B11,SCA,MIO_EUR_SCA,SI,2015-07-01,
B11,SCA,MIO_EUR_SCA,SI,2015-10-01,
B11,SCA,MIO_EUR_SCA,SI,2016-01-01,1042
B11,SCA,MIO_EUR_SCA,SI,2016-04-01,874
B11,SCA,MIO_EUR_SCA,SI,2016-07-01,880
B11,SCA,MIO_EUR_SCA,SI,2016-10-01,914
B11,SCA,MIO_EUR_SCA,SI,2017-01-01,997
B11,SCA,MIO_EUR_SCA,SI,2017-04-01,1019
B11,SCA,MIO_EUR_SCA,SI,2017-07-01,1096
B11,SCA,MIO_EUR_SCA,SI,2017-10-01,1117
B11,SCA,MIO_EUR_SCA,SI,2018-01-01,1073
B11,SCA,MIO_EUR_SCA,SI,2018-04-01,1244
B11,SCA,MIO_EUR_SCA,UK,2015-07-01,
B11,SCA,MIO_EUR_SCA,UK,2015-10-01,
B11,SCA,MIO_EUR_SCA,UK,2016-01-01,8698
B11,SCA,MIO_EUR_SCA,UK,2016-04-01,7903
B11,SCA,MIO_EUR_SCA,UK,2016-07-01,16169
B11,SCA,MIO_EUR_SCA,UK,2016-10-01,4864
B11,SCA,MIO_EUR_SCA,UK,2017-01-01,8396
B11,SCA,MIO_EUR_SCA,UK,2017-04-01,8161
B11,SCA,MIO_EUR_SCA,UK,2017-07-01,5515
B11,SCA,MIO_EUR_SCA,UK,2017-10-01,3987
B11,SCA,MIO_EUR_SCA,UK,2018-01-01,3704
B11,SCA,MIO_EUR_SCA,UK,2018-04-01,6969
