unit,bop_item,stk_flow,partner,geotime,date,value
PCH_WRL_5Y,G,CRE,WRL_REST,NL,2001-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,NL,2002-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,NL,2003-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,NL,2004-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,NL,2005-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,NL,2006-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,NL,2007-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,NL,2008-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,NL,2009-01-01,4
PCH_WRL_5Y,G,CRE,WRL_REST,NL,2010-01-01,7
PCH_WRL_5Y,G,CRE,WRL_REST,NL,2011-01-01,8
PCH_WRL_5Y,G,CRE,WRL_REST,NL,2012-01-01,13
PCH_WRL_5Y,G,CRE,WRL_REST,NL,2013-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,NL,2014-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,NL,2015-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,NL,2016-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,NL,2017-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,PL,1999-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,PL,2000-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,PL,2001-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,PL,2002-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,PL,2003-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,PL,2004-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,PL,2005-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,PL,2006-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,PL,2007-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,PL,2008-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,PL,2009-01-01,35
PCH_WRL_5Y,G,CRE,WRL_REST,PL,2010-01-01,23
PCH_WRL_5Y,G,CRE,WRL_REST,PL,2011-01-01,14
PCH_WRL_5Y,G,CRE,WRL_REST,PL,2012-01-01,1
PCH_WRL_5Y,G,CRE,WRL_REST,PL,2013-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,PL,2014-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,PL,2015-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,PL,2016-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,PL,2017-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,PT,1999-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,PT,2000-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,PT,2001-01-01,9
PCH_WRL_5Y,G,CRE,WRL_REST,PT,2002-01-01,1
PCH_WRL_5Y,G,CRE,WRL_REST,PT,2003-01-01,4
PCH_WRL_5Y,G,CRE,WRL_REST,PT,2004-01-01,5
PCH_WRL_5Y,G,CRE,WRL_REST,PT,2005-01-01,3
PCH_WRL_5Y,G,CRE,WRL_REST,PT,2006-01-01,6
PCH_WRL_5Y,G,CRE,WRL_REST,PT,2007-01-01,6
PCH_WRL_5Y,G,CRE,WRL_REST,PT,2008-01-01,15
PCH_WRL_5Y,G,CRE,WRL_REST,PT,2009-01-01,12
PCH_WRL_5Y,G,CRE,WRL_REST,PT,2010-01-01,10
PCH_WRL_5Y,G,CRE,WRL_REST,PT,2011-01-01,10
PCH_WRL_5Y,G,CRE,WRL_REST,PT,2012-01-01,17
PCH_WRL_5Y,G,CRE,WRL_REST,PT,2013-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,PT,2014-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,PT,2015-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,PT,2016-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,PT,2017-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,RO,1999-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,RO,2000-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,RO,2001-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,RO,2002-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,RO,2003-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,RO,2004-01-01,5
PCH_WRL_5Y,G,CRE,WRL_REST,RO,2005-01-01,94
PCH_WRL_5Y,G,CRE,WRL_REST,RO,2006-01-01,97
PCH_WRL_5Y,G,CRE,WRL_REST,RO,2007-01-01,131
PCH_WRL_5Y,G,CRE,WRL_REST,RO,2008-01-01,142
PCH_WRL_5Y,G,CRE,WRL_REST,RO,2009-01-01,122
PCH_WRL_5Y,G,CRE,WRL_REST,RO,2010-01-01,108
PCH_WRL_5Y,G,CRE,WRL_REST,RO,2011-01-01,108
PCH_WRL_5Y,G,CRE,WRL_REST,RO,2012-01-01,28
PCH_WRL_5Y,G,CRE,WRL_REST,RO,2013-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,RO,2014-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,RO,2015-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,RO,2016-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,RO,2017-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,SE,1999-01-01,7
PCH_WRL_5Y,G,CRE,WRL_REST,SE,2000-01-01,11
PCH_WRL_5Y,G,CRE,WRL_REST,SE,2001-01-01,17
PCH_WRL_5Y,G,CRE,WRL_REST,SE,2002-01-01,13
PCH_WRL_5Y,G,CRE,WRL_REST,SE,2003-01-01,12
PCH_WRL_5Y,G,CRE,WRL_REST,SE,2004-01-01,9
PCH_WRL_5Y,G,CRE,WRL_REST,SE,2005-01-01,8
PCH_WRL_5Y,G,CRE,WRL_REST,SE,2006-01-01,3
PCH_WRL_5Y,G,CRE,WRL_REST,SE,2007-01-01,0
PCH_WRL_5Y,G,CRE,WRL_REST,SE,2008-01-01,10
PCH_WRL_5Y,G,CRE,WRL_REST,SE,2009-01-01,19
PCH_WRL_5Y,G,CRE,WRL_REST,SE,2010-01-01,14
PCH_WRL_5Y,G,CRE,WRL_REST,SE,2011-01-01,15
PCH_WRL_5Y,G,CRE,WRL_REST,SE,2012-01-01,23
PCH_WRL_5Y,G,CRE,WRL_REST,SE,2013-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,SE,2014-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,SE,2015-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,SE,2016-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,SE,2017-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,SI,1999-01-01,0
PCH_WRL_5Y,G,CRE,WRL_REST,SI,2000-01-01,11
PCH_WRL_5Y,G,CRE,WRL_REST,SI,2001-01-01,1
PCH_WRL_5Y,G,CRE,WRL_REST,SI,2002-01-01,13
PCH_WRL_5Y,G,CRE,WRL_REST,SI,2003-01-01,8
PCH_WRL_5Y,G,CRE,WRL_REST,SI,2004-01-01,20
PCH_WRL_5Y,G,CRE,WRL_REST,SI,2005-01-01,31
PCH_WRL_5Y,G,CRE,WRL_REST,SI,2006-01-01,23
PCH_WRL_5Y,G,CRE,WRL_REST,SI,2007-01-01,26
PCH_WRL_5Y,G,CRE,WRL_REST,SI,2008-01-01,15
PCH_WRL_5Y,G,CRE,WRL_REST,SI,2009-01-01,10
PCH_WRL_5Y,G,CRE,WRL_REST,SI,2010-01-01,1
PCH_WRL_5Y,G,CRE,WRL_REST,SI,2011-01-01,6
PCH_WRL_5Y,G,CRE,WRL_REST,SI,2012-01-01,23
PCH_WRL_5Y,G,CRE,WRL_REST,SI,2013-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,SI,2014-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,SI,2015-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,SI,2016-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,SI,2017-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,SK,1999-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,SK,2000-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,SK,2001-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,SK,2002-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,SK,2003-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,SK,2004-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,SK,2005-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,SK,2006-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,SK,2007-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,SK,2008-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,SK,2009-01-01,17
PCH_WRL_5Y,G,CRE,WRL_REST,SK,2010-01-01,10
PCH_WRL_5Y,G,CRE,WRL_REST,SK,2011-01-01,2
PCH_WRL_5Y,G,CRE,WRL_REST,SK,2012-01-01,7
PCH_WRL_5Y,G,CRE,WRL_REST,SK,2013-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,SK,2014-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,SK,2015-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,SK,2016-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,SK,2017-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,UK,1999-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,UK,2000-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,UK,2001-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,UK,2002-01-01,13
PCH_WRL_5Y,G,CRE,WRL_REST,UK,2003-01-01,17
PCH_WRL_5Y,G,CRE,WRL_REST,UK,2004-01-01,19
PCH_WRL_5Y,G,CRE,WRL_REST,UK,2005-01-01,16
PCH_WRL_5Y,G,CRE,WRL_REST,UK,2006-01-01,15
PCH_WRL_5Y,G,CRE,WRL_REST,UK,2007-01-01,25
PCH_WRL_5Y,G,CRE,WRL_REST,UK,2008-01-01,27
PCH_WRL_5Y,G,CRE,WRL_REST,UK,2009-01-01,24
PCH_WRL_5Y,G,CRE,WRL_REST,UK,2010-01-01,25
PCH_WRL_5Y,G,CRE,WRL_REST,UK,2011-01-01,27
PCH_WRL_5Y,G,CRE,WRL_REST,UK,2012-01-01,19
PCH_WRL_5Y,G,CRE,WRL_REST,UK,2013-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,UK,2014-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,UK,2015-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,UK,2016-01-01,
PCH_WRL_5Y,G,CRE,WRL_REST,UK,2017-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,AT,1999-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,AT,2000-01-01,11
PCH_WRL_5Y,GS,CRE,WRL_REST,AT,2001-01-01,2
PCH_WRL_5Y,GS,CRE,WRL_REST,AT,2002-01-01,6
PCH_WRL_5Y,GS,CRE,WRL_REST,AT,2003-01-01,1
PCH_WRL_5Y,GS,CRE,WRL_REST,AT,2004-01-01,3
PCH_WRL_5Y,GS,CRE,WRL_REST,AT,2005-01-01,11
PCH_WRL_5Y,GS,CRE,WRL_REST,AT,2006-01-01,1
PCH_WRL_5Y,GS,CRE,WRL_REST,AT,2007-01-01,1
PCH_WRL_5Y,GS,CRE,WRL_REST,AT,2008-01-01,4
PCH_WRL_5Y,GS,CRE,WRL_REST,AT,2009-01-01,6
PCH_WRL_5Y,GS,CRE,WRL_REST,AT,2010-01-01,12
PCH_WRL_5Y,GS,CRE,WRL_REST,AT,2011-01-01,12
PCH_WRL_5Y,GS,CRE,WRL_REST,AT,2012-01-01,21
PCH_WRL_5Y,GS,CRE,WRL_REST,AT,2013-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,AT,2014-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,AT,2015-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,AT,2016-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,AT,2017-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,BE,1999-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,BE,2000-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,BE,2001-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,BE,2002-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,BE,2003-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,BE,2004-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,BE,2005-01-01,5
PCH_WRL_5Y,GS,CRE,WRL_REST,BE,2006-01-01,13
PCH_WRL_5Y,GS,CRE,WRL_REST,BE,2007-01-01,6
PCH_WRL_5Y,GS,CRE,WRL_REST,BE,2008-01-01,10
PCH_WRL_5Y,GS,CRE,WRL_REST,BE,2009-01-01,9
PCH_WRL_5Y,GS,CRE,WRL_REST,BE,2010-01-01,11
PCH_WRL_5Y,GS,CRE,WRL_REST,BE,2011-01-01,7
PCH_WRL_5Y,GS,CRE,WRL_REST,BE,2012-01-01,15
PCH_WRL_5Y,GS,CRE,WRL_REST,BE,2013-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,BE,2014-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,BE,2015-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,BE,2016-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,BE,2017-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,BG,1999-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,BG,2000-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,BG,2001-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,BG,2002-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,BG,2003-01-01,29
PCH_WRL_5Y,GS,CRE,WRL_REST,BG,2004-01-01,51
PCH_WRL_5Y,GS,CRE,WRL_REST,BG,2005-01-01,41
PCH_WRL_5Y,GS,CRE,WRL_REST,BG,2006-01-01,43
PCH_WRL_5Y,GS,CRE,WRL_REST,BG,2007-01-01,45
PCH_WRL_5Y,GS,CRE,WRL_REST,BG,2008-01-01,35
PCH_WRL_5Y,GS,CRE,WRL_REST,BG,2009-01-01,19
PCH_WRL_5Y,GS,CRE,WRL_REST,BG,2010-01-01,8
PCH_WRL_5Y,GS,CRE,WRL_REST,BG,2011-01-01,11
PCH_WRL_5Y,GS,CRE,WRL_REST,BG,2012-01-01,1
PCH_WRL_5Y,GS,CRE,WRL_REST,BG,2013-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,BG,2014-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,BG,2015-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,BG,2016-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,BG,2017-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,CY,1999-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,CY,2000-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,CY,2001-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,CY,2002-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,CY,2003-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,CY,2004-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,CY,2005-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,CY,2006-01-01,24
PCH_WRL_5Y,GS,CRE,WRL_REST,CY,2007-01-01,18
PCH_WRL_5Y,GS,CRE,WRL_REST,CY,2008-01-01,25
PCH_WRL_5Y,GS,CRE,WRL_REST,CY,2009-01-01,9
PCH_WRL_5Y,GS,CRE,WRL_REST,CY,2010-01-01,15
PCH_WRL_5Y,GS,CRE,WRL_REST,CY,2011-01-01,11
PCH_WRL_5Y,GS,CRE,WRL_REST,CY,2012-01-01,21
PCH_WRL_5Y,GS,CRE,WRL_REST,CY,2013-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,CY,2014-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,CY,2015-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,CY,2016-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,CY,2017-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,CZ,1999-01-01,11
PCH_WRL_5Y,GS,CRE,WRL_REST,CZ,2000-01-01,1
PCH_WRL_5Y,GS,CRE,WRL_REST,CZ,2001-01-01,13
PCH_WRL_5Y,GS,CRE,WRL_REST,CZ,2002-01-01,30
PCH_WRL_5Y,GS,CRE,WRL_REST,CZ,2003-01-01,22
PCH_WRL_5Y,GS,CRE,WRL_REST,CZ,2004-01-01,54
PCH_WRL_5Y,GS,CRE,WRL_REST,CZ,2005-01-01,75
PCH_WRL_5Y,GS,CRE,WRL_REST,CZ,2006-01-01,57
PCH_WRL_5Y,GS,CRE,WRL_REST,CZ,2007-01-01,58
PCH_WRL_5Y,GS,CRE,WRL_REST,CZ,2008-01-01,53
PCH_WRL_5Y,GS,CRE,WRL_REST,CZ,2009-01-01,27
PCH_WRL_5Y,GS,CRE,WRL_REST,CZ,2010-01-01,11
PCH_WRL_5Y,GS,CRE,WRL_REST,CZ,2011-01-01,7
PCH_WRL_5Y,GS,CRE,WRL_REST,CZ,2012-01-01,4
PCH_WRL_5Y,GS,CRE,WRL_REST,CZ,2013-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,CZ,2014-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,CZ,2015-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,CZ,2016-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,CZ,2017-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,DE,1999-01-01,2
PCH_WRL_5Y,GS,CRE,WRL_REST,DE,2000-01-01,11
PCH_WRL_5Y,GS,CRE,WRL_REST,DE,2001-01-01,2
PCH_WRL_5Y,GS,CRE,WRL_REST,DE,2002-01-01,3
PCH_WRL_5Y,GS,CRE,WRL_REST,DE,2003-01-01,0
PCH_WRL_5Y,GS,CRE,WRL_REST,DE,2004-01-01,5
PCH_WRL_5Y,GS,CRE,WRL_REST,DE,2005-01-01,9
PCH_WRL_5Y,GS,CRE,WRL_REST,DE,2006-01-01,2
PCH_WRL_5Y,GS,CRE,WRL_REST,DE,2007-01-01,2
PCH_WRL_5Y,GS,CRE,WRL_REST,DE,2008-01-01,4
PCH_WRL_5Y,GS,CRE,WRL_REST,DE,2009-01-01,6
PCH_WRL_5Y,GS,CRE,WRL_REST,DE,2010-01-01,7
PCH_WRL_5Y,GS,CRE,WRL_REST,DE,2011-01-01,9
PCH_WRL_5Y,GS,CRE,WRL_REST,DE,2012-01-01,16
PCH_WRL_5Y,GS,CRE,WRL_REST,DE,2013-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,DE,2014-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,DE,2015-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,DE,2016-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,DE,2017-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,DK,1999-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,DK,2000-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,DK,2001-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,DK,2002-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,DK,2003-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,DK,2004-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,DK,2005-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,DK,2006-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,DK,2007-01-01,5
PCH_WRL_5Y,GS,CRE,WRL_REST,DK,2008-01-01,4
PCH_WRL_5Y,GS,CRE,WRL_REST,DK,2009-01-01,1
PCH_WRL_5Y,GS,CRE,WRL_REST,DK,2010-01-01,10
PCH_WRL_5Y,GS,CRE,WRL_REST,DK,2011-01-01,13
PCH_WRL_5Y,GS,CRE,WRL_REST,DK,2012-01-01,17
PCH_WRL_5Y,GS,CRE,WRL_REST,DK,2013-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,DK,2014-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,DK,2015-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,DK,2016-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,DK,2017-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,EE,1999-01-01,76
PCH_WRL_5Y,GS,CRE,WRL_REST,EE,2000-01-01,14
PCH_WRL_5Y,GS,CRE,WRL_REST,EE,2001-01-01,16
PCH_WRL_5Y,GS,CRE,WRL_REST,EE,2002-01-01,1
PCH_WRL_5Y,GS,CRE,WRL_REST,EE,2003-01-01,1
PCH_WRL_5Y,GS,CRE,WRL_REST,EE,2004-01-01,15
PCH_WRL_5Y,GS,CRE,WRL_REST,EE,2005-01-01,60
PCH_WRL_5Y,GS,CRE,WRL_REST,EE,2006-01-01,44
PCH_WRL_5Y,GS,CRE,WRL_REST,EE,2007-01-01,53
PCH_WRL_5Y,GS,CRE,WRL_REST,EE,2008-01-01,36
PCH_WRL_5Y,GS,CRE,WRL_REST,EE,2009-01-01,16
PCH_WRL_5Y,GS,CRE,WRL_REST,EE,2010-01-01,9
PCH_WRL_5Y,GS,CRE,WRL_REST,EE,2011-01-01,24
PCH_WRL_5Y,GS,CRE,WRL_REST,EE,2012-01-01,6
PCH_WRL_5Y,GS,CRE,WRL_REST,EE,2013-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,EE,2014-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,EE,2015-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,EE,2016-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,EE,2017-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,EL,1999-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,EL,2000-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,EL,2001-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,EL,2002-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,EL,2003-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,EL,2004-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,EL,2005-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,EL,2006-01-01,3
PCH_WRL_5Y,GS,CRE,WRL_REST,EL,2007-01-01,9
PCH_WRL_5Y,GS,CRE,WRL_REST,EL,2008-01-01,4
PCH_WRL_5Y,GS,CRE,WRL_REST,EL,2009-01-01,10
PCH_WRL_5Y,GS,CRE,WRL_REST,EL,2010-01-01,14
PCH_WRL_5Y,GS,CRE,WRL_REST,EL,2011-01-01,15
PCH_WRL_5Y,GS,CRE,WRL_REST,EL,2012-01-01,25
PCH_WRL_5Y,GS,CRE,WRL_REST,EL,2013-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,EL,2014-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,EL,2015-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,EL,2016-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,EL,2017-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,ES,1999-01-01,21
PCH_WRL_5Y,GS,CRE,WRL_REST,ES,2000-01-01,3
PCH_WRL_5Y,GS,CRE,WRL_REST,ES,2001-01-01,6
PCH_WRL_5Y,GS,CRE,WRL_REST,ES,2002-01-01,6
PCH_WRL_5Y,GS,CRE,WRL_REST,ES,2003-01-01,4
PCH_WRL_5Y,GS,CRE,WRL_REST,ES,2004-01-01,0
PCH_WRL_5Y,GS,CRE,WRL_REST,ES,2005-01-01,2
PCH_WRL_5Y,GS,CRE,WRL_REST,ES,2006-01-01,7
PCH_WRL_5Y,GS,CRE,WRL_REST,ES,2007-01-01,4
PCH_WRL_5Y,GS,CRE,WRL_REST,ES,2008-01-01,14
PCH_WRL_5Y,GS,CRE,WRL_REST,ES,2009-01-01,8
PCH_WRL_5Y,GS,CRE,WRL_REST,ES,2010-01-01,11
PCH_WRL_5Y,GS,CRE,WRL_REST,ES,2011-01-01,8
PCH_WRL_5Y,GS,CRE,WRL_REST,ES,2012-01-01,18
PCH_WRL_5Y,GS,CRE,WRL_REST,ES,2013-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,ES,2014-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,ES,2015-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,ES,2016-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,ES,2017-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,FI,1999-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,FI,2000-01-01,6
PCH_WRL_5Y,GS,CRE,WRL_REST,FI,2001-01-01,3
PCH_WRL_5Y,GS,CRE,WRL_REST,FI,2002-01-01,0
PCH_WRL_5Y,GS,CRE,WRL_REST,FI,2003-01-01,6
PCH_WRL_5Y,GS,CRE,WRL_REST,FI,2004-01-01,2
PCH_WRL_5Y,GS,CRE,WRL_REST,FI,2005-01-01,6
PCH_WRL_5Y,GS,CRE,WRL_REST,FI,2006-01-01,7
PCH_WRL_5Y,GS,CRE,WRL_REST,FI,2007-01-01,4
PCH_WRL_5Y,GS,CRE,WRL_REST,FI,2008-01-01,4
PCH_WRL_5Y,GS,CRE,WRL_REST,FI,2009-01-01,13
PCH_WRL_5Y,GS,CRE,WRL_REST,FI,2010-01-01,19
PCH_WRL_5Y,GS,CRE,WRL_REST,FI,2011-01-01,23
PCH_WRL_5Y,GS,CRE,WRL_REST,FI,2012-01-01,31
PCH_WRL_5Y,GS,CRE,WRL_REST,FI,2013-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,FI,2014-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,FI,2015-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,FI,2016-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,FI,2017-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,FR,1999-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,FR,2000-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,FR,2001-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,FR,2002-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,FR,2003-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,FR,2004-01-01,13
PCH_WRL_5Y,GS,CRE,WRL_REST,FR,2005-01-01,6
PCH_WRL_5Y,GS,CRE,WRL_REST,FR,2006-01-01,14
PCH_WRL_5Y,GS,CRE,WRL_REST,FR,2007-01-01,16
PCH_WRL_5Y,GS,CRE,WRL_REST,FR,2008-01-01,18
PCH_WRL_5Y,GS,CRE,WRL_REST,FR,2009-01-01,13
PCH_WRL_5Y,GS,CRE,WRL_REST,FR,2010-01-01,17
PCH_WRL_5Y,GS,CRE,WRL_REST,FR,2011-01-01,15
PCH_WRL_5Y,GS,CRE,WRL_REST,FR,2012-01-01,18
PCH_WRL_5Y,GS,CRE,WRL_REST,FR,2013-01-01,
PCH_WRL_5Y,GS,CRE,WRL_REST,FR,2014-01-01,
