indic_bt,nace_r2,s_adj,unit,geotime,date,value
IMPR,B-D,NSA,I2015_NSA,NL,2018-05-01,103.4
IMPR,B-D,NSA,I2015_NSA,NL,2018-06-01,104.2
IMPR,B-D,NSA,I2015_NSA,NL,2018-07-01,104.3
IMPR,B-D,NSA,I2015_NSA,NL,2018-08-01,104.6
IMPR,B-D,NSA,I2015_NSA,NL,2018-09-01,
IMPR,B-D,NSA,I2015_NSA,NO,2017-10-01,
IMPR,B-D,NSA,I2015_NSA,NO,2017-11-01,
IMPR,B-D,NSA,I2015_NSA,NO,2017-12-01,
IMPR,B-D,NSA,I2015_NSA,NO,2018-01-01,
IMPR,B-D,NSA,I2015_NSA,NO,2018-02-01,
IMPR,B-D,NSA,I2015_NSA,NO,2018-03-01,
IMPR,B-D,NSA,I2015_NSA,NO,2018-04-01,
IMPR,B-D,NSA,I2015_NSA,NO,2018-05-01,
IMPR,B-D,NSA,I2015_NSA,NO,2018-06-01,
IMPR,B-D,NSA,I2015_NSA,NO,2018-07-01,
IMPR,B-D,NSA,I2015_NSA,NO,2018-08-01,
IMPR,B-D,NSA,I2015_NSA,NO,2018-09-01,
IMPR,B-D,NSA,I2015_NSA,SE,2017-10-01,101.9
IMPR,B-D,NSA,I2015_NSA,SE,2017-11-01,103.9
IMPR,B-D,NSA,I2015_NSA,SE,2017-12-01,106.4
IMPR,B-D,NSA,I2015_NSA,SE,2018-01-01,107.3
IMPR,B-D,NSA,I2015_NSA,SE,2018-02-01,105.5
IMPR,B-D,NSA,I2015_NSA,SE,2018-03-01,107.2
IMPR,B-D,NSA,I2015_NSA,SE,2018-04-01,109.2
IMPR,B-D,NSA,I2015_NSA,SE,2018-05-01,112.6
IMPR,B-D,NSA,I2015_NSA,SE,2018-06-01,113.5
IMPR,B-D,NSA,I2015_NSA,SE,2018-07-01,114.4
IMPR,B-D,NSA,I2015_NSA,SE,2018-08-01,114.0
IMPR,B-D,NSA,I2015_NSA,SE,2018-09-01,
IMPR,B-D,NSA,I2015_NSA,SI,2017-10-01,102.1
IMPR,B-D,NSA,I2015_NSA,SI,2017-11-01,103.1
IMPR,B-D,NSA,I2015_NSA,SI,2017-12-01,103.0
IMPR,B-D,NSA,I2015_NSA,SI,2018-01-01,103.1
IMPR,B-D,NSA,I2015_NSA,SI,2018-02-01,103.0
IMPR,B-D,NSA,I2015_NSA,SI,2018-03-01,103.0
IMPR,B-D,NSA,I2015_NSA,SI,2018-04-01,103.5
IMPR,B-D,NSA,I2015_NSA,SI,2018-05-01,104.2
IMPR,B-D,NSA,I2015_NSA,SI,2018-06-01,105.0
IMPR,B-D,NSA,I2015_NSA,SI,2018-07-01,104.9
IMPR,B-D,NSA,I2015_NSA,SI,2018-08-01,105.6
IMPR,B-D,NSA,I2015_NSA,SI,2018-09-01,
IMPR,B-D,NSA,I2015_NSA,SK,2017-10-01,97.3
IMPR,B-D,NSA,I2015_NSA,SK,2017-11-01,98.0
IMPR,B-D,NSA,I2015_NSA,SK,2017-12-01,98.3
IMPR,B-D,NSA,I2015_NSA,SK,2018-01-01,101.0
IMPR,B-D,NSA,I2015_NSA,SK,2018-02-01,100.4
IMPR,B-D,NSA,I2015_NSA,SK,2018-03-01,100.1
IMPR,B-D,NSA,I2015_NSA,SK,2018-04-01,100.3
IMPR,B-D,NSA,I2015_NSA,SK,2018-05-01,101.6
IMPR,B-D,NSA,I2015_NSA,SK,2018-06-01,101.9
IMPR,B-D,NSA,I2015_NSA,SK,2018-07-01,102.3
IMPR,B-D,NSA,I2015_NSA,SK,2018-08-01,
IMPR,B-D,NSA,I2015_NSA,SK,2018-09-01,
IMPR,B-D,NSA,PCH_M12_NSA,CH,2017-10-01,3.8
IMPR,B-D,NSA,PCH_M12_NSA,CH,2017-11-01,4.7
IMPR,B-D,NSA,PCH_M12_NSA,CH,2017-12-01,4.7
IMPR,B-D,NSA,PCH_M12_NSA,CH,2018-01-01,4.5
IMPR,B-D,NSA,PCH_M12_NSA,CH,2018-02-01,4.8
IMPR,B-D,NSA,PCH_M12_NSA,CH,2018-03-01,3.9
IMPR,B-D,NSA,PCH_M12_NSA,CH,2018-04-01,5.1
IMPR,B-D,NSA,PCH_M12_NSA,CH,2018-05-01,6.5
IMPR,B-D,NSA,PCH_M12_NSA,CH,2018-06-01,6.8
IMPR,B-D,NSA,PCH_M12_NSA,CH,2018-07-01,6.9
IMPR,B-D,NSA,PCH_M12_NSA,CH,2018-08-01,5.8
IMPR,B-D,NSA,PCH_M12_NSA,CH,2018-09-01,4.8
IMPR,B-D,NSA,PCH_M12_NSA,DE,2017-10-01,2.5
IMPR,B-D,NSA,PCH_M12_NSA,DE,2017-11-01,2.5
IMPR,B-D,NSA,PCH_M12_NSA,DE,2017-12-01,1.0
IMPR,B-D,NSA,PCH_M12_NSA,DE,2018-01-01,1.0
IMPR,B-D,NSA,PCH_M12_NSA,DE,2018-02-01,-0.2
IMPR,B-D,NSA,PCH_M12_NSA,DE,2018-03-01,0.0
IMPR,B-D,NSA,PCH_M12_NSA,DE,2018-04-01,0.7
IMPR,B-D,NSA,PCH_M12_NSA,DE,2018-05-01,3.1
IMPR,B-D,NSA,PCH_M12_NSA,DE,2018-06-01,4.6
IMPR,B-D,NSA,PCH_M12_NSA,DE,2018-07-01,5.0
IMPR,B-D,NSA,PCH_M12_NSA,DE,2018-08-01,5.1
IMPR,B-D,NSA,PCH_M12_NSA,DE,2018-09-01,
IMPR,B-D,NSA,PCH_M12_NSA,DK,2017-10-01,1.3
IMPR,B-D,NSA,PCH_M12_NSA,DK,2017-11-01,1.6
IMPR,B-D,NSA,PCH_M12_NSA,DK,2017-12-01,0.5
IMPR,B-D,NSA,PCH_M12_NSA,DK,2018-01-01,0.2
IMPR,B-D,NSA,PCH_M12_NSA,DK,2018-02-01,-0.4
IMPR,B-D,NSA,PCH_M12_NSA,DK,2018-03-01,0.1
IMPR,B-D,NSA,PCH_M12_NSA,DK,2018-04-01,0.6
IMPR,B-D,NSA,PCH_M12_NSA,DK,2018-05-01,1.1
IMPR,B-D,NSA,PCH_M12_NSA,DK,2018-06-01,3.2
IMPR,B-D,NSA,PCH_M12_NSA,DK,2018-07-01,3.3
IMPR,B-D,NSA,PCH_M12_NSA,DK,2018-08-01,3.8
IMPR,B-D,NSA,PCH_M12_NSA,DK,2018-09-01,3.1
IMPR,B-D,NSA,PCH_M12_NSA,EA19,2017-10-01,2.5
IMPR,B-D,NSA,PCH_M12_NSA,EA19,2017-11-01,3.1
IMPR,B-D,NSA,PCH_M12_NSA,EA19,2017-12-01,1.3
IMPR,B-D,NSA,PCH_M12_NSA,EA19,2018-01-01,1.1
IMPR,B-D,NSA,PCH_M12_NSA,EA19,2018-02-01,-0.1
IMPR,B-D,NSA,PCH_M12_NSA,EA19,2018-03-01,0.4
IMPR,B-D,NSA,PCH_M12_NSA,EA19,2018-04-01,1.0
IMPR,B-D,NSA,PCH_M12_NSA,EA19,2018-05-01,3.5
IMPR,B-D,NSA,PCH_M12_NSA,EA19,2018-06-01,4.9
IMPR,B-D,NSA,PCH_M12_NSA,EA19,2018-07-01,5.5
IMPR,B-D,NSA,PCH_M12_NSA,EA19,2018-08-01,
IMPR,B-D,NSA,PCH_M12_NSA,EA19,2018-09-01,
IMPR,B-D,NSA,PCH_M12_NSA,EE,2017-10-01,3.2
IMPR,B-D,NSA,PCH_M12_NSA,EE,2017-11-01,3.9
IMPR,B-D,NSA,PCH_M12_NSA,EE,2017-12-01,2.8
IMPR,B-D,NSA,PCH_M12_NSA,EE,2018-01-01,1.9
IMPR,B-D,NSA,PCH_M12_NSA,EE,2018-02-01,1.2
IMPR,B-D,NSA,PCH_M12_NSA,EE,2018-03-01,1.9
IMPR,B-D,NSA,PCH_M12_NSA,EE,2018-04-01,1.8
IMPR,B-D,NSA,PCH_M12_NSA,EE,2018-05-01,3.5
IMPR,B-D,NSA,PCH_M12_NSA,EE,2018-06-01,4.4
IMPR,B-D,NSA,PCH_M12_NSA,EE,2018-07-01,4.8
IMPR,B-D,NSA,PCH_M12_NSA,EE,2018-08-01,5.0
IMPR,B-D,NSA,PCH_M12_NSA,EE,2018-09-01,4.6
IMPR,B-D,NSA,PCH_M12_NSA,EL,2017-10-01,4.1
IMPR,B-D,NSA,PCH_M12_NSA,EL,2017-11-01,5.8
IMPR,B-D,NSA,PCH_M12_NSA,EL,2017-12-01,4.0
IMPR,B-D,NSA,PCH_M12_NSA,EL,2018-01-01,4.3
IMPR,B-D,NSA,PCH_M12_NSA,EL,2018-02-01,3.0
IMPR,B-D,NSA,PCH_M12_NSA,EL,2018-03-01,5.2
IMPR,B-D,NSA,PCH_M12_NSA,EL,2018-04-01,6.9
IMPR,B-D,NSA,PCH_M12_NSA,EL,2018-05-01,9.9
IMPR,B-D,NSA,PCH_M12_NSA,EL,2018-06-01,11.7
IMPR,B-D,NSA,PCH_M12_NSA,EL,2018-07-01,9.8
IMPR,B-D,NSA,PCH_M12_NSA,EL,2018-08-01,10.1
IMPR,B-D,NSA,PCH_M12_NSA,EL,2018-09-01,
IMPR,B-D,NSA,PCH_M12_NSA,ES,2017-10-01,3.0
IMPR,B-D,NSA,PCH_M12_NSA,ES,2017-11-01,2.9
IMPR,B-D,NSA,PCH_M12_NSA,ES,2017-12-01,0.9
IMPR,B-D,NSA,PCH_M12_NSA,ES,2018-01-01,0.1
IMPR,B-D,NSA,PCH_M12_NSA,ES,2018-02-01,-0.3
IMPR,B-D,NSA,PCH_M12_NSA,ES,2018-03-01,0.6
IMPR,B-D,NSA,PCH_M12_NSA,ES,2018-04-01,0.8
IMPR,B-D,NSA,PCH_M12_NSA,ES,2018-05-01,3.5
IMPR,B-D,NSA,PCH_M12_NSA,ES,2018-06-01,5.0
IMPR,B-D,NSA,PCH_M12_NSA,ES,2018-07-01,6.0
IMPR,B-D,NSA,PCH_M12_NSA,ES,2018-08-01,6.1
IMPR,B-D,NSA,PCH_M12_NSA,ES,2018-09-01,
IMPR,B-D,NSA,PCH_M12_NSA,FI,2017-10-01,2.8
IMPR,B-D,NSA,PCH_M12_NSA,FI,2017-11-01,3.6
IMPR,B-D,NSA,PCH_M12_NSA,FI,2017-12-01,1.5
IMPR,B-D,NSA,PCH_M12_NSA,FI,2018-01-01,1.9
IMPR,B-D,NSA,PCH_M12_NSA,FI,2018-02-01,0.6
IMPR,B-D,NSA,PCH_M12_NSA,FI,2018-03-01,1.6
IMPR,B-D,NSA,PCH_M12_NSA,FI,2018-04-01,2.5
IMPR,B-D,NSA,PCH_M12_NSA,FI,2018-05-01,6.1
IMPR,B-D,NSA,PCH_M12_NSA,FI,2018-06-01,7.3
IMPR,B-D,NSA,PCH_M12_NSA,FI,2018-07-01,7.4
IMPR,B-D,NSA,PCH_M12_NSA,FI,2018-08-01,7.3
IMPR,B-D,NSA,PCH_M12_NSA,FI,2018-09-01,
IMPR,B-D,NSA,PCH_M12_NSA,FR,2017-10-01,2.2
IMPR,B-D,NSA,PCH_M12_NSA,FR,2017-11-01,2.8
IMPR,B-D,NSA,PCH_M12_NSA,FR,2017-12-01,1.2
IMPR,B-D,NSA,PCH_M12_NSA,FR,2018-01-01,0.8
IMPR,B-D,NSA,PCH_M12_NSA,FR,2018-02-01,-0.1
IMPR,B-D,NSA,PCH_M12_NSA,FR,2018-03-01,0.5
IMPR,B-D,NSA,PCH_M12_NSA,FR,2018-04-01,1.0
IMPR,B-D,NSA,PCH_M12_NSA,FR,2018-05-01,3.3
IMPR,B-D,NSA,PCH_M12_NSA,FR,2018-06-01,4.5
IMPR,B-D,NSA,PCH_M12_NSA,FR,2018-07-01,5.0
IMPR,B-D,NSA,PCH_M12_NSA,FR,2018-08-01,4.5
IMPR,B-D,NSA,PCH_M12_NSA,FR,2018-09-01,
IMPR,B-D,NSA,PCH_M12_NSA,IT,2017-10-01,2.2
IMPR,B-D,NSA,PCH_M12_NSA,IT,2017-11-01,3.1
IMPR,B-D,NSA,PCH_M12_NSA,IT,2017-12-01,2.0
IMPR,B-D,NSA,PCH_M12_NSA,IT,2018-01-01,2.1
IMPR,B-D,NSA,PCH_M12_NSA,IT,2018-02-01,1.3
IMPR,B-D,NSA,PCH_M12_NSA,IT,2018-03-01,1.0
IMPR,B-D,NSA,PCH_M12_NSA,IT,2018-04-01,1.5
IMPR,B-D,NSA,PCH_M12_NSA,IT,2018-05-01,2.3
IMPR,B-D,NSA,PCH_M12_NSA,IT,2018-06-01,3.6
IMPR,B-D,NSA,PCH_M12_NSA,IT,2018-07-01,4.2
IMPR,B-D,NSA,PCH_M12_NSA,IT,2018-08-01,5.0
IMPR,B-D,NSA,PCH_M12_NSA,IT,2018-09-01,
IMPR,B-D,NSA,PCH_M12_NSA,LT,2017-10-01,2.0
IMPR,B-D,NSA,PCH_M12_NSA,LT,2017-11-01,3.7
IMPR,B-D,NSA,PCH_M12_NSA,LT,2017-12-01,1.4
IMPR,B-D,NSA,PCH_M12_NSA,LT,2018-01-01,2.8
IMPR,B-D,NSA,PCH_M12_NSA,LT,2018-02-01,0.9
IMPR,B-D,NSA,PCH_M12_NSA,LT,2018-03-01,1.2
IMPR,B-D,NSA,PCH_M12_NSA,LT,2018-04-01,4.1
IMPR,B-D,NSA,PCH_M12_NSA,LT,2018-05-01,5.7
IMPR,B-D,NSA,PCH_M12_NSA,LT,2018-06-01,7.6
IMPR,B-D,NSA,PCH_M12_NSA,LT,2018-07-01,7.7
IMPR,B-D,NSA,PCH_M12_NSA,LT,2018-08-01,
IMPR,B-D,NSA,PCH_M12_NSA,LT,2018-09-01,
IMPR,B-D,NSA,PCH_M12_NSA,LV,2017-10-01,1.7
IMPR,B-D,NSA,PCH_M12_NSA,LV,2017-11-01,1.9
IMPR,B-D,NSA,PCH_M12_NSA,LV,2017-12-01,1.5
IMPR,B-D,NSA,PCH_M12_NSA,LV,2018-01-01,0.7
IMPR,B-D,NSA,PCH_M12_NSA,LV,2018-02-01,-0.4
IMPR,B-D,NSA,PCH_M12_NSA,LV,2018-03-01,-0.3
IMPR,B-D,NSA,PCH_M12_NSA,LV,2018-04-01,0.6
IMPR,B-D,NSA,PCH_M12_NSA,LV,2018-05-01,0.7
IMPR,B-D,NSA,PCH_M12_NSA,LV,2018-06-01,1.9
IMPR,B-D,NSA,PCH_M12_NSA,LV,2018-07-01,2.0
IMPR,B-D,NSA,PCH_M12_NSA,LV,2018-08-01,3.0
IMPR,B-D,NSA,PCH_M12_NSA,LV,2018-09-01,
IMPR,B-D,NSA,PCH_M12_NSA,NL,2017-10-01,1.9
IMPR,B-D,NSA,PCH_M12_NSA,NL,2017-11-01,3.2
IMPR,B-D,NSA,PCH_M12_NSA,NL,2017-12-01,0.7
IMPR,B-D,NSA,PCH_M12_NSA,NL,2018-01-01,0.3
IMPR,B-D,NSA,PCH_M12_NSA,NL,2018-02-01,-1.8
IMPR,B-D,NSA,PCH_M12_NSA,NL,2018-03-01,-1.1
IMPR,B-D,NSA,PCH_M12_NSA,NL,2018-04-01,0.2
IMPR,B-D,NSA,PCH_M12_NSA,NL,2018-05-01,3.9
IMPR,B-D,NSA,PCH_M12_NSA,NL,2018-06-01,5.7
IMPR,B-D,NSA,PCH_M12_NSA,NL,2018-07-01,6.5
IMPR,B-D,NSA,PCH_M12_NSA,NL,2018-08-01,6.8
IMPR,B-D,NSA,PCH_M12_NSA,NL,2018-09-01,
IMPR,B-D,NSA,PCH_M12_NSA,NO,2017-10-01,
IMPR,B-D,NSA,PCH_M12_NSA,NO,2017-11-01,
IMPR,B-D,NSA,PCH_M12_NSA,NO,2017-12-01,
IMPR,B-D,NSA,PCH_M12_NSA,NO,2018-01-01,
IMPR,B-D,NSA,PCH_M12_NSA,NO,2018-02-01,
IMPR,B-D,NSA,PCH_M12_NSA,NO,2018-03-01,
IMPR,B-D,NSA,PCH_M12_NSA,NO,2018-04-01,
IMPR,B-D,NSA,PCH_M12_NSA,NO,2018-05-01,
IMPR,B-D,NSA,PCH_M12_NSA,NO,2018-06-01,
IMPR,B-D,NSA,PCH_M12_NSA,NO,2018-07-01,
IMPR,B-D,NSA,PCH_M12_NSA,NO,2018-08-01,
IMPR,B-D,NSA,PCH_M12_NSA,NO,2018-09-01,
IMPR,B-D,NSA,PCH_M12_NSA,SE,2017-10-01,2.3
IMPR,B-D,NSA,PCH_M12_NSA,SE,2017-11-01,3.4
IMPR,B-D,NSA,PCH_M12_NSA,SE,2017-12-01,2.5
IMPR,B-D,NSA,PCH_M12_NSA,SE,2018-01-01,2.5
IMPR,B-D,NSA,PCH_M12_NSA,SE,2018-02-01,2.5
IMPR,B-D,NSA,PCH_M12_NSA,SE,2018-03-01,5.0
IMPR,B-D,NSA,PCH_M12_NSA,SE,2018-04-01,6.4
IMPR,B-D,NSA,PCH_M12_NSA,SE,2018-05-01,9.5
IMPR,B-D,NSA,PCH_M12_NSA,SE,2018-06-01,11.1
IMPR,B-D,NSA,PCH_M12_NSA,SE,2018-07-01,11.3
IMPR,B-D,NSA,PCH_M12_NSA,SE,2018-08-01,12.3
IMPR,B-D,NSA,PCH_M12_NSA,SE,2018-09-01,
IMPR,B-D,NSA,PCH_M12_NSA,SI,2017-10-01,2.6
IMPR,B-D,NSA,PCH_M12_NSA,SI,2017-11-01,3.0
