na_item,unit,geo\time,date,value
D1,CP_MNAC,UK,2006-01-01,733727.0
D1,CP_MNAC,UK,2007-01-01,778546.0
D1,CP_MNAC,UK,2008-01-01,790185.0
D1,CP_MNAC,UK,2009-01-01,793531.0
D1,CP_MNAC,UK,2010-01-01,815873.0
D1,CP_MNAC,UK,2011-01-01,826936.0 
D1,CP_MNAC,UK,2012-01-01,847249.0 
D1,CP_MNAC,UK,2013-01-01,880682.0 
D1,CP_MNAC,UK,2014-01-01,899969.0 
D1,CP_MNAC,UK,2015-01-01,928459.0 
D1,CP_MNAC,UK,2016-01-01,963406.0 
D1,CP_MNAC,UK,2017-01-01,1004398.0 
