indic_nrg,unit,geotime,date,value
B_101700,MTOE,BE,2000-01-01,37
B_101700,MTOE,BE,2001-01-01,38
B_101700,MTOE,BE,2002-01-01,36
B_101700,MTOE,BE,2003-01-01,37
B_101700,MTOE,BE,2004-01-01,37
B_101700,MTOE,BE,2005-01-01,36
B_101700,MTOE,BE,2006-01-01,36
B_101700,MTOE,BE,2007-01-01,35
B_101700,MTOE,BE,2008-01-01,36
B_101700,MTOE,BE,2009-01-01,34
B_101700,MTOE,BE,2010-01-01,37
B_101700,MTOE,BE,2011-01-01,35
B_101700,MTOE,BE,2012-01-01,35
B_101700,MTOE,BE,2013-01-01,36
B_101700,MTOE,BE,2014-01-01,
B_101700,MTOE,BE,2015-01-01,
B_101700,MTOE,BE,2016-01-01,
B_101700,MTOE,BG,2000-01-01,9
B_101700,MTOE,BG,2001-01-01,9
B_101700,MTOE,BG,2002-01-01,9
B_101700,MTOE,BG,2003-01-01,9
B_101700,MTOE,BG,2004-01-01,9
B_101700,MTOE,BG,2005-01-01,10
B_101700,MTOE,BG,2006-01-01,10
B_101700,MTOE,BG,2007-01-01,10
B_101700,MTOE,BG,2008-01-01,10
B_101700,MTOE,BG,2009-01-01,8
B_101700,MTOE,BG,2010-01-01,8
B_101700,MTOE,BG,2011-01-01,9
B_101700,MTOE,BG,2012-01-01,9
B_101700,MTOE,BG,2013-01-01,8
B_101700,MTOE,BG,2014-01-01,
B_101700,MTOE,BG,2015-01-01,
B_101700,MTOE,BG,2016-01-01,
B_101700,MTOE,CY,2000-01-01,1
B_101700,MTOE,CY,2001-01-01,1
B_101700,MTOE,CY,2002-01-01,1
B_101700,MTOE,CY,2003-01-01,1
B_101700,MTOE,CY,2004-01-01,1
B_101700,MTOE,CY,2005-01-01,1
B_101700,MTOE,CY,2006-01-01,1
B_101700,MTOE,CY,2007-01-01,1
B_101700,MTOE,CY,2008-01-01,2
B_101700,MTOE,CY,2009-01-01,1
B_101700,MTOE,CY,2010-01-01,1
B_101700,MTOE,CY,2011-01-01,1
B_101700,MTOE,CY,2012-01-01,1
B_101700,MTOE,CY,2013-01-01,1
B_101700,MTOE,CY,2014-01-01,
B_101700,MTOE,CY,2015-01-01,
B_101700,MTOE,CY,2016-01-01,
B_101700,MTOE,CZ,2000-01-01,25
B_101700,MTOE,CZ,2001-01-01,25
B_101700,MTOE,CZ,2002-01-01,25
B_101700,MTOE,CZ,2003-01-01,26
B_101700,MTOE,CZ,2004-01-01,26
B_101700,MTOE,CZ,2005-01-01,26
B_101700,MTOE,CZ,2006-01-01,26
B_101700,MTOE,CZ,2007-01-01,26
B_101700,MTOE,CZ,2008-01-01,26
B_101700,MTOE,CZ,2009-01-01,25
B_101700,MTOE,CZ,2010-01-01,25
B_101700,MTOE,CZ,2011-01-01,24
B_101700,MTOE,CZ,2012-01-01,24
B_101700,MTOE,CZ,2013-01-01,24
B_101700,MTOE,CZ,2014-01-01,
B_101700,MTOE,CZ,2015-01-01,
B_101700,MTOE,CZ,2016-01-01,
B_101700,MTOE,DE,2000-01-01,220
B_101700,MTOE,DE,2001-01-01,223
B_101700,MTOE,DE,2002-01-01,220
B_101700,MTOE,DE,2003-01-01,223
B_101700,MTOE,DE,2004-01-01,221
B_101700,MTOE,DE,2005-01-01,218
B_101700,MTOE,DE,2006-01-01,223
B_101700,MTOE,DE,2007-01-01,210
B_101700,MTOE,DE,2008-01-01,217
B_101700,MTOE,DE,2009-01-01,205
B_101700,MTOE,DE,2010-01-01,219
B_101700,MTOE,DE,2011-01-01,208
B_101700,MTOE,DE,2012-01-01,212
B_101700,MTOE,DE,2013-01-01,217
B_101700,MTOE,DE,2014-01-01,
B_101700,MTOE,DE,2015-01-01,
B_101700,MTOE,DE,2016-01-01,
B_101700,MTOE,DK,2000-01-01,14
B_101700,MTOE,DK,2001-01-01,15
B_101700,MTOE,DK,2002-01-01,14
B_101700,MTOE,DK,2003-01-01,15
B_101700,MTOE,DK,2004-01-01,15
B_101700,MTOE,DK,2005-01-01,15
B_101700,MTOE,DK,2006-01-01,15
B_101700,MTOE,DK,2007-01-01,15
B_101700,MTOE,DK,2008-01-01,15
B_101700,MTOE,DK,2009-01-01,14
B_101700,MTOE,DK,2010-01-01,15
B_101700,MTOE,DK,2011-01-01,14
B_101700,MTOE,DK,2012-01-01,14
B_101700,MTOE,DK,2013-01-01,14
B_101700,MTOE,DK,2014-01-01,
B_101700,MTOE,DK,2015-01-01,
B_101700,MTOE,DK,2016-01-01,
B_101700,MTOE,EA19,2000-01-01,795
B_101700,MTOE,EA19,2001-01-01,816
B_101700,MTOE,EA19,2002-01-01,810
B_101700,MTOE,EA19,2003-01-01,834
B_101700,MTOE,EA19,2004-01-01,842
B_101700,MTOE,EA19,2005-01-01,845
B_101700,MTOE,EA19,2006-01-01,845
B_101700,MTOE,EA19,2007-01-01,829
B_101700,MTOE,EA19,2008-01-01,835
B_101700,MTOE,EA19,2009-01-01,790
B_101700,MTOE,EA19,2010-01-01,822
B_101700,MTOE,EA19,2011-01-01,784
B_101700,MTOE,EA19,2012-01-01,782
B_101700,MTOE,EA19,2013-01-01,784
B_101700,MTOE,EA19,2014-01-01,
B_101700,MTOE,EA19,2015-01-01,
B_101700,MTOE,EA19,2016-01-01,
B_101700,MTOE,EE,2000-01-01,2
B_101700,MTOE,EE,2001-01-01,2
B_101700,MTOE,EE,2002-01-01,2
B_101700,MTOE,EE,2003-01-01,2
B_101700,MTOE,EE,2004-01-01,2
B_101700,MTOE,EE,2005-01-01,2
B_101700,MTOE,EE,2006-01-01,2
B_101700,MTOE,EE,2007-01-01,3
B_101700,MTOE,EE,2008-01-01,3
B_101700,MTOE,EE,2009-01-01,2
B_101700,MTOE,EE,2010-01-01,2
B_101700,MTOE,EE,2011-01-01,2
B_101700,MTOE,EE,2012-01-01,2
B_101700,MTOE,EE,2013-01-01,2
B_101700,MTOE,EE,2014-01-01,
B_101700,MTOE,EE,2015-01-01,
B_101700,MTOE,EE,2016-01-01,
B_101700,MTOE,EL,2000-01-01,18
B_101700,MTOE,EL,2001-01-01,19
B_101700,MTOE,EL,2002-01-01,19
B_101700,MTOE,EL,2003-01-01,20
B_101700,MTOE,EL,2004-01-01,20
B_101700,MTOE,EL,2005-01-01,21
B_101700,MTOE,EL,2006-01-01,21
B_101700,MTOE,EL,2007-01-01,22
B_101700,MTOE,EL,2008-01-01,21
B_101700,MTOE,EL,2009-01-01,20
B_101700,MTOE,EL,2010-01-01,19
B_101700,MTOE,EL,2011-01-01,18
B_101700,MTOE,EL,2012-01-01,17
B_101700,MTOE,EL,2013-01-01,15
B_101700,MTOE,EL,2014-01-01,
B_101700,MTOE,EL,2015-01-01,
B_101700,MTOE,EL,2016-01-01,
B_101700,MTOE,ES,2000-01-01,79
B_101700,MTOE,ES,2001-01-01,83
B_101700,MTOE,ES,2002-01-01,85
B_101700,MTOE,ES,2003-01-01,90
B_101700,MTOE,ES,2004-01-01,94
B_101700,MTOE,ES,2005-01-01,97
B_101700,MTOE,ES,2006-01-01,95
B_101700,MTOE,ES,2007-01-01,98
B_101700,MTOE,ES,2008-01-01,94
B_101700,MTOE,ES,2009-01-01,87
B_101700,MTOE,ES,2010-01-01,89
B_101700,MTOE,ES,2011-01-01,86
B_101700,MTOE,ES,2012-01-01,83
B_101700,MTOE,ES,2013-01-01,80
B_101700,MTOE,ES,2014-01-01,
B_101700,MTOE,ES,2015-01-01,
B_101700,MTOE,ES,2016-01-01,
B_101700,MTOE,EU28,2000-01-01,1132
B_101700,MTOE,EU28,2001-01-01,1156
B_101700,MTOE,EU28,2002-01-01,1145
B_101700,MTOE,EU28,2003-01-01,1176
B_101700,MTOE,EU28,2004-01-01,1188
B_101700,MTOE,EU28,2005-01-01,1192
B_101700,MTOE,EU28,2006-01-01,1194
B_101700,MTOE,EU28,2007-01-01,1173
B_101700,MTOE,EU28,2008-01-01,1179
B_101700,MTOE,EU28,2009-01-01,1115
B_101700,MTOE,EU28,2010-01-01,1163
B_101700,MTOE,EU28,2011-01-01,1109
B_101700,MTOE,EU28,2012-01-01,1108
B_101700,MTOE,EU28,2013-01-01,1108
B_101700,MTOE,EU28,2014-01-01,
B_101700,MTOE,EU28,2015-01-01,
B_101700,MTOE,EU28,2016-01-01,
B_101700,MTOE,FI,2000-01-01,24
B_101700,MTOE,FI,2001-01-01,24
B_101700,MTOE,FI,2002-01-01,25
B_101700,MTOE,FI,2003-01-01,25
B_101700,MTOE,FI,2004-01-01,26
B_101700,MTOE,FI,2005-01-01,25
B_101700,MTOE,FI,2006-01-01,26
B_101700,MTOE,FI,2007-01-01,26
B_101700,MTOE,FI,2008-01-01,25
B_101700,MTOE,FI,2009-01-01,23
B_101700,MTOE,FI,2010-01-01,26
B_101700,MTOE,FI,2011-01-01,25
B_101700,MTOE,FI,2012-01-01,25
B_101700,MTOE,FI,2013-01-01,24
B_101700,MTOE,FI,2014-01-01,
B_101700,MTOE,FI,2015-01-01,
B_101700,MTOE,FI,2016-01-01,
B_101700,MTOE,FR,2000-01-01,155
B_101700,MTOE,FR,2001-01-01,161
B_101700,MTOE,FR,2002-01-01,156
B_101700,MTOE,FR,2003-01-01,159
B_101700,MTOE,FR,2004-01-01,161
B_101700,MTOE,FR,2005-01-01,160
B_101700,MTOE,FR,2006-01-01,158
B_101700,MTOE,FR,2007-01-01,153
B_101700,MTOE,FR,2008-01-01,156
B_101700,MTOE,FR,2009-01-01,149
B_101700,MTOE,FR,2010-01-01,154
B_101700,MTOE,FR,2011-01-01,145
B_101700,MTOE,FR,2012-01-01,149
B_101700,MTOE,FR,2013-01-01,151
B_101700,MTOE,FR,2014-01-01,
B_101700,MTOE,FR,2015-01-01,
B_101700,MTOE,FR,2016-01-01,
B_101700,MTOE,HR,2000-01-01,6
B_101700,MTOE,HR,2001-01-01,6
B_101700,MTOE,HR,2002-01-01,6
B_101700,MTOE,HR,2003-01-01,6
B_101700,MTOE,HR,2004-01-01,7
B_101700,MTOE,HR,2005-01-01,7
B_101700,MTOE,HR,2006-01-01,7
B_101700,MTOE,HR,2007-01-01,7
B_101700,MTOE,HR,2008-01-01,7
B_101700,MTOE,HR,2009-01-01,7
B_101700,MTOE,HR,2010-01-01,7
B_101700,MTOE,HR,2011-01-01,7
B_101700,MTOE,HR,2012-01-01,6
B_101700,MTOE,HR,2013-01-01,6
B_101700,MTOE,HR,2014-01-01,
B_101700,MTOE,HR,2015-01-01,
B_101700,MTOE,HR,2016-01-01,
B_101700,MTOE,HU,2000-01-01,16
B_101700,MTOE,HU,2001-01-01,16
B_101700,MTOE,HU,2002-01-01,17
B_101700,MTOE,HU,2003-01-01,17
B_101700,MTOE,HU,2004-01-01,17
B_101700,MTOE,HU,2005-01-01,18
B_101700,MTOE,HU,2006-01-01,18
B_101700,MTOE,HU,2007-01-01,17
B_101700,MTOE,HU,2008-01-01,17
B_101700,MTOE,HU,2009-01-01,17
B_101700,MTOE,HU,2010-01-01,17
B_101700,MTOE,HU,2011-01-01,17
B_101700,MTOE,HU,2012-01-01,16
B_101700,MTOE,HU,2013-01-01,16
B_101700,MTOE,HU,2014-01-01,
B_101700,MTOE,HU,2015-01-01,
B_101700,MTOE,HU,2016-01-01,
B_101700,MTOE,IE,2000-01-01,10
B_101700,MTOE,IE,2001-01-01,11
B_101700,MTOE,IE,2002-01-01,11
B_101700,MTOE,IE,2003-01-01,11
B_101700,MTOE,IE,2004-01-01,12
B_101700,MTOE,IE,2005-01-01,12
B_101700,MTOE,IE,2006-01-01,13
B_101700,MTOE,IE,2007-01-01,13
B_101700,MTOE,IE,2008-01-01,13
B_101700,MTOE,IE,2009-01-01,11
B_101700,MTOE,IE,2010-01-01,12
B_101700,MTOE,IE,2011-01-01,11
B_101700,MTOE,IE,2012-01-01,10
B_101700,MTOE,IE,2013-01-01,10
B_101700,MTOE,IE,2014-01-01,
B_101700,MTOE,IE,2015-01-01,
B_101700,MTOE,IE,2016-01-01,
B_101700,MTOE,IS,2000-01-01,1
B_101700,MTOE,IS,2001-01-01,1
B_101700,MTOE,IS,2002-01-01,1
B_101700,MTOE,IS,2003-01-01,1
B_101700,MTOE,IS,2004-01-01,2
B_101700,MTOE,IS,2005-01-01,2
B_101700,MTOE,IS,2006-01-01,2
B_101700,MTOE,IS,2007-01-01,2
B_101700,MTOE,IS,2008-01-01,2
B_101700,MTOE,IS,2009-01-01,2
B_101700,MTOE,IS,2010-01-01,2
B_101700,MTOE,IS,2011-01-01,2
B_101700,MTOE,IS,2012-01-01,2
B_101700,MTOE,IS,2013-01-01,2
B_101700,MTOE,IS,2014-01-01,
B_101700,MTOE,IS,2015-01-01,
B_101700,MTOE,IS,2016-01-01,
B_101700,MTOE,IT,2000-01-01,124
B_101700,MTOE,IT,2001-01-01,126
B_101700,MTOE,IT,2002-01-01,126
B_101700,MTOE,IT,2003-01-01,133
B_101700,MTOE,IT,2004-01-01,133
B_101700,MTOE,IT,2005-01-01,137
B_101700,MTOE,IT,2006-01-01,135
B_101700,MTOE,IT,2007-01-01,134
B_101700,MTOE,IT,2008-01-01,134
B_101700,MTOE,IT,2009-01-01,126
B_101700,MTOE,IT,2010-01-01,128
B_101700,MTOE,IT,2011-01-01,123
B_101700,MTOE,IT,2012-01-01,121
B_101700,MTOE,IT,2013-01-01,118
B_101700,MTOE,IT,2014-01-01,
B_101700,MTOE,IT,2015-01-01,
B_101700,MTOE,IT,2016-01-01,
B_101700,MTOE,LT,2000-01-01,3
B_101700,MTOE,LT,2001-01-01,3
B_101700,MTOE,LT,2002-01-01,4
B_101700,MTOE,LT,2003-01-01,4
B_101700,MTOE,LT,2004-01-01,4
B_101700,MTOE,LT,2005-01-01,4
B_101700,MTOE,LT,2006-01-01,4
B_101700,MTOE,LT,2007-01-01,5
B_101700,MTOE,LT,2008-01-01,5
B_101700,MTOE,LT,2009-01-01,4
B_101700,MTOE,LT,2010-01-01,4
B_101700,MTOE,LT,2011-01-01,4
B_101700,MTOE,LT,2012-01-01,4
B_101700,MTOE,LT,2013-01-01,4
B_101700,MTOE,LT,2014-01-01,
B_101700,MTOE,LT,2015-01-01,
B_101700,MTOE,LT,2016-01-01,
B_101700,MTOE,LU,2000-01-01,3
B_101700,MTOE,LU,2001-01-01,3
B_101700,MTOE,LU,2002-01-01,3
B_101700,MTOE,LU,2003-01-01,4
B_101700,MTOE,LU,2004-01-01,4
B_101700,MTOE,LU,2005-01-01,4
B_101700,MTOE,LU,2006-01-01,4
B_101700,MTOE,LU,2007-01-01,4
B_101700,MTOE,LU,2008-01-01,4
B_101700,MTOE,LU,2009-01-01,4
B_101700,MTOE,LU,2010-01-01,4
B_101700,MTOE,LU,2011-01-01,4
B_101700,MTOE,LU,2012-01-01,4
B_101700,MTOE,LU,2013-01-01,4
B_101700,MTOE,LU,2014-01-01,
B_101700,MTOE,LU,2015-01-01,
B_101700,MTOE,LU,2016-01-01,
B_101700,MTOE,LV,2000-01-01,3
B_101700,MTOE,LV,2001-01-01,3
B_101700,MTOE,LV,2002-01-01,3
B_101700,MTOE,LV,2003-01-01,3
B_101700,MTOE,LV,2004-01-01,3
B_101700,MTOE,LV,2005-01-01,4
B_101700,MTOE,LV,2006-01-01,4
B_101700,MTOE,LV,2007-01-01,4
B_101700,MTOE,LV,2008-01-01,4
B_101700,MTOE,LV,2009-01-01,4
B_101700,MTOE,LV,2010-01-01,4
B_101700,MTOE,LV,2011-01-01,3
B_101700,MTOE,LV,2012-01-01,4
B_101700,MTOE,LV,2013-01-01,3
B_101700,MTOE,LV,2014-01-01,
B_101700,MTOE,LV,2015-01-01,
B_101700,MTOE,LV,2016-01-01,
B_101700,MTOE,ME,2000-01-01,
B_101700,MTOE,ME,2001-01-01,
B_101700,MTOE,ME,2002-01-01,
B_101700,MTOE,ME,2003-01-01,
B_101700,MTOE,ME,2004-01-01,
B_101700,MTOE,ME,2005-01-01,0
B_101700,MTOE,ME,2006-01-01,0
B_101700,MTOE,ME,2007-01-01,0
B_101700,MTOE,ME,2008-01-01,0
B_101700,MTOE,ME,2009-01-01,0
B_101700,MTOE,ME,2010-01-01,0
B_101700,MTOE,ME,2011-01-01,0
B_101700,MTOE,ME,2012-01-01,0
B_101700,MTOE,ME,2013-01-01,0
B_101700,MTOE,ME,2014-01-01,
B_101700,MTOE,ME,2015-01-01,
B_101700,MTOE,ME,2016-01-01,
B_101700,MTOE,MK,2000-01-01,1
B_101700,MTOE,MK,2001-01-01,1
B_101700,MTOE,MK,2002-01-01,1
B_101700,MTOE,MK,2003-01-01,1
B_101700,MTOE,MK,2004-01-01,1
B_101700,MTOE,MK,2005-01-01,1
B_101700,MTOE,MK,2006-01-01,1
B_101700,MTOE,MK,2007-01-01,1
B_101700,MTOE,MK,2008-01-01,1
B_101700,MTOE,MK,2009-01-01,1
B_101700,MTOE,MK,2010-01-01,1
B_101700,MTOE,MK,2011-01-01,1
B_101700,MTOE,MK,2012-01-01,1
B_101700,MTOE,MK,2013-01-01,1
B_101700,MTOE,MK,2014-01-01,
B_101700,MTOE,MK,2015-01-01,
B_101700,MTOE,MK,2016-01-01,
B_101700,MTOE,MT,2000-01-01,0
B_101700,MTOE,MT,2001-01-01,0
B_101700,MTOE,MT,2002-01-01,0
B_101700,MTOE,MT,2003-01-01,0
B_101700,MTOE,MT,2004-01-01,0
B_101700,MTOE,MT,2005-01-01,0
B_101700,MTOE,MT,2006-01-01,0
B_101700,MTOE,MT,2007-01-01,0
B_101700,MTOE,MT,2008-01-01,0
B_101700,MTOE,MT,2009-01-01,0
B_101700,MTOE,MT,2010-01-01,0
B_101700,MTOE,MT,2011-01-01,0
B_101700,MTOE,MT,2012-01-01,0
B_101700,MTOE,MT,2013-01-01,0
B_101700,MTOE,MT,2014-01-01,
B_101700,MTOE,MT,2015-01-01,
B_101700,MTOE,MT,2016-01-01,
B_101700,MTOE,NL,2000-01-01,52
B_101700,MTOE,NL,2001-01-01,53
B_101700,MTOE,NL,2002-01-01,53
B_101700,MTOE,NL,2003-01-01,53
B_101700,MTOE,NL,2004-01-01,54
B_101700,MTOE,NL,2005-01-01,54
B_101700,MTOE,NL,2006-01-01,53
B_101700,MTOE,NL,2007-01-01,52
B_101700,MTOE,NL,2008-01-01,53
B_101700,MTOE,NL,2009-01-01,51
B_101700,MTOE,NL,2010-01-01,55
B_101700,MTOE,NL,2011-01-01,51
B_101700,MTOE,NL,2012-01-01,51
B_101700,MTOE,NL,2013-01-01,51
B_101700,MTOE,NL,2014-01-01,
B_101700,MTOE,NL,2015-01-01,
B_101700,MTOE,NL,2016-01-01,
B_101700,MTOE,NO,2000-01-01,18
B_101700,MTOE,NO,2001-01-01,18
B_101700,MTOE,NO,2002-01-01,18
B_101700,MTOE,NO,2003-01-01,18
B_101700,MTOE,NO,2004-01-01,18
B_101700,MTOE,NO,2005-01-01,18
B_101700,MTOE,NO,2006-01-01,18
B_101700,MTOE,NO,2007-01-01,18
B_101700,MTOE,NO,2008-01-01,18
B_101700,MTOE,NO,2009-01-01,18
B_101700,MTOE,NO,2010-01-01,19
B_101700,MTOE,NO,2011-01-01,18
B_101700,MTOE,NO,2012-01-01,18
B_101700,MTOE,NO,2013-01-01,19
B_101700,MTOE,NO,2014-01-01,
B_101700,MTOE,NO,2015-01-01,
B_101700,MTOE,NO,2016-01-01,
B_101700,MTOE,PL,2000-01-01,55
B_101700,MTOE,PL,2001-01-01,55
B_101700,MTOE,PL,2002-01-01,54
B_101700,MTOE,PL,2003-01-01,56
B_101700,MTOE,PL,2004-01-01,58
B_101700,MTOE,PL,2005-01-01,58
B_101700,MTOE,PL,2006-01-01,61
B_101700,MTOE,PL,2007-01-01,61
B_101700,MTOE,PL,2008-01-01,62
B_101700,MTOE,PL,2009-01-01,61
B_101700,MTOE,PL,2010-01-01,66
B_101700,MTOE,PL,2011-01-01,64
B_101700,MTOE,PL,2012-01-01,64
B_101700,MTOE,PL,2013-01-01,63
B_101700,MTOE,PL,2014-01-01,
B_101700,MTOE,PL,2015-01-01,
B_101700,MTOE,PL,2016-01-01,
B_101700,MTOE,PT,2000-01-01,17
B_101700,MTOE,PT,2001-01-01,18
B_101700,MTOE,PT,2002-01-01,18
B_101700,MTOE,PT,2003-01-01,18
B_101700,MTOE,PT,2004-01-01,18
B_101700,MTOE,PT,2005-01-01,19
B_101700,MTOE,PT,2006-01-01,18
B_101700,MTOE,PT,2007-01-01,18
B_101700,MTOE,PT,2008-01-01,18
B_101700,MTOE,PT,2009-01-01,18
B_101700,MTOE,PT,2010-01-01,18
B_101700,MTOE,PT,2011-01-01,17
B_101700,MTOE,PT,2012-01-01,16
B_101700,MTOE,PT,2013-01-01,15
B_101700,MTOE,PT,2014-01-01,
B_101700,MTOE,PT,2015-01-01,
B_101700,MTOE,PT,2016-01-01,
B_101700,MTOE,RO,2000-01-01,22
B_101700,MTOE,RO,2001-01-01,23
B_101700,MTOE,RO,2002-01-01,23
B_101700,MTOE,RO,2003-01-01,24
B_101700,MTOE,RO,2004-01-01,25
B_101700,MTOE,RO,2005-01-01,24
B_101700,MTOE,RO,2006-01-01,24
B_101700,MTOE,RO,2007-01-01,24
B_101700,MTOE,RO,2008-01-01,24
B_101700,MTOE,RO,2009-01-01,22
B_101700,MTOE,RO,2010-01-01,22
B_101700,MTOE,RO,2011-01-01,22
B_101700,MTOE,RO,2012-01-01,22
B_101700,MTOE,RO,2013-01-01,21
B_101700,MTOE,RO,2014-01-01,
B_101700,MTOE,RO,2015-01-01,
B_101700,MTOE,RO,2016-01-01,
B_101700,MTOE,RS,2000-01-01,6
B_101700,MTOE,RS,2001-01-01,8
B_101700,MTOE,RS,2002-01-01,8
B_101700,MTOE,RS,2003-01-01,9
B_101700,MTOE,RS,2004-01-01,10
B_101700,MTOE,RS,2005-01-01,9
B_101700,MTOE,RS,2006-01-01,9
B_101700,MTOE,RS,2007-01-01,10
B_101700,MTOE,RS,2008-01-01,9
B_101700,MTOE,RS,2009-01-01,8
B_101700,MTOE,RS,2010-01-01,9
B_101700,MTOE,RS,2011-01-01,9
B_101700,MTOE,RS,2012-01-01,8
B_101700,MTOE,RS,2013-01-01,8
B_101700,MTOE,RS,2014-01-01,
B_101700,MTOE,RS,2015-01-01,
B_101700,MTOE,RS,2016-01-01,
B_101700,MTOE,SE,2000-01-01,35
B_101700,MTOE,SE,2001-01-01,34
B_101700,MTOE,SE,2002-01-01,34
B_101700,MTOE,SE,2003-01-01,34
B_101700,MTOE,SE,2004-01-01,34
B_101700,MTOE,SE,2005-01-01,33
B_101700,MTOE,SE,2006-01-01,33
B_101700,MTOE,SE,2007-01-01,33
B_101700,MTOE,SE,2008-01-01,32
B_101700,MTOE,SE,2009-01-01,31
B_101700,MTOE,SE,2010-01-01,34
B_101700,MTOE,SE,2011-01-01,32
B_101700,MTOE,SE,2012-01-01,32
B_101700,MTOE,SE,2013-01-01,31
B_101700,MTOE,SE,2014-01-01,
B_101700,MTOE,SE,2015-01-01,
B_101700,MTOE,SE,2016-01-01,
B_101700,MTOE,SI,2000-01-01,4
B_101700,MTOE,SI,2001-01-01,4
B_101700,MTOE,SI,2002-01-01,4
B_101700,MTOE,SI,2003-01-01,4
B_101700,MTOE,SI,2004-01-01,4
B_101700,MTOE,SI,2005-01-01,4
B_101700,MTOE,SI,2006-01-01,4
B_101700,MTOE,SI,2007-01-01,4
B_101700,MTOE,SI,2008-01-01,5
B_101700,MTOE,SI,2009-01-01,4
B_101700,MTOE,SI,2010-01-01,5
B_101700,MTOE,SI,2011-01-01,5
B_101700,MTOE,SI,2012-01-01,4
B_101700,MTOE,SI,2013-01-01,4
B_101700,MTOE,SI,2014-01-01,
B_101700,MTOE,SI,2015-01-01,
B_101700,MTOE,SI,2016-01-01,
B_101700,MTOE,SK,2000-01-01,11
B_101700,MTOE,SK,2001-01-01,11
B_101700,MTOE,SK,2002-01-01,11
B_101700,MTOE,SK,2003-01-01,11
B_101700,MTOE,SK,2004-01-01,11
B_101700,MTOE,SK,2005-01-01,11
B_101700,MTOE,SK,2006-01-01,11
B_101700,MTOE,SK,2007-01-01,11
B_101700,MTOE,SK,2008-01-01,11
B_101700,MTOE,SK,2009-01-01,10
B_101700,MTOE,SK,2010-01-01,11
B_101700,MTOE,SK,2011-01-01,10
B_101700,MTOE,SK,2012-01-01,10
B_101700,MTOE,SK,2013-01-01,10
B_101700,MTOE,SK,2014-01-01,
B_101700,MTOE,SK,2015-01-01,
B_101700,MTOE,SK,2016-01-01,
B_101700,MTOE,TR,2000-01-01,56
B_101700,MTOE,TR,2001-01-01,50
B_101700,MTOE,TR,2002-01-01,55
B_101700,MTOE,TR,2003-01-01,59
B_101700,MTOE,TR,2004-01-01,61
B_101700,MTOE,TR,2005-01-01,63
B_101700,MTOE,TR,2006-01-01,69
B_101700,MTOE,TR,2007-01-01,73
B_101700,MTOE,TR,2008-01-01,71
B_101700,MTOE,TR,2009-01-01,70
B_101700,MTOE,TR,2010-01-01,74
B_101700,MTOE,TR,2011-01-01,79
B_101700,MTOE,TR,2012-01-01,83
B_101700,MTOE,TR,2013-01-01,82
B_101700,MTOE,TR,2014-01-01,
B_101700,MTOE,TR,2015-01-01,
B_101700,MTOE,TR,2016-01-01,
B_101700,MTOE,UK,2000-01-01,153
B_101700,MTOE,UK,2001-01-01,153
B_101700,MTOE,UK,2002-01-01,149
B_101700,MTOE,UK,2003-01-01,151
B_101700,MTOE,UK,2004-01-01,153
B_101700,MTOE,UK,2005-01-01,152
B_101700,MTOE,UK,2006-01-01,150
B_101700,MTOE,UK,2007-01-01,148
B_101700,MTOE,UK,2008-01-01,148
B_101700,MTOE,UK,2009-01-01,137
B_101700,MTOE,UK,2010-01-01,143
B_101700,MTOE,UK,2011-01-01,132
B_101700,MTOE,UK,2012-01-01,135
B_101700,MTOE,UK,2013-01-01,136
B_101700,MTOE,UK,2014-01-01,
B_101700,MTOE,UK,2015-01-01,
B_101700,MTOE,UK,2016-01-01,
B_101700,MTOE,XK,2000-01-01,0
B_101700,MTOE,XK,2001-01-01,0
B_101700,MTOE,XK,2002-01-01,0
B_101700,MTOE,XK,2003-01-01,0
B_101700,MTOE,XK,2004-01-01,0
B_101700,MTOE,XK,2005-01-01,1
B_101700,MTOE,XK,2006-01-01,1
B_101700,MTOE,XK,2007-01-01,1
B_101700,MTOE,XK,2008-01-01,1
B_101700,MTOE,XK,2009-01-01,1
B_101700,MTOE,XK,2010-01-01,1
B_101700,MTOE,XK,2011-01-01,1
B_101700,MTOE,XK,2012-01-01,1
B_101700,MTOE,XK,2013-01-01,1
B_101700,MTOE,XK,2014-01-01,
B_101700,MTOE,XK,2015-01-01,
B_101700,MTOE,XK,2016-01-01,
