coicop,unit,geotime,date,value
CP04,I15,EA19,2018-08-01,103.62 
CP04,I15,EA19,2018-09-01,104.05 
CP04,I15,EE,2017-10-01,101.61 
CP04,I15,EE,2017-11-01,101.80 
CP04,I15,EE,2017-12-01,101.19 
CP04,I15,EE,2018-01-01,102.95 
CP04,I15,EE,2018-02-01,104.19 
CP04,I15,EE,2018-03-01,104.89 
CP04,I15,EE,2018-04-01,103.90 
CP04,I15,EE,2018-05-01,103.64 
CP04,I15,EE,2018-06-01,106.64 
CP04,I15,EE,2018-07-01,108.94 
CP04,I15,EE,2018-08-01,109.26 
CP04,I15,EE,2018-09-01,109.45 
CP04,I15,EL,2017-10-01,97.31 
CP04,I15,EL,2017-11-01,97.70 
CP04,I15,EL,2017-12-01,97.56 
CP04,I15,EL,2018-01-01,97.76 
CP04,I15,EL,2018-02-01,97.52 
CP04,I15,EL,2018-03-01,97.33 
CP04,I15,EL,2018-04-01,97.74 
CP04,I15,EL,2018-05-01,97.82 
CP04,I15,EL,2018-06-01,97.85 
CP04,I15,EL,2018-07-01,97.97 
CP04,I15,EL,2018-08-01,97.99 
CP04,I15,EL,2018-09-01,97.99 
CP04,I15,ES,2017-10-01,100.12 
CP04,I15,ES,2017-11-01,101.02 
CP04,I15,ES,2017-12-01,101.17 
CP04,I15,ES,2018-01-01,100.64 
CP04,I15,ES,2018-02-01,101.02 
CP04,I15,ES,2018-03-01,99.11 
CP04,I15,ES,2018-04-01,99.03 
CP04,I15,ES,2018-05-01,100.77 
CP04,I15,ES,2018-06-01,101.29 
CP04,I15,ES,2018-07-01,102.19 
CP04,I15,ES,2018-08-01,102.84 
CP04,I15,ES,2018-09-01,103.93 
CP04,I15,EU,2017-10-01,101.60 
CP04,I15,EU,2017-11-01,101.92 
CP04,I15,EU,2017-12-01,102.04 
CP04,I15,EU,2018-01-01,102.65 
CP04,I15,EU,2018-02-01,102.73 
CP04,I15,EU,2018-03-01,102.63 
CP04,I15,EU,2018-04-01,102.58 
CP04,I15,EU,2018-05-01,102.91 
CP04,I15,EU,2018-06-01,103.10 
CP04,I15,EU,2018-07-01,103.71 
CP04,I15,EU,2018-08-01,103.92 
CP04,I15,EU,2018-09-01,104.28 
CP04,I15,EU28,2017-10-01,101.60 
CP04,I15,EU28,2017-11-01,101.92 
CP04,I15,EU28,2017-12-01,102.04 
CP04,I15,EU28,2018-01-01,102.65 
CP04,I15,EU28,2018-02-01,102.73 
CP04,I15,EU28,2018-03-01,102.63 
CP04,I15,EU28,2018-04-01,102.58 
CP04,I15,EU28,2018-05-01,102.91 
CP04,I15,EU28,2018-06-01,103.10 
CP04,I15,EU28,2018-07-01,103.71 
CP04,I15,EU28,2018-08-01,103.92 
CP04,I15,EU28,2018-09-01,104.28 
CP04,I15,FI,2017-10-01,104.94 
CP04,I15,FI,2017-11-01,105.10 
CP04,I15,FI,2017-12-01,105.13 
CP04,I15,FI,2018-01-01,105.62 
CP04,I15,FI,2018-02-01,105.64 
CP04,I15,FI,2018-03-01,105.73 
CP04,I15,FI,2018-04-01,105.95 
CP04,I15,FI,2018-05-01,106.10 
CP04,I15,FI,2018-06-01,106.23 
CP04,I15,FI,2018-07-01,106.83 
CP04,I15,FI,2018-08-01,107.06 
CP04,I15,FI,2018-09-01,107.26 
CP04,I15,FR,2017-10-01,101.57 
CP04,I15,FR,2017-11-01,101.88 
CP04,I15,FR,2017-12-01,102.14 
CP04,I15,FR,2018-01-01,103.26 
CP04,I15,FR,2018-02-01,103.49 
CP04,I15,FR,2018-03-01,103.27 
CP04,I15,FR,2018-04-01,103.31 
CP04,I15,FR,2018-05-01,103.62 
CP04,I15,FR,2018-06-01,103.34 
CP04,I15,FR,2018-07-01,103.90 
CP04,I15,FR,2018-08-01,103.82 
CP04,I15,FR,2018-09-01,104.07 
CP04,I15,HR,2017-10-01,96.70 
CP04,I15,HR,2017-11-01,96.93 
CP04,I15,HR,2017-12-01,97.11 
CP04,I15,HR,2018-01-01,97.58 
CP04,I15,HR,2018-02-01,97.29 
CP04,I15,HR,2018-03-01,97.12 
CP04,I15,HR,2018-04-01,97.47 
CP04,I15,HR,2018-05-01,98.09 
CP04,I15,HR,2018-06-01,98.50 
CP04,I15,HR,2018-07-01,98.65 
CP04,I15,HR,2018-08-01,98.59 
CP04,I15,HR,2018-09-01,99.12 
CP04,I15,HU,2017-10-01,102.30 
CP04,I15,HU,2017-11-01,102.50 
CP04,I15,HU,2017-12-01,102.64 
CP04,I15,HU,2018-01-01,102.88 
CP04,I15,HU,2018-02-01,103.00 
CP04,I15,HU,2018-03-01,103.08 
CP04,I15,HU,2018-04-01,103.12 
CP04,I15,HU,2018-05-01,103.20 
CP04,I15,HU,2018-06-01,103.31 
CP04,I15,HU,2018-07-01,103.49 
CP04,I15,HU,2018-08-01,103.66 
CP04,I15,HU,2018-09-01,103.91 
CP04,I15,IE,2017-10-01,106.2 
CP04,I15,IE,2017-11-01,107.1 
CP04,I15,IE,2017-12-01,107.5 
CP04,I15,IE,2018-01-01,107.8 
CP04,I15,IE,2018-02-01,108.7 
CP04,I15,IE,2018-03-01,109.2 
CP04,I15,IE,2018-04-01,109.6 
CP04,I15,IE,2018-05-01,110.3 
CP04,I15,IE,2018-06-01,110.8 
CP04,I15,IE,2018-07-01,111.2 
CP04,I15,IE,2018-08-01,113.1 
CP04,I15,IE,2018-09-01,113.7 
CP04,I15,IS,2017-10-01,107.77 
CP04,I15,IS,2017-11-01,107.80 
CP04,I15,IS,2017-12-01,108.36 
CP04,I15,IS,2018-01-01,109.92 
CP04,I15,IS,2018-02-01,110.19 
CP04,I15,IS,2018-03-01,110.28 
CP04,I15,IS,2018-04-01,110.51 
CP04,I15,IS,2018-05-01,110.74 
CP04,I15,IS,2018-06-01,111.25 
CP04,I15,IS,2018-07-01,111.61 
CP04,I15,IS,2018-08-01,111.85 
CP04,I15,IS,2018-09-01,112.29 
CP04,I15,IT,2017-10-01,100.4 
CP04,I15,IT,2017-11-01,100.5 
CP04,I15,IT,2017-12-01,100.6 
CP04,I15,IT,2018-01-01,102.4 
CP04,I15,IT,2018-02-01,102.5 
CP04,I15,IT,2018-03-01,102.5 
CP04,I15,IT,2018-04-01,100.3 
CP04,I15,IT,2018-05-01,100.2 
CP04,I15,IT,2018-06-01,100.3 
CP04,I15,IT,2018-07-01,102.7 
CP04,I15,IT,2018-08-01,102.7 
CP04,I15,IT,2018-09-01,102.8 
CP04,I15,LT,2017-10-01,99.43 
CP04,I15,LT,2017-11-01,100.54 
CP04,I15,LT,2017-12-01,101.19 
CP04,I15,LT,2018-01-01,103.90 
CP04,I15,LT,2018-02-01,104.12 
CP04,I15,LT,2018-03-01,104.22 
CP04,I15,LT,2018-04-01,103.25 
CP04,I15,LT,2018-05-01,101.43 
CP04,I15,LT,2018-06-01,100.29 
CP04,I15,LT,2018-07-01,99.88 
CP04,I15,LT,2018-08-01,99.80 
CP04,I15,LT,2018-09-01,102.13 
CP04,I15,LU,2017-10-01,100.32 
CP04,I15,LU,2017-11-01,100.89 
CP04,I15,LU,2017-12-01,101.02 
CP04,I15,LU,2018-01-01,101.92 
CP04,I15,LU,2018-02-01,101.61 
CP04,I15,LU,2018-03-01,101.65 
CP04,I15,LU,2018-04-01,102.15 
CP04,I15,LU,2018-05-01,102.70 
CP04,I15,LU,2018-06-01,102.87 
CP04,I15,LU,2018-07-01,103.30 
CP04,I15,LU,2018-08-01,103.52 
CP04,I15,LU,2018-09-01,104.40 
CP04,I15,LV,2017-10-01,99.21 
CP04,I15,LV,2017-11-01,99.59 
CP04,I15,LV,2017-12-01,99.76 
CP04,I15,LV,2018-01-01,101.07 
CP04,I15,LV,2018-02-01,101.37 
CP04,I15,LV,2018-03-01,101.82 
CP04,I15,LV,2018-04-01,101.73 
CP04,I15,LV,2018-05-01,101.87 
CP04,I15,LV,2018-06-01,103.10 
CP04,I15,LV,2018-07-01,103.57 
CP04,I15,LV,2018-08-01,104.12 
CP04,I15,LV,2018-09-01,104.08 
CP04,I15,MK,2017-10-01,101.58 d
CP04,I15,MK,2017-11-01,101.83 d
CP04,I15,MK,2017-12-01,101.98 d
CP04,I15,MK,2018-01-01,101.82 d
CP04,I15,MK,2018-02-01,101.63 d
CP04,I15,MK,2018-03-01,101.58 d
CP04,I15,MK,2018-04-01,101.51 d
CP04,I15,MK,2018-05-01,101.54 d
CP04,I15,MK,2018-06-01,101.69 d
CP04,I15,MK,2018-07-01,101.65 d
CP04,I15,MK,2018-08-01,101.64 d
CP04,I15,MK,2018-09-01,101.49 d
CP04,I15,MT,2017-10-01,102.64 
CP04,I15,MT,2017-11-01,102.63 
CP04,I15,MT,2017-12-01,102.62 
CP04,I15,MT,2018-01-01,102.31 
CP04,I15,MT,2018-02-01,102.35 
CP04,I15,MT,2018-03-01,102.39 
CP04,I15,MT,2018-04-01,102.77 
CP04,I15,MT,2018-05-01,102.83 
CP04,I15,MT,2018-06-01,102.92 
CP04,I15,MT,2018-07-01,103.05 
CP04,I15,MT,2018-08-01,103.06 
CP04,I15,MT,2018-09-01,103.20 
CP04,I15,NL,2017-10-01,101.24 
CP04,I15,NL,2017-11-01,101.45 
CP04,I15,NL,2017-12-01,101.40 
CP04,I15,NL,2018-01-01,103.46 
CP04,I15,NL,2018-02-01,103.52 
CP04,I15,NL,2018-03-01,103.57 
CP04,I15,NL,2018-04-01,103.40 
CP04,I15,NL,2018-05-01,103.39 
CP04,I15,NL,2018-06-01,103.70 
CP04,I15,NL,2018-07-01,105.77 
CP04,I15,NL,2018-08-01,105.71 
CP04,I15,NL,2018-09-01,105.88 
CP04,I15,NO,2017-10-01,113.2 
CP04,I15,NO,2017-11-01,116.6 
CP04,I15,NO,2017-12-01,117.2 
CP04,I15,NO,2018-01-01,118.9 
CP04,I15,NO,2018-02-01,121.6 
CP04,I15,NO,2018-03-01,124.2 
CP04,I15,NO,2018-04-01,122.4 
CP04,I15,NO,2018-05-01,120.4 
CP04,I15,NO,2018-06-01,125.2 
CP04,I15,NO,2018-07-01,128.6 
CP04,I15,NO,2018-08-01,129.4 
CP04,I15,NO,2018-09-01,129.5 
CP04,I15,PL,2017-10-01,102.4 
CP04,I15,PL,2017-11-01,102.7 
CP04,I15,PL,2017-12-01,102.8 
CP04,I15,PL,2018-01-01,103.1 
CP04,I15,PL,2018-02-01,103.2 
CP04,I15,PL,2018-03-01,103.1 
CP04,I15,PL,2018-04-01,103.3 
CP04,I15,PL,2018-05-01,103.4 
CP04,I15,PL,2018-06-01,103.6 
CP04,I15,PL,2018-07-01,103.8 
CP04,I15,PL,2018-08-01,104.1 
CP04,I15,PL,2018-09-01,104.4 
CP04,I15,PT,2017-10-01,101.10 
CP04,I15,PT,2017-11-01,101.25 
CP04,I15,PT,2017-12-01,101.40 
CP04,I15,PT,2018-01-01,102.50 
CP04,I15,PT,2018-02-01,102.60 
CP04,I15,PT,2018-03-01,102.64 
CP04,I15,PT,2018-04-01,102.68 
CP04,I15,PT,2018-05-01,102.96 
CP04,I15,PT,2018-06-01,103.10 
CP04,I15,PT,2018-07-01,103.23 
CP04,I15,PT,2018-08-01,103.38 
CP04,I15,PT,2018-09-01,103.57 
CP04,I15,RO,2017-10-01,102.87 
CP04,I15,RO,2017-11-01,103.46 
CP04,I15,RO,2017-12-01,104.07 
CP04,I15,RO,2018-01-01,105.90 
CP04,I15,RO,2018-02-01,106.43 
CP04,I15,RO,2018-03-01,106.63 
CP04,I15,RO,2018-04-01,107.51 
CP04,I15,RO,2018-05-01,107.63 
CP04,I15,RO,2018-06-01,107.75 
CP04,I15,RO,2018-07-01,107.09 
CP04,I15,RO,2018-08-01,108.34 
CP04,I15,RO,2018-09-01,108.55 
CP04,I15,RS,2017-10-01,105.4 d
CP04,I15,RS,2017-11-01,105.5 d
CP04,I15,RS,2017-12-01,105.9 d
CP04,I15,RS,2018-01-01,106.0 d
CP04,I15,RS,2018-02-01,105.9 d
CP04,I15,RS,2018-03-01,106.0 d
CP04,I15,RS,2018-04-01,106.0 d
CP04,I15,RS,2018-05-01,106.0 d
CP04,I15,RS,2018-06-01,106.0 d
CP04,I15,RS,2018-07-01,106.2 d
CP04,I15,RS,2018-08-01,106.8 d
CP04,I15,RS,2018-09-01,106.9 d
CP04,I15,SE,2017-10-01,104.24 
CP04,I15,SE,2017-11-01,105.11 
CP04,I15,SE,2017-12-01,105.04 
CP04,I15,SE,2018-01-01,106.05 
CP04,I15,SE,2018-02-01,107.08 
CP04,I15,SE,2018-03-01,108.00 
CP04,I15,SE,2018-04-01,106.94 
CP04,I15,SE,2018-05-01,106.34 
CP04,I15,SE,2018-06-01,107.80 
CP04,I15,SE,2018-07-01,109.46 
CP04,I15,SE,2018-08-01,110.09 
CP04,I15,SE,2018-09-01,110.19 
CP04,I15,SI,2017-10-01,102.07 
CP04,I15,SI,2017-11-01,103.10 
CP04,I15,SI,2017-12-01,103.56 
CP04,I15,SI,2018-01-01,104.44 
CP04,I15,SI,2018-02-01,104.58 
CP04,I15,SI,2018-03-01,104.43 
CP04,I15,SI,2018-04-01,104.90 
CP04,I15,SI,2018-05-01,105.22 
CP04,I15,SI,2018-06-01,105.48 
CP04,I15,SI,2018-07-01,105.75 
CP04,I15,SI,2018-08-01,105.90 
CP04,I15,SI,2018-09-01,107.65 
CP04,I15,SK,2017-10-01,96.30 
CP04,I15,SK,2017-11-01,96.38 
CP04,I15,SK,2017-12-01,96.40 
CP04,I15,SK,2018-01-01,97.35 
CP04,I15,SK,2018-02-01,97.55 
CP04,I15,SK,2018-03-01,97.65 
CP04,I15,SK,2018-04-01,97.77 
CP04,I15,SK,2018-05-01,97.81 
CP04,I15,SK,2018-06-01,97.90 
CP04,I15,SK,2018-07-01,98.04 
CP04,I15,SK,2018-08-01,98.07 
CP04,I15,SK,2018-09-01,98.37 
CP04,I15,TR,2017-10-01,117.50 d
CP04,I15,TR,2017-11-01,118.97 d
CP04,I15,TR,2017-12-01,119.89 d
CP04,I15,TR,2018-01-01,122.69 d
CP04,I15,TR,2018-02-01,123.34 d
CP04,I15,TR,2018-03-01,123.87 d
CP04,I15,TR,2018-04-01,125.46 d
CP04,I15,TR,2018-05-01,126.66 d
CP04,I15,TR,2018-06-01,127.97 d
CP04,I15,TR,2018-07-01,129.38 d
CP04,I15,TR,2018-08-01,134.37 d
CP04,I15,TR,2018-09-01,141.84 d
CP04,I15,UK,2017-10-01,102.8 
CP04,I15,UK,2017-11-01,102.9 
CP04,I15,UK,2017-12-01,103.0 
CP04,I15,UK,2018-01-01,103.1 
CP04,I15,UK,2018-02-01,103.1 
CP04,I15,UK,2018-03-01,103.2 
CP04,I15,UK,2018-04-01,103.5 
CP04,I15,UK,2018-05-01,103.5 
CP04,I15,UK,2018-06-01,104.2 
CP04,I15,UK,2018-07-01,104.6 
CP04,I15,UK,2018-08-01,104.7 
CP04,I15,UK,2018-09-01,
CP04,I15,US,2017-10-01,106.18 d
CP04,I15,US,2017-11-01,106.36 d
CP04,I15,US,2017-12-01,106.78 d
CP04,I15,US,2018-01-01,107.21 d
CP04,I15,US,2018-02-01,107.67 d
CP04,I15,US,2018-03-01,107.60 d
CP04,I15,US,2018-04-01,107.61 d
CP04,I15,US,2018-05-01,108.13 d
CP04,I15,US,2018-06-01,108.94 d
CP04,I15,US,2018-07-01,109.10 d
CP04,I15,US,2018-08-01,109.51 d
CP04,I15,US,2018-09-01,109.32 d
CP04,PCH_M1,AT,2017-10-01,0.3 
CP04,PCH_M1,AT,2017-11-01,0.3 
CP04,PCH_M1,AT,2017-12-01,0.2 
CP04,PCH_M1,AT,2018-01-01,0.0 
CP04,PCH_M1,AT,2018-02-01,0.0 
CP04,PCH_M1,AT,2018-03-01,0.1 
CP04,PCH_M1,AT,2018-04-01,0.0 
CP04,PCH_M1,AT,2018-05-01,0.5 
CP04,PCH_M1,AT,2018-06-01,0.2 
CP04,PCH_M1,AT,2018-07-01,0.2 
CP04,PCH_M1,AT,2018-08-01,0.2 
CP04,PCH_M1,AT,2018-09-01,0.3 
CP04,PCH_M1,BE,2017-10-01,0.8 
CP04,PCH_M1,BE,2017-11-01,0.9 
CP04,PCH_M1,BE,2017-12-01,0.2 
CP04,PCH_M1,BE,2018-01-01,0.1 
CP04,PCH_M1,BE,2018-02-01,-0.1 
CP04,PCH_M1,BE,2018-03-01,-0.1 
CP04,PCH_M1,BE,2018-04-01,0.1 
CP04,PCH_M1,BE,2018-05-01,1.0 
CP04,PCH_M1,BE,2018-06-01,0.7 
CP04,PCH_M1,BE,2018-07-01,0.7 
CP04,PCH_M1,BE,2018-08-01,0.4 
CP04,PCH_M1,BE,2018-09-01,0.6 
CP04,PCH_M1,BG,2017-10-01,0.4 
CP04,PCH_M1,BG,2017-11-01,0.4 
CP04,PCH_M1,BG,2017-12-01,0.2 
CP04,PCH_M1,BG,2018-01-01,0.3 
CP04,PCH_M1,BG,2018-02-01,0.2 
CP04,PCH_M1,BG,2018-03-01,0.1 
CP04,PCH_M1,BG,2018-04-01,0.1 
CP04,PCH_M1,BG,2018-05-01,0.1 
CP04,PCH_M1,BG,2018-06-01,0.1 
CP04,PCH_M1,BG,2018-07-01,1.2 
CP04,PCH_M1,BG,2018-08-01,0.4 
CP04,PCH_M1,BG,2018-09-01,0.3 
CP04,PCH_M1,CH,2017-10-01,0.2 
CP04,PCH_M1,CH,2017-11-01,0.0 
CP04,PCH_M1,CH,2017-12-01,0.1 
CP04,PCH_M1,CH,2018-01-01,0.7 
CP04,PCH_M1,CH,2018-02-01,-0.3 
CP04,PCH_M1,CH,2018-03-01,0.1 
CP04,PCH_M1,CH,2018-04-01,0.3 
CP04,PCH_M1,CH,2018-05-01,0.2 
CP04,PCH_M1,CH,2018-06-01,0.0 
CP04,PCH_M1,CH,2018-07-01,0.1 
CP04,PCH_M1,CH,2018-08-01,0.1 
CP04,PCH_M1,CH,2018-09-01,0.2 
CP04,PCH_M1,CY,2017-10-01,0.2 
CP04,PCH_M1,CY,2017-11-01,0.9 
CP04,PCH_M1,CY,2017-12-01,-0.3 
CP04,PCH_M1,CY,2018-01-01,1.3 
CP04,PCH_M1,CY,2018-02-01,0.4 
CP04,PCH_M1,CY,2018-03-01,0.3 
CP04,PCH_M1,CY,2018-04-01,0.8 
CP04,PCH_M1,CY,2018-05-01,1.1 
CP04,PCH_M1,CY,2018-06-01,2.4 
CP04,PCH_M1,CY,2018-07-01,0.6 
CP04,PCH_M1,CY,2018-08-01,1.2 
CP04,PCH_M1,CY,2018-09-01,3.2 
CP04,PCH_M1,CZ,2017-10-01,0.1 
CP04,PCH_M1,CZ,2017-11-01,0.1 
CP04,PCH_M1,CZ,2017-12-01,0.0 
CP04,PCH_M1,CZ,2018-01-01,1.1 
CP04,PCH_M1,CZ,2018-02-01,0.0 
CP04,PCH_M1,CZ,2018-03-01,0.0 
CP04,PCH_M1,CZ,2018-04-01,0.1 
CP04,PCH_M1,CZ,2018-05-01,0.1 
CP04,PCH_M1,CZ,2018-06-01,0.7 
CP04,PCH_M1,CZ,2018-07-01,0.1 
CP04,PCH_M1,CZ,2018-08-01,0.3 
CP04,PCH_M1,CZ,2018-09-01,0.1 
CP04,PCH_M1,DE,2017-10-01,0.2 
CP04,PCH_M1,DE,2017-11-01,0.2 
CP04,PCH_M1,DE,2017-12-01,0.2 
CP04,PCH_M1,DE,2018-01-01,0.3 
CP04,PCH_M1,DE,2018-02-01,-0.1 
CP04,PCH_M1,DE,2018-03-01,0.1 
CP04,PCH_M1,DE,2018-04-01,0.3 
CP04,PCH_M1,DE,2018-05-01,0.4 
CP04,PCH_M1,DE,2018-06-01,0.0 
CP04,PCH_M1,DE,2018-07-01,0.1 
CP04,PCH_M1,DE,2018-08-01,0.3 
CP04,PCH_M1,DE,2018-09-01,0.5 
CP04,PCH_M1,DK,2017-10-01,0.6 
CP04,PCH_M1,DK,2017-11-01,-0.1 
CP04,PCH_M1,DK,2017-12-01,-0.4 
CP04,PCH_M1,DK,2018-01-01,0.4 
CP04,PCH_M1,DK,2018-02-01,0.4 
CP04,PCH_M1,DK,2018-03-01,0.2 
CP04,PCH_M1,DK,2018-04-01,0.2 
CP04,PCH_M1,DK,2018-05-01,0.1 
CP04,PCH_M1,DK,2018-06-01,0.2 
CP04,PCH_M1,DK,2018-07-01,-0.7 
CP04,PCH_M1,DK,2018-08-01,0.2 
CP04,PCH_M1,DK,2018-09-01,0.3 
CP04,PCH_M1,EA,2017-10-01,0.4 
CP04,PCH_M1,EA,2017-11-01,0.3 
CP04,PCH_M1,EA,2017-12-01,0.1 
CP04,PCH_M1,EA,2018-01-01,0.7 
CP04,PCH_M1,EA,2018-02-01,0.0 
CP04,PCH_M1,EA,2018-03-01,-0.2 
CP04,PCH_M1,EA,2018-04-01,-0.1 
CP04,PCH_M1,EA,2018-05-01,0.4 
CP04,PCH_M1,EA,2018-06-01,0.1 
CP04,PCH_M1,EA,2018-07-01,0.7 
CP04,PCH_M1,EA,2018-08-01,0.2 
CP04,PCH_M1,EA,2018-09-01,0.4 
CP04,PCH_M1,EA18,2017-10-01,0.4 
CP04,PCH_M1,EA18,2017-11-01,0.3 
CP04,PCH_M1,EA18,2017-12-01,0.1 
CP04,PCH_M1,EA18,2018-01-01,0.7 
CP04,PCH_M1,EA18,2018-02-01,0.1 
CP04,PCH_M1,EA18,2018-03-01,-0.2 
CP04,PCH_M1,EA18,2018-04-01,-0.1 
CP04,PCH_M1,EA18,2018-05-01,0.4 
CP04,PCH_M1,EA18,2018-06-01,0.1 
CP04,PCH_M1,EA18,2018-07-01,0.7 
CP04,PCH_M1,EA18,2018-08-01,0.2 
CP04,PCH_M1,EA18,2018-09-01,0.4 
CP04,PCH_M1,EA19,2017-10-01,0.4 
CP04,PCH_M1,EA19,2017-11-01,0.3 
CP04,PCH_M1,EA19,2017-12-01,0.1 
CP04,PCH_M1,EA19,2018-01-01,0.7 
CP04,PCH_M1,EA19,2018-02-01,0.0 
CP04,PCH_M1,EA19,2018-03-01,-0.2 
