s_adj,age,sex,unit,geotime,date,value
SA,Y_LT25,M,THS_PER,AT,2018-02-01,29.0
SA,Y_LT25,M,THS_PER,AT,2018-03-01,25.0
SA,Y_LT25,M,THS_PER,AT,2018-04-01,23.0
SA,Y_LT25,M,THS_PER,AT,2018-05-01,25.0
SA,Y_LT25,M,THS_PER,AT,2018-06-01,30.0
SA,Y_LT25,M,THS_PER,AT,2018-07-01,25.0
SA,Y_LT25,M,THS_PER,AT,2018-08-01,21.0
SA,Y_LT25,M,THS_PER,AT,2018-09-01,
SA,Y_LT25,M,THS_PER,BE,2017-10-01,31.0
SA,Y_LT25,M,THS_PER,BE,2017-11-01,31.0
SA,Y_LT25,M,THS_PER,BE,2017-12-01,31.0
SA,Y_LT25,M,THS_PER,BE,2018-01-01,36.0
SA,Y_LT25,M,THS_PER,BE,2018-02-01,36.0
SA,Y_LT25,M,THS_PER,BE,2018-03-01,36.0
SA,Y_LT25,M,THS_PER,BE,2018-04-01,41.0
SA,Y_LT25,M,THS_PER,BE,2018-05-01,41.0
SA,Y_LT25,M,THS_PER,BE,2018-06-01,41.0
SA,Y_LT25,M,THS_PER,BE,2018-07-01,
SA,Y_LT25,M,THS_PER,BE,2018-08-01,
SA,Y_LT25,M,THS_PER,BE,2018-09-01,
SA,Y_LT25,M,THS_PER,BG,2017-10-01,13.0
SA,Y_LT25,M,THS_PER,BG,2017-11-01,12.0
SA,Y_LT25,M,THS_PER,BG,2017-12-01,12.0
SA,Y_LT25,M,THS_PER,BG,2018-01-01,12.0
SA,Y_LT25,M,THS_PER,BG,2018-02-01,12.0
SA,Y_LT25,M,THS_PER,BG,2018-03-01,13.0
SA,Y_LT25,M,THS_PER,BG,2018-04-01,15.0
SA,Y_LT25,M,THS_PER,BG,2018-05-01,15.0
SA,Y_LT25,M,THS_PER,BG,2018-06-01,14.0
SA,Y_LT25,M,THS_PER,BG,2018-07-01,13.0
SA,Y_LT25,M,THS_PER,BG,2018-08-01,12.0
SA,Y_LT25,M,THS_PER,BG,2018-09-01,
SA,Y_LT25,M,THS_PER,CY,2017-10-01,4.0
SA,Y_LT25,M,THS_PER,CY,2017-11-01,4.0
SA,Y_LT25,M,THS_PER,CY,2017-12-01,4.0
SA,Y_LT25,M,THS_PER,CY,2018-01-01,4.0
SA,Y_LT25,M,THS_PER,CY,2018-02-01,4.0
SA,Y_LT25,M,THS_PER,CY,2018-03-01,4.0
SA,Y_LT25,M,THS_PER,CY,2018-04-01,4.0
SA,Y_LT25,M,THS_PER,CY,2018-05-01,4.0
SA,Y_LT25,M,THS_PER,CY,2018-06-01,4.0
SA,Y_LT25,M,THS_PER,CY,2018-07-01,
SA,Y_LT25,M,THS_PER,CY,2018-08-01,
SA,Y_LT25,M,THS_PER,CY,2018-09-01,
SA,Y_LT25,M,THS_PER,CZ,2017-10-01,13.0
SA,Y_LT25,M,THS_PER,CZ,2017-11-01,9.0
SA,Y_LT25,M,THS_PER,CZ,2017-12-01,10.0
SA,Y_LT25,M,THS_PER,CZ,2018-01-01,11.0
SA,Y_LT25,M,THS_PER,CZ,2018-02-01,12.0
SA,Y_LT25,M,THS_PER,CZ,2018-03-01,10.0
SA,Y_LT25,M,THS_PER,CZ,2018-04-01,11.0
SA,Y_LT25,M,THS_PER,CZ,2018-05-01,11.0
SA,Y_LT25,M,THS_PER,CZ,2018-06-01,12.0
SA,Y_LT25,M,THS_PER,CZ,2018-07-01,11.0
SA,Y_LT25,M,THS_PER,CZ,2018-08-01,10.0
SA,Y_LT25,M,THS_PER,CZ,2018-09-01,
SA,Y_LT25,M,THS_PER,DE,2017-10-01,166.0
SA,Y_LT25,M,THS_PER,DE,2017-11-01,165.0
SA,Y_LT25,M,THS_PER,DE,2017-12-01,165.0
SA,Y_LT25,M,THS_PER,DE,2018-01-01,165.0
SA,Y_LT25,M,THS_PER,DE,2018-02-01,166.0
SA,Y_LT25,M,THS_PER,DE,2018-03-01,166.0
SA,Y_LT25,M,THS_PER,DE,2018-04-01,166.0
SA,Y_LT25,M,THS_PER,DE,2018-05-01,167.0
SA,Y_LT25,M,THS_PER,DE,2018-06-01,167.0
SA,Y_LT25,M,THS_PER,DE,2018-07-01,168.0
SA,Y_LT25,M,THS_PER,DE,2018-08-01,168.0
SA,Y_LT25,M,THS_PER,DE,2018-09-01,
SA,Y_LT25,M,THS_PER,DK,2017-10-01,24.0
SA,Y_LT25,M,THS_PER,DK,2017-11-01,24.0
SA,Y_LT25,M,THS_PER,DK,2017-12-01,24.0
SA,Y_LT25,M,THS_PER,DK,2018-01-01,24.0
SA,Y_LT25,M,THS_PER,DK,2018-02-01,24.0
SA,Y_LT25,M,THS_PER,DK,2018-03-01,24.0
SA,Y_LT25,M,THS_PER,DK,2018-04-01,26.0
SA,Y_LT25,M,THS_PER,DK,2018-05-01,26.0
SA,Y_LT25,M,THS_PER,DK,2018-06-01,26.0
SA,Y_LT25,M,THS_PER,DK,2018-07-01,
SA,Y_LT25,M,THS_PER,DK,2018-08-01,
SA,Y_LT25,M,THS_PER,DK,2018-09-01,
SA,Y_LT25,M,THS_PER,EA,2017-10-01,1446.0
SA,Y_LT25,M,THS_PER,EA,2017-11-01,1418.0
SA,Y_LT25,M,THS_PER,EA,2017-12-01,1402.0
SA,Y_LT25,M,THS_PER,EA,2018-01-01,1398.0
SA,Y_LT25,M,THS_PER,EA,2018-02-01,1409.0
SA,Y_LT25,M,THS_PER,EA,2018-03-01,1378.0
SA,Y_LT25,M,THS_PER,EA,2018-04-01,1380.0
SA,Y_LT25,M,THS_PER,EA,2018-05-01,1352.0
SA,Y_LT25,M,THS_PER,EA,2018-06-01,1363.0
SA,Y_LT25,M,THS_PER,EA,2018-07-01,1337.0
SA,Y_LT25,M,THS_PER,EA,2018-08-01,1335.0
SA,Y_LT25,M,THS_PER,EA,2018-09-01,
SA,Y_LT25,M,THS_PER,EA18,2017-10-01,1438.0
SA,Y_LT25,M,THS_PER,EA18,2017-11-01,1410.0
SA,Y_LT25,M,THS_PER,EA18,2017-12-01,1394.0
SA,Y_LT25,M,THS_PER,EA18,2018-01-01,1389.0
SA,Y_LT25,M,THS_PER,EA18,2018-02-01,1401.0
SA,Y_LT25,M,THS_PER,EA18,2018-03-01,1370.0
SA,Y_LT25,M,THS_PER,EA18,2018-04-01,1373.0
SA,Y_LT25,M,THS_PER,EA18,2018-05-01,1345.0
SA,Y_LT25,M,THS_PER,EA18,2018-06-01,1356.0
SA,Y_LT25,M,THS_PER,EA18,2018-07-01,1329.0
SA,Y_LT25,M,THS_PER,EA18,2018-08-01,1327.0
SA,Y_LT25,M,THS_PER,EA18,2018-09-01,
SA,Y_LT25,M,THS_PER,EA19,2017-10-01,1446.0
SA,Y_LT25,M,THS_PER,EA19,2017-11-01,1418.0
SA,Y_LT25,M,THS_PER,EA19,2017-12-01,1402.0
SA,Y_LT25,M,THS_PER,EA19,2018-01-01,1398.0
SA,Y_LT25,M,THS_PER,EA19,2018-02-01,1409.0
SA,Y_LT25,M,THS_PER,EA19,2018-03-01,1378.0
SA,Y_LT25,M,THS_PER,EA19,2018-04-01,1380.0
SA,Y_LT25,M,THS_PER,EA19,2018-05-01,1352.0
SA,Y_LT25,M,THS_PER,EA19,2018-06-01,1363.0
SA,Y_LT25,M,THS_PER,EA19,2018-07-01,1337.0
SA,Y_LT25,M,THS_PER,EA19,2018-08-01,1335.0
SA,Y_LT25,M,THS_PER,EA19,2018-09-01,
SA,Y_LT25,M,THS_PER,EE,2017-10-01,3.0
SA,Y_LT25,M,THS_PER,EE,2017-11-01,3.0
SA,Y_LT25,M,THS_PER,EE,2017-12-01,2.0
SA,Y_LT25,M,THS_PER,EE,2018-01-01,2.0
SA,Y_LT25,M,THS_PER,EE,2018-02-01,2.0
SA,Y_LT25,M,THS_PER,EE,2018-03-01,3.0
SA,Y_LT25,M,THS_PER,EE,2018-04-01,3.0
SA,Y_LT25,M,THS_PER,EE,2018-05-01,3.0
SA,Y_LT25,M,THS_PER,EE,2018-06-01,3.0
SA,Y_LT25,M,THS_PER,EE,2018-07-01,5.0
SA,Y_LT25,M,THS_PER,EE,2018-08-01,
SA,Y_LT25,M,THS_PER,EE,2018-09-01,
SA,Y_LT25,M,THS_PER,EL,2017-10-01,51.0
SA,Y_LT25,M,THS_PER,EL,2017-11-01,52.0
SA,Y_LT25,M,THS_PER,EL,2017-12-01,50.0
SA,Y_LT25,M,THS_PER,EL,2018-01-01,52.0
SA,Y_LT25,M,THS_PER,EL,2018-02-01,50.0
SA,Y_LT25,M,THS_PER,EL,2018-03-01,50.0
SA,Y_LT25,M,THS_PER,EL,2018-04-01,47.0
SA,Y_LT25,M,THS_PER,EL,2018-05-01,47.0
SA,Y_LT25,M,THS_PER,EL,2018-06-01,47.0
SA,Y_LT25,M,THS_PER,EL,2018-07-01,46.0
SA,Y_LT25,M,THS_PER,EL,2018-08-01,
SA,Y_LT25,M,THS_PER,EL,2018-09-01,
SA,Y_LT25,M,THS_PER,ES,2017-10-01,314.0
SA,Y_LT25,M,THS_PER,ES,2017-11-01,303.0
SA,Y_LT25,M,THS_PER,ES,2017-12-01,300.0
SA,Y_LT25,M,THS_PER,ES,2018-01-01,296.0
SA,Y_LT25,M,THS_PER,ES,2018-02-01,296.0
SA,Y_LT25,M,THS_PER,ES,2018-03-01,294.0
SA,Y_LT25,M,THS_PER,ES,2018-04-01,294.0
SA,Y_LT25,M,THS_PER,ES,2018-05-01,290.0
SA,Y_LT25,M,THS_PER,ES,2018-06-01,283.0
SA,Y_LT25,M,THS_PER,ES,2018-07-01,278.0
SA,Y_LT25,M,THS_PER,ES,2018-08-01,280.0
SA,Y_LT25,M,THS_PER,ES,2018-09-01,
SA,Y_LT25,M,THS_PER,EU27,2017-10-01,2049.0
SA,Y_LT25,M,THS_PER,EU27,2017-11-01,2007.0
SA,Y_LT25,M,THS_PER,EU27,2017-12-01,1983.0
SA,Y_LT25,M,THS_PER,EU27,2018-01-01,1961.0
SA,Y_LT25,M,THS_PER,EU27,2018-02-01,1967.0
SA,Y_LT25,M,THS_PER,EU27,2018-03-01,1928.0
SA,Y_LT25,M,THS_PER,EU27,2018-04-01,1927.0
SA,Y_LT25,M,THS_PER,EU27,2018-05-01,1884.0
SA,Y_LT25,M,THS_PER,EU27,2018-06-01,1892.0
SA,Y_LT25,M,THS_PER,EU27,2018-07-01,1862.0
SA,Y_LT25,M,THS_PER,EU27,2018-08-01,1858.0
SA,Y_LT25,M,THS_PER,EU27,2018-09-01,
SA,Y_LT25,M,THS_PER,EU28,2017-10-01,2072.0
SA,Y_LT25,M,THS_PER,EU28,2017-11-01,2030.0
SA,Y_LT25,M,THS_PER,EU28,2017-12-01,2005.0
SA,Y_LT25,M,THS_PER,EU28,2018-01-01,1982.0
SA,Y_LT25,M,THS_PER,EU28,2018-02-01,1987.0
SA,Y_LT25,M,THS_PER,EU28,2018-03-01,1948.0
SA,Y_LT25,M,THS_PER,EU28,2018-04-01,1947.0
SA,Y_LT25,M,THS_PER,EU28,2018-05-01,1904.0
SA,Y_LT25,M,THS_PER,EU28,2018-06-01,1911.0
SA,Y_LT25,M,THS_PER,EU28,2018-07-01,1881.0
SA,Y_LT25,M,THS_PER,EU28,2018-08-01,1877.0
SA,Y_LT25,M,THS_PER,EU28,2018-09-01,
SA,Y_LT25,M,THS_PER,FI,2017-10-01,31.0
SA,Y_LT25,M,THS_PER,FI,2017-11-01,31.0
SA,Y_LT25,M,THS_PER,FI,2017-12-01,30.0
SA,Y_LT25,M,THS_PER,FI,2018-01-01,30.0
SA,Y_LT25,M,THS_PER,FI,2018-02-01,29.0
SA,Y_LT25,M,THS_PER,FI,2018-03-01,29.0
SA,Y_LT25,M,THS_PER,FI,2018-04-01,28.0
SA,Y_LT25,M,THS_PER,FI,2018-05-01,27.0
SA,Y_LT25,M,THS_PER,FI,2018-06-01,27.0
SA,Y_LT25,M,THS_PER,FI,2018-07-01,26.0
SA,Y_LT25,M,THS_PER,FI,2018-08-01,26.0
SA,Y_LT25,M,THS_PER,FI,2018-09-01,26.0
SA,Y_LT25,M,THS_PER,FR,2017-10-01,349.0
SA,Y_LT25,M,THS_PER,FR,2017-11-01,344.0
SA,Y_LT25,M,THS_PER,FR,2017-12-01,343.0
SA,Y_LT25,M,THS_PER,FR,2018-01-01,344.0
SA,Y_LT25,M,THS_PER,FR,2018-02-01,343.0
SA,Y_LT25,M,THS_PER,FR,2018-03-01,341.0
SA,Y_LT25,M,THS_PER,FR,2018-04-01,339.0
SA,Y_LT25,M,THS_PER,FR,2018-05-01,337.0
SA,Y_LT25,M,THS_PER,FR,2018-06-01,335.0
SA,Y_LT25,M,THS_PER,FR,2018-07-01,334.0
SA,Y_LT25,M,THS_PER,FR,2018-08-01,333.0
SA,Y_LT25,M,THS_PER,FR,2018-09-01,
SA,Y_LT25,M,THS_PER,HR,2017-10-01,22.0
SA,Y_LT25,M,THS_PER,HR,2017-11-01,22.0
SA,Y_LT25,M,THS_PER,HR,2017-12-01,22.0
SA,Y_LT25,M,THS_PER,HR,2018-01-01,21.0
SA,Y_LT25,M,THS_PER,HR,2018-02-01,21.0
SA,Y_LT25,M,THS_PER,HR,2018-03-01,21.0
SA,Y_LT25,M,THS_PER,HR,2018-04-01,20.0
SA,Y_LT25,M,THS_PER,HR,2018-05-01,20.0
SA,Y_LT25,M,THS_PER,HR,2018-06-01,20.0
SA,Y_LT25,M,THS_PER,HR,2018-07-01,
SA,Y_LT25,M,THS_PER,HR,2018-08-01,
SA,Y_LT25,M,THS_PER,HR,2018-09-01,
SA,Y_LT25,M,THS_PER,HU,2017-10-01,18.0
SA,Y_LT25,M,THS_PER,HU,2017-11-01,17.0
SA,Y_LT25,M,THS_PER,HU,2017-12-01,18.0
SA,Y_LT25,M,THS_PER,HU,2018-01-01,18.0
SA,Y_LT25,M,THS_PER,HU,2018-02-01,17.0
SA,Y_LT25,M,THS_PER,HU,2018-03-01,16.0
SA,Y_LT25,M,THS_PER,HU,2018-04-01,15.0
SA,Y_LT25,M,THS_PER,HU,2018-05-01,17.0
SA,Y_LT25,M,THS_PER,HU,2018-06-01,18.0
SA,Y_LT25,M,THS_PER,HU,2018-07-01,18.0
SA,Y_LT25,M,THS_PER,HU,2018-08-01,
SA,Y_LT25,M,THS_PER,HU,2018-09-01,
SA,Y_LT25,M,THS_PER,IE,2017-10-01,22.0
SA,Y_LT25,M,THS_PER,IE,2017-11-01,22.0
SA,Y_LT25,M,THS_PER,IE,2017-12-01,22.0
SA,Y_LT25,M,THS_PER,IE,2018-01-01,21.0
SA,Y_LT25,M,THS_PER,IE,2018-02-01,21.0
SA,Y_LT25,M,THS_PER,IE,2018-03-01,22.0
SA,Y_LT25,M,THS_PER,IE,2018-04-01,22.0
SA,Y_LT25,M,THS_PER,IE,2018-05-01,22.0
SA,Y_LT25,M,THS_PER,IE,2018-06-01,22.0
SA,Y_LT25,M,THS_PER,IE,2018-07-01,22.0
SA,Y_LT25,M,THS_PER,IE,2018-08-01,21.0
SA,Y_LT25,M,THS_PER,IE,2018-09-01,20.0
SA,Y_LT25,M,THS_PER,IS,2017-10-01,1.0
SA,Y_LT25,M,THS_PER,IS,2017-11-01,1.0
SA,Y_LT25,M,THS_PER,IS,2017-12-01,1.0
SA,Y_LT25,M,THS_PER,IS,2018-01-01,1.0
SA,Y_LT25,M,THS_PER,IS,2018-02-01,1.0
SA,Y_LT25,M,THS_PER,IS,2018-03-01,1.0
SA,Y_LT25,M,THS_PER,IS,2018-04-01,1.0
SA,Y_LT25,M,THS_PER,IS,2018-05-01,1.0
SA,Y_LT25,M,THS_PER,IS,2018-06-01,1.0
SA,Y_LT25,M,THS_PER,IS,2018-07-01,1.0
SA,Y_LT25,M,THS_PER,IS,2018-08-01,1.0
SA,Y_LT25,M,THS_PER,IS,2018-09-01,
SA,Y_LT25,M,THS_PER,IT,2017-10-01,287.0
SA,Y_LT25,M,THS_PER,IT,2017-11-01,287.0
SA,Y_LT25,M,THS_PER,IT,2017-12-01,287.0
SA,Y_LT25,M,THS_PER,IT,2018-01-01,277.0
SA,Y_LT25,M,THS_PER,IT,2018-02-01,277.0
SA,Y_LT25,M,THS_PER,IT,2018-03-01,277.0
SA,Y_LT25,M,THS_PER,IT,2018-04-01,272.0
SA,Y_LT25,M,THS_PER,IT,2018-05-01,272.0
SA,Y_LT25,M,THS_PER,IT,2018-06-01,272.0
SA,Y_LT25,M,THS_PER,IT,2018-07-01,
SA,Y_LT25,M,THS_PER,IT,2018-08-01,
SA,Y_LT25,M,THS_PER,IT,2018-09-01,
SA,Y_LT25,M,THS_PER,LT,2017-10-01,8.0
SA,Y_LT25,M,THS_PER,LT,2017-11-01,8.0
SA,Y_LT25,M,THS_PER,LT,2017-12-01,9.0
SA,Y_LT25,M,THS_PER,LT,2018-01-01,8.0
SA,Y_LT25,M,THS_PER,LT,2018-02-01,8.0
SA,Y_LT25,M,THS_PER,LT,2018-03-01,8.0
SA,Y_LT25,M,THS_PER,LT,2018-04-01,7.0
SA,Y_LT25,M,THS_PER,LT,2018-05-01,6.0
SA,Y_LT25,M,THS_PER,LT,2018-06-01,7.0
SA,Y_LT25,M,THS_PER,LT,2018-07-01,8.0
SA,Y_LT25,M,THS_PER,LT,2018-08-01,8.0
SA,Y_LT25,M,THS_PER,LT,2018-09-01,
SA,Y_LT25,M,THS_PER,LU,2017-10-01,2.0
SA,Y_LT25,M,THS_PER,LU,2017-11-01,2.0
SA,Y_LT25,M,THS_PER,LU,2017-12-01,2.0
SA,Y_LT25,M,THS_PER,LU,2018-01-01,2.0
SA,Y_LT25,M,THS_PER,LU,2018-02-01,2.0
SA,Y_LT25,M,THS_PER,LU,2018-03-01,2.0
SA,Y_LT25,M,THS_PER,LU,2018-04-01,2.0
SA,Y_LT25,M,THS_PER,LU,2018-05-01,2.0
SA,Y_LT25,M,THS_PER,LU,2018-06-01,2.0
SA,Y_LT25,M,THS_PER,LU,2018-07-01,2.0
SA,Y_LT25,M,THS_PER,LU,2018-08-01,2.0
SA,Y_LT25,M,THS_PER,LU,2018-09-01,
SA,Y_LT25,M,THS_PER,LV,2017-10-01,8.0
SA,Y_LT25,M,THS_PER,LV,2017-11-01,8.0
SA,Y_LT25,M,THS_PER,LV,2017-12-01,7.0
SA,Y_LT25,M,THS_PER,LV,2018-01-01,6.0
SA,Y_LT25,M,THS_PER,LV,2018-02-01,6.0
SA,Y_LT25,M,THS_PER,LV,2018-03-01,5.0
SA,Y_LT25,M,THS_PER,LV,2018-04-01,5.0
SA,Y_LT25,M,THS_PER,LV,2018-05-01,4.0
SA,Y_LT25,M,THS_PER,LV,2018-06-01,4.0
SA,Y_LT25,M,THS_PER,LV,2018-07-01,3.0
SA,Y_LT25,M,THS_PER,LV,2018-08-01,3.0
SA,Y_LT25,M,THS_PER,LV,2018-09-01,
SA,Y_LT25,M,THS_PER,MT,2017-10-01,2.0
SA,Y_LT25,M,THS_PER,MT,2017-11-01,2.0
SA,Y_LT25,M,THS_PER,MT,2017-12-01,2.0
SA,Y_LT25,M,THS_PER,MT,2018-01-01,2.0
SA,Y_LT25,M,THS_PER,MT,2018-02-01,1.0
SA,Y_LT25,M,THS_PER,MT,2018-03-01,1.0
SA,Y_LT25,M,THS_PER,MT,2018-04-01,1.0
SA,Y_LT25,M,THS_PER,MT,2018-05-01,2.0
SA,Y_LT25,M,THS_PER,MT,2018-06-01,2.0
SA,Y_LT25,M,THS_PER,MT,2018-07-01,2.0
SA,Y_LT25,M,THS_PER,MT,2018-08-01,2.0
SA,Y_LT25,M,THS_PER,MT,2018-09-01,
SA,Y_LT25,M,THS_PER,NL,2017-10-01,59.0
SA,Y_LT25,M,THS_PER,NL,2017-11-01,60.0
SA,Y_LT25,M,THS_PER,NL,2017-12-01,62.0
SA,Y_LT25,M,THS_PER,NL,2018-01-01,58.0
SA,Y_LT25,M,THS_PER,NL,2018-02-01,57.0
SA,Y_LT25,M,THS_PER,NL,2018-03-01,55.0
SA,Y_LT25,M,THS_PER,NL,2018-04-01,55.0
SA,Y_LT25,M,THS_PER,NL,2018-05-01,54.0
SA,Y_LT25,M,THS_PER,NL,2018-06-01,56.0
SA,Y_LT25,M,THS_PER,NL,2018-07-01,56.0
SA,Y_LT25,M,THS_PER,NL,2018-08-01,59.0
SA,Y_LT25,M,THS_PER,NL,2018-09-01,57.0
SA,Y_LT25,M,THS_PER,NO,2017-10-01,22.0
SA,Y_LT25,M,THS_PER,NO,2017-11-01,22.0
SA,Y_LT25,M,THS_PER,NO,2017-12-01,21.0
SA,Y_LT25,M,THS_PER,NO,2018-01-01,20.0
SA,Y_LT25,M,THS_PER,NO,2018-02-01,18.0
SA,Y_LT25,M,THS_PER,NO,2018-03-01,19.0
SA,Y_LT25,M,THS_PER,NO,2018-04-01,20.0
SA,Y_LT25,M,THS_PER,NO,2018-05-01,21.0
SA,Y_LT25,M,THS_PER,NO,2018-06-01,22.0
SA,Y_LT25,M,THS_PER,NO,2018-07-01,22.0
SA,Y_LT25,M,THS_PER,NO,2018-08-01,
SA,Y_LT25,M,THS_PER,NO,2018-09-01,
SA,Y_LT25,M,THS_PER,PL,2017-10-01,108.0
SA,Y_LT25,M,THS_PER,PL,2017-11-01,106.0
SA,Y_LT25,M,THS_PER,PL,2017-12-01,101.0
SA,Y_LT25,M,THS_PER,PL,2018-01-01,96.0
SA,Y_LT25,M,THS_PER,PL,2018-02-01,90.0
SA,Y_LT25,M,THS_PER,PL,2018-03-01,86.0
SA,Y_LT25,M,THS_PER,PL,2018-04-01,84.0
SA,Y_LT25,M,THS_PER,PL,2018-05-01,82.0
SA,Y_LT25,M,THS_PER,PL,2018-06-01,81.0
SA,Y_LT25,M,THS_PER,PL,2018-07-01,79.0
SA,Y_LT25,M,THS_PER,PL,2018-08-01,78.0
SA,Y_LT25,M,THS_PER,PL,2018-09-01,
SA,Y_LT25,M,THS_PER,PT,2017-10-01,45.0
SA,Y_LT25,M,THS_PER,PT,2017-11-01,42.0
SA,Y_LT25,M,THS_PER,PT,2017-12-01,43.0
SA,Y_LT25,M,THS_PER,PT,2018-01-01,42.0
SA,Y_LT25,M,THS_PER,PT,2018-02-01,45.0
SA,Y_LT25,M,THS_PER,PT,2018-03-01,44.0
SA,Y_LT25,M,THS_PER,PT,2018-04-01,41.0
SA,Y_LT25,M,THS_PER,PT,2018-05-01,36.0
SA,Y_LT25,M,THS_PER,PT,2018-06-01,38.0
SA,Y_LT25,M,THS_PER,PT,2018-07-01,38.0
SA,Y_LT25,M,THS_PER,PT,2018-08-01,38.0
SA,Y_LT25,M,THS_PER,PT,2018-09-01,
SA,Y_LT25,M,THS_PER,RO,2017-10-01,73.0
SA,Y_LT25,M,THS_PER,RO,2017-11-01,73.0
SA,Y_LT25,M,THS_PER,RO,2017-12-01,73.0
SA,Y_LT25,M,THS_PER,RO,2018-01-01,64.0
SA,Y_LT25,M,THS_PER,RO,2018-02-01,64.0
SA,Y_LT25,M,THS_PER,RO,2018-03-01,64.0
SA,Y_LT25,M,THS_PER,RO,2018-04-01,64.0
SA,Y_LT25,M,THS_PER,RO,2018-05-01,64.0
SA,Y_LT25,M,THS_PER,RO,2018-06-01,64.0
SA,Y_LT25,M,THS_PER,RO,2018-07-01,
SA,Y_LT25,M,THS_PER,RO,2018-08-01,
SA,Y_LT25,M,THS_PER,RO,2018-09-01,
SA,Y_LT25,M,THS_PER,SE,2017-10-01,60.0
SA,Y_LT25,M,THS_PER,SE,2017-11-01,54.0
SA,Y_LT25,M,THS_PER,SE,2017-12-01,58.0
SA,Y_LT25,M,THS_PER,SE,2018-01-01,57.0
SA,Y_LT25,M,THS_PER,SE,2018-02-01,48.0
SA,Y_LT25,M,THS_PER,SE,2018-03-01,59.0
SA,Y_LT25,M,THS_PER,SE,2018-04-01,55.0
SA,Y_LT25,M,THS_PER,SE,2018-05-01,58.0
SA,Y_LT25,M,THS_PER,SE,2018-06-01,57.0
SA,Y_LT25,M,THS_PER,SE,2018-07-01,56.0
SA,Y_LT25,M,THS_PER,SE,2018-08-01,59.0
SA,Y_LT25,M,THS_PER,SE,2018-09-01,
SA,Y_LT25,M,THS_PER,SI,2017-10-01,4.0
SA,Y_LT25,M,THS_PER,SI,2017-11-01,4.0
SA,Y_LT25,M,THS_PER,SI,2017-12-01,4.0
SA,Y_LT25,M,THS_PER,SI,2018-01-01,4.0
SA,Y_LT25,M,THS_PER,SI,2018-02-01,4.0
SA,Y_LT25,M,THS_PER,SI,2018-03-01,4.0
SA,Y_LT25,M,THS_PER,SI,2018-04-01,4.0
SA,Y_LT25,M,THS_PER,SI,2018-05-01,4.0
SA,Y_LT25,M,THS_PER,SI,2018-06-01,4.0
SA,Y_LT25,M,THS_PER,SI,2018-07-01,
SA,Y_LT25,M,THS_PER,SI,2018-08-01,
SA,Y_LT25,M,THS_PER,SI,2018-09-01,
SA,Y_LT25,M,THS_PER,SK,2017-10-01,21.0
SA,Y_LT25,M,THS_PER,SK,2017-11-01,21.0
SA,Y_LT25,M,THS_PER,SK,2017-12-01,21.0
SA,Y_LT25,M,THS_PER,SK,2018-01-01,21.0
SA,Y_LT25,M,THS_PER,SK,2018-02-01,20.0
SA,Y_LT25,M,THS_PER,SK,2018-03-01,19.0
SA,Y_LT25,M,THS_PER,SK,2018-04-01,18.0
SA,Y_LT25,M,THS_PER,SK,2018-05-01,17.0
SA,Y_LT25,M,THS_PER,SK,2018-06-01,16.0
SA,Y_LT25,M,THS_PER,SK,2018-07-01,15.0
SA,Y_LT25,M,THS_PER,SK,2018-08-01,14.0
SA,Y_LT25,M,THS_PER,SK,2018-09-01,
SA,Y_LT25,M,THS_PER,UK,2017-10-01,294.0
SA,Y_LT25,M,THS_PER,UK,2017-11-01,294.0
SA,Y_LT25,M,THS_PER,UK,2017-12-01,283.0
SA,Y_LT25,M,THS_PER,UK,2018-01-01,281.0
SA,Y_LT25,M,THS_PER,UK,2018-02-01,286.0
SA,Y_LT25,M,THS_PER,UK,2018-03-01,281.0
SA,Y_LT25,M,THS_PER,UK,2018-04-01,271.0
SA,Y_LT25,M,THS_PER,UK,2018-05-01,260.0
SA,Y_LT25,M,THS_PER,UK,2018-06-01,260.0
SA,Y_LT25,M,THS_PER,UK,2018-07-01,260.0
SA,Y_LT25,M,THS_PER,UK,2018-08-01,
SA,Y_LT25,M,THS_PER,UK,2018-09-01,
SA,Y_LT25,M,THS_PER,US,2017-10-01,1097.0
SA,Y_LT25,M,THS_PER,US,2017-11-01,1167.0
SA,Y_LT25,M,THS_PER,US,2017-12-01,1036.0
SA,Y_LT25,M,THS_PER,US,2018-01-01,1086.0
SA,Y_LT25,M,THS_PER,US,2018-02-01,1091.0
SA,Y_LT25,M,THS_PER,US,2018-03-01,1051.0
SA,Y_LT25,M,THS_PER,US,2018-04-01,1058.0
SA,Y_LT25,M,THS_PER,US,2018-05-01,1086.0
SA,Y_LT25,M,THS_PER,US,2018-06-01,1073.0
SA,Y_LT25,M,THS_PER,US,2018-07-01,1023.0
SA,Y_LT25,M,THS_PER,US,2018-08-01,983.0
SA,Y_LT25,M,THS_PER,US,2018-09-01,
SA,Y_LT25,T,THS_PER,AT,2017-10-01,51.0
SA,Y_LT25,T,THS_PER,AT,2017-11-01,53.0
SA,Y_LT25,T,THS_PER,AT,2017-12-01,50.0
SA,Y_LT25,T,THS_PER,AT,2018-01-01,49.0
SA,Y_LT25,T,THS_PER,AT,2018-02-01,53.0
SA,Y_LT25,T,THS_PER,AT,2018-03-01,53.0
SA,Y_LT25,T,THS_PER,AT,2018-04-01,51.0
SA,Y_LT25,T,THS_PER,AT,2018-05-01,52.0
SA,Y_LT25,T,THS_PER,AT,2018-06-01,52.0
SA,Y_LT25,T,THS_PER,AT,2018-07-01,47.0
