coicop,unit,geotime,date,value
SERV,I15,EA,2018-07-01,105
SERV,I15,EA,2018-08-01,105
SERV,I15,EA,2018-09-01,104
SERV,I15,EA18,2017-10-01,102
SERV,I15,EA18,2017-11-01,102
SERV,I15,EA18,2017-12-01,102
SERV,I15,EA18,2018-01-01,102
SERV,I15,EA18,2018-02-01,102
SERV,I15,EA18,2018-03-01,103
SERV,I15,EA18,2018-04-01,103
SERV,I15,EA18,2018-05-01,103
SERV,I15,EA18,2018-06-01,103
SERV,I15,EA18,2018-07-01,105
SERV,I15,EA18,2018-08-01,105
SERV,I15,EA18,2018-09-01,104
SERV,I15,EA19,2017-10-01,102
SERV,I15,EA19,2017-11-01,102
SERV,I15,EA19,2017-12-01,102
SERV,I15,EA19,2018-01-01,102
SERV,I15,EA19,2018-02-01,102
SERV,I15,EA19,2018-03-01,103
SERV,I15,EA19,2018-04-01,103
SERV,I15,EA19,2018-05-01,103
SERV,I15,EA19,2018-06-01,103
SERV,I15,EA19,2018-07-01,105
SERV,I15,EA19,2018-08-01,105
SERV,I15,EA19,2018-09-01,104
SERV,I15,EE,2017-10-01,105
SERV,I15,EE,2017-11-01,104
SERV,I15,EE,2017-12-01,104
SERV,I15,EE,2018-01-01,104
SERV,I15,EE,2018-02-01,105
SERV,I15,EE,2018-03-01,105
SERV,I15,EE,2018-04-01,106
SERV,I15,EE,2018-05-01,107
SERV,I15,EE,2018-06-01,109
SERV,I15,EE,2018-07-01,111
SERV,I15,EE,2018-08-01,112
SERV,I15,EE,2018-09-01,109
SERV,I15,EL,2017-10-01,103
SERV,I15,EL,2017-11-01,101
SERV,I15,EL,2017-12-01,101
SERV,I15,EL,2018-01-01,101
SERV,I15,EL,2018-02-01,102
SERV,I15,EL,2018-03-01,102
SERV,I15,EL,2018-04-01,103
SERV,I15,EL,2018-05-01,104
SERV,I15,EL,2018-06-01,105
SERV,I15,EL,2018-07-01,104
SERV,I15,EL,2018-08-01,104
SERV,I15,EL,2018-09-01,104
SERV,I15,ES,2017-10-01,102
SERV,I15,ES,2017-11-01,102
SERV,I15,ES,2017-12-01,102
SERV,I15,ES,2018-01-01,102
SERV,I15,ES,2018-02-01,103
SERV,I15,ES,2018-03-01,103
SERV,I15,ES,2018-04-01,103
SERV,I15,ES,2018-05-01,104
SERV,I15,ES,2018-06-01,104
SERV,I15,ES,2018-07-01,105
SERV,I15,ES,2018-08-01,105
SERV,I15,ES,2018-09-01,104
SERV,I15,EU,2017-10-01,103
SERV,I15,EU,2017-11-01,102
SERV,I15,EU,2017-12-01,103
SERV,I15,EU,2018-01-01,103
SERV,I15,EU,2018-02-01,103
SERV,I15,EU,2018-03-01,103
SERV,I15,EU,2018-04-01,103
SERV,I15,EU,2018-05-01,104
SERV,I15,EU,2018-06-01,104
SERV,I15,EU,2018-07-01,105
SERV,I15,EU,2018-08-01,105
SERV,I15,EU,2018-09-01,104
SERV,I15,EU28,2017-10-01,103
SERV,I15,EU28,2017-11-01,102
SERV,I15,EU28,2017-12-01,103
SERV,I15,EU28,2018-01-01,103
SERV,I15,EU28,2018-02-01,103
SERV,I15,EU28,2018-03-01,103
SERV,I15,EU28,2018-04-01,103
SERV,I15,EU28,2018-05-01,104
SERV,I15,EU28,2018-06-01,104
SERV,I15,EU28,2018-07-01,105
SERV,I15,EU28,2018-08-01,105
SERV,I15,EU28,2018-09-01,104
SERV,I15,FI,2017-10-01,104
SERV,I15,FI,2017-11-01,104
SERV,I15,FI,2017-12-01,104
SERV,I15,FI,2018-01-01,103
SERV,I15,FI,2018-02-01,104
SERV,I15,FI,2018-03-01,104
SERV,I15,FI,2018-04-01,104
SERV,I15,FI,2018-05-01,104
SERV,I15,FI,2018-06-01,105
SERV,I15,FI,2018-07-01,106
SERV,I15,FI,2018-08-01,105
SERV,I15,FI,2018-09-01,105
SERV,I15,FR,2017-10-01,101
SERV,I15,FR,2017-11-01,101
SERV,I15,FR,2017-12-01,102
SERV,I15,FR,2018-01-01,102
SERV,I15,FR,2018-02-01,102
SERV,I15,FR,2018-03-01,102
SERV,I15,FR,2018-04-01,103
SERV,I15,FR,2018-05-01,103
SERV,I15,FR,2018-06-01,103
SERV,I15,FR,2018-07-01,104
SERV,I15,FR,2018-08-01,104
SERV,I15,FR,2018-09-01,102
SERV,I15,HR,2017-10-01,101
SERV,I15,HR,2017-11-01,100
SERV,I15,HR,2017-12-01,100
SERV,I15,HR,2018-01-01,100
SERV,I15,HR,2018-02-01,100
SERV,I15,HR,2018-03-01,100
SERV,I15,HR,2018-04-01,101
SERV,I15,HR,2018-05-01,101
SERV,I15,HR,2018-06-01,103
SERV,I15,HR,2018-07-01,106
SERV,I15,HR,2018-08-01,106
SERV,I15,HR,2018-09-01,103
SERV,I15,HU,2017-10-01,104
SERV,I15,HU,2017-11-01,103
SERV,I15,HU,2017-12-01,104
SERV,I15,HU,2018-01-01,103
SERV,I15,HU,2018-02-01,104
SERV,I15,HU,2018-03-01,104
SERV,I15,HU,2018-04-01,105
SERV,I15,HU,2018-05-01,105
SERV,I15,HU,2018-06-01,106
SERV,I15,HU,2018-07-01,107
SERV,I15,HU,2018-08-01,107
SERV,I15,HU,2018-09-01,107
SERV,I15,IE,2017-10-01,105
SERV,I15,IE,2017-11-01,104
SERV,I15,IE,2017-12-01,105
SERV,I15,IE,2018-01-01,104
SERV,I15,IE,2018-02-01,105
SERV,I15,IE,2018-03-01,106
SERV,I15,IE,2018-04-01,106
SERV,I15,IE,2018-05-01,106
SERV,I15,IE,2018-06-01,107
SERV,I15,IE,2018-07-01,108
SERV,I15,IE,2018-08-01,108
SERV,I15,IE,2018-09-01,107
SERV,I15,IS,2017-10-01,103
SERV,I15,IS,2017-11-01,99
SERV,I15,IS,2017-12-01,102
SERV,I15,IS,2018-01-01,101
SERV,I15,IS,2018-02-01,101
SERV,I15,IS,2018-03-01,102
SERV,I15,IS,2018-04-01,101
SERV,I15,IS,2018-05-01,102
SERV,I15,IS,2018-06-01,106
SERV,I15,IS,2018-07-01,110
SERV,I15,IS,2018-08-01,109
SERV,I15,IS,2018-09-01,103
SERV,I15,IT,2017-10-01,101
SERV,I15,IT,2017-11-01,100
SERV,I15,IT,2017-12-01,101
SERV,I15,IT,2018-01-01,100
SERV,I15,IT,2018-02-01,101
SERV,I15,IT,2018-03-01,101
SERV,I15,IT,2018-04-01,102
SERV,I15,IT,2018-05-01,102
SERV,I15,IT,2018-06-01,103
SERV,I15,IT,2018-07-01,103
SERV,I15,IT,2018-08-01,104
SERV,I15,IT,2018-09-01,103
SERV,I15,LT,2017-10-01,109
SERV,I15,LT,2017-11-01,108
SERV,I15,LT,2017-12-01,109
SERV,I15,LT,2018-01-01,109
SERV,I15,LT,2018-02-01,110
SERV,I15,LT,2018-03-01,110
SERV,I15,LT,2018-04-01,111
SERV,I15,LT,2018-05-01,112
SERV,I15,LT,2018-06-01,113
SERV,I15,LT,2018-07-01,114
SERV,I15,LT,2018-08-01,115
SERV,I15,LT,2018-09-01,114
SERV,I15,LU,2017-10-01,103
SERV,I15,LU,2017-11-01,102
SERV,I15,LU,2017-12-01,102
SERV,I15,LU,2018-01-01,102
SERV,I15,LU,2018-02-01,102
SERV,I15,LU,2018-03-01,102
SERV,I15,LU,2018-04-01,102
SERV,I15,LU,2018-05-01,102
SERV,I15,LU,2018-06-01,103
SERV,I15,LU,2018-07-01,103
SERV,I15,LU,2018-08-01,104
SERV,I15,LU,2018-09-01,104
SERV,I15,LV,2017-10-01,105
SERV,I15,LV,2017-11-01,104
SERV,I15,LV,2017-12-01,105
SERV,I15,LV,2018-01-01,105
SERV,I15,LV,2018-02-01,105
SERV,I15,LV,2018-03-01,106
SERV,I15,LV,2018-04-01,107
SERV,I15,LV,2018-05-01,108
SERV,I15,LV,2018-06-01,109
SERV,I15,LV,2018-07-01,109
SERV,I15,LV,2018-08-01,110
SERV,I15,LV,2018-09-01,109
SERV,I15,MK,2017-10-01,107
SERV,I15,MK,2017-11-01,107
SERV,I15,MK,2017-12-01,107
SERV,I15,MK,2018-01-01,107
SERV,I15,MK,2018-02-01,107
SERV,I15,MK,2018-03-01,107
SERV,I15,MK,2018-04-01,107
SERV,I15,MK,2018-05-01,108
SERV,I15,MK,2018-06-01,109
SERV,I15,MK,2018-07-01,110
SERV,I15,MK,2018-08-01,112
SERV,I15,MK,2018-09-01,110
SERV,I15,MT,2017-10-01,104
SERV,I15,MT,2017-11-01,98
SERV,I15,MT,2017-12-01,97
SERV,I15,MT,2018-01-01,96
SERV,I15,MT,2018-02-01,97
SERV,I15,MT,2018-03-01,98
SERV,I15,MT,2018-04-01,103
SERV,I15,MT,2018-05-01,107
SERV,I15,MT,2018-06-01,110
SERV,I15,MT,2018-07-01,111
SERV,I15,MT,2018-08-01,112
SERV,I15,MT,2018-09-01,110
SERV,I15,NL,2017-10-01,102
SERV,I15,NL,2017-11-01,100
SERV,I15,NL,2017-12-01,101
SERV,I15,NL,2018-01-01,101
SERV,I15,NL,2018-02-01,101
SERV,I15,NL,2018-03-01,101
SERV,I15,NL,2018-04-01,102
SERV,I15,NL,2018-05-01,103
SERV,I15,NL,2018-06-01,102
SERV,I15,NL,2018-07-01,105
SERV,I15,NL,2018-08-01,105
SERV,I15,NL,2018-09-01,103
SERV,I15,NO,2017-10-01,106
SERV,I15,NO,2017-11-01,106
SERV,I15,NO,2017-12-01,106
SERV,I15,NO,2018-01-01,106
SERV,I15,NO,2018-02-01,107
SERV,I15,NO,2018-03-01,107
SERV,I15,NO,2018-04-01,108
SERV,I15,NO,2018-05-01,108
SERV,I15,NO,2018-06-01,109
SERV,I15,NO,2018-07-01,109
SERV,I15,NO,2018-08-01,109
SERV,I15,NO,2018-09-01,109
SERV,I15,PL,2017-10-01,104
SERV,I15,PL,2017-11-01,104
SERV,I15,PL,2017-12-01,105
SERV,I15,PL,2018-01-01,105
SERV,I15,PL,2018-02-01,104
SERV,I15,PL,2018-03-01,104
SERV,I15,PL,2018-04-01,104
SERV,I15,PL,2018-05-01,104
SERV,I15,PL,2018-06-01,104
SERV,I15,PL,2018-07-01,105
SERV,I15,PL,2018-08-01,105
SERV,I15,PL,2018-09-01,105
SERV,I15,PT,2017-10-01,106
SERV,I15,PT,2017-11-01,103
SERV,I15,PT,2017-12-01,103
SERV,I15,PT,2018-01-01,103
SERV,I15,PT,2018-02-01,102
SERV,I15,PT,2018-03-01,104
SERV,I15,PT,2018-04-01,105
SERV,I15,PT,2018-05-01,107
SERV,I15,PT,2018-06-01,107
SERV,I15,PT,2018-07-01,109
SERV,I15,PT,2018-08-01,108
SERV,I15,PT,2018-09-01,109
SERV,I15,RO,2017-10-01,100
SERV,I15,RO,2017-11-01,101
SERV,I15,RO,2017-12-01,101
SERV,I15,RO,2018-01-01,101
SERV,I15,RO,2018-02-01,101
SERV,I15,RO,2018-03-01,102
SERV,I15,RO,2018-04-01,102
SERV,I15,RO,2018-05-01,102
SERV,I15,RO,2018-06-01,102
SERV,I15,RO,2018-07-01,102
SERV,I15,RO,2018-08-01,103
SERV,I15,RO,2018-09-01,103
SERV,I15,RS,2017-10-01,105
SERV,I15,RS,2017-11-01,105
SERV,I15,RS,2017-12-01,105
SERV,I15,RS,2018-01-01,105
SERV,I15,RS,2018-02-01,105
SERV,I15,RS,2018-03-01,105
SERV,I15,RS,2018-04-01,105
SERV,I15,RS,2018-05-01,105
SERV,I15,RS,2018-06-01,106
SERV,I15,RS,2018-07-01,107
SERV,I15,RS,2018-08-01,108
SERV,I15,RS,2018-09-01,106
SERV,I15,SE,2017-10-01,103
SERV,I15,SE,2017-11-01,103
SERV,I15,SE,2017-12-01,104
SERV,I15,SE,2018-01-01,103
SERV,I15,SE,2018-02-01,103
SERV,I15,SE,2018-03-01,104
SERV,I15,SE,2018-04-01,104
SERV,I15,SE,2018-05-01,104
SERV,I15,SE,2018-06-01,106
SERV,I15,SE,2018-07-01,107
SERV,I15,SE,2018-08-01,105
SERV,I15,SE,2018-09-01,105
SERV,I15,SI,2017-10-01,103
SERV,I15,SI,2017-11-01,103
SERV,I15,SI,2017-12-01,103
SERV,I15,SI,2018-01-01,103
SERV,I15,SI,2018-02-01,104
SERV,I15,SI,2018-03-01,104
SERV,I15,SI,2018-04-01,105
SERV,I15,SI,2018-05-01,106
SERV,I15,SI,2018-06-01,106
SERV,I15,SI,2018-07-01,107
SERV,I15,SI,2018-08-01,107
SERV,I15,SI,2018-09-01,106
SERV,I15,SK,2017-10-01,104
SERV,I15,SK,2017-11-01,104
SERV,I15,SK,2017-12-01,104
SERV,I15,SK,2018-01-01,105
SERV,I15,SK,2018-02-01,105
SERV,I15,SK,2018-03-01,105
SERV,I15,SK,2018-04-01,106
SERV,I15,SK,2018-05-01,105
SERV,I15,SK,2018-06-01,105
SERV,I15,SK,2018-07-01,106
SERV,I15,SK,2018-08-01,107
SERV,I15,SK,2018-09-01,106
SERV,I15,TR,2017-10-01,121
SERV,I15,TR,2017-11-01,121
SERV,I15,TR,2017-12-01,121
SERV,I15,TR,2018-01-01,123
SERV,I15,TR,2018-02-01,124
SERV,I15,TR,2018-03-01,124
SERV,I15,TR,2018-04-01,125
SERV,I15,TR,2018-05-01,127
SERV,I15,TR,2018-06-01,129
SERV,I15,TR,2018-07-01,131
SERV,I15,TR,2018-08-01,133
SERV,I15,TR,2018-09-01,137
SERV,I15,UK,2017-10-01,105
SERV,I15,UK,2017-11-01,105
SERV,I15,UK,2017-12-01,106
SERV,I15,UK,2018-01-01,105
SERV,I15,UK,2018-02-01,106
SERV,I15,UK,2018-03-01,106
SERV,I15,UK,2018-04-01,106
SERV,I15,UK,2018-05-01,107
SERV,I15,UK,2018-06-01,107
SERV,I15,UK,2018-07-01,108
SERV,I15,UK,2018-08-01,108
SERV,I15,UK,2018-09-01,
SERV,MV12R,AT,2017-10-01,2
SERV,MV12R,AT,2017-11-01,2
SERV,MV12R,AT,2017-12-01,2
SERV,MV12R,AT,2018-01-01,2
SERV,MV12R,AT,2018-02-01,2
SERV,MV12R,AT,2018-03-01,2
SERV,MV12R,AT,2018-04-01,2
SERV,MV12R,AT,2018-05-01,2
SERV,MV12R,AT,2018-06-01,2
SERV,MV12R,AT,2018-07-01,2
SERV,MV12R,AT,2018-08-01,2
SERV,MV12R,AT,2018-09-01,2
SERV,MV12R,BE,2017-10-01,1
SERV,MV12R,BE,2017-11-01,1
SERV,MV12R,BE,2017-12-01,1
SERV,MV12R,BE,2018-01-01,1
SERV,MV12R,BE,2018-02-01,1
SERV,MV12R,BE,2018-03-01,1
SERV,MV12R,BE,2018-04-01,1
SERV,MV12R,BE,2018-05-01,1
SERV,MV12R,BE,2018-06-01,1
SERV,MV12R,BE,2018-07-01,1
SERV,MV12R,BE,2018-08-01,1
SERV,MV12R,BE,2018-09-01,1
SERV,MV12R,BG,2017-10-01,0
SERV,MV12R,BG,2017-11-01,0
SERV,MV12R,BG,2017-12-01,0
SERV,MV12R,BG,2018-01-01,0
SERV,MV12R,BG,2018-02-01,0
SERV,MV12R,BG,2018-03-01,0
SERV,MV12R,BG,2018-04-01,1
SERV,MV12R,BG,2018-05-01,1
SERV,MV12R,BG,2018-06-01,1
SERV,MV12R,BG,2018-07-01,2
SERV,MV12R,BG,2018-08-01,2
SERV,MV12R,BG,2018-09-01,3
SERV,MV12R,CH,2017-10-01,0
SERV,MV12R,CH,2017-11-01,0
SERV,MV12R,CH,2017-12-01,0
SERV,MV12R,CH,2018-01-01,0
SERV,MV12R,CH,2018-02-01,0
SERV,MV12R,CH,2018-03-01,0
SERV,MV12R,CH,2018-04-01,0
SERV,MV12R,CH,2018-05-01,0
SERV,MV12R,CH,2018-06-01,0
SERV,MV12R,CH,2018-07-01,0
SERV,MV12R,CH,2018-08-01,0
SERV,MV12R,CH,2018-09-01,0
SERV,MV12R,CY,2017-10-01,0
SERV,MV12R,CY,2017-11-01,1
SERV,MV12R,CY,2017-12-01,1
SERV,MV12R,CY,2018-01-01,1
SERV,MV12R,CY,2018-02-01,1
SERV,MV12R,CY,2018-03-01,1
SERV,MV12R,CY,2018-04-01,1
SERV,MV12R,CY,2018-05-01,1
SERV,MV12R,CY,2018-06-01,1
SERV,MV12R,CY,2018-07-01,1
SERV,MV12R,CY,2018-08-01,1
SERV,MV12R,CY,2018-09-01,1
SERV,MV12R,CZ,2017-10-01,2
SERV,MV12R,CZ,2017-11-01,2
SERV,MV12R,CZ,2017-12-01,2
SERV,MV12R,CZ,2018-01-01,2
SERV,MV12R,CZ,2018-02-01,2
SERV,MV12R,CZ,2018-03-01,2
SERV,MV12R,CZ,2018-04-01,2
SERV,MV12R,CZ,2018-05-01,2
SERV,MV12R,CZ,2018-06-01,2
SERV,MV12R,CZ,2018-07-01,2
SERV,MV12R,CZ,2018-08-01,2
SERV,MV12R,CZ,2018-09-01,2
SERV,MV12R,DE,2017-10-01,1
SERV,MV12R,DE,2017-11-01,1
SERV,MV12R,DE,2017-12-01,1
SERV,MV12R,DE,2018-01-01,1
SERV,MV12R,DE,2018-02-01,1
SERV,MV12R,DE,2018-03-01,1
SERV,MV12R,DE,2018-04-01,1
SERV,MV12R,DE,2018-05-01,1
SERV,MV12R,DE,2018-06-01,1
SERV,MV12R,DE,2018-07-01,1
SERV,MV12R,DE,2018-08-01,1
SERV,MV12R,DE,2018-09-01,1
SERV,MV12R,DK,2017-10-01,1
SERV,MV12R,DK,2017-11-01,1
SERV,MV12R,DK,2017-12-01,2
SERV,MV12R,DK,2018-01-01,2
SERV,MV12R,DK,2018-02-01,2
SERV,MV12R,DK,2018-03-01,2
SERV,MV12R,DK,2018-04-01,2
SERV,MV12R,DK,2018-05-01,2
SERV,MV12R,DK,2018-06-01,2
SERV,MV12R,DK,2018-07-01,2
SERV,MV12R,DK,2018-08-01,2
SERV,MV12R,DK,2018-09-01,1
SERV,MV12R,EA,2017-10-01,1
SERV,MV12R,EA,2017-11-01,1
SERV,MV12R,EA,2017-12-01,1
SERV,MV12R,EA,2018-01-01,1
SERV,MV12R,EA,2018-02-01,1
SERV,MV12R,EA,2018-03-01,1
SERV,MV12R,EA,2018-04-01,1
SERV,MV12R,EA,2018-05-01,1
SERV,MV12R,EA,2018-06-01,1
SERV,MV12R,EA,2018-07-01,1
SERV,MV12R,EA,2018-08-01,1
SERV,MV12R,EA,2018-09-01,1
SERV,MV12R,EA18,2017-10-01,1
SERV,MV12R,EA18,2017-11-01,1
SERV,MV12R,EA18,2017-12-01,1
SERV,MV12R,EA18,2018-01-01,1
SERV,MV12R,EA18,2018-02-01,1
SERV,MV12R,EA18,2018-03-01,1
SERV,MV12R,EA18,2018-04-01,1
SERV,MV12R,EA18,2018-05-01,1
SERV,MV12R,EA18,2018-06-01,1
SERV,MV12R,EA18,2018-07-01,1
SERV,MV12R,EA18,2018-08-01,1
SERV,MV12R,EA18,2018-09-01,1
SERV,MV12R,EA19,2017-10-01,1
SERV,MV12R,EA19,2017-11-01,1
SERV,MV12R,EA19,2017-12-01,1
SERV,MV12R,EA19,2018-01-01,1
SERV,MV12R,EA19,2018-02-01,1
SERV,MV12R,EA19,2018-03-01,1
SERV,MV12R,EA19,2018-04-01,1
SERV,MV12R,EA19,2018-05-01,1
SERV,MV12R,EA19,2018-06-01,1
SERV,MV12R,EA19,2018-07-01,1
SERV,MV12R,EA19,2018-08-01,1
SERV,MV12R,EA19,2018-09-01,1
SERV,MV12R,EE,2017-10-01,3
SERV,MV12R,EE,2017-11-01,3
SERV,MV12R,EE,2017-12-01,3
SERV,MV12R,EE,2018-01-01,3
SERV,MV12R,EE,2018-02-01,3
SERV,MV12R,EE,2018-03-01,3
SERV,MV12R,EE,2018-04-01,3
SERV,MV12R,EE,2018-05-01,3
SERV,MV12R,EE,2018-06-01,2
SERV,MV12R,EE,2018-07-01,2
SERV,MV12R,EE,2018-08-01,2
SERV,MV12R,EE,2018-09-01,2
SERV,MV12R,EL,2017-10-01,1
SERV,MV12R,EL,2017-11-01,1
SERV,MV12R,EL,2017-12-01,1
SERV,MV12R,EL,2018-01-01,1
SERV,MV12R,EL,2018-02-01,1
SERV,MV12R,EL,2018-03-01,1
SERV,MV12R,EL,2018-04-01,1
SERV,MV12R,EL,2018-05-01,0
SERV,MV12R,EL,2018-06-01,0
SERV,MV12R,EL,2018-07-01,0
SERV,MV12R,EL,2018-08-01,0
SERV,MV12R,EL,2018-09-01,0
SERV,MV12R,ES,2017-10-01,1
SERV,MV12R,ES,2017-11-01,1
SERV,MV12R,ES,2017-12-01,1
SERV,MV12R,ES,2018-01-01,1
SERV,MV12R,ES,2018-02-01,1
SERV,MV12R,ES,2018-03-01,1
SERV,MV12R,ES,2018-04-01,1
SERV,MV12R,ES,2018-05-01,1
SERV,MV12R,ES,2018-06-01,1
SERV,MV12R,ES,2018-07-01,1
SERV,MV12R,ES,2018-08-01,1
SERV,MV12R,ES,2018-09-01,1
SERV,MV12R,EU,2017-10-01,1
SERV,MV12R,EU,2017-11-01,1
SERV,MV12R,EU,2017-12-01,1
SERV,MV12R,EU,2018-01-01,1
SERV,MV12R,EU,2018-02-01,1
SERV,MV12R,EU,2018-03-01,1
SERV,MV12R,EU,2018-04-01,1
SERV,MV12R,EU,2018-05-01,1
SERV,MV12R,EU,2018-06-01,1
SERV,MV12R,EU,2018-07-01,1
SERV,MV12R,EU,2018-08-01,1
SERV,MV12R,EU,2018-09-01,1
SERV,MV12R,EU28,2017-10-01,1
SERV,MV12R,EU28,2017-11-01,1
SERV,MV12R,EU28,2017-12-01,1
SERV,MV12R,EU28,2018-01-01,1
SERV,MV12R,EU28,2018-02-01,1
SERV,MV12R,EU28,2018-03-01,1
SERV,MV12R,EU28,2018-04-01,1
SERV,MV12R,EU28,2018-05-01,1
SERV,MV12R,EU28,2018-06-01,1
SERV,MV12R,EU28,2018-07-01,1
SERV,MV12R,EU28,2018-08-01,1
SERV,MV12R,EU28,2018-09-01,1
SERV,MV12R,FI,2017-10-01,1
SERV,MV12R,FI,2017-11-01,1
SERV,MV12R,FI,2017-12-01,1
SERV,MV12R,FI,2018-01-01,1
SERV,MV12R,FI,2018-02-01,1
SERV,MV12R,FI,2018-03-01,1
SERV,MV12R,FI,2018-04-01,1
SERV,MV12R,FI,2018-05-01,1
SERV,MV12R,FI,2018-06-01,1
SERV,MV12R,FI,2018-07-01,1
SERV,MV12R,FI,2018-08-01,1
SERV,MV12R,FI,2018-09-01,1
SERV,MV12R,FR,2017-10-01,0
SERV,MV12R,FR,2017-11-01,0
SERV,MV12R,FR,2017-12-01,0
SERV,MV12R,FR,2018-01-01,0
SERV,MV12R,FR,2018-02-01,0
SERV,MV12R,FR,2018-03-01,1
SERV,MV12R,FR,2018-04-01,1
SERV,MV12R,FR,2018-05-01,1
SERV,MV12R,FR,2018-06-01,1
SERV,MV12R,FR,2018-07-01,1
SERV,MV12R,FR,2018-08-01,1
SERV,MV12R,FR,2018-09-01,1
SERV,MV12R,HR,2017-10-01,0
SERV,MV12R,HR,2017-11-01,1
SERV,MV12R,HR,2017-12-01,1
SERV,MV12R,HR,2018-01-01,1
SERV,MV12R,HR,2018-02-01,1
SERV,MV12R,HR,2018-03-01,1
SERV,MV12R,HR,2018-04-01,1
SERV,MV12R,HR,2018-05-01,1
SERV,MV12R,HR,2018-06-01,1
SERV,MV12R,HR,2018-07-01,1
SERV,MV12R,HR,2018-08-01,1
SERV,MV12R,HR,2018-09-01,1
SERV,MV12R,HU,2017-10-01,2
SERV,MV12R,HU,2017-11-01,1
SERV,MV12R,HU,2017-12-01,1
SERV,MV12R,HU,2018-01-01,1
SERV,MV12R,HU,2018-02-01,1
SERV,MV12R,HU,2018-03-01,1
SERV,MV12R,HU,2018-04-01,1
SERV,MV12R,HU,2018-05-01,1
SERV,MV12R,HU,2018-06-01,1
