unit,bop_item,stk_flow,partner,geotime,date,value
PC_WRL,G,CRE,WRL_REST,LU,2017-01-01,0.12
PC_WRL,G,CRE,WRL_REST,LV,1995-01-01,
PC_WRL,G,CRE,WRL_REST,LV,1996-01-01,
PC_WRL,G,CRE,WRL_REST,LV,1997-01-01,
PC_WRL,G,CRE,WRL_REST,LV,1998-01-01,
PC_WRL,G,CRE,WRL_REST,LV,1999-01-01,
PC_WRL,G,CRE,WRL_REST,LV,2000-01-01,0.02
PC_WRL,G,CRE,WRL_REST,LV,2001-01-01,0.02
PC_WRL,G,CRE,WRL_REST,LV,2002-01-01,0.03
PC_WRL,G,CRE,WRL_REST,LV,2003-01-01,0.03
PC_WRL,G,CRE,WRL_REST,LV,2004-01-01,0.04
PC_WRL,G,CRE,WRL_REST,LV,2005-01-01,0.05
PC_WRL,G,CRE,WRL_REST,LV,2006-01-01,0.05
PC_WRL,G,CRE,WRL_REST,LV,2007-01-01,0.06
PC_WRL,G,CRE,WRL_REST,LV,2008-01-01,0.06
PC_WRL,G,CRE,WRL_REST,LV,2009-01-01,0.06
PC_WRL,G,CRE,WRL_REST,LV,2010-01-01,0.06
PC_WRL,G,CRE,WRL_REST,LV,2011-01-01,0.06
PC_WRL,G,CRE,WRL_REST,LV,2012-01-01,0.07
PC_WRL,G,CRE,WRL_REST,LV,2013-01-01,0.07
PC_WRL,G,CRE,WRL_REST,LV,2014-01-01,0.07
PC_WRL,G,CRE,WRL_REST,LV,2015-01-01,0.07
PC_WRL,G,CRE,WRL_REST,LV,2016-01-01,0.07
PC_WRL,G,CRE,WRL_REST,LV,2017-01-01,0.07
PC_WRL,G,CRE,WRL_REST,MT,1995-01-01,
PC_WRL,G,CRE,WRL_REST,MT,1996-01-01,
PC_WRL,G,CRE,WRL_REST,MT,1997-01-01,
PC_WRL,G,CRE,WRL_REST,MT,1998-01-01,
PC_WRL,G,CRE,WRL_REST,MT,1999-01-01,
PC_WRL,G,CRE,WRL_REST,MT,2000-01-01,
PC_WRL,G,CRE,WRL_REST,MT,2001-01-01,
PC_WRL,G,CRE,WRL_REST,MT,2002-01-01,
PC_WRL,G,CRE,WRL_REST,MT,2003-01-01,
PC_WRL,G,CRE,WRL_REST,MT,2004-01-01,0.03
PC_WRL,G,CRE,WRL_REST,MT,2005-01-01,0.02
PC_WRL,G,CRE,WRL_REST,MT,2006-01-01,0.03
PC_WRL,G,CRE,WRL_REST,MT,2007-01-01,0.03
PC_WRL,G,CRE,WRL_REST,MT,2008-01-01,0.02
PC_WRL,G,CRE,WRL_REST,MT,2009-01-01,0.02
PC_WRL,G,CRE,WRL_REST,MT,2010-01-01,0.02
PC_WRL,G,CRE,WRL_REST,MT,2011-01-01,0.02
PC_WRL,G,CRE,WRL_REST,MT,2012-01-01,0.02
PC_WRL,G,CRE,WRL_REST,MT,2013-01-01,0.02
PC_WRL,G,CRE,WRL_REST,MT,2014-01-01,0.02
PC_WRL,G,CRE,WRL_REST,MT,2015-01-01,0.02
PC_WRL,G,CRE,WRL_REST,MT,2016-01-01,0.02
PC_WRL,G,CRE,WRL_REST,MT,2017-01-01,0.02
PC_WRL,G,CRE,WRL_REST,NL,1995-01-01,
PC_WRL,G,CRE,WRL_REST,NL,1996-01-01,
PC_WRL,G,CRE,WRL_REST,NL,1997-01-01,
PC_WRL,G,CRE,WRL_REST,NL,1998-01-01,
PC_WRL,G,CRE,WRL_REST,NL,1999-01-01,
PC_WRL,G,CRE,WRL_REST,NL,2000-01-01,
PC_WRL,G,CRE,WRL_REST,NL,2001-01-01,
PC_WRL,G,CRE,WRL_REST,NL,2002-01-01,
PC_WRL,G,CRE,WRL_REST,NL,2003-01-01,
PC_WRL,G,CRE,WRL_REST,NL,2004-01-01,3.62
PC_WRL,G,CRE,WRL_REST,NL,2005-01-01,3.48
PC_WRL,G,CRE,WRL_REST,NL,2006-01-01,3.4
PC_WRL,G,CRE,WRL_REST,NL,2007-01-01,3.49
PC_WRL,G,CRE,WRL_REST,NL,2008-01-01,3.45
PC_WRL,G,CRE,WRL_REST,NL,2009-01-01,3.47
PC_WRL,G,CRE,WRL_REST,NL,2010-01-01,3.21
PC_WRL,G,CRE,WRL_REST,NL,2011-01-01,3.1
PC_WRL,G,CRE,WRL_REST,NL,2012-01-01,3.01
PC_WRL,G,CRE,WRL_REST,NL,2013-01-01,3.06
PC_WRL,G,CRE,WRL_REST,NL,2014-01-01,3.06
PC_WRL,G,CRE,WRL_REST,NL,2015-01-01,2.87
PC_WRL,G,CRE,WRL_REST,NL,2016-01-01,2.96
PC_WRL,G,CRE,WRL_REST,NL,2017-01-01,3.0
PC_WRL,G,CRE,WRL_REST,PL,1995-01-01,
PC_WRL,G,CRE,WRL_REST,PL,1996-01-01,
PC_WRL,G,CRE,WRL_REST,PL,1997-01-01,
PC_WRL,G,CRE,WRL_REST,PL,1998-01-01,
PC_WRL,G,CRE,WRL_REST,PL,1999-01-01,
PC_WRL,G,CRE,WRL_REST,PL,2000-01-01,
PC_WRL,G,CRE,WRL_REST,PL,2001-01-01,
PC_WRL,G,CRE,WRL_REST,PL,2002-01-01,
PC_WRL,G,CRE,WRL_REST,PL,2003-01-01,
PC_WRL,G,CRE,WRL_REST,PL,2004-01-01,0.8
PC_WRL,G,CRE,WRL_REST,PL,2005-01-01,0.85
PC_WRL,G,CRE,WRL_REST,PL,2006-01-01,0.9
PC_WRL,G,CRE,WRL_REST,PL,2007-01-01,0.98
PC_WRL,G,CRE,WRL_REST,PL,2008-01-01,1.06
PC_WRL,G,CRE,WRL_REST,PL,2009-01-01,1.09
PC_WRL,G,CRE,WRL_REST,PL,2010-01-01,1.05
PC_WRL,G,CRE,WRL_REST,PL,2011-01-01,1.03
PC_WRL,G,CRE,WRL_REST,PL,2012-01-01,1.0
PC_WRL,G,CRE,WRL_REST,PL,2013-01-01,1.07
PC_WRL,G,CRE,WRL_REST,PL,2014-01-01,1.13
PC_WRL,G,CRE,WRL_REST,PL,2015-01-01,1.18
PC_WRL,G,CRE,WRL_REST,PL,2016-01-01,1.25
PC_WRL,G,CRE,WRL_REST,PL,2017-01-01,1.31
PC_WRL,G,CRE,WRL_REST,PT,1995-01-01,
PC_WRL,G,CRE,WRL_REST,PT,1996-01-01,0.44
PC_WRL,G,CRE,WRL_REST,PT,1997-01-01,0.42
PC_WRL,G,CRE,WRL_REST,PT,1998-01-01,0.45
PC_WRL,G,CRE,WRL_REST,PT,1999-01-01,0.43
PC_WRL,G,CRE,WRL_REST,PT,2000-01-01,0.38
PC_WRL,G,CRE,WRL_REST,PT,2001-01-01,0.39
PC_WRL,G,CRE,WRL_REST,PT,2002-01-01,0.41
PC_WRL,G,CRE,WRL_REST,PT,2003-01-01,0.43
PC_WRL,G,CRE,WRL_REST,PT,2004-01-01,0.41
PC_WRL,G,CRE,WRL_REST,PT,2005-01-01,0.37
PC_WRL,G,CRE,WRL_REST,PT,2006-01-01,0.37
PC_WRL,G,CRE,WRL_REST,PT,2007-01-01,0.38
PC_WRL,G,CRE,WRL_REST,PT,2008-01-01,0.36
PC_WRL,G,CRE,WRL_REST,PT,2009-01-01,0.36
PC_WRL,G,CRE,WRL_REST,PT,2010-01-01,0.33
PC_WRL,G,CRE,WRL_REST,PT,2011-01-01,0.33
PC_WRL,G,CRE,WRL_REST,PT,2012-01-01,0.31
PC_WRL,G,CRE,WRL_REST,PT,2013-01-01,0.33
PC_WRL,G,CRE,WRL_REST,PT,2014-01-01,0.34
PC_WRL,G,CRE,WRL_REST,PT,2015-01-01,0.34
PC_WRL,G,CRE,WRL_REST,PT,2016-01-01,0.35
PC_WRL,G,CRE,WRL_REST,PT,2017-01-01,0.35
PC_WRL,G,CRE,WRL_REST,RO,1995-01-01,
PC_WRL,G,CRE,WRL_REST,RO,1996-01-01,
PC_WRL,G,CRE,WRL_REST,RO,1997-01-01,
PC_WRL,G,CRE,WRL_REST,RO,1998-01-01,
PC_WRL,G,CRE,WRL_REST,RO,1999-01-01,0.13
PC_WRL,G,CRE,WRL_REST,RO,2000-01-01,0.07
PC_WRL,G,CRE,WRL_REST,RO,2001-01-01,0.08
PC_WRL,G,CRE,WRL_REST,RO,2002-01-01,0.1
PC_WRL,G,CRE,WRL_REST,RO,2003-01-01,0.1
PC_WRL,G,CRE,WRL_REST,RO,2004-01-01,0.12
PC_WRL,G,CRE,WRL_REST,RO,2005-01-01,0.14
PC_WRL,G,CRE,WRL_REST,RO,2006-01-01,0.15
PC_WRL,G,CRE,WRL_REST,RO,2007-01-01,0.22
PC_WRL,G,CRE,WRL_REST,RO,2008-01-01,0.25
PC_WRL,G,CRE,WRL_REST,RO,2009-01-01,0.27
PC_WRL,G,CRE,WRL_REST,RO,2010-01-01,0.29
PC_WRL,G,CRE,WRL_REST,RO,2011-01-01,0.31
PC_WRL,G,CRE,WRL_REST,RO,2012-01-01,0.28
PC_WRL,G,CRE,WRL_REST,RO,2013-01-01,0.31
PC_WRL,G,CRE,WRL_REST,RO,2014-01-01,0.33
PC_WRL,G,CRE,WRL_REST,RO,2015-01-01,0.34
PC_WRL,G,CRE,WRL_REST,RO,2016-01-01,0.37
PC_WRL,G,CRE,WRL_REST,RO,2017-01-01,0.37
PC_WRL,G,CRE,WRL_REST,SE,1995-01-01,1.62
PC_WRL,G,CRE,WRL_REST,SE,1996-01-01,1.62
PC_WRL,G,CRE,WRL_REST,SE,1997-01-01,1.55
PC_WRL,G,CRE,WRL_REST,SE,1998-01-01,1.61
PC_WRL,G,CRE,WRL_REST,SE,1999-01-01,1.55
PC_WRL,G,CRE,WRL_REST,SE,2000-01-01,1.44
PC_WRL,G,CRE,WRL_REST,SE,2001-01-01,1.34
PC_WRL,G,CRE,WRL_REST,SE,2002-01-01,1.33
PC_WRL,G,CRE,WRL_REST,SE,2003-01-01,1.41
PC_WRL,G,CRE,WRL_REST,SE,2004-01-01,1.4
PC_WRL,G,CRE,WRL_REST,SE,2005-01-01,1.31
PC_WRL,G,CRE,WRL_REST,SE,2006-01-01,1.3
PC_WRL,G,CRE,WRL_REST,SE,2007-01-01,1.32
PC_WRL,G,CRE,WRL_REST,SE,2008-01-01,1.26
PC_WRL,G,CRE,WRL_REST,SE,2009-01-01,1.13
PC_WRL,G,CRE,WRL_REST,SE,2010-01-01,1.12
PC_WRL,G,CRE,WRL_REST,SE,2011-01-01,1.1
PC_WRL,G,CRE,WRL_REST,SE,2012-01-01,1.02
PC_WRL,G,CRE,WRL_REST,SE,2013-01-01,0.96
PC_WRL,G,CRE,WRL_REST,SE,2014-01-01,0.96
PC_WRL,G,CRE,WRL_REST,SE,2015-01-01,0.94
PC_WRL,G,CRE,WRL_REST,SE,2016-01-01,0.97
PC_WRL,G,CRE,WRL_REST,SE,2017-01-01,0.95
PC_WRL,G,CRE,WRL_REST,SI,1995-01-01,0.15
PC_WRL,G,CRE,WRL_REST,SI,1996-01-01,0.14
PC_WRL,G,CRE,WRL_REST,SI,1997-01-01,0.14
PC_WRL,G,CRE,WRL_REST,SI,1998-01-01,0.15
PC_WRL,G,CRE,WRL_REST,SI,1999-01-01,0.14
PC_WRL,G,CRE,WRL_REST,SI,2000-01-01,0.13
PC_WRL,G,CRE,WRL_REST,SI,2001-01-01,0.14
PC_WRL,G,CRE,WRL_REST,SI,2002-01-01,0.15
PC_WRL,G,CRE,WRL_REST,SI,2003-01-01,0.16
PC_WRL,G,CRE,WRL_REST,SI,2004-01-01,0.17
PC_WRL,G,CRE,WRL_REST,SI,2005-01-01,0.17
PC_WRL,G,CRE,WRL_REST,SI,2006-01-01,0.18
PC_WRL,G,CRE,WRL_REST,SI,2007-01-01,0.2
PC_WRL,G,CRE,WRL_REST,SI,2008-01-01,0.19
PC_WRL,G,CRE,WRL_REST,SI,2009-01-01,0.19
PC_WRL,G,CRE,WRL_REST,SI,2010-01-01,0.17
PC_WRL,G,CRE,WRL_REST,SI,2011-01-01,0.16
PC_WRL,G,CRE,WRL_REST,SI,2012-01-01,0.15
PC_WRL,G,CRE,WRL_REST,SI,2013-01-01,0.16
PC_WRL,G,CRE,WRL_REST,SI,2014-01-01,0.16
PC_WRL,G,CRE,WRL_REST,SI,2015-01-01,0.16
PC_WRL,G,CRE,WRL_REST,SI,2016-01-01,0.18
PC_WRL,G,CRE,WRL_REST,SI,2017-01-01,0.18
PC_WRL,G,CRE,WRL_REST,SK,1995-01-01,
PC_WRL,G,CRE,WRL_REST,SK,1996-01-01,
PC_WRL,G,CRE,WRL_REST,SK,1997-01-01,
PC_WRL,G,CRE,WRL_REST,SK,1998-01-01,
PC_WRL,G,CRE,WRL_REST,SK,1999-01-01,
PC_WRL,G,CRE,WRL_REST,SK,2000-01-01,
PC_WRL,G,CRE,WRL_REST,SK,2001-01-01,
PC_WRL,G,CRE,WRL_REST,SK,2002-01-01,
PC_WRL,G,CRE,WRL_REST,SK,2003-01-01,
PC_WRL,G,CRE,WRL_REST,SK,2004-01-01,0.37
PC_WRL,G,CRE,WRL_REST,SK,2005-01-01,0.37
PC_WRL,G,CRE,WRL_REST,SK,2006-01-01,0.42
PC_WRL,G,CRE,WRL_REST,SK,2007-01-01,0.46
PC_WRL,G,CRE,WRL_REST,SK,2008-01-01,0.45
PC_WRL,G,CRE,WRL_REST,SK,2009-01-01,0.44
PC_WRL,G,CRE,WRL_REST,SK,2010-01-01,0.41
PC_WRL,G,CRE,WRL_REST,SK,2011-01-01,0.42
PC_WRL,G,CRE,WRL_REST,SK,2012-01-01,0.43
PC_WRL,G,CRE,WRL_REST,SK,2013-01-01,0.45
PC_WRL,G,CRE,WRL_REST,SK,2014-01-01,0.45
PC_WRL,G,CRE,WRL_REST,SK,2015-01-01,0.44
PC_WRL,G,CRE,WRL_REST,SK,2016-01-01,0.47
PC_WRL,G,CRE,WRL_REST,SK,2017-01-01,0.46
PC_WRL,G,CRE,WRL_REST,UK,1995-01-01,
PC_WRL,G,CRE,WRL_REST,UK,1996-01-01,
PC_WRL,G,CRE,WRL_REST,UK,1997-01-01,5.07
PC_WRL,G,CRE,WRL_REST,UK,1998-01-01,5.0
PC_WRL,G,CRE,WRL_REST,UK,1999-01-01,4.81
PC_WRL,G,CRE,WRL_REST,UK,2000-01-01,4.5
PC_WRL,G,CRE,WRL_REST,UK,2001-01-01,4.46
PC_WRL,G,CRE,WRL_REST,UK,2002-01-01,4.39
PC_WRL,G,CRE,WRL_REST,UK,2003-01-01,4.13
PC_WRL,G,CRE,WRL_REST,UK,2004-01-01,3.88
PC_WRL,G,CRE,WRL_REST,UK,2005-01-01,3.73
PC_WRL,G,CRE,WRL_REST,UK,2006-01-01,3.75
PC_WRL,G,CRE,WRL_REST,UK,2007-01-01,3.26
PC_WRL,G,CRE,WRL_REST,UK,2008-01-01,2.98
PC_WRL,G,CRE,WRL_REST,UK,2009-01-01,2.91
PC_WRL,G,CRE,WRL_REST,UK,2010-01-01,2.77
PC_WRL,G,CRE,WRL_REST,UK,2011-01-01,2.72
PC_WRL,G,CRE,WRL_REST,UK,2012-01-01,2.62
PC_WRL,G,CRE,WRL_REST,UK,2013-01-01,2.53
PC_WRL,G,CRE,WRL_REST,UK,2014-01-01,2.59
PC_WRL,G,CRE,WRL_REST,UK,2015-01-01,2.71
PC_WRL,G,CRE,WRL_REST,UK,2016-01-01,2.57
PC_WRL,G,CRE,WRL_REST,UK,2017-01-01,2.51
PC_WRL,GS,CRE,WRL_REST,AT,1995-01-01,1.22
PC_WRL,GS,CRE,WRL_REST,AT,1996-01-01,1.19
PC_WRL,GS,CRE,WRL_REST,AT,1997-01-01,1.14
PC_WRL,GS,CRE,WRL_REST,AT,1998-01-01,1.23
PC_WRL,GS,CRE,WRL_REST,AT,1999-01-01,1.21
PC_WRL,GS,CRE,WRL_REST,AT,2000-01-01,1.08
PC_WRL,GS,CRE,WRL_REST,AT,2001-01-01,1.16
PC_WRL,GS,CRE,WRL_REST,AT,2002-01-01,1.21
PC_WRL,GS,CRE,WRL_REST,AT,2003-01-01,1.26
PC_WRL,GS,CRE,WRL_REST,AT,2004-01-01,1.26
PC_WRL,GS,CRE,WRL_REST,AT,2005-01-01,1.21
PC_WRL,GS,CRE,WRL_REST,AT,2006-01-01,1.18
PC_WRL,GS,CRE,WRL_REST,AT,2007-01-01,1.23
PC_WRL,GS,CRE,WRL_REST,AT,2008-01-01,1.2
PC_WRL,GS,CRE,WRL_REST,AT,2009-01-01,1.18
PC_WRL,GS,CRE,WRL_REST,AT,2010-01-01,1.06
PC_WRL,GS,CRE,WRL_REST,AT,2011-01-01,1.03
PC_WRL,GS,CRE,WRL_REST,AT,2012-01-01,0.96
PC_WRL,GS,CRE,WRL_REST,AT,2013-01-01,0.98
PC_WRL,GS,CRE,WRL_REST,AT,2014-01-01,0.99
PC_WRL,GS,CRE,WRL_REST,AT,2015-01-01,0.96
PC_WRL,GS,CRE,WRL_REST,AT,2016-01-01,1.0
PC_WRL,GS,CRE,WRL_REST,AT,2017-01-01,0.99
PC_WRL,GS,CRE,WRL_REST,BE,1995-01-01,
PC_WRL,GS,CRE,WRL_REST,BE,1996-01-01,
PC_WRL,GS,CRE,WRL_REST,BE,1997-01-01,
PC_WRL,GS,CRE,WRL_REST,BE,1998-01-01,
PC_WRL,GS,CRE,WRL_REST,BE,1999-01-01,
PC_WRL,GS,CRE,WRL_REST,BE,2000-01-01,2.36
PC_WRL,GS,CRE,WRL_REST,BE,2001-01-01,2.42
PC_WRL,GS,CRE,WRL_REST,BE,2002-01-01,2.29
PC_WRL,GS,CRE,WRL_REST,BE,2003-01-01,2.36
PC_WRL,GS,CRE,WRL_REST,BE,2004-01-01,2.33
PC_WRL,GS,CRE,WRL_REST,BE,2005-01-01,2.23
PC_WRL,GS,CRE,WRL_REST,BE,2006-01-01,2.08
PC_WRL,GS,CRE,WRL_REST,BE,2007-01-01,2.13
PC_WRL,GS,CRE,WRL_REST,BE,2008-01-01,2.1
PC_WRL,GS,CRE,WRL_REST,BE,2009-01-01,2.12
PC_WRL,GS,CRE,WRL_REST,BE,2010-01-01,1.98
PC_WRL,GS,CRE,WRL_REST,BE,2011-01-01,1.92
PC_WRL,GS,CRE,WRL_REST,BE,2012-01-01,1.8
PC_WRL,GS,CRE,WRL_REST,BE,2013-01-01,1.83
PC_WRL,GS,CRE,WRL_REST,BE,2014-01-01,1.84
PC_WRL,GS,CRE,WRL_REST,BE,2015-01-01,1.74
PC_WRL,GS,CRE,WRL_REST,BE,2016-01-01,1.88
PC_WRL,GS,CRE,WRL_REST,BE,2017-01-01,1.87
PC_WRL,GS,CRE,WRL_REST,BG,1995-01-01,
PC_WRL,GS,CRE,WRL_REST,BG,1996-01-01,
PC_WRL,GS,CRE,WRL_REST,BG,1997-01-01,
PC_WRL,GS,CRE,WRL_REST,BG,1998-01-01,0.09
PC_WRL,GS,CRE,WRL_REST,BG,1999-01-01,0.08
PC_WRL,GS,CRE,WRL_REST,BG,2000-01-01,0.09
PC_WRL,GS,CRE,WRL_REST,BG,2001-01-01,0.1
PC_WRL,GS,CRE,WRL_REST,BG,2002-01-01,0.1
PC_WRL,GS,CRE,WRL_REST,BG,2003-01-01,0.11
PC_WRL,GS,CRE,WRL_REST,BG,2004-01-01,0.12
PC_WRL,GS,CRE,WRL_REST,BG,2005-01-01,0.13
PC_WRL,GS,CRE,WRL_REST,BG,2006-01-01,0.14
PC_WRL,GS,CRE,WRL_REST,BG,2007-01-01,0.15
PC_WRL,GS,CRE,WRL_REST,BG,2008-01-01,0.15
PC_WRL,GS,CRE,WRL_REST,BG,2009-01-01,0.15
PC_WRL,GS,CRE,WRL_REST,BG,2010-01-01,0.14
PC_WRL,GS,CRE,WRL_REST,BG,2011-01-01,0.15
PC_WRL,GS,CRE,WRL_REST,BG,2012-01-01,0.14
PC_WRL,GS,CRE,WRL_REST,BG,2013-01-01,0.15
PC_WRL,GS,CRE,WRL_REST,BG,2014-01-01,0.16
PC_WRL,GS,CRE,WRL_REST,BG,2015-01-01,0.15
PC_WRL,GS,CRE,WRL_REST,BG,2016-01-01,0.16
PC_WRL,GS,CRE,WRL_REST,BG,2017-01-01,0.17
PC_WRL,GS,CRE,WRL_REST,CY,1995-01-01,
PC_WRL,GS,CRE,WRL_REST,CY,1996-01-01,
PC_WRL,GS,CRE,WRL_REST,CY,1997-01-01,
PC_WRL,GS,CRE,WRL_REST,CY,1998-01-01,
PC_WRL,GS,CRE,WRL_REST,CY,1999-01-01,
PC_WRL,GS,CRE,WRL_REST,CY,2000-01-01,
PC_WRL,GS,CRE,WRL_REST,CY,2001-01-01,0.1
PC_WRL,GS,CRE,WRL_REST,CY,2002-01-01,0.09
PC_WRL,GS,CRE,WRL_REST,CY,2003-01-01,0.1
PC_WRL,GS,CRE,WRL_REST,CY,2004-01-01,0.09
PC_WRL,GS,CRE,WRL_REST,CY,2005-01-01,0.08
PC_WRL,GS,CRE,WRL_REST,CY,2006-01-01,0.07
PC_WRL,GS,CRE,WRL_REST,CY,2007-01-01,0.08
PC_WRL,GS,CRE,WRL_REST,CY,2008-01-01,0.07
PC_WRL,GS,CRE,WRL_REST,CY,2009-01-01,0.08
PC_WRL,GS,CRE,WRL_REST,CY,2010-01-01,0.07
PC_WRL,GS,CRE,WRL_REST,CY,2011-01-01,0.07
PC_WRL,GS,CRE,WRL_REST,CY,2012-01-01,0.06
PC_WRL,GS,CRE,WRL_REST,CY,2013-01-01,0.06
PC_WRL,GS,CRE,WRL_REST,CY,2014-01-01,0.06
PC_WRL,GS,CRE,WRL_REST,CY,2015-01-01,0.06
PC_WRL,GS,CRE,WRL_REST,CY,2016-01-01,0.06
PC_WRL,GS,CRE,WRL_REST,CY,2017-01-01,0.06
PC_WRL,GS,CRE,WRL_REST,CZ,1995-01-01,0.38
PC_WRL,GS,CRE,WRL_REST,CZ,1996-01-01,0.38
PC_WRL,GS,CRE,WRL_REST,CZ,1997-01-01,0.36
PC_WRL,GS,CRE,WRL_REST,CZ,1998-01-01,0.41
PC_WRL,GS,CRE,WRL_REST,CZ,1999-01-01,0.39
PC_WRL,GS,CRE,WRL_REST,CZ,2000-01-01,0.37
PC_WRL,GS,CRE,WRL_REST,CZ,2001-01-01,0.43
PC_WRL,GS,CRE,WRL_REST,CZ,2002-01-01,0.46
PC_WRL,GS,CRE,WRL_REST,CZ,2003-01-01,0.5
PC_WRL,GS,CRE,WRL_REST,CZ,2004-01-01,0.61
PC_WRL,GS,CRE,WRL_REST,CZ,2005-01-01,0.66
PC_WRL,GS,CRE,WRL_REST,CZ,2006-01-01,0.68
PC_WRL,GS,CRE,WRL_REST,CZ,2007-01-01,0.73
PC_WRL,GS,CRE,WRL_REST,CZ,2008-01-01,0.77
PC_WRL,GS,CRE,WRL_REST,CZ,2009-01-01,0.77
PC_WRL,GS,CRE,WRL_REST,CZ,2010-01-01,0.73
PC_WRL,GS,CRE,WRL_REST,CZ,2011-01-01,0.73
PC_WRL,GS,CRE,WRL_REST,CZ,2012-01-01,0.7
PC_WRL,GS,CRE,WRL_REST,CZ,2013-01-01,0.69
PC_WRL,GS,CRE,WRL_REST,CZ,2014-01-01,0.72
PC_WRL,GS,CRE,WRL_REST,CZ,2015-01-01,0.72
PC_WRL,GS,CRE,WRL_REST,CZ,2016-01-01,0.75
PC_WRL,GS,CRE,WRL_REST,CZ,2017-01-01,0.76
PC_WRL,GS,CRE,WRL_REST,DE,1995-01-01,8.64
PC_WRL,GS,CRE,WRL_REST,DE,1996-01-01,8.4
PC_WRL,GS,CRE,WRL_REST,DE,1997-01-01,8.18
PC_WRL,GS,CRE,WRL_REST,DE,1998-01-01,8.75
PC_WRL,GS,CRE,WRL_REST,DE,1999-01-01,8.41
PC_WRL,GS,CRE,WRL_REST,DE,2000-01-01,7.64
PC_WRL,GS,CRE,WRL_REST,DE,2001-01-01,8.15
PC_WRL,GS,CRE,WRL_REST,DE,2002-01-01,8.46
PC_WRL,GS,CRE,WRL_REST,DE,2003-01-01,8.76
PC_WRL,GS,CRE,WRL_REST,DE,2004-01-01,8.83
PC_WRL,GS,CRE,WRL_REST,DE,2005-01-01,8.37
PC_WRL,GS,CRE,WRL_REST,DE,2006-01-01,8.32
PC_WRL,GS,CRE,WRL_REST,DE,2007-01-01,8.64
PC_WRL,GS,CRE,WRL_REST,DE,2008-01-01,8.36
PC_WRL,GS,CRE,WRL_REST,DE,2009-01-01,8.24
PC_WRL,GS,CRE,WRL_REST,DE,2010-01-01,7.72
PC_WRL,GS,CRE,WRL_REST,DE,2011-01-01,7.56
PC_WRL,GS,CRE,WRL_REST,DE,2012-01-01,7.21
PC_WRL,GS,CRE,WRL_REST,DE,2013-01-01,7.32
PC_WRL,GS,CRE,WRL_REST,DE,2014-01-01,7.5
PC_WRL,GS,CRE,WRL_REST,DE,2015-01-01,7.51
PC_WRL,GS,CRE,WRL_REST,DE,2016-01-01,7.76
PC_WRL,GS,CRE,WRL_REST,DE,2017-01-01,7.67
PC_WRL,GS,CRE,WRL_REST,DK,1995-01-01,
PC_WRL,GS,CRE,WRL_REST,DK,1996-01-01,
PC_WRL,GS,CRE,WRL_REST,DK,1997-01-01,
PC_WRL,GS,CRE,WRL_REST,DK,1998-01-01,
PC_WRL,GS,CRE,WRL_REST,DK,1999-01-01,
PC_WRL,GS,CRE,WRL_REST,DK,2000-01-01,
PC_WRL,GS,CRE,WRL_REST,DK,2001-01-01,
PC_WRL,GS,CRE,WRL_REST,DK,2002-01-01,1.02
PC_WRL,GS,CRE,WRL_REST,DK,2003-01-01,1.02
PC_WRL,GS,CRE,WRL_REST,DK,2004-01-01,0.98
PC_WRL,GS,CRE,WRL_REST,DK,2005-01-01,0.97
PC_WRL,GS,CRE,WRL_REST,DK,2006-01-01,0.97
PC_WRL,GS,CRE,WRL_REST,DK,2007-01-01,0.96
PC_WRL,GS,CRE,WRL_REST,DK,2008-01-01,0.98
PC_WRL,GS,CRE,WRL_REST,DK,2009-01-01,0.97
PC_WRL,GS,CRE,WRL_REST,DK,2010-01-01,0.87
PC_WRL,GS,CRE,WRL_REST,DK,2011-01-01,0.83
PC_WRL,GS,CRE,WRL_REST,DK,2012-01-01,0.79
PC_WRL,GS,CRE,WRL_REST,DK,2013-01-01,0.81
PC_WRL,GS,CRE,WRL_REST,DK,2014-01-01,0.81
PC_WRL,GS,CRE,WRL_REST,DK,2015-01-01,0.8
PC_WRL,GS,CRE,WRL_REST,DK,2016-01-01,0.81
PC_WRL,GS,CRE,WRL_REST,DK,2017-01-01,0.79
PC_WRL,GS,CRE,WRL_REST,EE,1995-01-01,0.04
PC_WRL,GS,CRE,WRL_REST,EE,1996-01-01,0.04
PC_WRL,GS,CRE,WRL_REST,EE,1997-01-01,0.05
PC_WRL,GS,CRE,WRL_REST,EE,1998-01-01,0.06
PC_WRL,GS,CRE,WRL_REST,EE,1999-01-01,0.06
PC_WRL,GS,CRE,WRL_REST,EE,2000-01-01,0.04
PC_WRL,GS,CRE,WRL_REST,EE,2001-01-01,0.05
PC_WRL,GS,CRE,WRL_REST,EE,2002-01-01,0.05
PC_WRL,GS,CRE,WRL_REST,EE,2003-01-01,0.06
PC_WRL,GS,CRE,WRL_REST,EE,2004-01-01,0.07
PC_WRL,GS,CRE,WRL_REST,EE,2005-01-01,0.07
PC_WRL,GS,CRE,WRL_REST,EE,2006-01-01,0.07
PC_WRL,GS,CRE,WRL_REST,EE,2007-01-01,0.08
PC_WRL,GS,CRE,WRL_REST,EE,2008-01-01,0.08
PC_WRL,GS,CRE,WRL_REST,EE,2009-01-01,0.08
PC_WRL,GS,CRE,WRL_REST,EE,2010-01-01,0.08
PC_WRL,GS,CRE,WRL_REST,EE,2011-01-01,0.09
PC_WRL,GS,CRE,WRL_REST,EE,2012-01-01,0.09
PC_WRL,GS,CRE,WRL_REST,EE,2013-01-01,0.09
