currency,bop_item,sector10,sectpart,stk_flow,partner,geotime,date,value
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,1995-01-01,
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,1995-04-01,
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,1995-07-01,
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,1995-10-01,
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,1996-01-01,
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,1996-04-01,
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,1996-07-01,
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,1996-10-01,
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,1997-01-01,
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,1997-04-01,
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,1997-07-01,
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,1997-10-01,
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,1998-01-01,
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,1998-04-01,
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,1998-07-01,
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,1998-10-01,
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,1999-01-01,206400.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,1999-04-01,213859.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,1999-07-01,227147.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,1999-10-01,234497.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2000-01-01,249342.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2000-04-01,261310.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2000-07-01,285519.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2000-10-01,289395.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2001-01-01,298206.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2001-04-01,306163.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2001-07-01,301674.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2001-10-01,314588.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2002-01-01,328743.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2002-04-01,319729.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2002-07-01,323961.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2002-10-01,331889.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2003-01-01,344481.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2003-04-01,358507.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2003-07-01,362921.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2003-10-01,362082.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2004-01-01,390202.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2004-04-01,400483.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2004-07-01,414823.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2004-10-01,416953.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2005-01-01,509787.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2005-04-01,549861.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2005-07-01,565288.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2005-10-01,577934.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2006-01-01,628984.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2006-04-01,636227.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2006-07-01,644984.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2006-10-01,678336.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2007-01-01,716214.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2007-04-01,760884.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2007-07-01,762519.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2007-10-01,771881.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2008-01-01,788776.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2008-04-01,815047.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2008-07-01,814537.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2008-10-01,783802.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2009-01-01,782610.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2009-04-01,784842.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2009-07-01,801186.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2009-10-01,796706.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2010-01-01,836184.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2010-04-01,860067.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2010-07-01,851855.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2010-10-01,807162.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2011-01-01,836001.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2011-04-01,838009.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2011-07-01,835211.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2011-10-01,840803.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2012-01-01,857918.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2012-04-01,859859.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2012-07-01,866596.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2012-10-01,862966.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2013-01-01,876189.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2013-04-01,866375.0
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,AT,2013-07-01,865050.0
