currency,partner,sector10,sectpart,stk_flow,bop_item,geotime,date,value
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,BG,2007-01-01,51834.7 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,BG,2008-01-01,63685.3 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,BG,2009-01-01,68913.7 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,BG,2010-01-01,67512.2 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,BG,2011-01-01,70872.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,BG,2012-01-01,73957.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,BG,2013-01-01,73343.9 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,BG,2014-01-01,78085.7 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,BG,2015-01-01,82940.3 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,BG,2016-01-01,85257.4 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,BG,2017-01-01,87191.8 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CY,1995-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CY,1996-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CY,1997-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CY,1998-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CY,1999-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CY,2000-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CY,2001-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CY,2002-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CY,2003-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CY,2004-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CY,2005-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CY,2006-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CY,2007-01-01,
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CY,2008-01-01,133339.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CY,2009-01-01,132912.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CY,2010-01-01,149261.0 
MIO_NAC,WRL_REST,S1,S1,L_LE,FA__D__F,CY,2011-01-01,138142.0 
