indic_bt,nace_r2,unit,geotime,date,value
PROD,MIG_NRG_X_E,I2015_SCA,AT,2017-09-01,110.8
PROD,MIG_NRG_X_E,I2015_SCA,AT,2017-10-01,104.9
PROD,MIG_NRG_X_E,I2015_SCA,AT,2017-11-01,109.5
PROD,MIG_NRG_X_E,I2015_SCA,AT,2017-12-01,107.9
PROD,MIG_NRG_X_E,I2015_SCA,AT,2018-01-01,110.6
PROD,MIG_NRG_X_E,I2015_SCA,AT,2018-02-01,110.3
PROD,MIG_NRG_X_E,I2015_SCA,AT,2018-03-01,118.7
PROD,MIG_NRG_X_E,I2015_SCA,AT,2018-04-01,109.7
PROD,MIG_NRG_X_E,I2015_SCA,AT,2018-05-01,109.2
PROD,MIG_NRG_X_E,I2015_SCA,AT,2018-06-01,115.9
PROD,MIG_NRG_X_E,I2015_SCA,AT,2018-07-01,115.6
PROD,MIG_NRG_X_E,I2015_SCA,AT,2018-08-01,
PROD,MIG_NRG_X_E,I2015_SCA,BE,2017-09-01,124.6
PROD,MIG_NRG_X_E,I2015_SCA,BE,2017-10-01,122.8
PROD,MIG_NRG_X_E,I2015_SCA,BE,2017-11-01,118.2
PROD,MIG_NRG_X_E,I2015_SCA,BE,2017-12-01,113.1
PROD,MIG_NRG_X_E,I2015_SCA,BE,2018-01-01,110.7
PROD,MIG_NRG_X_E,I2015_SCA,BE,2018-02-01,115.7
PROD,MIG_NRG_X_E,I2015_SCA,BE,2018-03-01,119.4
PROD,MIG_NRG_X_E,I2015_SCA,BE,2018-04-01,110.6
PROD,MIG_NRG_X_E,I2015_SCA,BE,2018-05-01,109.3
PROD,MIG_NRG_X_E,I2015_SCA,BE,2018-06-01,107.0
PROD,MIG_NRG_X_E,I2015_SCA,BE,2018-07-01,104.4
PROD,MIG_NRG_X_E,I2015_SCA,BE,2018-08-01,
PROD,MIG_NRG_X_E,I2015_SCA,BG,2017-09-01,95.6
PROD,MIG_NRG_X_E,I2015_SCA,BG,2017-10-01,91.5
PROD,MIG_NRG_X_E,I2015_SCA,BG,2017-11-01,91.0
PROD,MIG_NRG_X_E,I2015_SCA,BG,2017-12-01,92.3
PROD,MIG_NRG_X_E,I2015_SCA,BG,2018-01-01,93.9
PROD,MIG_NRG_X_E,I2015_SCA,BG,2018-02-01,93.2
PROD,MIG_NRG_X_E,I2015_SCA,BG,2018-03-01,93.5
PROD,MIG_NRG_X_E,I2015_SCA,BG,2018-04-01,87.8
PROD,MIG_NRG_X_E,I2015_SCA,BG,2018-05-01,93.8
PROD,MIG_NRG_X_E,I2015_SCA,BG,2018-06-01,96.1
PROD,MIG_NRG_X_E,I2015_SCA,BG,2018-07-01,93.7
PROD,MIG_NRG_X_E,I2015_SCA,BG,2018-08-01,93.9
PROD,MIG_NRG_X_E,I2015_SCA,CY,2017-09-01,112.4
PROD,MIG_NRG_X_E,I2015_SCA,CY,2017-10-01,107.7
PROD,MIG_NRG_X_E,I2015_SCA,CY,2017-11-01,109.2
PROD,MIG_NRG_X_E,I2015_SCA,CY,2017-12-01,105.6
PROD,MIG_NRG_X_E,I2015_SCA,CY,2018-01-01,106.5
PROD,MIG_NRG_X_E,I2015_SCA,CY,2018-02-01,103.6
PROD,MIG_NRG_X_E,I2015_SCA,CY,2018-03-01,105.1
PROD,MIG_NRG_X_E,I2015_SCA,CY,2018-04-01,110.6
PROD,MIG_NRG_X_E,I2015_SCA,CY,2018-05-01,120.6
PROD,MIG_NRG_X_E,I2015_SCA,CY,2018-06-01,114.0
PROD,MIG_NRG_X_E,I2015_SCA,CY,2018-07-01,111.8
PROD,MIG_NRG_X_E,I2015_SCA,CY,2018-08-01,
PROD,MIG_NRG_X_E,I2015_SCA,CZ,2017-09-01,112.2
PROD,MIG_NRG_X_E,I2015_SCA,CZ,2017-10-01,105.4
PROD,MIG_NRG_X_E,I2015_SCA,CZ,2017-11-01,110.0
PROD,MIG_NRG_X_E,I2015_SCA,CZ,2017-12-01,102.4
PROD,MIG_NRG_X_E,I2015_SCA,CZ,2018-01-01,91.9
PROD,MIG_NRG_X_E,I2015_SCA,CZ,2018-02-01,99.2
PROD,MIG_NRG_X_E,I2015_SCA,CZ,2018-03-01,108.3
PROD,MIG_NRG_X_E,I2015_SCA,CZ,2018-04-01,91.8
PROD,MIG_NRG_X_E,I2015_SCA,CZ,2018-05-01,102.7
PROD,MIG_NRG_X_E,I2015_SCA,CZ,2018-06-01,107.1
PROD,MIG_NRG_X_E,I2015_SCA,CZ,2018-07-01,108.6
PROD,MIG_NRG_X_E,I2015_SCA,CZ,2018-08-01,107.3
PROD,MIG_NRG_X_E,I2015_SCA,DE,2017-09-01,96.7
PROD,MIG_NRG_X_E,I2015_SCA,DE,2017-10-01,99.5
PROD,MIG_NRG_X_E,I2015_SCA,DE,2017-11-01,99.2
PROD,MIG_NRG_X_E,I2015_SCA,DE,2017-12-01,99.3
PROD,MIG_NRG_X_E,I2015_SCA,DE,2018-01-01,95.9
PROD,MIG_NRG_X_E,I2015_SCA,DE,2018-02-01,99.2
PROD,MIG_NRG_X_E,I2015_SCA,DE,2018-03-01,100.3
PROD,MIG_NRG_X_E,I2015_SCA,DE,2018-04-01,96.4
PROD,MIG_NRG_X_E,I2015_SCA,DE,2018-05-01,97.0
PROD,MIG_NRG_X_E,I2015_SCA,DE,2018-06-01,98.1
PROD,MIG_NRG_X_E,I2015_SCA,DE,2018-07-01,99.4
PROD,MIG_NRG_X_E,I2015_SCA,DE,2018-08-01,100.7
PROD,MIG_NRG_X_E,I2015_SCA,DK,2017-09-01,97.4
PROD,MIG_NRG_X_E,I2015_SCA,DK,2017-10-01,93.1
PROD,MIG_NRG_X_E,I2015_SCA,DK,2017-11-01,96.0
PROD,MIG_NRG_X_E,I2015_SCA,DK,2017-12-01,97.8
PROD,MIG_NRG_X_E,I2015_SCA,DK,2018-01-01,96.8
PROD,MIG_NRG_X_E,I2015_SCA,DK,2018-02-01,90.3
PROD,MIG_NRG_X_E,I2015_SCA,DK,2018-03-01,99.1
PROD,MIG_NRG_X_E,I2015_SCA,DK,2018-04-01,88.9
PROD,MIG_NRG_X_E,I2015_SCA,DK,2018-05-01,82.0
PROD,MIG_NRG_X_E,I2015_SCA,DK,2018-06-01,81.2
PROD,MIG_NRG_X_E,I2015_SCA,DK,2018-07-01,91.7
PROD,MIG_NRG_X_E,I2015_SCA,DK,2018-08-01,73.0
