na_item,sector,unit,geotime,date,value
GD,S13,MIO_EUR,EU28,2018-04-01,
GD,S13,MIO_EUR,FI,2015-07-01,
GD,S13,MIO_EUR,FI,2015-10-01,
GD,S13,MIO_EUR,FI,2016-01-01,
GD,S13,MIO_EUR,FI,2016-04-01,
GD,S13,MIO_EUR,FI,2016-07-01,
GD,S13,MIO_EUR,FI,2016-10-01,
GD,S13,MIO_EUR,FI,2017-01-01,
GD,S13,MIO_EUR,FI,2017-04-01,
GD,S13,MIO_EUR,FI,2017-07-01,
GD,S13,MIO_EUR,FI,2017-10-01,
GD,S13,MIO_EUR,FI,2018-01-01,
GD,S13,MIO_EUR,FI,2018-04-01,
GD,S13,MIO_EUR,FR,2015-07-01,
GD,S13,MIO_EUR,FR,2015-10-01,
GD,S13,MIO_EUR,FR,2016-01-01,
GD,S13,MIO_EUR,FR,2016-04-01,
GD,S13,MIO_EUR,FR,2016-07-01,
GD,S13,MIO_EUR,FR,2016-10-01,
GD,S13,MIO_EUR,FR,2017-01-01,
GD,S13,MIO_EUR,FR,2017-04-01,
GD,S13,MIO_EUR,FR,2017-07-01,
GD,S13,MIO_EUR,FR,2017-10-01,
GD,S13,MIO_EUR,FR,2018-01-01,
GD,S13,MIO_EUR,FR,2018-04-01,
GD,S13,MIO_EUR,HR,2015-07-01,
GD,S13,MIO_EUR,HR,2015-10-01,
GD,S13,MIO_EUR,HR,2016-01-01,
GD,S13,MIO_EUR,HR,2016-04-01,
GD,S13,MIO_EUR,HR,2016-07-01,
GD,S13,MIO_EUR,HR,2016-10-01,
GD,S13,MIO_EUR,HR,2017-01-01,
GD,S13,MIO_EUR,HR,2017-04-01,
GD,S13,MIO_EUR,HR,2017-07-01,
GD,S13,MIO_EUR,HR,2017-10-01,
GD,S13,MIO_EUR,HR,2018-01-01,
GD,S13,MIO_EUR,HR,2018-04-01,
GD,S13,MIO_EUR,HU,2015-07-01,
GD,S13,MIO_EUR,HU,2015-10-01,
GD,S13,MIO_EUR,HU,2016-01-01,
GD,S13,MIO_EUR,HU,2016-04-01,
GD,S13,MIO_EUR,HU,2016-07-01,
GD,S13,MIO_EUR,HU,2016-10-01,
GD,S13,MIO_EUR,HU,2017-01-01,
GD,S13,MIO_EUR,HU,2017-04-01,
GD,S13,MIO_EUR,HU,2017-07-01,
GD,S13,MIO_EUR,HU,2017-10-01,
GD,S13,MIO_EUR,HU,2018-01-01,
GD,S13,MIO_EUR,HU,2018-04-01,
GD,S13,MIO_EUR,IE,2015-07-01,
GD,S13,MIO_EUR,IE,2015-10-01,
GD,S13,MIO_EUR,IE,2016-01-01,
GD,S13,MIO_EUR,IE,2016-04-01,
GD,S13,MIO_EUR,IE,2016-07-01,
GD,S13,MIO_EUR,IE,2016-10-01,
GD,S13,MIO_EUR,IE,2017-01-01,
GD,S13,MIO_EUR,IE,2017-04-01,
GD,S13,MIO_EUR,IE,2017-07-01,
GD,S13,MIO_EUR,IE,2017-10-01,
GD,S13,MIO_EUR,IE,2018-01-01,
GD,S13,MIO_EUR,IE,2018-04-01,
GD,S13,MIO_EUR,IT,2015-07-01,
GD,S13,MIO_EUR,IT,2015-10-01,
GD,S13,MIO_EUR,IT,2016-01-01,
GD,S13,MIO_EUR,IT,2016-04-01,
GD,S13,MIO_EUR,IT,2016-07-01,
GD,S13,MIO_EUR,IT,2016-10-01,
GD,S13,MIO_EUR,IT,2017-01-01,
GD,S13,MIO_EUR,IT,2017-04-01,
GD,S13,MIO_EUR,IT,2017-07-01,
GD,S13,MIO_EUR,IT,2017-10-01,
GD,S13,MIO_EUR,IT,2018-01-01,
GD,S13,MIO_EUR,IT,2018-04-01,
GD,S13,MIO_EUR,LT,2015-07-01,
GD,S13,MIO_EUR,LT,2015-10-01,
GD,S13,MIO_EUR,LT,2016-01-01,
GD,S13,MIO_EUR,LT,2016-04-01,
GD,S13,MIO_EUR,LT,2016-07-01,
GD,S13,MIO_EUR,LT,2016-10-01,
GD,S13,MIO_EUR,LT,2017-01-01,
GD,S13,MIO_EUR,LT,2017-04-01,
GD,S13,MIO_EUR,LT,2017-07-01,
GD,S13,MIO_EUR,LT,2017-10-01,
GD,S13,MIO_EUR,LT,2018-01-01,
GD,S13,MIO_EUR,LT,2018-04-01,
GD,S13,MIO_EUR,LU,2015-07-01,
GD,S13,MIO_EUR,LU,2015-10-01,
GD,S13,MIO_EUR,LU,2016-01-01,
GD,S13,MIO_EUR,LU,2016-04-01,
GD,S13,MIO_EUR,LU,2016-07-01,
GD,S13,MIO_EUR,LU,2016-10-01,
GD,S13,MIO_EUR,LU,2017-01-01,
GD,S13,MIO_EUR,LU,2017-04-01,
GD,S13,MIO_EUR,LU,2017-07-01,
GD,S13,MIO_EUR,LU,2017-10-01,
GD,S13,MIO_EUR,LU,2018-01-01,
GD,S13,MIO_EUR,LU,2018-04-01,
GD,S13,MIO_EUR,LV,2015-07-01,
GD,S13,MIO_EUR,LV,2015-10-01,
GD,S13,MIO_EUR,LV,2016-01-01,
GD,S13,MIO_EUR,LV,2016-04-01,
GD,S13,MIO_EUR,LV,2016-07-01,
GD,S13,MIO_EUR,LV,2016-10-01,
GD,S13,MIO_EUR,LV,2017-01-01,
GD,S13,MIO_EUR,LV,2017-04-01,
GD,S13,MIO_EUR,LV,2017-07-01,
GD,S13,MIO_EUR,LV,2017-10-01,
GD,S13,MIO_EUR,LV,2018-01-01,
GD,S13,MIO_EUR,LV,2018-04-01,
GD,S13,MIO_EUR,MT,2015-07-01,
GD,S13,MIO_EUR,MT,2015-10-01,
GD,S13,MIO_EUR,MT,2016-01-01,
GD,S13,MIO_EUR,MT,2016-04-01,
GD,S13,MIO_EUR,MT,2016-07-01,
GD,S13,MIO_EUR,MT,2016-10-01,
GD,S13,MIO_EUR,MT,2017-01-01,
GD,S13,MIO_EUR,MT,2017-04-01,
GD,S13,MIO_EUR,MT,2017-07-01,
GD,S13,MIO_EUR,MT,2017-10-01,
GD,S13,MIO_EUR,MT,2018-01-01,
GD,S13,MIO_EUR,MT,2018-04-01,
GD,S13,MIO_EUR,NL,2015-07-01,
GD,S13,MIO_EUR,NL,2015-10-01,
GD,S13,MIO_EUR,NL,2016-01-01,
GD,S13,MIO_EUR,NL,2016-04-01,
GD,S13,MIO_EUR,NL,2016-07-01,
GD,S13,MIO_EUR,NL,2016-10-01,
GD,S13,MIO_EUR,NL,2017-01-01,
GD,S13,MIO_EUR,NL,2017-04-01,
GD,S13,MIO_EUR,NL,2017-07-01,
GD,S13,MIO_EUR,NL,2017-10-01,
GD,S13,MIO_EUR,NL,2018-01-01,
GD,S13,MIO_EUR,NL,2018-04-01,
GD,S13,MIO_EUR,NO,2015-07-01,
GD,S13,MIO_EUR,NO,2015-10-01,
GD,S13,MIO_EUR,NO,2016-01-01,
GD,S13,MIO_EUR,NO,2016-04-01,
GD,S13,MIO_EUR,NO,2016-07-01,
GD,S13,MIO_EUR,NO,2016-10-01,
GD,S13,MIO_EUR,NO,2017-01-01,
GD,S13,MIO_EUR,NO,2017-04-01,
GD,S13,MIO_EUR,NO,2017-07-01,
GD,S13,MIO_EUR,NO,2017-10-01,
GD,S13,MIO_EUR,NO,2018-01-01,
GD,S13,MIO_EUR,NO,2018-04-01,
GD,S13,MIO_EUR,PL,2015-07-01,
GD,S13,MIO_EUR,PL,2015-10-01,
GD,S13,MIO_EUR,PL,2016-01-01,
GD,S13,MIO_EUR,PL,2016-04-01,
GD,S13,MIO_EUR,PL,2016-07-01,
GD,S13,MIO_EUR,PL,2016-10-01,
GD,S13,MIO_EUR,PL,2017-01-01,
GD,S13,MIO_EUR,PL,2017-04-01,
GD,S13,MIO_EUR,PL,2017-07-01,
GD,S13,MIO_EUR,PL,2017-10-01,
GD,S13,MIO_EUR,PL,2018-01-01,
GD,S13,MIO_EUR,PL,2018-04-01,
GD,S13,MIO_EUR,PT,2015-07-01,
GD,S13,MIO_EUR,PT,2015-10-01,
GD,S13,MIO_EUR,PT,2016-01-01,
GD,S13,MIO_EUR,PT,2016-04-01,
GD,S13,MIO_EUR,PT,2016-07-01,
GD,S13,MIO_EUR,PT,2016-10-01,
GD,S13,MIO_EUR,PT,2017-01-01,
GD,S13,MIO_EUR,PT,2017-04-01,
GD,S13,MIO_EUR,PT,2017-07-01,
GD,S13,MIO_EUR,PT,2017-10-01,
GD,S13,MIO_EUR,PT,2018-01-01,
GD,S13,MIO_EUR,PT,2018-04-01,
GD,S13,MIO_EUR,RO,2015-07-01,
GD,S13,MIO_EUR,RO,2015-10-01,
GD,S13,MIO_EUR,RO,2016-01-01,
GD,S13,MIO_EUR,RO,2016-04-01,
GD,S13,MIO_EUR,RO,2016-07-01,
GD,S13,MIO_EUR,RO,2016-10-01,
GD,S13,MIO_EUR,RO,2017-01-01,
GD,S13,MIO_EUR,RO,2017-04-01,
GD,S13,MIO_EUR,RO,2017-07-01,
GD,S13,MIO_EUR,RO,2017-10-01,
GD,S13,MIO_EUR,RO,2018-01-01,
GD,S13,MIO_EUR,RO,2018-04-01,
GD,S13,MIO_EUR,SE,2015-07-01,
GD,S13,MIO_EUR,SE,2015-10-01,
GD,S13,MIO_EUR,SE,2016-01-01,
GD,S13,MIO_EUR,SE,2016-04-01,
GD,S13,MIO_EUR,SE,2016-07-01,
GD,S13,MIO_EUR,SE,2016-10-01,
GD,S13,MIO_EUR,SE,2017-01-01,
GD,S13,MIO_EUR,SE,2017-04-01,
GD,S13,MIO_EUR,SE,2017-07-01,
GD,S13,MIO_EUR,SE,2017-10-01,
GD,S13,MIO_EUR,SE,2018-01-01,
GD,S13,MIO_EUR,SE,2018-04-01,
GD,S13,MIO_EUR,SI,2015-07-01,
GD,S13,MIO_EUR,SI,2015-10-01,
GD,S13,MIO_EUR,SI,2016-01-01,
GD,S13,MIO_EUR,SI,2016-04-01,
GD,S13,MIO_EUR,SI,2016-07-01,
GD,S13,MIO_EUR,SI,2016-10-01,
GD,S13,MIO_EUR,SI,2017-01-01,
GD,S13,MIO_EUR,SI,2017-04-01,
GD,S13,MIO_EUR,SI,2017-07-01,
GD,S13,MIO_EUR,SI,2017-10-01,
GD,S13,MIO_EUR,SI,2018-01-01,
GD,S13,MIO_EUR,SI,2018-04-01,
GD,S13,MIO_EUR,SK,2015-07-01,
GD,S13,MIO_EUR,SK,2015-10-01,
GD,S13,MIO_EUR,SK,2016-01-01,
GD,S13,MIO_EUR,SK,2016-04-01,
GD,S13,MIO_EUR,SK,2016-07-01,
GD,S13,MIO_EUR,SK,2016-10-01,
GD,S13,MIO_EUR,SK,2017-01-01,
GD,S13,MIO_EUR,SK,2017-04-01,
GD,S13,MIO_EUR,SK,2017-07-01,
GD,S13,MIO_EUR,SK,2017-10-01,
GD,S13,MIO_EUR,SK,2018-01-01,
GD,S13,MIO_EUR,SK,2018-04-01,
GD,S13,MIO_EUR,UK,2015-07-01,
GD,S13,MIO_EUR,UK,2015-10-01,
GD,S13,MIO_EUR,UK,2016-01-01,
GD,S13,MIO_EUR,UK,2016-04-01,
GD,S13,MIO_EUR,UK,2016-07-01,
GD,S13,MIO_EUR,UK,2016-10-01,
GD,S13,MIO_EUR,UK,2017-01-01,
GD,S13,MIO_EUR,UK,2017-04-01,
GD,S13,MIO_EUR,UK,2017-07-01,
GD,S13,MIO_EUR,UK,2017-10-01,
GD,S13,MIO_EUR,UK,2018-01-01,
GD,S13,MIO_EUR,UK,2018-04-01,
GD,S13,PC_GDP,AT,2015-07-01,
GD,S13,PC_GDP,AT,2015-10-01,
GD,S13,PC_GDP,AT,2016-01-01,
GD,S13,PC_GDP,AT,2016-04-01,
GD,S13,PC_GDP,AT,2016-07-01,
GD,S13,PC_GDP,AT,2016-10-01,
GD,S13,PC_GDP,AT,2017-01-01,
GD,S13,PC_GDP,AT,2017-04-01,
GD,S13,PC_GDP,AT,2017-07-01,
GD,S13,PC_GDP,AT,2017-10-01,
GD,S13,PC_GDP,AT,2018-01-01,
GD,S13,PC_GDP,AT,2018-04-01,
GD,S13,PC_GDP,BE,2015-07-01,
GD,S13,PC_GDP,BE,2015-10-01,
GD,S13,PC_GDP,BE,2016-01-01,
GD,S13,PC_GDP,BE,2016-04-01,
GD,S13,PC_GDP,BE,2016-07-01,
GD,S13,PC_GDP,BE,2016-10-01,
GD,S13,PC_GDP,BE,2017-01-01,
GD,S13,PC_GDP,BE,2017-04-01,
GD,S13,PC_GDP,BE,2017-07-01,
GD,S13,PC_GDP,BE,2017-10-01,
GD,S13,PC_GDP,BE,2018-01-01,
GD,S13,PC_GDP,BE,2018-04-01,
GD,S13,PC_GDP,BG,2015-07-01,
GD,S13,PC_GDP,BG,2015-10-01,
GD,S13,PC_GDP,BG,2016-01-01,
GD,S13,PC_GDP,BG,2016-04-01,
GD,S13,PC_GDP,BG,2016-07-01,
GD,S13,PC_GDP,BG,2016-10-01,
GD,S13,PC_GDP,BG,2017-01-01,
GD,S13,PC_GDP,BG,2017-04-01,
GD,S13,PC_GDP,BG,2017-07-01,
GD,S13,PC_GDP,BG,2017-10-01,
GD,S13,PC_GDP,BG,2018-01-01,
GD,S13,PC_GDP,BG,2018-04-01,
GD,S13,PC_GDP,CY,2015-07-01,
GD,S13,PC_GDP,CY,2015-10-01,
GD,S13,PC_GDP,CY,2016-01-01,
GD,S13,PC_GDP,CY,2016-04-01,
GD,S13,PC_GDP,CY,2016-07-01,
GD,S13,PC_GDP,CY,2016-10-01,
GD,S13,PC_GDP,CY,2017-01-01,
GD,S13,PC_GDP,CY,2017-04-01,
GD,S13,PC_GDP,CY,2017-07-01,
GD,S13,PC_GDP,CY,2017-10-01,
GD,S13,PC_GDP,CY,2018-01-01,
GD,S13,PC_GDP,CY,2018-04-01,
GD,S13,PC_GDP,CZ,2015-07-01,
GD,S13,PC_GDP,CZ,2015-10-01,
GD,S13,PC_GDP,CZ,2016-01-01,
GD,S13,PC_GDP,CZ,2016-04-01,
GD,S13,PC_GDP,CZ,2016-07-01,
GD,S13,PC_GDP,CZ,2016-10-01,
GD,S13,PC_GDP,CZ,2017-01-01,
GD,S13,PC_GDP,CZ,2017-04-01,
GD,S13,PC_GDP,CZ,2017-07-01,
GD,S13,PC_GDP,CZ,2017-10-01,
GD,S13,PC_GDP,CZ,2018-01-01,
GD,S13,PC_GDP,CZ,2018-04-01,
GD,S13,PC_GDP,DE,2015-07-01,
GD,S13,PC_GDP,DE,2015-10-01,
GD,S13,PC_GDP,DE,2016-01-01,
GD,S13,PC_GDP,DE,2016-04-01,
GD,S13,PC_GDP,DE,2016-07-01,
GD,S13,PC_GDP,DE,2016-10-01,
GD,S13,PC_GDP,DE,2017-01-01,
GD,S13,PC_GDP,DE,2017-04-01,
GD,S13,PC_GDP,DE,2017-07-01,
GD,S13,PC_GDP,DE,2017-10-01,
GD,S13,PC_GDP,DE,2018-01-01,
GD,S13,PC_GDP,DE,2018-04-01,
GD,S13,PC_GDP,DK,2015-07-01,
GD,S13,PC_GDP,DK,2015-10-01,
GD,S13,PC_GDP,DK,2016-01-01,
GD,S13,PC_GDP,DK,2016-04-01,
GD,S13,PC_GDP,DK,2016-07-01,
GD,S13,PC_GDP,DK,2016-10-01,
GD,S13,PC_GDP,DK,2017-01-01,
GD,S13,PC_GDP,DK,2017-04-01,
GD,S13,PC_GDP,DK,2017-07-01,
GD,S13,PC_GDP,DK,2017-10-01,
GD,S13,PC_GDP,DK,2018-01-01,
GD,S13,PC_GDP,DK,2018-04-01,
GD,S13,PC_GDP,EA18,2015-07-01,
GD,S13,PC_GDP,EA18,2015-10-01,
GD,S13,PC_GDP,EA18,2016-01-01,
GD,S13,PC_GDP,EA18,2016-04-01,
GD,S13,PC_GDP,EA18,2016-07-01,
GD,S13,PC_GDP,EA18,2016-10-01,
GD,S13,PC_GDP,EA18,2017-01-01,
GD,S13,PC_GDP,EA18,2017-04-01,
GD,S13,PC_GDP,EA18,2017-07-01,
GD,S13,PC_GDP,EA18,2017-10-01,
GD,S13,PC_GDP,EA18,2018-01-01,
GD,S13,PC_GDP,EA18,2018-04-01,
GD,S13,PC_GDP,EA19,2015-07-01,
GD,S13,PC_GDP,EA19,2015-10-01,
GD,S13,PC_GDP,EA19,2016-01-01,
GD,S13,PC_GDP,EA19,2016-04-01,
GD,S13,PC_GDP,EA19,2016-07-01,
GD,S13,PC_GDP,EA19,2016-10-01,
GD,S13,PC_GDP,EA19,2017-01-01,
GD,S13,PC_GDP,EA19,2017-04-01,
GD,S13,PC_GDP,EA19,2017-07-01,
GD,S13,PC_GDP,EA19,2017-10-01,
GD,S13,PC_GDP,EA19,2018-01-01,
GD,S13,PC_GDP,EA19,2018-04-01,
GD,S13,PC_GDP,EE,2015-07-01,
GD,S13,PC_GDP,EE,2015-10-01,
GD,S13,PC_GDP,EE,2016-01-01,
GD,S13,PC_GDP,EE,2016-04-01,
GD,S13,PC_GDP,EE,2016-07-01,
GD,S13,PC_GDP,EE,2016-10-01,
GD,S13,PC_GDP,EE,2017-01-01,
GD,S13,PC_GDP,EE,2017-04-01,
GD,S13,PC_GDP,EE,2017-07-01,
GD,S13,PC_GDP,EE,2017-10-01,
GD,S13,PC_GDP,EE,2018-01-01,
GD,S13,PC_GDP,EE,2018-04-01,
GD,S13,PC_GDP,EL,2015-07-01,
GD,S13,PC_GDP,EL,2015-10-01,
GD,S13,PC_GDP,EL,2016-01-01,
GD,S13,PC_GDP,EL,2016-04-01,
GD,S13,PC_GDP,EL,2016-07-01,
GD,S13,PC_GDP,EL,2016-10-01,
GD,S13,PC_GDP,EL,2017-01-01,
GD,S13,PC_GDP,EL,2017-04-01,
GD,S13,PC_GDP,EL,2017-07-01,
GD,S13,PC_GDP,EL,2017-10-01,
GD,S13,PC_GDP,EL,2018-01-01,
GD,S13,PC_GDP,EL,2018-04-01,
GD,S13,PC_GDP,ES,2015-07-01,
GD,S13,PC_GDP,ES,2015-10-01,
GD,S13,PC_GDP,ES,2016-01-01,
GD,S13,PC_GDP,ES,2016-04-01,
GD,S13,PC_GDP,ES,2016-07-01,
GD,S13,PC_GDP,ES,2016-10-01,
GD,S13,PC_GDP,ES,2017-01-01,
GD,S13,PC_GDP,ES,2017-04-01,
GD,S13,PC_GDP,ES,2017-07-01,
GD,S13,PC_GDP,ES,2017-10-01,
GD,S13,PC_GDP,ES,2018-01-01,
GD,S13,PC_GDP,ES,2018-04-01,
GD,S13,PC_GDP,EU28,2015-07-01,
GD,S13,PC_GDP,EU28,2015-10-01,
GD,S13,PC_GDP,EU28,2016-01-01,
GD,S13,PC_GDP,EU28,2016-04-01,
GD,S13,PC_GDP,EU28,2016-07-01,
GD,S13,PC_GDP,EU28,2016-10-01,
GD,S13,PC_GDP,EU28,2017-01-01,
GD,S13,PC_GDP,EU28,2017-04-01,
GD,S13,PC_GDP,EU28,2017-07-01,
GD,S13,PC_GDP,EU28,2017-10-01,
GD,S13,PC_GDP,EU28,2018-01-01,
GD,S13,PC_GDP,EU28,2018-04-01,
GD,S13,PC_GDP,FI,2015-07-01,
GD,S13,PC_GDP,FI,2015-10-01,
GD,S13,PC_GDP,FI,2016-01-01,
GD,S13,PC_GDP,FI,2016-04-01,
GD,S13,PC_GDP,FI,2016-07-01,
GD,S13,PC_GDP,FI,2016-10-01,
GD,S13,PC_GDP,FI,2017-01-01,
GD,S13,PC_GDP,FI,2017-04-01,
