unit,s_adj,na_item,geotime,date,value
CP_MNAC,NSA,B1GQ,BE,1999-04-01,61260
CP_MNAC,NSA,B1GQ,BE,1999-07-01,59586
CP_MNAC,NSA,B1GQ,BE,1999-10-01,64789
CP_MNAC,NSA,B1GQ,BE,2000-01-01,62252
CP_MNAC,NSA,B1GQ,BE,2000-04-01,
CP_MNAC,NSA,B1GQ,BE,2000-07-01,
CP_MNAC,NSA,B1GQ,BE,2000-10-01,
CP_MNAC,NSA,B1GQ,BE,2001-01-01,
CP_MNAC,NSA,B1GQ,BE,2001-04-01,
CP_MNAC,NSA,B1GQ,BE,2001-07-01,
CP_MNAC,NSA,B1GQ,BE,2001-10-01,
CP_MNAC,NSA,B1GQ,BE,2002-01-01,
CP_MNAC,NSA,B1GQ,BE,2002-04-01,
CP_MNAC,NSA,B1GQ,BE,2002-07-01,
CP_MNAC,NSA,B1GQ,BE,2002-10-01,
CP_MNAC,NSA,B1GQ,BE,2003-01-01,
CP_MNAC,NSA,B1GQ,BE,2003-04-01,
CP_MNAC,NSA,B1GQ,BE,2003-07-01,
CP_MNAC,NSA,B1GQ,BE,2003-10-01,
CP_MNAC,NSA,B1GQ,BE,2004-01-01,
CP_MNAC,NSA,B1GQ,BE,2004-04-01,
CP_MNAC,NSA,B1GQ,BE,2004-07-01,
CP_MNAC,NSA,B1GQ,BE,2004-10-01,
CP_MNAC,NSA,B1GQ,BE,2005-01-01,
CP_MNAC,NSA,B1GQ,BE,2005-04-01,
CP_MNAC,NSA,B1GQ,BE,2005-07-01,
CP_MNAC,NSA,B1GQ,BE,2005-10-01,
CP_MNAC,NSA,B1GQ,BE,2006-01-01,
CP_MNAC,NSA,B1GQ,BE,2006-04-01,
CP_MNAC,NSA,B1GQ,BE,2006-07-01,
CP_MNAC,NSA,B1GQ,BE,2006-10-01,
CP_MNAC,NSA,B1GQ,BE,2007-01-01,
CP_MNAC,NSA,B1GQ,BE,2007-04-01,
CP_MNAC,NSA,B1GQ,BE,2007-07-01,
CP_MNAC,NSA,B1GQ,BE,2007-10-01,
CP_MNAC,NSA,B1GQ,BE,2008-01-01,
CP_MNAC,NSA,B1GQ,BE,2008-04-01,
CP_MNAC,NSA,B1GQ,BE,2008-07-01,
CP_MNAC,NSA,B1GQ,BE,2008-10-01,
CP_MNAC,NSA,B1GQ,BE,2009-01-01,
CP_MNAC,NSA,B1GQ,BE,2009-04-01,
CP_MNAC,NSA,B1GQ,BE,2009-07-01,
CP_MNAC,NSA,B1GQ,BE,2009-10-01,
CP_MNAC,NSA,B1GQ,BE,2010-01-01,
CP_MNAC,NSA,B1GQ,BE,2010-04-01,
CP_MNAC,NSA,B1GQ,BE,2010-07-01,
CP_MNAC,NSA,B1GQ,BE,2010-10-01,
CP_MNAC,NSA,B1GQ,BE,2011-01-01,91596
CP_MNAC,NSA,B1GQ,BE,2011-04-01,95462
CP_MNAC,NSA,B1GQ,BE,2011-07-01,92158
CP_MNAC,NSA,B1GQ,BE,2011-10-01,99891
CP_MNAC,NSA,B1GQ,BE,2012-01-01,94322
CP_MNAC,NSA,B1GQ,BE,2012-04-01,97761
CP_MNAC,NSA,B1GQ,BE,2012-07-01,93886
CP_MNAC,NSA,B1GQ,BE,2012-10-01,101531
CP_MNAC,NSA,B1GQ,BE,2013-01-01,94496
CP_MNAC,NSA,B1GQ,BE,2013-04-01,98943
CP_MNAC,NSA,B1GQ,BE,2013-07-01,95181
CP_MNAC,NSA,B1GQ,BE,2013-10-01,103721
CP_MNAC,NSA,B1GQ,BE,2014-01-01,96545
CP_MNAC,NSA,B1GQ,BE,2014-04-01,100586
CP_MNAC,NSA,B1GQ,BE,2014-07-01,97487
CP_MNAC,NSA,B1GQ,BE,2014-10-01,105440
CP_MNAC,NSA,B1GQ,BE,2015-01-01,98423
CP_MNAC,NSA,B1GQ,BE,2015-04-01,103353
CP_MNAC,NSA,B1GQ,BE,2015-07-01,99928
CP_MNAC,NSA,B1GQ,BE,2015-10-01,108586
CP_MNAC,NSA,B1GQ,BE,2016-01-01,100465
CP_MNAC,NSA,B1GQ,BE,2016-04-01,107223
CP_MNAC,NSA,B1GQ,BE,2016-07-01,103126
CP_MNAC,NSA,B1GQ,BE,2016-10-01,111863
CP_MNAC,NSA,B1GQ,BE,2017-01-01,104736
CP_MNAC,NSA,B1GQ,BE,2017-04-01,110639
CP_MNAC,NSA,B1GQ,BE,2017-07-01,106231
CP_MNAC,NSA,B1GQ,BE,2017-10-01,115598
CP_MNAC,NSA,B1GQ,BE,2018-01-01,107456
CP_MNAC,NSA,B1GQ,BE,2018-04-01,113657
CP_MNAC,NSA,B1GQ,BG,1995-01-01,266
CP_MNAC,NSA,B1GQ,BG,1995-04-01,275
CP_MNAC,NSA,B1GQ,BG,1995-07-01,332
CP_MNAC,NSA,B1GQ,BG,1995-10-01,392
CP_MNAC,NSA,B1GQ,BG,1996-01-01,351
CP_MNAC,NSA,B1GQ,BG,1996-04-01,360
CP_MNAC,NSA,B1GQ,BG,1996-07-01,568
CP_MNAC,NSA,B1GQ,BG,1996-10-01,887
CP_MNAC,NSA,B1GQ,BG,1997-01-01,2137
CP_MNAC,NSA,B1GQ,BG,1997-04-01,3909
CP_MNAC,NSA,B1GQ,BG,1997-07-01,6496
CP_MNAC,NSA,B1GQ,BG,1997-10-01,6313
CP_MNAC,NSA,B1GQ,BG,1998-01-01,5548
CP_MNAC,NSA,B1GQ,BG,1998-04-01,5872
CP_MNAC,NSA,B1GQ,BG,1998-07-01,7318
CP_MNAC,NSA,B1GQ,BG,1998-10-01,7564
CP_MNAC,NSA,B1GQ,BG,1999-01-01,5038
CP_MNAC,NSA,B1GQ,BG,1999-04-01,5496
CP_MNAC,NSA,B1GQ,BG,1999-07-01,7093
CP_MNAC,NSA,B1GQ,BG,1999-10-01,7239
CP_MNAC,NSA,B1GQ,BG,2000-01-01,5751
CP_MNAC,NSA,B1GQ,BG,2000-04-01,
CP_MNAC,NSA,B1GQ,BG,2000-07-01,
CP_MNAC,NSA,B1GQ,BG,2000-10-01,
CP_MNAC,NSA,B1GQ,BG,2001-01-01,
CP_MNAC,NSA,B1GQ,BG,2001-04-01,
CP_MNAC,NSA,B1GQ,BG,2001-07-01,
CP_MNAC,NSA,B1GQ,BG,2001-10-01,
CP_MNAC,NSA,B1GQ,BG,2002-01-01,
CP_MNAC,NSA,B1GQ,BG,2002-04-01,
CP_MNAC,NSA,B1GQ,BG,2002-07-01,
CP_MNAC,NSA,B1GQ,BG,2002-10-01,
CP_MNAC,NSA,B1GQ,BG,2003-01-01,
CP_MNAC,NSA,B1GQ,BG,2003-04-01,
CP_MNAC,NSA,B1GQ,BG,2003-07-01,
CP_MNAC,NSA,B1GQ,BG,2003-10-01,
CP_MNAC,NSA,B1GQ,BG,2004-01-01,
CP_MNAC,NSA,B1GQ,BG,2004-04-01,
CP_MNAC,NSA,B1GQ,BG,2004-07-01,
CP_MNAC,NSA,B1GQ,BG,2004-10-01,
CP_MNAC,NSA,B1GQ,BG,2005-01-01,
CP_MNAC,NSA,B1GQ,BG,2005-04-01,
CP_MNAC,NSA,B1GQ,BG,2005-07-01,
CP_MNAC,NSA,B1GQ,BG,2005-10-01,
CP_MNAC,NSA,B1GQ,BG,2006-01-01,
CP_MNAC,NSA,B1GQ,BG,2006-04-01,
CP_MNAC,NSA,B1GQ,BG,2006-07-01,
CP_MNAC,NSA,B1GQ,BG,2006-10-01,
CP_MNAC,NSA,B1GQ,BG,2007-01-01,
CP_MNAC,NSA,B1GQ,BG,2007-04-01,
CP_MNAC,NSA,B1GQ,BG,2007-07-01,
CP_MNAC,NSA,B1GQ,BG,2007-10-01,
CP_MNAC,NSA,B1GQ,BG,2008-01-01,
CP_MNAC,NSA,B1GQ,BG,2008-04-01,
CP_MNAC,NSA,B1GQ,BG,2008-07-01,
CP_MNAC,NSA,B1GQ,BG,2008-10-01,
CP_MNAC,NSA,B1GQ,BG,2009-01-01,
CP_MNAC,NSA,B1GQ,BG,2009-04-01,
CP_MNAC,NSA,B1GQ,BG,2009-07-01,
CP_MNAC,NSA,B1GQ,BG,2009-10-01,
CP_MNAC,NSA,B1GQ,BG,2010-01-01,
CP_MNAC,NSA,B1GQ,BG,2010-04-01,
CP_MNAC,NSA,B1GQ,BG,2010-07-01,
CP_MNAC,NSA,B1GQ,BG,2010-10-01,
CP_MNAC,NSA,B1GQ,BG,2011-01-01,17313
CP_MNAC,NSA,B1GQ,BG,2011-04-01,20283
CP_MNAC,NSA,B1GQ,BG,2011-07-01,22222
CP_MNAC,NSA,B1GQ,BG,2011-10-01,20940
CP_MNAC,NSA,B1GQ,BG,2012-01-01,16950
CP_MNAC,NSA,B1GQ,BG,2012-04-01,20197
CP_MNAC,NSA,B1GQ,BG,2012-07-01,22545
CP_MNAC,NSA,B1GQ,BG,2012-10-01,22346
CP_MNAC,NSA,B1GQ,BG,2013-01-01,17252
CP_MNAC,NSA,B1GQ,BG,2013-04-01,19904
CP_MNAC,NSA,B1GQ,BG,2013-07-01,21973
CP_MNAC,NSA,B1GQ,BG,2013-10-01,22735
CP_MNAC,NSA,B1GQ,BG,2014-01-01,16863
CP_MNAC,NSA,B1GQ,BG,2014-04-01,20118
CP_MNAC,NSA,B1GQ,BG,2014-07-01,23258
CP_MNAC,NSA,B1GQ,BG,2014-10-01,23515
CP_MNAC,NSA,B1GQ,BG,2015-01-01,18111
CP_MNAC,NSA,B1GQ,BG,2015-04-01,21933
CP_MNAC,NSA,B1GQ,BG,2015-07-01,23875
CP_MNAC,NSA,B1GQ,BG,2015-10-01,24654
CP_MNAC,NSA,B1GQ,BG,2016-01-01,19474
CP_MNAC,NSA,B1GQ,BG,2016-04-01,22692
CP_MNAC,NSA,B1GQ,BG,2016-07-01,25573
CP_MNAC,NSA,B1GQ,BG,2016-10-01,26389
CP_MNAC,NSA,B1GQ,BG,2017-01-01,20659
CP_MNAC,NSA,B1GQ,BG,2017-04-01,24617
CP_MNAC,NSA,B1GQ,BG,2017-07-01,27521
CP_MNAC,NSA,B1GQ,BG,2017-10-01,28243
CP_MNAC,NSA,B1GQ,BG,2018-01-01,21982
CP_MNAC,NSA,B1GQ,BG,2018-04-01,26307
CP_MNAC,NSA,B1GQ,CY,1995-01-01,1772
CP_MNAC,NSA,B1GQ,CY,1995-04-01,1934
CP_MNAC,NSA,B1GQ,CY,1995-07-01,1969
CP_MNAC,NSA,B1GQ,CY,1995-10-01,2003
CP_MNAC,NSA,B1GQ,CY,1996-01-01,1868
CP_MNAC,NSA,B1GQ,CY,1996-04-01,1995
CP_MNAC,NSA,B1GQ,CY,1996-07-01,2034
CP_MNAC,NSA,B1GQ,CY,1996-10-01,2081
CP_MNAC,NSA,B1GQ,CY,1997-01-01,1944
CP_MNAC,NSA,B1GQ,CY,1997-04-01,2087
CP_MNAC,NSA,B1GQ,CY,1997-07-01,2163
CP_MNAC,NSA,B1GQ,CY,1997-10-01,2177
CP_MNAC,NSA,B1GQ,CY,1998-01-01,2076
CP_MNAC,NSA,B1GQ,CY,1998-04-01,2286
CP_MNAC,NSA,B1GQ,CY,1998-07-01,2345
CP_MNAC,NSA,B1GQ,CY,1998-10-01,2351
CP_MNAC,NSA,B1GQ,CY,1999-01-01,2248
CP_MNAC,NSA,B1GQ,CY,1999-04-01,2433
CP_MNAC,NSA,B1GQ,CY,1999-07-01,2513
CP_MNAC,NSA,B1GQ,CY,1999-10-01,2536
CP_MNAC,NSA,B1GQ,CY,2000-01-01,2505
CP_MNAC,NSA,B1GQ,CY,2000-04-01,
CP_MNAC,NSA,B1GQ,CY,2000-07-01,
CP_MNAC,NSA,B1GQ,CY,2000-10-01,
CP_MNAC,NSA,B1GQ,CY,2001-01-01,
CP_MNAC,NSA,B1GQ,CY,2001-04-01,
CP_MNAC,NSA,B1GQ,CY,2001-07-01,
CP_MNAC,NSA,B1GQ,CY,2001-10-01,
CP_MNAC,NSA,B1GQ,CY,2002-01-01,
CP_MNAC,NSA,B1GQ,CY,2002-04-01,
CP_MNAC,NSA,B1GQ,CY,2002-07-01,
CP_MNAC,NSA,B1GQ,CY,2002-10-01,
CP_MNAC,NSA,B1GQ,CY,2003-01-01,
CP_MNAC,NSA,B1GQ,CY,2003-04-01,
CP_MNAC,NSA,B1GQ,CY,2003-07-01,
CP_MNAC,NSA,B1GQ,CY,2003-10-01,
CP_MNAC,NSA,B1GQ,CY,2004-01-01,
CP_MNAC,NSA,B1GQ,CY,2004-04-01,
CP_MNAC,NSA,B1GQ,CY,2004-07-01,
CP_MNAC,NSA,B1GQ,CY,2004-10-01,
CP_MNAC,NSA,B1GQ,CY,2005-01-01,
CP_MNAC,NSA,B1GQ,CY,2005-04-01,
CP_MNAC,NSA,B1GQ,CY,2005-07-01,
CP_MNAC,NSA,B1GQ,CY,2005-10-01,
CP_MNAC,NSA,B1GQ,CY,2006-01-01,
CP_MNAC,NSA,B1GQ,CY,2006-04-01,
CP_MNAC,NSA,B1GQ,CY,2006-07-01,
CP_MNAC,NSA,B1GQ,CY,2006-10-01,
CP_MNAC,NSA,B1GQ,CY,2007-01-01,
CP_MNAC,NSA,B1GQ,CY,2007-04-01,
CP_MNAC,NSA,B1GQ,CY,2007-07-01,
CP_MNAC,NSA,B1GQ,CY,2007-10-01,
CP_MNAC,NSA,B1GQ,CY,2008-01-01,
CP_MNAC,NSA,B1GQ,CY,2008-04-01,
CP_MNAC,NSA,B1GQ,CY,2008-07-01,
CP_MNAC,NSA,B1GQ,CY,2008-10-01,
CP_MNAC,NSA,B1GQ,CY,2009-01-01,
CP_MNAC,NSA,B1GQ,CY,2009-04-01,
CP_MNAC,NSA,B1GQ,CY,2009-07-01,
CP_MNAC,NSA,B1GQ,CY,2009-10-01,
CP_MNAC,NSA,B1GQ,CY,2010-01-01,
CP_MNAC,NSA,B1GQ,CY,2010-04-01,
CP_MNAC,NSA,B1GQ,CY,2010-07-01,
CP_MNAC,NSA,B1GQ,CY,2010-10-01,
CP_MNAC,NSA,B1GQ,CY,2011-01-01,4721
CP_MNAC,NSA,B1GQ,CY,2011-04-01,4980
CP_MNAC,NSA,B1GQ,CY,2011-07-01,4971
CP_MNAC,NSA,B1GQ,CY,2011-10-01,5058
CP_MNAC,NSA,B1GQ,CY,2012-01-01,4727
CP_MNAC,NSA,B1GQ,CY,2012-04-01,4916
CP_MNAC,NSA,B1GQ,CY,2012-07-01,4945
CP_MNAC,NSA,B1GQ,CY,2012-10-01,4899
CP_MNAC,NSA,B1GQ,CY,2013-01-01,4343
CP_MNAC,NSA,B1GQ,CY,2013-04-01,4684
CP_MNAC,NSA,B1GQ,CY,2013-07-01,4628
CP_MNAC,NSA,B1GQ,CY,2013-10-01,4484
CP_MNAC,NSA,B1GQ,CY,2014-01-01,4223
CP_MNAC,NSA,B1GQ,CY,2014-04-01,4451
CP_MNAC,NSA,B1GQ,CY,2014-07-01,4543
CP_MNAC,NSA,B1GQ,CY,2014-10-01,4392
CP_MNAC,NSA,B1GQ,CY,2015-01-01,4203
CP_MNAC,NSA,B1GQ,CY,2015-04-01,4467
CP_MNAC,NSA,B1GQ,CY,2015-07-01,4554
CP_MNAC,NSA,B1GQ,CY,2015-10-01,4520
CP_MNAC,NSA,B1GQ,CY,2016-01-01,4282
CP_MNAC,NSA,B1GQ,CY,2016-04-01,4634
CP_MNAC,NSA,B1GQ,CY,2016-07-01,4758
CP_MNAC,NSA,B1GQ,CY,2016-10-01,4814
CP_MNAC,NSA,B1GQ,CY,2017-01-01,4581
CP_MNAC,NSA,B1GQ,CY,2017-04-01,4870
CP_MNAC,NSA,B1GQ,CY,2017-07-01,5026
CP_MNAC,NSA,B1GQ,CY,2017-10-01,5093
CP_MNAC,NSA,B1GQ,CY,2018-01-01,4841
CP_MNAC,NSA,B1GQ,CY,2018-04-01,5157
CP_MNAC,NSA,B1GQ,CZ,1995-01-01,351159
CP_MNAC,NSA,B1GQ,CZ,1995-04-01,391844
CP_MNAC,NSA,B1GQ,CZ,1995-07-01,412120
CP_MNAC,NSA,B1GQ,CZ,1995-10-01,431324
CP_MNAC,NSA,B1GQ,CZ,1996-01-01,409858
CP_MNAC,NSA,B1GQ,CZ,1996-04-01,452063
CP_MNAC,NSA,B1GQ,CZ,1996-07-01,468312
CP_MNAC,NSA,B1GQ,CZ,1996-10-01,488109
CP_MNAC,NSA,B1GQ,CZ,1997-01-01,440908
CP_MNAC,NSA,B1GQ,CZ,1997-04-01,485938
CP_MNAC,NSA,B1GQ,CZ,1997-07-01,503631
CP_MNAC,NSA,B1GQ,CZ,1997-10-01,528248
CP_MNAC,NSA,B1GQ,CZ,1998-01-01,483926
CP_MNAC,NSA,B1GQ,CZ,1998-04-01,542240
CP_MNAC,NSA,B1GQ,CZ,1998-07-01,556445
CP_MNAC,NSA,B1GQ,CZ,1998-10-01,563778
CP_MNAC,NSA,B1GQ,CZ,1999-01-01,503674
CP_MNAC,NSA,B1GQ,CZ,1999-04-01,563117
CP_MNAC,NSA,B1GQ,CZ,1999-07-01,573883
CP_MNAC,NSA,B1GQ,CZ,1999-10-01,601743
CP_MNAC,NSA,B1GQ,CZ,2000-01-01,537495
CP_MNAC,NSA,B1GQ,CZ,2000-04-01,
CP_MNAC,NSA,B1GQ,CZ,2000-07-01,
CP_MNAC,NSA,B1GQ,CZ,2000-10-01,
CP_MNAC,NSA,B1GQ,CZ,2001-01-01,
CP_MNAC,NSA,B1GQ,CZ,2001-04-01,
CP_MNAC,NSA,B1GQ,CZ,2001-07-01,
CP_MNAC,NSA,B1GQ,CZ,2001-10-01,
CP_MNAC,NSA,B1GQ,CZ,2002-01-01,
CP_MNAC,NSA,B1GQ,CZ,2002-04-01,
CP_MNAC,NSA,B1GQ,CZ,2002-07-01,
CP_MNAC,NSA,B1GQ,CZ,2002-10-01,
CP_MNAC,NSA,B1GQ,CZ,2003-01-01,
CP_MNAC,NSA,B1GQ,CZ,2003-04-01,
CP_MNAC,NSA,B1GQ,CZ,2003-07-01,
CP_MNAC,NSA,B1GQ,CZ,2003-10-01,
CP_MNAC,NSA,B1GQ,CZ,2004-01-01,
CP_MNAC,NSA,B1GQ,CZ,2004-04-01,
CP_MNAC,NSA,B1GQ,CZ,2004-07-01,
CP_MNAC,NSA,B1GQ,CZ,2004-10-01,
CP_MNAC,NSA,B1GQ,CZ,2005-01-01,
CP_MNAC,NSA,B1GQ,CZ,2005-04-01,
CP_MNAC,NSA,B1GQ,CZ,2005-07-01,
CP_MNAC,NSA,B1GQ,CZ,2005-10-01,
CP_MNAC,NSA,B1GQ,CZ,2006-01-01,
CP_MNAC,NSA,B1GQ,CZ,2006-04-01,
CP_MNAC,NSA,B1GQ,CZ,2006-07-01,
CP_MNAC,NSA,B1GQ,CZ,2006-10-01,
CP_MNAC,NSA,B1GQ,CZ,2007-01-01,
CP_MNAC,NSA,B1GQ,CZ,2007-04-01,
CP_MNAC,NSA,B1GQ,CZ,2007-07-01,
CP_MNAC,NSA,B1GQ,CZ,2007-10-01,
CP_MNAC,NSA,B1GQ,CZ,2008-01-01,
CP_MNAC,NSA,B1GQ,CZ,2008-04-01,
CP_MNAC,NSA,B1GQ,CZ,2008-07-01,
CP_MNAC,NSA,B1GQ,CZ,2008-10-01,
CP_MNAC,NSA,B1GQ,CZ,2009-01-01,
CP_MNAC,NSA,B1GQ,CZ,2009-04-01,
CP_MNAC,NSA,B1GQ,CZ,2009-07-01,
CP_MNAC,NSA,B1GQ,CZ,2009-10-01,
CP_MNAC,NSA,B1GQ,CZ,2010-01-01,
CP_MNAC,NSA,B1GQ,CZ,2010-04-01,
CP_MNAC,NSA,B1GQ,CZ,2010-07-01,
CP_MNAC,NSA,B1GQ,CZ,2010-10-01,
CP_MNAC,NSA,B1GQ,CZ,2011-01-01,935801
CP_MNAC,NSA,B1GQ,CZ,2011-04-01,1015093
CP_MNAC,NSA,B1GQ,CZ,2011-07-01,1020757
CP_MNAC,NSA,B1GQ,CZ,2011-10-01,1062104
CP_MNAC,NSA,B1GQ,CZ,2012-01-01,957466
CP_MNAC,NSA,B1GQ,CZ,2012-04-01,1021068
CP_MNAC,NSA,B1GQ,CZ,2012-07-01,1021043
CP_MNAC,NSA,B1GQ,CZ,2012-10-01,1060335
CP_MNAC,NSA,B1GQ,CZ,2013-01-01,947380
CP_MNAC,NSA,B1GQ,CZ,2013-04-01,1020805
CP_MNAC,NSA,B1GQ,CZ,2013-07-01,1038854
CP_MNAC,NSA,B1GQ,CZ,2013-10-01,1091089
CP_MNAC,NSA,B1GQ,CZ,2014-01-01,990626
CP_MNAC,NSA,B1GQ,CZ,2014-04-01,1076850
CP_MNAC,NSA,B1GQ,CZ,2014-07-01,1107159
CP_MNAC,NSA,B1GQ,CZ,2014-10-01,1139154
CP_MNAC,NSA,B1GQ,CZ,2015-01-01,1058526
CP_MNAC,NSA,B1GQ,CZ,2015-04-01,1155270
CP_MNAC,NSA,B1GQ,CZ,2015-07-01,1175617
CP_MNAC,NSA,B1GQ,CZ,2015-10-01,1206370
CP_MNAC,NSA,B1GQ,CZ,2016-01-01,1108360
