na_item,unit,geotime,date,value
B1GQ,CLV10_MNAC,BE,2017-01-01,396787
B1GQ,CLV10_MNAC,BG,1995-01-01,52404
B1GQ,CLV10_MNAC,BG,1996-01-01,57211
B1GQ,CLV10_MNAC,BG,1997-01-01,47435
B1GQ,CLV10_MNAC,BG,1998-01-01,49754
B1GQ,CLV10_MNAC,BG,1999-01-01,45570
B1GQ,CLV10_MNAC,BG,2000-01-01,47742
B1GQ,CLV10_MNAC,BG,2001-01-01,
B1GQ,CLV10_MNAC,BG,2002-01-01,
B1GQ,CLV10_MNAC,BG,2003-01-01,
B1GQ,CLV10_MNAC,BG,2004-01-01,
B1GQ,CLV10_MNAC,BG,2005-01-01,
B1GQ,CLV10_MNAC,BG,2006-01-01,
B1GQ,CLV10_MNAC,BG,2007-01-01,
B1GQ,CLV10_MNAC,BG,2008-01-01,
B1GQ,CLV10_MNAC,BG,2009-01-01,
B1GQ,CLV10_MNAC,BG,2010-01-01,
B1GQ,CLV10_MNAC,BG,2011-01-01,76203
B1GQ,CLV10_MNAC,BG,2012-01-01,76226
B1GQ,CLV10_MNAC,BG,2013-01-01,76603
B1GQ,CLV10_MNAC,BG,2014-01-01,78010
B1GQ,CLV10_MNAC,BG,2015-01-01,80718
B1GQ,CLV10_MNAC,BG,2016-01-01,83896
B1GQ,CLV10_MNAC,BG,2017-01-01,87093
B1GQ,CLV10_MNAC,CY,1995-01-01,11397
B1GQ,CLV10_MNAC,CY,1996-01-01,11540
B1GQ,CLV10_MNAC,CY,1997-01-01,11844
B1GQ,CLV10_MNAC,CY,1998-01-01,12568
B1GQ,CLV10_MNAC,CY,1999-01-01,13197
B1GQ,CLV10_MNAC,CY,2000-01-01,13984
B1GQ,CLV10_MNAC,CY,2001-01-01,
B1GQ,CLV10_MNAC,CY,2002-01-01,
B1GQ,CLV10_MNAC,CY,2003-01-01,
B1GQ,CLV10_MNAC,CY,2004-01-01,
B1GQ,CLV10_MNAC,CY,2005-01-01,
B1GQ,CLV10_MNAC,CY,2006-01-01,
B1GQ,CLV10_MNAC,CY,2007-01-01,
B1GQ,CLV10_MNAC,CY,2008-01-01,
B1GQ,CLV10_MNAC,CY,2009-01-01,
B1GQ,CLV10_MNAC,CY,2010-01-01,
B1GQ,CLV10_MNAC,CY,2011-01-01,19377
B1GQ,CLV10_MNAC,CY,2012-01-01,18819
B1GQ,CLV10_MNAC,CY,2013-01-01,17728
B1GQ,CLV10_MNAC,CY,2014-01-01,17495
B1GQ,CLV10_MNAC,CY,2015-01-01,17839
B1GQ,CLV10_MNAC,CY,2016-01-01,18697
B1GQ,CLV10_MNAC,CY,2017-01-01,19488
B1GQ,CLV10_MNAC,CZ,1995-01-01,2655338
B1GQ,CLV10_MNAC,CZ,1996-01-01,2767468
B1GQ,CLV10_MNAC,CZ,1997-01-01,2751011
B1GQ,CLV10_MNAC,CZ,1998-01-01,2741968
B1GQ,CLV10_MNAC,CZ,1999-01-01,2781256
B1GQ,CLV10_MNAC,CZ,2000-01-01,2899925
B1GQ,CLV10_MNAC,CZ,2001-01-01,
B1GQ,CLV10_MNAC,CZ,2002-01-01,
B1GQ,CLV10_MNAC,CZ,2003-01-01,
B1GQ,CLV10_MNAC,CZ,2004-01-01,
B1GQ,CLV10_MNAC,CZ,2005-01-01,
B1GQ,CLV10_MNAC,CZ,2006-01-01,
B1GQ,CLV10_MNAC,CZ,2007-01-01,
B1GQ,CLV10_MNAC,CZ,2008-01-01,
B1GQ,CLV10_MNAC,CZ,2009-01-01,
B1GQ,CLV10_MNAC,CZ,2010-01-01,
B1GQ,CLV10_MNAC,CZ,2011-01-01,4032910
B1GQ,CLV10_MNAC,CZ,2012-01-01,4000653
B1GQ,CLV10_MNAC,CZ,2013-01-01,3981303
B1GQ,CLV10_MNAC,CZ,2014-01-01,4089400
B1GQ,CLV10_MNAC,CZ,2015-01-01,4306516
B1GQ,CLV10_MNAC,CZ,2016-01-01,4412049
B1GQ,CLV10_MNAC,CZ,2017-01-01,4601132
B1GQ,CLV10_MNAC,DE,1995-01-01,2145061
B1GQ,CLV10_MNAC,DE,1996-01-01,2162606
B1GQ,CLV10_MNAC,DE,1997-01-01,2202597
B1GQ,CLV10_MNAC,DE,1998-01-01,2246200
B1GQ,CLV10_MNAC,DE,1999-01-01,2290835
B1GQ,CLV10_MNAC,DE,2000-01-01,2358690
B1GQ,CLV10_MNAC,DE,2001-01-01,
B1GQ,CLV10_MNAC,DE,2002-01-01,
B1GQ,CLV10_MNAC,DE,2003-01-01,
B1GQ,CLV10_MNAC,DE,2004-01-01,
B1GQ,CLV10_MNAC,DE,2005-01-01,
B1GQ,CLV10_MNAC,DE,2006-01-01,
B1GQ,CLV10_MNAC,DE,2007-01-01,
B1GQ,CLV10_MNAC,DE,2008-01-01,
B1GQ,CLV10_MNAC,DE,2009-01-01,
B1GQ,CLV10_MNAC,DE,2010-01-01,
B1GQ,CLV10_MNAC,DE,2011-01-01,2674490
B1GQ,CLV10_MNAC,DE,2012-01-01,2687648
B1GQ,CLV10_MNAC,DE,2013-01-01,2700806
B1GQ,CLV10_MNAC,DE,2014-01-01,2759632
B1GQ,CLV10_MNAC,DE,2015-01-01,2807621
B1GQ,CLV10_MNAC,DE,2016-01-01,2870574
B1GQ,CLV10_MNAC,DE,2017-01-01,2932496
B1GQ,CLV10_MNAC,DK,1995-01-01,1445828
B1GQ,CLV10_MNAC,DK,1996-01-01,1487758
B1GQ,CLV10_MNAC,DK,1997-01-01,1536272
B1GQ,CLV10_MNAC,DK,1998-01-01,1570349
B1GQ,CLV10_MNAC,DK,1999-01-01,1616643
B1GQ,CLV10_MNAC,DK,2000-01-01,1677217
B1GQ,CLV10_MNAC,DK,2001-01-01,
B1GQ,CLV10_MNAC,DK,2002-01-01,
B1GQ,CLV10_MNAC,DK,2003-01-01,
B1GQ,CLV10_MNAC,DK,2004-01-01,
B1GQ,CLV10_MNAC,DK,2005-01-01,
B1GQ,CLV10_MNAC,DK,2006-01-01,
B1GQ,CLV10_MNAC,DK,2007-01-01,
B1GQ,CLV10_MNAC,DK,2008-01-01,
B1GQ,CLV10_MNAC,DK,2009-01-01,
B1GQ,CLV10_MNAC,DK,2010-01-01,
B1GQ,CLV10_MNAC,DK,2011-01-01,1835134
B1GQ,CLV10_MNAC,DK,2012-01-01,1839290
B1GQ,CLV10_MNAC,DK,2013-01-01,1856457
B1GQ,CLV10_MNAC,DK,2014-01-01,1886520
B1GQ,CLV10_MNAC,DK,2015-01-01,1916829
B1GQ,CLV10_MNAC,DK,2016-01-01,1954477
B1GQ,CLV10_MNAC,DK,2017-01-01,1998976
B1GQ,CLV10_MNAC,EE,1995-01-01,7933
B1GQ,CLV10_MNAC,EE,1996-01-01,8355
B1GQ,CLV10_MNAC,EE,1997-01-01,9341
B1GQ,CLV10_MNAC,EE,1998-01-01,9726
B1GQ,CLV10_MNAC,EE,1999-01-01,9642
B1GQ,CLV10_MNAC,EE,2000-01-01,10662
B1GQ,CLV10_MNAC,EE,2001-01-01,
B1GQ,CLV10_MNAC,EE,2002-01-01,
B1GQ,CLV10_MNAC,EE,2003-01-01,
B1GQ,CLV10_MNAC,EE,2004-01-01,
B1GQ,CLV10_MNAC,EE,2005-01-01,
B1GQ,CLV10_MNAC,EE,2006-01-01,
B1GQ,CLV10_MNAC,EE,2007-01-01,
B1GQ,CLV10_MNAC,EE,2008-01-01,
B1GQ,CLV10_MNAC,EE,2009-01-01,
B1GQ,CLV10_MNAC,EE,2010-01-01,
B1GQ,CLV10_MNAC,EE,2011-01-01,15834
B1GQ,CLV10_MNAC,EE,2012-01-01,16516
B1GQ,CLV10_MNAC,EE,2013-01-01,16836
B1GQ,CLV10_MNAC,EE,2014-01-01,17322
B1GQ,CLV10_MNAC,EE,2015-01-01,17652
B1GQ,CLV10_MNAC,EE,2016-01-01,18267
B1GQ,CLV10_MNAC,EE,2017-01-01,19155
B1GQ,CLV10_MNAC,EL,1995-01-01,158776
B1GQ,CLV10_MNAC,EL,1996-01-01,163320
B1GQ,CLV10_MNAC,EL,1997-01-01,170644
B1GQ,CLV10_MNAC,EL,1998-01-01,177291
B1GQ,CLV10_MNAC,EL,1999-01-01,182738
B1GQ,CLV10_MNAC,EL,2000-01-01,189901
B1GQ,CLV10_MNAC,EL,2001-01-01,
B1GQ,CLV10_MNAC,EL,2002-01-01,
B1GQ,CLV10_MNAC,EL,2003-01-01,
B1GQ,CLV10_MNAC,EL,2004-01-01,
B1GQ,CLV10_MNAC,EL,2005-01-01,
B1GQ,CLV10_MNAC,EL,2006-01-01,
B1GQ,CLV10_MNAC,EL,2007-01-01,
B1GQ,CLV10_MNAC,EL,2008-01-01,
B1GQ,CLV10_MNAC,EL,2009-01-01,
B1GQ,CLV10_MNAC,EL,2010-01-01,
B1GQ,CLV10_MNAC,EL,2011-01-01,205389
B1GQ,CLV10_MNAC,EL,2012-01-01,190394
B1GQ,CLV10_MNAC,EL,2013-01-01,184223
B1GQ,CLV10_MNAC,EL,2014-01-01,185586
B1GQ,CLV10_MNAC,EL,2015-01-01,184773
B1GQ,CLV10_MNAC,EL,2016-01-01,184420
B1GQ,CLV10_MNAC,EL,2017-01-01,187196
B1GQ,CLV10_MNAC,ES,1995-01-01,710450
B1GQ,CLV10_MNAC,ES,1996-01-01,729453
B1GQ,CLV10_MNAC,ES,1997-01-01,756367
B1GQ,CLV10_MNAC,ES,1998-01-01,788936
B1GQ,CLV10_MNAC,ES,1999-01-01,824318
B1GQ,CLV10_MNAC,ES,2000-01-01,867917
B1GQ,CLV10_MNAC,ES,2001-01-01,
B1GQ,CLV10_MNAC,ES,2002-01-01,
B1GQ,CLV10_MNAC,ES,2003-01-01,
B1GQ,CLV10_MNAC,ES,2004-01-01,
B1GQ,CLV10_MNAC,ES,2005-01-01,
B1GQ,CLV10_MNAC,ES,2006-01-01,
B1GQ,CLV10_MNAC,ES,2007-01-01,
B1GQ,CLV10_MNAC,ES,2008-01-01,
B1GQ,CLV10_MNAC,ES,2009-01-01,
B1GQ,CLV10_MNAC,ES,2010-01-01,
B1GQ,CLV10_MNAC,ES,2011-01-01,1070139
B1GQ,CLV10_MNAC,ES,2012-01-01,1038808
B1GQ,CLV10_MNAC,ES,2013-01-01,1021089
B1GQ,CLV10_MNAC,ES,2014-01-01,1035180
B1GQ,CLV10_MNAC,ES,2015-01-01,1072909
B1GQ,CLV10_MNAC,ES,2016-01-01,1106948
B1GQ,CLV10_MNAC,ES,2017-01-01,1139926
B1GQ,CLV10_MNAC,FI,1995-01-01,123400
B1GQ,CLV10_MNAC,FI,1996-01-01,127915
B1GQ,CLV10_MNAC,FI,1997-01-01,135912
B1GQ,CLV10_MNAC,FI,1998-01-01,143290
B1GQ,CLV10_MNAC,FI,1999-01-01,149658
B1GQ,CLV10_MNAC,FI,2000-01-01,158091
B1GQ,CLV10_MNAC,FI,2001-01-01,
B1GQ,CLV10_MNAC,FI,2002-01-01,
B1GQ,CLV10_MNAC,FI,2003-01-01,
B1GQ,CLV10_MNAC,FI,2004-01-01,
B1GQ,CLV10_MNAC,FI,2005-01-01,
B1GQ,CLV10_MNAC,FI,2006-01-01,
B1GQ,CLV10_MNAC,FI,2007-01-01,
B1GQ,CLV10_MNAC,FI,2008-01-01,
B1GQ,CLV10_MNAC,FI,2009-01-01,
B1GQ,CLV10_MNAC,FI,2010-01-01,
B1GQ,CLV10_MNAC,FI,2011-01-01,191910
B1GQ,CLV10_MNAC,FI,2012-01-01,189173
B1GQ,CLV10_MNAC,FI,2013-01-01,187739
B1GQ,CLV10_MNAC,FI,2014-01-01,186553
B1GQ,CLV10_MNAC,FI,2015-01-01,186805
B1GQ,CLV10_MNAC,FI,2016-01-01,191433
B1GQ,CLV10_MNAC,FI,2017-01-01,196788
B1GQ,CLV10_MNAC,FR,1995-01-01,1524841
B1GQ,CLV10_MNAC,FR,1996-01-01,1546387
B1GQ,CLV10_MNAC,FR,1997-01-01,1582515
B1GQ,CLV10_MNAC,FR,1998-01-01,1639307
B1GQ,CLV10_MNAC,FR,1999-01-01,1695393
B1GQ,CLV10_MNAC,FR,2000-01-01,1761915
B1GQ,CLV10_MNAC,FR,2001-01-01,
B1GQ,CLV10_MNAC,FR,2002-01-01,
B1GQ,CLV10_MNAC,FR,2003-01-01,
B1GQ,CLV10_MNAC,FR,2004-01-01,
B1GQ,CLV10_MNAC,FR,2005-01-01,
B1GQ,CLV10_MNAC,FR,2006-01-01,
B1GQ,CLV10_MNAC,FR,2007-01-01,
B1GQ,CLV10_MNAC,FR,2008-01-01,
B1GQ,CLV10_MNAC,FR,2009-01-01,
B1GQ,CLV10_MNAC,FR,2010-01-01,
B1GQ,CLV10_MNAC,FR,2011-01-01,2039039
B1GQ,CLV10_MNAC,FR,2012-01-01,2045424
B1GQ,CLV10_MNAC,FR,2013-01-01,2057213
B1GQ,CLV10_MNAC,FR,2014-01-01,2076883
B1GQ,CLV10_MNAC,FR,2015-01-01,2099997
B1GQ,CLV10_MNAC,FR,2016-01-01,2124589
B1GQ,CLV10_MNAC,FR,2017-01-01,2170505
B1GQ,CLV10_MNAC,HR,1995-01-01,217509
B1GQ,CLV10_MNAC,HR,1996-01-01,230285
B1GQ,CLV10_MNAC,HR,1997-01-01,245588
B1GQ,CLV10_MNAC,HR,1998-01-01,250161
B1GQ,CLV10_MNAC,HR,1999-01-01,247820
B1GQ,CLV10_MNAC,HR,2000-01-01,257170
B1GQ,CLV10_MNAC,HR,2001-01-01,
B1GQ,CLV10_MNAC,HR,2002-01-01,
B1GQ,CLV10_MNAC,HR,2003-01-01,
B1GQ,CLV10_MNAC,HR,2004-01-01,
B1GQ,CLV10_MNAC,HR,2005-01-01,
B1GQ,CLV10_MNAC,HR,2006-01-01,
B1GQ,CLV10_MNAC,HR,2007-01-01,
B1GQ,CLV10_MNAC,HR,2008-01-01,
B1GQ,CLV10_MNAC,HR,2009-01-01,
B1GQ,CLV10_MNAC,HR,2010-01-01,
B1GQ,CLV10_MNAC,HR,2011-01-01,328023
B1GQ,CLV10_MNAC,HR,2012-01-01,320476
B1GQ,CLV10_MNAC,HR,2013-01-01,318900
B1GQ,CLV10_MNAC,HR,2014-01-01,318621
B1GQ,CLV10_MNAC,HR,2015-01-01,326270
B1GQ,CLV10_MNAC,HR,2016-01-01,337807
B1GQ,CLV10_MNAC,HR,2017-01-01,347676
B1GQ,CLV10_MNAC,HU,1995-01-01,19236171
B1GQ,CLV10_MNAC,HU,1996-01-01,19238894
B1GQ,CLV10_MNAC,HU,1997-01-01,19881504
B1GQ,CLV10_MNAC,HU,1998-01-01,20723655
B1GQ,CLV10_MNAC,HU,1999-01-01,21384096
B1GQ,CLV10_MNAC,HU,2000-01-01,22284191
B1GQ,CLV10_MNAC,HU,2001-01-01,
B1GQ,CLV10_MNAC,HU,2002-01-01,
B1GQ,CLV10_MNAC,HU,2003-01-01,
B1GQ,CLV10_MNAC,HU,2004-01-01,
B1GQ,CLV10_MNAC,HU,2005-01-01,
B1GQ,CLV10_MNAC,HU,2006-01-01,
B1GQ,CLV10_MNAC,HU,2007-01-01,
B1GQ,CLV10_MNAC,HU,2008-01-01,
B1GQ,CLV10_MNAC,HU,2009-01-01,
B1GQ,CLV10_MNAC,HU,2010-01-01,
B1GQ,CLV10_MNAC,HU,2011-01-01,27675889
B1GQ,CLV10_MNAC,HU,2012-01-01,27224384
B1GQ,CLV10_MNAC,HU,2013-01-01,27794365
B1GQ,CLV10_MNAC,HU,2014-01-01,28968581
B1GQ,CLV10_MNAC,HU,2015-01-01,29993033
B1GQ,CLV10_MNAC,HU,2016-01-01,30677113
B1GQ,CLV10_MNAC,HU,2017-01-01,31946245
B1GQ,CLV10_MNAC,IE,1995-01-01,80680
B1GQ,CLV10_MNAC,IE,1996-01-01,86886
B1GQ,CLV10_MNAC,IE,1997-01-01,96355
B1GQ,CLV10_MNAC,IE,1998-01-01,104708
B1GQ,CLV10_MNAC,IE,1999-01-01,115728
B1GQ,CLV10_MNAC,IE,2000-01-01,126671
B1GQ,CLV10_MNAC,IE,2001-01-01,
B1GQ,CLV10_MNAC,IE,2002-01-01,
B1GQ,CLV10_MNAC,IE,2003-01-01,
B1GQ,CLV10_MNAC,IE,2004-01-01,
B1GQ,CLV10_MNAC,IE,2005-01-01,
B1GQ,CLV10_MNAC,IE,2006-01-01,
B1GQ,CLV10_MNAC,IE,2007-01-01,
B1GQ,CLV10_MNAC,IE,2008-01-01,
B1GQ,CLV10_MNAC,IE,2009-01-01,
B1GQ,CLV10_MNAC,IE,2010-01-01,
B1GQ,CLV10_MNAC,IE,2011-01-01,173962
B1GQ,CLV10_MNAC,IE,2012-01-01,174279
B1GQ,CLV10_MNAC,IE,2013-01-01,176609
B1GQ,CLV10_MNAC,IE,2014-01-01,192152
B1GQ,CLV10_MNAC,IE,2015-01-01,240415
B1GQ,CLV10_MNAC,IE,2016-01-01,252406
B1GQ,CLV10_MNAC,IE,2017-01-01,270635
B1GQ,CLV10_MNAC,IT,1995-01-01,1409058
B1GQ,CLV10_MNAC,IT,1996-01-01,1427184
B1GQ,CLV10_MNAC,IT,1997-01-01,1453378
B1GQ,CLV10_MNAC,IT,1998-01-01,1476866
B1GQ,CLV10_MNAC,IT,1999-01-01,1499903
B1GQ,CLV10_MNAC,IT,2000-01-01,1555551
B1GQ,CLV10_MNAC,IT,2001-01-01,
B1GQ,CLV10_MNAC,IT,2002-01-01,
B1GQ,CLV10_MNAC,IT,2003-01-01,
B1GQ,CLV10_MNAC,IT,2004-01-01,
B1GQ,CLV10_MNAC,IT,2005-01-01,
B1GQ,CLV10_MNAC,IT,2006-01-01,
B1GQ,CLV10_MNAC,IT,2007-01-01,
B1GQ,CLV10_MNAC,IT,2008-01-01,
B1GQ,CLV10_MNAC,IT,2009-01-01,
B1GQ,CLV10_MNAC,IT,2010-01-01,
B1GQ,CLV10_MNAC,IT,2011-01-01,1613766
B1GQ,CLV10_MNAC,IT,2012-01-01,1568274
B1GQ,CLV10_MNAC,IT,2013-01-01,1541171
B1GQ,CLV10_MNAC,IT,2014-01-01,1542923
B1GQ,CLV10_MNAC,IT,2015-01-01,1557180
B1GQ,CLV10_MNAC,IT,2016-01-01,1575018
B1GQ,CLV10_MNAC,IT,2017-01-01,1599773
B1GQ,CLV10_MNAC,LT,1995-01-01,14584
B1GQ,CLV10_MNAC,LT,1996-01-01,15335
B1GQ,CLV10_MNAC,LT,1997-01-01,16607
B1GQ,CLV10_MNAC,LT,1998-01-01,17847
B1GQ,CLV10_MNAC,LT,1999-01-01,17644
B1GQ,CLV10_MNAC,LT,2000-01-01,18320
B1GQ,CLV10_MNAC,LT,2001-01-01,
B1GQ,CLV10_MNAC,LT,2002-01-01,
B1GQ,CLV10_MNAC,LT,2003-01-01,
B1GQ,CLV10_MNAC,LT,2004-01-01,
B1GQ,CLV10_MNAC,LT,2005-01-01,
B1GQ,CLV10_MNAC,LT,2006-01-01,
B1GQ,CLV10_MNAC,LT,2007-01-01,
B1GQ,CLV10_MNAC,LT,2008-01-01,
B1GQ,CLV10_MNAC,LT,2009-01-01,
B1GQ,CLV10_MNAC,LT,2010-01-01,
B1GQ,CLV10_MNAC,LT,2011-01-01,29721
B1GQ,CLV10_MNAC,LT,2012-01-01,30858
B1GQ,CLV10_MNAC,LT,2013-01-01,31938
B1GQ,CLV10_MNAC,LT,2014-01-01,33068
B1GQ,CLV10_MNAC,LT,2015-01-01,33736
B1GQ,CLV10_MNAC,LT,2016-01-01,34530
B1GQ,CLV10_MNAC,LT,2017-01-01,35959
B1GQ,CLV10_MNAC,LU,1995-01-01,23070
B1GQ,CLV10_MNAC,LU,1996-01-01,23391
B1GQ,CLV10_MNAC,LU,1997-01-01,24726
B1GQ,CLV10_MNAC,LU,1998-01-01,26221
B1GQ,CLV10_MNAC,LU,1999-01-01,28445
B1GQ,CLV10_MNAC,LU,2000-01-01,30789
B1GQ,CLV10_MNAC,LU,2001-01-01,
B1GQ,CLV10_MNAC,LU,2002-01-01,
B1GQ,CLV10_MNAC,LU,2003-01-01,
B1GQ,CLV10_MNAC,LU,2004-01-01,
B1GQ,CLV10_MNAC,LU,2005-01-01,
B1GQ,CLV10_MNAC,LU,2006-01-01,
B1GQ,CLV10_MNAC,LU,2007-01-01,
B1GQ,CLV10_MNAC,LU,2008-01-01,
B1GQ,CLV10_MNAC,LU,2009-01-01,
B1GQ,CLV10_MNAC,LU,2010-01-01,
B1GQ,CLV10_MNAC,LU,2011-01-01,41198
B1GQ,CLV10_MNAC,LU,2012-01-01,41052
B1GQ,CLV10_MNAC,LU,2013-01-01,42553
B1GQ,CLV10_MNAC,LU,2014-01-01,44381
B1GQ,CLV10_MNAC,LU,2015-01-01,46119
B1GQ,CLV10_MNAC,LU,2016-01-01,47231
B1GQ,CLV10_MNAC,LU,2017-01-01,47962
B1GQ,CLV10_MNAC,LV,1995-01-01,9645
B1GQ,CLV10_MNAC,LV,1996-01-01,9872
B1GQ,CLV10_MNAC,LV,1997-01-01,10758
B1GQ,CLV10_MNAC,LV,1998-01-01,11460
B1GQ,CLV10_MNAC,LV,1999-01-01,11760
B1GQ,CLV10_MNAC,LV,2000-01-01,12396
B1GQ,CLV10_MNAC,LV,2001-01-01,
B1GQ,CLV10_MNAC,LV,2002-01-01,
B1GQ,CLV10_MNAC,LV,2003-01-01,
B1GQ,CLV10_MNAC,LV,2004-01-01,
B1GQ,CLV10_MNAC,LV,2005-01-01,
B1GQ,CLV10_MNAC,LV,2006-01-01,
B1GQ,CLV10_MNAC,LV,2007-01-01,
B1GQ,CLV10_MNAC,LV,2008-01-01,
B1GQ,CLV10_MNAC,LV,2009-01-01,
B1GQ,CLV10_MNAC,LV,2010-01-01,
B1GQ,CLV10_MNAC,LV,2011-01-01,19082
B1GQ,CLV10_MNAC,LV,2012-01-01,19852
B1GQ,CLV10_MNAC,LV,2013-01-01,20334
B1GQ,CLV10_MNAC,LV,2014-01-01,20712
B1GQ,CLV10_MNAC,LV,2015-01-01,21328
B1GQ,CLV10_MNAC,LV,2016-01-01,21768
B1GQ,CLV10_MNAC,LV,2017-01-01,22777
B1GQ,CLV10_MNAC,MT,1995-01-01,
B1GQ,CLV10_MNAC,MT,1996-01-01,
B1GQ,CLV10_MNAC,MT,1997-01-01,
B1GQ,CLV10_MNAC,MT,1998-01-01,
B1GQ,CLV10_MNAC,MT,1999-01-01,
B1GQ,CLV10_MNAC,MT,2000-01-01,5391
B1GQ,CLV10_MNAC,MT,2001-01-01,
B1GQ,CLV10_MNAC,MT,2002-01-01,
B1GQ,CLV10_MNAC,MT,2003-01-01,
B1GQ,CLV10_MNAC,MT,2004-01-01,
B1GQ,CLV10_MNAC,MT,2005-01-01,
B1GQ,CLV10_MNAC,MT,2006-01-01,
B1GQ,CLV10_MNAC,MT,2007-01-01,
B1GQ,CLV10_MNAC,MT,2008-01-01,
B1GQ,CLV10_MNAC,MT,2009-01-01,
B1GQ,CLV10_MNAC,MT,2010-01-01,
B1GQ,CLV10_MNAC,MT,2011-01-01,6687
B1GQ,CLV10_MNAC,MT,2012-01-01,6868
B1GQ,CLV10_MNAC,MT,2013-01-01,7184
B1GQ,CLV10_MNAC,MT,2014-01-01,7771
B1GQ,CLV10_MNAC,MT,2015-01-01,8511
B1GQ,CLV10_MNAC,MT,2016-01-01,8954
B1GQ,CLV10_MNAC,MT,2017-01-01,9553
B1GQ,CLV10_MNAC,NL,1995-01-01,451436
B1GQ,CLV10_MNAC,NL,1996-01-01,467231
B1GQ,CLV10_MNAC,NL,1997-01-01,487457
B1GQ,CLV10_MNAC,NL,1998-01-01,510192
B1GQ,CLV10_MNAC,NL,1999-01-01,535875
B1GQ,CLV10_MNAC,NL,2000-01-01,558359
B1GQ,CLV10_MNAC,NL,2001-01-01,
B1GQ,CLV10_MNAC,NL,2002-01-01,
B1GQ,CLV10_MNAC,NL,2003-01-01,
B1GQ,CLV10_MNAC,NL,2004-01-01,
B1GQ,CLV10_MNAC,NL,2005-01-01,
B1GQ,CLV10_MNAC,NL,2006-01-01,
B1GQ,CLV10_MNAC,NL,2007-01-01,
B1GQ,CLV10_MNAC,NL,2008-01-01,
B1GQ,CLV10_MNAC,NL,2009-01-01,
B1GQ,CLV10_MNAC,NL,2010-01-01,
B1GQ,CLV10_MNAC,NL,2011-01-01,649102
B1GQ,CLV10_MNAC,NL,2012-01-01,642414
B1GQ,CLV10_MNAC,NL,2013-01-01,641577
B1GQ,CLV10_MNAC,NL,2014-01-01,650709
B1GQ,CLV10_MNAC,NL,2015-01-01,663458
B1GQ,CLV10_MNAC,NL,2016-01-01,677999
B1GQ,CLV10_MNAC,NL,2017-01-01,697450
B1GQ,CLV10_MNAC,PL,1995-01-01,761086
B1GQ,CLV10_MNAC,PL,1996-01-01,807182
B1GQ,CLV10_MNAC,PL,1997-01-01,859322
B1GQ,CLV10_MNAC,PL,1998-01-01,898977
B1GQ,CLV10_MNAC,PL,1999-01-01,940710
B1GQ,CLV10_MNAC,PL,2000-01-01,983602
B1GQ,CLV10_MNAC,PL,2001-01-01,
B1GQ,CLV10_MNAC,PL,2002-01-01,
B1GQ,CLV10_MNAC,PL,2003-01-01,
B1GQ,CLV10_MNAC,PL,2004-01-01,
