na_item,co_nco,sector,finpos,unit,geotime,date,value
F,CO,S121,LIAB,MIO_NAC,PL,2011-01-01,273089
F,CO,S121,LIAB,MIO_NAC,PL,2012-01-01,308224
F,CO,S121,LIAB,MIO_NAC,PL,2013-01-01,317276
F,CO,S121,LIAB,MIO_NAC,PL,2014-01-01,321753
F,CO,S121,LIAB,MIO_NAC,PL,2015-01-01,327117
F,CO,S121,LIAB,MIO_NAC,PL,2016-01-01,427237
F,CO,S121,LIAB,MIO_NAC,PL,2017-01-01,394315
F,CO,S121,LIAB,MIO_NAC,PT,1995-01-01,20394
F,CO,S121,LIAB,MIO_NAC,PT,1996-01-01,19359
F,CO,S121,LIAB,MIO_NAC,PT,1997-01-01,20306
F,CO,S121,LIAB,MIO_NAC,PT,1998-01-01,19906
F,CO,S121,LIAB,MIO_NAC,PT,1999-01-01,23933
F,CO,S121,LIAB,MIO_NAC,PT,2000-01-01,24649
F,CO,S121,LIAB,MIO_NAC,PT,2001-01-01,24752
F,CO,S121,LIAB,MIO_NAC,PT,2002-01-01,25807
F,CO,S121,LIAB,MIO_NAC,PT,2003-01-01,27551
F,CO,S121,LIAB,MIO_NAC,PT,2004-01-01,28822
F,CO,S121,LIAB,MIO_NAC,PT,2005-01-01,34480
F,CO,S121,LIAB,MIO_NAC,PT,2006-01-01,30872
F,CO,S121,LIAB,MIO_NAC,PT,2007-01-01,36861
F,CO,S121,LIAB,MIO_NAC,PT,2008-01-01,48671
F,CO,S121,LIAB,MIO_NAC,PT,2009-01-01,60436
F,CO,S121,LIAB,MIO_NAC,PT,2010-01-01,97668
F,CO,S121,LIAB,MIO_NAC,PT,2011-01-01,106876
F,CO,S121,LIAB,MIO_NAC,PT,2012-01-01,116414
F,CO,S121,LIAB,MIO_NAC,PT,2013-01-01,108452
F,CO,S121,LIAB,MIO_NAC,PT,2014-01-01,102696
F,CO,S121,LIAB,MIO_NAC,PT,2015-01-01,113189
F,CO,S121,LIAB,MIO_NAC,PT,2016-01-01,133754
F,CO,S121,LIAB,MIO_NAC,PT,2017-01-01,149570
F,CO,S121,LIAB,MIO_NAC,RO,1995-01-01,3029
F,CO,S121,LIAB,MIO_NAC,RO,1996-01-01,3329
F,CO,S121,LIAB,MIO_NAC,RO,1997-01-01,3958
F,CO,S121,LIAB,MIO_NAC,RO,1998-01-01,4647
F,CO,S121,LIAB,MIO_NAC,RO,1999-01-01,7100
F,CO,S121,LIAB,MIO_NAC,RO,2000-01-01,10171
F,CO,S121,LIAB,MIO_NAC,RO,2001-01-01,14806
F,CO,S121,LIAB,MIO_NAC,RO,2002-01-01,21545
F,CO,S121,LIAB,MIO_NAC,RO,2003-01-01,25973
F,CO,S121,LIAB,MIO_NAC,RO,2004-01-01,46389
F,CO,S121,LIAB,MIO_NAC,RO,2005-01-01,66428
F,CO,S121,LIAB,MIO_NAC,RO,2006-01-01,94054
F,CO,S121,LIAB,MIO_NAC,RO,2007-01-01,99889
F,CO,S121,LIAB,MIO_NAC,RO,2008-01-01,115713
F,CO,S121,LIAB,MIO_NAC,RO,2009-01-01,141413
F,CO,S121,LIAB,MIO_NAC,RO,2010-01-01,158929
F,CO,S121,LIAB,MIO_NAC,RO,2011-01-01,169481
F,CO,S121,LIAB,MIO_NAC,RO,2012-01-01,171944
F,CO,S121,LIAB,MIO_NAC,RO,2013-01-01,162806
F,CO,S121,LIAB,MIO_NAC,RO,2014-01-01,159940
F,CO,S121,LIAB,MIO_NAC,RO,2015-01-01,163073
F,CO,S121,LIAB,MIO_NAC,RO,2016-01-01,179302
F,CO,S121,LIAB,MIO_NAC,RO,2017-01-01,186758
F,CO,S121,LIAB,MIO_NAC,SE,1995-01-01,269239
F,CO,S121,LIAB,MIO_NAC,SE,1996-01-01,224420
F,CO,S121,LIAB,MIO_NAC,SE,1997-01-01,199725
F,CO,S121,LIAB,MIO_NAC,SE,1998-01-01,211521
F,CO,S121,LIAB,MIO_NAC,SE,1999-01-01,228765
F,CO,S121,LIAB,MIO_NAC,SE,2000-01-01,233255
F,CO,S121,LIAB,MIO_NAC,SE,2001-01-01,235532
F,CO,S121,LIAB,MIO_NAC,SE,2002-01-01,200984
F,CO,S121,LIAB,MIO_NAC,SE,2003-01-01,186472
F,CO,S121,LIAB,MIO_NAC,SE,2004-01-01,185560
F,CO,S121,LIAB,MIO_NAC,SE,2005-01-01,208756
F,CO,S121,LIAB,MIO_NAC,SE,2006-01-01,199946
F,CO,S121,LIAB,MIO_NAC,SE,2007-01-01,211860
F,CO,S121,LIAB,MIO_NAC,SE,2008-01-01,690827
F,CO,S121,LIAB,MIO_NAC,SE,2009-01-01,708835
F,CO,S121,LIAB,MIO_NAC,SE,2010-01-01,326926
F,CO,S121,LIAB,MIO_NAC,SE,2011-01-01,347917
F,CO,S121,LIAB,MIO_NAC,SE,2012-01-01,345916
F,CO,S121,LIAB,MIO_NAC,SE,2013-01-01,431627
F,CO,S121,LIAB,MIO_NAC,SE,2014-01-01,505668
F,CO,S121,LIAB,MIO_NAC,SE,2015-01-01,665335
F,CO,S121,LIAB,MIO_NAC,SE,2016-01-01,844809
F,CO,S121,LIAB,MIO_NAC,SE,2017-01-01,870165
F,CO,S121,LIAB,MIO_NAC,SI,1995-01-01,1190
F,CO,S121,LIAB,MIO_NAC,SI,1996-01-01,1418
F,CO,S121,LIAB,MIO_NAC,SI,1997-01-01,2380
F,CO,S121,LIAB,MIO_NAC,SI,1998-01-01,2478
F,CO,S121,LIAB,MIO_NAC,SI,1999-01-01,2737
F,CO,S121,LIAB,MIO_NAC,SI,2000-01-01,3133
F,CO,S121,LIAB,MIO_NAC,SI,2001-01-01,4445
F,CO,S121,LIAB,MIO_NAC,SI,2002-01-01,6365
F,CO,S121,LIAB,MIO_NAC,SI,2003-01-01,6680
F,CO,S121,LIAB,MIO_NAC,SI,2004-01-01,6522
F,CO,S121,LIAB,MIO_NAC,SI,2005-01-01,6856
F,CO,S121,LIAB,MIO_NAC,SI,2006-01-01,5371
F,CO,S121,LIAB,MIO_NAC,SI,2007-01-01,8085
F,CO,S121,LIAB,MIO_NAC,SI,2008-01-01,8962
F,CO,S121,LIAB,MIO_NAC,SI,2009-01-01,9588
F,CO,S121,LIAB,MIO_NAC,SI,2010-01-01,8153
F,CO,S121,LIAB,MIO_NAC,SI,2011-01-01,9823
F,CO,S121,LIAB,MIO_NAC,SI,2012-01-01,12099
F,CO,S121,LIAB,MIO_NAC,SI,2013-01-01,10296
F,CO,S121,LIAB,MIO_NAC,SI,2014-01-01,10359
F,CO,S121,LIAB,MIO_NAC,SI,2015-01-01,9778
F,CO,S121,LIAB,MIO_NAC,SI,2016-01-01,12238
F,CO,S121,LIAB,MIO_NAC,SI,2017-01-01,14093
F,CO,S121_S122_S123,LIAB,MIO_NAC,AT,1995-01-01,307377
F,CO,S121_S122_S123,LIAB,MIO_NAC,AT,1996-01-01,326802
F,CO,S121_S122_S123,LIAB,MIO_NAC,AT,1997-01-01,343067
F,CO,S121_S122_S123,LIAB,MIO_NAC,AT,1998-01-01,353804
F,CO,S121_S122_S123,LIAB,MIO_NAC,AT,1999-01-01,392306
F,CO,S121_S122_S123,LIAB,MIO_NAC,AT,2000-01-01,424419
F,CO,S121_S122_S123,LIAB,MIO_NAC,AT,2001-01-01,440173
F,CO,S121_S122_S123,LIAB,MIO_NAC,AT,2002-01-01,441112
F,CO,S121_S122_S123,LIAB,MIO_NAC,AT,2003-01-01,470132
F,CO,S121_S122_S123,LIAB,MIO_NAC,AT,2004-01-01,522459
F,CO,S121_S122_S123,LIAB,MIO_NAC,AT,2005-01-01,604118
F,CO,S121_S122_S123,LIAB,MIO_NAC,AT,2006-01-01,656536
F,CO,S121_S122_S123,LIAB,MIO_NAC,AT,2007-01-01,734742
F,CO,S121_S122_S123,LIAB,MIO_NAC,AT,2008-01-01,782143
F,CO,S121_S122_S123,LIAB,MIO_NAC,AT,2009-01-01,751872
F,CO,S121_S122_S123,LIAB,MIO_NAC,AT,2010-01-01,775183
F,CO,S121_S122_S123,LIAB,MIO_NAC,AT,2011-01-01,780922
F,CO,S121_S122_S123,LIAB,MIO_NAC,AT,2012-01-01,777928
F,CO,S121_S122_S123,LIAB,MIO_NAC,AT,2013-01-01,755868
F,CO,S121_S122_S123,LIAB,MIO_NAC,AT,2014-01-01,737946
F,CO,S121_S122_S123,LIAB,MIO_NAC,AT,2015-01-01,730403
F,CO,S121_S122_S123,LIAB,MIO_NAC,AT,2016-01-01,728447
F,CO,S121_S122_S123,LIAB,MIO_NAC,AT,2017-01-01,734088
F,CO,S121_S122_S123,LIAB,MIO_NAC,BE,1995-01-01,525842
F,CO,S121_S122_S123,LIAB,MIO_NAC,BE,1996-01-01,546746
F,CO,S121_S122_S123,LIAB,MIO_NAC,BE,1997-01-01,572665
F,CO,S121_S122_S123,LIAB,MIO_NAC,BE,1998-01-01,602600
F,CO,S121_S122_S123,LIAB,MIO_NAC,BE,1999-01-01,635532
F,CO,S121_S122_S123,LIAB,MIO_NAC,BE,2000-01-01,629797
F,CO,S121_S122_S123,LIAB,MIO_NAC,BE,2001-01-01,691121
F,CO,S121_S122_S123,LIAB,MIO_NAC,BE,2002-01-01,691619
F,CO,S121_S122_S123,LIAB,MIO_NAC,BE,2003-01-01,742392
F,CO,S121_S122_S123,LIAB,MIO_NAC,BE,2004-01-01,832101
F,CO,S121_S122_S123,LIAB,MIO_NAC,BE,2005-01-01,978281
F,CO,S121_S122_S123,LIAB,MIO_NAC,BE,2006-01-01,1057971
F,CO,S121_S122_S123,LIAB,MIO_NAC,BE,2007-01-01,1198782
F,CO,S121_S122_S123,LIAB,MIO_NAC,BE,2008-01-01,1081382
F,CO,S121_S122_S123,LIAB,MIO_NAC,BE,2009-01-01,1010312
F,CO,S121_S122_S123,LIAB,MIO_NAC,BE,2010-01-01,989251
F,CO,S121_S122_S123,LIAB,MIO_NAC,BE,2011-01-01,992033
F,CO,S121_S122_S123,LIAB,MIO_NAC,BE,2012-01-01,929217
F,CO,S121_S122_S123,LIAB,MIO_NAC,BE,2013-01-01,919628
F,CO,S121_S122_S123,LIAB,MIO_NAC,BE,2014-01-01,966914
F,CO,S121_S122_S123,LIAB,MIO_NAC,BE,2015-01-01,984532
F,CO,S121_S122_S123,LIAB,MIO_NAC,BE,2016-01-01,1022145
F,CO,S121_S122_S123,LIAB,MIO_NAC,BE,2017-01-01,1047471
F,CO,S121_S122_S123,LIAB,MIO_NAC,BG,1995-01-01,1378
F,CO,S121_S122_S123,LIAB,MIO_NAC,BG,1996-01-01,3988
F,CO,S121_S122_S123,LIAB,MIO_NAC,BG,1997-01-01,13133
F,CO,S121_S122_S123,LIAB,MIO_NAC,BG,1998-01-01,14303
F,CO,S121_S122_S123,LIAB,MIO_NAC,BG,1999-01-01,17045
F,CO,S121_S122_S123,LIAB,MIO_NAC,BG,2000-01-01,21131
F,CO,S121_S122_S123,LIAB,MIO_NAC,BG,2001-01-01,22620
F,CO,S121_S122_S123,LIAB,MIO_NAC,BG,2002-01-01,23945
F,CO,S121_S122_S123,LIAB,MIO_NAC,BG,2003-01-01,29149
F,CO,S121_S122_S123,LIAB,MIO_NAC,BG,2004-01-01,39084
F,CO,S121_S122_S123,LIAB,MIO_NAC,BG,2005-01-01,49233
F,CO,S121_S122_S123,LIAB,MIO_NAC,BG,2006-01-01,71350
F,CO,S121_S122_S123,LIAB,MIO_NAC,BG,2007-01-01,94611
F,CO,S121_S122_S123,LIAB,MIO_NAC,BG,2008-01-01,92435
F,CO,S121_S122_S123,LIAB,MIO_NAC,BG,2009-01-01,94059
F,CO,S121_S122_S123,LIAB,MIO_NAC,BG,2010-01-01,86639
F,CO,S121_S122_S123,LIAB,MIO_NAC,BG,2011-01-01,90259
F,CO,S121_S122_S123,LIAB,MIO_NAC,BG,2012-01-01,98427
F,CO,S121_S122_S123,LIAB,MIO_NAC,BG,2013-01-01,100381
F,CO,S121_S122_S123,LIAB,MIO_NAC,BG,2014-01-01,102963
F,CO,S121_S122_S123,LIAB,MIO_NAC,BG,2015-01-01,104233
F,CO,S121_S122_S123,LIAB,MIO_NAC,BG,2016-01-01,117790
F,CO,S121_S122_S123,LIAB,MIO_NAC,BG,2017-01-01,115811
F,CO,S121_S122_S123,LIAB,MIO_NAC,CY,1995-01-01,17974
F,CO,S121_S122_S123,LIAB,MIO_NAC,CY,1996-01-01,20901
F,CO,S121_S122_S123,LIAB,MIO_NAC,CY,1997-01-01,22368
F,CO,S121_S122_S123,LIAB,MIO_NAC,CY,1998-01-01,25676
F,CO,S121_S122_S123,LIAB,MIO_NAC,CY,1999-01-01,37163
F,CO,S121_S122_S123,LIAB,MIO_NAC,CY,2000-01-01,32816
F,CO,S121_S122_S123,LIAB,MIO_NAC,CY,2001-01-01,36057
F,CO,S121_S122_S123,LIAB,MIO_NAC,CY,2002-01-01,34533
F,CO,S121_S122_S123,LIAB,MIO_NAC,CY,2003-01-01,38806
F,CO,S121_S122_S123,LIAB,MIO_NAC,CY,2004-01-01,45028
F,CO,S121_S122_S123,LIAB,MIO_NAC,CY,2005-01-01,64234
F,CO,S121_S122_S123,LIAB,MIO_NAC,CY,2006-01-01,83561
F,CO,S121_S122_S123,LIAB,MIO_NAC,CY,2007-01-01,106353
F,CO,S121_S122_S123,LIAB,MIO_NAC,CY,2008-01-01,126224
F,CO,S121_S122_S123,LIAB,MIO_NAC,CY,2009-01-01,152246
F,CO,S121_S122_S123,LIAB,MIO_NAC,CY,2010-01-01,141850
F,CO,S121_S122_S123,LIAB,MIO_NAC,CY,2011-01-01,139354
F,CO,S121_S122_S123,LIAB,MIO_NAC,CY,2012-01-01,121615
F,CO,S121_S122_S123,LIAB,MIO_NAC,CY,2013-01-01,75320
F,CO,S121_S122_S123,LIAB,MIO_NAC,CY,2014-01-01,70266
F,CO,S121_S122_S123,LIAB,MIO_NAC,CY,2015-01-01,69294
F,CO,S121_S122_S123,LIAB,MIO_NAC,CY,2016-01-01,67895
F,CO,S121_S122_S123,LIAB,MIO_NAC,CY,2017-01-01,68501
F,CO,S121_S122_S123,LIAB,MIO_NAC,CZ,1995-01-01,1402357
F,CO,S121_S122_S123,LIAB,MIO_NAC,CZ,1996-01-01,1529405
F,CO,S121_S122_S123,LIAB,MIO_NAC,CZ,1997-01-01,1789269
F,CO,S121_S122_S123,LIAB,MIO_NAC,CZ,1998-01-01,1857535
F,CO,S121_S122_S123,LIAB,MIO_NAC,CZ,1999-01-01,2038651
F,CO,S121_S122_S123,LIAB,MIO_NAC,CZ,2000-01-01,2086063
F,CO,S121_S122_S123,LIAB,MIO_NAC,CZ,2001-01-01,2294025
F,CO,S121_S122_S123,LIAB,MIO_NAC,CZ,2002-01-01,2322379
F,CO,S121_S122_S123,LIAB,MIO_NAC,CZ,2003-01-01,2515441
F,CO,S121_S122_S123,LIAB,MIO_NAC,CZ,2004-01-01,2692639
F,CO,S121_S122_S123,LIAB,MIO_NAC,CZ,2005-01-01,3098810
F,CO,S121_S122_S123,LIAB,MIO_NAC,CZ,2006-01-01,3320513
F,CO,S121_S122_S123,LIAB,MIO_NAC,CZ,2007-01-01,3933163
F,CO,S121_S122_S123,LIAB,MIO_NAC,CZ,2008-01-01,4194234
F,CO,S121_S122_S123,LIAB,MIO_NAC,CZ,2009-01-01,4201544
F,CO,S121_S122_S123,LIAB,MIO_NAC,CZ,2010-01-01,4272857
F,CO,S121_S122_S123,LIAB,MIO_NAC,CZ,2011-01-01,4452914
F,CO,S121_S122_S123,LIAB,MIO_NAC,CZ,2012-01-01,4716248
F,CO,S121_S122_S123,LIAB,MIO_NAC,CZ,2013-01-01,5005263
F,CO,S121_S122_S123,LIAB,MIO_NAC,CZ,2014-01-01,5265022
F,CO,S121_S122_S123,LIAB,MIO_NAC,CZ,2015-01-01,5583397
F,CO,S121_S122_S123,LIAB,MIO_NAC,CZ,2016-01-01,6204950
F,CO,S121_S122_S123,LIAB,MIO_NAC,CZ,2017-01-01,
F,CO,S121_S122_S123,LIAB,MIO_NAC,DE,1995-01-01,3512239
F,CO,S121_S122_S123,LIAB,MIO_NAC,DE,1996-01-01,3817255
F,CO,S121_S122_S123,LIAB,MIO_NAC,DE,1997-01-01,4233776
F,CO,S121_S122_S123,LIAB,MIO_NAC,DE,1998-01-01,4760670
F,CO,S121_S122_S123,LIAB,MIO_NAC,DE,1999-01-01,5206589
F,CO,S121_S122_S123,LIAB,MIO_NAC,DE,2000-01-01,5602978
F,CO,S121_S122_S123,LIAB,MIO_NAC,DE,2001-01-01,6038452
F,CO,S121_S122_S123,LIAB,MIO_NAC,DE,2002-01-01,6231418
F,CO,S121_S122_S123,LIAB,MIO_NAC,DE,2003-01-01,6356753
F,CO,S121_S122_S123,LIAB,MIO_NAC,DE,2004-01-01,6667691
F,CO,S121_S122_S123,LIAB,MIO_NAC,DE,2005-01-01,7032227
F,CO,S121_S122_S123,LIAB,MIO_NAC,DE,2006-01-01,7282504
F,CO,S121_S122_S123,LIAB,MIO_NAC,DE,2007-01-01,7889599
F,CO,S121_S122_S123,LIAB,MIO_NAC,DE,2008-01-01,8317372
F,CO,S121_S122_S123,LIAB,MIO_NAC,DE,2009-01-01,7500550
F,CO,S121_S122_S123,LIAB,MIO_NAC,DE,2010-01-01,7254602
F,CO,S121_S122_S123,LIAB,MIO_NAC,DE,2011-01-01,7439918
F,CO,S121_S122_S123,LIAB,MIO_NAC,DE,2012-01-01,7551260
F,CO,S121_S122_S123,LIAB,MIO_NAC,DE,2013-01-01,6855387
F,CO,S121_S122_S123,LIAB,MIO_NAC,DE,2014-01-01,7117114
F,CO,S121_S122_S123,LIAB,MIO_NAC,DE,2015-01-01,7086786
F,CO,S121_S122_S123,LIAB,MIO_NAC,DE,2016-01-01,7354786
F,CO,S121_S122_S123,LIAB,MIO_NAC,DE,2017-01-01,7433117
F,CO,S121_S122_S123,LIAB,MIO_NAC,DK,1995-01-01,1823155
F,CO,S121_S122_S123,LIAB,MIO_NAC,DK,1996-01-01,1972504
F,CO,S121_S122_S123,LIAB,MIO_NAC,DK,1997-01-01,2222268
F,CO,S121_S122_S123,LIAB,MIO_NAC,DK,1998-01-01,2512785
F,CO,S121_S122_S123,LIAB,MIO_NAC,DK,1999-01-01,2627519
F,CO,S121_S122_S123,LIAB,MIO_NAC,DK,2000-01-01,2804086
F,CO,S121_S122_S123,LIAB,MIO_NAC,DK,2001-01-01,2899774
F,CO,S121_S122_S123,LIAB,MIO_NAC,DK,2002-01-01,3064829
F,CO,S121_S122_S123,LIAB,MIO_NAC,DK,2003-01-01,3289338
F,CO,S121_S122_S123,LIAB,MIO_NAC,DK,2004-01-01,3577047
F,CO,S121_S122_S123,LIAB,MIO_NAC,DK,2005-01-01,4163146
F,CO,S121_S122_S123,LIAB,MIO_NAC,DK,2006-01-01,4585624
F,CO,S121_S122_S123,LIAB,MIO_NAC,DK,2007-01-01,5139171
F,CO,S121_S122_S123,LIAB,MIO_NAC,DK,2008-01-01,5499307
F,CO,S121_S122_S123,LIAB,MIO_NAC,DK,2009-01-01,5541297
F,CO,S121_S122_S123,LIAB,MIO_NAC,DK,2010-01-01,5693844
F,CO,S121_S122_S123,LIAB,MIO_NAC,DK,2011-01-01,5634644
F,CO,S121_S122_S123,LIAB,MIO_NAC,DK,2012-01-01,5647759
F,CO,S121_S122_S123,LIAB,MIO_NAC,DK,2013-01-01,5699108
F,CO,S121_S122_S123,LIAB,MIO_NAC,DK,2014-01-01,5785006
F,CO,S121_S122_S123,LIAB,MIO_NAC,DK,2015-01-01,5676410
F,CO,S121_S122_S123,LIAB,MIO_NAC,DK,2016-01-01,5920828
F,CO,S121_S122_S123,LIAB,MIO_NAC,DK,2017-01-01,6076585
F,CO,S121_S122_S123,LIAB,MIO_NAC,EE,1995-01-01,1285
F,CO,S121_S122_S123,LIAB,MIO_NAC,EE,1996-01-01,2048
F,CO,S121_S122_S123,LIAB,MIO_NAC,EE,1997-01-01,3471
F,CO,S121_S122_S123,LIAB,MIO_NAC,EE,1998-01-01,2994
F,CO,S121_S122_S123,LIAB,MIO_NAC,EE,1999-01-01,3711
F,CO,S121_S122_S123,LIAB,MIO_NAC,EE,2000-01-01,4707
F,CO,S121_S122_S123,LIAB,MIO_NAC,EE,2001-01-01,5520
F,CO,S121_S122_S123,LIAB,MIO_NAC,EE,2002-01-01,6816
F,CO,S121_S122_S123,LIAB,MIO_NAC,EE,2003-01-01,8365
F,CO,S121_S122_S123,LIAB,MIO_NAC,EE,2004-01-01,11912
F,CO,S121_S122_S123,LIAB,MIO_NAC,EE,2005-01-01,15078
F,CO,S121_S122_S123,LIAB,MIO_NAC,EE,2006-01-01,16884
F,CO,S121_S122_S123,LIAB,MIO_NAC,EE,2007-01-01,22097
F,CO,S121_S122_S123,LIAB,MIO_NAC,EE,2008-01-01,23746
F,CO,S121_S122_S123,LIAB,MIO_NAC,EE,2009-01-01,21663
F,CO,S121_S122_S123,LIAB,MIO_NAC,EE,2010-01-01,20559
F,CO,S121_S122_S123,LIAB,MIO_NAC,EE,2011-01-01,21194
F,CO,S121_S122_S123,LIAB,MIO_NAC,EE,2012-01-01,22085
F,CO,S121_S122_S123,LIAB,MIO_NAC,EE,2013-01-01,22930
F,CO,S121_S122_S123,LIAB,MIO_NAC,EE,2014-01-01,24891
F,CO,S121_S122_S123,LIAB,MIO_NAC,EE,2015-01-01,26526
F,CO,S121_S122_S123,LIAB,MIO_NAC,EE,2016-01-01,28131
F,CO,S121_S122_S123,LIAB,MIO_NAC,EE,2017-01-01,29054
F,CO,S121_S122_S123,LIAB,MIO_NAC,EL,1995-01-01,98084
F,CO,S121_S122_S123,LIAB,MIO_NAC,EL,1996-01-01,111782
F,CO,S121_S122_S123,LIAB,MIO_NAC,EL,1997-01-01,125710
F,CO,S121_S122_S123,LIAB,MIO_NAC,EL,1998-01-01,145485
F,CO,S121_S122_S123,LIAB,MIO_NAC,EL,1999-01-01,193589
F,CO,S121_S122_S123,LIAB,MIO_NAC,EL,2000-01-01,203151
F,CO,S121_S122_S123,LIAB,MIO_NAC,EL,2001-01-01,208346
F,CO,S121_S122_S123,LIAB,MIO_NAC,EL,2002-01-01,214239
F,CO,S121_S122_S123,LIAB,MIO_NAC,EL,2003-01-01,232957
F,CO,S121_S122_S123,LIAB,MIO_NAC,EL,2004-01-01,263181
F,CO,S121_S122_S123,LIAB,MIO_NAC,EL,2005-01-01,310487
F,CO,S121_S122_S123,LIAB,MIO_NAC,EL,2006-01-01,360574
F,CO,S121_S122_S123,LIAB,MIO_NAC,EL,2007-01-01,441378
F,CO,S121_S122_S123,LIAB,MIO_NAC,EL,2008-01-01,446263
F,CO,S121_S122_S123,LIAB,MIO_NAC,EL,2009-01-01,485782
F,CO,S121_S122_S123,LIAB,MIO_NAC,EL,2010-01-01,491245
F,CO,S121_S122_S123,LIAB,MIO_NAC,EL,2011-01-01,449301
F,CO,S121_S122_S123,LIAB,MIO_NAC,EL,2012-01-01,444040
F,CO,S121_S122_S123,LIAB,MIO_NAC,EL,2013-01-01,383838
F,CO,S121_S122_S123,LIAB,MIO_NAC,EL,2014-01-01,365300
F,CO,S121_S122_S123,LIAB,MIO_NAC,EL,2015-01-01,343057
F,CO,S121_S122_S123,LIAB,MIO_NAC,EL,2016-01-01,335642
F,CO,S121_S122_S123,LIAB,MIO_NAC,EL,2017-01-01,305717
F,CO,S121_S122_S123,LIAB,MIO_NAC,ES,1995-01-01,613745
F,CO,S121_S122_S123,LIAB,MIO_NAC,ES,1996-01-01,680483
F,CO,S121_S122_S123,LIAB,MIO_NAC,ES,1997-01-01,755482
F,CO,S121_S122_S123,LIAB,MIO_NAC,ES,1998-01-01,818085
F,CO,S121_S122_S123,LIAB,MIO_NAC,ES,1999-01-01,951760
F,CO,S121_S122_S123,LIAB,MIO_NAC,ES,2000-01-01,1080519
F,CO,S121_S122_S123,LIAB,MIO_NAC,ES,2001-01-01,1160173
F,CO,S121_S122_S123,LIAB,MIO_NAC,ES,2002-01-01,1221892
F,CO,S121_S122_S123,LIAB,MIO_NAC,ES,2003-01-01,1389622
F,CO,S121_S122_S123,LIAB,MIO_NAC,ES,2004-01-01,1569510
F,CO,S121_S122_S123,LIAB,MIO_NAC,ES,2005-01-01,1957645
F,CO,S121_S122_S123,LIAB,MIO_NAC,ES,2006-01-01,2332071
F,CO,S121_S122_S123,LIAB,MIO_NAC,ES,2007-01-01,2720657
F,CO,S121_S122_S123,LIAB,MIO_NAC,ES,2008-01-01,2881597
F,CO,S121_S122_S123,LIAB,MIO_NAC,ES,2009-01-01,3013659
F,CO,S121_S122_S123,LIAB,MIO_NAC,ES,2010-01-01,2981621
F,CO,S121_S122_S123,LIAB,MIO_NAC,ES,2011-01-01,3015257
F,CO,S121_S122_S123,LIAB,MIO_NAC,ES,2012-01-01,2879631
F,CO,S121_S122_S123,LIAB,MIO_NAC,ES,2013-01-01,2682114
F,CO,S121_S122_S123,LIAB,MIO_NAC,ES,2014-01-01,2686037
F,CO,S121_S122_S123,LIAB,MIO_NAC,ES,2015-01-01,2635018
F,CO,S121_S122_S123,LIAB,MIO_NAC,ES,2016-01-01,2665261
F,CO,S121_S122_S123,LIAB,MIO_NAC,ES,2017-01-01,2728367
F,CO,S121_S122_S123,LIAB,MIO_NAC,FI,1995-01-01,105822
F,CO,S121_S122_S123,LIAB,MIO_NAC,FI,1996-01-01,105004
F,CO,S121_S122_S123,LIAB,MIO_NAC,FI,1997-01-01,114864
F,CO,S121_S122_S123,LIAB,MIO_NAC,FI,1998-01-01,113198
F,CO,S121_S122_S123,LIAB,MIO_NAC,FI,1999-01-01,120387
F,CO,S121_S122_S123,LIAB,MIO_NAC,FI,2000-01-01,123056
F,CO,S121_S122_S123,LIAB,MIO_NAC,FI,2001-01-01,148656
F,CO,S121_S122_S123,LIAB,MIO_NAC,FI,2002-01-01,156154
F,CO,S121_S122_S123,LIAB,MIO_NAC,FI,2003-01-01,182287
F,CO,S121_S122_S123,LIAB,MIO_NAC,FI,2004-01-01,208516
F,CO,S121_S122_S123,LIAB,MIO_NAC,FI,2005-01-01,234225
F,CO,S121_S122_S123,LIAB,MIO_NAC,FI,2006-01-01,257752
F,CO,S121_S122_S123,LIAB,MIO_NAC,FI,2007-01-01,292539
F,CO,S121_S122_S123,LIAB,MIO_NAC,FI,2008-01-01,376771
F,CO,S121_S122_S123,LIAB,MIO_NAC,FI,2009-01-01,394280
F,CO,S121_S122_S123,LIAB,MIO_NAC,FI,2010-01-01,471191
F,CO,S121_S122_S123,LIAB,MIO_NAC,FI,2011-01-01,626990
F,CO,S121_S122_S123,LIAB,MIO_NAC,FI,2012-01-01,583291
F,CO,S121_S122_S123,LIAB,MIO_NAC,FI,2013-01-01,509617
F,CO,S121_S122_S123,LIAB,MIO_NAC,FI,2014-01-01,558772
F,CO,S121_S122_S123,LIAB,MIO_NAC,FI,2015-01-01,532129
F,CO,S121_S122_S123,LIAB,MIO_NAC,FI,2016-01-01,514062
F,CO,S121_S122_S123,LIAB,MIO_NAC,FI,2017-01-01,407600
F,CO,S121_S122_S123,LIAB,MIO_NAC,FR,1995-01-01,1934684
F,CO,S121_S122_S123,LIAB,MIO_NAC,FR,1996-01-01,1972514
F,CO,S121_S122_S123,LIAB,MIO_NAC,FR,1997-01-01,2160225
F,CO,S121_S122_S123,LIAB,MIO_NAC,FR,1998-01-01,2180818
F,CO,S121_S122_S123,LIAB,MIO_NAC,FR,1999-01-01,2486575
F,CO,S121_S122_S123,LIAB,MIO_NAC,FR,2000-01-01,2595542
F,CO,S121_S122_S123,LIAB,MIO_NAC,FR,2001-01-01,2780036
F,CO,S121_S122_S123,LIAB,MIO_NAC,FR,2002-01-01,2876245
F,CO,S121_S122_S123,LIAB,MIO_NAC,FR,2003-01-01,3051488
