coicop,unit,geotime,date,value
IGD_NNRG,I15,AT,2017-10-01,104
IGD_NNRG,I15,AT,2017-11-01,104
IGD_NNRG,I15,AT,2017-12-01,104
IGD_NNRG,I15,AT,2018-01-01,100
IGD_NNRG,I15,AT,2018-02-01,100
IGD_NNRG,I15,AT,2018-03-01,104
IGD_NNRG,I15,AT,2018-04-01,104
IGD_NNRG,I15,AT,2018-05-01,103
IGD_NNRG,I15,AT,2018-06-01,103
IGD_NNRG,I15,AT,2018-07-01,99
IGD_NNRG,I15,AT,2018-08-01,99
IGD_NNRG,I15,AT,2018-09-01,104
IGD_NNRG,I15,BE,2017-10-01,102
IGD_NNRG,I15,BE,2017-11-01,102
IGD_NNRG,I15,BE,2017-12-01,103
IGD_NNRG,I15,BE,2018-01-01,98
IGD_NNRG,I15,BE,2018-02-01,103
IGD_NNRG,I15,BE,2018-03-01,103
IGD_NNRG,I15,BE,2018-04-01,103
IGD_NNRG,I15,BE,2018-05-01,103
IGD_NNRG,I15,BE,2018-06-01,103
IGD_NNRG,I15,BE,2018-07-01,98
IGD_NNRG,I15,BE,2018-08-01,103
IGD_NNRG,I15,BE,2018-09-01,103
IGD_NNRG,I15,BG,2017-10-01,97
IGD_NNRG,I15,BG,2017-11-01,97
IGD_NNRG,I15,BG,2017-12-01,97
IGD_NNRG,I15,BG,2018-01-01,97
IGD_NNRG,I15,BG,2018-02-01,96
IGD_NNRG,I15,BG,2018-03-01,96
IGD_NNRG,I15,BG,2018-04-01,97
IGD_NNRG,I15,BG,2018-05-01,97
IGD_NNRG,I15,BG,2018-06-01,97
IGD_NNRG,I15,BG,2018-07-01,97
IGD_NNRG,I15,BG,2018-08-01,96
IGD_NNRG,I15,BG,2018-09-01,96
IGD_NNRG,I15,CH,2017-10-01,100
IGD_NNRG,I15,CH,2017-11-01,100
IGD_NNRG,I15,CH,2017-12-01,100
IGD_NNRG,I15,CH,2018-01-01,98
IGD_NNRG,I15,CH,2018-02-01,99
IGD_NNRG,I15,CH,2018-03-01,99
IGD_NNRG,I15,CH,2018-04-01,100
IGD_NNRG,I15,CH,2018-05-01,99
IGD_NNRG,I15,CH,2018-06-01,99
IGD_NNRG,I15,CH,2018-07-01,97
IGD_NNRG,I15,CH,2018-08-01,99
IGD_NNRG,I15,CH,2018-09-01,99
IGD_NNRG,I15,CY,2017-10-01,99
