indic_bt,nace_r2,s_adj,unit,geo\time,date,value
IMPR,MIG_CAG,NSA,I2015_NSA,EE,2018-06-01,101.5 
IMPR,MIG_CAG,NSA,I2015_NSA,EE,2018-07-01,101.4 
IMPR,MIG_CAG,NSA,I2015_NSA,EE,2018-08-01,101.3 
IMPR,MIG_CAG,NSA,I2015_NSA,EE,2018-09-01,101.4 
IMPR,MIG_CAG,NSA,I2015_NSA,EL,2017-10-01,100.7 
IMPR,MIG_CAG,NSA,I2015_NSA,EL,2017-11-01,100.7 
IMPR,MIG_CAG,NSA,I2015_NSA,EL,2017-12-01,100.8 
IMPR,MIG_CAG,NSA,I2015_NSA,EL,2018-01-01,100.8 
IMPR,MIG_CAG,NSA,I2015_NSA,EL,2018-02-01,100.7 
IMPR,MIG_CAG,NSA,I2015_NSA,EL,2018-03-01,100.8 
IMPR,MIG_CAG,NSA,I2015_NSA,EL,2018-04-01,100.8 
IMPR,MIG_CAG,NSA,I2015_NSA,EL,2018-05-01,100.8 
IMPR,MIG_CAG,NSA,I2015_NSA,EL,2018-06-01,100.8 
IMPR,MIG_CAG,NSA,I2015_NSA,EL,2018-07-01,100.8 
IMPR,MIG_CAG,NSA,I2015_NSA,EL,2018-08-01,100.8 
IMPR,MIG_CAG,NSA,I2015_NSA,EL,2018-09-01,: 
IMPR,MIG_CAG,NSA,I2015_NSA,ES,2017-10-01,99.9 
IMPR,MIG_CAG,NSA,I2015_NSA,ES,2017-11-01,100.1 
IMPR,MIG_CAG,NSA,I2015_NSA,ES,2017-12-01,99.9 
IMPR,MIG_CAG,NSA,I2015_NSA,ES,2018-01-01,99.8 
IMPR,MIG_CAG,NSA,I2015_NSA,ES,2018-02-01,99.8 
IMPR,MIG_CAG,NSA,I2015_NSA,ES,2018-03-01,99.8 
IMPR,MIG_CAG,NSA,I2015_NSA,ES,2018-04-01,99.9 
IMPR,MIG_CAG,NSA,I2015_NSA,ES,2018-05-01,100.2 
IMPR,MIG_CAG,NSA,I2015_NSA,ES,2018-06-01,100.3 p
IMPR,MIG_CAG,NSA,I2015_NSA,ES,2018-07-01,100.3 p
IMPR,MIG_CAG,NSA,I2015_NSA,ES,2018-08-01,100.3 p
IMPR,MIG_CAG,NSA,I2015_NSA,ES,2018-09-01,: 
IMPR,MIG_CAG,NSA,I2015_NSA,FI,2017-10-01,100.8 
IMPR,MIG_CAG,NSA,I2015_NSA,FI,2017-11-01,100.9 
IMPR,MIG_CAG,NSA,I2015_NSA,FI,2017-12-01,100.9 
IMPR,MIG_CAG,NSA,I2015_NSA,FI,2018-01-01,100.9 
IMPR,MIG_CAG,NSA,I2015_NSA,FI,2018-02-01,100.9 
IMPR,MIG_CAG,NSA,I2015_NSA,FI,2018-03-01,100.6 
IMPR,MIG_CAG,NSA,I2015_NSA,FI,2018-04-01,100.5 
IMPR,MIG_CAG,NSA,I2015_NSA,FI,2018-05-01,100.9 
IMPR,MIG_CAG,NSA,I2015_NSA,FI,2018-06-01,100.7 
IMPR,MIG_CAG,NSA,I2015_NSA,FI,2018-07-01,100.5 
IMPR,MIG_CAG,NSA,I2015_NSA,FI,2018-08-01,100.6 
IMPR,MIG_CAG,NSA,I2015_NSA,FI,2018-09-01,: 
IMPR,MIG_CAG,NSA,I2015_NSA,FR,2017-10-01,98.9 
IMPR,MIG_CAG,NSA,I2015_NSA,FR,2017-11-01,98.9 
IMPR,MIG_CAG,NSA,I2015_NSA,FR,2017-12-01,98.8 
IMPR,MIG_CAG,NSA,I2015_NSA,FR,2018-01-01,98.8 
IMPR,MIG_CAG,NSA,I2015_NSA,FR,2018-02-01,98.8 
IMPR,MIG_CAG,NSA,I2015_NSA,FR,2018-03-01,98.9 
IMPR,MIG_CAG,NSA,I2015_NSA,FR,2018-04-01,99.0 
IMPR,MIG_CAG,NSA,I2015_NSA,FR,2018-05-01,99.2 
IMPR,MIG_CAG,NSA,I2015_NSA,FR,2018-06-01,99.5 p
IMPR,MIG_CAG,NSA,I2015_NSA,FR,2018-07-01,99.6 p
IMPR,MIG_CAG,NSA,I2015_NSA,FR,2018-08-01,99.5 p
IMPR,MIG_CAG,NSA,I2015_NSA,FR,2018-09-01,: 
IMPR,MIG_CAG,NSA,I2015_NSA,IT,2017-10-01,100.5 
IMPR,MIG_CAG,NSA,I2015_NSA,IT,2017-11-01,100.5 
IMPR,MIG_CAG,NSA,I2015_NSA,IT,2017-12-01,100.3 
IMPR,MIG_CAG,NSA,I2015_NSA,IT,2018-01-01,100.4 
IMPR,MIG_CAG,NSA,I2015_NSA,IT,2018-02-01,100.5 
IMPR,MIG_CAG,NSA,I2015_NSA,IT,2018-03-01,100.3 
IMPR,MIG_CAG,NSA,I2015_NSA,IT,2018-04-01,100.4 
IMPR,MIG_CAG,NSA,I2015_NSA,IT,2018-05-01,100.1 
IMPR,MIG_CAG,NSA,I2015_NSA,IT,2018-06-01,100.8 
IMPR,MIG_CAG,NSA,I2015_NSA,IT,2018-07-01,101.1 
IMPR,MIG_CAG,NSA,I2015_NSA,IT,2018-08-01,101.2 p
IMPR,MIG_CAG,NSA,I2015_NSA,IT,2018-09-01,: 
IMPR,MIG_CAG,NSA,I2015_NSA,LT,2017-10-01,99.6 
IMPR,MIG_CAG,NSA,I2015_NSA,LT,2017-11-01,99.1 
IMPR,MIG_CAG,NSA,I2015_NSA,LT,2017-12-01,99.4 
IMPR,MIG_CAG,NSA,I2015_NSA,LT,2018-01-01,98.9 
IMPR,MIG_CAG,NSA,I2015_NSA,LT,2018-02-01,98.7 
IMPR,MIG_CAG,NSA,I2015_NSA,LT,2018-03-01,98.1 
IMPR,MIG_CAG,NSA,I2015_NSA,LT,2018-04-01,98.5 
IMPR,MIG_CAG,NSA,I2015_NSA,LT,2018-05-01,98.3 
IMPR,MIG_CAG,NSA,I2015_NSA,LT,2018-06-01,97.8 
IMPR,MIG_CAG,NSA,I2015_NSA,LT,2018-07-01,98.3 
IMPR,MIG_CAG,NSA,I2015_NSA,LT,2018-08-01,: 
IMPR,MIG_CAG,NSA,I2015_NSA,LT,2018-09-01,: 
IMPR,MIG_CAG,NSA,I2015_NSA,LV,2017-10-01,95.1 
IMPR,MIG_CAG,NSA,I2015_NSA,LV,2017-11-01,94.7 
IMPR,MIG_CAG,NSA,I2015_NSA,LV,2017-12-01,95.7 
IMPR,MIG_CAG,NSA,I2015_NSA,LV,2018-01-01,95.6 
IMPR,MIG_CAG,NSA,I2015_NSA,LV,2018-02-01,95.6 
IMPR,MIG_CAG,NSA,I2015_NSA,LV,2018-03-01,96.2 
IMPR,MIG_CAG,NSA,I2015_NSA,LV,2018-04-01,95.7 
IMPR,MIG_CAG,NSA,I2015_NSA,LV,2018-05-01,95.0 
IMPR,MIG_CAG,NSA,I2015_NSA,LV,2018-06-01,94.8 
IMPR,MIG_CAG,NSA,I2015_NSA,LV,2018-07-01,94.0 
IMPR,MIG_CAG,NSA,I2015_NSA,LV,2018-08-01,94.6 
IMPR,MIG_CAG,NSA,I2015_NSA,LV,2018-09-01,: 
IMPR,MIG_CAG,NSA,I2015_NSA,NL,2017-10-01,96.8 
IMPR,MIG_CAG,NSA,I2015_NSA,NL,2017-11-01,96.4 
IMPR,MIG_CAG,NSA,I2015_NSA,NL,2017-12-01,96.7 
IMPR,MIG_CAG,NSA,I2015_NSA,NL,2018-01-01,96.4 
IMPR,MIG_CAG,NSA,I2015_NSA,NL,2018-02-01,95.7 
IMPR,MIG_CAG,NSA,I2015_NSA,NL,2018-03-01,95.5 
IMPR,MIG_CAG,NSA,I2015_NSA,NL,2018-04-01,95.1 p
IMPR,MIG_CAG,NSA,I2015_NSA,NL,2018-05-01,96.0 p
IMPR,MIG_CAG,NSA,I2015_NSA,NL,2018-06-01,96.0 p
IMPR,MIG_CAG,NSA,I2015_NSA,NL,2018-07-01,95.6 p
IMPR,MIG_CAG,NSA,I2015_NSA,NL,2018-08-01,96.1 p
IMPR,MIG_CAG,NSA,I2015_NSA,NL,2018-09-01,: 
IMPR,MIG_CAG,NSA,I2015_NSA,NO,2017-10-01,: c
IMPR,MIG_CAG,NSA,I2015_NSA,NO,2017-11-01,: c
IMPR,MIG_CAG,NSA,I2015_NSA,NO,2017-12-01,: c
IMPR,MIG_CAG,NSA,I2015_NSA,NO,2018-01-01,: c
IMPR,MIG_CAG,NSA,I2015_NSA,NO,2018-02-01,: c
IMPR,MIG_CAG,NSA,I2015_NSA,NO,2018-03-01,: c
IMPR,MIG_CAG,NSA,I2015_NSA,NO,2018-04-01,: c
IMPR,MIG_CAG,NSA,I2015_NSA,NO,2018-05-01,: c
IMPR,MIG_CAG,NSA,I2015_NSA,NO,2018-06-01,: c
IMPR,MIG_CAG,NSA,I2015_NSA,NO,2018-07-01,: c
IMPR,MIG_CAG,NSA,I2015_NSA,NO,2018-08-01,: c
IMPR,MIG_CAG,NSA,I2015_NSA,NO,2018-09-01,: c
IMPR,MIG_CAG,NSA,I2015_NSA,SE,2017-10-01,99.0 
IMPR,MIG_CAG,NSA,I2015_NSA,SE,2017-11-01,99.4 
IMPR,MIG_CAG,NSA,I2015_NSA,SE,2017-12-01,101.5 
IMPR,MIG_CAG,NSA,I2015_NSA,SE,2018-01-01,101.4 
IMPR,MIG_CAG,NSA,I2015_NSA,SE,2018-02-01,100.7 
IMPR,MIG_CAG,NSA,I2015_NSA,SE,2018-03-01,102.1 
IMPR,MIG_CAG,NSA,I2015_NSA,SE,2018-04-01,102.7 
IMPR,MIG_CAG,NSA,I2015_NSA,SE,2018-05-01,104.6 
IMPR,MIG_CAG,NSA,I2015_NSA,SE,2018-06-01,104.7 
IMPR,MIG_CAG,NSA,I2015_NSA,SE,2018-07-01,105.5 
IMPR,MIG_CAG,NSA,I2015_NSA,SE,2018-08-01,105.0 
IMPR,MIG_CAG,NSA,I2015_NSA,SE,2018-09-01,: 
IMPR,MIG_CAG,NSA,I2015_NSA,SI,2017-10-01,100.2 
IMPR,MIG_CAG,NSA,I2015_NSA,SI,2017-11-01,100.1 
IMPR,MIG_CAG,NSA,I2015_NSA,SI,2017-12-01,100.5 
IMPR,MIG_CAG,NSA,I2015_NSA,SI,2018-01-01,99.5 
IMPR,MIG_CAG,NSA,I2015_NSA,SI,2018-02-01,100.1 
IMPR,MIG_CAG,NSA,I2015_NSA,SI,2018-03-01,100.1 
IMPR,MIG_CAG,NSA,I2015_NSA,SI,2018-04-01,99.8 
IMPR,MIG_CAG,NSA,I2015_NSA,SI,2018-05-01,100.0 
IMPR,MIG_CAG,NSA,I2015_NSA,SI,2018-06-01,100.1 
IMPR,MIG_CAG,NSA,I2015_NSA,SI,2018-07-01,100.2 
IMPR,MIG_CAG,NSA,I2015_NSA,SI,2018-08-01,100.7 
IMPR,MIG_CAG,NSA,I2015_NSA,SI,2018-09-01,: 
IMPR,MIG_CAG,NSA,I2015_NSA,SK,2017-10-01,92.5 
IMPR,MIG_CAG,NSA,I2015_NSA,SK,2017-11-01,92.5 
IMPR,MIG_CAG,NSA,I2015_NSA,SK,2017-12-01,92.1 
IMPR,MIG_CAG,NSA,I2015_NSA,SK,2018-01-01,98.8 
IMPR,MIG_CAG,NSA,I2015_NSA,SK,2018-02-01,98.8 
IMPR,MIG_CAG,NSA,I2015_NSA,SK,2018-03-01,98.2 
IMPR,MIG_CAG,NSA,I2015_NSA,SK,2018-04-01,98.5 
IMPR,MIG_CAG,NSA,I2015_NSA,SK,2018-05-01,99.1 
IMPR,MIG_CAG,NSA,I2015_NSA,SK,2018-06-01,99.3 
IMPR,MIG_CAG,NSA,I2015_NSA,SK,2018-07-01,99.4 
IMPR,MIG_CAG,NSA,I2015_NSA,SK,2018-08-01,: 
IMPR,MIG_CAG,NSA,I2015_NSA,SK,2018-09-01,: 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,CH,2017-10-01,1.9 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,CH,2017-11-01,2.3 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,CH,2017-12-01,2.5 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,CH,2018-01-01,2.3 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,CH,2018-02-01,2.4 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,CH,2018-03-01,2.0 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,CH,2018-04-01,3.5 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,CH,2018-05-01,3.4 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,CH,2018-06-01,2.7 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,CH,2018-07-01,2.3 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,CH,2018-08-01,2.4 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,CH,2018-09-01,2.0 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,DE,2017-10-01,-0.9 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,DE,2017-11-01,-1.0 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,DE,2017-12-01,-1.2 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,DE,2018-01-01,-1.4 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,DE,2018-02-01,-1.3 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,DE,2018-03-01,-1.5 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,DE,2018-04-01,-1.3 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,DE,2018-05-01,-0.7 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,DE,2018-06-01,-0.3 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,DE,2018-07-01,-0.2 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,DE,2018-08-01,0.2 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,DE,2018-09-01,: 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,DK,2017-10-01,-0.8 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,DK,2017-11-01,-0.8 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,DK,2017-12-01,-1.4 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,DK,2018-01-01,-2.0 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,DK,2018-02-01,-2.2 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,DK,2018-03-01,-2.1 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,DK,2018-04-01,-1.3 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,DK,2018-05-01,-1.9 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,DK,2018-06-01,-0.6 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,DK,2018-07-01,-0.5 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,DK,2018-08-01,0.1 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,DK,2018-09-01,0.7 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EA19,2017-10-01,-0.7 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EA19,2017-11-01,-1.0 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EA19,2017-12-01,-1.3 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EA19,2018-01-01,-0.8 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EA19,2018-02-01,-1.0 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EA19,2018-03-01,-0.9 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EA19,2018-04-01,-0.9 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EA19,2018-05-01,-0.4 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EA19,2018-06-01,-0.2 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EA19,2018-07-01,0.0 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EA19,2018-08-01,: 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EA19,2018-09-01,: 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EE,2017-10-01,0.6 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EE,2017-11-01,0.3 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EE,2017-12-01,0.1 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EE,2018-01-01,-0.6 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EE,2018-02-01,-0.1 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EE,2018-03-01,0.0 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EE,2018-04-01,0.0 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EE,2018-05-01,0.1 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EE,2018-06-01,0.0 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EE,2018-07-01,0.4 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EE,2018-08-01,0.5 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EE,2018-09-01,0.6 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EL,2017-10-01,0.6 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EL,2017-11-01,0.6 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EL,2017-12-01,0.6 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EL,2018-01-01,0.6 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EL,2018-02-01,0.1 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EL,2018-03-01,0.3 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EL,2018-04-01,0.3 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EL,2018-05-01,0.3 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EL,2018-06-01,0.0 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EL,2018-07-01,0.0 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EL,2018-08-01,0.1 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,EL,2018-09-01,: 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,ES,2017-10-01,-0.5 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,ES,2017-11-01,-0.4 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,ES,2017-12-01,-0.9 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,ES,2018-01-01,-0.9 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,ES,2018-02-01,-1.0 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,ES,2018-03-01,-1.0 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,ES,2018-04-01,-1.0 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,ES,2018-05-01,-0.4 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,ES,2018-06-01,-0.2 p
IMPR,MIG_CAG,NSA,PCH_M12_NSA,ES,2018-07-01,0.1 p
IMPR,MIG_CAG,NSA,PCH_M12_NSA,ES,2018-08-01,0.3 p
IMPR,MIG_CAG,NSA,PCH_M12_NSA,ES,2018-09-01,: 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,FI,2017-10-01,0.5 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,FI,2017-11-01,0.4 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,FI,2017-12-01,0.2 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,FI,2018-01-01,0.1 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,FI,2018-02-01,0.0 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,FI,2018-03-01,-0.3 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,FI,2018-04-01,-0.5 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,FI,2018-05-01,0.4 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,FI,2018-06-01,0.0 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,FI,2018-07-01,-0.1 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,FI,2018-08-01,0.3 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,FI,2018-09-01,: 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,FR,2017-10-01,0.4 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,FR,2017-11-01,0.1 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,FR,2017-12-01,-0.3 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,FR,2018-01-01,-0.2 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,FR,2018-02-01,-0.3 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,FR,2018-03-01,-0.4 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,FR,2018-04-01,-0.4 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,FR,2018-05-01,-0.2 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,FR,2018-06-01,0.2 p
IMPR,MIG_CAG,NSA,PCH_M12_NSA,FR,2018-07-01,0.5 p
IMPR,MIG_CAG,NSA,PCH_M12_NSA,FR,2018-08-01,0.4 p
IMPR,MIG_CAG,NSA,PCH_M12_NSA,FR,2018-09-01,: 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,IT,2017-10-01,0.1 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,IT,2017-11-01,0.1 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,IT,2017-12-01,0.0 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,IT,2018-01-01,0.2 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,IT,2018-02-01,0.4 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,IT,2018-03-01,0.3 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,IT,2018-04-01,0.2 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,IT,2018-05-01,-0.1 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,IT,2018-06-01,-0.1 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,IT,2018-07-01,0.5 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,IT,2018-08-01,0.6 p
IMPR,MIG_CAG,NSA,PCH_M12_NSA,IT,2018-09-01,: 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,LT,2017-10-01,0.6 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,LT,2017-11-01,-0.2 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,LT,2017-12-01,0.3 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,LT,2018-01-01,-0.9 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,LT,2018-02-01,-0.8 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,LT,2018-03-01,-1.5 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,LT,2018-04-01,-0.6 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,LT,2018-05-01,-1.1 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,LT,2018-06-01,-1.8 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,LT,2018-07-01,-1.2 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,LT,2018-08-01,: 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,LT,2018-09-01,: 
IMPR,MIG_CAG,NSA,PCH_M12_NSA,LV,2017-10-01,-1.6 
