na_item,unit,geo\time,date,value
RLPR_PER,I10,BE,2015-01-01,102.4 
RLPR_PER,I10,BE,2016-01-01,102.6 
RLPR_PER,I10,BE,2017-01-01,102.9 
RLPR_PER,I10,BG,1995-01-01,71.8 
RLPR_PER,I10,BG,1996-01-01,76.3 
RLPR_PER,I10,BG,1997-01-01,65.3 
RLPR_PER,I10,BG,1998-01-01,69.2 
RLPR_PER,I10,BG,1999-01-01,66.2 
RLPR_PER,I10,BG,2000-01-01,71.0 
RLPR_PER,I10,BG,2001-01-01,74.3 
RLPR_PER,I10,BG,2002-01-01,78.5 
RLPR_PER,I10,BG,2003-01-01,80.2 
RLPR_PER,I10,BG,2004-01-01,83.2 
RLPR_PER,I10,BG,2005-01-01,86.8 
RLPR_PER,I10,BG,2006-01-01,89.7 
RLPR_PER,I10,BG,2007-01-01,93.4 
RLPR_PER,I10,BG,2008-01-01,96.7 
RLPR_PER,I10,BG,2009-01-01,94.9 
RLPR_PER,I10,BG,2010-01-01,100.0 
RLPR_PER,I10,BG,2011-01-01,104.2 
RLPR_PER,I10,BG,2012-01-01,106.9 p
RLPR_PER,I10,BG,2013-01-01,107.9 p
RLPR_PER,I10,BG,2014-01-01,109.5 p
RLPR_PER,I10,BG,2015-01-01,112.9 p
RLPR_PER,I10,BG,2016-01-01,116.8 p
RLPR_PER,I10,BG,2017-01-01,119.1 p
RLPR_PER,I10,CY,1995-01-01,80.9 
RLPR_PER,I10,CY,1996-01-01,81.5 
RLPR_PER,I10,CY,1997-01-01,83.2 
RLPR_PER,I10,CY,1998-01-01,86.9 
RLPR_PER,I10,CY,1999-01-01,89.6 
RLPR_PER,I10,CY,2000-01-01,93.4 
RLPR_PER,I10,CY,2001-01-01,95.0 
RLPR_PER,I10,CY,2002-01-01,96.5 
RLPR_PER,I10,CY,2003-01-01,95.6 
RLPR_PER,I10,CY,2004-01-01,96.6 
RLPR_PER,I10,CY,2005-01-01,97.7 
RLPR_PER,I10,CY,2006-01-01,100.5 
RLPR_PER,I10,CY,2007-01-01,101.1 
RLPR_PER,I10,CY,2008-01-01,101.2 
RLPR_PER,I10,CY,2009-01-01,99.2 
RLPR_PER,I10,CY,2010-01-01,100.0 
RLPR_PER,I10,CY,2011-01-01,100.4 
RLPR_PER,I10,CY,2012-01-01,100.7 
RLPR_PER,I10,CY,2013-01-01,100.8 
RLPR_PER,I10,CY,2014-01-01,101.4 
RLPR_PER,I10,CY,2015-01-01,101.8 
RLPR_PER,I10,CY,2016-01-01,102.1 p
RLPR_PER,I10,CY,2017-01-01,102.4 p
RLPR_PER,I10,CZ,1995-01-01,66.4 
RLPR_PER,I10,CZ,1996-01-01,68.8 
RLPR_PER,I10,CZ,1997-01-01,68.9 
RLPR_PER,I10,CZ,1998-01-01,69.9 
RLPR_PER,I10,CZ,1999-01-01,72.4 
RLPR_PER,I10,CZ,2000-01-01,76.2 
RLPR_PER,I10,CZ,2001-01-01,78.6 
RLPR_PER,I10,CZ,2002-01-01,79.4 
RLPR_PER,I10,CZ,2003-01-01,82.9 
RLPR_PER,I10,CZ,2004-01-01,87.1 
RLPR_PER,I10,CZ,2005-01-01,91.1 
RLPR_PER,I10,CZ,2006-01-01,96.0 
RLPR_PER,I10,CZ,2007-01-01,99.3 
RLPR_PER,I10,CZ,2008-01-01,99.8 
RLPR_PER,I10,CZ,2009-01-01,96.8 
RLPR_PER,I10,CZ,2010-01-01,100.0 
RLPR_PER,I10,CZ,2011-01-01,102.1 
RLPR_PER,I10,CZ,2012-01-01,100.8 
RLPR_PER,I10,CZ,2013-01-01,100.0 
RLPR_PER,I10,CZ,2014-01-01,102.2 
RLPR_PER,I10,CZ,2015-01-01,106.1 
RLPR_PER,I10,CZ,2016-01-01,107.0 
RLPR_PER,I10,CZ,2017-01-01,109.8 
RLPR_PER,I10,DE,1995-01-01,89.8 
RLPR_PER,I10,DE,1996-01-01,90.6 
RLPR_PER,I10,DE,1997-01-01,92.3 
RLPR_PER,I10,DE,1998-01-01,93.0 
RLPR_PER,I10,DE,1999-01-01,93.3 
RLPR_PER,I10,DE,2000-01-01,93.9 
