indic_nrg,unit,geotime,date,value
B_101700,MTOE,SI,2010-01-01,5
B_101700,MTOE,SI,2011-01-01,5
B_101700,MTOE,SI,2012-01-01,4
B_101700,MTOE,SI,2013-01-01,4
B_101700,MTOE,SI,2014-01-01,4
B_101700,MTOE,SI,2015-01-01,4
B_101700,MTOE,SI,2016-01-01,4
B_101700,MTOE,SK,1990-01-01,15
B_101700,MTOE,SK,1991-01-01,13
B_101700,MTOE,SK,1992-01-01,12
B_101700,MTOE,SK,1993-01-01,11
B_101700,MTOE,SK,1994-01-01,11
B_101700,MTOE,SK,1995-01-01,11
B_101700,MTOE,SK,1996-01-01,11
B_101700,MTOE,SK,1997-01-01,11
B_101700,MTOE,SK,1998-01-01,11
B_101700,MTOE,SK,1999-01-01,10
B_101700,MTOE,SK,2000-01-01,11
B_101700,MTOE,SK,2001-01-01,11
B_101700,MTOE,SK,2002-01-01,11
B_101700,MTOE,SK,2003-01-01,11
B_101700,MTOE,SK,2004-01-01,11
B_101700,MTOE,SK,2005-01-01,11
B_101700,MTOE,SK,2006-01-01,11
B_101700,MTOE,SK,2007-01-01,11
B_101700,MTOE,SK,2008-01-01,11
B_101700,MTOE,SK,2009-01-01,10
B_101700,MTOE,SK,2010-01-01,11
B_101700,MTOE,SK,2011-01-01,10
B_101700,MTOE,SK,2012-01-01,10
B_101700,MTOE,SK,2013-01-01,10
B_101700,MTOE,SK,2014-01-01,10
B_101700,MTOE,SK,2015-01-01,10
B_101700,MTOE,SK,2016-01-01,10
B_101700,MTOE,TR,1990-01-01,39
B_101700,MTOE,TR,1991-01-01,39
B_101700,MTOE,TR,1992-01-01,40
B_101700,MTOE,TR,1993-01-01,43
B_101700,MTOE,TR,1994-01-01,41
B_101700,MTOE,TR,1995-01-01,45
B_101700,MTOE,TR,1996-01-01,49
B_101700,MTOE,TR,1997-01-01,51
B_101700,MTOE,TR,1998-01-01,50
B_101700,MTOE,TR,1999-01-01,50
B_101700,MTOE,TR,2000-01-01,56
B_101700,MTOE,TR,2001-01-01,50
B_101700,MTOE,TR,2002-01-01,55
B_101700,MTOE,TR,2003-01-01,59
B_101700,MTOE,TR,2004-01-01,61
B_101700,MTOE,TR,2005-01-01,63
B_101700,MTOE,TR,2006-01-01,69
B_101700,MTOE,TR,2007-01-01,73
B_101700,MTOE,TR,2008-01-01,71
B_101700,MTOE,TR,2009-01-01,70
B_101700,MTOE,TR,2010-01-01,74
B_101700,MTOE,TR,2011-01-01,79
B_101700,MTOE,TR,2012-01-01,83
B_101700,MTOE,TR,2013-01-01,82
B_101700,MTOE,TR,2014-01-01,85
B_101700,MTOE,TR,2015-01-01,92
B_101700,MTOE,TR,2016-01-01,96
B_101700,MTOE,UK,1990-01-01,136
B_101700,MTOE,UK,1991-01-01,142
B_101700,MTOE,UK,1992-01-01,140
B_101700,MTOE,UK,1993-01-01,142
B_101700,MTOE,UK,1994-01-01,142
B_101700,MTOE,UK,1995-01-01,142
B_101700,MTOE,UK,1996-01-01,150
B_101700,MTOE,UK,1997-01-01,147
B_101700,MTOE,UK,1998-01-01,148
B_101700,MTOE,UK,1999-01-01,151
B_101700,MTOE,UK,2000-01-01,153
B_101700,MTOE,UK,2001-01-01,153
B_101700,MTOE,UK,2002-01-01,149
B_101700,MTOE,UK,2003-01-01,151
B_101700,MTOE,UK,2004-01-01,153
B_101700,MTOE,UK,2005-01-01,152
B_101700,MTOE,UK,2006-01-01,150
B_101700,MTOE,UK,2007-01-01,148
B_101700,MTOE,UK,2008-01-01,148
B_101700,MTOE,UK,2009-01-01,137
B_101700,MTOE,UK,2010-01-01,143
B_101700,MTOE,UK,2011-01-01,132
B_101700,MTOE,UK,2012-01-01,135
B_101700,MTOE,UK,2013-01-01,136
B_101700,MTOE,UK,2014-01-01,130
B_101700,MTOE,UK,2015-01-01,132
B_101700,MTOE,UK,2016-01-01,133
B_101700,MTOE,XK,1990-01-01,
B_101700,MTOE,XK,1991-01-01,
B_101700,MTOE,XK,1992-01-01,
B_101700,MTOE,XK,1993-01-01,
B_101700,MTOE,XK,1994-01-01,
B_101700,MTOE,XK,1995-01-01,
B_101700,MTOE,XK,1996-01-01,
B_101700,MTOE,XK,1997-01-01,
B_101700,MTOE,XK,1998-01-01,
B_101700,MTOE,XK,1999-01-01,
B_101700,MTOE,XK,2000-01-01,0
B_101700,MTOE,XK,2001-01-01,0
B_101700,MTOE,XK,2002-01-01,0
B_101700,MTOE,XK,2003-01-01,0
B_101700,MTOE,XK,2004-01-01,0
B_101700,MTOE,XK,2005-01-01,1
B_101700,MTOE,XK,2006-01-01,1
B_101700,MTOE,XK,2007-01-01,1
B_101700,MTOE,XK,2008-01-01,1
B_101700,MTOE,XK,2009-01-01,1
B_101700,MTOE,XK,2010-01-01,1
B_101700,MTOE,XK,2011-01-01,1
B_101700,MTOE,XK,2012-01-01,1
B_101700,MTOE,XK,2013-01-01,1
B_101700,MTOE,XK,2014-01-01,1
B_101700,MTOE,XK,2015-01-01,1
B_101700,MTOE,XK,2016-01-01,1
B_101700,PC_DT,AL,1990-01-01,
B_101700,PC_DT,AL,1991-01-01,
B_101700,PC_DT,AL,1992-01-01,
B_101700,PC_DT,AL,1993-01-01,
B_101700,PC_DT,AL,1994-01-01,
B_101700,PC_DT,AL,1995-01-01,
B_101700,PC_DT,AL,1996-01-01,
B_101700,PC_DT,AL,1997-01-01,
B_101700,PC_DT,AL,1998-01-01,
B_101700,PC_DT,AL,1999-01-01,
B_101700,PC_DT,AL,2000-01-01,
B_101700,PC_DT,AL,2001-01-01,
B_101700,PC_DT,AL,2002-01-01,
B_101700,PC_DT,AL,2003-01-01,
B_101700,PC_DT,AL,2004-01-01,
B_101700,PC_DT,AL,2005-01-01,
B_101700,PC_DT,AL,2006-01-01,
B_101700,PC_DT,AL,2007-01-01,
B_101700,PC_DT,AL,2008-01-01,
B_101700,PC_DT,AL,2009-01-01,
B_101700,PC_DT,AL,2010-01-01,
B_101700,PC_DT,AL,2011-01-01,
B_101700,PC_DT,AL,2012-01-01,
B_101700,PC_DT,AL,2013-01-01,
B_101700,PC_DT,AL,2014-01-01,
B_101700,PC_DT,AL,2015-01-01,
B_101700,PC_DT,AL,2016-01-01,
B_101700,PC_DT,AT,1990-01-01,
B_101700,PC_DT,AT,1991-01-01,
B_101700,PC_DT,AT,1992-01-01,
B_101700,PC_DT,AT,1993-01-01,
B_101700,PC_DT,AT,1994-01-01,
B_101700,PC_DT,AT,1995-01-01,
B_101700,PC_DT,AT,1996-01-01,
B_101700,PC_DT,AT,1997-01-01,
B_101700,PC_DT,AT,1998-01-01,
B_101700,PC_DT,AT,1999-01-01,
B_101700,PC_DT,AT,2000-01-01,
B_101700,PC_DT,AT,2001-01-01,
B_101700,PC_DT,AT,2002-01-01,
B_101700,PC_DT,AT,2003-01-01,
B_101700,PC_DT,AT,2004-01-01,
B_101700,PC_DT,AT,2005-01-01,
B_101700,PC_DT,AT,2006-01-01,
B_101700,PC_DT,AT,2007-01-01,
B_101700,PC_DT,AT,2008-01-01,
B_101700,PC_DT,AT,2009-01-01,
B_101700,PC_DT,AT,2010-01-01,
B_101700,PC_DT,AT,2011-01-01,
B_101700,PC_DT,AT,2012-01-01,
B_101700,PC_DT,AT,2013-01-01,
B_101700,PC_DT,AT,2014-01-01,
B_101700,PC_DT,AT,2015-01-01,
B_101700,PC_DT,AT,2016-01-01,
B_101700,PC_DT,BA,1990-01-01,
B_101700,PC_DT,BA,1991-01-01,
B_101700,PC_DT,BA,1992-01-01,
B_101700,PC_DT,BA,1993-01-01,
B_101700,PC_DT,BA,1994-01-01,
B_101700,PC_DT,BA,1995-01-01,
B_101700,PC_DT,BA,1996-01-01,
B_101700,PC_DT,BA,1997-01-01,
B_101700,PC_DT,BA,1998-01-01,
B_101700,PC_DT,BA,1999-01-01,
B_101700,PC_DT,BA,2000-01-01,
B_101700,PC_DT,BA,2001-01-01,
B_101700,PC_DT,BA,2002-01-01,
B_101700,PC_DT,BA,2003-01-01,
B_101700,PC_DT,BA,2004-01-01,
B_101700,PC_DT,BA,2005-01-01,
B_101700,PC_DT,BA,2006-01-01,
B_101700,PC_DT,BA,2007-01-01,
B_101700,PC_DT,BA,2008-01-01,
B_101700,PC_DT,BA,2009-01-01,
B_101700,PC_DT,BA,2010-01-01,
B_101700,PC_DT,BA,2011-01-01,
B_101700,PC_DT,BA,2012-01-01,
B_101700,PC_DT,BA,2013-01-01,
B_101700,PC_DT,BA,2014-01-01,
B_101700,PC_DT,BA,2015-01-01,
B_101700,PC_DT,BA,2016-01-01,
B_101700,PC_DT,BE,1990-01-01,
B_101700,PC_DT,BE,1991-01-01,
B_101700,PC_DT,BE,1992-01-01,
B_101700,PC_DT,BE,1993-01-01,
B_101700,PC_DT,BE,1994-01-01,
B_101700,PC_DT,BE,1995-01-01,
B_101700,PC_DT,BE,1996-01-01,
B_101700,PC_DT,BE,1997-01-01,
B_101700,PC_DT,BE,1998-01-01,
B_101700,PC_DT,BE,1999-01-01,
B_101700,PC_DT,BE,2000-01-01,
B_101700,PC_DT,BE,2001-01-01,
B_101700,PC_DT,BE,2002-01-01,
B_101700,PC_DT,BE,2003-01-01,
B_101700,PC_DT,BE,2004-01-01,
B_101700,PC_DT,BE,2005-01-01,
B_101700,PC_DT,BE,2006-01-01,
B_101700,PC_DT,BE,2007-01-01,
B_101700,PC_DT,BE,2008-01-01,
B_101700,PC_DT,BE,2009-01-01,
B_101700,PC_DT,BE,2010-01-01,
B_101700,PC_DT,BE,2011-01-01,
B_101700,PC_DT,BE,2012-01-01,
B_101700,PC_DT,BE,2013-01-01,
B_101700,PC_DT,BE,2014-01-01,
B_101700,PC_DT,BE,2015-01-01,
B_101700,PC_DT,BE,2016-01-01,
B_101700,PC_DT,BG,1990-01-01,
B_101700,PC_DT,BG,1991-01-01,
B_101700,PC_DT,BG,1992-01-01,
B_101700,PC_DT,BG,1993-01-01,
B_101700,PC_DT,BG,1994-01-01,
B_101700,PC_DT,BG,1995-01-01,
B_101700,PC_DT,BG,1996-01-01,
B_101700,PC_DT,BG,1997-01-01,
B_101700,PC_DT,BG,1998-01-01,
B_101700,PC_DT,BG,1999-01-01,
B_101700,PC_DT,BG,2000-01-01,
B_101700,PC_DT,BG,2001-01-01,
B_101700,PC_DT,BG,2002-01-01,
B_101700,PC_DT,BG,2003-01-01,
B_101700,PC_DT,BG,2004-01-01,
B_101700,PC_DT,BG,2005-01-01,
B_101700,PC_DT,BG,2006-01-01,
B_101700,PC_DT,BG,2007-01-01,
B_101700,PC_DT,BG,2008-01-01,
B_101700,PC_DT,BG,2009-01-01,
B_101700,PC_DT,BG,2010-01-01,
B_101700,PC_DT,BG,2011-01-01,
B_101700,PC_DT,BG,2012-01-01,
B_101700,PC_DT,BG,2013-01-01,
B_101700,PC_DT,BG,2014-01-01,
B_101700,PC_DT,BG,2015-01-01,
B_101700,PC_DT,BG,2016-01-01,
B_101700,PC_DT,CY,1990-01-01,
B_101700,PC_DT,CY,1991-01-01,
B_101700,PC_DT,CY,1992-01-01,
B_101700,PC_DT,CY,1993-01-01,
B_101700,PC_DT,CY,1994-01-01,
B_101700,PC_DT,CY,1995-01-01,
B_101700,PC_DT,CY,1996-01-01,
B_101700,PC_DT,CY,1997-01-01,
B_101700,PC_DT,CY,1998-01-01,
B_101700,PC_DT,CY,1999-01-01,
B_101700,PC_DT,CY,2000-01-01,
B_101700,PC_DT,CY,2001-01-01,
B_101700,PC_DT,CY,2002-01-01,
B_101700,PC_DT,CY,2003-01-01,
B_101700,PC_DT,CY,2004-01-01,
B_101700,PC_DT,CY,2005-01-01,
B_101700,PC_DT,CY,2006-01-01,
B_101700,PC_DT,CY,2007-01-01,
B_101700,PC_DT,CY,2008-01-01,
B_101700,PC_DT,CY,2009-01-01,
B_101700,PC_DT,CY,2010-01-01,
B_101700,PC_DT,CY,2011-01-01,
B_101700,PC_DT,CY,2012-01-01,
B_101700,PC_DT,CY,2013-01-01,
B_101700,PC_DT,CY,2014-01-01,
B_101700,PC_DT,CY,2015-01-01,
B_101700,PC_DT,CY,2016-01-01,
B_101700,PC_DT,CZ,1990-01-01,
B_101700,PC_DT,CZ,1991-01-01,
B_101700,PC_DT,CZ,1992-01-01,
B_101700,PC_DT,CZ,1993-01-01,
B_101700,PC_DT,CZ,1994-01-01,
B_101700,PC_DT,CZ,1995-01-01,
B_101700,PC_DT,CZ,1996-01-01,
B_101700,PC_DT,CZ,1997-01-01,
B_101700,PC_DT,CZ,1998-01-01,
B_101700,PC_DT,CZ,1999-01-01,
B_101700,PC_DT,CZ,2000-01-01,
B_101700,PC_DT,CZ,2001-01-01,
B_101700,PC_DT,CZ,2002-01-01,
B_101700,PC_DT,CZ,2003-01-01,
B_101700,PC_DT,CZ,2004-01-01,
B_101700,PC_DT,CZ,2005-01-01,
B_101700,PC_DT,CZ,2006-01-01,
B_101700,PC_DT,CZ,2007-01-01,
B_101700,PC_DT,CZ,2008-01-01,
B_101700,PC_DT,CZ,2009-01-01,
B_101700,PC_DT,CZ,2010-01-01,
B_101700,PC_DT,CZ,2011-01-01,
B_101700,PC_DT,CZ,2012-01-01,
B_101700,PC_DT,CZ,2013-01-01,
B_101700,PC_DT,CZ,2014-01-01,
B_101700,PC_DT,CZ,2015-01-01,
B_101700,PC_DT,CZ,2016-01-01,
B_101700,PC_DT,DE,1990-01-01,
B_101700,PC_DT,DE,1991-01-01,
B_101700,PC_DT,DE,1992-01-01,
B_101700,PC_DT,DE,1993-01-01,
B_101700,PC_DT,DE,1994-01-01,
B_101700,PC_DT,DE,1995-01-01,
B_101700,PC_DT,DE,1996-01-01,
B_101700,PC_DT,DE,1997-01-01,
B_101700,PC_DT,DE,1998-01-01,
B_101700,PC_DT,DE,1999-01-01,
B_101700,PC_DT,DE,2000-01-01,
B_101700,PC_DT,DE,2001-01-01,
B_101700,PC_DT,DE,2002-01-01,
B_101700,PC_DT,DE,2003-01-01,
B_101700,PC_DT,DE,2004-01-01,
B_101700,PC_DT,DE,2005-01-01,
B_101700,PC_DT,DE,2006-01-01,
B_101700,PC_DT,DE,2007-01-01,
B_101700,PC_DT,DE,2008-01-01,
B_101700,PC_DT,DE,2009-01-01,
B_101700,PC_DT,DE,2010-01-01,
B_101700,PC_DT,DE,2011-01-01,
B_101700,PC_DT,DE,2012-01-01,
B_101700,PC_DT,DE,2013-01-01,
B_101700,PC_DT,DE,2014-01-01,
B_101700,PC_DT,DE,2015-01-01,
B_101700,PC_DT,DE,2016-01-01,
B_101700,PC_DT,DK,1990-01-01,
B_101700,PC_DT,DK,1991-01-01,
B_101700,PC_DT,DK,1992-01-01,
B_101700,PC_DT,DK,1993-01-01,
B_101700,PC_DT,DK,1994-01-01,
B_101700,PC_DT,DK,1995-01-01,
B_101700,PC_DT,DK,1996-01-01,
B_101700,PC_DT,DK,1997-01-01,
B_101700,PC_DT,DK,1998-01-01,
B_101700,PC_DT,DK,1999-01-01,
B_101700,PC_DT,DK,2000-01-01,
B_101700,PC_DT,DK,2001-01-01,
B_101700,PC_DT,DK,2002-01-01,
B_101700,PC_DT,DK,2003-01-01,
B_101700,PC_DT,DK,2004-01-01,
B_101700,PC_DT,DK,2005-01-01,
B_101700,PC_DT,DK,2006-01-01,
B_101700,PC_DT,DK,2007-01-01,
B_101700,PC_DT,DK,2008-01-01,
B_101700,PC_DT,DK,2009-01-01,
B_101700,PC_DT,DK,2010-01-01,
B_101700,PC_DT,DK,2011-01-01,
B_101700,PC_DT,DK,2012-01-01,
B_101700,PC_DT,DK,2013-01-01,
B_101700,PC_DT,DK,2014-01-01,
B_101700,PC_DT,DK,2015-01-01,
B_101700,PC_DT,DK,2016-01-01,
B_101700,PC_DT,EA19,1990-01-01,
B_101700,PC_DT,EA19,1991-01-01,
B_101700,PC_DT,EA19,1992-01-01,
B_101700,PC_DT,EA19,1993-01-01,
B_101700,PC_DT,EA19,1994-01-01,
B_101700,PC_DT,EA19,1995-01-01,
B_101700,PC_DT,EA19,1996-01-01,
B_101700,PC_DT,EA19,1997-01-01,
B_101700,PC_DT,EA19,1998-01-01,
B_101700,PC_DT,EA19,1999-01-01,
B_101700,PC_DT,EA19,2000-01-01,
B_101700,PC_DT,EA19,2001-01-01,
B_101700,PC_DT,EA19,2002-01-01,
B_101700,PC_DT,EA19,2003-01-01,
B_101700,PC_DT,EA19,2004-01-01,
B_101700,PC_DT,EA19,2005-01-01,
B_101700,PC_DT,EA19,2006-01-01,
B_101700,PC_DT,EA19,2007-01-01,
B_101700,PC_DT,EA19,2008-01-01,
B_101700,PC_DT,EA19,2009-01-01,
B_101700,PC_DT,EA19,2010-01-01,
B_101700,PC_DT,EA19,2011-01-01,
B_101700,PC_DT,EA19,2012-01-01,
B_101700,PC_DT,EA19,2013-01-01,
B_101700,PC_DT,EA19,2014-01-01,
B_101700,PC_DT,EA19,2015-01-01,
B_101700,PC_DT,EA19,2016-01-01,
B_101700,PC_DT,EE,1990-01-01,
B_101700,PC_DT,EE,1991-01-01,
B_101700,PC_DT,EE,1992-01-01,
B_101700,PC_DT,EE,1993-01-01,
B_101700,PC_DT,EE,1994-01-01,
B_101700,PC_DT,EE,1995-01-01,
B_101700,PC_DT,EE,1996-01-01,
B_101700,PC_DT,EE,1997-01-01,
B_101700,PC_DT,EE,1998-01-01,
B_101700,PC_DT,EE,1999-01-01,
B_101700,PC_DT,EE,2000-01-01,
B_101700,PC_DT,EE,2001-01-01,
B_101700,PC_DT,EE,2002-01-01,
B_101700,PC_DT,EE,2003-01-01,
B_101700,PC_DT,EE,2004-01-01,
B_101700,PC_DT,EE,2005-01-01,
B_101700,PC_DT,EE,2006-01-01,
B_101700,PC_DT,EE,2007-01-01,
B_101700,PC_DT,EE,2008-01-01,
B_101700,PC_DT,EE,2009-01-01,
B_101700,PC_DT,EE,2010-01-01,
B_101700,PC_DT,EE,2011-01-01,
B_101700,PC_DT,EE,2012-01-01,
B_101700,PC_DT,EE,2013-01-01,
B_101700,PC_DT,EE,2014-01-01,
B_101700,PC_DT,EE,2015-01-01,
B_101700,PC_DT,EE,2016-01-01,
B_101700,PC_DT,EL,1990-01-01,
B_101700,PC_DT,EL,1991-01-01,
B_101700,PC_DT,EL,1992-01-01,
B_101700,PC_DT,EL,1993-01-01,
B_101700,PC_DT,EL,1994-01-01,
B_101700,PC_DT,EL,1995-01-01,
B_101700,PC_DT,EL,1996-01-01,
B_101700,PC_DT,EL,1997-01-01,
B_101700,PC_DT,EL,1998-01-01,
B_101700,PC_DT,EL,1999-01-01,
B_101700,PC_DT,EL,2000-01-01,
B_101700,PC_DT,EL,2001-01-01,
B_101700,PC_DT,EL,2002-01-01,
B_101700,PC_DT,EL,2003-01-01,
B_101700,PC_DT,EL,2004-01-01,
B_101700,PC_DT,EL,2005-01-01,
B_101700,PC_DT,EL,2006-01-01,
B_101700,PC_DT,EL,2007-01-01,
B_101700,PC_DT,EL,2008-01-01,
B_101700,PC_DT,EL,2009-01-01,
B_101700,PC_DT,EL,2010-01-01,
B_101700,PC_DT,EL,2011-01-01,
B_101700,PC_DT,EL,2012-01-01,
B_101700,PC_DT,EL,2013-01-01,
B_101700,PC_DT,EL,2014-01-01,
B_101700,PC_DT,EL,2015-01-01,
B_101700,PC_DT,EL,2016-01-01,
B_101700,PC_DT,ES,1990-01-01,
B_101700,PC_DT,ES,1991-01-01,
B_101700,PC_DT,ES,1992-01-01,
B_101700,PC_DT,ES,1993-01-01,
B_101700,PC_DT,ES,1994-01-01,
B_101700,PC_DT,ES,1995-01-01,
B_101700,PC_DT,ES,1996-01-01,
B_101700,PC_DT,ES,1997-01-01,
B_101700,PC_DT,ES,1998-01-01,
B_101700,PC_DT,ES,1999-01-01,
B_101700,PC_DT,ES,2000-01-01,
B_101700,PC_DT,ES,2001-01-01,
B_101700,PC_DT,ES,2002-01-01,
B_101700,PC_DT,ES,2003-01-01,
B_101700,PC_DT,ES,2004-01-01,
B_101700,PC_DT,ES,2005-01-01,
B_101700,PC_DT,ES,2006-01-01,
B_101700,PC_DT,ES,2007-01-01,
B_101700,PC_DT,ES,2008-01-01,
B_101700,PC_DT,ES,2009-01-01,
B_101700,PC_DT,ES,2010-01-01,
B_101700,PC_DT,ES,2011-01-01,
B_101700,PC_DT,ES,2012-01-01,
B_101700,PC_DT,ES,2013-01-01,
B_101700,PC_DT,ES,2014-01-01,
B_101700,PC_DT,ES,2015-01-01,
B_101700,PC_DT,ES,2016-01-01,
B_101700,PC_DT,EU28,1990-01-01,0
B_101700,PC_DT,EU28,1991-01-01,0
B_101700,PC_DT,EU28,1992-01-01,1
B_101700,PC_DT,EU28,1993-01-01,1
B_101700,PC_DT,EU28,1994-01-01,2
B_101700,PC_DT,EU28,1995-01-01,0
B_101700,PC_DT,EU28,1996-01-01,4
B_101700,PC_DT,EU28,1997-01-01,3
B_101700,PC_DT,EU28,1998-01-01,3
B_101700,PC_DT,EU28,1999-01-01,3
B_101700,PC_DT,EU28,2000-01-01,4
B_101700,PC_DT,EU28,2001-01-01,6
B_101700,PC_DT,EU28,2002-01-01,5
B_101700,PC_DT,EU28,2003-01-01,8
B_101700,PC_DT,EU28,2004-01-01,9
B_101700,PC_DT,EU28,2005-01-01,9
B_101700,PC_DT,EU28,2006-01-01,10
B_101700,PC_DT,EU28,2007-01-01,8
B_101700,PC_DT,EU28,2008-01-01,8
B_101700,PC_DT,EU28,2009-01-01,2
B_101700,PC_DT,EU28,2010-01-01,7
B_101700,PC_DT,EU28,2011-01-01,2
B_101700,PC_DT,EU28,2012-01-01,2
B_101700,PC_DT,EU28,2013-01-01,2
B_101700,PC_DT,EU28,2014-01-01,2
B_101700,PC_DT,EU28,2015-01-01,0
B_101700,PC_DT,EU28,2016-01-01,2
B_101700,PC_DT,FI,1990-01-01,
B_101700,PC_DT,FI,1991-01-01,
B_101700,PC_DT,FI,1992-01-01,
B_101700,PC_DT,FI,1993-01-01,
B_101700,PC_DT,FI,1994-01-01,
B_101700,PC_DT,FI,1995-01-01,
B_101700,PC_DT,FI,1996-01-01,
B_101700,PC_DT,FI,1997-01-01,
B_101700,PC_DT,FI,1998-01-01,
B_101700,PC_DT,FI,1999-01-01,
B_101700,PC_DT,FI,2000-01-01,
B_101700,PC_DT,FI,2001-01-01,
B_101700,PC_DT,FI,2002-01-01,
B_101700,PC_DT,FI,2003-01-01,
B_101700,PC_DT,FI,2004-01-01,
B_101700,PC_DT,FI,2005-01-01,
B_101700,PC_DT,FI,2006-01-01,
B_101700,PC_DT,FI,2007-01-01,
B_101700,PC_DT,FI,2008-01-01,
B_101700,PC_DT,FI,2009-01-01,
B_101700,PC_DT,FI,2010-01-01,
B_101700,PC_DT,FI,2011-01-01,
B_101700,PC_DT,FI,2012-01-01,
B_101700,PC_DT,FI,2013-01-01,
B_101700,PC_DT,FI,2014-01-01,
B_101700,PC_DT,FI,2015-01-01,
B_101700,PC_DT,FI,2016-01-01,
B_101700,PC_DT,FR,1990-01-01,
B_101700,PC_DT,FR,1991-01-01,
B_101700,PC_DT,FR,1992-01-01,
B_101700,PC_DT,FR,1993-01-01,
B_101700,PC_DT,FR,1994-01-01,
B_101700,PC_DT,FR,1995-01-01,
B_101700,PC_DT,FR,1996-01-01,
B_101700,PC_DT,FR,1997-01-01,
B_101700,PC_DT,FR,1998-01-01,
B_101700,PC_DT,FR,1999-01-01,
B_101700,PC_DT,FR,2000-01-01,
B_101700,PC_DT,FR,2001-01-01,
B_101700,PC_DT,FR,2002-01-01,
B_101700,PC_DT,FR,2003-01-01,
B_101700,PC_DT,FR,2004-01-01,
B_101700,PC_DT,FR,2005-01-01,
B_101700,PC_DT,FR,2006-01-01,
B_101700,PC_DT,FR,2007-01-01,
B_101700,PC_DT,FR,2008-01-01,
B_101700,PC_DT,FR,2009-01-01,
B_101700,PC_DT,FR,2010-01-01,
B_101700,PC_DT,FR,2011-01-01,
B_101700,PC_DT,FR,2012-01-01,
B_101700,PC_DT,FR,2013-01-01,
B_101700,PC_DT,FR,2014-01-01,
B_101700,PC_DT,FR,2015-01-01,
B_101700,PC_DT,FR,2016-01-01,
B_101700,PC_DT,HR,1990-01-01,
B_101700,PC_DT,HR,1991-01-01,
B_101700,PC_DT,HR,1992-01-01,
B_101700,PC_DT,HR,1993-01-01,
B_101700,PC_DT,HR,1994-01-01,
B_101700,PC_DT,HR,1995-01-01,
B_101700,PC_DT,HR,1996-01-01,
B_101700,PC_DT,HR,1997-01-01,
B_101700,PC_DT,HR,1998-01-01,
B_101700,PC_DT,HR,1999-01-01,
B_101700,PC_DT,HR,2000-01-01,
B_101700,PC_DT,HR,2001-01-01,
B_101700,PC_DT,HR,2002-01-01,
B_101700,PC_DT,HR,2003-01-01,
B_101700,PC_DT,HR,2004-01-01,
B_101700,PC_DT,HR,2005-01-01,
B_101700,PC_DT,HR,2006-01-01,
B_101700,PC_DT,HR,2007-01-01,
B_101700,PC_DT,HR,2008-01-01,
B_101700,PC_DT,HR,2009-01-01,
B_101700,PC_DT,HR,2010-01-01,
B_101700,PC_DT,HR,2011-01-01,
B_101700,PC_DT,HR,2012-01-01,
B_101700,PC_DT,HR,2013-01-01,
B_101700,PC_DT,HR,2014-01-01,
B_101700,PC_DT,HR,2015-01-01,
B_101700,PC_DT,HR,2016-01-01,
B_101700,PC_DT,HU,1990-01-01,
B_101700,PC_DT,HU,1991-01-01,
B_101700,PC_DT,HU,1992-01-01,
B_101700,PC_DT,HU,1993-01-01,
B_101700,PC_DT,HU,1994-01-01,
B_101700,PC_DT,HU,1995-01-01,
B_101700,PC_DT,HU,1996-01-01,
B_101700,PC_DT,HU,1997-01-01,
B_101700,PC_DT,HU,1998-01-01,
B_101700,PC_DT,HU,1999-01-01,
B_101700,PC_DT,HU,2000-01-01,
B_101700,PC_DT,HU,2001-01-01,
B_101700,PC_DT,HU,2002-01-01,
B_101700,PC_DT,HU,2003-01-01,
B_101700,PC_DT,HU,2004-01-01,
B_101700,PC_DT,HU,2005-01-01,
B_101700,PC_DT,HU,2006-01-01,
B_101700,PC_DT,HU,2007-01-01,
B_101700,PC_DT,HU,2008-01-01,
B_101700,PC_DT,HU,2009-01-01,
B_101700,PC_DT,HU,2010-01-01,
B_101700,PC_DT,HU,2011-01-01,
B_101700,PC_DT,HU,2012-01-01,
B_101700,PC_DT,HU,2013-01-01,
B_101700,PC_DT,HU,2014-01-01,
B_101700,PC_DT,HU,2015-01-01,
B_101700,PC_DT,HU,2016-01-01,
B_101700,PC_DT,IE,1990-01-01,
B_101700,PC_DT,IE,1991-01-01,
B_101700,PC_DT,IE,1992-01-01,
B_101700,PC_DT,IE,1993-01-01,
B_101700,PC_DT,IE,1994-01-01,
B_101700,PC_DT,IE,1995-01-01,
B_101700,PC_DT,IE,1996-01-01,
B_101700,PC_DT,IE,1997-01-01,
B_101700,PC_DT,IE,1998-01-01,
B_101700,PC_DT,IE,1999-01-01,
B_101700,PC_DT,IE,2000-01-01,
B_101700,PC_DT,IE,2001-01-01,
B_101700,PC_DT,IE,2002-01-01,
B_101700,PC_DT,IE,2003-01-01,
B_101700,PC_DT,IE,2004-01-01,
B_101700,PC_DT,IE,2005-01-01,
B_101700,PC_DT,IE,2006-01-01,
B_101700,PC_DT,IE,2007-01-01,
B_101700,PC_DT,IE,2008-01-01,
B_101700,PC_DT,IE,2009-01-01,
B_101700,PC_DT,IE,2010-01-01,
B_101700,PC_DT,IE,2011-01-01,
B_101700,PC_DT,IE,2012-01-01,
B_101700,PC_DT,IE,2013-01-01,
B_101700,PC_DT,IE,2014-01-01,
B_101700,PC_DT,IE,2015-01-01,
B_101700,PC_DT,IE,2016-01-01,
B_101700,PC_DT,IS,1990-01-01,
B_101700,PC_DT,IS,1991-01-01,
B_101700,PC_DT,IS,1992-01-01,
