unit,sex,age,isced11,geotime,date,value
PC,T,Y15-24,TOTAL,SI,2011-01-01,15.7
PC,T,Y15-24,TOTAL,SI,2012-01-01,20.6
PC,T,Y15-24,TOTAL,SI,2013-01-01,21.6
PC,T,Y15-24,TOTAL,SI,2014-01-01,20.2
PC,T,Y15-24,TOTAL,SI,2015-01-01,16.3
PC,T,Y15-24,TOTAL,SI,2016-01-01,15.2
PC,T,Y15-24,TOTAL,SI,2017-01-01,11.2
PC,T,Y15-24,TOTAL,SK,2005-01-01,30.1
PC,T,Y15-24,TOTAL,SK,2006-01-01,26.6
PC,T,Y15-24,TOTAL,SK,2007-01-01,20.3
PC,T,Y15-24,TOTAL,SK,2008-01-01,19.0
PC,T,Y15-24,TOTAL,SK,2009-01-01,27.3
PC,T,Y15-24,TOTAL,SK,2010-01-01,33.6
PC,T,Y15-24,TOTAL,SK,2011-01-01,33.4
PC,T,Y15-24,TOTAL,SK,2012-01-01,34.0
PC,T,Y15-24,TOTAL,SK,2013-01-01,33.7
PC,T,Y15-24,TOTAL,SK,2014-01-01,29.7
PC,T,Y15-24,TOTAL,SK,2015-01-01,26.5
PC,T,Y15-24,TOTAL,SK,2016-01-01,22.2
PC,T,Y15-24,TOTAL,SK,2017-01-01,18.9
PC,T,Y15-24,TOTAL,TR,2005-01-01,
PC,T,Y15-24,TOTAL,TR,2006-01-01,16.4
PC,T,Y15-24,TOTAL,TR,2007-01-01,17.2
PC,T,Y15-24,TOTAL,TR,2008-01-01,18.5
PC,T,Y15-24,TOTAL,TR,2009-01-01,22.8
PC,T,Y15-24,TOTAL,TR,2010-01-01,19.7
PC,T,Y15-24,TOTAL,TR,2011-01-01,16.7
PC,T,Y15-24,TOTAL,TR,2012-01-01,15.7
PC,T,Y15-24,TOTAL,TR,2013-01-01,16.9
PC,T,Y15-24,TOTAL,TR,2014-01-01,17.8
PC,T,Y15-24,TOTAL,TR,2015-01-01,18.5
PC,T,Y15-24,TOTAL,TR,2016-01-01,19.5
PC,T,Y15-24,TOTAL,TR,2017-01-01,20.5
PC,T,Y15-24,TOTAL,UK,2005-01-01,12.7
PC,T,Y15-24,TOTAL,UK,2006-01-01,13.9
PC,T,Y15-24,TOTAL,UK,2007-01-01,14.3
PC,T,Y15-24,TOTAL,UK,2008-01-01,15.0
PC,T,Y15-24,TOTAL,UK,2009-01-01,19.1
PC,T,Y15-24,TOTAL,UK,2010-01-01,19.9
PC,T,Y15-24,TOTAL,UK,2011-01-01,21.3
PC,T,Y15-24,TOTAL,UK,2012-01-01,21.2
PC,T,Y15-24,TOTAL,UK,2013-01-01,20.7
PC,T,Y15-24,TOTAL,UK,2014-01-01,17.0
PC,T,Y15-24,TOTAL,UK,2015-01-01,14.6
PC,T,Y15-24,TOTAL,UK,2016-01-01,13.0
PC,T,Y15-24,TOTAL,UK,2017-01-01,12.1
PC,T,Y15-74,TOTAL,AT,2005-01-01,5.6
PC,T,Y15-74,TOTAL,AT,2006-01-01,5.3
PC,T,Y15-74,TOTAL,AT,2007-01-01,4.9
PC,T,Y15-74,TOTAL,AT,2008-01-01,4.1
PC,T,Y15-74,TOTAL,AT,2009-01-01,5.3
PC,T,Y15-74,TOTAL,AT,2010-01-01,4.8
PC,T,Y15-74,TOTAL,AT,2011-01-01,4.6
PC,T,Y15-74,TOTAL,AT,2012-01-01,4.9
PC,T,Y15-74,TOTAL,AT,2013-01-01,5.4
PC,T,Y15-74,TOTAL,AT,2014-01-01,5.6
PC,T,Y15-74,TOTAL,AT,2015-01-01,5.7
PC,T,Y15-74,TOTAL,AT,2016-01-01,6.0
PC,T,Y15-74,TOTAL,AT,2017-01-01,5.5
PC,T,Y15-74,TOTAL,BE,2005-01-01,8.5
PC,T,Y15-74,TOTAL,BE,2006-01-01,8.3
PC,T,Y15-74,TOTAL,BE,2007-01-01,7.5
PC,T,Y15-74,TOTAL,BE,2008-01-01,7.0
PC,T,Y15-74,TOTAL,BE,2009-01-01,7.9
PC,T,Y15-74,TOTAL,BE,2010-01-01,8.3
PC,T,Y15-74,TOTAL,BE,2011-01-01,7.2
PC,T,Y15-74,TOTAL,BE,2012-01-01,7.6
PC,T,Y15-74,TOTAL,BE,2013-01-01,8.4
PC,T,Y15-74,TOTAL,BE,2014-01-01,8.5
PC,T,Y15-74,TOTAL,BE,2015-01-01,8.5
PC,T,Y15-74,TOTAL,BE,2016-01-01,7.8
PC,T,Y15-74,TOTAL,BE,2017-01-01,7.1
PC,T,Y15-74,TOTAL,BG,2005-01-01,10.1
PC,T,Y15-74,TOTAL,BG,2006-01-01,9.0
PC,T,Y15-74,TOTAL,BG,2007-01-01,6.9
PC,T,Y15-74,TOTAL,BG,2008-01-01,5.6
PC,T,Y15-74,TOTAL,BG,2009-01-01,6.8
PC,T,Y15-74,TOTAL,BG,2010-01-01,10.3
PC,T,Y15-74,TOTAL,BG,2011-01-01,11.3
PC,T,Y15-74,TOTAL,BG,2012-01-01,12.3
PC,T,Y15-74,TOTAL,BG,2013-01-01,13.0
PC,T,Y15-74,TOTAL,BG,2014-01-01,11.4
PC,T,Y15-74,TOTAL,BG,2015-01-01,9.2
PC,T,Y15-74,TOTAL,BG,2016-01-01,7.6
PC,T,Y15-74,TOTAL,BG,2017-01-01,6.2
PC,T,Y15-74,TOTAL,CH,2005-01-01,4.5
PC,T,Y15-74,TOTAL,CH,2006-01-01,4.0
PC,T,Y15-74,TOTAL,CH,2007-01-01,3.7
PC,T,Y15-74,TOTAL,CH,2008-01-01,3.4
PC,T,Y15-74,TOTAL,CH,2009-01-01,4.1
PC,T,Y15-74,TOTAL,CH,2010-01-01,4.8
PC,T,Y15-74,TOTAL,CH,2011-01-01,4.4
PC,T,Y15-74,TOTAL,CH,2012-01-01,4.5
PC,T,Y15-74,TOTAL,CH,2013-01-01,4.8
PC,T,Y15-74,TOTAL,CH,2014-01-01,4.9
PC,T,Y15-74,TOTAL,CH,2015-01-01,4.8
PC,T,Y15-74,TOTAL,CH,2016-01-01,5.0
PC,T,Y15-74,TOTAL,CH,2017-01-01,4.8
PC,T,Y15-74,TOTAL,CY,2005-01-01,5.3
PC,T,Y15-74,TOTAL,CY,2006-01-01,4.6
PC,T,Y15-74,TOTAL,CY,2007-01-01,3.9
PC,T,Y15-74,TOTAL,CY,2008-01-01,3.7
PC,T,Y15-74,TOTAL,CY,2009-01-01,5.4
PC,T,Y15-74,TOTAL,CY,2010-01-01,6.3
PC,T,Y15-74,TOTAL,CY,2011-01-01,7.9
PC,T,Y15-74,TOTAL,CY,2012-01-01,11.9
PC,T,Y15-74,TOTAL,CY,2013-01-01,15.9
PC,T,Y15-74,TOTAL,CY,2014-01-01,16.1
PC,T,Y15-74,TOTAL,CY,2015-01-01,15.0
PC,T,Y15-74,TOTAL,CY,2016-01-01,13.0
PC,T,Y15-74,TOTAL,CY,2017-01-01,11.1
PC,T,Y15-74,TOTAL,CZ,2005-01-01,7.9
PC,T,Y15-74,TOTAL,CZ,2006-01-01,7.2
PC,T,Y15-74,TOTAL,CZ,2007-01-01,5.3
PC,T,Y15-74,TOTAL,CZ,2008-01-01,4.4
PC,T,Y15-74,TOTAL,CZ,2009-01-01,6.7
PC,T,Y15-74,TOTAL,CZ,2010-01-01,7.3
PC,T,Y15-74,TOTAL,CZ,2011-01-01,6.7
PC,T,Y15-74,TOTAL,CZ,2012-01-01,7.0
PC,T,Y15-74,TOTAL,CZ,2013-01-01,7.0
PC,T,Y15-74,TOTAL,CZ,2014-01-01,6.1
PC,T,Y15-74,TOTAL,CZ,2015-01-01,5.1
PC,T,Y15-74,TOTAL,CZ,2016-01-01,4.0
PC,T,Y15-74,TOTAL,CZ,2017-01-01,2.9
PC,T,Y15-74,TOTAL,DE,2005-01-01,11.2
PC,T,Y15-74,TOTAL,DE,2006-01-01,10.3
PC,T,Y15-74,TOTAL,DE,2007-01-01,8.7
PC,T,Y15-74,TOTAL,DE,2008-01-01,7.5
PC,T,Y15-74,TOTAL,DE,2009-01-01,7.8
PC,T,Y15-74,TOTAL,DE,2010-01-01,7.0
PC,T,Y15-74,TOTAL,DE,2011-01-01,5.8
PC,T,Y15-74,TOTAL,DE,2012-01-01,5.4
PC,T,Y15-74,TOTAL,DE,2013-01-01,5.2
PC,T,Y15-74,TOTAL,DE,2014-01-01,5.0
PC,T,Y15-74,TOTAL,DE,2015-01-01,4.6
PC,T,Y15-74,TOTAL,DE,2016-01-01,4.1
PC,T,Y15-74,TOTAL,DE,2017-01-01,3.8
PC,T,Y15-74,TOTAL,DK,2005-01-01,4.8
PC,T,Y15-74,TOTAL,DK,2006-01-01,3.9
PC,T,Y15-74,TOTAL,DK,2007-01-01,3.8
PC,T,Y15-74,TOTAL,DK,2008-01-01,3.4
PC,T,Y15-74,TOTAL,DK,2009-01-01,6.0
PC,T,Y15-74,TOTAL,DK,2010-01-01,7.5
PC,T,Y15-74,TOTAL,DK,2011-01-01,7.6
PC,T,Y15-74,TOTAL,DK,2012-01-01,7.5
PC,T,Y15-74,TOTAL,DK,2013-01-01,7.0
PC,T,Y15-74,TOTAL,DK,2014-01-01,6.6
PC,T,Y15-74,TOTAL,DK,2015-01-01,6.2
PC,T,Y15-74,TOTAL,DK,2016-01-01,6.2
PC,T,Y15-74,TOTAL,DK,2017-01-01,5.7
PC,T,Y15-74,TOTAL,EA18,2005-01-01,9.0
PC,T,Y15-74,TOTAL,EA18,2006-01-01,8.3
PC,T,Y15-74,TOTAL,EA18,2007-01-01,7.4
PC,T,Y15-74,TOTAL,EA18,2008-01-01,7.5
PC,T,Y15-74,TOTAL,EA18,2009-01-01,9.5
PC,T,Y15-74,TOTAL,EA18,2010-01-01,10.0
PC,T,Y15-74,TOTAL,EA18,2011-01-01,10.1
PC,T,Y15-74,TOTAL,EA18,2012-01-01,11.3
PC,T,Y15-74,TOTAL,EA18,2013-01-01,12.0
PC,T,Y15-74,TOTAL,EA18,2014-01-01,11.6
PC,T,Y15-74,TOTAL,EA18,2015-01-01,10.9
PC,T,Y15-74,TOTAL,EA18,2016-01-01,10.1
PC,T,Y15-74,TOTAL,EA18,2017-01-01,9.1
PC,T,Y15-74,TOTAL,EA19,2005-01-01,9.0
PC,T,Y15-74,TOTAL,EA19,2006-01-01,8.3
PC,T,Y15-74,TOTAL,EA19,2007-01-01,7.4
PC,T,Y15-74,TOTAL,EA19,2008-01-01,7.5
PC,T,Y15-74,TOTAL,EA19,2009-01-01,9.5
PC,T,Y15-74,TOTAL,EA19,2010-01-01,10.1
PC,T,Y15-74,TOTAL,EA19,2011-01-01,10.2
PC,T,Y15-74,TOTAL,EA19,2012-01-01,11.3
PC,T,Y15-74,TOTAL,EA19,2013-01-01,12.0
PC,T,Y15-74,TOTAL,EA19,2014-01-01,11.6
PC,T,Y15-74,TOTAL,EA19,2015-01-01,10.9
PC,T,Y15-74,TOTAL,EA19,2016-01-01,10.0
PC,T,Y15-74,TOTAL,EA19,2017-01-01,9.1
PC,T,Y15-74,TOTAL,EE,2005-01-01,8.0
PC,T,Y15-74,TOTAL,EE,2006-01-01,5.9
PC,T,Y15-74,TOTAL,EE,2007-01-01,4.6
PC,T,Y15-74,TOTAL,EE,2008-01-01,5.5
PC,T,Y15-74,TOTAL,EE,2009-01-01,13.5
PC,T,Y15-74,TOTAL,EE,2010-01-01,16.7
PC,T,Y15-74,TOTAL,EE,2011-01-01,12.3
PC,T,Y15-74,TOTAL,EE,2012-01-01,10.0
PC,T,Y15-74,TOTAL,EE,2013-01-01,8.6
PC,T,Y15-74,TOTAL,EE,2014-01-01,7.4
PC,T,Y15-74,TOTAL,EE,2015-01-01,6.2
PC,T,Y15-74,TOTAL,EE,2016-01-01,6.8
PC,T,Y15-74,TOTAL,EE,2017-01-01,5.8
PC,T,Y15-74,TOTAL,EL,2005-01-01,10.0
PC,T,Y15-74,TOTAL,EL,2006-01-01,9.0
PC,T,Y15-74,TOTAL,EL,2007-01-01,8.4
PC,T,Y15-74,TOTAL,EL,2008-01-01,7.8
PC,T,Y15-74,TOTAL,EL,2009-01-01,9.6
PC,T,Y15-74,TOTAL,EL,2010-01-01,12.7
PC,T,Y15-74,TOTAL,EL,2011-01-01,17.9
PC,T,Y15-74,TOTAL,EL,2012-01-01,24.5
PC,T,Y15-74,TOTAL,EL,2013-01-01,27.5
PC,T,Y15-74,TOTAL,EL,2014-01-01,26.5
PC,T,Y15-74,TOTAL,EL,2015-01-01,24.9
PC,T,Y15-74,TOTAL,EL,2016-01-01,23.6
PC,T,Y15-74,TOTAL,EL,2017-01-01,21.5
PC,T,Y15-74,TOTAL,ES,2005-01-01,9.2
PC,T,Y15-74,TOTAL,ES,2006-01-01,8.5
PC,T,Y15-74,TOTAL,ES,2007-01-01,8.2
PC,T,Y15-74,TOTAL,ES,2008-01-01,11.3
PC,T,Y15-74,TOTAL,ES,2009-01-01,17.9
PC,T,Y15-74,TOTAL,ES,2010-01-01,19.9
PC,T,Y15-74,TOTAL,ES,2011-01-01,21.4
PC,T,Y15-74,TOTAL,ES,2012-01-01,24.8
PC,T,Y15-74,TOTAL,ES,2013-01-01,26.1
PC,T,Y15-74,TOTAL,ES,2014-01-01,24.5
PC,T,Y15-74,TOTAL,ES,2015-01-01,22.1
PC,T,Y15-74,TOTAL,ES,2016-01-01,19.6
PC,T,Y15-74,TOTAL,ES,2017-01-01,17.2
PC,T,Y15-74,TOTAL,EU27,2005-01-01,8.9
PC,T,Y15-74,TOTAL,EU27,2006-01-01,8.1
PC,T,Y15-74,TOTAL,EU27,2007-01-01,7.1
PC,T,Y15-74,TOTAL,EU27,2008-01-01,7.0
PC,T,Y15-74,TOTAL,EU27,2009-01-01,8.9
PC,T,Y15-74,TOTAL,EU27,2010-01-01,9.5
PC,T,Y15-74,TOTAL,EU27,2011-01-01,9.6
PC,T,Y15-74,TOTAL,EU27,2012-01-01,10.4
PC,T,Y15-74,TOTAL,EU27,2013-01-01,10.8
PC,T,Y15-74,TOTAL,EU27,2014-01-01,10.2
PC,T,Y15-74,TOTAL,EU27,2015-01-01,9.4
PC,T,Y15-74,TOTAL,EU27,2016-01-01,8.5
PC,T,Y15-74,TOTAL,EU27,2017-01-01,7.6
PC,T,Y15-74,TOTAL,EU28,2005-01-01,8.9
PC,T,Y15-74,TOTAL,EU28,2006-01-01,8.2
PC,T,Y15-74,TOTAL,EU28,2007-01-01,7.1
PC,T,Y15-74,TOTAL,EU28,2008-01-01,7.0
PC,T,Y15-74,TOTAL,EU28,2009-01-01,8.9
PC,T,Y15-74,TOTAL,EU28,2010-01-01,9.5
PC,T,Y15-74,TOTAL,EU28,2011-01-01,9.6
PC,T,Y15-74,TOTAL,EU28,2012-01-01,10.4
PC,T,Y15-74,TOTAL,EU28,2013-01-01,10.8
PC,T,Y15-74,TOTAL,EU28,2014-01-01,10.2
PC,T,Y15-74,TOTAL,EU28,2015-01-01,9.4
PC,T,Y15-74,TOTAL,EU28,2016-01-01,8.6
PC,T,Y15-74,TOTAL,EU28,2017-01-01,7.6
PC,T,Y15-74,TOTAL,FI,2005-01-01,8.4
PC,T,Y15-74,TOTAL,FI,2006-01-01,7.7
PC,T,Y15-74,TOTAL,FI,2007-01-01,6.9
PC,T,Y15-74,TOTAL,FI,2008-01-01,6.4
PC,T,Y15-74,TOTAL,FI,2009-01-01,8.2
PC,T,Y15-74,TOTAL,FI,2010-01-01,8.4
PC,T,Y15-74,TOTAL,FI,2011-01-01,7.8
PC,T,Y15-74,TOTAL,FI,2012-01-01,7.7
PC,T,Y15-74,TOTAL,FI,2013-01-01,8.2
PC,T,Y15-74,TOTAL,FI,2014-01-01,8.7
PC,T,Y15-74,TOTAL,FI,2015-01-01,9.4
PC,T,Y15-74,TOTAL,FI,2016-01-01,8.8
PC,T,Y15-74,TOTAL,FI,2017-01-01,8.6
PC,T,Y15-74,TOTAL,FR,2005-01-01,8.5
PC,T,Y15-74,TOTAL,FR,2006-01-01,8.5
PC,T,Y15-74,TOTAL,FR,2007-01-01,7.7
PC,T,Y15-74,TOTAL,FR,2008-01-01,7.1
PC,T,Y15-74,TOTAL,FR,2009-01-01,8.7
PC,T,Y15-74,TOTAL,FR,2010-01-01,8.9
PC,T,Y15-74,TOTAL,FR,2011-01-01,8.8
PC,T,Y15-74,TOTAL,FR,2012-01-01,9.4
PC,T,Y15-74,TOTAL,FR,2013-01-01,9.9
PC,T,Y15-74,TOTAL,FR,2014-01-01,10.3
PC,T,Y15-74,TOTAL,FR,2015-01-01,10.4
PC,T,Y15-74,TOTAL,FR,2016-01-01,10.1
PC,T,Y15-74,TOTAL,FR,2017-01-01,9.4
PC,T,Y15-74,TOTAL,HR,2005-01-01,12.7
PC,T,Y15-74,TOTAL,HR,2006-01-01,11.2
PC,T,Y15-74,TOTAL,HR,2007-01-01,9.9
PC,T,Y15-74,TOTAL,HR,2008-01-01,8.6
PC,T,Y15-74,TOTAL,HR,2009-01-01,9.2
PC,T,Y15-74,TOTAL,HR,2010-01-01,11.7
PC,T,Y15-74,TOTAL,HR,2011-01-01,13.7
PC,T,Y15-74,TOTAL,HR,2012-01-01,16.0
PC,T,Y15-74,TOTAL,HR,2013-01-01,17.3
PC,T,Y15-74,TOTAL,HR,2014-01-01,17.3
PC,T,Y15-74,TOTAL,HR,2015-01-01,16.2
PC,T,Y15-74,TOTAL,HR,2016-01-01,13.1
PC,T,Y15-74,TOTAL,HR,2017-01-01,11.2
PC,T,Y15-74,TOTAL,HU,2005-01-01,7.2
PC,T,Y15-74,TOTAL,HU,2006-01-01,7.5
PC,T,Y15-74,TOTAL,HU,2007-01-01,7.4
PC,T,Y15-74,TOTAL,HU,2008-01-01,7.8
PC,T,Y15-74,TOTAL,HU,2009-01-01,10.0
PC,T,Y15-74,TOTAL,HU,2010-01-01,11.2
PC,T,Y15-74,TOTAL,HU,2011-01-01,11.0
PC,T,Y15-74,TOTAL,HU,2012-01-01,11.0
PC,T,Y15-74,TOTAL,HU,2013-01-01,10.2
PC,T,Y15-74,TOTAL,HU,2014-01-01,7.7
PC,T,Y15-74,TOTAL,HU,2015-01-01,6.8
PC,T,Y15-74,TOTAL,HU,2016-01-01,5.1
PC,T,Y15-74,TOTAL,HU,2017-01-01,4.2
PC,T,Y15-74,TOTAL,IE,2005-01-01,4.4
PC,T,Y15-74,TOTAL,IE,2006-01-01,4.4
PC,T,Y15-74,TOTAL,IE,2007-01-01,5.0
PC,T,Y15-74,TOTAL,IE,2008-01-01,6.8
PC,T,Y15-74,TOTAL,IE,2009-01-01,12.6
PC,T,Y15-74,TOTAL,IE,2010-01-01,14.6
PC,T,Y15-74,TOTAL,IE,2011-01-01,15.4
PC,T,Y15-74,TOTAL,IE,2012-01-01,15.5
PC,T,Y15-74,TOTAL,IE,2013-01-01,13.8
PC,T,Y15-74,TOTAL,IE,2014-01-01,11.9
PC,T,Y15-74,TOTAL,IE,2015-01-01,9.9
PC,T,Y15-74,TOTAL,IE,2016-01-01,8.4
PC,T,Y15-74,TOTAL,IE,2017-01-01,6.7
PC,T,Y15-74,TOTAL,IS,2005-01-01,2.5
PC,T,Y15-74,TOTAL,IS,2006-01-01,2.8
PC,T,Y15-74,TOTAL,IS,2007-01-01,2.3
PC,T,Y15-74,TOTAL,IS,2008-01-01,2.9
PC,T,Y15-74,TOTAL,IS,2009-01-01,7.2
PC,T,Y15-74,TOTAL,IS,2010-01-01,7.6
PC,T,Y15-74,TOTAL,IS,2011-01-01,7.0
PC,T,Y15-74,TOTAL,IS,2012-01-01,6.0
PC,T,Y15-74,TOTAL,IS,2013-01-01,5.4
PC,T,Y15-74,TOTAL,IS,2014-01-01,4.9
PC,T,Y15-74,TOTAL,IS,2015-01-01,4.0
PC,T,Y15-74,TOTAL,IS,2016-01-01,3.0
PC,T,Y15-74,TOTAL,IS,2017-01-01,2.7
PC,T,Y15-74,TOTAL,IT,2005-01-01,7.7
PC,T,Y15-74,TOTAL,IT,2006-01-01,6.8
PC,T,Y15-74,TOTAL,IT,2007-01-01,6.1
PC,T,Y15-74,TOTAL,IT,2008-01-01,6.7
PC,T,Y15-74,TOTAL,IT,2009-01-01,7.8
PC,T,Y15-74,TOTAL,IT,2010-01-01,8.4
PC,T,Y15-74,TOTAL,IT,2011-01-01,8.4
PC,T,Y15-74,TOTAL,IT,2012-01-01,10.7
PC,T,Y15-74,TOTAL,IT,2013-01-01,12.2
PC,T,Y15-74,TOTAL,IT,2014-01-01,12.7
PC,T,Y15-74,TOTAL,IT,2015-01-01,11.9
PC,T,Y15-74,TOTAL,IT,2016-01-01,11.7
PC,T,Y15-74,TOTAL,IT,2017-01-01,11.2
PC,T,Y15-74,TOTAL,LT,2005-01-01,8.3
PC,T,Y15-74,TOTAL,LT,2006-01-01,5.8
PC,T,Y15-74,TOTAL,LT,2007-01-01,4.3
PC,T,Y15-74,TOTAL,LT,2008-01-01,5.8
PC,T,Y15-74,TOTAL,LT,2009-01-01,13.8
PC,T,Y15-74,TOTAL,LT,2010-01-01,17.8
PC,T,Y15-74,TOTAL,LT,2011-01-01,15.4
PC,T,Y15-74,TOTAL,LT,2012-01-01,13.4
PC,T,Y15-74,TOTAL,LT,2013-01-01,11.8
PC,T,Y15-74,TOTAL,LT,2014-01-01,10.7
PC,T,Y15-74,TOTAL,LT,2015-01-01,9.1
PC,T,Y15-74,TOTAL,LT,2016-01-01,7.9
PC,T,Y15-74,TOTAL,LT,2017-01-01,7.1
PC,T,Y15-74,TOTAL,LU,2005-01-01,4.5
PC,T,Y15-74,TOTAL,LU,2006-01-01,4.7
PC,T,Y15-74,TOTAL,LU,2007-01-01,4.1
PC,T,Y15-74,TOTAL,LU,2008-01-01,5.1
PC,T,Y15-74,TOTAL,LU,2009-01-01,5.1
PC,T,Y15-74,TOTAL,LU,2010-01-01,4.4
PC,T,Y15-74,TOTAL,LU,2011-01-01,4.9
PC,T,Y15-74,TOTAL,LU,2012-01-01,5.1
PC,T,Y15-74,TOTAL,LU,2013-01-01,5.9
PC,T,Y15-74,TOTAL,LU,2014-01-01,5.9
PC,T,Y15-74,TOTAL,LU,2015-01-01,6.7
PC,T,Y15-74,TOTAL,LU,2016-01-01,6.3
PC,T,Y15-74,TOTAL,LU,2017-01-01,5.5
PC,T,Y15-74,TOTAL,LV,2005-01-01,10.0
PC,T,Y15-74,TOTAL,LV,2006-01-01,7.0
PC,T,Y15-74,TOTAL,LV,2007-01-01,6.1
PC,T,Y15-74,TOTAL,LV,2008-01-01,7.7
PC,T,Y15-74,TOTAL,LV,2009-01-01,17.5
PC,T,Y15-74,TOTAL,LV,2010-01-01,19.5
PC,T,Y15-74,TOTAL,LV,2011-01-01,16.2
PC,T,Y15-74,TOTAL,LV,2012-01-01,15.0
PC,T,Y15-74,TOTAL,LV,2013-01-01,11.9
PC,T,Y15-74,TOTAL,LV,2014-01-01,10.8
PC,T,Y15-74,TOTAL,LV,2015-01-01,9.9
PC,T,Y15-74,TOTAL,LV,2016-01-01,9.6
PC,T,Y15-74,TOTAL,LV,2017-01-01,8.7
PC,T,Y15-74,TOTAL,ME,2005-01-01,
PC,T,Y15-74,TOTAL,ME,2006-01-01,
PC,T,Y15-74,TOTAL,ME,2007-01-01,
PC,T,Y15-74,TOTAL,ME,2008-01-01,
PC,T,Y15-74,TOTAL,ME,2009-01-01,
PC,T,Y15-74,TOTAL,ME,2010-01-01,
PC,T,Y15-74,TOTAL,ME,2011-01-01,19.7
PC,T,Y15-74,TOTAL,ME,2012-01-01,20.0
PC,T,Y15-74,TOTAL,ME,2013-01-01,19.5
PC,T,Y15-74,TOTAL,ME,2014-01-01,18.0
PC,T,Y15-74,TOTAL,ME,2015-01-01,17.6
PC,T,Y15-74,TOTAL,ME,2016-01-01,17.8
PC,T,Y15-74,TOTAL,ME,2017-01-01,16.1
PC,T,Y15-74,TOTAL,MK,2005-01-01,
PC,T,Y15-74,TOTAL,MK,2006-01-01,36.1
PC,T,Y15-74,TOTAL,MK,2007-01-01,35.0
PC,T,Y15-74,TOTAL,MK,2008-01-01,33.8
PC,T,Y15-74,TOTAL,MK,2009-01-01,32.2
PC,T,Y15-74,TOTAL,MK,2010-01-01,32.0
PC,T,Y15-74,TOTAL,MK,2011-01-01,31.4
PC,T,Y15-74,TOTAL,MK,2012-01-01,31.0
PC,T,Y15-74,TOTAL,MK,2013-01-01,29.0
PC,T,Y15-74,TOTAL,MK,2014-01-01,28.0
PC,T,Y15-74,TOTAL,MK,2015-01-01,26.1
PC,T,Y15-74,TOTAL,MK,2016-01-01,23.7
PC,T,Y15-74,TOTAL,MK,2017-01-01,22.4
PC,T,Y15-74,TOTAL,MT,2005-01-01,6.9
PC,T,Y15-74,TOTAL,MT,2006-01-01,6.8
PC,T,Y15-74,TOTAL,MT,2007-01-01,6.5
PC,T,Y15-74,TOTAL,MT,2008-01-01,6.0
PC,T,Y15-74,TOTAL,MT,2009-01-01,6.9
PC,T,Y15-74,TOTAL,MT,2010-01-01,6.9
PC,T,Y15-74,TOTAL,MT,2011-01-01,6.4
PC,T,Y15-74,TOTAL,MT,2012-01-01,6.2
PC,T,Y15-74,TOTAL,MT,2013-01-01,6.1
PC,T,Y15-74,TOTAL,MT,2014-01-01,5.7
PC,T,Y15-74,TOTAL,MT,2015-01-01,5.4
PC,T,Y15-74,TOTAL,MT,2016-01-01,4.7
PC,T,Y15-74,TOTAL,MT,2017-01-01,4.0
PC,T,Y15-74,TOTAL,NL,2005-01-01,4.7
PC,T,Y15-74,TOTAL,NL,2006-01-01,3.9
PC,T,Y15-74,TOTAL,NL,2007-01-01,3.2
PC,T,Y15-74,TOTAL,NL,2008-01-01,2.8
PC,T,Y15-74,TOTAL,NL,2009-01-01,3.4
PC,T,Y15-74,TOTAL,NL,2010-01-01,4.5
PC,T,Y15-74,TOTAL,NL,2011-01-01,5.0
PC,T,Y15-74,TOTAL,NL,2012-01-01,5.8
PC,T,Y15-74,TOTAL,NL,2013-01-01,7.3
PC,T,Y15-74,TOTAL,NL,2014-01-01,7.4
PC,T,Y15-74,TOTAL,NL,2015-01-01,6.9
PC,T,Y15-74,TOTAL,NL,2016-01-01,6.0
PC,T,Y15-74,TOTAL,NL,2017-01-01,4.9
PC,T,Y15-74,TOTAL,NO,2005-01-01,4.4
PC,T,Y15-74,TOTAL,NO,2006-01-01,3.4
PC,T,Y15-74,TOTAL,NO,2007-01-01,2.5
PC,T,Y15-74,TOTAL,NO,2008-01-01,2.5
PC,T,Y15-74,TOTAL,NO,2009-01-01,3.1
PC,T,Y15-74,TOTAL,NO,2010-01-01,3.5
PC,T,Y15-74,TOTAL,NO,2011-01-01,3.2
PC,T,Y15-74,TOTAL,NO,2012-01-01,3.1
PC,T,Y15-74,TOTAL,NO,2013-01-01,3.4
PC,T,Y15-74,TOTAL,NO,2014-01-01,3.5
PC,T,Y15-74,TOTAL,NO,2015-01-01,4.3
PC,T,Y15-74,TOTAL,NO,2016-01-01,4.7
PC,T,Y15-74,TOTAL,NO,2017-01-01,4.2
PC,T,Y15-74,TOTAL,PL,2005-01-01,17.8
PC,T,Y15-74,TOTAL,PL,2006-01-01,13.9
PC,T,Y15-74,TOTAL,PL,2007-01-01,9.6
PC,T,Y15-74,TOTAL,PL,2008-01-01,7.1
PC,T,Y15-74,TOTAL,PL,2009-01-01,8.2
PC,T,Y15-74,TOTAL,PL,2010-01-01,9.7
PC,T,Y15-74,TOTAL,PL,2011-01-01,9.7
PC,T,Y15-74,TOTAL,PL,2012-01-01,10.1
PC,T,Y15-74,TOTAL,PL,2013-01-01,10.3
PC,T,Y15-74,TOTAL,PL,2014-01-01,9.0
PC,T,Y15-74,TOTAL,PL,2015-01-01,7.5
PC,T,Y15-74,TOTAL,PL,2016-01-01,6.2
PC,T,Y15-74,TOTAL,PL,2017-01-01,4.9
