indic_il,age,sex,geo\time,date,value
LIP_MD60,TOTAL,M,BG,2011-01-01,15.9 
LIP_MD60,TOTAL,M,BG,2012-01-01,11.0 
LIP_MD60,TOTAL,M,BG,2013-01-01,11.8 
LIP_MD60,TOTAL,M,BG,2014-01-01,15.7 
LIP_MD60,TOTAL,M,BG,2015-01-01,13.7 
LIP_MD60,TOTAL,M,BG,2016-01-01,13.3 b
LIP_MD60,TOTAL,M,BG,2017-01-01,14.5 
LIP_MD60,TOTAL,M,CH,2004-01-01,: 
LIP_MD60,TOTAL,M,CH,2007-01-01,: 
LIP_MD60,TOTAL,M,CH,2008-01-01,: 
LIP_MD60,TOTAL,M,CH,2009-01-01,: 
LIP_MD60,TOTAL,M,CH,2010-01-01,: 
LIP_MD60,TOTAL,M,CH,2011-01-01,: 
LIP_MD60,TOTAL,M,CH,2012-01-01,: 
LIP_MD60,TOTAL,M,CH,2013-01-01,: 
LIP_MD60,TOTAL,M,CH,2014-01-01,5.2 
LIP_MD60,TOTAL,M,CH,2015-01-01,5.6 
LIP_MD60,TOTAL,M,CH,2016-01-01,6.2 
LIP_MD60,TOTAL,M,CH,2017-01-01,: 
LIP_MD60,TOTAL,M,CY,2004-01-01,: 
LIP_MD60,TOTAL,M,CY,2007-01-01,: 
LIP_MD60,TOTAL,M,CY,2008-01-01,8.2 
LIP_MD60,TOTAL,M,CY,2009-01-01,7.4 
LIP_MD60,TOTAL,M,CY,2010-01-01,7.3 
LIP_MD60,TOTAL,M,CY,2011-01-01,7.5 
LIP_MD60,TOTAL,M,CY,2012-01-01,6.3 
LIP_MD60,TOTAL,M,CY,2013-01-01,8.7 
LIP_MD60,TOTAL,M,CY,2014-01-01,5.7 
LIP_MD60,TOTAL,M,CY,2015-01-01,6.2 
LIP_MD60,TOTAL,M,CY,2016-01-01,6.7 
LIP_MD60,TOTAL,M,CY,2017-01-01,5.2 
LIP_MD60,TOTAL,M,CZ,2004-01-01,: 
LIP_MD60,TOTAL,M,CZ,2007-01-01,: 
LIP_MD60,TOTAL,M,CZ,2008-01-01,3.5 
LIP_MD60,TOTAL,M,CZ,2009-01-01,3.1 
LIP_MD60,TOTAL,M,CZ,2010-01-01,5.1 
LIP_MD60,TOTAL,M,CZ,2011-01-01,3.8 
LIP_MD60,TOTAL,M,CZ,2012-01-01,3.4 
LIP_MD60,TOTAL,M,CZ,2013-01-01,3.3 
LIP_MD60,TOTAL,M,CZ,2014-01-01,3.4 
LIP_MD60,TOTAL,M,CZ,2015-01-01,3.9 
LIP_MD60,TOTAL,M,CZ,2016-01-01,3.4 
LIP_MD60,TOTAL,M,CZ,2017-01-01,3.3 
LIP_MD60,TOTAL,M,DE,2004-01-01,7 
LIP_MD60,TOTAL,M,DE,2007-01-01,: 
LIP_MD60,TOTAL,M,DE,2008-01-01,6.6 
LIP_MD60,TOTAL,M,DE,2009-01-01,7.0 
LIP_MD60,TOTAL,M,DE,2010-01-01,9.0 
LIP_MD60,TOTAL,M,DE,2011-01-01,10.0 
LIP_MD60,TOTAL,M,DE,2012-01-01,9.9 
LIP_MD60,TOTAL,M,DE,2013-01-01,10.0 
LIP_MD60,TOTAL,M,DE,2014-01-01,9.5 
LIP_MD60,TOTAL,M,DE,2015-01-01,11.3 
LIP_MD60,TOTAL,M,DE,2016-01-01,9.6 
LIP_MD60,TOTAL,M,DE,2017-01-01,10.9 
LIP_MD60,TOTAL,M,DK,2004-01-01,: 
LIP_MD60,TOTAL,M,DK,2007-01-01,4.5 
LIP_MD60,TOTAL,M,DK,2008-01-01,5.2 
LIP_MD60,TOTAL,M,DK,2009-01-01,4.0 
LIP_MD60,TOTAL,M,DK,2010-01-01,5.5 
LIP_MD60,TOTAL,M,DK,2011-01-01,6.7 
LIP_MD60,TOTAL,M,DK,2012-01-01,6.0 
LIP_MD60,TOTAL,M,DK,2013-01-01,4.0 
LIP_MD60,TOTAL,M,DK,2014-01-01,5.4 
LIP_MD60,TOTAL,M,DK,2015-01-01,3.8 
LIP_MD60,TOTAL,M,DK,2016-01-01,7.9 
LIP_MD60,TOTAL,M,DK,2017-01-01,7.7 
LIP_MD60,TOTAL,M,EA18,2004-01-01,: 
LIP_MD60,TOTAL,M,EA18,2007-01-01,: 
LIP_MD60,TOTAL,M,EA18,2008-01-01,8.1 
LIP_MD60,TOTAL,M,EA18,2009-01-01,8.8 
LIP_MD60,TOTAL,M,EA18,2010-01-01,9.5 
LIP_MD60,TOTAL,M,EA18,2011-01-01,9.5 
LIP_MD60,TOTAL,M,EA18,2012-01-01,9.6 
LIP_MD60,TOTAL,M,EA18,2013-01-01,10.0 
LIP_MD60,TOTAL,M,EA18,2014-01-01,10.2 
LIP_MD60,TOTAL,M,EA18,2015-01-01,11.1 
LIP_MD60,TOTAL,M,EA18,2016-01-01,10.5 e
LIP_MD60,TOTAL,M,EA18,2017-01-01,: 
LIP_MD60,TOTAL,M,EA19,2004-01-01,: 
LIP_MD60,TOTAL,M,EA19,2007-01-01,: 
LIP_MD60,TOTAL,M,EA19,2008-01-01,8.2 
LIP_MD60,TOTAL,M,EA19,2009-01-01,8.8 
LIP_MD60,TOTAL,M,EA19,2010-01-01,9.5 
LIP_MD60,TOTAL,M,EA19,2011-01-01,9.4 
LIP_MD60,TOTAL,M,EA19,2012-01-01,9.7 
LIP_MD60,TOTAL,M,EA19,2013-01-01,10.0 
LIP_MD60,TOTAL,M,EA19,2014-01-01,10.2 
LIP_MD60,TOTAL,M,EA19,2015-01-01,11.1 
LIP_MD60,TOTAL,M,EA19,2016-01-01,10.5 e
LIP_MD60,TOTAL,M,EA19,2017-01-01,: 
LIP_MD60,TOTAL,M,EE,2004-01-01,: 
LIP_MD60,TOTAL,M,EE,2007-01-01,9.5 
LIP_MD60,TOTAL,M,EE,2008-01-01,10.1 
LIP_MD60,TOTAL,M,EE,2009-01-01,11.5 
LIP_MD60,TOTAL,M,EE,2010-01-01,7.8 
LIP_MD60,TOTAL,M,EE,2011-01-01,9.9 
LIP_MD60,TOTAL,M,EE,2012-01-01,11.6 
LIP_MD60,TOTAL,M,EE,2013-01-01,8.6 
LIP_MD60,TOTAL,M,EE,2014-01-01,11.0 b
LIP_MD60,TOTAL,M,EE,2015-01-01,11.5 
LIP_MD60,TOTAL,M,EE,2016-01-01,11.4 
LIP_MD60,TOTAL,M,EE,2017-01-01,13.5 
LIP_MD60,TOTAL,M,EL,2004-01-01,: 
LIP_MD60,TOTAL,M,EL,2007-01-01,12.4 
LIP_MD60,TOTAL,M,EL,2008-01-01,11.3 
LIP_MD60,TOTAL,M,EL,2009-01-01,15.6 
LIP_MD60,TOTAL,M,EL,2010-01-01,16.3 
LIP_MD60,TOTAL,M,EL,2011-01-01,10.4 
LIP_MD60,TOTAL,M,EL,2012-01-01,14.0 
LIP_MD60,TOTAL,M,EL,2013-01-01,11.7 
LIP_MD60,TOTAL,M,EL,2014-01-01,13.5 
LIP_MD60,TOTAL,M,EL,2015-01-01,13.2 
LIP_MD60,TOTAL,M,EL,2016-01-01,14.9 
LIP_MD60,TOTAL,M,EL,2017-01-01,: 
LIP_MD60,TOTAL,M,ES,2004-01-01,: 
LIP_MD60,TOTAL,M,ES,2007-01-01,9.6 
LIP_MD60,TOTAL,M,ES,2008-01-01,10.1 
LIP_MD60,TOTAL,M,ES,2009-01-01,11.7 
LIP_MD60,TOTAL,M,ES,2010-01-01,11.1 
LIP_MD60,TOTAL,M,ES,2011-01-01,11.4 b
LIP_MD60,TOTAL,M,ES,2012-01-01,12.9 
LIP_MD60,TOTAL,M,ES,2013-01-01,12.6 
LIP_MD60,TOTAL,M,ES,2014-01-01,14.2 
LIP_MD60,TOTAL,M,ES,2015-01-01,16.3 
LIP_MD60,TOTAL,M,ES,2016-01-01,15.3 
LIP_MD60,TOTAL,M,ES,2017-01-01,14.1 
LIP_MD60,TOTAL,M,EU27,2004-01-01,: 
LIP_MD60,TOTAL,M,EU27,2007-01-01,: 
LIP_MD60,TOTAL,M,EU27,2008-01-01,8.1 e
LIP_MD60,TOTAL,M,EU27,2009-01-01,8.5 e
LIP_MD60,TOTAL,M,EU27,2010-01-01,9.3 
LIP_MD60,TOTAL,M,EU27,2011-01-01,9.3 
LIP_MD60,TOTAL,M,EU27,2012-01-01,9.7 
LIP_MD60,TOTAL,M,EU27,2013-01-01,9.6 
LIP_MD60,TOTAL,M,EU27,2014-01-01,9.9 
LIP_MD60,TOTAL,M,EU27,2015-01-01,10.4 
LIP_MD60,TOTAL,M,EU27,2016-01-01,10.4 e
LIP_MD60,TOTAL,M,EU27,2017-01-01,: 
LIP_MD60,TOTAL,M,EU28,2004-01-01,: 
LIP_MD60,TOTAL,M,EU28,2007-01-01,: 
LIP_MD60,TOTAL,M,EU28,2008-01-01,: 
LIP_MD60,TOTAL,M,EU28,2009-01-01,: 
LIP_MD60,TOTAL,M,EU28,2010-01-01,9.3 e
LIP_MD60,TOTAL,M,EU28,2011-01-01,9.3 e
LIP_MD60,TOTAL,M,EU28,2012-01-01,9.7 e
LIP_MD60,TOTAL,M,EU28,2013-01-01,9.6 
LIP_MD60,TOTAL,M,EU28,2014-01-01,9.9 
LIP_MD60,TOTAL,M,EU28,2015-01-01,10.4 
LIP_MD60,TOTAL,M,EU28,2016-01-01,10.4 e
LIP_MD60,TOTAL,M,EU28,2017-01-01,: 
LIP_MD60,TOTAL,M,FI,2004-01-01,: 
LIP_MD60,TOTAL,M,FI,2007-01-01,6.5 
LIP_MD60,TOTAL,M,FI,2008-01-01,6.2 
LIP_MD60,TOTAL,M,FI,2009-01-01,5.1 
LIP_MD60,TOTAL,M,FI,2010-01-01,7.4 
LIP_MD60,TOTAL,M,FI,2011-01-01,6.8 
LIP_MD60,TOTAL,M,FI,2012-01-01,6.6 
LIP_MD60,TOTAL,M,FI,2013-01-01,6.5 
LIP_MD60,TOTAL,M,FI,2014-01-01,6.6 
LIP_MD60,TOTAL,M,FI,2015-01-01,7.6 
LIP_MD60,TOTAL,M,FI,2016-01-01,5.5 
LIP_MD60,TOTAL,M,FI,2017-01-01,5.9 
LIP_MD60,TOTAL,M,FR,2004-01-01,: 
LIP_MD60,TOTAL,M,FR,2007-01-01,5.9 
LIP_MD60,TOTAL,M,FR,2008-01-01,: 
LIP_MD60,TOTAL,M,FR,2009-01-01,: 
LIP_MD60,TOTAL,M,FR,2010-01-01,: 
LIP_MD60,TOTAL,M,FR,2011-01-01,: 
LIP_MD60,TOTAL,M,FR,2012-01-01,6.3 
LIP_MD60,TOTAL,M,FR,2013-01-01,8.3 
LIP_MD60,TOTAL,M,FR,2014-01-01,7.5 
LIP_MD60,TOTAL,M,FR,2015-01-01,7.8 
LIP_MD60,TOTAL,M,FR,2016-01-01,6.9 
LIP_MD60,TOTAL,M,FR,2017-01-01,7.9 
LIP_MD60,TOTAL,M,HR,2004-01-01,: 
LIP_MD60,TOTAL,M,HR,2007-01-01,: 
LIP_MD60,TOTAL,M,HR,2008-01-01,: 
LIP_MD60,TOTAL,M,HR,2009-01-01,: 
LIP_MD60,TOTAL,M,HR,2010-01-01,: 
LIP_MD60,TOTAL,M,HR,2011-01-01,: 
LIP_MD60,TOTAL,M,HR,2012-01-01,: 
LIP_MD60,TOTAL,M,HR,2013-01-01,13.1 
LIP_MD60,TOTAL,M,HR,2014-01-01,: 
LIP_MD60,TOTAL,M,HR,2015-01-01,14.9 
LIP_MD60,TOTAL,M,HR,2016-01-01,14.8 
LIP_MD60,TOTAL,M,HR,2017-01-01,: 
LIP_MD60,TOTAL,M,HU,2004-01-01,: 
LIP_MD60,TOTAL,M,HU,2007-01-01,: 
LIP_MD60,TOTAL,M,HU,2008-01-01,7.8 
LIP_MD60,TOTAL,M,HU,2009-01-01,9.2 
LIP_MD60,TOTAL,M,HU,2010-01-01,6.2 
LIP_MD60,TOTAL,M,HU,2011-01-01,8.4 
LIP_MD60,TOTAL,M,HU,2012-01-01,7.7 
LIP_MD60,TOTAL,M,HU,2013-01-01,7.9 
LIP_MD60,TOTAL,M,HU,2014-01-01,9.1 
LIP_MD60,TOTAL,M,HU,2015-01-01,7.7 
LIP_MD60,TOTAL,M,HU,2016-01-01,8.9 
LIP_MD60,TOTAL,M,HU,2017-01-01,6.7 
LIP_MD60,TOTAL,M,IE,2004-01-01,: 
LIP_MD60,TOTAL,M,IE,2007-01-01,11.6 
LIP_MD60,TOTAL,M,IE,2008-01-01,: 
LIP_MD60,TOTAL,M,IE,2009-01-01,: 
LIP_MD60,TOTAL,M,IE,2010-01-01,: 
LIP_MD60,TOTAL,M,IE,2011-01-01,10.1 
LIP_MD60,TOTAL,M,IE,2012-01-01,11.7 
LIP_MD60,TOTAL,M,IE,2013-01-01,8.8 
LIP_MD60,TOTAL,M,IE,2014-01-01,9.9 
LIP_MD60,TOTAL,M,IE,2015-01-01,9.9 
LIP_MD60,TOTAL,M,IE,2016-01-01,: 
LIP_MD60,TOTAL,M,IE,2017-01-01,: 
LIP_MD60,TOTAL,M,IS,2004-01-01,: 
LIP_MD60,TOTAL,M,IS,2007-01-01,4.6 
LIP_MD60,TOTAL,M,IS,2008-01-01,2.4 
LIP_MD60,TOTAL,M,IS,2009-01-01,3.3 
LIP_MD60,TOTAL,M,IS,2010-01-01,3.5 
LIP_MD60,TOTAL,M,IS,2011-01-01,2.0 
LIP_MD60,TOTAL,M,IS,2012-01-01,2.4 
LIP_MD60,TOTAL,M,IS,2013-01-01,1.7 
LIP_MD60,TOTAL,M,IS,2014-01-01,2.8 
LIP_MD60,TOTAL,M,IS,2015-01-01,2.9 
LIP_MD60,TOTAL,M,IS,2016-01-01,1.6 p
LIP_MD60,TOTAL,M,IS,2017-01-01,: 
LIP_MD60,TOTAL,M,IT,2004-01-01,: 
LIP_MD60,TOTAL,M,IT,2007-01-01,13.4 
LIP_MD60,TOTAL,M,IT,2008-01-01,11.5 
LIP_MD60,TOTAL,M,IT,2009-01-01,11.8 
LIP_MD60,TOTAL,M,IT,2010-01-01,9.9 
LIP_MD60,TOTAL,M,IT,2011-01-01,10.9 
LIP_MD60,TOTAL,M,IT,2012-01-01,11.4 
LIP_MD60,TOTAL,M,IT,2013-01-01,11.7 
LIP_MD60,TOTAL,M,IT,2014-01-01,12.0 
LIP_MD60,TOTAL,M,IT,2015-01-01,12.7 
LIP_MD60,TOTAL,M,IT,2016-01-01,13.2 
LIP_MD60,TOTAL,M,IT,2017-01-01,13.4 
LIP_MD60,TOTAL,M,LT,2004-01-01,: 
LIP_MD60,TOTAL,M,LT,2007-01-01,: 
LIP_MD60,TOTAL,M,LT,2008-01-01,10.2 
LIP_MD60,TOTAL,M,LT,2009-01-01,9.1 
LIP_MD60,TOTAL,M,LT,2010-01-01,6.7 
LIP_MD60,TOTAL,M,LT,2011-01-01,9.1 b
LIP_MD60,TOTAL,M,LT,2012-01-01,12.5 
LIP_MD60,TOTAL,M,LT,2013-01-01,9.9 
LIP_MD60,TOTAL,M,LT,2014-01-01,15.5 
LIP_MD60,TOTAL,M,LT,2015-01-01,12.5 
LIP_MD60,TOTAL,M,LT,2016-01-01,11.5 
LIP_MD60,TOTAL,M,LT,2017-01-01,: 
LIP_MD60,TOTAL,M,LU,2004-01-01,: 
LIP_MD60,TOTAL,M,LU,2007-01-01,7.9 
LIP_MD60,TOTAL,M,LU,2008-01-01,7.7 
LIP_MD60,TOTAL,M,LU,2009-01-01,7.7 
LIP_MD60,TOTAL,M,LU,2010-01-01,5.2 
LIP_MD60,TOTAL,M,LU,2011-01-01,5.6 
LIP_MD60,TOTAL,M,LU,2012-01-01,6.4 
LIP_MD60,TOTAL,M,LU,2013-01-01,8.5 
LIP_MD60,TOTAL,M,LU,2014-01-01,7.2 
LIP_MD60,TOTAL,M,LU,2015-01-01,11.3 
LIP_MD60,TOTAL,M,LU,2016-01-01,9.9 b
LIP_MD60,TOTAL,M,LU,2017-01-01,9.4 
LIP_MD60,TOTAL,M,LV,2004-01-01,: 
LIP_MD60,TOTAL,M,LV,2007-01-01,: 
LIP_MD60,TOTAL,M,LV,2008-01-01,10.7 
LIP_MD60,TOTAL,M,LV,2009-01-01,13.2 
LIP_MD60,TOTAL,M,LV,2010-01-01,10.6 
LIP_MD60,TOTAL,M,LV,2011-01-01,9.4 
LIP_MD60,TOTAL,M,LV,2012-01-01,13.4 b
LIP_MD60,TOTAL,M,LV,2013-01-01,12.7 
LIP_MD60,TOTAL,M,LV,2014-01-01,10.1 
LIP_MD60,TOTAL,M,LV,2015-01-01,8.6 
LIP_MD60,TOTAL,M,LV,2016-01-01,13.4 
LIP_MD60,TOTAL,M,LV,2017-01-01,12.8 
LIP_MD60,TOTAL,M,MK,2004-01-01,: 
LIP_MD60,TOTAL,M,MK,2007-01-01,: 
LIP_MD60,TOTAL,M,MK,2008-01-01,: 
LIP_MD60,TOTAL,M,MK,2009-01-01,: 
LIP_MD60,TOTAL,M,MK,2010-01-01,: 
LIP_MD60,TOTAL,M,MK,2011-01-01,: 
LIP_MD60,TOTAL,M,MK,2012-01-01,: 
LIP_MD60,TOTAL,M,MK,2013-01-01,: 
LIP_MD60,TOTAL,M,MK,2014-01-01,17.8 
LIP_MD60,TOTAL,M,MK,2015-01-01,12.1 
LIP_MD60,TOTAL,M,MK,2016-01-01,11.7 
LIP_MD60,TOTAL,M,MK,2017-01-01,: 
LIP_MD60,TOTAL,M,MT,2004-01-01,: 
LIP_MD60,TOTAL,M,MT,2007-01-01,: 
LIP_MD60,TOTAL,M,MT,2008-01-01,7.7 
LIP_MD60,TOTAL,M,MT,2009-01-01,6.3 
LIP_MD60,TOTAL,M,MT,2010-01-01,8.4 
LIP_MD60,TOTAL,M,MT,2011-01-01,10.2 
LIP_MD60,TOTAL,M,MT,2012-01-01,10.0 
LIP_MD60,TOTAL,M,MT,2013-01-01,7.2 
LIP_MD60,TOTAL,M,MT,2014-01-01,10.6 
LIP_MD60,TOTAL,M,MT,2015-01-01,13.6 
LIP_MD60,TOTAL,M,MT,2016-01-01,10.9 
LIP_MD60,TOTAL,M,MT,2017-01-01,11.2 
LIP_MD60,TOTAL,M,NL,2004-01-01,: 
LIP_MD60,TOTAL,M,NL,2007-01-01,: 
LIP_MD60,TOTAL,M,NL,2008-01-01,6.9 
LIP_MD60,TOTAL,M,NL,2009-01-01,5.4 
LIP_MD60,TOTAL,M,NL,2010-01-01,6.8 
LIP_MD60,TOTAL,M,NL,2011-01-01,8.1 
LIP_MD60,TOTAL,M,NL,2012-01-01,4.8 
LIP_MD60,TOTAL,M,NL,2013-01-01,6.3 
LIP_MD60,TOTAL,M,NL,2014-01-01,6.6 
LIP_MD60,TOTAL,M,NL,2015-01-01,6.8 
LIP_MD60,TOTAL,M,NL,2016-01-01,6.9 b
LIP_MD60,TOTAL,M,NL,2017-01-01,6.0 
LIP_MD60,TOTAL,M,NO,2004-01-01,: 
LIP_MD60,TOTAL,M,NO,2007-01-01,4.1 
LIP_MD60,TOTAL,M,NO,2008-01-01,4.0 
LIP_MD60,TOTAL,M,NO,2009-01-01,4.0 
LIP_MD60,TOTAL,M,NO,2010-01-01,4.8 
LIP_MD60,TOTAL,M,NO,2011-01-01,4.0 
LIP_MD60,TOTAL,M,NO,2012-01-01,5.2 
LIP_MD60,TOTAL,M,NO,2013-01-01,5.9 
LIP_MD60,TOTAL,M,NO,2014-01-01,4.5 
LIP_MD60,TOTAL,M,NO,2015-01-01,8.1 
LIP_MD60,TOTAL,M,NO,2016-01-01,2.9 
LIP_MD60,TOTAL,M,NO,2017-01-01,4.3 
LIP_MD60,TOTAL,M,PL,2004-01-01,: 
LIP_MD60,TOTAL,M,PL,2007-01-01,: 
LIP_MD60,TOTAL,M,PL,2008-01-01,10.7 
LIP_MD60,TOTAL,M,PL,2009-01-01,10.4 
LIP_MD60,TOTAL,M,PL,2010-01-01,10.2 
LIP_MD60,TOTAL,M,PL,2011-01-01,10.4 
LIP_MD60,TOTAL,M,PL,2012-01-01,10.4 
LIP_MD60,TOTAL,M,PL,2013-01-01,9.1 
LIP_MD60,TOTAL,M,PL,2014-01-01,10.8 
LIP_MD60,TOTAL,M,PL,2015-01-01,10.0 
LIP_MD60,TOTAL,M,PL,2016-01-01,9.7 
LIP_MD60,TOTAL,M,PL,2017-01-01,9.7 
LIP_MD60,TOTAL,M,PT,2004-01-01,: 
LIP_MD60,TOTAL,M,PT,2007-01-01,13.1 
LIP_MD60,TOTAL,M,PT,2008-01-01,12.0 
LIP_MD60,TOTAL,M,PT,2009-01-01,9.2 
LIP_MD60,TOTAL,M,PT,2010-01-01,13.0 
LIP_MD60,TOTAL,M,PT,2011-01-01,13.3 
LIP_MD60,TOTAL,M,PT,2012-01-01,10.9 
LIP_MD60,TOTAL,M,PT,2013-01-01,12.1 
LIP_MD60,TOTAL,M,PT,2014-01-01,12.0 
LIP_MD60,TOTAL,M,PT,2015-01-01,14.0 
LIP_MD60,TOTAL,M,PT,2016-01-01,11.2 
LIP_MD60,TOTAL,M,PT,2017-01-01,13.6 
LIP_MD60,TOTAL,M,RO,2004-01-01,: 
LIP_MD60,TOTAL,M,RO,2007-01-01,: 
LIP_MD60,TOTAL,M,RO,2008-01-01,: 
LIP_MD60,TOTAL,M,RO,2009-01-01,: 
LIP_MD60,TOTAL,M,RO,2010-01-01,17.3 
LIP_MD60,TOTAL,M,RO,2011-01-01,17.4 
LIP_MD60,TOTAL,M,RO,2012-01-01,18.4 
LIP_MD60,TOTAL,M,RO,2013-01-01,16.8 
LIP_MD60,TOTAL,M,RO,2014-01-01,19.3 
LIP_MD60,TOTAL,M,RO,2015-01-01,19.5 
LIP_MD60,TOTAL,M,RO,2016-01-01,20.2 
LIP_MD60,TOTAL,M,RO,2017-01-01,18.5 
LIP_MD60,TOTAL,M,RS,2004-01-01,: 
LIP_MD60,TOTAL,M,RS,2007-01-01,: 
LIP_MD60,TOTAL,M,RS,2008-01-01,: 
LIP_MD60,TOTAL,M,RS,2009-01-01,: 
LIP_MD60,TOTAL,M,RS,2010-01-01,: 
LIP_MD60,TOTAL,M,RS,2011-01-01,: 
LIP_MD60,TOTAL,M,RS,2012-01-01,: 
LIP_MD60,TOTAL,M,RS,2013-01-01,: 
LIP_MD60,TOTAL,M,RS,2014-01-01,: 
LIP_MD60,TOTAL,M,RS,2015-01-01,: 
LIP_MD60,TOTAL,M,RS,2016-01-01,16.8 
LIP_MD60,TOTAL,M,RS,2017-01-01,: 
LIP_MD60,TOTAL,M,SE,2004-01-01,: 
LIP_MD60,TOTAL,M,SE,2007-01-01,1.9 
LIP_MD60,TOTAL,M,SE,2008-01-01,2.5 
LIP_MD60,TOTAL,M,SE,2009-01-01,3.1 
LIP_MD60,TOTAL,M,SE,2010-01-01,4.4 
LIP_MD60,TOTAL,M,SE,2011-01-01,2.9 
LIP_MD60,TOTAL,M,SE,2012-01-01,6.1 b
LIP_MD60,TOTAL,M,SE,2013-01-01,6.9 
LIP_MD60,TOTAL,M,SE,2014-01-01,5.2 
LIP_MD60,TOTAL,M,SE,2015-01-01,5.8 b
LIP_MD60,TOTAL,M,SE,2016-01-01,6.3 
LIP_MD60,TOTAL,M,SE,2017-01-01,6.7 
LIP_MD60,TOTAL,M,SI,2004-01-01,: 
LIP_MD60,TOTAL,M,SI,2007-01-01,: 
LIP_MD60,TOTAL,M,SI,2008-01-01,6.3 
LIP_MD60,TOTAL,M,SI,2009-01-01,5.8 
LIP_MD60,TOTAL,M,SI,2010-01-01,5.6 
LIP_MD60,TOTAL,M,SI,2011-01-01,5.9 
LIP_MD60,TOTAL,M,SI,2012-01-01,4.9 
LIP_MD60,TOTAL,M,SI,2013-01-01,5.7 
LIP_MD60,TOTAL,M,SI,2014-01-01,8.5 
LIP_MD60,TOTAL,M,SI,2015-01-01,7.0 
LIP_MD60,TOTAL,M,SI,2016-01-01,7.5 
LIP_MD60,TOTAL,M,SI,2017-01-01,6.2 
LIP_MD60,TOTAL,M,SK,2004-01-01,: 
LIP_MD60,TOTAL,M,SK,2007-01-01,: 
LIP_MD60,TOTAL,M,SK,2008-01-01,4.6 
LIP_MD60,TOTAL,M,SK,2009-01-01,5.1 
LIP_MD60,TOTAL,M,SK,2010-01-01,4.6 
LIP_MD60,TOTAL,M,SK,2011-01-01,7.6 
LIP_MD60,TOTAL,M,SK,2012-01-01,8.5 
LIP_MD60,TOTAL,M,SK,2013-01-01,6.7 
LIP_MD60,TOTAL,M,SK,2014-01-01,10.3 
LIP_MD60,TOTAL,M,SK,2015-01-01,7.2 
LIP_MD60,TOTAL,M,SK,2016-01-01,7.4 
LIP_MD60,TOTAL,M,SK,2017-01-01,: 
LIP_MD60,TOTAL,M,TR,2004-01-01,: 
LIP_MD60,TOTAL,M,TR,2007-01-01,: 
LIP_MD60,TOTAL,M,TR,2008-01-01,: 
LIP_MD60,TOTAL,M,TR,2009-01-01,17.8 
LIP_MD60,TOTAL,M,TR,2010-01-01,19.2 
LIP_MD60,TOTAL,M,TR,2011-01-01,: 
LIP_MD60,TOTAL,M,TR,2012-01-01,: 
LIP_MD60,TOTAL,M,TR,2013-01-01,: 
LIP_MD60,TOTAL,M,TR,2014-01-01,15.2 
LIP_MD60,TOTAL,M,TR,2015-01-01,15.6 
LIP_MD60,TOTAL,M,TR,2016-01-01,: 
LIP_MD60,TOTAL,M,TR,2017-01-01,: 
LIP_MD60,TOTAL,M,UK,2004-01-01,: 
LIP_MD60,TOTAL,M,UK,2007-01-01,: 
LIP_MD60,TOTAL,M,UK,2008-01-01,7.7 
LIP_MD60,TOTAL,M,UK,2009-01-01,7.6 
LIP_MD60,TOTAL,M,UK,2010-01-01,7.0 
LIP_MD60,TOTAL,M,UK,2011-01-01,6.1 
LIP_MD60,TOTAL,M,UK,2012-01-01,8.1 
LIP_MD60,TOTAL,M,UK,2013-01-01,7.0 
LIP_MD60,TOTAL,M,UK,2014-01-01,5.7 
LIP_MD60,TOTAL,M,UK,2015-01-01,6.3 
LIP_MD60,TOTAL,M,UK,2016-01-01,8.9 
LIP_MD60,TOTAL,M,UK,2017-01-01,: 
LIP_MD60,TOTAL,T,AT,2004-01-01,: 
LIP_MD60,TOTAL,T,AT,2007-01-01,5.5 
LIP_MD60,TOTAL,T,AT,2008-01-01,5.6 
LIP_MD60,TOTAL,T,AT,2009-01-01,6.2 
LIP_MD60,TOTAL,T,AT,2010-01-01,6.5 
LIP_MD60,TOTAL,T,AT,2011-01-01,9.8 b
LIP_MD60,TOTAL,T,AT,2012-01-01,8.7 
LIP_MD60,TOTAL,T,AT,2013-01-01,8.9 
LIP_MD60,TOTAL,T,AT,2014-01-01,8.5 
LIP_MD60,TOTAL,T,AT,2015-01-01,8.8 
LIP_MD60,TOTAL,T,AT,2016-01-01,8.1 
LIP_MD60,TOTAL,T,AT,2017-01-01,9.1 
LIP_MD60,TOTAL,T,BE,2004-01-01,: 
LIP_MD60,TOTAL,T,BE,2007-01-01,7.8 
LIP_MD60,TOTAL,T,BE,2008-01-01,9.0 
LIP_MD60,TOTAL,T,BE,2009-01-01,9.2 
LIP_MD60,TOTAL,T,BE,2010-01-01,9.3 
LIP_MD60,TOTAL,T,BE,2011-01-01,8.0 
LIP_MD60,TOTAL,T,BE,2012-01-01,9.9 
LIP_MD60,TOTAL,T,BE,2013-01-01,8.7 
LIP_MD60,TOTAL,T,BE,2014-01-01,9.5 
LIP_MD60,TOTAL,T,BE,2015-01-01,9.8 
LIP_MD60,TOTAL,T,BE,2016-01-01,10.0 
LIP_MD60,TOTAL,T,BE,2017-01-01,10.8 
LIP_MD60,TOTAL,T,BG,2004-01-01,: 
LIP_MD60,TOTAL,T,BG,2007-01-01,: 
LIP_MD60,TOTAL,T,BG,2008-01-01,: 
LIP_MD60,TOTAL,T,BG,2009-01-01,10.7 
LIP_MD60,TOTAL,T,BG,2010-01-01,16.4 
