currency,partner,sector10,sectpart,stk_flow,bop_item,geotime,date,value
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,CZ,2003-01-01,5815
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,CZ,2004-01-01,63062
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,CZ,2005-01-01,49946
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,CZ,2006-01-01,68415
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,CZ,2007-01-01,90641
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,CZ,2008-01-01,111897
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,CZ,2009-01-01,61199
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,CZ,2010-01-01,99689
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,CZ,2011-01-01,29551
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,CZ,2012-01-01,63459
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,CZ,2013-01-01,151420
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,CZ,2014-01-01,87707
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,CZ,2015-01-01,91305
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,CZ,2016-01-01,78628
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,CZ,2017-01-01,81354
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DE,1995-01-01,29138
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DE,1996-01-01,46662
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DE,1997-01-01,43296
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DE,1998-01-01,86369
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DE,1999-01-01,131109
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DE,2000-01-01,103192
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DE,2001-01-01,78270
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DE,2002-01-01,18023
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DE,2003-01-01,35901
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DE,2004-01-01,7943
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DE,2005-01-01,71142
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DE,2006-01-01,117812
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DE,2007-01-01,103446
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DE,2008-01-01,63619
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DE,2009-01-01,72191
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DE,2010-01-01,109844
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DE,2011-01-01,77306
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DE,2012-01-01,76835
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DE,2013-01-01,70633
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DE,2014-01-01,85375
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DE,2015-01-01,116141
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DE,2016-01-01,82986
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DE,2017-01-01,111797
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DK,1995-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DK,1996-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DK,1997-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DK,1998-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DK,1999-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DK,2000-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DK,2001-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DK,2002-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DK,2003-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DK,2004-01-01,
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DK,2005-01-01,101666
MIO_NAC,WRL_REST,S1,S1,ASS,FA__D__F,DK,2006-01-01,49294
