na_item,nace_r2,unit,geotime,date,value
B1G,C,MIO_EUR_NSA,DE,2017-10-01,172202
B1G,C,MIO_EUR_NSA,DE,2018-01-01,175165
B1G,C,MIO_EUR_NSA,DE,2018-04-01,182001
B1G,C,MIO_EUR_NSA,DK,2015-07-01,8336
B1G,C,MIO_EUR_NSA,DK,2015-10-01,8723
B1G,C,MIO_EUR_NSA,DK,2016-01-01,8782
B1G,C,MIO_EUR_NSA,DK,2016-04-01,9230
B1G,C,MIO_EUR_NSA,DK,2016-07-01,9201
B1G,C,MIO_EUR_NSA,DK,2016-10-01,9609
B1G,C,MIO_EUR_NSA,DK,2017-01-01,8954
B1G,C,MIO_EUR_NSA,DK,2017-04-01,9692
B1G,C,MIO_EUR_NSA,DK,2017-07-01,8972
B1G,C,MIO_EUR_NSA,DK,2017-10-01,9228
B1G,C,MIO_EUR_NSA,DK,2018-01-01,8827
B1G,C,MIO_EUR_NSA,DK,2018-04-01,9794
B1G,C,MIO_EUR_NSA,EA,2015-07-01,399133
B1G,C,MIO_EUR_NSA,EA,2015-10-01,412381
B1G,C,MIO_EUR_NSA,EA,2016-01-01,412507
B1G,C,MIO_EUR_NSA,EA,2016-04-01,428200
B1G,C,MIO_EUR_NSA,EA,2016-07-01,407879
B1G,C,MIO_EUR_NSA,EA,2016-10-01,426264
B1G,C,MIO_EUR_NSA,EA,2017-01-01,429122
B1G,C,MIO_EUR_NSA,EA,2017-04-01,435153
B1G,C,MIO_EUR_NSA,EA,2017-07-01,429301
B1G,C,MIO_EUR_NSA,EA,2017-10-01,446882
B1G,C,MIO_EUR_NSA,EA,2018-01-01,445048
B1G,C,MIO_EUR_NSA,EA,2018-04-01,454476
B1G,C,MIO_EUR_NSA,EA19,2015-07-01,399133
B1G,C,MIO_EUR_NSA,EA19,2015-10-01,412381
B1G,C,MIO_EUR_NSA,EA19,2016-01-01,412507
B1G,C,MIO_EUR_NSA,EA19,2016-04-01,428200
B1G,C,MIO_EUR_NSA,EA19,2016-07-01,407879
B1G,C,MIO_EUR_NSA,EA19,2016-10-01,426264
B1G,C,MIO_EUR_NSA,EA19,2017-01-01,429122
B1G,C,MIO_EUR_NSA,EA19,2017-04-01,435153
B1G,C,MIO_EUR_NSA,EA19,2017-07-01,429301
B1G,C,MIO_EUR_NSA,EA19,2017-10-01,446882
B1G,C,MIO_EUR_NSA,EA19,2018-01-01,445048
B1G,C,MIO_EUR_NSA,EA19,2018-04-01,454476
B1G,C,MIO_EUR_NSA,EE,2015-07-01,707
B1G,C,MIO_EUR_NSA,EE,2015-10-01,689
B1G,C,MIO_EUR_NSA,EE,2016-01-01,694
B1G,C,MIO_EUR_NSA,EE,2016-04-01,833
B1G,C,MIO_EUR_NSA,EE,2016-07-01,741
B1G,C,MIO_EUR_NSA,EE,2016-10-01,727
B1G,C,MIO_EUR_NSA,EE,2017-01-01,745
B1G,C,MIO_EUR_NSA,EE,2017-04-01,876
B1G,C,MIO_EUR_NSA,EE,2017-07-01,780
B1G,C,MIO_EUR_NSA,EE,2017-10-01,803
B1G,C,MIO_EUR_NSA,EE,2018-01-01,790
B1G,C,MIO_EUR_NSA,EE,2018-04-01,936
B1G,C,MIO_EUR_NSA,EL,2015-07-01,3729
B1G,C,MIO_EUR_NSA,EL,2015-10-01,3607
B1G,C,MIO_EUR_NSA,EL,2016-01-01,3386
B1G,C,MIO_EUR_NSA,EL,2016-04-01,3970
B1G,C,MIO_EUR_NSA,EL,2016-07-01,3855
B1G,C,MIO_EUR_NSA,EL,2016-10-01,3768
B1G,C,MIO_EUR_NSA,EL,2017-01-01,3694
B1G,C,MIO_EUR_NSA,EL,2017-04-01,4116
B1G,C,MIO_EUR_NSA,EL,2017-07-01,4096
B1G,C,MIO_EUR_NSA,EL,2017-10-01,3850
B1G,C,MIO_EUR_NSA,EL,2018-01-01,3798
B1G,C,MIO_EUR_NSA,EL,2018-04-01,4239
B1G,C,MIO_EUR_NSA,ES,2015-07-01,31926
B1G,C,MIO_EUR_NSA,ES,2015-10-01,35910
B1G,C,MIO_EUR_NSA,ES,2016-01-01,34907
B1G,C,MIO_EUR_NSA,ES,2016-04-01,34912
B1G,C,MIO_EUR_NSA,ES,2016-07-01,33353
B1G,C,MIO_EUR_NSA,ES,2016-10-01,37137
B1G,C,MIO_EUR_NSA,ES,2017-01-01,37317
B1G,C,MIO_EUR_NSA,ES,2017-04-01,36992
B1G,C,MIO_EUR_NSA,ES,2017-07-01,35407
B1G,C,MIO_EUR_NSA,ES,2017-10-01,40062
B1G,C,MIO_EUR_NSA,ES,2018-01-01,38326
B1G,C,MIO_EUR_NSA,ES,2018-04-01,38564
B1G,C,MIO_EUR_NSA,EU28,2015-07-01,526232
B1G,C,MIO_EUR_NSA,EU28,2015-10-01,549512
B1G,C,MIO_EUR_NSA,EU28,2016-01-01,535738
B1G,C,MIO_EUR_NSA,EU28,2016-04-01,555699
B1G,C,MIO_EUR_NSA,EU28,2016-07-01,529089
B1G,C,MIO_EUR_NSA,EU28,2016-10-01,557171
B1G,C,MIO_EUR_NSA,EU28,2017-01-01,553399
B1G,C,MIO_EUR_NSA,EU28,2017-04-01,562573
B1G,C,MIO_EUR_NSA,EU28,2017-07-01,553852
B1G,C,MIO_EUR_NSA,EU28,2017-10-01,586514
B1G,C,MIO_EUR_NSA,EU28,2018-01-01,572314
B1G,C,MIO_EUR_NSA,EU28,2018-04-01,585126
B1G,C,MIO_EUR_NSA,FI,2015-07-01,7565
B1G,C,MIO_EUR_NSA,FI,2015-10-01,8424
B1G,C,MIO_EUR_NSA,FI,2016-01-01,7124
B1G,C,MIO_EUR_NSA,FI,2016-04-01,8041
B1G,C,MIO_EUR_NSA,FI,2016-07-01,7832
B1G,C,MIO_EUR_NSA,FI,2016-10-01,8694
B1G,C,MIO_EUR_NSA,FI,2017-01-01,8003
B1G,C,MIO_EUR_NSA,FI,2017-04-01,8592
B1G,C,MIO_EUR_NSA,FI,2017-07-01,8165
B1G,C,MIO_EUR_NSA,FI,2017-10-01,9181
B1G,C,MIO_EUR_NSA,FI,2018-01-01,8479
B1G,C,MIO_EUR_NSA,FI,2018-04-01,9009
B1G,C,MIO_EUR_NSA,FR,2015-07-01,55351
B1G,C,MIO_EUR_NSA,FR,2015-10-01,57895
B1G,C,MIO_EUR_NSA,FR,2016-01-01,59218
B1G,C,MIO_EUR_NSA,FR,2016-04-01,58581
B1G,C,MIO_EUR_NSA,FR,2016-07-01,54709
B1G,C,MIO_EUR_NSA,FR,2016-10-01,57279
B1G,C,MIO_EUR_NSA,FR,2017-01-01,59473
B1G,C,MIO_EUR_NSA,FR,2017-04-01,58629
B1G,C,MIO_EUR_NSA,FR,2017-07-01,55713
B1G,C,MIO_EUR_NSA,FR,2017-10-01,58533
B1G,C,MIO_EUR_NSA,FR,2018-01-01,59813
B1G,C,MIO_EUR_NSA,FR,2018-04-01,58280
B1G,C,MIO_EUR_NSA,HR,2015-07-01,1445
B1G,C,MIO_EUR_NSA,HR,2015-10-01,1468
B1G,C,MIO_EUR_NSA,HR,2016-01-01,1328
B1G,C,MIO_EUR_NSA,HR,2016-04-01,1512
B1G,C,MIO_EUR_NSA,HR,2016-07-01,1479
B1G,C,MIO_EUR_NSA,HR,2016-10-01,1590
B1G,C,MIO_EUR_NSA,HR,2017-01-01,1409
B1G,C,MIO_EUR_NSA,HR,2017-04-01,1568
B1G,C,MIO_EUR_NSA,HR,2017-07-01,1537
B1G,C,MIO_EUR_NSA,HR,2017-10-01,1595
B1G,C,MIO_EUR_NSA,HR,2018-01-01,1448
B1G,C,MIO_EUR_NSA,HR,2018-04-01,1597
B1G,C,MIO_EUR_NSA,HU,2015-07-01,5533
B1G,C,MIO_EUR_NSA,HU,2015-10-01,6077
B1G,C,MIO_EUR_NSA,HU,2016-01-01,5091
B1G,C,MIO_EUR_NSA,HU,2016-04-01,5987
B1G,C,MIO_EUR_NSA,HU,2016-07-01,5557
B1G,C,MIO_EUR_NSA,HU,2016-10-01,5995
B1G,C,MIO_EUR_NSA,HU,2017-01-01,5498
B1G,C,MIO_EUR_NSA,HU,2017-04-01,6377
B1G,C,MIO_EUR_NSA,HU,2017-07-01,5946
B1G,C,MIO_EUR_NSA,HU,2017-10-01,6481
B1G,C,MIO_EUR_NSA,HU,2018-01-01,5844
B1G,C,MIO_EUR_NSA,HU,2018-04-01,6872
B1G,C,MIO_EUR_NSA,IE,2015-07-01,21195
B1G,C,MIO_EUR_NSA,IE,2015-10-01,22864
B1G,C,MIO_EUR_NSA,IE,2016-01-01,21862
B1G,C,MIO_EUR_NSA,IE,2016-04-01,20501
B1G,C,MIO_EUR_NSA,IE,2016-07-01,18078
B1G,C,MIO_EUR_NSA,IE,2016-10-01,27023
B1G,C,MIO_EUR_NSA,IE,2017-01-01,21891
B1G,C,MIO_EUR_NSA,IE,2017-04-01,20678
B1G,C,MIO_EUR_NSA,IE,2017-07-01,23155
B1G,C,MIO_EUR_NSA,IE,2017-10-01,28137
B1G,C,MIO_EUR_NSA,IE,2018-01-01,24334
B1G,C,MIO_EUR_NSA,IE,2018-04-01,22900
B1G,C,MIO_EUR_NSA,IT,2015-07-01,57585
B1G,C,MIO_EUR_NSA,IT,2015-10-01,61580
B1G,C,MIO_EUR_NSA,IT,2016-01-01,62158
B1G,C,MIO_EUR_NSA,IT,2016-04-01,65082
B1G,C,MIO_EUR_NSA,IT,2016-07-01,59552
B1G,C,MIO_EUR_NSA,IT,2016-10-01,62728
B1G,C,MIO_EUR_NSA,IT,2017-01-01,64219
B1G,C,MIO_EUR_NSA,IT,2017-04-01,66007
B1G,C,MIO_EUR_NSA,IT,2017-07-01,61694
B1G,C,MIO_EUR_NSA,IT,2017-10-01,65466
B1G,C,MIO_EUR_NSA,IT,2018-01-01,67022
B1G,C,MIO_EUR_NSA,IT,2018-04-01,69007
B1G,C,MIO_EUR_NSA,LT,2015-07-01,1629
B1G,C,MIO_EUR_NSA,LT,2015-10-01,1693
B1G,C,MIO_EUR_NSA,LT,2016-01-01,1603
B1G,C,MIO_EUR_NSA,LT,2016-04-01,1576
B1G,C,MIO_EUR_NSA,LT,2016-07-01,1666
B1G,C,MIO_EUR_NSA,LT,2016-10-01,1717
B1G,C,MIO_EUR_NSA,LT,2017-01-01,1708
B1G,C,MIO_EUR_NSA,LT,2017-04-01,1713
B1G,C,MIO_EUR_NSA,LT,2017-07-01,1885
B1G,C,MIO_EUR_NSA,LT,2017-10-01,1944
B1G,C,MIO_EUR_NSA,LT,2018-01-01,1827
B1G,C,MIO_EUR_NSA,LT,2018-04-01,1805
B1G,C,MIO_EUR_NSA,LU,2015-07-01,585
B1G,C,MIO_EUR_NSA,LU,2015-10-01,623
B1G,C,MIO_EUR_NSA,LU,2016-01-01,768
B1G,C,MIO_EUR_NSA,LU,2016-04-01,722
B1G,C,MIO_EUR_NSA,LU,2016-07-01,682
B1G,C,MIO_EUR_NSA,LU,2016-10-01,681
B1G,C,MIO_EUR_NSA,LU,2017-01-01,611
B1G,C,MIO_EUR_NSA,LU,2017-04-01,671
B1G,C,MIO_EUR_NSA,LU,2017-07-01,681
B1G,C,MIO_EUR_NSA,LU,2017-10-01,761
B1G,C,MIO_EUR_NSA,LU,2018-01-01,710
B1G,C,MIO_EUR_NSA,LU,2018-04-01,719
B1G,C,MIO_EUR_NSA,LV,2015-07-01,649
B1G,C,MIO_EUR_NSA,LV,2015-10-01,647
B1G,C,MIO_EUR_NSA,LV,2016-01-01,566
B1G,C,MIO_EUR_NSA,LV,2016-04-01,684
B1G,C,MIO_EUR_NSA,LV,2016-07-01,646
B1G,C,MIO_EUR_NSA,LV,2016-10-01,694
B1G,C,MIO_EUR_NSA,LV,2017-01-01,635
B1G,C,MIO_EUR_NSA,LV,2017-04-01,755
B1G,C,MIO_EUR_NSA,LV,2017-07-01,728
B1G,C,MIO_EUR_NSA,LV,2017-10-01,771
B1G,C,MIO_EUR_NSA,LV,2018-01-01,676
B1G,C,MIO_EUR_NSA,LV,2018-04-01,818
B1G,C,MIO_EUR_NSA,ME,2015-07-01,
B1G,C,MIO_EUR_NSA,ME,2015-10-01,
B1G,C,MIO_EUR_NSA,ME,2016-01-01,
B1G,C,MIO_EUR_NSA,ME,2016-04-01,
B1G,C,MIO_EUR_NSA,ME,2016-07-01,
B1G,C,MIO_EUR_NSA,ME,2016-10-01,
B1G,C,MIO_EUR_NSA,ME,2017-01-01,
B1G,C,MIO_EUR_NSA,ME,2017-04-01,
B1G,C,MIO_EUR_NSA,ME,2017-07-01,
B1G,C,MIO_EUR_NSA,ME,2017-10-01,
B1G,C,MIO_EUR_NSA,ME,2018-01-01,
B1G,C,MIO_EUR_NSA,ME,2018-04-01,
B1G,C,MIO_EUR_NSA,MK,2015-07-01,275
B1G,C,MIO_EUR_NSA,MK,2015-10-01,317
B1G,C,MIO_EUR_NSA,MK,2016-01-01,261
B1G,C,MIO_EUR_NSA,MK,2016-04-01,299
B1G,C,MIO_EUR_NSA,MK,2016-07-01,307
B1G,C,MIO_EUR_NSA,MK,2016-10-01,317
B1G,C,MIO_EUR_NSA,MK,2017-01-01,249
B1G,C,MIO_EUR_NSA,MK,2017-04-01,298
B1G,C,MIO_EUR_NSA,MK,2017-07-01,303
B1G,C,MIO_EUR_NSA,MK,2017-10-01,337
B1G,C,MIO_EUR_NSA,MK,2018-01-01,275
B1G,C,MIO_EUR_NSA,MK,2018-04-01,316
B1G,C,MIO_EUR_NSA,MT,2015-07-01,171
B1G,C,MIO_EUR_NSA,MT,2015-10-01,186
B1G,C,MIO_EUR_NSA,MT,2016-01-01,189
B1G,C,MIO_EUR_NSA,MT,2016-04-01,191
B1G,C,MIO_EUR_NSA,MT,2016-07-01,177
B1G,C,MIO_EUR_NSA,MT,2016-10-01,189
B1G,C,MIO_EUR_NSA,MT,2017-01-01,205
B1G,C,MIO_EUR_NSA,MT,2017-04-01,211
B1G,C,MIO_EUR_NSA,MT,2017-07-01,194
B1G,C,MIO_EUR_NSA,MT,2017-10-01,205
B1G,C,MIO_EUR_NSA,MT,2018-01-01,205
B1G,C,MIO_EUR_NSA,MT,2018-04-01,218
B1G,C,MIO_EUR_NSA,NL,2015-07-01,18119
B1G,C,MIO_EUR_NSA,NL,2015-10-01,19189
B1G,C,MIO_EUR_NSA,NL,2016-01-01,18854
B1G,C,MIO_EUR_NSA,NL,2016-04-01,20133
B1G,C,MIO_EUR_NSA,NL,2016-07-01,18515
B1G,C,MIO_EUR_NSA,NL,2016-10-01,19360
B1G,C,MIO_EUR_NSA,NL,2017-01-01,19235
B1G,C,MIO_EUR_NSA,NL,2017-04-01,20798
B1G,C,MIO_EUR_NSA,NL,2017-07-01,19510
B1G,C,MIO_EUR_NSA,NL,2017-10-01,20783
B1G,C,MIO_EUR_NSA,NL,2018-01-01,20715
B1G,C,MIO_EUR_NSA,NL,2018-04-01,21803
B1G,C,MIO_EUR_NSA,NO,2015-07-01,5614
B1G,C,MIO_EUR_NSA,NO,2015-10-01,5647
B1G,C,MIO_EUR_NSA,NO,2016-01-01,5343
B1G,C,MIO_EUR_NSA,NO,2016-04-01,5669
B1G,C,MIO_EUR_NSA,NO,2016-07-01,5269
B1G,C,MIO_EUR_NSA,NO,2016-10-01,5602
B1G,C,MIO_EUR_NSA,NO,2017-01-01,6022
B1G,C,MIO_EUR_NSA,NO,2017-04-01,5527
B1G,C,MIO_EUR_NSA,NO,2017-07-01,5306
B1G,C,MIO_EUR_NSA,NO,2017-10-01,5476
B1G,C,MIO_EUR_NSA,NO,2018-01-01,5395
B1G,C,MIO_EUR_NSA,NO,2018-04-01,5440
B1G,C,MIO_EUR_NSA,PL,2015-07-01,17568
B1G,C,MIO_EUR_NSA,PL,2015-10-01,22937
B1G,C,MIO_EUR_NSA,PL,2016-01-01,18732
B1G,C,MIO_EUR_NSA,PL,2016-04-01,17034
B1G,C,MIO_EUR_NSA,PL,2016-07-01,18091
B1G,C,MIO_EUR_NSA,PL,2016-10-01,23126
B1G,C,MIO_EUR_NSA,PL,2017-01-01,20452
B1G,C,MIO_EUR_NSA,PL,2017-04-01,18362
B1G,C,MIO_EUR_NSA,PL,2017-07-01,20187
B1G,C,MIO_EUR_NSA,PL,2017-10-01,26959
B1G,C,MIO_EUR_NSA,PL,2018-01-01,21727
B1G,C,MIO_EUR_NSA,PL,2018-04-01,19265
B1G,C,MIO_EUR_NSA,PT,2015-07-01,5428
B1G,C,MIO_EUR_NSA,PT,2015-10-01,5729
B1G,C,MIO_EUR_NSA,PT,2016-01-01,5422
B1G,C,MIO_EUR_NSA,PT,2016-04-01,5786
B1G,C,MIO_EUR_NSA,PT,2016-07-01,5689
B1G,C,MIO_EUR_NSA,PT,2016-10-01,6040
B1G,C,MIO_EUR_NSA,PT,2017-01-01,6008
B1G,C,MIO_EUR_NSA,PT,2017-04-01,6178
B1G,C,MIO_EUR_NSA,PT,2017-07-01,5897
B1G,C,MIO_EUR_NSA,PT,2017-10-01,6208
B1G,C,MIO_EUR_NSA,PT,2018-01-01,6145
B1G,C,MIO_EUR_NSA,PT,2018-04-01,6435
B1G,C,MIO_EUR_NSA,RO,2015-07-01,7869
B1G,C,MIO_EUR_NSA,RO,2015-10-01,9466
B1G,C,MIO_EUR_NSA,RO,2016-01-01,6412
B1G,C,MIO_EUR_NSA,RO,2016-04-01,8655
B1G,C,MIO_EUR_NSA,RO,2016-07-01,8627
B1G,C,MIO_EUR_NSA,RO,2016-10-01,10660
B1G,C,MIO_EUR_NSA,RO,2017-01-01,6937
B1G,C,MIO_EUR_NSA,RO,2017-04-01,9471
B1G,C,MIO_EUR_NSA,RO,2017-07-01,9089
B1G,C,MIO_EUR_NSA,RO,2017-10-01,11462
B1G,C,MIO_EUR_NSA,RO,2018-01-01,7431
B1G,C,MIO_EUR_NSA,RO,2018-04-01,10171
B1G,C,MIO_EUR_NSA,RS,2015-07-01,1370
B1G,C,MIO_EUR_NSA,RS,2015-10-01,1321
B1G,C,MIO_EUR_NSA,RS,2016-01-01,1166
B1G,C,MIO_EUR_NSA,RS,2016-04-01,1439
B1G,C,MIO_EUR_NSA,RS,2016-07-01,1409
B1G,C,MIO_EUR_NSA,RS,2016-10-01,1393
B1G,C,MIO_EUR_NSA,RS,2017-01-01,1275
B1G,C,MIO_EUR_NSA,RS,2017-04-01,1573
B1G,C,MIO_EUR_NSA,RS,2017-07-01,1611
B1G,C,MIO_EUR_NSA,RS,2017-10-01,1561
B1G,C,MIO_EUR_NSA,RS,2018-01-01,1408
B1G,C,MIO_EUR_NSA,RS,2018-04-01,1699
B1G,C,MIO_EUR_NSA,SE,2015-07-01,15060
B1G,C,MIO_EUR_NSA,SE,2015-10-01,16774
B1G,C,MIO_EUR_NSA,SE,2016-01-01,14903
B1G,C,MIO_EUR_NSA,SE,2016-04-01,15804
B1G,C,MIO_EUR_NSA,SE,2016-07-01,14810
B1G,C,MIO_EUR_NSA,SE,2016-10-01,16313
B1G,C,MIO_EUR_NSA,SE,2017-01-01,15810
B1G,C,MIO_EUR_NSA,SE,2017-04-01,15997
B1G,C,MIO_EUR_NSA,SE,2017-07-01,15370
B1G,C,MIO_EUR_NSA,SE,2017-10-01,17321
B1G,C,MIO_EUR_NSA,SE,2018-01-01,15974
B1G,C,MIO_EUR_NSA,SE,2018-04-01,15823
B1G,C,MIO_EUR_NSA,SI,2015-07-01,1966
B1G,C,MIO_EUR_NSA,SI,2015-10-01,1888
B1G,C,MIO_EUR_NSA,SI,2016-01-01,1914
B1G,C,MIO_EUR_NSA,SI,2016-04-01,2184
B1G,C,MIO_EUR_NSA,SI,2016-07-01,2049
B1G,C,MIO_EUR_NSA,SI,2016-10-01,2001
B1G,C,MIO_EUR_NSA,SI,2017-01-01,2035
B1G,C,MIO_EUR_NSA,SI,2017-04-01,2355
B1G,C,MIO_EUR_NSA,SI,2017-07-01,2230
B1G,C,MIO_EUR_NSA,SI,2017-10-01,2241
B1G,C,MIO_EUR_NSA,SI,2018-01-01,2244
B1G,C,MIO_EUR_NSA,SI,2018-04-01,2541
B1G,C,MIO_EUR_NSA,SK,2015-07-01,3646
B1G,C,MIO_EUR_NSA,SK,2015-10-01,4649
B1G,C,MIO_EUR_NSA,SK,2016-01-01,3985
B1G,C,MIO_EUR_NSA,SK,2016-04-01,3778
B1G,C,MIO_EUR_NSA,SK,2016-07-01,3971
B1G,C,MIO_EUR_NSA,SK,2016-10-01,4857
B1G,C,MIO_EUR_NSA,SK,2017-01-01,4265
B1G,C,MIO_EUR_NSA,SK,2017-04-01,3741
B1G,C,MIO_EUR_NSA,SK,2017-07-01,4029
B1G,C,MIO_EUR_NSA,SK,2017-10-01,5042
B1G,C,MIO_EUR_NSA,SK,2018-01-01,4420
B1G,C,MIO_EUR_NSA,SK,2018-04-01,4046
B1G,C,MIO_EUR_NSA,TR,2015-07-01,30425
B1G,C,MIO_EUR_NSA,TR,2015-10-01,34976
B1G,C,MIO_EUR_NSA,TR,2016-01-01,30700
B1G,C,MIO_EUR_NSA,TR,2016-04-01,33338
B1G,C,MIO_EUR_NSA,TR,2016-07-01,29628
B1G,C,MIO_EUR_NSA,TR,2016-10-01,35600
B1G,C,MIO_EUR_NSA,TR,2017-01-01,30473
B1G,C,MIO_EUR_NSA,TR,2017-04-01,33327
B1G,C,MIO_EUR_NSA,TR,2017-07-01,32813
B1G,C,MIO_EUR_NSA,TR,2017-10-01,35410
B1G,C,MIO_EUR_NSA,TR,2018-01-01,32429
B1G,C,MIO_EUR_NSA,TR,2018-04-01,32116
B1G,C,MIO_EUR_NSA,UK,2015-07-01,59351
B1G,C,MIO_EUR_NSA,UK,2015-10-01,60104
B1G,C,MIO_EUR_NSA,UK,2016-01-01,56254
B1G,C,MIO_EUR_NSA,UK,2016-04-01,56023
B1G,C,MIO_EUR_NSA,UK,2016-07-01,51148
B1G,C,MIO_EUR_NSA,UK,2016-10-01,51940
B1G,C,MIO_EUR_NSA,UK,2017-01-01,53213
B1G,C,MIO_EUR_NSA,UK,2017-04-01,52654
B1G,C,MIO_EUR_NSA,UK,2017-07-01,50583
