indic_bt,nace_r2,unit,geotime,date,value
TOVT,G47_FOOD,I2015_SCA,AT,2017-10-01,105.2
TOVT,G47_FOOD,I2015_SCA,AT,2017-11-01,107.6
TOVT,G47_FOOD,I2015_SCA,AT,2017-12-01,106.2
TOVT,G47_FOOD,I2015_SCA,AT,2018-01-01,105.7
TOVT,G47_FOOD,I2015_SCA,AT,2018-02-01,106.3
TOVT,G47_FOOD,I2015_SCA,AT,2018-03-01,109.9
TOVT,G47_FOOD,I2015_SCA,AT,2018-04-01,106.3
TOVT,G47_FOOD,I2015_SCA,AT,2018-05-01,108.2
TOVT,G47_FOOD,I2015_SCA,AT,2018-06-01,107.8
TOVT,G47_FOOD,I2015_SCA,AT,2018-07-01,107.0
TOVT,G47_FOOD,I2015_SCA,AT,2018-08-01,108.6
TOVT,G47_FOOD,I2015_SCA,AT,2018-09-01,
TOVT,G47_FOOD,I2015_SCA,BE,2017-10-01,100.8
TOVT,G47_FOOD,I2015_SCA,BE,2017-11-01,101.7
TOVT,G47_FOOD,I2015_SCA,BE,2017-12-01,101.4
TOVT,G47_FOOD,I2015_SCA,BE,2018-01-01,101.1
TOVT,G47_FOOD,I2015_SCA,BE,2018-02-01,101.7
TOVT,G47_FOOD,I2015_SCA,BE,2018-03-01,102.8
TOVT,G47_FOOD,I2015_SCA,BE,2018-04-01,101.7
TOVT,G47_FOOD,I2015_SCA,BE,2018-05-01,102.9
TOVT,G47_FOOD,I2015_SCA,BE,2018-06-01,102.6
TOVT,G47_FOOD,I2015_SCA,BE,2018-07-01,102.9
TOVT,G47_FOOD,I2015_SCA,BE,2018-08-01,101.6
TOVT,G47_FOOD,I2015_SCA,BE,2018-09-01,
TOVT,G47_FOOD,I2015_SCA,BG,2017-10-01,114.1
TOVT,G47_FOOD,I2015_SCA,BG,2017-11-01,115.6
TOVT,G47_FOOD,I2015_SCA,BG,2017-12-01,115.8
TOVT,G47_FOOD,I2015_SCA,BG,2018-01-01,115.8
TOVT,G47_FOOD,I2015_SCA,BG,2018-02-01,117.8
TOVT,G47_FOOD,I2015_SCA,BG,2018-03-01,119.3
TOVT,G47_FOOD,I2015_SCA,BG,2018-04-01,120.9
TOVT,G47_FOOD,I2015_SCA,BG,2018-05-01,124.1
TOVT,G47_FOOD,I2015_SCA,BG,2018-06-01,125.0
TOVT,G47_FOOD,I2015_SCA,BG,2018-07-01,125.0
TOVT,G47_FOOD,I2015_SCA,BG,2018-08-01,125.7
TOVT,G47_FOOD,I2015_SCA,BG,2018-09-01,
TOVT,G47_FOOD,I2015_SCA,CH,2017-10-01,99.6
TOVT,G47_FOOD,I2015_SCA,CH,2017-11-01,100.9
TOVT,G47_FOOD,I2015_SCA,CH,2017-12-01,98.3
TOVT,G47_FOOD,I2015_SCA,CH,2018-01-01,100.2
TOVT,G47_FOOD,I2015_SCA,CH,2018-02-01,101.2
TOVT,G47_FOOD,I2015_SCA,CH,2018-03-01,101.6
TOVT,G47_FOOD,I2015_SCA,CH,2018-04-01,101.9
TOVT,G47_FOOD,I2015_SCA,CH,2018-05-01,101.9
TOVT,G47_FOOD,I2015_SCA,CH,2018-06-01,101.9
TOVT,G47_FOOD,I2015_SCA,CH,2018-07-01,100.3
TOVT,G47_FOOD,I2015_SCA,CH,2018-08-01,100.5
TOVT,G47_FOOD,I2015_SCA,CH,2018-09-01,
TOVT,G47_FOOD,I2015_SCA,CY,2017-10-01,110.7
TOVT,G47_FOOD,I2015_SCA,CY,2017-11-01,109.0
TOVT,G47_FOOD,I2015_SCA,CY,2017-12-01,108.3
TOVT,G47_FOOD,I2015_SCA,CY,2018-01-01,111.0
TOVT,G47_FOOD,I2015_SCA,CY,2018-02-01,111.6
TOVT,G47_FOOD,I2015_SCA,CY,2018-03-01,112.8
TOVT,G47_FOOD,I2015_SCA,CY,2018-04-01,111.8
TOVT,G47_FOOD,I2015_SCA,CY,2018-05-01,114.3
TOVT,G47_FOOD,I2015_SCA,CY,2018-06-01,117.0
TOVT,G47_FOOD,I2015_SCA,CY,2018-07-01,113.7
TOVT,G47_FOOD,I2015_SCA,CY,2018-08-01,
TOVT,G47_FOOD,I2015_SCA,CY,2018-09-01,
TOVT,G47_FOOD,I2015_SCA,CZ,2017-10-01,110.5
TOVT,G47_FOOD,I2015_SCA,CZ,2017-11-01,111.8
TOVT,G47_FOOD,I2015_SCA,CZ,2017-12-01,110.1
TOVT,G47_FOOD,I2015_SCA,CZ,2018-01-01,112.5
TOVT,G47_FOOD,I2015_SCA,CZ,2018-02-01,112.3
TOVT,G47_FOOD,I2015_SCA,CZ,2018-03-01,113.0
TOVT,G47_FOOD,I2015_SCA,CZ,2018-04-01,111.5
TOVT,G47_FOOD,I2015_SCA,CZ,2018-05-01,113.7
TOVT,G47_FOOD,I2015_SCA,CZ,2018-06-01,112.5
TOVT,G47_FOOD,I2015_SCA,CZ,2018-07-01,113.3
TOVT,G47_FOOD,I2015_SCA,CZ,2018-08-01,113.5
TOVT,G47_FOOD,I2015_SCA,CZ,2018-09-01,
TOVT,G47_FOOD,I2015_SCA,DE,2017-10-01,105.9
TOVT,G47_FOOD,I2015_SCA,DE,2017-11-01,107.2
TOVT,G47_FOOD,I2015_SCA,DE,2017-12-01,107.7
TOVT,G47_FOOD,I2015_SCA,DE,2018-01-01,107.5
TOVT,G47_FOOD,I2015_SCA,DE,2018-02-01,108.0
TOVT,G47_FOOD,I2015_SCA,DE,2018-03-01,108.6
TOVT,G47_FOOD,I2015_SCA,DE,2018-04-01,109.3
TOVT,G47_FOOD,I2015_SCA,DE,2018-05-01,110.1
TOVT,G47_FOOD,I2015_SCA,DE,2018-06-01,111.8
TOVT,G47_FOOD,I2015_SCA,DE,2018-07-01,108.7
TOVT,G47_FOOD,I2015_SCA,DE,2018-08-01,108.7
TOVT,G47_FOOD,I2015_SCA,DE,2018-09-01,
TOVT,G47_FOOD,I2015_SCA,DK,2017-10-01,101.1
TOVT,G47_FOOD,I2015_SCA,DK,2017-11-01,101.6
TOVT,G47_FOOD,I2015_SCA,DK,2017-12-01,101.4
TOVT,G47_FOOD,I2015_SCA,DK,2018-01-01,100.8
TOVT,G47_FOOD,I2015_SCA,DK,2018-02-01,100.0
TOVT,G47_FOOD,I2015_SCA,DK,2018-03-01,100.3
TOVT,G47_FOOD,I2015_SCA,DK,2018-04-01,100.3
TOVT,G47_FOOD,I2015_SCA,DK,2018-05-01,101.2
TOVT,G47_FOOD,I2015_SCA,DK,2018-06-01,100.8
TOVT,G47_FOOD,I2015_SCA,DK,2018-07-01,100.0
TOVT,G47_FOOD,I2015_SCA,DK,2018-08-01,99.8
TOVT,G47_FOOD,I2015_SCA,DK,2018-09-01,
TOVT,G47_FOOD,I2015_SCA,EA19,2017-10-01,104.6
TOVT,G47_FOOD,I2015_SCA,EA19,2017-11-01,106.0
TOVT,G47_FOOD,I2015_SCA,EA19,2017-12-01,105.8
TOVT,G47_FOOD,I2015_SCA,EA19,2018-01-01,105.5
TOVT,G47_FOOD,I2015_SCA,EA19,2018-02-01,106.3
TOVT,G47_FOOD,I2015_SCA,EA19,2018-03-01,107.5
TOVT,G47_FOOD,I2015_SCA,EA19,2018-04-01,106.3
TOVT,G47_FOOD,I2015_SCA,EA19,2018-05-01,107.9
TOVT,G47_FOOD,I2015_SCA,EA19,2018-06-01,108.5
TOVT,G47_FOOD,I2015_SCA,EA19,2018-07-01,107.4
TOVT,G47_FOOD,I2015_SCA,EA19,2018-08-01,107.3
TOVT,G47_FOOD,I2015_SCA,EA19,2018-09-01,
TOVT,G47_FOOD,I2015_SCA,EE,2017-10-01,106.8
