na_item,s_adj,unit,geotime,date,value
B1GQ,SCA,MIO_EUR_SCA,CY,2016-01-01,4505
B1GQ,SCA,MIO_EUR_SCA,CY,2016-04-01,4590
B1GQ,SCA,MIO_EUR_SCA,CY,2016-07-01,4653
B1GQ,SCA,MIO_EUR_SCA,CY,2016-10-01,4740
B1GQ,SCA,MIO_EUR_SCA,CY,2017-01-01,4805
B1GQ,SCA,MIO_EUR_SCA,CY,2017-04-01,4847
B1GQ,SCA,MIO_EUR_SCA,CY,2017-07-01,4920
B1GQ,SCA,MIO_EUR_SCA,CY,2017-10-01,4997
B1GQ,SCA,MIO_EUR_SCA,CY,2018-01-01,5080
B1GQ,SCA,MIO_EUR_SCA,CY,2018-04-01,5153
B1GQ,SCA,MIO_EUR_SCA,CZ,2015-07-01,42831
B1GQ,SCA,MIO_EUR_SCA,CZ,2015-10-01,43185
B1GQ,SCA,MIO_EUR_SCA,CZ,2016-01-01,43701
B1GQ,SCA,MIO_EUR_SCA,CZ,2016-04-01,43845
B1GQ,SCA,MIO_EUR_SCA,CZ,2016-07-01,44217
B1GQ,SCA,MIO_EUR_SCA,CZ,2016-10-01,44522
B1GQ,SCA,MIO_EUR_SCA,CZ,2017-01-01,45306
B1GQ,SCA,MIO_EUR_SCA,CZ,2017-04-01,47358
B1GQ,SCA,MIO_EUR_SCA,CZ,2017-07-01,48966
B1GQ,SCA,MIO_EUR_SCA,CZ,2017-10-01,50432
B1GQ,SCA,MIO_EUR_SCA,CZ,2018-01-01,51450
B1GQ,SCA,MIO_EUR_SCA,CZ,2018-04-01,51461
B1GQ,SCA,MIO_EUR_SCA,DE,2015-07-01,763468
B1GQ,SCA,MIO_EUR_SCA,DE,2015-10-01,771814
B1GQ,SCA,MIO_EUR_SCA,DE,2016-01-01,782405
B1GQ,SCA,MIO_EUR_SCA,DE,2016-04-01,786938
B1GQ,SCA,MIO_EUR_SCA,DE,2016-07-01,788846
B1GQ,SCA,MIO_EUR_SCA,DE,2016-10-01,795920
B1GQ,SCA,MIO_EUR_SCA,DE,2017-01-01,806315
B1GQ,SCA,MIO_EUR_SCA,DE,2017-04-01,816786
B1GQ,SCA,MIO_EUR_SCA,DE,2017-07-01,825711
B1GQ,SCA,MIO_EUR_SCA,DE,2017-10-01,832520
B1GQ,SCA,MIO_EUR_SCA,DE,2018-01-01,837921
B1GQ,SCA,MIO_EUR_SCA,DE,2018-04-01,847628
B1GQ,SCA,MIO_EUR_SCA,DK,2015-07-01,67988
B1GQ,SCA,MIO_EUR_SCA,DK,2015-10-01,67845
B1GQ,SCA,MIO_EUR_SCA,DK,2016-01-01,68504
B1GQ,SCA,MIO_EUR_SCA,DK,2016-04-01,69080
B1GQ,SCA,MIO_EUR_SCA,DK,2016-07-01,69399
B1GQ,SCA,MIO_EUR_SCA,DK,2016-10-01,70502
B1GQ,SCA,MIO_EUR_SCA,DK,2017-01-01,72331
B1GQ,SCA,MIO_EUR_SCA,DK,2017-04-01,72359
B1GQ,SCA,MIO_EUR_SCA,DK,2017-07-01,71796
B1GQ,SCA,MIO_EUR_SCA,DK,2017-10-01,72492
B1GQ,SCA,MIO_EUR_SCA,DK,2018-01-01,72227
B1GQ,SCA,MIO_EUR_SCA,DK,2018-04-01,72450
B1GQ,SCA,MIO_EUR_SCA,EA,2015-07-01,2641072
B1GQ,SCA,MIO_EUR_SCA,EA,2015-10-01,2662234
B1GQ,SCA,MIO_EUR_SCA,EA,2016-01-01,2684061
B1GQ,SCA,MIO_EUR_SCA,EA,2016-04-01,2694164
B1GQ,SCA,MIO_EUR_SCA,EA,2016-07-01,2707254
B1GQ,SCA,MIO_EUR_SCA,EA,2016-10-01,2734428
B1GQ,SCA,MIO_EUR_SCA,EA,2017-01-01,2758831
B1GQ,SCA,MIO_EUR_SCA,EA,2017-04-01,2791035
B1GQ,SCA,MIO_EUR_SCA,EA,2017-07-01,2818429
B1GQ,SCA,MIO_EUR_SCA,EA,2017-10-01,2843890
B1GQ,SCA,MIO_EUR_SCA,EA,2018-01-01,2864526
B1GQ,SCA,MIO_EUR_SCA,EA,2018-04-01,2890029
B1GQ,SCA,MIO_EUR_SCA,EA19,2015-07-01,2641072
B1GQ,SCA,MIO_EUR_SCA,EA19,2015-10-01,2662234
B1GQ,SCA,MIO_EUR_SCA,EA19,2016-01-01,2684061
B1GQ,SCA,MIO_EUR_SCA,EA19,2016-04-01,2694164
B1GQ,SCA,MIO_EUR_SCA,EA19,2016-07-01,2707254
B1GQ,SCA,MIO_EUR_SCA,EA19,2016-10-01,2734428
B1GQ,SCA,MIO_EUR_SCA,EA19,2017-01-01,2758831
B1GQ,SCA,MIO_EUR_SCA,EA19,2017-04-01,2791035
B1GQ,SCA,MIO_EUR_SCA,EA19,2017-07-01,2818429
B1GQ,SCA,MIO_EUR_SCA,EA19,2017-10-01,2843890
B1GQ,SCA,MIO_EUR_SCA,EA19,2018-01-01,2864526
B1GQ,SCA,MIO_EUR_SCA,EA19,2018-04-01,2890029
B1GQ,SCA,MIO_EUR_SCA,EE,2015-07-01,5202
B1GQ,SCA,MIO_EUR_SCA,EE,2015-10-01,5236
B1GQ,SCA,MIO_EUR_SCA,EE,2016-01-01,5304
B1GQ,SCA,MIO_EUR_SCA,EE,2016-04-01,5325
B1GQ,SCA,MIO_EUR_SCA,EE,2016-07-01,5451
B1GQ,SCA,MIO_EUR_SCA,EE,2016-10-01,5594
B1GQ,SCA,MIO_EUR_SCA,EE,2017-01-01,5736
B1GQ,SCA,MIO_EUR_SCA,EE,2017-04-01,5855
B1GQ,SCA,MIO_EUR_SCA,EE,2017-07-01,5938
B1GQ,SCA,MIO_EUR_SCA,EE,2017-10-01,6073
B1GQ,SCA,MIO_EUR_SCA,EE,2018-01-01,6176
B1GQ,SCA,MIO_EUR_SCA,EE,2018-04-01,6322
B1GQ,SCA,MIO_EUR_SCA,EL,2015-07-01,43701
B1GQ,SCA,MIO_EUR_SCA,EL,2015-10-01,44009
B1GQ,SCA,MIO_EUR_SCA,EL,2016-01-01,43421
B1GQ,SCA,MIO_EUR_SCA,EL,2016-04-01,43551
B1GQ,SCA,MIO_EUR_SCA,EL,2016-07-01,43589
B1GQ,SCA,MIO_EUR_SCA,EL,2016-10-01,43425
B1GQ,SCA,MIO_EUR_SCA,EL,2017-01-01,43943
B1GQ,SCA,MIO_EUR_SCA,EL,2017-04-01,44185
B1GQ,SCA,MIO_EUR_SCA,EL,2017-07-01,44539
B1GQ,SCA,MIO_EUR_SCA,EL,2017-10-01,44586
B1GQ,SCA,MIO_EUR_SCA,EL,2018-01-01,45181
B1GQ,SCA,MIO_EUR_SCA,EL,2018-04-01,45339
B1GQ,SCA,MIO_EUR_SCA,ES,2015-07-01,271749
B1GQ,SCA,MIO_EUR_SCA,ES,2015-10-01,273628
B1GQ,SCA,MIO_EUR_SCA,ES,2016-01-01,276064
B1GQ,SCA,MIO_EUR_SCA,ES,2016-04-01,278512
B1GQ,SCA,MIO_EUR_SCA,ES,2016-07-01,281176
B1GQ,SCA,MIO_EUR_SCA,ES,2016-10-01,282991
B1GQ,SCA,MIO_EUR_SCA,ES,2017-01-01,285943
B1GQ,SCA,MIO_EUR_SCA,ES,2017-04-01,290628
B1GQ,SCA,MIO_EUR_SCA,ES,2017-07-01,292767
B1GQ,SCA,MIO_EUR_SCA,ES,2017-10-01,296981
B1GQ,SCA,MIO_EUR_SCA,ES,2018-01-01,297238
B1GQ,SCA,MIO_EUR_SCA,ES,2018-04-01,300193
B1GQ,SCA,MIO_EUR_SCA,EU28,2015-07-01,3725400
B1GQ,SCA,MIO_EUR_SCA,EU28,2015-10-01,3750129
B1GQ,SCA,MIO_EUR_SCA,EU28,2016-01-01,3737132
B1GQ,SCA,MIO_EUR_SCA,EU28,2016-04-01,3744740
B1GQ,SCA,MIO_EUR_SCA,EU28,2016-07-01,3718465
B1GQ,SCA,MIO_EUR_SCA,EU28,2016-10-01,3744726
B1GQ,SCA,MIO_EUR_SCA,EU28,2017-01-01,3794754
B1GQ,SCA,MIO_EUR_SCA,EU28,2017-04-01,3837161
B1GQ,SCA,MIO_EUR_SCA,EU28,2017-07-01,3852816
B1GQ,SCA,MIO_EUR_SCA,EU28,2017-10-01,3895482
B1GQ,SCA,MIO_EUR_SCA,EU28,2018-01-01,3927670
B1GQ,SCA,MIO_EUR_SCA,EU28,2018-04-01,3960065
B1GQ,SCA,MIO_EUR_SCA,FI,2015-07-01,52604
B1GQ,SCA,MIO_EUR_SCA,FI,2015-10-01,52974
B1GQ,SCA,MIO_EUR_SCA,FI,2016-01-01,53208
B1GQ,SCA,MIO_EUR_SCA,FI,2016-04-01,53852
B1GQ,SCA,MIO_EUR_SCA,FI,2016-07-01,54384
B1GQ,SCA,MIO_EUR_SCA,FI,2016-10-01,54667
B1GQ,SCA,MIO_EUR_SCA,FI,2017-01-01,55436
B1GQ,SCA,MIO_EUR_SCA,FI,2017-04-01,55717
B1GQ,SCA,MIO_EUR_SCA,FI,2017-07-01,56046
B1GQ,SCA,MIO_EUR_SCA,FI,2017-10-01,56644
B1GQ,SCA,MIO_EUR_SCA,FI,2018-01-01,57632
B1GQ,SCA,MIO_EUR_SCA,FI,2018-04-01,57939
B1GQ,SCA,MIO_EUR_SCA,FR,2015-07-01,550927
B1GQ,SCA,MIO_EUR_SCA,FR,2015-10-01,552908
B1GQ,SCA,MIO_EUR_SCA,FR,2016-01-01,557108
B1GQ,SCA,MIO_EUR_SCA,FR,2016-04-01,554654
B1GQ,SCA,MIO_EUR_SCA,FR,2016-07-01,555843
B1GQ,SCA,MIO_EUR_SCA,FR,2016-10-01,559411
B1GQ,SCA,MIO_EUR_SCA,FR,2017-01-01,566194
B1GQ,SCA,MIO_EUR_SCA,FR,2017-04-01,571373
B1GQ,SCA,MIO_EUR_SCA,FR,2017-07-01,575738
B1GQ,SCA,MIO_EUR_SCA,FR,2017-10-01,579840
B1GQ,SCA,MIO_EUR_SCA,FR,2018-01-01,583176
B1GQ,SCA,MIO_EUR_SCA,FR,2018-04-01,584870
B1GQ,SCA,MIO_EUR_SCA,HR,2015-07-01,11266
B1GQ,SCA,MIO_EUR_SCA,HR,2015-10-01,11200
B1GQ,SCA,MIO_EUR_SCA,HR,2016-01-01,11400
B1GQ,SCA,MIO_EUR_SCA,HR,2016-04-01,11631
B1GQ,SCA,MIO_EUR_SCA,HR,2016-07-01,11758
B1GQ,SCA,MIO_EUR_SCA,HR,2016-10-01,11824
B1GQ,SCA,MIO_EUR_SCA,HR,2017-01-01,12035
B1GQ,SCA,MIO_EUR_SCA,HR,2017-04-01,12227
B1GQ,SCA,MIO_EUR_SCA,HR,2017-07-01,12407
B1GQ,SCA,MIO_EUR_SCA,HR,2017-10-01,12285
B1GQ,SCA,MIO_EUR_SCA,HR,2018-01-01,12592
B1GQ,SCA,MIO_EUR_SCA,HR,2018-04-01,12885
B1GQ,SCA,MIO_EUR_SCA,HU,2015-07-01,27642
B1GQ,SCA,MIO_EUR_SCA,HU,2015-10-01,28393
B1GQ,SCA,MIO_EUR_SCA,HU,2016-01-01,27814
B1GQ,SCA,MIO_EUR_SCA,HU,2016-04-01,28306
B1GQ,SCA,MIO_EUR_SCA,HU,2016-07-01,28670
B1GQ,SCA,MIO_EUR_SCA,HU,2016-10-01,29119
B1GQ,SCA,MIO_EUR_SCA,HU,2017-01-01,30089
B1GQ,SCA,MIO_EUR_SCA,HU,2017-04-01,30578
B1GQ,SCA,MIO_EUR_SCA,HU,2017-07-01,31540
B1GQ,SCA,MIO_EUR_SCA,HU,2017-10-01,31829
B1GQ,SCA,MIO_EUR_SCA,HU,2018-01-01,32590
B1GQ,SCA,MIO_EUR_SCA,HU,2018-04-01,32686
B1GQ,SCA,MIO_EUR_SCA,IE,2015-07-01,65671
B1GQ,SCA,MIO_EUR_SCA,IE,2015-10-01,67195
B1GQ,SCA,MIO_EUR_SCA,IE,2016-01-01,66802
B1GQ,SCA,MIO_EUR_SCA,IE,2016-04-01,66172
B1GQ,SCA,MIO_EUR_SCA,IE,2016-07-01,66442
B1GQ,SCA,MIO_EUR_SCA,IE,2016-10-01,73452
B1GQ,SCA,MIO_EUR_SCA,IE,2017-01-01,68758
B1GQ,SCA,MIO_EUR_SCA,IE,2017-04-01,71595
B1GQ,SCA,MIO_EUR_SCA,IE,2017-07-01,75677
B1GQ,SCA,MIO_EUR_SCA,IE,2017-10-01,77622
B1GQ,SCA,MIO_EUR_SCA,IE,2018-01-01,78387
B1GQ,SCA,MIO_EUR_SCA,IE,2018-04-01,79689
B1GQ,SCA,MIO_EUR_SCA,IT,2015-07-01,413875
B1GQ,SCA,MIO_EUR_SCA,IT,2015-10-01,417589
B1GQ,SCA,MIO_EUR_SCA,IT,2016-01-01,420297
B1GQ,SCA,MIO_EUR_SCA,IT,2016-04-01,421289
B1GQ,SCA,MIO_EUR_SCA,IT,2016-07-01,423365
B1GQ,SCA,MIO_EUR_SCA,IT,2016-10-01,425516
B1GQ,SCA,MIO_EUR_SCA,IT,2017-01-01,428324
B1GQ,SCA,MIO_EUR_SCA,IT,2017-04-01,430558
B1GQ,SCA,MIO_EUR_SCA,IT,2017-07-01,433107
B1GQ,SCA,MIO_EUR_SCA,IT,2017-10-01,434813
B1GQ,SCA,MIO_EUR_SCA,IT,2018-01-01,437335
B1GQ,SCA,MIO_EUR_SCA,IT,2018-04-01,441751
B1GQ,SCA,MIO_EUR_SCA,LT,2015-07-01,9380
B1GQ,SCA,MIO_EUR_SCA,LT,2015-10-01,9513
B1GQ,SCA,MIO_EUR_SCA,LT,2016-01-01,9452
B1GQ,SCA,MIO_EUR_SCA,LT,2016-04-01,9642
B1GQ,SCA,MIO_EUR_SCA,LT,2016-07-01,9793
B1GQ,SCA,MIO_EUR_SCA,LT,2016-10-01,9930
B1GQ,SCA,MIO_EUR_SCA,LT,2017-01-01,10282
B1GQ,SCA,MIO_EUR_SCA,LT,2017-04-01,10397
B1GQ,SCA,MIO_EUR_SCA,LT,2017-07-01,10645
B1GQ,SCA,MIO_EUR_SCA,LT,2017-10-01,10874
B1GQ,SCA,MIO_EUR_SCA,LT,2018-01-01,10956
B1GQ,SCA,MIO_EUR_SCA,LT,2018-04-01,11135
B1GQ,SCA,MIO_EUR_SCA,LU,2015-07-01,12745
B1GQ,SCA,MIO_EUR_SCA,LU,2015-10-01,13177
B1GQ,SCA,MIO_EUR_SCA,LU,2016-01-01,13094
B1GQ,SCA,MIO_EUR_SCA,LU,2016-04-01,13309
B1GQ,SCA,MIO_EUR_SCA,LU,2016-07-01,13503
B1GQ,SCA,MIO_EUR_SCA,LU,2016-10-01,13391
B1GQ,SCA,MIO_EUR_SCA,LU,2017-01-01,13621
B1GQ,SCA,MIO_EUR_SCA,LU,2017-04-01,13660
B1GQ,SCA,MIO_EUR_SCA,LU,2017-07-01,13791
B1GQ,SCA,MIO_EUR_SCA,LU,2017-10-01,14200
B1GQ,SCA,MIO_EUR_SCA,LU,2018-01-01,14414
B1GQ,SCA,MIO_EUR_SCA,LU,2018-04-01,14539
B1GQ,SCA,MIO_EUR_SCA,LV,2015-07-01,6136
B1GQ,SCA,MIO_EUR_SCA,LV,2015-10-01,6099
B1GQ,SCA,MIO_EUR_SCA,LV,2016-01-01,6146
B1GQ,SCA,MIO_EUR_SCA,LV,2016-04-01,6174
B1GQ,SCA,MIO_EUR_SCA,LV,2016-07-01,6236
B1GQ,SCA,MIO_EUR_SCA,LV,2016-10-01,6401
B1GQ,SCA,MIO_EUR_SCA,LV,2017-01-01,6527
B1GQ,SCA,MIO_EUR_SCA,LV,2017-04-01,6685
B1GQ,SCA,MIO_EUR_SCA,LV,2017-07-01,6833
B1GQ,SCA,MIO_EUR_SCA,LV,2017-10-01,6948
B1GQ,SCA,MIO_EUR_SCA,LV,2018-01-01,7103
B1GQ,SCA,MIO_EUR_SCA,LV,2018-04-01,7245
B1GQ,SCA,MIO_EUR_SCA,MT,2015-07-01,2407
B1GQ,SCA,MIO_EUR_SCA,MT,2015-10-01,2471
B1GQ,SCA,MIO_EUR_SCA,MT,2016-01-01,2488
B1GQ,SCA,MIO_EUR_SCA,MT,2016-04-01,2508
B1GQ,SCA,MIO_EUR_SCA,MT,2016-07-01,2558
B1GQ,SCA,MIO_EUR_SCA,MT,2016-10-01,2625
B1GQ,SCA,MIO_EUR_SCA,MT,2017-01-01,2704
B1GQ,SCA,MIO_EUR_SCA,MT,2017-04-01,2750
B1GQ,SCA,MIO_EUR_SCA,MT,2017-07-01,2834
B1GQ,SCA,MIO_EUR_SCA,MT,2017-10-01,2849
B1GQ,SCA,MIO_EUR_SCA,MT,2018-01-01,2896
B1GQ,SCA,MIO_EUR_SCA,MT,2018-04-01,2985
B1GQ,SCA,MIO_EUR_SCA,NL,2015-07-01,173968
B1GQ,SCA,MIO_EUR_SCA,NL,2015-10-01,174082
B1GQ,SCA,MIO_EUR_SCA,NL,2016-01-01,174948
B1GQ,SCA,MIO_EUR_SCA,NL,2016-04-01,175975
B1GQ,SCA,MIO_EUR_SCA,NL,2016-07-01,177667
B1GQ,SCA,MIO_EUR_SCA,NL,2016-10-01,179558
B1GQ,SCA,MIO_EUR_SCA,NL,2017-01-01,180898
B1GQ,SCA,MIO_EUR_SCA,NL,2017-04-01,183679
B1GQ,SCA,MIO_EUR_SCA,NL,2017-07-01,185414
B1GQ,SCA,MIO_EUR_SCA,NL,2017-10-01,187592
B1GQ,SCA,MIO_EUR_SCA,NL,2018-01-01,190845
B1GQ,SCA,MIO_EUR_SCA,NL,2018-04-01,192073
B1GQ,SCA,MIO_EUR_SCA,NO,2015-07-01,86315
B1GQ,SCA,MIO_EUR_SCA,NO,2015-10-01,82226
B1GQ,SCA,MIO_EUR_SCA,NO,2016-01-01,80124
B1GQ,SCA,MIO_EUR_SCA,NO,2016-04-01,82929
B1GQ,SCA,MIO_EUR_SCA,NO,2016-07-01,83227
B1GQ,SCA,MIO_EUR_SCA,NO,2016-10-01,88472
B1GQ,SCA,MIO_EUR_SCA,NO,2017-01-01,90860
B1GQ,SCA,MIO_EUR_SCA,NO,2017-04-01,87059
B1GQ,SCA,MIO_EUR_SCA,NO,2017-07-01,88424
B1GQ,SCA,MIO_EUR_SCA,NO,2017-10-01,87670
B1GQ,SCA,MIO_EUR_SCA,NO,2018-01-01,88741
B1GQ,SCA,MIO_EUR_SCA,NO,2018-04-01,92152
B1GQ,SCA,MIO_EUR_SCA,PL,2015-07-01,107285
B1GQ,SCA,MIO_EUR_SCA,PL,2015-10-01,108197
B1GQ,SCA,MIO_EUR_SCA,PL,2016-01-01,104471
B1GQ,SCA,MIO_EUR_SCA,PL,2016-04-01,105715
B1GQ,SCA,MIO_EUR_SCA,PL,2016-07-01,107117
B1GQ,SCA,MIO_EUR_SCA,PL,2016-10-01,108256
B1GQ,SCA,MIO_EUR_SCA,PL,2017-01-01,112033
B1GQ,SCA,MIO_EUR_SCA,PL,2017-04-01,116238
B1GQ,SCA,MIO_EUR_SCA,PL,2017-07-01,117661
B1GQ,SCA,MIO_EUR_SCA,PL,2017-10-01,119394
B1GQ,SCA,MIO_EUR_SCA,PL,2018-01-01,123026
B1GQ,SCA,MIO_EUR_SCA,PL,2018-04-01,121380
B1GQ,SCA,MIO_EUR_SCA,PT,2015-07-01,45146
B1GQ,SCA,MIO_EUR_SCA,PT,2015-10-01,45434
B1GQ,SCA,MIO_EUR_SCA,PT,2016-01-01,46009
B1GQ,SCA,MIO_EUR_SCA,PT,2016-04-01,46188
B1GQ,SCA,MIO_EUR_SCA,PT,2016-07-01,46903
B1GQ,SCA,MIO_EUR_SCA,PT,2016-10-01,47379
B1GQ,SCA,MIO_EUR_SCA,PT,2017-01-01,47909
B1GQ,SCA,MIO_EUR_SCA,PT,2017-04-01,48373
B1GQ,SCA,MIO_EUR_SCA,PT,2017-07-01,48876
B1GQ,SCA,MIO_EUR_SCA,PT,2017-10-01,49453
B1GQ,SCA,MIO_EUR_SCA,PT,2018-01-01,49793
B1GQ,SCA,MIO_EUR_SCA,PT,2018-04-01,50131
B1GQ,SCA,MIO_EUR_SCA,RO,2015-07-01,40665
B1GQ,SCA,MIO_EUR_SCA,RO,2015-10-01,40820
B1GQ,SCA,MIO_EUR_SCA,RO,2016-01-01,41012
B1GQ,SCA,MIO_EUR_SCA,RO,2016-04-01,42475
B1GQ,SCA,MIO_EUR_SCA,RO,2016-07-01,42827
B1GQ,SCA,MIO_EUR_SCA,RO,2016-10-01,43935
B1GQ,SCA,MIO_EUR_SCA,RO,2017-01-01,45373
B1GQ,SCA,MIO_EUR_SCA,RO,2017-04-01,45988
B1GQ,SCA,MIO_EUR_SCA,RO,2017-07-01,47370
B1GQ,SCA,MIO_EUR_SCA,RO,2017-10-01,48067
B1GQ,SCA,MIO_EUR_SCA,RO,2018-01-01,48640
B1GQ,SCA,MIO_EUR_SCA,RO,2018-04-01,50010
B1GQ,SCA,MIO_EUR_SCA,SE,2015-07-01,112288
B1GQ,SCA,MIO_EUR_SCA,SE,2015-10-01,115355
B1GQ,SCA,MIO_EUR_SCA,SE,2016-01-01,115429
B1GQ,SCA,MIO_EUR_SCA,SE,2016-04-01,117044
B1GQ,SCA,MIO_EUR_SCA,SE,2016-07-01,115543
B1GQ,SCA,MIO_EUR_SCA,SE,2016-10-01,114365
B1GQ,SCA,MIO_EUR_SCA,SE,2017-01-01,118166
B1GQ,SCA,MIO_EUR_SCA,SE,2017-04-01,117898
B1GQ,SCA,MIO_EUR_SCA,SE,2017-07-01,120048
B1GQ,SCA,MIO_EUR_SCA,SE,2017-10-01,119035
B1GQ,SCA,MIO_EUR_SCA,SE,2018-01-01,118645
B1GQ,SCA,MIO_EUR_SCA,SE,2018-04-01,115512
B1GQ,SCA,MIO_EUR_SCA,SI,2015-07-01,9690
B1GQ,SCA,MIO_EUR_SCA,SI,2015-10-01,9780
B1GQ,SCA,MIO_EUR_SCA,SI,2016-01-01,9905
B1GQ,SCA,MIO_EUR_SCA,SI,2016-04-01,9947
B1GQ,SCA,MIO_EUR_SCA,SI,2016-07-01,10133
B1GQ,SCA,MIO_EUR_SCA,SI,2016-10-01,10291
B1GQ,SCA,MIO_EUR_SCA,SI,2017-01-01,10457
B1GQ,SCA,MIO_EUR_SCA,SI,2017-04-01,10688
B1GQ,SCA,MIO_EUR_SCA,SI,2017-07-01,10857
B1GQ,SCA,MIO_EUR_SCA,SI,2017-10-01,11113
B1GQ,SCA,MIO_EUR_SCA,SI,2018-01-01,11263
B1GQ,SCA,MIO_EUR_SCA,SI,2018-04-01,11452
B1GQ,SCA,MIO_EUR_SCA,UK,2015-07-01,662913
B1GQ,SCA,MIO_EUR_SCA,UK,2015-10-01,661709
B1GQ,SCA,MIO_EUR_SCA,UK,2016-01-01,629990
B1GQ,SCA,MIO_EUR_SCA,UK,2016-04-01,622148
B1GQ,SCA,MIO_EUR_SCA,UK,2016-07-01,581043
B1GQ,SCA,MIO_EUR_SCA,UK,2016-10-01,576441
B1GQ,SCA,MIO_EUR_SCA,UK,2017-01-01,588173
B1GQ,SCA,MIO_EUR_SCA,UK,2017-04-01,590202
B1GQ,SCA,MIO_EUR_SCA,UK,2017-07-01,570712
B1GQ,SCA,MIO_EUR_SCA,UK,2017-10-01,583757
B1GQ,SCA,MIO_EUR_SCA,UK,2018-01-01,589494
B1GQ,SCA,MIO_EUR_SCA,UK,2018-04-01,598898
