unit,geo\time,date,value
INX_A_AVG,DK,2005-01-01,82.93 
INX_A_AVG,DK,2006-01-01,102.89 
INX_A_AVG,DK,2007-01-01,105.65 
INX_A_AVG,DK,2008-01-01,100.19 
INX_A_AVG,DK,2009-01-01,88.19 
INX_A_AVG,DK,2010-01-01,90.66 
INX_A_AVG,DK,2011-01-01,89.12 
INX_A_AVG,DK,2012-01-01,86.71 
INX_A_AVG,DK,2013-01-01,90.09 
INX_A_AVG,DK,2014-01-01,93.49 
INX_A_AVG,DK,2015-01-01,100.00 
INX_A_AVG,DK,2016-01-01,105.22 
INX_A_AVG,DK,2017-01-01,110.00 
INX_A_AVG,EE,2000-01-01,: 
INX_A_AVG,EE,2001-01-01,: 
INX_A_AVG,EE,2002-01-01,: 
INX_A_AVG,EE,2003-01-01,: 
INX_A_AVG,EE,2004-01-01,: 
INX_A_AVG,EE,2005-01-01,59.01 
INX_A_AVG,EE,2006-01-01,88.22 
INX_A_AVG,EE,2007-01-01,106.54 
INX_A_AVG,EE,2008-01-01,96.29 
INX_A_AVG,EE,2009-01-01,60.47 
INX_A_AVG,EE,2010-01-01,63.90 
INX_A_AVG,EE,2011-01-01,69.32 
INX_A_AVG,EE,2012-01-01,74.37 
INX_A_AVG,EE,2013-01-01,82.29 
INX_A_AVG,EE,2014-01-01,93.58 
INX_A_AVG,EE,2015-01-01,100.00 
INX_A_AVG,EE,2016-01-01,104.75 
INX_A_AVG,EE,2017-01-01,110.51 
INX_A_AVG,EL,2000-01-01,87.59 e
INX_A_AVG,EL,2001-01-01,100.20 e
INX_A_AVG,EL,2002-01-01,114.08 e
INX_A_AVG,EL,2003-01-01,120.23 e
INX_A_AVG,EL,2004-01-01,123.02 e
INX_A_AVG,EL,2005-01-01,136.42 e
INX_A_AVG,EL,2006-01-01,154.48 e
INX_A_AVG,EL,2007-01-01,163.67 e
INX_A_AVG,EL,2008-01-01,166.43 e
INX_A_AVG,EL,2009-01-01,160.24 e
INX_A_AVG,EL,2010-01-01,152.78 e
INX_A_AVG,EL,2011-01-01,144.43 e
INX_A_AVG,EL,2012-01-01,127.59 e
INX_A_AVG,EL,2013-01-01,113.75 e
INX_A_AVG,EL,2014-01-01,105.25 e
INX_A_AVG,EL,2015-01-01,100.00 e
INX_A_AVG,EL,2016-01-01,97.56 e
INX_A_AVG,EL,2017-01-01,96.54 e
INX_A_AVG,ES,2000-01-01,60.55 e
INX_A_AVG,ES,2001-01-01,66.47 e
INX_A_AVG,ES,2002-01-01,76.70 e
INX_A_AVG,ES,2003-01-01,89.88 e
INX_A_AVG,ES,2004-01-01,105.22 e
INX_A_AVG,ES,2005-01-01,119.48 e
INX_A_AVG,ES,2006-01-01,135.50 
INX_A_AVG,ES,2007-01-01,148.79 
