na_item,sector,unit,geotime,date,value
B9,S13,MEUR_NSA,CY,2016-07-01,208.6
B9,S13,MEUR_NSA,CY,2016-10-01,-140.9
B9,S13,MEUR_NSA,CY,2017-01-01,166.3
B9,S13,MEUR_NSA,CY,2017-04-01,-90.3
B9,S13,MEUR_NSA,CY,2017-07-01,398.1
B9,S13,MEUR_NSA,CY,2017-10-01,-130.5
B9,S13,MEUR_NSA,CY,2018-01-01,297.3
B9,S13,MEUR_NSA,CY,2018-04-01,
B9,S13,MEUR_NSA,CZ,2015-07-01,337.5
B9,S13,MEUR_NSA,CZ,2015-10-01,-1150.2
B9,S13,MEUR_NSA,CZ,2016-01-01,-105.1
B9,S13,MEUR_NSA,CZ,2016-04-01,1116.5
B9,S13,MEUR_NSA,CZ,2016-07-01,957.0
B9,S13,MEUR_NSA,CZ,2016-10-01,-687.2
B9,S13,MEUR_NSA,CZ,2017-01-01,119.5
B9,S13,MEUR_NSA,CZ,2017-04-01,1586.5
B9,S13,MEUR_NSA,CZ,2017-07-01,1283.8
B9,S13,MEUR_NSA,CZ,2017-10-01,70.4
B9,S13,MEUR_NSA,CZ,2018-01-01,340.2
B9,S13,MEUR_NSA,CZ,2018-04-01,
B9,S13,MEUR_NSA,DE,2015-07-01,5289.0
B9,S13,MEUR_NSA,DE,2015-10-01,4543.0
B9,S13,MEUR_NSA,DE,2016-01-01,3122.0
B9,S13,MEUR_NSA,DE,2016-04-01,17501.0
B9,S13,MEUR_NSA,DE,2016-07-01,-1385.0
B9,S13,MEUR_NSA,DE,2016-10-01,12626.0
B9,S13,MEUR_NSA,DE,2017-01-01,8889.0
B9,S13,MEUR_NSA,DE,2017-04-01,13275.0
B9,S13,MEUR_NSA,DE,2017-07-01,6413.0
B9,S13,MEUR_NSA,DE,2017-10-01,9622.0
B9,S13,MEUR_NSA,DE,2018-01-01,18342.0
B9,S13,MEUR_NSA,DE,2018-04-01,
B9,S13,MEUR_NSA,DK,2015-07-01,-771.6
B9,S13,MEUR_NSA,DK,2015-10-01,-69.4
B9,S13,MEUR_NSA,DK,2016-01-01,-1385.2
B9,S13,MEUR_NSA,DK,2016-04-01,420.5
B9,S13,MEUR_NSA,DK,2016-07-01,-877.3
B9,S13,MEUR_NSA,DK,2016-10-01,711.3
B9,S13,MEUR_NSA,DK,2017-01-01,409.3
B9,S13,MEUR_NSA,DK,2017-04-01,1273.2
B9,S13,MEUR_NSA,DK,2017-07-01,451.6
B9,S13,MEUR_NSA,DK,2017-10-01,1045.8
B9,S13,MEUR_NSA,DK,2018-01-01,-852.4
B9,S13,MEUR_NSA,DK,2018-04-01,
B9,S13,MEUR_NSA,EA18,2015-07-01,-43163.3
B9,S13,MEUR_NSA,EA18,2015-10-01,-38654.3
B9,S13,MEUR_NSA,EA18,2016-01-01,-84242.7
B9,S13,MEUR_NSA,EA18,2016-04-01,-24808.9
B9,S13,MEUR_NSA,EA18,2016-07-01,-42685.2
B9,S13,MEUR_NSA,EA18,2016-10-01,-16886.4
B9,S13,MEUR_NSA,EA18,2017-01-01,-59965.7
B9,S13,MEUR_NSA,EA18,2017-04-01,-22325.3
B9,S13,MEUR_NSA,EA18,2017-07-01,-19475.7
B9,S13,MEUR_NSA,EA18,2017-10-01,-6426.6
B9,S13,MEUR_NSA,EA18,2018-01-01,-38695.3
B9,S13,MEUR_NSA,EA18,2018-04-01,10450.0
B9,S13,MEUR_NSA,EA19,2015-07-01,-43020.3
B9,S13,MEUR_NSA,EA19,2015-10-01,-38851.1
B9,S13,MEUR_NSA,EA19,2016-01-01,-84447.3
B9,S13,MEUR_NSA,EA19,2016-04-01,-24432.0
B9,S13,MEUR_NSA,EA19,2016-07-01,-42560.0
B9,S13,MEUR_NSA,EA19,2016-10-01,-17081.6
B9,S13,MEUR_NSA,EA19,2017-01-01,-59972.8
B9,S13,MEUR_NSA,EA19,2017-04-01,-21947.8
B9,S13,MEUR_NSA,EA19,2017-07-01,-19274.7
B9,S13,MEUR_NSA,EA19,2017-10-01,-6791.8
B9,S13,MEUR_NSA,EA19,2018-01-01,-38743.3
B9,S13,MEUR_NSA,EA19,2018-04-01,10965.6
B9,S13,MEUR_NSA,EE,2015-07-01,95.0
B9,S13,MEUR_NSA,EE,2015-10-01,5.5
B9,S13,MEUR_NSA,EE,2016-01-01,-56.7
B9,S13,MEUR_NSA,EE,2016-04-01,82.0
B9,S13,MEUR_NSA,EE,2016-07-01,18.6
B9,S13,MEUR_NSA,EE,2016-10-01,-115.2
B9,S13,MEUR_NSA,EE,2017-01-01,-86.0
B9,S13,MEUR_NSA,EE,2017-04-01,22.0
B9,S13,MEUR_NSA,EE,2017-07-01,18.5
B9,S13,MEUR_NSA,EE,2017-10-01,-45.0
B9,S13,MEUR_NSA,EE,2018-01-01,-143.1
B9,S13,MEUR_NSA,EE,2018-04-01,113.5
B9,S13,MEUR_NSA,EL,2015-07-01,-867.0
B9,S13,MEUR_NSA,EL,2015-10-01,-3950.0
B9,S13,MEUR_NSA,EL,2016-01-01,-1873.0
B9,S13,MEUR_NSA,EL,2016-04-01,181.0
B9,S13,MEUR_NSA,EL,2016-07-01,2610.0
B9,S13,MEUR_NSA,EL,2016-10-01,176.0
B9,S13,MEUR_NSA,EL,2017-01-01,-1003.0
B9,S13,MEUR_NSA,EL,2017-04-01,227.0
B9,S13,MEUR_NSA,EL,2017-07-01,2579.0
B9,S13,MEUR_NSA,EL,2017-10-01,-349.0
B9,S13,MEUR_NSA,EL,2018-01-01,-422.0
B9,S13,MEUR_NSA,EL,2018-04-01,
B9,S13,MEUR_NSA,ES,2015-07-01,-1671.0
B9,S13,MEUR_NSA,ES,2015-10-01,-21913.0
B9,S13,MEUR_NSA,ES,2016-01-01,-8695.0
B9,S13,MEUR_NSA,ES,2016-04-01,-25824.0
B9,S13,MEUR_NSA,ES,2016-07-01,2348.0
B9,S13,MEUR_NSA,ES,2016-10-01,-18230.0
B9,S13,MEUR_NSA,ES,2017-01-01,-5381.0
B9,S13,MEUR_NSA,ES,2017-04-01,-20320.0
B9,S13,MEUR_NSA,ES,2017-07-01,7645.0
B9,S13,MEUR_NSA,ES,2017-10-01,-18177.0
B9,S13,MEUR_NSA,ES,2018-01-01,-3980.0
B9,S13,MEUR_NSA,ES,2018-04-01,
B9,S13,MEUR_NSA,EU27,2015-07-01,-73989.5
B9,S13,MEUR_NSA,EU27,2015-10-01,-93459.1
B9,S13,MEUR_NSA,EU27,2016-01-01,-86158.0
B9,S13,MEUR_NSA,EU27,2016-04-01,-46559.2
B9,S13,MEUR_NSA,EU27,2016-07-01,-60652.1
B9,S13,MEUR_NSA,EU27,2016-10-01,-55417.6
B9,S13,MEUR_NSA,EU27,2017-01-01,-45881.3
B9,S13,MEUR_NSA,EU27,2017-04-01,-41026.2
B9,S13,MEUR_NSA,EU27,2017-07-01,-28399.6
B9,S13,MEUR_NSA,EU27,2017-10-01,-35082.6
B9,S13,MEUR_NSA,EU27,2018-01-01,-31685.1
B9,S13,MEUR_NSA,EU27,2018-04-01,1345.5
B9,S13,MEUR_NSA,EU28,2015-07-01,-73833.6
B9,S13,MEUR_NSA,EU28,2015-10-01,-93756.7
B9,S13,MEUR_NSA,EU28,2016-01-01,-86846.7
B9,S13,MEUR_NSA,EU28,2016-04-01,-46435.0
B9,S13,MEUR_NSA,EU28,2016-07-01,-60252.6
B9,S13,MEUR_NSA,EU28,2016-10-01,-55677.4
B9,S13,MEUR_NSA,EU28,2017-01-01,-46050.2
B9,S13,MEUR_NSA,EU28,2017-04-01,-41182.8
B9,S13,MEUR_NSA,EU28,2017-07-01,-27854.3
B9,S13,MEUR_NSA,EU28,2017-10-01,-34879.1
B9,S13,MEUR_NSA,EU28,2018-01-01,-31901.3
B9,S13,MEUR_NSA,EU28,2018-04-01,1717.7
B9,S13,MEUR_NSA,FI,2015-07-01,-1101.0
B9,S13,MEUR_NSA,FI,2015-10-01,-4758.0
B9,S13,MEUR_NSA,FI,2016-01-01,-659.0
B9,S13,MEUR_NSA,FI,2016-04-01,1509.0
B9,S13,MEUR_NSA,FI,2016-07-01,-523.0
B9,S13,MEUR_NSA,FI,2016-10-01,-4113.0
B9,S13,MEUR_NSA,FI,2017-01-01,-155.0
B9,S13,MEUR_NSA,FI,2017-04-01,2642.0
B9,S13,MEUR_NSA,FI,2017-07-01,-952.0
B9,S13,MEUR_NSA,FI,2017-10-01,-2814.0
B9,S13,MEUR_NSA,FI,2018-01-01,265.0
B9,S13,MEUR_NSA,FI,2018-04-01,
B9,S13,MEUR_NSA,FR,2015-07-01,-21351.0
B9,S13,MEUR_NSA,FR,2015-10-01,542.0
B9,S13,MEUR_NSA,FR,2016-01-01,-38924.0
B9,S13,MEUR_NSA,FR,2016-04-01,-11156.0
B9,S13,MEUR_NSA,FR,2016-07-01,-23117.0
B9,S13,MEUR_NSA,FR,2016-10-01,-2743.0
B9,S13,MEUR_NSA,FR,2017-01-01,-36023.0
B9,S13,MEUR_NSA,FR,2017-04-01,-6898.0
B9,S13,MEUR_NSA,FR,2017-07-01,-19729.0
B9,S13,MEUR_NSA,FR,2017-10-01,3155.0
B9,S13,MEUR_NSA,FR,2018-01-01,-36383.0
B9,S13,MEUR_NSA,FR,2018-04-01,
B9,S13,MEUR_NSA,HR,2015-07-01,155.9
B9,S13,MEUR_NSA,HR,2015-10-01,-297.6
B9,S13,MEUR_NSA,HR,2016-01-01,-688.7
B9,S13,MEUR_NSA,HR,2016-04-01,124.2
B9,S13,MEUR_NSA,HR,2016-07-01,399.4
B9,S13,MEUR_NSA,HR,2016-10-01,-259.8
B9,S13,MEUR_NSA,HR,2017-01-01,-216.9
B9,S13,MEUR_NSA,HR,2017-04-01,-132.3
B9,S13,MEUR_NSA,HR,2017-07-01,533.7
B9,S13,MEUR_NSA,HR,2017-10-01,184.9
B9,S13,MEUR_NSA,HR,2018-01-01,-216.2
B9,S13,MEUR_NSA,HR,2018-04-01,
B9,S13,MEUR_NSA,HU,2015-07-01,-400.7
B9,S13,MEUR_NSA,HU,2015-10-01,-411.3
B9,S13,MEUR_NSA,HU,2016-01-01,357.4
B9,S13,MEUR_NSA,HU,2016-04-01,-28.9
B9,S13,MEUR_NSA,HU,2016-07-01,294.5
B9,S13,MEUR_NSA,HU,2016-10-01,-2516.6
B9,S13,MEUR_NSA,HU,2017-01-01,935.4
B9,S13,MEUR_NSA,HU,2017-04-01,-257.7
B9,S13,MEUR_NSA,HU,2017-07-01,-1219.8
B9,S13,MEUR_NSA,HU,2017-10-01,-2197.5
B9,S13,MEUR_NSA,HU,2018-01-01,-116.8
B9,S13,MEUR_NSA,HU,2018-04-01,69.8
B9,S13,MEUR_NSA,IE,2015-07-01,-1318.0
B9,S13,MEUR_NSA,IE,2015-10-01,-893.7
B9,S13,MEUR_NSA,IE,2016-01-01,-1796.4
B9,S13,MEUR_NSA,IE,2016-04-01,367.7
B9,S13,MEUR_NSA,IE,2016-07-01,-1508.3
B9,S13,MEUR_NSA,IE,2016-10-01,1522.5
B9,S13,MEUR_NSA,IE,2017-01-01,-1266.7
B9,S13,MEUR_NSA,IE,2017-04-01,-125.4
B9,S13,MEUR_NSA,IE,2017-07-01,-1812.5
B9,S13,MEUR_NSA,IE,2017-10-01,2169.5
B9,S13,MEUR_NSA,IE,2018-01-01,-1516.0
B9,S13,MEUR_NSA,IE,2018-04-01,
B9,S13,MEUR_NSA,IS,2015-07-01,-61.6
B9,S13,MEUR_NSA,IS,2015-10-01,116.2
B9,S13,MEUR_NSA,IS,2016-01-01,2634.8
B9,S13,MEUR_NSA,IS,2016-04-01,89.0
B9,S13,MEUR_NSA,IS,2016-07-01,86.2
B9,S13,MEUR_NSA,IS,2016-10-01,-725.9
B9,S13,MEUR_NSA,IS,2017-01-01,71.0
B9,S13,MEUR_NSA,IS,2017-04-01,76.4
B9,S13,MEUR_NSA,IS,2017-07-01,21.2
B9,S13,MEUR_NSA,IS,2017-10-01,152.1
B9,S13,MEUR_NSA,IS,2018-01-01,77.5
B9,S13,MEUR_NSA,IS,2018-04-01,
B9,S13,MEUR_NSA,IT,2015-07-01,-8622.2
B9,S13,MEUR_NSA,IT,2015-10-01,-8786.8
B9,S13,MEUR_NSA,IT,2016-01-01,-20910.2
B9,S13,MEUR_NSA,IT,2016-04-01,-2543.3
B9,S13,MEUR_NSA,IT,2016-07-01,-9670.5
B9,S13,MEUR_NSA,IT,2016-10-01,-8514.0
B9,S13,MEUR_NSA,IT,2017-01-01,-16559.2
B9,S13,MEUR_NSA,IT,2017-04-01,-8177.7
B9,S13,MEUR_NSA,IT,2017-07-01,-7933.7
B9,S13,MEUR_NSA,IT,2017-10-01,-7020.4
B9,S13,MEUR_NSA,IT,2018-01-01,-14775.0
B9,S13,MEUR_NSA,IT,2018-04-01,
B9,S13,MEUR_NSA,LT,2015-07-01,143.7
B9,S13,MEUR_NSA,LT,2015-10-01,-191.6
B9,S13,MEUR_NSA,LT,2016-01-01,-204.7
B9,S13,MEUR_NSA,LT,2016-04-01,376.9
B9,S13,MEUR_NSA,LT,2016-07-01,125.9
B9,S13,MEUR_NSA,LT,2016-10-01,-195.1
B9,S13,MEUR_NSA,LT,2017-01-01,-7.1
B9,S13,MEUR_NSA,LT,2017-04-01,377.5
B9,S13,MEUR_NSA,LT,2017-07-01,201.7
B9,S13,MEUR_NSA,LT,2017-10-01,-350.9
B9,S13,MEUR_NSA,LT,2018-01-01,-48.0
B9,S13,MEUR_NSA,LT,2018-04-01,
B9,S13,MEUR_NSA,LU,2015-07-01,26.9
B9,S13,MEUR_NSA,LU,2015-10-01,283.3
B9,S13,MEUR_NSA,LU,2016-01-01,-222.7
B9,S13,MEUR_NSA,LU,2016-04-01,617.7
B9,S13,MEUR_NSA,LU,2016-07-01,114.3
B9,S13,MEUR_NSA,LU,2016-10-01,359.8
B9,S13,MEUR_NSA,LU,2017-01-01,-315.2
B9,S13,MEUR_NSA,LU,2017-04-01,743.7
B9,S13,MEUR_NSA,LU,2017-07-01,239.6
B9,S13,MEUR_NSA,LU,2017-10-01,95.6
B9,S13,MEUR_NSA,LU,2018-01-01,-253.3
B9,S13,MEUR_NSA,LU,2018-04-01,825.6
B9,S13,MEUR_NSA,LV,2015-07-01,0.3
B9,S13,MEUR_NSA,LV,2015-10-01,-407.4
B9,S13,MEUR_NSA,LV,2016-01-01,164.0
B9,S13,MEUR_NSA,LV,2016-04-01,142.8
B9,S13,MEUR_NSA,LV,2016-07-01,147.8
B9,S13,MEUR_NSA,LV,2016-10-01,-439.0
B9,S13,MEUR_NSA,LV,2017-01-01,78.2
B9,S13,MEUR_NSA,LV,2017-04-01,284.8
B9,S13,MEUR_NSA,LV,2017-07-01,102.2
B9,S13,MEUR_NSA,LV,2017-10-01,-596.3
B9,S13,MEUR_NSA,LV,2018-01-01,259.7
B9,S13,MEUR_NSA,LV,2018-04-01,
B9,S13,MEUR_NSA,MT,2015-07-01,-13.0
B9,S13,MEUR_NSA,MT,2015-10-01,102.5
B9,S13,MEUR_NSA,MT,2016-01-01,-73.6
B9,S13,MEUR_NSA,MT,2016-04-01,15.0
B9,S13,MEUR_NSA,MT,2016-07-01,30.6
B9,S13,MEUR_NSA,MT,2016-10-01,129.0
B9,S13,MEUR_NSA,MT,2017-01-01,38.4
B9,S13,MEUR_NSA,MT,2017-04-01,24.4
B9,S13,MEUR_NSA,MT,2017-07-01,169.5
B9,S13,MEUR_NSA,MT,2017-10-01,204.3
B9,S13,MEUR_NSA,MT,2018-01-01,-26.0
B9,S13,MEUR_NSA,MT,2018-04-01,
B9,S13,MEUR_NSA,NL,2015-07-01,-5872.0
B9,S13,MEUR_NSA,NL,2015-10-01,-1628.0
B9,S13,MEUR_NSA,NL,2016-01-01,1725.0
B9,S13,MEUR_NSA,NL,2016-04-01,-1769.0
B9,S13,MEUR_NSA,NL,2016-07-01,-2140.0
B9,S13,MEUR_NSA,NL,2016-10-01,2332.0
B9,S13,MEUR_NSA,NL,2017-01-01,6867.0
B9,S13,MEUR_NSA,NL,2017-04-01,-1252.0
B9,S13,MEUR_NSA,NL,2017-07-01,-531.0
B9,S13,MEUR_NSA,NL,2017-10-01,3875.0
B9,S13,MEUR_NSA,NL,2018-01-01,9949.0
B9,S13,MEUR_NSA,NL,2018-04-01,
B9,S13,MEUR_NSA,NO,2015-07-01,3910.2
B9,S13,MEUR_NSA,NO,2015-10-01,2840.5
B9,S13,MEUR_NSA,NO,2016-01-01,5342.6
B9,S13,MEUR_NSA,NO,2016-04-01,6011.2
B9,S13,MEUR_NSA,NO,2016-07-01,709.0
B9,S13,MEUR_NSA,NO,2016-10-01,1217.5
B9,S13,MEUR_NSA,NO,2017-01-01,5073.0
B9,S13,MEUR_NSA,NO,2017-04-01,6674.7
B9,S13,MEUR_NSA,NO,2017-07-01,1959.0
B9,S13,MEUR_NSA,NO,2017-10-01,1926.5
B9,S13,MEUR_NSA,NO,2018-01-01,4946.6
B9,S13,MEUR_NSA,NO,2018-04-01,
B9,S13,MEUR_NSA,PL,2015-07-01,-1932.5
B9,S13,MEUR_NSA,PL,2015-10-01,-6238.6
B9,S13,MEUR_NSA,PL,2016-01-01,258.8
B9,S13,MEUR_NSA,PL,2016-04-01,-2644.1
B9,S13,MEUR_NSA,PL,2016-07-01,-1768.3
B9,S13,MEUR_NSA,PL,2016-10-01,-5833.3
B9,S13,MEUR_NSA,PL,2017-01-01,858.1
B9,S13,MEUR_NSA,PL,2017-04-01,-2023.3
B9,S13,MEUR_NSA,PL,2017-07-01,-534.6
B9,S13,MEUR_NSA,PL,2017-10-01,-6109.6
B9,S13,MEUR_NSA,PL,2018-01-01,3113.5
B9,S13,MEUR_NSA,PL,2018-04-01,
B9,S13,MEUR_NSA,PT,2015-07-01,-636.4
B9,S13,MEUR_NSA,PT,2015-10-01,-3068.4
B9,S13,MEUR_NSA,PT,2016-01-01,-1486.0
B9,S13,MEUR_NSA,PT,2016-04-01,-1327.6
B9,S13,MEUR_NSA,PT,2016-07-01,-1001.7
B9,S13,MEUR_NSA,PT,2016-10-01,150.1
B9,S13,MEUR_NSA,PT,2017-01-01,-4849.3
B9,S13,MEUR_NSA,PT,2017-04-01,-1007.1
B9,S13,MEUR_NSA,PT,2017-07-01,1130.4
B9,S13,MEUR_NSA,PT,2017-10-01,-983.4
B9,S13,MEUR_NSA,PT,2018-01-01,-434.3
B9,S13,MEUR_NSA,PT,2018-04-01,
B9,S13,MEUR_NSA,RO,2015-07-01,172.2
B9,S13,MEUR_NSA,RO,2015-10-01,-1903.1
B9,S13,MEUR_NSA,RO,2016-01-01,-789.3
B9,S13,MEUR_NSA,RO,2016-04-01,-964.3
B9,S13,MEUR_NSA,RO,2016-07-01,-119.6
B9,S13,MEUR_NSA,RO,2016-10-01,-3164.1
B9,S13,MEUR_NSA,RO,2017-01-01,-931.6
B9,S13,MEUR_NSA,RO,2017-04-01,-1426.6
B9,S13,MEUR_NSA,RO,2017-07-01,-370.5
B9,S13,MEUR_NSA,RO,2017-10-01,-2730.5
B9,S13,MEUR_NSA,RO,2018-01-01,-1679.0
B9,S13,MEUR_NSA,RO,2018-04-01,
B9,S13,MEUR_NSA,SE,2015-07-01,604.7
B9,S13,MEUR_NSA,SE,2015-10-01,-3054.4
B9,S13,MEUR_NSA,SE,2016-01-01,1329.9
B9,S13,MEUR_NSA,SE,2016-04-01,4405.1
B9,S13,MEUR_NSA,SE,2016-07-01,1446.3
B9,S13,MEUR_NSA,SE,2016-10-01,-1516.5
B9,S13,MEUR_NSA,SE,2017-01-01,1451.9
B9,S13,MEUR_NSA,SE,2017-04-01,4284.2
B9,S13,MEUR_NSA,SE,2017-07-01,1428.2
B9,S13,MEUR_NSA,SE,2017-10-01,-876.3
B9,S13,MEUR_NSA,SE,2018-01-01,137.6
B9,S13,MEUR_NSA,SE,2018-04-01,
B9,S13,MEUR_NSA,SI,2015-07-01,-213.7
B9,S13,MEUR_NSA,SI,2015-10-01,-164.1
B9,S13,MEUR_NSA,SI,2016-01-01,-355.2
B9,S13,MEUR_NSA,SI,2016-04-01,-63.6
B9,S13,MEUR_NSA,SI,2016-07-01,-164.0
B9,S13,MEUR_NSA,SI,2016-10-01,-198.0
B9,S13,MEUR_NSA,SI,2017-01-01,-110.2
B9,S13,MEUR_NSA,SI,2017-04-01,66.5
B9,S13,MEUR_NSA,SI,2017-07-01,16.3
B9,S13,MEUR_NSA,SI,2017-10-01,40.8
B9,S13,MEUR_NSA,SI,2018-01-01,59.7
B9,S13,MEUR_NSA,SI,2018-04-01,
B9,S13,MEUR_NSA,SK,2015-07-01,-380.5
B9,S13,MEUR_NSA,SK,2015-10-01,-934.7
B9,S13,MEUR_NSA,SK,2016-01-01,-354.9
B9,S13,MEUR_NSA,SK,2016-04-01,-404.2
B9,S13,MEUR_NSA,SK,2016-07-01,-280.6
B9,S13,MEUR_NSA,SK,2016-10-01,-750.9
B9,S13,MEUR_NSA,SK,2017-01-01,-178.0
B9,S13,MEUR_NSA,SK,2017-04-01,-142.1
B9,S13,MEUR_NSA,SK,2017-07-01,-262.0
B9,S13,MEUR_NSA,SK,2017-10-01,-302.4
B9,S13,MEUR_NSA,SK,2018-01-01,-120.3
B9,S13,MEUR_NSA,SK,2018-04-01,
B9,S13,MEUR_NSA,UK,2015-07-01,-28913.4
B9,S13,MEUR_NSA,UK,2015-10-01,-40804.4
B9,S13,MEUR_NSA,UK,2016-01-01,-1790.0
B9,S13,MEUR_NSA,UK,2016-04-01,-24871.0
B9,S13,MEUR_NSA,UK,2016-07-01,-18185.8
B9,S13,MEUR_NSA,UK,2016-10-01,-24578.9
B9,S13,MEUR_NSA,UK,2017-01-01,11022.1
B9,S13,MEUR_NSA,UK,2017-04-01,-23208.1
B9,S13,MEUR_NSA,UK,2017-07-01,-10972.5
B9,S13,MEUR_NSA,UK,2017-10-01,-18635.0
B9,S13,MEUR_NSA,UK,2018-01-01,6107.3
B9,S13,MEUR_NSA,UK,2018-04-01,-15772.2
B9,S13,PC_GDP_NSA,AT,2015-07-01,-0.6
B9,S13,PC_GDP_NSA,AT,2015-10-01,0.4
B9,S13,PC_GDP_NSA,AT,2016-01-01,-3.4
B9,S13,PC_GDP_NSA,AT,2016-04-01,-0.1
B9,S13,PC_GDP_NSA,AT,2016-07-01,0.7
B9,S13,PC_GDP_NSA,AT,2016-10-01,-3.5
B9,S13,PC_GDP_NSA,AT,2017-01-01,-0.8
B9,S13,PC_GDP_NSA,AT,2017-04-01,-1.2
B9,S13,PC_GDP_NSA,AT,2017-07-01,1.8
B9,S13,PC_GDP_NSA,AT,2017-10-01,-2.6
B9,S13,PC_GDP_NSA,AT,2018-01-01,0.2
B9,S13,PC_GDP_NSA,AT,2018-04-01,
B9,S13,PC_GDP_NSA,BE,2015-07-01,-5.8
B9,S13,PC_GDP_NSA,BE,2015-10-01,4.1
B9,S13,PC_GDP_NSA,BE,2016-01-01,-10.0
B9,S13,PC_GDP_NSA,BE,2016-04-01,1.0
B9,S13,PC_GDP_NSA,BE,2016-07-01,-6.9
B9,S13,PC_GDP_NSA,BE,2016-10-01,5.0
B9,S13,PC_GDP_NSA,BE,2017-01-01,-7.7
B9,S13,PC_GDP_NSA,BE,2017-04-01,2.4
B9,S13,PC_GDP_NSA,BE,2017-07-01,-5.4
B9,S13,PC_GDP_NSA,BE,2017-10-01,5.7
B9,S13,PC_GDP_NSA,BE,2018-01-01,-7.5
B9,S13,PC_GDP_NSA,BE,2018-04-01,
B9,S13,PC_GDP_NSA,BG,2015-07-01,-1.4
B9,S13,PC_GDP_NSA,BG,2015-10-01,-6.2
B9,S13,PC_GDP_NSA,BG,2016-01-01,4.6
B9,S13,PC_GDP_NSA,BG,2016-04-01,4.1
B9,S13,PC_GDP_NSA,BG,2016-07-01,0.9
B9,S13,PC_GDP_NSA,BG,2016-10-01,-7.0
B9,S13,PC_GDP_NSA,BG,2017-01-01,2.9
B9,S13,PC_GDP_NSA,BG,2017-04-01,3.4
B9,S13,PC_GDP_NSA,BG,2017-07-01,4.9
B9,S13,PC_GDP_NSA,BG,2017-10-01,-6.6
B9,S13,PC_GDP_NSA,BG,2018-01-01,3.5
B9,S13,PC_GDP_NSA,BG,2018-04-01,
B9,S13,PC_GDP_NSA,CH,2015-07-01,0.8
B9,S13,PC_GDP_NSA,CH,2015-10-01,0.7
B9,S13,PC_GDP_NSA,CH,2016-01-01,0.5
B9,S13,PC_GDP_NSA,CH,2016-04-01,0.4
B9,S13,PC_GDP_NSA,CH,2016-07-01,0.3
B9,S13,PC_GDP_NSA,CH,2016-10-01,0.2
B9,S13,PC_GDP_NSA,CH,2017-01-01,1.0
B9,S13,PC_GDP_NSA,CH,2017-04-01,1.2
