unit,geotime,date,value
KG_HA,AT,1990-01-01,18
KG_HA,AT,1991-01-01,18
KG_HA,AT,1992-01-01,17
KG_HA,AT,1993-01-01,18
KG_HA,AT,1994-01-01,18
KG_HA,AT,1995-01-01,
KG_HA,AT,1996-01-01,
KG_HA,AT,1997-01-01,
KG_HA,AT,1998-01-01,
KG_HA,AT,1999-01-01,18
KG_HA,AT,2000-01-01,
KG_HA,AT,2001-01-01,
KG_HA,AT,2002-01-01,17
KG_HA,AT,2003-01-01,
KG_HA,AT,2004-01-01,
KG_HA,AT,2005-01-01,18
KG_HA,AT,2006-01-01,
KG_HA,AT,2007-01-01,
KG_HA,AT,2008-01-01,19
KG_HA,AT,2009-01-01,19
KG_HA,AT,2010-01-01,
KG_HA,AT,2011-01-01,21
KG_HA,AT,2012-01-01,
KG_HA,AT,2013-01-01,
KG_HA,AT,2014-01-01,
KG_HA,AT,2015-01-01,
KG_HA,AT,2016-01-01,
KG_HA,BE,1990-01-01,85
KG_HA,BE,1991-01-01,84
KG_HA,BE,1992-01-01,85
KG_HA,BE,1993-01-01,86
KG_HA,BE,1994-01-01,86
KG_HA,BE,1995-01-01,88
KG_HA,BE,1996-01-01,89
KG_HA,BE,1997-01-01,88
KG_HA,BE,1998-01-01,88
KG_HA,BE,1999-01-01,88
KG_HA,BE,2000-01-01,
KG_HA,BE,2001-01-01,
KG_HA,BE,2002-01-01,57
KG_HA,BE,2003-01-01,
KG_HA,BE,2004-01-01,
KG_HA,BE,2005-01-01,50
KG_HA,BE,2006-01-01,
KG_HA,BE,2007-01-01,
KG_HA,BE,2008-01-01,47
KG_HA,BE,2009-01-01,48
KG_HA,BE,2010-01-01,
KG_HA,BE,2011-01-01,48
KG_HA,BE,2012-01-01,
KG_HA,BE,2013-01-01,
KG_HA,BE,2014-01-01,
KG_HA,BE,2015-01-01,
KG_HA,BE,2016-01-01,
KG_HA,BG,1990-01-01,18
KG_HA,BG,1991-01-01,16
KG_HA,BG,1992-01-01,14
KG_HA,BG,1993-01-01,12
KG_HA,BG,1994-01-01,10
KG_HA,BG,1995-01-01,9
KG_HA,BG,1996-01-01,9
KG_HA,BG,1997-01-01,8
KG_HA,BG,1998-01-01,8
KG_HA,BG,1999-01-01,8
KG_HA,BG,2000-01-01,
KG_HA,BG,2001-01-01,
KG_HA,BG,2002-01-01,8
KG_HA,BG,2003-01-01,
KG_HA,BG,2004-01-01,
KG_HA,BG,2005-01-01,
KG_HA,BG,2006-01-01,
KG_HA,BG,2007-01-01,
KG_HA,BG,2008-01-01,7
KG_HA,BG,2009-01-01,7
KG_HA,BG,2010-01-01,
KG_HA,BG,2011-01-01,7
KG_HA,BG,2012-01-01,
KG_HA,BG,2013-01-01,
KG_HA,BG,2014-01-01,
KG_HA,BG,2015-01-01,
KG_HA,BG,2016-01-01,
KG_HA,CY,1990-01-01,36
KG_HA,CY,1991-01-01,37
KG_HA,CY,1992-01-01,40
KG_HA,CY,1993-01-01,42
KG_HA,CY,1994-01-01,45
