unit,co_nco,na_item,finpos,sector,geotime,date,value
MIO_NAC,NCO,F4,LIAB,S11,FI,2009-01-01,-12996.0
MIO_NAC,NCO,F4,LIAB,S11,FI,2010-01-01,5368.0
MIO_NAC,NCO,F4,LIAB,S11,FI,2011-01-01,6551.0
MIO_NAC,NCO,F4,LIAB,S11,FI,2012-01-01,1020.0
MIO_NAC,NCO,F4,LIAB,S11,FI,2013-01-01,7683.0
MIO_NAC,NCO,F4,LIAB,S11,FI,2014-01-01,14603.0
MIO_NAC,NCO,F4,LIAB,S11,FI,2015-01-01,22874.0
MIO_NAC,NCO,F4,LIAB,S11,FI,2016-01-01,-14317.0
MIO_NAC,NCO,F4,LIAB,S11,FI,2017-01-01,8761.0
MIO_NAC,NCO,F4,LIAB,S11,FR,1995-01-01,0.0
MIO_NAC,NCO,F4,LIAB,S11,FR,1996-01-01,23844.0
MIO_NAC,NCO,F4,LIAB,S11,FR,1997-01-01,43048.0
MIO_NAC,NCO,F4,LIAB,S11,FR,1998-01-01,31714.0
MIO_NAC,NCO,F4,LIAB,S11,FR,1999-01-01,77155.0
MIO_NAC,NCO,F4,LIAB,S11,FR,2000-01-01,103668.0
MIO_NAC,NCO,F4,LIAB,S11,FR,2001-01-01,69413.0
MIO_NAC,NCO,F4,LIAB,S11,FR,2002-01-01,61754.0
MIO_NAC,NCO,F4,LIAB,S11,FR,2003-01-01,17406.0
MIO_NAC,NCO,F4,LIAB,S11,FR,2004-01-01,90370.0
MIO_NAC,NCO,F4,LIAB,S11,FR,2005-01-01,80656.0
MIO_NAC,NCO,F4,LIAB,S11,FR,2006-01-01,130012.0
MIO_NAC,NCO,F4,LIAB,S11,FR,2007-01-01,167839.0
MIO_NAC,NCO,F4,LIAB,S11,FR,2008-01-01,129783.0
MIO_NAC,NCO,F4,LIAB,S11,FR,2009-01-01,-50646.0
MIO_NAC,NCO,F4,LIAB,S11,FR,2010-01-01,11168.0
MIO_NAC,NCO,F4,LIAB,S11,FR,2011-01-01,129609.0
MIO_NAC,NCO,F4,LIAB,S11,FR,2012-01-01,43525.0
MIO_NAC,NCO,F4,LIAB,S11,FR,2013-01-01,2540.0
MIO_NAC,NCO,F4,LIAB,S11,FR,2014-01-01,48545.0
MIO_NAC,NCO,F4,LIAB,S11,FR,2015-01-01,154333.0
MIO_NAC,NCO,F4,LIAB,S11,FR,2016-01-01,126216.0
MIO_NAC,NCO,F4,LIAB,S11,FR,2017-01-01,131138.0
MIO_NAC,NCO,F4,LIAB,S11,HR,1995-01-01,
MIO_NAC,NCO,F4,LIAB,S11,HR,1996-01-01,
MIO_NAC,NCO,F4,LIAB,S11,HR,1997-01-01,
MIO_NAC,NCO,F4,LIAB,S11,HR,1998-01-01,
MIO_NAC,NCO,F4,LIAB,S11,HR,1999-01-01,
MIO_NAC,NCO,F4,LIAB,S11,HR,2000-01-01,
MIO_NAC,NCO,F4,LIAB,S11,HR,2001-01-01,
MIO_NAC,NCO,F4,LIAB,S11,HR,2002-01-01,31401.4
MIO_NAC,NCO,F4,LIAB,S11,HR,2003-01-01,10791.1
MIO_NAC,NCO,F4,LIAB,S11,HR,2004-01-01,16924.7
MIO_NAC,NCO,F4,LIAB,S11,HR,2005-01-01,19456.1
MIO_NAC,NCO,F4,LIAB,S11,HR,2006-01-01,28686.4
MIO_NAC,NCO,F4,LIAB,S11,HR,2007-01-01,36098.7
MIO_NAC,NCO,F4,LIAB,S11,HR,2008-01-01,41148.1
MIO_NAC,NCO,F4,LIAB,S11,HR,2009-01-01,24615.3
MIO_NAC,NCO,F4,LIAB,S11,HR,2010-01-01,24657.8
MIO_NAC,NCO,F4,LIAB,S11,HR,2011-01-01,-604.5
MIO_NAC,NCO,F4,LIAB,S11,HR,2012-01-01,-6239.4
MIO_NAC,NCO,F4,LIAB,S11,HR,2013-01-01,8112.9
MIO_NAC,NCO,F4,LIAB,S11,HR,2014-01-01,-3436.9
MIO_NAC,NCO,F4,LIAB,S11,HR,2015-01-01,5800.7
MIO_NAC,NCO,F4,LIAB,S11,HR,2016-01-01,7405.4
MIO_NAC,NCO,F4,LIAB,S11,HR,2017-01-01,20276.6
MIO_NAC,NCO,F4,LIAB,S11,HU,1995-01-01,147350.0
MIO_NAC,NCO,F4,LIAB,S11,HU,1996-01-01,600984.0
MIO_NAC,NCO,F4,LIAB,S11,HU,1997-01-01,808252.0
MIO_NAC,NCO,F4,LIAB,S11,HU,1998-01-01,497059.0
MIO_NAC,NCO,F4,LIAB,S11,HU,1999-01-01,812687.0
MIO_NAC,NCO,F4,LIAB,S11,HU,2000-01-01,1357906.0
MIO_NAC,NCO,F4,LIAB,S11,HU,2001-01-01,1310025.0
MIO_NAC,NCO,F4,LIAB,S11,HU,2002-01-01,694888.0
MIO_NAC,NCO,F4,LIAB,S11,HU,2003-01-01,1570373.0
MIO_NAC,NCO,F4,LIAB,S11,HU,2004-01-01,1974262.0
MIO_NAC,NCO,F4,LIAB,S11,HU,2005-01-01,2004748.0
MIO_NAC,NCO,F4,LIAB,S11,HU,2006-01-01,2813335.0
MIO_NAC,NCO,F4,LIAB,S11,HU,2007-01-01,3815929.0
MIO_NAC,NCO,F4,LIAB,S11,HU,2008-01-01,1894285.0
MIO_NAC,NCO,F4,LIAB,S11,HU,2009-01-01,1555865.0
MIO_NAC,NCO,F4,LIAB,S11,HU,2010-01-01,-1184627.0
MIO_NAC,NCO,F4,LIAB,S11,HU,2011-01-01,-18150.0
MIO_NAC,NCO,F4,LIAB,S11,HU,2012-01-01,-247622.0
MIO_NAC,NCO,F4,LIAB,S11,HU,2013-01-01,70431.0
MIO_NAC,NCO,F4,LIAB,S11,HU,2014-01-01,818725.0
MIO_NAC,NCO,F4,LIAB,S11,HU,2015-01-01,-3641.0
MIO_NAC,NCO,F4,LIAB,S11,HU,2016-01-01,-430923.0
MIO_NAC,NCO,F4,LIAB,S11,HU,2017-01-01,-245659.0
MIO_NAC,NCO,F4,LIAB,S11,IE,1995-01-01,
MIO_NAC,NCO,F4,LIAB,S11,IE,1996-01-01,
MIO_NAC,NCO,F4,LIAB,S11,IE,1997-01-01,
MIO_NAC,NCO,F4,LIAB,S11,IE,1998-01-01,
MIO_NAC,NCO,F4,LIAB,S11,IE,1999-01-01,
MIO_NAC,NCO,F4,LIAB,S11,IE,2000-01-01,
MIO_NAC,NCO,F4,LIAB,S11,IE,2001-01-01,
MIO_NAC,NCO,F4,LIAB,S11,IE,2002-01-01,9158.0
MIO_NAC,NCO,F4,LIAB,S11,IE,2003-01-01,-5991.0
MIO_NAC,NCO,F4,LIAB,S11,IE,2004-01-01,13695.0
MIO_NAC,NCO,F4,LIAB,S11,IE,2005-01-01,26080.0
MIO_NAC,NCO,F4,LIAB,S11,IE,2006-01-01,47421.0
MIO_NAC,NCO,F4,LIAB,S11,IE,2007-01-01,24577.0
MIO_NAC,NCO,F4,LIAB,S11,IE,2008-01-01,64544.0
MIO_NAC,NCO,F4,LIAB,S11,IE,2009-01-01,331.0
MIO_NAC,NCO,F4,LIAB,S11,IE,2010-01-01,13632.0
MIO_NAC,NCO,F4,LIAB,S11,IE,2011-01-01,37806.0
MIO_NAC,NCO,F4,LIAB,S11,IE,2012-01-01,-5424.0
MIO_NAC,NCO,F4,LIAB,S11,IE,2013-01-01,-3481.0
MIO_NAC,NCO,F4,LIAB,S11,IE,2014-01-01,14271.0
MIO_NAC,NCO,F4,LIAB,S11,IE,2015-01-01,6180.0
MIO_NAC,NCO,F4,LIAB,S11,IE,2016-01-01,-52609.0
MIO_NAC,NCO,F4,LIAB,S11,IE,2017-01-01,-9524.0
MIO_NAC,NCO,F4,LIAB,S11,IT,1995-01-01,41572.0
MIO_NAC,NCO,F4,LIAB,S11,IT,1996-01-01,15149.0
MIO_NAC,NCO,F4,LIAB,S11,IT,1997-01-01,15774.0
MIO_NAC,NCO,F4,LIAB,S11,IT,1998-01-01,20516.0
MIO_NAC,NCO,F4,LIAB,S11,IT,1999-01-01,85197.0
MIO_NAC,NCO,F4,LIAB,S11,IT,2000-01-01,64066.0
MIO_NAC,NCO,F4,LIAB,S11,IT,2001-01-01,57034.0
MIO_NAC,NCO,F4,LIAB,S11,IT,2002-01-01,35559.0
MIO_NAC,NCO,F4,LIAB,S11,IT,2003-01-01,59207.0
MIO_NAC,NCO,F4,LIAB,S11,IT,2004-01-01,48036.0
MIO_NAC,NCO,F4,LIAB,S11,IT,2005-01-01,69366.0
MIO_NAC,NCO,F4,LIAB,S11,IT,2006-01-01,88017.0
MIO_NAC,NCO,F4,LIAB,S11,IT,2007-01-01,132139.0
MIO_NAC,NCO,F4,LIAB,S11,IT,2008-01-01,72367.0
MIO_NAC,NCO,F4,LIAB,S11,IT,2009-01-01,-26469.0
MIO_NAC,NCO,F4,LIAB,S11,IT,2010-01-01,26024.0
MIO_NAC,NCO,F4,LIAB,S11,IT,2011-01-01,27068.0
MIO_NAC,NCO,F4,LIAB,S11,IT,2012-01-01,-26365.0
MIO_NAC,NCO,F4,LIAB,S11,IT,2013-01-01,-42190.0
MIO_NAC,NCO,F4,LIAB,S11,IT,2014-01-01,-1535.0
