countrycode,country,currency_unit,year,rgdpe,rgdpo,pop,emp,avh,hc,ccon,cda,cgdpe,cgdpo,ck,ctfp,cwtfp,rgdpna,rconna,rdana,rkna,rtfpna,rwtfpna,labsh,delta,xr,pl_con,pl_da,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_k
BDI,Burundi,Burundi Franc,1994,4460.04833984375,4883.080078125,6.134041,2.70360684394836,,1.16261565685272,4668.3369140625,4855.88037109375,4149.38427734375,4566.60546875,7926.9306640625,0.174193933606148,0.182542100548744,3428.52270507812,3341.99072265625,3251.20922851562,6769.86669921875,0.839103639125824,0.711750209331513,0.755992412567139,0.032140869647265,252.6625,0.240803688764572,0.257533431053162,0.234004274010658,Extrapolated,Benchmark,Market,Regular,,,0.908201158046722,0.041068471968174,0.114076070487499,0.026317354291678,-0.101237066090107,0.011574044823647,0.244020963430986,0.673970501451074,0.215189799851596,0.57403963804245,0.569538176059723,0.722329676151275
BDI,Burundi,Burundi Franc,1995,4086.70922851563,4472.65625,6.23903,2.72595310211182,,1.16980004310608,4258.3056640625,4428.37353515625,3828.58764648437,4217.3759765625,7968.03564453125,0.156987726688385,0.162828430533409,3187.80151367188,3022.53857421875,2949.9345703125,6691.765625,0.768320620059967,0.635971605777741,0.763354539871216,0.031422168016434,249.7575,0.242014840245247,0.261252582073212,0.237168416380882,Extrapolated,Benchmark,Market,Regular,,,0.886943817138672,0.040325500071049,0.122761189937592,0.035439733415842,-0.107651114463806,0.022180901840329,0.244128691441354,0.742943769125404,0.226742380283159,0.627634823322296,0.600630879402161,0.761252641677856
BDI,Burundi,Burundi Franc,1996,3817.19555664063,4060.4501953125,6.333415,2.74039101600647,,1.17702865600586,3796.44409179688,4024.42797851563,3590.52221679687,3848.29614257812,7965.2041015625,0.138287395238876,0.142772272229195,2913.40454101563,2680.88427734375,2769.88720703125,6674.1767578125,0.697560369968414,0.593221962451935,0.770716726779938,0.030866835266352,302.746666666667,0.218289941549301,0.241966292262077,0.225758448243141,Extrapolated,Benchmark,Market,Regular,,,0.859101474285126,0.059242803603411,0.127424463629723,0.015453613363206,-0.055240899324417,-0.005981482099742,0.215872444527586,0.636230856287459,0.234588816633847,0.621524333953858,0.643305480480194,0.631098985671997
BDI,Burundi,Burundi Franc,1997,3935.36962890625,4073.63208007813,6.420397,2.75461792945862,,1.18430209159851,3652.2470703125,3870.615234375,3685.7880859375,3845.48217773437,8016.82373046875,0.132656291127205,0.131864920258522,2924.46337890625,2582.9287109375,2669.61059570312,6654.3916015625,0.69097512960434,0.564206719398499,0.778078854084015,0.03014587238431,352.350833333333,0.253613471984863,0.263894110918045,0.252935200929642,Extrapolated,Benchmark,Market,Regular,,,0.838324010372162,0.056785639375448,0.111426077783108,0.029643684625626,-0.058789737522602,0.022610325366259,0.248682605453642,0.435839800988739,0.290711209827534,0.609715044498444,0.62046205997467,0.424400895833969
BDI,Burundi,Burundi Franc,1998,4193.9072265625,4499.50830078125,6.51192,2.77159214019775,,1.19162034988403,4123.2197265625,4359.52294921875,3908.0107421875,4238.98828125,8140.4833984375,0.13688001036644,0.138199910521507,3055.75830078125,2921.35791015625,3011.72802734375,6658.60498046875,0.711346030235291,0.627121686935425,0.785441040992737,0.030042057856917,447.765833333333,0.221717447042465,0.228636592626572,0.210784822702408,Extrapolated,Benchmark,Market,Regular,,,0.868112862110138,0.055745143443346,0.104576766490936,0.023363893851638,-0.070963241159916,0.019164569675922,0.217377651610236,0.349367936383379,0.257743017843178,0.523743391036987,0.572540104389191,0.330108344554901
BDI,Burundi,Burundi Franc,1999,4274.5185546875,4524.751953125,6.623707,2.81758809089661,,1.19898390769959,3829.88671875,4343.3896484375,3983.99755859375,4262.77490234375,8548.4267578125,0.128908455371857,0.127650752663612,3025.21435546875,2712.99951171875,3031.35620117187,6904.6416015625,0.684570789337158,0.613582968711853,0.792803168296814,0.031090606004,563.5625,0.208393931388855,0.202808052301407,0.189544782042503,Extrapolated,Benchmark,Market,Regular,,33.8888888888889,0.798397660255432,0.120462074875832,0.100051522254944,0.020066922530532,-0.053363583981991,0.014385427348316,0.205598329821794,0.161146494120238,0.23070247017167,0.519247770309448,0.5667724609375,0.150014340877533
BDI,Burundi,Burundi Franc,2000,3999.044921875,4383.61279296875,6.767073,2.87759113311768,,1.20639288425446,4012.41040039063,4249.20703125,3727.95825195313,4118.150390625,8641.228515625,0.116382718086243,0.115390203893185,2997.96875,2822.56225585937,2907.21215820313,6891.94921875,0.664452254772186,0.576351583003998,0.800165355205536,0.030842769891024,720.673333333333,0.183275178074837,0.190176501870155,0.172157406806946,Extrapolated,Benchmark,Market,Regular,,,0.798109114170074,0.057500682771206,0.176214352250099,0.019921017810702,-0.067817442119122,0.016072252765298,0.195898368664674,0.30711621543553,0.126102330056904,0.487851709127426,0.53904664516449,0.287465989589691
BDI,Burundi,Burundi Franc,2001,4052.39477539063,4485.8525390625,6.94672,2.9836790561676,,1.21525037288666,4084.09887695313,4363.021484375,3794.33837890625,4226.0263671875,8769.2138671875,0.113681398332119,0.112387701869011,3060.94140625,2830.619140625,2954.15991210937,6914.56787109375,0.661696553230286,0.571231305599213,0.807527542114258,0.030710220336914,830.353333333333,0.170386269688606,0.174526333808899,0.156698510050774,Extrapolated,Benchmark,Market,Regular,,,0.757659554481506,0.066001206636429,0.208756282925606,0.016143262386322,-0.068920806050301,0.020360469818115,0.182516694111664,0.235146863645846,0.126360139755901,0.489630818367004,0.501737713813782,0.220208197832108
BDI,Burundi,Burundi Franc,2002,4135.95556640625,4648.44921875,7.159918,3.10594797134399,,1.22417294979095,4290.50732421875,4588.39404296875,3876.51391601562,4389.5400390625,8883.41015625,0.113269791007042,0.11259088665247,3198.66650390625,2981.20556640625,3110.30493164062,6949.0986328125,0.670171499252319,0.582900047302246,0.814889669418335,0.030640359967947,930.749166666667,0.153235226869583,0.161994710564613,0.143061608076096,Extrapolated,Benchmark,Market,Regular,,,0.769825398921967,0.067862898111343,0.207613587379456,0.013498920947313,-0.066137962043285,0.007337172050029,0.164389351087299,0.288158592163937,0.111876072911295,0.473081797361374,0.509654402732849,0.272297143936157
BDI,Burundi,Burundi Franc,2003,4283.38623046875,4914.2763671875,7.401215,3.24160981178284,,1.2331610918045,4293.802734375,4833.99462890625,4033.26416015625,4665.626953125,9311.3583984375,0.11363535374403,0.111718080937862,3160.27880859375,2960.02905273437,3330.2724609375,7189.44091796875,0.638339340686798,0.601700127124786,0.822251856327057,0.031716581434012,1082.62,0.145972430706024,0.147612705826759,0.127605795860291,Extrapolated,Benchmark,Market,Regular,,,0.711119532585144,0.115781247615814,0.20918607711792,0.013267072848976,-0.061256360262632,0.01190238352865,0.155836736781387,0.160650797237688,0.112439102938541,0.527018308639526,0.55250746011734,0.14801599085331
BDI,Burundi,Burundi Franc,2004,4551.4208984375,5178.00634765625,7.661613,3.38565707206726,,1.24221515655518,4445.37548828125,5135.47509765625,4301.513671875,4935.6337890625,10047.0048828125,0.111398056149483,0.109314516186714,3299.33422851562,3038.05297851562,3516.43383789062,7545.462890625,0.633375823497772,0.603825867176056,0.829613983631134,0.033406782895327,1100.9,0.159142807126045,0.158025354146957,0.137722581624985,Extrapolated,Benchmark,Market,Regular,,43.3333333333333,0.679357826709747,0.13981981575489,0.221311837434769,0.013940375298262,-0.06658811122179,0.01215825881809,0.172343758078899,0.150827196703717,0.118620019341232,0.576528966426849,0.546833872795105,0.134105324745178
BDI,Burundi,Burundi Franc,2005,4507.484375,5067.904296875,7.934213,3.53464198112488,,1.25133562088013,4808.92138671875,5369.6875,4373.9599609375,4905.111328125,10753.7705078125,0.105420015752316,0.106982015073299,3269.5810546875,3210.11010742188,3583.28271484375,7772.6689453125,0.599959135055542,0.58814549446106,0.836976170539856,0.034787368029356,1081.57716666667,0.242635399103165,0.25534924864769,0.227698683738708,Benchmark,Benchmark,Market,Regular,0.603250498699991,45.5555555555556,0.735292732715607,0.11432284116745,0.245097145438194,0.023461790755391,-0.11734663695097,-0.000827814626973,0.278652470509028,0.364378611270075,0.134583996889425,0.602550864219666,0.560593962669373,0.310178548097611
BDI,Burundi,Burundi Franc,2006,4319.6142578125,4848.88037109375,8.21807,3.68158793449402,,1.26052308082581,4781.5751953125,5339.39794921875,4179.09912109375,4709.4033203125,10537.591796875,0.14747279882431,0.156132489442825,3447.2861328125,3568.54956054687,3965.44677734375,7979.42919921875,0.606744885444641,0.624302506446839,0.618850529193878,0.03552008420229,1028.683553,0.290847778320312,0.304700881242752,0.270389884710312,Interpolated,Benchmark,Market,Regular,,44.4444444444444,0.80203777551651,0.118448726832867,0.213287234306335,0.030207393690944,-0.163980349898338,-7.63417119742371E-07,0.322274011443381,0.423447521648464,0.172673665009735,0.656433463096619,0.578733325004578,0.348533451557159
BDI,Burundi,Burundi Franc,2007,4279.0419921875,4732.47802734375,8.514578,3.83353400230408,,1.26977801322937,4708.53466796875,5199.76708984375,4153.34765625,4632.68310546875,10187.3955078125,0.145736172795296,0.154340863227844,3666.51586914063,3769.099609375,4132.31005859375,8172.4296875,0.622334182262421,0.627389311790466,0.611379146575928,0.035765644162893,1081.8696825,0.316598057746887,0.326531618833542,0.292745977640152,Interpolated,Benchmark,Market,Regular,,48.8888888888889,0.79357898235321,0.106036312878132,0.222794115543365,0.028847683221102,-0.151257053017616,0,0.349364163088049,0.421746416366781,0.199887150203743,0.68852299451828,0.618936240673065,0.338958889245987
BDI,Burundi,Burundi Franc,2008,4629.9296875,5098.193359375,8.821795,3.99095106124878,,1.27910101413727,5304.58056640625,5757.29443359375,4563.3330078125,5030.3193359375,9825.841796875,0.15723118185997,0.170985534787178,4165.80615234375,4418.013671875,4752.37255859375,8363.3603515625,0.683216691017151,0.697178542613983,0.606214821338654,0.035810254514217,1185.69083333333,0.3453349173069,0.353214591741562,0.320424199104309,Interpolated,Benchmark,Market,Regular,,46.1111111111111,0.782394587993622,0.089997015893459,0.272127032279968,0.043191108852625,-0.187709748744965,-1.41065012619519E-16,0.397493236492333,0.445543166538918,0.195374166546539,0.781567573547363,0.62646359205246,0.353857785463333
